Zip,Weekday,Number of Trips
10474,0,8
10474,1,8
10474,2,14
10474,3,5
10474,4,23
10474,5,11
10474,6,5
10475,0,17
10475,1,12
10475,2,16
10475,3,23
10475,4,21
10475,5,39
10475,6,32
10502,0,5
10502,1,3
10502,2,6
10502,4,5
10502,5,2
10502,6,4
10504,0,3
10504,1,7
10504,2,3
10504,3,3
10504,4,2
10504,6,1
10506,2,1
10506,5,2
10507,0,1
10507,3,1
10507,4,2
10507,6,1
10510,1,4
10510,3,2
10510,4,4
10510,5,4
10510,6,1
10514,2,1
10514,3,1
10514,4,1
10514,5,1
10514,6,2
10520,0,1
10520,1,1
10520,6,1
10522,0,3
10522,1,5
10522,2,4
10522,3,5
10522,4,4
10522,5,2
10522,6,7
10523,0,5
10523,1,3
10523,2,4
10523,3,4
10523,4,2
10523,5,6
10523,6,5
10528,0,5
10528,1,7
10528,2,6
10528,3,5
10528,4,7
10528,5,9
10528,6,9
10530,0,2
10530,1,4
10530,2,2
10530,3,2
10530,4,6
10530,5,5
10530,6,2
10532,0,2
10532,1,2
10532,2,2
10532,3,2
10532,4,5
10532,5,2
10532,6,1
10533,0,2
10533,1,4
10533,2,3
10533,3,7
10533,4,5
10533,5,10
10533,6,9
10538,0,11
10538,1,10
10538,2,11
10538,3,12
10538,4,11
10538,5,21
10538,6,13
10543,0,9
10543,1,6
10543,2,12
10543,3,18
10543,4,19
10543,5,24
10543,6,12
10546,1,3
10546,2,1
10547,2,1
10549,5,1
10550,0,5
10550,1,4
10550,2,7
10550,3,3
10550,4,3
10550,5,5
10550,6,3
10552,0,3
10552,1,5
10552,2,4
10552,3,13
10552,4,4
10552,5,8
10552,6,6
10553,0,6
10553,1,7
10553,2,6
10553,3,1
10553,4,3
10553,5,8
10553,6,5
10562,6,1
10570,1,2
10570,2,2
10573,0,11
10573,1,14
10573,2,15
10573,3,12
10573,4,18
10573,5,12
10573,6,12
10577,0,14
10577,1,21
10577,2,23
10577,3,15
10577,4,12
10577,5,14
10577,6,5
10578,3,1
10580,0,14
10580,1,16
10580,2,19
10580,3,35
10580,4,18
10580,5,34
10580,6,20
10583,0,11
10583,1,15
10583,2,16
10583,3,13
10583,4,17
10583,5,18
10583,6,13
10591,0,6
10591,1,7
10591,2,8
10591,3,8
10591,4,15
10591,5,15
10591,6,6
10594,0,1
10594,1,1
10594,3,1
10594,5,1
10595,0,2
10595,1,5
10595,3,4
10601,0,29
10601,1,41
10601,2,39
10601,3,31
10601,4,56
10601,5,22
10601,6,25
10603,0,3
10603,1,5
10603,2,1
10603,3,8
10603,4,5
10603,5,5
10603,6,1
10604,0,19
10604,1,20
10604,2,18
10604,3,15
10604,4,18
10604,5,4
10604,6,16
10605,0,14
10605,1,22
10605,2,17
10605,3,21
10605,4,13
10605,5,17
10605,6,11
10606,0,4
10606,1,4
10606,2,2
10606,3,6
10606,4,4
10606,5,6
10606,6,2
10607,0,1
10607,1,5
10607,2,1
10607,3,2
10607,4,6
10607,5,4
10607,6,2
10701,0,3
10701,1,5
10701,2,3
10701,3,2
10701,4,5
10701,5,8
10701,6,5
10703,0,6
10703,1,8
10703,2,6
10703,3,4
10703,4,7
10703,5,7
10703,6,6
10704,0,10
10704,1,16
10704,2,13
10704,3,15
10704,4,9
10704,5,18
10704,6,5
10705,0,20
10705,1,9
10705,2,11
10705,3,20
10705,4,21
10705,5,12
10705,6,13
10706,0,2
10706,1,1
10706,3,5
10706,4,1
10706,5,5
10706,6,2
10707,0,4
10707,1,5
10707,2,2
10707,3,7
10707,4,7
10707,5,3
10707,6,4
10708,0,23
10708,1,18
10708,2,24
10708,3,22
10708,4,24
10708,5,31
10708,6,21
10709,0,3
10709,1,3
10709,2,2
10709,3,1
10709,4,2
10709,5,5
10709,6,3
10710,0,6
10710,1,6
10710,2,3
10710,3,4
10710,4,6
10710,5,6
10710,6,6
10801,0,4
10801,1,6
10801,2,9
10801,3,17
10801,4,14
10801,5,13
10801,6,23
10803,0,6
10803,1,5
10803,2,3
10803,3,10
10803,4,9
10803,5,9
10803,6,8
10804,0,8
10804,1,4
10804,2,2
10804,3,8
10804,4,4
10804,5,16
10804,6,6
10805,0,2
10805,1,10
10805,2,6
10805,3,9
10805,4,13
10805,5,12
10805,6,6
10913,2,1
10913,3,2
10913,4,1
10917,0,1
10920,3,1
10926,6,1
10952,6,1
10954,0,1
10954,3,1
10954,4,1
10954,6,1
10956,0,1
10956,5,2
10960,0,2
10960,3,2
10960,4,3
10960,5,2
10960,6,3
10962,0,1
10962,1,1
10962,3,2
10962,5,1
10964,1,4
10964,2,2
10964,3,1
10964,4,4
10964,5,1
10964,6,3
10965,0,1
10965,2,2
10965,3,2
10965,4,1
10965,5,4
10965,6,3
10968,2,1
10968,5,4
10968,6,1
10970,4,1
10976,2,1
10976,3,1
10976,5,1
10977,4,1
10977,5,2
10977,6,2
10983,1,1
10983,4,1
10983,5,1
10984,3,1
10989,0,1
10989,4,1
10989,5,1
10994,5,1
10994,6,1
11001,0,10
11001,1,12
11001,2,10
11001,3,15
11001,4,16
11001,5,30
11001,6,20
11003,0,5
11003,1,9
11003,2,8
11003,3,7
11003,4,4
11003,5,36
11003,6,16
11004,0,13
11004,1,6
11004,2,11
11004,3,9
11004,4,14
11004,5,9
11004,6,10
11005,0,5
11005,1,4
11005,3,2
11005,4,6
11005,5,3
11005,6,5
11010,0,7
11010,1,3
11010,2,11
11010,3,5
11010,4,10
11010,5,15
11010,6,9
11020,0,4
11020,1,20
11020,2,12
11020,3,16
11020,4,22
11020,5,11
11020,6,21
11021,0,18
11021,1,11
11021,2,19
11021,3,21
11021,4,14
11021,5,25
11021,6,15
11023,0,5
11023,1,4
11023,2,4
11023,3,2
11023,4,2
11023,5,5
11023,6,5
11024,0,2
11024,2,2
11024,3,3
11024,4,3
11024,5,8
11024,6,2
11030,0,5
11030,1,11
11030,2,14
11030,3,14
11030,4,18
11030,5,20
11030,6,19
11040,0,8
11040,1,12
11040,2,12
11040,3,8
11040,4,15
11040,5,19
11040,6,9
11042,0,13
11042,1,21
11042,2,15
11042,3,24
11042,4,12
11042,5,9
11042,6,8
11050,0,3
11050,1,4
11050,2,5
11050,3,6
11050,4,14
11050,5,9
11050,6,5
11096,1,4
11096,2,7
11096,3,9
11096,4,1
11096,5,6
11096,6,10
11101,0,282
11101,1,350
11101,2,328
11101,3,362
11101,4,337
11101,5,284
11101,6,222
11102,0,227
11102,1,226
11102,2,233
11102,3,282
11102,4,378
11102,5,452
11102,6,375
11103,0,310
11103,1,257
11103,2,295
11103,3,324
11103,4,415
11103,5,570
11103,6,453
11104,0,150
11104,1,147
11104,2,142
11104,3,149
11104,4,192
11104,5,241
11104,6,183
11105,0,174
11105,1,144
11105,2,156
11105,3,189
11105,4,248
11105,5,400
11105,6,258
11106,0,242
11106,1,243
11106,2,285
11106,3,315
11106,4,343
11106,5,414
11106,6,337
11109,0,417
11109,1,403
11109,2,401
11109,3,444
11109,4,570
11109,5,904
11109,6,539
11201,0,1565
11201,1,1980
11201,2,2030
11201,3,2247
11201,4,2385
11201,5,2370
11201,6,1815
11203,0,72
11203,1,68
11203,2,57
11203,3,77
11203,4,78
11203,5,96
11203,6,92
11204,0,18
11204,1,25
11204,2,34
11204,3,41
11204,4,27
11204,5,38
11204,6,28
11205,0,716
11205,1,851
11205,2,846
11205,3,924
11205,4,1069
11205,5,1151
11205,6,815
11206,0,564
11206,1,577
11206,2,570
11206,3,623
11206,4,806
11206,5,1130
11206,6,918
11207,0,38
11207,1,61
11207,2,60
11207,3,46
11207,4,56
11207,5,64
11207,6,71
11208,0,29
11208,1,23
11208,2,36
11208,3,37
11208,4,45
11208,5,41
11208,6,44
11209,0,114
11209,1,123
11209,2,119
11209,3,106
11209,4,200
11209,5,215
11209,6,171
11210,0,152
11210,1,151
11210,2,154
11210,3,169
11210,4,165
11210,5,186
11210,6,191
11211,0,2560
11211,1,2735
11211,2,2836
11211,3,2990
11211,4,3934
11211,5,5235
11211,6,3945
11212,0,72
11212,1,51
11212,2,68
11212,3,83
11212,4,59
11212,5,93
11212,6,83
11213,0,216
11213,1,285
11213,2,238
11213,3,278
11213,4,299
11213,5,388
11213,6,352
11214,0,30
11214,1,35
11214,2,32
11214,3,41
11214,4,51
11214,5,51
11214,6,45
11215,0,870
11215,1,1037
11215,2,1076
11215,3,1098
11215,4,1275
11215,5,1638
11215,6,1145
11216,0,432
11216,1,460
11216,2,481
11216,3,462
11216,4,633
11216,5,895
11216,6,677
11217,0,1170
11217,1,1352
11217,2,1370
11217,3,1622
11217,4,1855
11217,5,2278
11217,6,1647
11218,0,237
11218,1,268
11218,2,281
11218,3,268
11218,4,325
11218,5,467
11218,6,297
11219,0,50
11219,1,45
11219,2,53
11219,3,66
11219,4,45
11219,5,49
11219,6,51
11220,0,183
11220,1,193
11220,2,168
11220,3,203
11220,4,234
11220,5,258
11220,6,323
11221,0,302
11221,1,305
11221,2,299
11221,3,289
11221,4,394
11221,5,584
11221,6,467
11222,0,1313
11222,1,1559
11222,2,1525
11222,3,1680
11222,4,2029
11222,5,2685
11222,6,1984
11223,0,119
11223,1,108
11223,2,107
11223,3,114
11223,4,100
11223,5,98
11223,6,103
11224,0,34
11224,1,35
11224,2,44
11224,3,40
11224,4,43
11224,5,98
11224,6,63
11225,0,189
11225,1,192
11225,2,198
11225,3,220
11225,4,304
11225,5,428
11225,6,360
11226,0,186
11226,1,199
11226,2,203
11226,3,215
11226,4,230
11226,5,408
11226,6,295
11228,0,23
11228,1,26
11228,2,27
11228,3,41
11228,4,41
11228,5,75
11228,6,47
11229,0,66
11229,1,68
11229,2,92
11229,3,65
11229,4,67
11229,5,81
11229,6,83
11230,0,103
11230,1,112
11230,2,122
11230,3,111
11230,4,91
11230,5,74
11230,6,121
11231,0,938
11231,1,985
11231,2,1075
11231,3,1249
11231,4,1414
11231,5,1894
11231,6,1307
11233,0,193
11233,1,206
11233,2,214
11233,3,219
11233,4,228
11233,5,347
11233,6,284
11234,0,7
11234,1,13
11234,2,14
11234,3,9
11234,4,20
11234,5,51
11234,6,23
11235,0,55
11235,1,45
11235,2,53
11235,3,59
11235,4,66
11235,5,106
11235,6,103
11236,0,55
11236,1,58
11236,2,54
11236,3,61
11236,4,59
11236,5,101
11236,6,88
11237,0,567
11237,1,581
11237,2,554
11237,3,556
11237,4,807
11237,5,1113
11237,6,1045
11238,0,889
11238,1,907
11238,2,1009
11238,3,1093
11238,4,1363
11238,5,1915
11238,6,1278
11239,0,17
11239,1,13
11239,2,24
11239,3,19
11239,4,32
11239,5,24
11239,6,12
11351,0,17
11351,1,21
11351,2,21
11351,3,15
11351,4,34
11351,5,32
11351,6,28
11354,0,42
11354,1,44
11354,2,39
11354,3,35
11354,4,45
11354,5,74
11354,6,49
11355,0,90
11355,1,80
11355,2,80
11355,3,75
11355,4,104
11355,5,151
11355,6,137
11356,0,22
11356,1,25
11356,2,20
11356,3,27
11356,4,32
11356,5,26
11356,6,37
11357,0,15
11357,1,18
11357,2,20
11357,3,24
11357,4,26
11357,5,24
11357,6,26
11358,0,22
11358,1,22
11358,2,22
11358,3,10
11358,4,21
11358,5,32
11358,6,28
11359,0,2
11359,1,2
11359,2,3
11359,3,5
11359,4,5
11359,5,8
11359,6,6
11360,0,12
11360,1,11
11360,2,17
11360,3,24
11360,4,22
11360,5,29
11360,6,14
11361,0,26
11361,1,18
11361,2,20
11361,3,29
11361,4,30
11361,5,51
11361,6,43
11362,0,9
11362,1,6
11362,2,3
11362,3,3
11362,4,3
11362,5,10
11362,6,6
11363,0,5
11363,1,11
11363,2,10
11363,3,11
11363,4,9
11363,5,17
11363,6,11
11364,0,14
11364,1,6
11364,2,12
11364,3,7
11364,4,17
11364,5,16
11364,6,14
11365,0,16
11365,1,21
11365,2,14
11365,3,24
11365,4,21
11365,5,38
11365,6,15
11366,0,20
11366,1,14
11366,2,21
11366,3,22
11366,4,25
11366,5,34
11366,6,34
11367,0,39
11367,1,37
11367,2,49
11367,3,33
11367,4,44
11367,5,44
11367,6,36
11368,0,193
11368,1,242
11368,2,271
11368,3,231
11368,4,202
11368,5,356
11368,6,250
11369,0,37
11369,1,36
11369,2,28
11369,3,40
11369,4,38
11369,5,43
11369,6,44
11370,0,382
11370,1,359
11370,2,362
11370,3,487
11370,4,273
11370,5,100
11370,6,270
11371,0,3344
11371,1,2824
11371,2,2798
11371,3,3673
11371,4,2626
11371,5,1131
11371,6,3214
11372,0,91
11372,1,92
11372,2,78
11372,3,101
11372,4,102
11372,5,142
11372,6,128
11373,0,84
11373,1,86
11373,2,98
11373,3,90
11373,4,126
11373,5,170
11373,6,124
11374,0,79
11374,1,70
11374,2,62
11374,3,66
11374,4,103
11374,5,132
11374,6,87
11375,0,135
11375,1,138
11375,2,114
11375,3,153
11375,4,177
11375,5,231
11375,6,174
11377,0,110
11377,1,96
11377,2,108
11377,3,161
11377,4,162
11377,5,208
11377,6,176
11378,0,64
11378,1,64
11378,2,69
11378,3,56
11378,4,84
11378,5,80
11378,6,78
11379,0,50
11379,1,63
11379,2,58
11379,3,61
11379,4,74
11379,5,87
11379,6,60
11385,0,42
11385,1,58
11385,2,40
11385,3,48
11385,4,64
11385,5,88
11385,6,76
11411,0,16
11411,1,8
11411,2,11
11411,3,7
11411,4,9
11411,5,17
11411,6,20
11412,0,12
11412,1,17
11412,2,13
11412,3,13
11412,4,17
11412,5,19
11412,6,15
11413,0,19
11413,1,8
11413,2,16
11413,3,19
11413,4,17
11413,5,25
11413,6,19
11414,0,16
11414,1,8
11414,2,10
11414,3,20
11414,4,19
11414,5,30
11414,6,15
11415,0,68
11415,1,63
11415,2,65
11415,3,51
11415,4,76
11415,5,111
11415,6,101
11416,0,29
11416,1,25
11416,2,24
11416,3,26
11416,4,32
11416,5,38
11416,6,34
11417,0,14
11417,1,14
11417,2,16
11417,3,27
11417,4,17
11417,5,42
11417,6,28
11418,0,7
11418,1,17
11418,2,12
11418,3,14
11418,4,15
11418,5,19
11418,6,12
11419,0,16
11419,1,17
11419,2,13
11419,3,9
11419,4,22
11419,5,20
11419,6,23
11420,0,11
11420,1,16
11420,2,9
11420,3,20
11420,4,23
11420,5,25
11420,6,23
11421,0,32
11421,1,21
11421,2,21
11421,3,15
11421,4,25
11421,5,48
11421,6,29
11422,0,4212
11422,1,2923
11422,2,2949
11422,3,3307
11422,4,3078
11422,5,2015
11422,6,4281
11423,0,10
11423,1,12
11423,2,14
11423,3,15
11423,4,20
11423,5,22
11423,6,21
11426,0,8
11426,1,8
11426,2,6
11426,3,10
11426,4,12
11426,5,7
11426,6,8
11427,0,9
11427,1,9
11427,2,8
11427,3,10
11427,4,8
11427,5,12
11427,6,18
11428,0,5
11428,1,5
11428,2,14
11428,3,5
11428,4,13
11428,5,21
11428,6,13
11429,0,9
11429,1,6
11429,2,5
11429,3,10
11429,4,11
11429,5,27
11429,6,7
11430,0,24
11430,1,25
11430,2,29
11430,3,19
11430,4,21
11430,5,28
11430,6,26
11432,0,52
11432,1,68
11432,2,45
11432,3,45
11432,4,93
11432,5,83
11432,6,67
11433,0,16
11433,1,17
11433,2,19
11433,3,21
11433,4,27
11433,5,24
11433,6,23
11434,0,27
11434,1,36
11434,2,29
11434,3,30
11434,4,32
11434,5,39
11434,6,23
11435,0,48
11435,1,57
11435,2,43
11435,3,56
11435,4,59
11435,5,77
11435,6,78
11436,0,58
11436,1,69
11436,2,84
11436,3,95
11436,4,98
11436,5,78
11436,6,102
11501,0,4
11501,1,18
11501,2,6
11501,3,9
11501,4,25
11501,5,15
11501,6,13
11507,0,5
11507,1,6
11507,2,1
11507,3,3
11507,4,3
11507,5,11
11507,6,3
11509,0,12
11509,1,6
11509,2,8
11509,3,7
11509,4,7
11509,5,12
11509,6,11
11510,0,2
11510,1,4
11510,2,6
11510,3,4
11510,4,4
11510,5,4
11510,6,3
11514,0,17
11514,1,15
11514,2,27
11514,3,22
11514,4,38
11514,5,31
11514,6,17
11516,0,9
11516,1,9
11516,2,13
11516,3,18
11516,4,2
11516,5,6
11516,6,16
11518,0,2
11518,1,1
11518,2,2
11518,5,1
11520,0,3
11520,1,5
11520,2,7
11520,3,5
11520,4,8
11520,5,11
11520,6,6
11530,0,17
11530,1,19
11530,2,23
11530,3,27
11530,4,22
11530,5,27
11530,6,17
11542,0,1
11542,2,1
11542,3,1
11542,4,1
11542,5,2
11542,6,3
11545,0,2
11545,1,2
11545,3,2
11545,4,4
11545,5,8
11545,6,6
11548,0,8
11548,1,6
11548,2,7
11548,3,6
11548,4,8
11548,5,17
11548,6,4
11550,0,3
11550,1,1
11550,2,5
11550,3,3
11550,4,4
11550,5,3
11550,6,2
11552,0,4
11552,1,3
11552,2,5
11552,3,2
11552,4,2
11552,6,3
11553,0,4
11553,1,6
11553,2,4
11553,4,2
11553,5,2
11553,6,2
11554,0,5
11554,1,2
11554,2,2
11554,3,2
11554,4,4
11554,5,10
11554,6,6
11556,0,13
11556,1,12
11556,2,16
11556,3,25
11556,4,30
11556,5,20
11556,6,13
11557,0,3
11557,1,3
11557,2,1
11557,3,5
11557,4,3
11557,5,3
11557,6,8
11558,0,1
11558,3,1
11558,5,2
11558,6,1
11559,0,4
11559,1,5
11559,2,3
11559,3,8
11559,4,4
11559,5,12
11559,6,14
11560,0,1
11560,1,2
11560,3,2
11560,4,3
11560,5,6
11560,6,3
11561,0,6
11561,1,2
11561,2,3
11561,3,6
11561,4,10
11561,5,12
11561,6,10
11563,0,8
11563,1,5
11563,2,3
11563,3,2
11563,4,10
11563,5,11
11563,6,7
11565,0,3
11565,1,1
11565,2,2
11565,3,2
11565,4,2
11565,5,3
11565,6,3
11566,0,2
11566,1,4
11566,2,1
11566,4,3
11566,5,5
11566,6,5
11568,0,7
11568,1,2
11568,2,5
11568,3,6
11568,4,6
11568,5,14
11568,6,11
11570,0,13
11570,1,5
11570,2,8
11570,3,11
11570,4,12
11570,5,24
11570,6,8
11572,0,1
11572,2,2
11572,4,3
11572,5,3
11575,0,4
11575,2,3
11575,3,1
11575,4,5
11575,5,5
11575,6,1
11576,0,11
11576,1,8
11576,2,20
11576,3,17
11576,4,13
11576,5,12
11576,6,13
11577,0,4
11577,1,4
11577,2,4
11577,3,1
11577,4,5
11577,5,10
11577,6,12
11579,0,3
11579,3,2
11579,5,4
11579,6,2
11580,0,5
11580,1,5
11580,2,2
11580,3,5
11580,4,9
11580,5,13
11580,6,3
11581,0,14
11581,1,7
11581,2,5
11581,3,12
11581,4,17
11581,5,13
11581,6,11
11590,0,7
11590,1,8
11590,2,5
11590,3,7
11590,4,11
11590,5,14
11590,6,7
11596,0,2
11596,1,3
11596,2,5
11596,3,2
11596,4,7
11596,5,10
11596,6,7
11598,0,4
11598,1,8
11598,2,2
11598,3,3
11598,4,2
11598,5,2
11598,6,4
11691,0,6
11691,1,7
11691,2,10
11691,3,5
11691,4,3
11691,5,7
11691,6,2
11692,0,3
11692,1,3
11692,2,5
11692,3,3
11692,4,9
11692,5,18
11692,6,20
11693,0,1
11693,3,1
11693,5,1
11693,6,1
11694,0,4
11694,2,3
11694,3,2
11694,4,2
11694,5,8
11694,6,5
11697,2,1
11697,4,2
11697,5,9
11697,6,8
11701,2,2
11701,3,1
11701,6,1
11702,0,2
11702,2,2
11702,4,4
11702,5,9
11702,6,2
11703,0,1
11703,1,1
11703,4,2
11704,2,1
11704,4,3
11704,5,4
11704,6,1
11705,0,1
11706,0,2
11706,1,1
11706,3,1
11706,4,3
11706,5,7
11706,6,3
11709,4,1
11709,6,1
11710,0,2
11710,1,2
11710,2,1
11710,3,2
11710,4,3
11710,5,5
11710,6,6
11713,4,2
11713,5,1
11713,6,3
11714,0,3
11714,1,7
11714,2,10
11714,3,7
11714,4,6
11714,5,10
11714,6,5
11715,3,1
11715,5,6
11715,6,3
11716,1,6
11716,2,5
11716,3,2
11716,4,5
11716,5,4
11716,6,1
11717,0,2
11717,1,2
11717,2,3
11717,3,2
11717,4,1
11717,5,4
11717,6,2
11718,1,1
11718,4,1
11718,5,4
11718,6,3
11719,1,1
11720,5,2
11720,6,1
11721,0,1
11721,3,1
11721,4,2
11721,5,3
11721,6,2
11722,1,1
11722,2,2
11722,6,2
11724,0,1
11724,1,2
11724,2,1
11724,4,3
11724,5,7
11724,6,2
11725,0,1
11725,2,3
11725,3,2
11725,4,3
11725,5,2
11726,1,2
11726,2,1
11726,3,1
11726,5,1
11726,6,2
11727,1,1
11729,0,1
11729,2,2
11729,3,1
11729,4,2
11729,5,6
11729,6,2
11730,6,1
11731,1,1
11731,5,3
11732,0,1
11732,2,1
11732,3,2
11732,4,2
11732,5,3
11732,6,2
11733,2,1
11733,5,1
11735,0,5
11735,1,5
11735,2,5
11735,3,4
11735,4,4
11735,5,5
11735,6,7
11738,5,1
11740,2,1
11740,3,2
11740,4,1
11741,0,2
11741,1,2
11741,2,1
11741,3,1
11741,4,4
11741,5,6
11742,0,1
11742,3,1
11742,4,2
11742,5,1
11742,6,1
11743,0,3
11743,1,6
11743,2,4
11743,3,5
11743,4,13
11743,5,9
11743,6,13
11746,1,3
11746,2,1
11746,3,4
11746,4,2
11746,5,3
11746,6,2
11747,0,6
11747,1,8
11747,2,11
11747,3,13
11747,4,10
11747,5,9
11747,6,3
11749,0,3
11749,1,2
11749,2,3
11749,3,3
11749,4,2
11749,5,2
11751,1,1
11751,3,1
11751,4,2
11751,5,3
11752,0,1
11752,2,2
11752,3,2
11752,4,2
11753,0,4
11753,1,14
11753,2,14
11753,3,17
11753,4,17
11753,5,17
11753,6,18
11755,1,1
11755,6,2
11756,0,1
11756,1,2
11756,2,1
11756,3,1
11756,4,2
11756,5,6
11756,6,3
11757,1,3
11757,2,1
11757,3,1
11758,4,4
11758,5,4
11758,6,1
11762,0,1
11762,1,1
11762,2,2
11762,3,2
11762,4,1
11762,5,5
11762,6,1
11763,4,2
11763,6,1
11764,5,1
11765,5,2
11765,6,1
11767,1,2
11767,2,1
11768,2,1
11768,4,1
11768,6,2
11769,5,2
11771,4,3
11771,5,5
11776,0,1
11777,0,2
11777,6,1
11779,0,1
11779,1,2
11779,2,2
11779,3,1
11779,4,2
11779,5,4
11780,3,1
11783,1,2
11783,2,1
11783,3,2
11783,4,2
11783,5,3
11783,6,3
11786,5,2
11787,1,2
11787,3,1
11787,5,1
11788,0,1
11788,1,2
11788,2,1
11788,3,4
11788,4,4
11788,5,1
11790,1,1
11790,2,2
11790,3,1
11790,4,2
11791,0,5
11791,1,5
11791,2,6
11791,3,9
11791,4,6
11791,5,12
11791,6,4
11792,2,1
11792,5,1
11793,2,4
11793,3,4
11793,4,5
11793,5,2
11793,6,3
11795,5,2
11796,1,1
11796,2,1
11796,3,1
11796,5,2
11796,6,3
11797,0,1
11797,1,2
11797,2,5
11797,3,13
11797,4,8
11797,5,15
11797,6,14
11798,0,1
11798,3,2
11798,4,4
11798,5,4
11798,6,1
11801,0,9
11801,1,14
11801,2,9
11801,3,12
11801,4,17
11801,5,20
11801,6,3
11803,0,9
11803,1,3
11803,2,9
11803,3,4
11803,4,13
11803,5,17
11803,6,10
11804,0,3
11804,1,3
11804,2,4
11804,3,5
11804,4,3
11804,5,9
11804,6,2
11933,0,1
11933,4,1
11933,5,2
11940,4,1
11940,5,3
11940,6,1
11949,4,1
11949,5,1
11950,0,1
11950,6,3
11951,5,1
11953,0,1
11967,3,1
11967,6,1
11976,0,1
11976,4,1
