Zip,Hour,Number of Trips
7105,7,3
7105,8,2
7105,9,2
7105,10,1
7105,11,2
7105,12,2
7105,13,1
7105,14,4
7105,15,4
7105,16,6
7105,17,1
7105,18,1
7105,19,4
7105,20,5
7105,21,2
7105,22,4
7105,23,5
7106,5,1
7106,6,1
7106,10,2
7106,13,2
7106,14,2
7106,15,5
7106,16,1
7106,17,1
7106,20,2
7106,23,1
7107,0,2
7107,1,1
7107,5,1
7107,7,1
7107,8,2
7107,9,1
7107,10,1
7107,12,1
7107,14,1
7107,17,1
7107,19,1
7107,20,1
7107,21,1
7107,22,1
7107,23,1
7108,2,1
7108,5,1
7108,6,1
7108,7,1
7108,8,2
7108,9,2
7108,10,2
7108,11,1
7108,12,1
7108,14,1
7108,15,2
7108,16,1
7108,17,1
7108,18,1
7108,19,1
7108,21,1
7108,22,1
7109,0,3
7109,13,1
7109,14,2
7109,15,1
7109,18,1
7109,21,1
7109,22,3
7110,0,2
7110,1,1
7110,4,2
7110,5,1
7110,7,3
7110,8,1
7110,10,1
7110,13,1
7110,15,1
7110,16,3
7110,17,1
7110,18,2
7110,19,5
7110,20,2
7110,22,2
7110,23,4
7111,1,1
7111,2,1
7111,7,1
7111,13,1
7111,15,1
7111,16,1
7111,17,2
7111,19,2
7111,21,1
7111,23,1
7112,6,2
7112,9,1
7112,11,1
7112,15,2
7112,16,2
7112,17,1
7112,18,2
7112,19,1
7114,0,180
7114,1,83
7114,2,10
7114,3,25
7114,4,155
7114,5,169
7114,6,209
7114,7,190
7114,8,180
7114,9,181
7114,10,249
7114,11,328
7114,12,304
7114,13,397
7114,14,452
7114,15,667
7114,16,476
7114,17,420
7114,18,429
7114,19,447
7114,20,418
7114,21,380
7114,22,441
7114,23,360
7201,0,3
7201,1,1
7201,2,2
7201,3,3
7201,4,1
7201,5,9
7201,6,8
7201,7,9
7201,8,7
7201,9,2
7201,10,3
7201,11,9
7201,12,5
7201,13,9
7201,14,3
7201,15,6
7201,16,8
7201,17,10
7201,18,8
7201,19,3
7201,20,5
7201,21,5
7201,22,3
7201,23,3
7202,1,1
7202,5,2
7202,6,2
7202,8,2
7202,9,1
7202,10,2
7202,12,2
7202,13,1
7202,14,1
7202,15,4
7202,16,1
7202,18,1
7202,19,1
7202,20,2
7202,21,1
7202,22,2
7203,0,1
7203,1,1
7203,3,1
7203,6,1
7203,16,1
7203,18,1
7203,21,1
7204,0,2
7204,3,1
7204,4,1
7204,5,1
7204,18,1
7204,19,1
7204,21,1
7204,23,1
7205,0,1
7205,3,1
7205,6,3
7205,9,1
7205,10,1
7205,11,1
7205,12,1
7205,13,1
7205,17,2
7205,18,1
7205,23,1
7206,10,1
7206,11,3
7206,12,1
7206,13,3
7206,14,5
7206,15,3
7206,16,1
7206,17,2
7206,18,3
7206,19,2
7206,20,3
7208,1,1
7208,4,1
7208,6,4
7208,8,1
7208,9,1
7208,10,2
7208,11,2
7208,13,1
7208,15,6
7208,16,1
7208,17,6
7208,20,2
7208,21,1
7208,22,1
7208,23,2
7302,0,51
7302,1,42
7302,2,19
7302,3,26
7302,4,23
7302,5,26
7302,6,30
7302,7,30
7302,8,26
7302,9,17
7302,10,15
7302,11,28
7302,12,27
7302,13,28
7302,14,33
7302,15,36
7302,16,35
7302,17,41
7302,18,49
7302,19,36
7302,20,68
7302,21,66
7302,22,87
7302,23,77
7304,0,8
7304,1,3
7304,2,2
7304,3,5
7304,4,10
7304,5,9
7304,6,5
7304,7,14
7304,8,15
7304,9,11
7304,10,10
7304,11,10
7304,12,13
7304,13,15
7304,14,13
7304,15,13
7304,16,16
7304,17,8
7304,18,7
7304,19,12
7304,20,15
7304,21,19
7304,22,13
7304,23,7
7305,0,3
7305,1,1
7305,3,1
7305,4,2
7305,5,1
7305,6,3
7305,7,5
7305,8,10
7305,9,5
7305,10,2
7305,11,4
7305,12,5
7305,13,7
7305,14,12
7305,15,8
7305,16,6
7305,17,3
7305,18,4
7305,19,4
7305,20,3
7305,21,3
7305,22,3
7305,23,2
7306,0,7
7306,1,3
7306,2,6
7306,3,9
7306,4,10
7306,5,4
7306,6,10
7306,7,12
7306,8,15
7306,9,19
7306,10,7
7306,11,12
7306,12,13
7306,13,7
7306,14,19
7306,15,22
7306,16,28
7306,17,17
7306,18,19
7306,19,12
7306,20,19
7306,21,28
7306,22,16
7306,23,10
7307,0,12
7307,1,2
7307,2,3
7307,3,4
7307,4,6
7307,5,9
7307,6,3
7307,7,9
7307,8,9
7307,9,10
7307,10,13
7307,11,9
7307,12,12
7307,13,8
7307,14,11
7307,15,8
7307,16,16
7307,17,15
7307,18,10
7307,19,7
7307,20,11
7307,21,17
7307,22,13
7307,23,18
7310,0,131
7310,1,153
7310,2,54
7310,3,54
7310,4,51
7310,5,48
7310,6,73
7310,7,78
7310,8,57
7310,9,43
7310,10,58
7310,11,65
7310,12,66
7310,13,89
7310,14,81
7310,15,67
7310,16,112
7310,17,113
7310,18,129
7310,19,113
7310,20,146
7310,21,169
7310,22,154
7310,23,130
7311,0,46
7311,1,13
7311,2,10
7311,3,36
7311,4,36
7311,5,23
7311,6,38
7311,7,39
7311,8,29
7311,9,26
7311,10,44
7311,11,59
7311,12,53
7311,13,54
7311,14,58
7311,15,66
7311,16,74
7311,17,53
7311,18,76
7311,19,69
7311,20,75
7311,21,95
7311,22,85
7311,23,66
7401,1,1
7401,4,1
7401,6,1
7401,12,1
7401,15,1
7401,18,2
7401,22,1
7405,1,1
7405,4,1
7405,22,1
7407,7,1
7407,8,1
7407,16,1
7410,9,2
7410,10,1
7410,15,1
7410,16,1
7410,18,1
7410,20,1
7410,22,1
7417,4,2
7417,13,3
7417,15,2
7417,16,1
7417,20,2
7417,22,1
7417,23,4
7420,23,1
7423,4,1
7423,7,2
7423,8,1
7423,10,1
7423,11,1
7423,12,1
7423,13,1
7423,15,2
7423,16,1
7423,18,1
7423,22,1
7424,0,2
7424,2,1
7424,10,1
7424,13,1
7424,16,1
7424,17,1
7424,18,1
7424,21,2
7424,22,2
7430,10,1
7430,18,1
7432,1,1
7432,7,1
7432,13,2
7432,15,1
7436,10,1
7436,12,1
7436,16,1
7436,20,1
7440,8,1
7440,14,1
7440,15,1
7440,16,1
7440,21,1
7440,22,1
7442,0,1
7442,1,3
7442,2,1
7442,13,1
7442,15,1
7442,18,1
7444,0,1
7444,7,1
7444,8,1
7444,10,1
7444,13,1
7444,16,2
7444,21,2
7446,5,2
7446,6,2
7446,7,1
7446,8,1
7446,14,1
7446,16,1
7446,17,1
7446,20,2
7446,21,1
7446,23,1
7450,0,2
7450,3,1
7450,6,1
7450,12,1
7450,13,2
7450,15,3
7450,16,3
7450,19,2
7450,20,4
7450,21,4
7450,22,4
7450,23,4
7452,0,1
7452,1,1
7452,2,1
7452,9,1
7452,11,1
7452,13,2
7452,15,2
7452,18,1
7452,20,1
7452,22,1
7452,23,1
7457,0,2
7457,1,1
7457,2,1
7457,23,1
7458,1,2
7458,7,1
7458,9,1
7458,11,3
7458,12,2
7458,13,1
7458,16,2
7458,17,2
7458,18,1
7458,20,2
7458,21,1
7458,22,1
7463,11,2
7463,15,1
7463,16,1
7463,17,2
7463,18,1
7463,21,1
7463,23,1
7470,4,3
7470,6,1
7470,14,2
7470,15,2
7470,18,1
7470,19,1
7470,21,3
7470,22,4
7481,1,1
7481,6,1
7481,9,1
7481,10,1
7481,12,1
7481,15,3
7481,19,2
7481,20,2
7481,22,1
7481,23,2
7495,0,2
7495,8,1
7495,10,2
7495,11,1
7495,20,1
7501,0,2
7501,2,1
7501,8,1
7501,10,1
7501,14,1
7501,16,1
7501,17,1
7501,18,1
7501,21,1
7501,23,1
7502,15,1
7503,1,1
7503,5,1
7503,9,1
7503,12,1
7505,0,1
7505,3,1
7505,14,1
7505,23,1
7506,0,1
7506,4,1
7506,8,1
7506,13,1
7506,15,1
7506,16,1
7506,22,1
7508,23,1
7512,0,2
7512,3,1
7512,4,1
7512,5,1
7512,10,2
7512,11,1
7512,14,2
7512,15,1
7512,16,1
7512,22,4
7513,3,1
7513,8,1
7513,13,1
7513,21,1
7514,15,1
7524,11,1
7524,17,1
7524,18,1
7524,22,1
7524,23,1
7601,0,2
7601,3,1
7601,4,1
7601,5,1
7601,7,1
7601,8,1
7601,9,1
7601,10,4
7601,11,3
7601,12,5
7601,13,5
7601,14,3
7601,15,5
7601,16,2
7601,17,4
7601,19,4
7601,20,1
7601,22,3
7603,2,2
7603,4,1
7603,8,3
7603,11,1
7603,12,1
7603,15,3
7603,16,1
7603,19,1
7603,20,1
7603,23,3
7604,0,1
7604,4,2
7604,6,3
7604,8,3
7604,10,1
7604,11,2
7604,12,2
7604,13,3
7604,14,1
7604,15,2
7604,16,1
7604,17,3
7604,18,1
7604,19,2
7604,20,3
7604,21,1
7604,23,1
7605,0,2
7605,1,1
7605,2,1
7605,5,1
7605,6,3
7605,7,5
7605,9,4
7605,10,4
7605,11,4
7605,12,3
7605,13,1
7605,14,2
7605,15,4
7605,17,1
7605,18,2
7605,19,2
7605,20,1
7605,21,2
7605,22,1
7606,4,1
7606,9,1
7606,10,1
7606,12,1
7606,14,1
7606,16,1
7606,17,1
7607,0,1
7607,5,1
7607,8,1
7607,9,1
7607,11,1
7607,13,2
7607,14,1
7607,17,1
7607,18,1
7607,21,1
7607,22,2
7607,23,2
7608,0,1
7608,8,1
7608,9,2
7608,10,3
7608,11,4
7608,12,1
7608,13,3
7608,14,5
7608,15,1
7608,16,1
7608,17,4
7608,18,3
7608,19,1
7608,21,1
7608,22,2
7608,23,1
7621,1,1
7621,3,1
7621,5,1
7621,6,1
7621,10,1
7621,12,1
7621,13,3
7621,14,3
7621,15,1
7621,17,1
7621,20,1
7621,21,1
7621,23,3
7624,19,1
7624,20,1
7626,1,1
7626,3,1
7626,4,1
7626,6,1
7626,7,1
7626,9,2
7626,10,1
7626,11,2
7626,12,1
7626,14,1
7626,15,1
7626,16,1
7626,18,1
7626,20,1
7626,21,3
7626,22,1
7626,23,1
7627,3,1
7627,8,1
7627,11,1
7627,13,1
7627,18,1
7627,23,1
7628,0,1
7628,16,1
7630,10,1
7630,14,1
7630,20,1
7631,0,3
7631,1,1
7631,4,5
7631,5,4
7631,6,6
7631,7,6
7631,8,3
7631,10,3
7631,11,6
7631,12,8
7631,13,4
7631,14,4
7631,15,4
7631,16,4
7631,17,3
7631,18,3
7631,19,4
7631,20,2
7631,21,8
7631,22,4
7631,23,3
7632,3,1
7632,4,1
7632,6,3
7632,7,1
7632,8,1
7632,9,6
7632,10,8
7632,11,2
7632,12,5
7632,13,5
7632,14,4
7632,15,6
7632,16,8
7632,17,2
7632,18,1
7632,19,3
7632,21,2
7632,22,4
7632,23,1
7640,9,2
7640,11,1
7640,12,1
7640,15,2
7640,23,1
7641,11,2
7642,10,1
7642,14,1
7642,17,1
7642,18,1
7643,2,1
7643,6,1
7643,8,1
7643,9,1
7643,10,1
7643,12,1
7644,2,2
7644,5,1
7644,7,2
7644,8,1
7644,9,1
7644,10,1
7644,13,4
7644,15,1
7644,16,2
7644,17,1
7644,18,1
7644,19,1
7644,20,1
7644,22,1
7644,23,1
7645,0,1
7645,7,1
7645,9,1
7645,14,2
7645,15,2
7645,16,2
7645,20,1
7645,22,1
7646,3,1
7646,6,1
7646,8,2
7646,9,2
7646,15,2
7646,17,1
7646,18,1
7646,21,1
7647,5,1
7647,20,3
7647,23,2
7648,0,2
7648,7,1
7648,10,2
7648,13,2
7648,15,1
7648,22,1
7649,2,1
7649,7,1
7649,8,3
7649,11,1
7649,13,1
7649,14,2
7649,15,1
7649,17,1
7649,19,2
7650,4,2
7650,5,1
7650,6,1
7650,7,4
7650,8,2
7650,10,1
7650,11,1
7650,12,1
7650,13,1
7650,14,3
7650,15,2
7650,16,1
7650,17,2
7650,18,1
7650,19,1
7650,20,1
7650,21,2
7652,4,1
7652,6,2
7652,9,2
7652,10,1
7652,12,2
7652,13,1
7652,14,4
7652,15,6
7652,16,4
7652,17,3
7652,18,3
7652,19,3
7652,20,1
7652,23,1
7656,9,1
7656,16,1
7656,20,1
7657,0,1
7657,5,1
7657,6,1
7657,9,1
7657,10,2
7657,16,1
7657,21,1
7657,22,1
7660,0,2
7660,3,2
7660,4,3
7660,6,2
7660,7,3
7660,8,2
7660,9,3
7660,10,2
7660,11,1
7660,12,7
7660,13,1
7660,14,3
7660,15,4
7660,16,2
7660,17,4
7660,18,2
7660,19,3
7660,20,1
7660,22,2
7660,23,2
7661,0,3
7661,1,1
7661,3,1
7661,7,2
7661,10,4
7661,11,2
7661,13,1
7661,14,3
7661,15,1
7661,16,1
7661,18,3
7661,21,2
7661,22,1
7662,0,1
7662,4,1
7662,5,1
7662,7,1
7662,8,3
7662,10,1
7662,12,2
7662,13,5
7662,14,2
7662,15,5
7662,16,2
7662,17,4
7662,19,1
7662,20,1
7663,8,1
7663,10,1
7663,11,1
7663,13,1
7663,14,1
7663,15,1
7663,18,2
7663,19,1
7663,21,1
7663,22,1
7666,0,1
7666,1,1
7666,3,2
7666,4,1
7666,5,2
7666,6,2
7666,7,3
7666,9,1
7666,10,1
7666,11,1
7666,12,1
7666,13,1
7666,14,1
7666,15,1
7666,16,2
7666,17,2
7666,20,1
7666,23,1
7670,3,3
7670,4,2
7670,5,2
7670,6,1
7670,7,3
7670,8,2
7670,9,2
7670,10,1
7670,11,3
