Zip,Hour,Number of Trips
10019,15,4
10019,16,1
10019,17,2
10019,18,1
10019,22,2
10020,12,2
10020,13,1
10020,15,1
10020,16,1
10020,17,2
10020,19,1
10020,20,1
10020,21,1
10020,22,1
10020,23,1
10021,5,1
10021,7,2
10021,8,1
10021,11,1
10021,12,1
10021,13,3
10021,14,2
10021,15,1
10021,17,3
10021,18,2
10021,19,2
10021,21,1
10021,22,2
10021,23,1
10022,5,1
10022,7,1
10022,8,2
10022,9,2
10022,11,4
10022,12,1
10022,14,1
10022,15,2
10022,16,2
10022,17,3
10022,20,1
10022,21,2
10022,23,1
10023,6,1
10023,7,1
10023,8,1
10023,9,1
10023,12,1
10023,13,2
10023,14,1
10023,15,2
10023,16,2
10023,18,3
10023,19,1
10025,1,1
10025,3,1
10025,6,3
10025,13,1
10025,15,1
10025,17,1
10025,19,1
10026,21,1
10027,16,1
10027,17,1
10027,20,1
10028,4,2
10028,6,2
10028,7,2
10028,8,1
10028,10,1
10028,11,2
10028,13,1
10028,14,1
10028,15,1
10028,16,1
10028,18,4
10028,19,2
10028,21,1
10028,22,1
10029,10,1
10029,12,1
10029,14,1
10029,16,1
10029,21,2
10030,9,1
10031,0,1
10034,0,1
10034,7,1
10035,16,1
10037,18,1
10038,11,1
10038,12,1
10038,17,1
10038,20,2
10038,23,1
10039,13,1
10044,8,1
10044,9,1
10044,11,1
10044,12,1
10044,13,1
10044,15,1
10044,18,1
10044,22,2
10065,5,1
10065,6,1
10065,8,1
10065,10,2
10065,11,1
10065,13,3
10065,14,2
10065,15,2
10065,16,1
10065,17,2
10065,19,3
10065,20,1
10065,21,1
10065,23,1
10069,10,1
10069,13,1
10103,2,1
10103,3,1
10103,6,1
10103,7,1
10103,8,1
10103,13,3
10103,14,1
10103,15,1
10103,16,1
10103,17,2
10103,18,1
10103,20,3
10103,21,1
10103,22,1
10110,8,1
10110,9,1
10110,10,1
10110,11,2
10110,12,1
10110,13,3
10110,14,1
10110,16,2
10110,17,3
10110,19,6
10110,20,2
10110,21,1
10110,22,1
10110,23,1
10111,9,2
10111,11,1
10111,17,3
10111,19,2
10111,20,1
10112,20,1
10112,22,2
10115,17,1
10119,2,1
10119,8,2
10119,10,1
10119,11,1
10119,13,1
10119,14,1
10119,15,2
10119,16,1
10119,17,2
10119,18,3
10119,20,1
10119,21,1
10152,3,1
10152,12,1
10152,15,1
10152,17,2
10152,20,1
10152,22,1
10153,5,1
10153,8,1
10153,9,1
10153,11,1
10153,12,1
10153,13,1
10153,15,2
10153,16,3
10153,17,2
10153,18,2
10153,19,2
10153,21,2
10153,22,1
10154,15,1
10154,17,2
10154,18,1
10154,21,1
10162,4,1
10162,5,1
10162,7,2
10162,8,1
10162,18,1
10162,22,1
10162,23,1
10167,8,1
10167,9,1
10167,12,1
10167,14,1
10167,15,1
10167,16,1
10167,17,2
10167,20,1
10171,10,1
10171,13,2
10171,17,1
10171,19,1
10171,22,1
10199,1,1
10199,8,1
10199,9,1
10199,14,2
10199,16,5
10199,17,1
10199,18,5
10199,20,1
10199,21,2
10271,7,1
10271,12,1
10271,15,2
10271,18,1
10271,21,1
10278,1,1
10278,7,1
10278,11,1
10278,12,1
10278,13,1
10278,15,1
10278,17,2
10278,21,1
10280,11,1
10282,7,1
10282,10,1
10282,14,1
10282,16,2
10282,17,2
10282,21,1
10282,22,2
10458,17,1
10468,13,1
10469,0,2
10473,7,1
10552,3,1
11003,21,1
11030,17,1
11101,5,1
11101,9,1
11101,10,1
11101,14,1
11101,17,1
11101,20,2
11102,14,1
11102,22,1
11103,8,1
11103,13,1
11103,15,1
11104,0,1
11105,22,1
11106,3,1
11106,13,1
11106,16,1
11109,8,1
11109,19,1
11109,21,1
11109,23,1
11201,4,2
11201,6,1
11201,7,1
11201,8,1
11201,9,1
11201,12,1
11201,14,2
11201,15,1
11201,16,1
11201,17,1
11201,18,3
11201,20,3
11201,21,1
11203,15,1
11205,5,1
11205,6,1
11205,8,1
11205,11,1
11205,12,1
11205,16,1
11205,18,1
11205,20,1
11206,10,1
11206,22,1
11206,23,1
11207,10,1
11209,6,1
11209,20,2
11210,7,1
11210,10,1
11210,23,1
11211,1,1
11211,6,1
11211,7,1
11211,8,2
11211,11,2
11211,13,1
11211,14,1
11211,16,2
11211,17,1
11211,18,1
11211,19,1
11211,20,2
11211,21,1
11211,23,1
11213,17,1
11215,5,1
11215,15,1
11215,18,2
11215,19,2
11215,20,1
11215,22,2
11216,8,1
11216,19,1
11217,7,1
11217,10,2
11217,12,1
11217,14,1
11217,16,3
11217,18,1
11217,20,1
11217,22,4
11218,6,1
11218,8,1
11218,15,1
11218,17,1
11218,19,1
11219,12,2
11220,1,1
11220,15,1
11221,0,1
11222,0,1
11222,1,1
11222,2,1
11222,13,2
11222,15,1
11222,17,1
11222,18,1
11222,20,2
11222,22,1
11223,23,1
11226,7,1
11229,20,1
11231,7,1
11231,8,1
11231,11,1
11231,17,1
11231,18,1
11231,19,1
11231,20,1
11231,23,1
11233,9,1
11233,13,1
11233,15,1
11233,16,1
11233,20,1
11236,6,1
11237,0,2
11237,8,1
11237,13,1
11237,21,1
11238,4,1
11238,6,1
11238,9,1
11238,11,1
11238,12,1
11238,17,2
11238,18,1
11238,21,1
11239,19,1
11357,12,1
11368,19,1
11370,2,1
11370,15,1
11370,23,1
11371,8,1
11371,9,1
11371,10,2
11371,11,2
11371,13,3
11371,14,1
11371,16,3
11371,17,1
11371,18,2
11371,19,1
11371,20,2
11371,21,1
11371,22,4
11373,23,1
11374,15,1
11374,16,1
11377,19,1
11377,23,1
11378,12,1
11415,20,1
11416,22,1
11418,14,1
11421,8,1
11421,21,1
11422,6,2
11422,7,1
11422,8,1
11422,13,1
11422,14,2
11422,15,2
11422,16,1
11422,18,1
11422,19,2
11422,20,1
11422,21,3
11422,22,2
11422,23,1
11432,18,1
11435,21,1
11436,14,1
11703,20,1
