Zip,Hour,Number of Trips
10119,17,11
10119,18,15
10119,19,15
10119,20,11
10119,21,10
10119,22,8
10119,23,4
10152,1,1
10152,5,1
10152,7,1
10152,8,3
10152,10,1
10152,11,3
10152,12,1
10152,13,1
10152,14,7
10152,15,1
10152,16,7
10152,17,4
10152,18,7
10152,19,11
10152,20,6
10152,21,4
10152,22,2
10152,23,1
10153,0,1
10153,1,1
10153,2,3
10153,3,2
10153,4,1
10153,5,7
10153,6,2
10153,7,7
10153,8,7
10153,9,11
10153,10,9
10153,11,11
10153,12,10
10153,13,12
10153,14,13
10153,15,18
10153,16,22
10153,17,15
10153,18,22
10153,19,21
10153,20,13
10153,21,6
10153,22,9
10153,23,5
10154,0,3
10154,1,1
10154,6,1
10154,7,2
10154,8,1
10154,11,3
10154,12,2
10154,14,5
10154,15,2
10154,16,9
10154,17,5
10154,18,9
10154,19,8
10154,20,6
10154,21,7
10154,22,2
10154,23,2
10162,0,1
10162,3,3
10162,4,2
10162,5,5
10162,6,9
10162,7,12
10162,8,9
10162,9,4
10162,10,4
10162,11,5
10162,12,3
10162,13,3
10162,14,7
10162,15,5
10162,16,8
10162,17,7
10162,18,9
10162,19,7
10162,20,4
10162,21,3
10162,22,1
10162,23,3
10167,6,2
10167,7,3
10167,8,1
10167,10,4
10167,11,2
10167,12,2
10167,13,3
10167,14,6
10167,15,6
10167,16,12
10167,17,11
10167,18,12
10167,19,9
10167,20,10
10167,21,4
10167,22,3
10167,23,2
10171,0,2
10171,5,1
10171,6,4
10171,7,3
10171,8,4
10171,9,2
10171,10,2
10171,11,2
10171,12,5
10171,13,5
10171,14,4
10171,15,10
10171,16,10
10171,17,5
10171,18,16
10171,19,7
10171,20,3
10171,22,1
10171,23,4
10199,1,3
10199,2,2
10199,3,1
10199,4,1
10199,5,6
10199,6,5
10199,7,8
10199,8,7
10199,9,8
10199,10,6
10199,11,9
10199,12,6
10199,13,9
10199,14,15
10199,15,11
10199,16,25
10199,17,30
10199,18,11
10199,19,11
10199,20,12
10199,21,12
10199,22,11
10199,23,5
10271,2,1
10271,3,1
10271,5,2
10271,7,2
10271,8,3
10271,9,1
10271,10,3
10271,11,3
10271,12,2
10271,13,3
10271,14,8
10271,15,7
10271,16,8
10271,17,5
10271,18,8
10271,19,9
10271,20,5
10271,21,8
10271,22,4
10271,23,2
10278,0,4
10278,1,1
10278,2,2
10278,3,2
10278,4,2
10278,5,1
10278,6,5
10278,7,7
10278,8,6
10278,9,7
10278,10,5
10278,11,7
10278,12,3
10278,13,2
10278,14,3
10278,15,7
10278,16,10
10278,17,8
10278,18,13
10278,19,9
10278,20,8
10278,21,4
10278,22,4
10278,23,2
10280,0,1
10280,6,1
10280,8,1
10280,9,1
10280,10,1
10280,11,2
10280,12,2
10280,13,3
10280,14,3
10280,15,2
10280,16,1
10280,17,1
10280,18,2
10280,19,1
10280,20,2
10280,22,3
10280,23,1
10282,0,2
10282,3,1
10282,4,2
10282,5,5
10282,6,4
10282,7,3
10282,8,3
10282,9,3
10282,10,1
10282,11,3
10282,12,8
10282,13,7
10282,15,12
10282,16,5
10282,17,15
10282,18,8
10282,19,7
10282,20,7
10282,21,6
10282,22,1
10282,23,3
10301,19,1
10303,14,1
10310,19,1
10311,21,1
10451,13,1
10451,18,1
10451,20,3
10451,21,1
10452,4,1
10452,9,1
10452,14,1
10452,21,1
10453,2,1
10454,5,1
10454,20,1
10454,22,1
10454,23,1
10455,14,1
10456,11,1
10456,12,1
10456,22,1
10457,9,1
10458,0,1
10458,10,1
10458,15,2
10458,22,2
10458,23,1
10460,7,1
10460,13,1
10460,14,1
10461,6,1
10461,11,1
10461,17,1
10461,18,1
10462,6,1
10462,7,1
10462,16,1
10462,19,1
10463,7,1
10463,9,2
10463,14,1
10463,17,1
10463,18,1
10463,19,1
10463,20,1
10463,21,1
10463,23,1
10465,9,1
10465,23,1
10466,14,1
10467,9,1
10467,14,1
10468,9,1
10468,16,2
10468,18,1
10468,19,2
10468,23,1
10469,14,1
10471,9,1
10471,14,2
10471,15,1
10471,19,1
10472,7,1
10472,8,1
10473,12,1
10473,18,1
10475,13,1
10475,18,1
10523,12,1
10532,17,1
10538,21,1
10543,9,1
10543,22,1
10553,6,1
10577,18,1
10577,19,1
10580,16,1
10580,18,1
10580,19,1
10591,16,1
10591,19,1
10601,11,1
10601,15,2
10601,18,1
10703,21,1
10705,13,1
10708,19,1
10801,7,1
10805,23,2
10968,6,1
11010,15,1
11010,22,1
11020,12,1
11021,8,1
11021,14,1
11030,14,2
11030,17,1
11042,16,1
11101,3,1
11101,4,1
11101,6,1
11101,8,1
11101,9,2
11101,10,2
11101,11,1
11101,12,1
11101,14,1
11101,15,2
11101,16,1
11101,17,3
11101,18,1
11101,19,4
11101,20,2
11101,21,1
11101,22,1
11101,23,1
11102,0,1
11102,2,1
11102,4,1
11102,5,3
11102,8,1
11102,9,2
11102,10,2
11102,11,1
11102,13,2
11102,15,1
11102,16,1
11102,17,1
11102,18,1
11102,21,1
11103,1,1
11103,2,1
11103,3,2
11103,5,1
11103,8,1
11103,10,1
11103,12,1
11103,13,2
11103,14,1
11103,15,1
11103,17,1
11103,19,1
11103,21,3
11103,22,2
11103,23,1
11104,0,1
11104,2,1
11104,6,1
11104,8,2
11104,9,3
11104,10,1
11104,11,1
11104,12,1
11104,14,1
11104,15,1
11104,17,1
11104,20,1
11104,21,1
11104,22,1
11104,23,2
11105,3,1
11105,5,1
11105,8,1
11105,10,1
11105,14,1
11105,16,1
11105,17,1
11105,18,5
11105,19,2
11105,22,2
11106,1,1
11106,2,1
11106,9,2
11106,10,1
11106,12,3
11106,13,1
11106,14,2
11106,16,1
11106,17,1
11106,18,2
11106,20,1
11106,21,1
11109,4,2
11109,5,2
11109,6,1
11109,7,2
11109,8,1
11109,10,1
11109,12,2
11109,13,1
11109,14,3
11109,15,2
11109,16,1
11109,17,3
11109,19,2
11109,20,4
11109,21,4
11109,22,1
11109,23,1
11201,0,3
11201,1,1
11201,2,3
11201,3,2
11201,6,6
11201,7,6
11201,8,13
11201,9,8
11201,10,9
11201,11,12
11201,12,6
11201,13,8
11201,14,3
11201,15,4
11201,16,17
11201,17,15
11201,18,15
11201,19,4
11201,20,6
11201,21,6
11201,22,3
11201,23,4
11203,14,1
11204,20,1
11205,0,1
11205,2,1
11205,3,1
11205,4,1
11205,5,1
11205,7,4
11205,8,2
11205,9,5
11205,10,2
11205,11,2
11205,12,3
11205,13,3
11205,14,6
11205,15,5
11205,16,5
11205,17,3
11205,18,3
11205,19,5
11205,20,3
11205,21,3
11205,22,3
11205,23,4
11206,0,3
11206,2,1
11206,3,4
11206,4,3
11206,5,1
11206,6,4
11206,7,5
11206,8,1
11206,9,3
11206,10,3
11206,11,4
11206,12,3
11206,13,3
11206,14,1
11206,15,4
11206,16,2
11206,17,1
11206,18,4
11206,19,6
11206,20,4
11206,21,4
11206,22,4
11206,23,2
11207,2,1
11207,22,1
11209,6,1
11209,7,1
11209,8,1
11209,15,3
11209,18,1
11209,20,1
11209,22,1
11210,6,1
11210,8,1
11210,10,2
11210,13,1
11210,17,3
11210,21,1
11210,22,1
11210,23,1
11211,0,15
11211,1,7
11211,2,10
11211,3,3
11211,4,6
11211,5,11
11211,6,6
11211,7,11
11211,8,9
11211,9,8
11211,10,6
11211,11,5
11211,12,8
11211,13,12
11211,14,10
11211,15,10
11211,16,18
11211,17,16
11211,18,10
11211,19,16
11211,20,14
11211,21,15
11211,22,26
11211,23,13
11212,0,1
11212,6,1
11212,17,1
11213,0,2
11213,6,3
11213,8,1
11213,10,3
11213,11,1
11213,12,1
11213,13,2
11213,14,1
11213,16,3
11213,18,3
11213,19,1
11213,20,1
11213,21,2
11213,22,1
11214,20,2
11215,0,4
11215,1,1
11215,2,2
11215,3,2
11215,4,2
11215,5,1
11215,6,3
11215,7,3
11215,8,4
11215,9,3
11215,10,2
11215,11,3
11215,12,6
11215,13,8
11215,14,3
11215,15,3
11215,16,5
11215,17,6
11215,18,6
11215,19,7
11215,20,5
11215,21,6
11215,22,5
11215,23,3
11216,0,1
11216,1,1
11216,4,1
11216,6,2
11216,7,2
11216,8,2
11216,9,1
11216,10,7
11216,11,1
11216,13,5
11216,15,1
11216,16,3
11216,17,2
11216,18,2
11216,19,6
11216,20,5
11216,21,3
11216,22,5
11216,23,2
11217,0,3
11217,1,2
11217,2,1
11217,3,2
11217,4,1
11217,5,3
11217,6,7
11217,7,6
11217,8,8
11217,9,6
11217,10,2
11217,11,2
11217,12,2
11217,13,9
11217,14,6
11217,15,3
11217,16,7
11217,17,5
11217,18,8
11217,19,10
11217,20,5
11217,21,9
11217,22,9
11217,23,6
11218,2,1
11218,6,1
11218,7,2
11218,8,3
11218,9,2
11218,11,2
11218,12,1
11218,13,1
11218,14,3
11218,16,1
11218,17,3
11218,19,2
11218,21,1
11219,11,1
11220,1,1
11220,10,2
11220,11,1
11220,12,1
11220,15,1
11220,16,1
11220,17,1
11220,21,3
11220,22,3
11221,1,1
11221,2,1
11221,3,1
11221,5,4
11221,7,2
11221,10,1
11221,11,2
11221,12,1
11221,15,1
11221,16,2
11221,17,1
11221,20,1
11221,21,2
11221,23,1
11222,0,3
11222,1,5
11222,2,2
11222,3,3
11222,4,5
11222,5,1
11222,6,4
11222,7,8
11222,8,4
11222,9,2
11222,10,2
11222,11,5
11222,12,6
11222,13,6
11222,14,6
11222,15,4
11222,16,4
11222,17,8
11222,18,7
11222,19,7
11222,20,5
11222,21,4
11222,22,6
11222,23,6
11223,0,3
11223,6,1
11223,7,2
11223,17,2
11223,18,1
11223,21,2
11223,23,1
11224,8,1
11225,0,1
11225,3,1
11225,6,1
11225,7,1
11225,11,1
11225,13,1
11225,15,1
11225,19,3
11225,20,1
11225,23,3
11226,0,1
11226,1,1
11226,10,3
11226,11,1
11226,13,2
11226,16,1
11226,17,1
11226,22,1
11226,23,1
11228,6,1
11228,7,1
11229,7,1
11229,13,1
11229,14,1
11229,20,1
11229,21,1
11230,7,1
11230,9,1
11230,17,1
11230,18,1
11230,22,2
11231,0,1
11231,3,2
11231,4,1
11231,5,1
11231,6,2
11231,7,1
11231,8,4
11231,9,4
11231,10,3
11231,11,2
11231,12,2
11231,13,2
11231,14,7
11231,15,4
11231,16,5
11231,17,2
11231,18,6
11231,19,8
11231,20,8
11231,21,6
11231,22,4
11231,23,1
11233,0,1
11233,2,1
11233,6,2
11233,7,1
11233,9,1
11233,10,1
11233,11,2
11233,12,1
11233,15,1
11233,17,1
11233,18,1
11233,20,1
11233,21,1
11233,22,5
11233,23,1
11234,19,1
11235,7,1
11235,8,1
11235,17,1
11236,7,1
11236,9,1
11236,10,1
11236,11,1
11236,13,1
11236,19,1
11237,0,4
11237,1,3
11237,4,1
11237,5,3
11237,6,2
11237,7,2
11237,8,2
11237,9,1
11237,11,2
11237,12,1
11237,13,1
11237,14,5
11237,16,2
11237,17,3
11237,18,3
11237,19,4
11237,20,3
11237,21,2
11237,22,6
11237,23,4
11238,0,4
11238,2,1
11238,3,1
11238,4,3
11238,5,1
11238,6,1
11238,7,4
11238,8,7
11238,9,3
11238,10,4
11238,11,2
11238,12,3
11238,13,6
11238,14,6
11238,15,3
11238,16,3
11238,17,2
11238,18,5
11238,19,7
11238,20,4
11238,21,9
11238,22,8
11238,23,2
11239,5,1
11239,14,1
11239,17,1
11239,20,1
11354,9,1
11355,1,1
11355,3,1
11355,7,1
11355,10,1
11355,18,2
11355,23,1
11356,11,1
11357,10,1
11357,17,1
11360,8,1
11360,10,1
11360,12,1
11362,6,1
11362,19,1
11363,14,1
11365,17,1
11366,9,1
11366,18,2
11366,19,1
11367,10,1
11367,11,2
11367,13,1
11367,14,1
11367,21,1
11367,22,1
11368,9,1
11368,14,2
11368,16,2
11368,17,2
11368,18,1
11368,20,1
11368,21,3
11368,22,1
11368,23,1
11369,5,1
11369,20,1
11369,22,1
11370,1,1
11370,6,1
11370,7,4
11370,9,2
11370,10,1
11370,12,1
11370,13,3
11370,14,2
11370,15,3
11370,16,1
11370,17,3
11370,18,2
11370,19,4
11370,20,2
11370,21,3
11370,22,2
11371,6,4
11371,7,9
11371,8,5
11371,9,13
11371,10,16
11371,11,11
11371,12,3
11371,13,7
11371,14,9
11371,15,15
11371,16,15
11371,17,12
11371,18,8
11371,19,12
11371,20,22
11371,21,15
11371,22,10
11371,23,5
11372,3,1
11372,9,2
11372,14,1
11372,17,1
11372,19,1
11372,21,2
11372,23,1
11373,0,2
11373,6,1
11373,12,1
11373,14,1
11373,15,1
11373,16,3
11373,18,1
11374,8,2
11374,12,1
11374,15,1
11374,17,3
11374,22,1
11375,2,1
11375,3,1
11375,4,1
11375,6,1
11375,8,2
11375,10,1
11375,12,1
11375,14,1
11375,16,1
11375,17,1
11375,18,1
11375,19,1
11375,21,1
11375,23,1
11377,4,1
11377,6,2
11377,8,1
11377,15,2
11377,16,1
11377,19,1
11377,20,2
11377,21,1
11377,22,1
11377,23,1
11378,4,1
11378,20,1
11379,8,1
11379,17,1
11379,21,1
11385,7,1
11385,20,2
11385,21,1
11385,22,1
11412,3,1
11413,12,1
11413,16,1
11414,22,1
11415,7,1
11415,8,2
11415,9,1
11415,10,1
11415,16,1
11415,18,1
11416,3,1
11416,13,1
11416,15,1
11416,22,1
11418,6,1
11418,13,1
11418,16,1
11418,20,1
11419,10,1
11421,4,1
11422,0,7
11422,1,3
11422,4,6
11422,5,6
11422,6,13
11422,7,6
11422,8,4
11422,9,3
11422,10,7
11422,11,4
11422,12,4
11422,13,11
11422,14,21
11422,15,10
11422,16,17
11422,17,15
11422,18,16
11422,19,8
11422,20,11
11422,21,20
11422,22,12
11422,23,7
11423,10,1
11432,0,1
11432,1,1
11432,15,1
11432,16,1
11432,22,1
11434,13,1
11435,1,2
11435,4,1
11435,5,1
11435,7,1
11435,13,2
11435,17,1
11436,15,1
11436,16,1
11436,22,1
11501,15,1
11507,6,1
11510,14,1
11514,12,1
11514,15,1
11514,19,1
11516,15,1
11530,0,1
11530,15,1
11545,17,1
11545,20,1
11548,13,1
11548,22,1
11561,13,1
11566,17,1
11570,16,1
11576,9,1
11576,13,1
11576,21,1
11590,12,1
11596,18,1
11710,7,1
11714,14,1
11725,16,1
11732,22,1
11743,11,1
11747,16,2
11796,20,1
11797,17,1
11801,10,1
11803,11,1
11803,19,1
11949,21,1
