Zip,Hour,Number of Trips
7310,3,4
7310,4,1
7310,5,3
7310,6,5
7310,7,16
7310,8,5
7310,9,8
7310,10,6
7310,11,6
7310,12,8
7310,13,7
7310,14,10
7310,15,10
7310,16,12
7310,17,14
7310,18,12
7310,19,15
7310,20,10
7310,21,18
7310,22,11
7310,23,7
7311,0,2
7311,1,3
7311,2,1
7311,3,3
7311,4,2
7311,5,2
7311,6,4
7311,8,2
7311,9,1
7311,10,6
7311,11,5
7311,12,2
7311,13,6
7311,14,8
7311,15,6
7311,16,4
7311,17,7
7311,18,9
7311,19,8
7311,20,10
7311,21,5
7311,22,8
7311,23,9
7401,5,1
7407,16,1
7410,15,1
7417,13,1
7423,14,1
7430,16,1
7432,18,1
7436,10,1
7444,10,1
7446,0,1
7446,9,1
7446,17,1
7450,13,1
7450,20,2
7452,11,1
7458,14,1
7458,16,1
7458,18,1
7463,0,1
7463,16,1
7463,23,1
7470,13,1
7470,15,1
7501,1,1
7503,1,1
7503,12,1
7512,4,1
7512,14,1
7512,23,1
7601,9,1
7601,11,1
7601,12,2
7601,13,1
7601,14,1
7601,17,1
7601,21,2
7601,22,1
7603,7,1
7603,11,1
7603,13,1
7603,17,1
7604,10,1
7604,17,1
7604,19,1
7605,5,1
7605,15,1
7605,20,1
7606,10,1
7606,13,1
7606,16,1
7607,0,1
7608,11,1
7608,15,1
7608,16,1
7626,7,2
7626,20,1
7627,10,1
7627,22,1
7631,3,1
7631,4,1
7631,6,1
7631,7,1
7631,11,2
7631,12,1
7631,13,2
7631,14,1
7631,15,1
7631,17,2
7631,18,1
7631,19,2
7632,3,1
7632,8,1
7632,9,2
7632,12,1
7632,13,1
7632,14,1
7632,16,1
7632,22,1
7632,23,1
7644,19,1
7645,7,1
7645,16,1
7647,1,1
7647,13,1
7648,8,1
7648,12,1
7650,7,1
7650,13,1
7652,14,2
7652,15,1
7652,23,1
7660,6,1
7660,10,1
7660,11,1
7660,17,2
7660,22,1
7661,21,1
7661,22,1
7662,15,1
7663,13,1
7666,0,1
7666,10,1
7666,15,1
7670,5,1
7670,7,1
7670,13,1
7670,16,2
7675,12,1
7676,11,1
7676,13,1
7676,23,1
7701,0,1
7711,15,1
7716,21,1
7717,15,1
7717,18,1
7717,21,1
7717,22,1
7726,13,1
7728,23,1
7750,16,1
7756,0,1
7762,22,1
7834,13,1
7834,17,1
7876,9,1
7901,11,1
7901,14,1
7901,15,1
7901,16,1
7901,18,1
7901,19,1
7901,22,1
7901,23,1
7921,19,1
7924,22,1
7927,7,1
7927,13,1
7928,6,1
7928,15,1
7928,18,1
7928,22,1
7932,3,1
7932,22,1
7936,15,1
7936,18,1
7936,22,1
7940,0,1
7940,7,1
7940,13,1
7940,18,1
7950,12,1
7960,0,1
7960,14,1
7960,22,1
7974,9,1
7974,12,1
7974,21,1
7976,12,1
7980,11,1
7980,15,1
8542,16,1
8542,22,1
8550,22,1
8735,19,1
8735,22,1
8750,0,1
8750,14,1
8750,19,1
8750,22,1
8817,10,1
8820,8,1
8820,17,1
8824,9,1
8830,9,1
8830,21,1
8837,11,1
8854,10,1
8854,13,1
8859,6,1
8863,18,1
8880,11,1
8882,16,2
8884,1,1
8901,6,1
8901,8,1
8901,9,1
8901,14,2
8902,16,1
8902,18,1
8904,0,2
8904,1,1
8904,18,1
8904,23,1
10001,0,86
10001,1,67
10001,2,37
10001,3,23
10001,4,43
10001,5,49
10001,6,63
10001,7,112
10001,8,129
10001,9,126
10001,10,140
10001,11,149
10001,12,165
10001,13,189
10001,14,231
10001,15,310
10001,16,425
10001,17,497
10001,18,408
10001,19,289
10001,20,287
10001,21,230
10001,22,230
10001,23,150
10002,0,165
10002,1,154
10002,2,91
10002,3,63
10002,4,43
10002,5,54
10002,6,121
10002,7,150
10002,8,141
10002,9,114
10002,10,123
10002,11,119
10002,12,108
10002,13,130
10002,14,143
10002,15,132
10002,16,154
10002,17,169
10002,18,175
10002,19,179
10002,20,201
10002,21,213
10002,22,217
10002,23,189
10003,0,152
10003,1,95
10003,2,50
10003,3,50
10003,4,52
10003,5,64
10003,6,140
10003,7,182
10003,8,185
10003,9,117
10003,10,110
10003,11,123
10003,12,157
10003,13,166
10003,14,194
10003,15,233
10003,16,234
10003,17,251
10003,18,296
10003,19,256
10003,20,280
10003,21,345
10003,22,309
10003,23,226
10004,6,1
10004,8,1
10004,12,2
10004,15,2
10004,17,2
10004,21,2
10004,22,2
10005,0,8
10005,1,6
10005,2,3
10005,3,3
10005,4,7
10005,5,5
10005,6,9
10005,7,12
10005,8,22
10005,9,11
10005,10,20
10005,11,16
10005,12,22
10005,13,21
10005,14,36
10005,15,50
10005,16,70
10005,17,50
10005,18,40
10005,19,42
10005,20,41
10005,21,35
10005,22,33
10005,23,18
10006,0,12
10006,1,2
10006,2,5
10006,3,5
10006,4,4
10006,5,8
10006,6,15
10006,7,17
10006,8,16
10006,9,11
10006,10,20
10006,11,28
10006,12,22
10006,13,31
10006,14,29
10006,15,44
10006,16,39
10006,17,60
10006,18,53
10006,19,49
10006,20,32
10006,21,33
10006,22,23
10006,23,14
10007,0,14
10007,1,9
10007,2,7
10007,3,7
10007,4,7
10007,5,8
10007,6,16
10007,7,23
10007,8,26
10007,9,27
10007,10,25
10007,11,35
10007,12,45
10007,13,33
10007,14,56
10007,15,56
10007,16,68
10007,17,70
10007,18,70
10007,19,52
10007,20,52
10007,21,51
10007,22,45
10007,23,29
10009,0,77
10009,1,51
10009,2,20
10009,3,37
10009,4,34
10009,5,60
10009,6,126
10009,7,185
10009,8,244
10009,9,127
10009,10,87
10009,11,85
10009,12,83
10009,13,85
10009,14,96
10009,15,86
10009,16,98
10009,17,134
10009,18,112
10009,19,136
10009,20,103
10009,21,123
10009,22,127
10009,23,114
10011,0,166
10011,1,100
10011,2,71
10011,3,71
10011,4,54
10011,5,96
10011,6,161
10011,7,247
10011,8,241
10011,9,157
10011,10,156
10011,11,185
10011,12,202
10011,13,230
10011,14,264
10011,15,356
10011,16,431
10011,17,379
10011,18,394
10011,19,392
10011,20,350
10011,21,436
10011,22,389
10011,23,252
10012,0,152
10012,1,86
10012,2,57
10012,3,45
10012,4,50
10012,5,86
10012,6,137
10012,7,152
10012,8,191
10012,9,126
10012,10,191
10012,11,223
10012,12,212
10012,13,244
10012,14,290
10012,15,364
10012,16,411
10012,17,472
10012,18,426
10012,19,394
10012,20,397
10012,21,418
10012,22,432
10012,23,270
10013,0,52
10013,1,30
10013,2,18
10013,3,10
10013,4,29
10013,5,28
10013,6,53
10013,7,73
10013,8,91
10013,9,74
10013,10,95
10013,11,83
10013,12,75
10013,13,88
10013,14,115
10013,15,121
10013,16,144
10013,17,178
10013,18,185
10013,19,165
10013,20,173
10013,21,175
10013,22,130
10013,23,94
10014,0,136
10014,1,136
10014,2,90
10014,3,63
10014,4,33
10014,5,56
10014,6,97
10014,7,99
10014,8,105
10014,9,79
10014,10,94
10014,11,67
10014,12,76
10014,13,125
10014,14,137
10014,15,195
10014,16,186
10014,17,194
10014,18,180
10014,19,170
10014,20,220
10014,21,223
10014,22,224
10014,23,190
10016,0,12
10016,1,6
10016,2,5
10016,3,8
10016,4,26
10016,5,22
10016,6,42
10016,7,63
10016,8,50
10016,9,36
10016,10,30
10016,11,25
10016,12,31
10016,13,34
10016,14,42
10016,15,47
10016,16,51
10016,17,75
10016,18,58
10016,19,67
10016,20,64
10016,21,45
10016,22,45
10016,23,31
10017,0,34
10017,1,20
10017,2,13
10017,3,15
10017,4,22
10017,5,38
10017,6,70
10017,7,104
10017,8,94
10017,9,74
10017,10,71
10017,11,83
10017,12,79
10017,13,92
10017,14,111
10017,15,127
10017,16,172
10017,17,186
10017,18,209
10017,19,170
10017,20,119
10017,21,105
10017,22,100
10017,23,66
10018,0,65
10018,1,50
10018,2,32
10018,3,45
10018,4,33
10018,5,38
10018,6,77
10018,7,145
10018,8,147
10018,9,97
10018,10,108
10018,11,99
10018,12,97
10018,13,108
10018,14,117
10018,15,157
10018,16,168
10018,17,199
10018,18,179
10018,19,195
10018,20,218
10018,21,299
10018,22,193
10018,23,126
10019,0,39
10019,1,15
10019,2,15
10019,3,19
10019,4,32
10019,5,28
10019,6,56
10019,7,84
10019,8,95
10019,9,91
10019,10,68
10019,11,68
10019,12,75
10019,13,67
10019,14,91
10019,15,104
10019,16,129
10019,17,114
10019,18,118
10019,19,96
10019,20,103
10019,21,118
10019,22,99
10019,23,51
10020,0,14
10020,1,11
10020,2,10
10020,3,5
10020,4,9
10020,5,8
10020,6,17
10020,7,22
10020,8,26
10020,9,29
10020,10,36
10020,11,28
10020,12,34
10020,13,45
10020,14,49
10020,15,83
10020,16,106
10020,17,101
10020,18,101
10020,19,110
10020,20,128
10020,21,133
10020,22,86
10020,23,45
10021,0,18
10021,1,9
10021,2,9
10021,3,17
10021,4,19
10021,5,48
10021,6,107
10021,7,188
10021,8,159
10021,9,108
10021,10,129
10021,11,125
10021,12,131
10021,13,114
10021,14,153
10021,15,224
10021,16,191
10021,17,194
10021,18,185
10021,19,148
10021,20,105
10021,21,74
10021,22,77
10021,23,27
10022,0,9
10022,1,12
10022,2,8
10022,3,7
10022,4,15
10022,5,17
10022,6,28
10022,7,35
10022,8,52
10022,9,51
10022,10,52
10022,11,57
10022,12,70
10022,13,57
10022,14,103
10022,15,129
10022,16,127
10022,17,135
10022,18,125
10022,19,103
10022,20,83
10022,21,70
10022,22,50
10022,23,26
10023,0,24
10023,1,7
10023,2,8
10023,3,22
10023,4,34
10023,5,65
10023,6,110
10023,7,169
10023,8,145
10023,9,118
10023,10,75
10023,11,79
10023,12,62
10023,13,93
10023,14,111
10023,15,106
10023,16,119
10023,17,124
10023,18,94
10023,19,108
10023,20,84
10023,21,86
10023,22,87
10023,23,37
10024,0,1
10024,6,1
10024,9,1
10024,10,1
10024,13,1
10024,14,1
10024,16,1
10024,17,1
10024,18,1
10024,19,4
10024,20,2
10024,23,2
10025,0,6
10025,1,5
10025,2,2
10025,3,4
10025,4,11
10025,5,15
10025,6,18
10025,7,28
10025,8,29
10025,9,28
10025,10,19
10025,11,23
10025,12,13
10025,13,16
10025,14,23
10025,15,33
10025,16,17
10025,17,43
10025,18,28
10025,19,23
10025,20,10
10025,21,24
10025,22,15
10025,23,8
10026,0,9
10026,1,4
10026,2,4
10026,3,6
10026,4,13
10026,5,10
10026,6,12
10026,7,14
10026,8,15
10026,9,15
10026,10,15
10026,11,13
10026,12,16
10026,13,8
10026,14,8
10026,15,17
10026,16,10
10026,17,12
10026,18,16
10026,19,20
10026,20,17
10026,21,22
10026,22,19
10026,23,5
10027,0,4
10027,1,4
10027,2,3
10027,3,5
10027,4,5
10027,5,4
10027,6,13
10027,7,7
10027,8,7
10027,9,6
10027,10,10
10027,11,10
10027,12,9
10027,13,10
10027,14,12
10027,15,8
10027,16,8
10027,17,14
10027,18,13
10027,19,7
10027,20,24
10027,21,14
10027,22,10
10027,23,11
10028,0,18
10028,1,13
10028,2,7
10028,3,11
10028,4,29
10028,5,39
10028,6,140
10028,7,198
10028,8,179
10028,9,84
10028,10,95
10028,11,63
10028,12,51
10028,13,68
10028,14,86
10028,15,125
10028,16,144
10028,17,121
10028,18,122
10028,19,91
10028,20,80
10028,21,84
10028,22,50
10028,23,33
10029,0,3
10029,1,5
10029,2,4
10029,3,2
10029,4,8
10029,5,11
10029,6,15
10029,7,18
10029,8,23
10029,9,25
10029,10,17
10029,11,19
10029,12,19
10029,13,26
10029,14,24
10029,15,15
10029,16,29
10029,17,33
10029,18,28
10029,19,16
10029,20,26
10029,21,26
10029,22,20
10029,23,6
10030,0,10
10030,1,2
10030,2,3
10030,3,7
10030,5,5
10030,6,8
10030,7,7
10030,8,9
10030,9,7
10030,10,10
10030,11,10
10030,12,6
10030,13,5
10030,14,12
10030,15,8
10030,16,13
10030,17,6
10030,18,8
10030,19,6
10030,20,8
10030,21,8
10030,22,12
10030,23,9
10031,0,3
10031,1,2
10031,2,1
10031,3,3
10031,4,1
10031,5,6
10031,6,3
10031,7,6
10031,8,2
10031,9,4
10031,10,4
10031,11,3
10031,12,2
10031,13,1
10031,14,9
10031,15,1
10031,16,6
10031,17,10
10031,18,3
10031,19,6
10031,20,7
10031,21,14
10031,22,7
10031,23,4
10032,1,2
10032,2,1
10032,3,5
10032,4,3
10032,5,1
10032,6,4
10032,7,5
10032,8,6
10032,9,6
10032,10,8
10032,11,10
10032,12,11
10032,13,10
10032,14,13
10032,15,12
10032,16,17
10032,17,7
10032,18,8
10032,19,7
10032,20,5
10032,21,8
10032,22,4
10032,23,11
10034,0,9
10034,1,1
10034,2,3
10034,3,6
10034,4,4
10034,5,5
10034,6,4
10034,7,11
10034,8,9
10034,9,3
10034,10,9
10034,11,10
10034,12,6
10034,13,10
10034,14,9
10034,15,11
10034,16,6
10034,17,13
10034,18,8
10034,19,8
10034,20,7
10034,21,8
10034,22,4
10034,23,6
10035,0,7
10035,2,3
10035,4,3
10035,5,4
10035,6,2
10035,7,5
10035,8,3
10035,9,9
10035,10,8
10035,11,9
10035,12,7
10035,13,13
10035,14,12
10035,15,7
10035,16,15
10035,17,23
10035,18,12
10035,19,15
10035,20,19
10035,21,24
10035,22,24
10035,23,7
10037,0,3
10037,1,6
10037,2,2
10037,3,2
10037,4,3
10037,5,7
10037,6,12
10037,7,11
10037,8,10
10037,9,3
10037,10,6
10037,11,4
10037,12,6
10037,13,7
10037,14,6
10037,15,5
10037,16,5
10037,17,12
10037,18,10
10037,19,9
10037,20,14
10037,21,13
10037,22,3
10037,23,8
10038,0,11
10038,1,11
10038,2,2
10038,3,3
10038,4,5
10038,5,12
10038,6,22
10038,7,18
10038,8,14
10038,9,18
10038,10,20
10038,11,17
10038,12,13
10038,13,24
10038,14,28
10038,15,33
10038,16,23
10038,17,32
10038,18,42
10038,19,47
10038,20,26
10038,21,33
10038,22,24
10038,23,13
10039,0,5
10039,1,3
10039,3,3
10039,4,2
10039,5,2
10039,6,5
10039,7,6
10039,8,6
10039,9,6
10039,10,4
10039,11,7
10039,12,8
10039,13,6
10039,14,10
10039,15,7
10039,16,4
10039,17,7
10039,18,5
10039,19,10
10039,20,18
10039,21,18
10039,22,10
10039,23,4
10044,0,13
10044,1,9
10044,2,3
10044,3,11
10044,4,12
10044,5,29
10044,6,68
10044,7,105
10044,8,87
10044,9,43
10044,10,50
10044,11,47
10044,12,42
10044,13,37
10044,14,65
10044,15,51
10044,16,76
10044,17,60
10044,18,80
10044,19,48
10044,20,41
10044,21,31
10044,22,20
10044,23,19
10065,0,17
10065,1,9
10065,2,9
10065,3,17
10065,4,12
10065,5,23
10065,6,43
10065,7,96
10065,8,86
10065,9,62
10065,10,63
10065,11,68
10065,12,69
10065,13,79
10065,14,95
10065,15,113
10065,16,120
10065,17,125
10065,18,131
10065,19,118
10065,20,78
10065,21,63
10065,22,49
10065,23,32
10069,0,5
10069,1,4
10069,3,4
10069,4,8
10069,5,15
10069,6,49
10069,7,76
10069,8,67
10069,9,41
10069,10,27
10069,11,18
10069,12,15
10069,13,27
10069,14,23
10069,15,33
10069,16,42
10069,17,42
10069,18,42
10069,19,39
10069,20,31
10069,21,18
10069,22,15
10069,23,10
10103,0,29
10103,1,24
10103,2,12
10103,3,14
10103,4,15
10103,5,17
10103,6,32
10103,7,39
10103,8,57
10103,9,61
10103,10,75
10103,11,64
10103,12,67
10103,13,88
10103,14,102
10103,15,136
10103,16,156
10103,17,151
10103,18,166
10103,19,167
10103,20,166
10103,21,140
10103,22,82
10103,23,47
10110,0,23
10110,1,19
10110,2,11
10110,3,14
10110,4,12
10110,5,13
10110,6,29
10110,7,52
10110,8,41
10110,9,70
10110,10,82
10110,11,107
10110,12,92
10110,13,127
10110,14,152
10110,15,212
10110,16,260
10110,17,289
10110,18,296
10110,19,252
10110,20,220
10110,21,185
10110,22,106
10110,23,57
10111,0,9
10111,1,3
10111,2,3
10111,3,3
10111,4,1
10111,5,2
10111,6,2
10111,7,4
10111,8,9
10111,9,5
10111,10,16
10111,11,27
10111,12,24
10111,13,38
10111,14,46
10111,15,67
10111,16,77
10111,17,86
10111,18,68
10111,19,103
10111,20,64
10111,21,49
10111,22,18
10111,23,10
10112,0,3
10112,1,7
10112,2,2
10112,3,2
10112,5,1
10112,6,1
10112,7,1
10112,8,4
10112,9,5
10112,10,6
10112,11,3
10112,12,10
10112,13,11
10112,14,7
10112,15,30
10112,16,23
10112,17,28
10112,18,18
10112,19,23
10112,20,10
10112,21,23
10112,22,10
10112,23,3
10115,1,1
10115,3,2
10115,4,2
10115,5,1
10115,6,3
10115,7,2
10115,8,7
10115,9,5
10115,10,3
10115,11,7
10115,12,6
10115,13,6
10115,14,7
10115,15,8
10115,16,11
10115,17,5
10115,18,4
10115,19,9
10115,20,9
10115,21,4
10115,22,7
10115,23,5
10119,0,21
10119,1,8
10119,2,6
10119,3,3
10119,4,4
10119,5,14
10119,6,13
10119,7,42
10119,8,61
10119,9,45
10119,10,53
10119,11,66
10119,12,70
10119,13,63
10119,14,97
10119,15,119
10119,16,154
10119,17,168
10119,18,126
10119,19,77
10119,20,88
10119,21,90
10119,22,84
10119,23,37
10152,0,15
10152,1,9
10152,2,6
10152,3,2
10152,4,2
10152,5,3
10152,6,1
10152,7,2
10152,8,6
10152,9,9
10152,10,11
10152,11,10
10152,12,16
10152,13,24
10152,14,37
10152,15,54
10152,16,65
10152,17,98
10152,18,71
10152,19,63
10152,20,53
10152,21,35
10152,22,20
10152,23,12
10153,0,33
10153,1,13
10153,2,10
10153,3,9
10153,4,8
10153,5,13
10153,6,31
10153,7,42
10153,8,51
10153,9,61
10153,10,69
10153,11,82
10153,12,91
10153,13,110
10153,14,153
10153,15,179
10153,16,254
10153,17,251
10153,18,220
10153,19,172
10153,20,142
10153,21,120
10153,22,95
10153,23,55
10154,0,13
10154,1,10
10154,2,5
10154,3,3
10154,4,4
10154,5,4
10154,6,18
10154,7,14
10154,8,13
10154,9,19
10154,10,23
10154,11,28
10154,12,29
10154,13,31
10154,14,41
10154,15,38
10154,16,65
10154,17,71
10154,18,65
10154,19,57
10154,20,59
10154,21,41
10154,22,29
10154,23,22
10162,0,5
10162,1,6
10162,2,4
10162,3,11
10162,4,14
10162,5,33
10162,6,82
10162,7,110
10162,8,86
10162,9,54
10162,10,36
10162,11,33
10162,12,33
10162,13,47
10162,14,58
10162,15,53
10162,16,48
10162,17,54
10162,18,48
10162,19,45
10162,20,48
10162,21,34
10162,22,24
10162,23,14
10167,0,7
10167,1,3
10167,2,5
10167,3,6
10167,4,1
10167,5,3
10167,6,2
10167,7,10
10167,8,17
10167,9,24
10167,10,32
10167,11,37
10167,12,29
10167,13,58
10167,14,59
10167,15,68
10167,16,114
10167,17,123
10167,18,109
10167,19,93
10167,20,78
10167,21,50
10167,22,27
10167,23,22
10171,0,8
10171,1,6
10171,2,7
10171,3,3
10171,4,5
10171,5,9
10171,6,22
10171,7,19
10171,8,33
10171,9,25
10171,10,21
10171,11,31
10171,12,42
10171,13,29
10171,14,55
10171,15,71
10171,16,79
10171,17,82
10171,18,100
10171,19,75
10171,20,69
10171,21,42
10171,22,22
10171,23,10
10199,0,44
10199,1,28
10199,2,15
10199,3,27
10199,4,24
10199,5,22
10199,6,47
10199,7,65
10199,8,79
10199,9,63
10199,10,79
10199,11,85
10199,12,87
10199,13,121
10199,14,137
10199,15,175
10199,16,213
10199,17,236
10199,18,141
10199,19,152
10199,20,101
10199,21,128
10199,22,100
10199,23,62
10271,0,12
10271,1,7
10271,2,8
10271,3,5
10271,4,17
10271,5,14
10271,6,19
10271,7,15
10271,8,22
10271,9,17
10271,10,25
10271,11,32
10271,12,36
10271,13,40
10271,14,49
10271,15,52
10271,16,81
10271,17,80
10271,18,62
10271,19,79
10271,20,55
10271,21,46
10271,22,51
10271,23,27
10278,0,28
10278,1,29
10278,2,19
10278,3,8
10278,4,16
10278,5,23
10278,6,37
10278,7,38
10278,8,47
10278,9,47
10278,10,55
10278,11,50
10278,12,56
10278,13,58
10278,14,60
10278,15,81
10278,16,59
10278,17,114
10278,18,97
10278,19,79
10278,20,78
10278,21,65
10278,22,60
10278,23,45
10280,0,3
10280,1,2
10280,3,6
10280,4,3
10280,5,7
10280,6,16
10280,7,17
10280,8,18
10280,9,13
10280,10,16
10280,11,17
10280,12,18
10280,13,15
10280,14,34
10280,15,31
10280,16,29
10280,17,33
10280,18,25
10280,19,34
10280,20,13
10280,21,22
10280,22,21
10280,23,9
10282,0,8
10282,1,3
10282,2,3
10282,3,10
10282,4,8
10282,5,5
10282,6,23
10282,7,21
10282,8,31
10282,9,28
10282,10,29
10282,11,36
10282,12,31
10282,13,33
10282,14,35
10282,15,54
10282,16,71
10282,17,82
10282,18,91
10282,19,70
10282,20,57
10282,21,38
10282,22,30
10282,23,19
10301,4,1
10301,13,1
10301,21,1
10303,7,1
10303,13,1
10304,1,1
10304,5,1
10304,14,2
10304,17,1
10304,18,1
10305,0,1
10305,8,1
10305,10,1
10305,11,1
10305,12,1
10305,14,1
10305,17,1
10305,19,1
10305,21,2
10305,22,2
10308,14,1
10310,11,1
10311,8,1
10314,3,1
10314,9,1
10314,13,1
10314,21,1
10451,0,1
10451,3,1
10451,4,1
10451,5,1
10451,6,1
10451,7,1
10451,8,3
10451,9,2
10451,10,2
10451,11,2
10451,12,2
10451,13,1
10451,14,7
10451,15,9
10451,16,3
10451,17,2
10451,18,7
10451,19,3
10451,20,5
10451,21,13
10451,22,8
10451,23,1
10452,0,1
10452,4,1
10452,6,1
10452,7,1
10452,9,1
10452,10,3
10452,11,1
10452,12,3
10452,13,4
10452,14,2
10452,15,2
10452,18,2
10452,19,4
10452,20,4
