Zip,Weekday,Number of Trips
7676,6,1
7701,6,1
7711,1,1
7716,3,1
7717,5,4
7726,5,1
7728,3,1
7750,4,1
7756,5,1
7762,6,1
7834,4,2
7876,5,1
7901,2,3
7901,3,3
7901,4,1
7901,5,1
7921,3,1
7924,2,1
7927,0,1
7927,1,1
7928,3,2
7928,4,1
7928,6,1
7932,4,2
7936,2,1
7936,3,1
7936,5,1
7940,2,1
7940,3,2
7940,6,1
7950,6,1
7960,2,1
7960,3,1
7960,5,1
7974,3,2
7974,6,1
7976,1,1
7980,4,1
7980,5,1
8542,0,1
8542,1,1
8550,2,1
8735,5,2
8750,5,3
8750,6,1
8817,4,1
8820,0,2
8824,6,1
8830,0,1
8830,4,1
8837,2,1
8854,3,1
8854,4,1
8859,5,1
8863,4,1
8880,3,1
8882,4,1
8882,6,1
8884,6,1
8901,1,1
8901,2,3
8901,5,1
8902,0,1
8902,1,1
8904,2,1
8904,5,3
8904,6,1
10001,0,511
10001,1,709
10001,2,776
10001,3,876
10001,4,731
10001,5,471
10001,6,361
10002,0,370
10002,1,428
10002,2,430
10002,3,476
10002,4,572
10002,5,589
10002,6,483
10003,0,418
10003,1,564
10003,2,654
10003,3,718
10003,4,783
10003,5,687
10003,6,443
10004,0,1
10004,1,2
10004,2,1
10004,3,3
10004,4,2
10004,5,1
10004,6,2
10005,0,69
10005,1,78
10005,2,86
10005,3,119
10005,4,98
10005,5,84
10005,6,46
10006,0,56
10006,1,89
10006,2,107
10006,3,107
10006,4,83
10006,5,84
10006,6,46
10007,0,89
10007,1,130
10007,2,138
10007,3,143
10007,4,127
10007,5,137
10007,6,67
10009,0,294
10009,1,304
10009,2,319
10009,3,367
10009,4,452
10009,5,414
10009,6,280
10011,0,601
10011,1,798
10011,2,910
10011,3,1018
10011,4,1021
10011,5,892
10011,6,540
10012,0,579
10012,1,931
10012,2,960
10012,3,1026
10012,4,1015
10012,5,790
10012,6,525
10013,0,274
10013,1,326
10013,2,376
10013,3,413
10013,4,342
10013,5,319
10013,6,229
10014,0,348
10014,1,453
10014,2,486
10014,3,515
10014,4,497
10014,5,499
10014,6,377
10016,0,121
10016,1,107
10016,2,113
10016,3,137
10016,4,179
10016,5,150
10016,6,108
10017,0,258
10017,1,313
10017,2,328
10017,3,404
10017,4,404
10017,5,290
10017,6,177
10018,0,318
10018,1,403
10018,2,459
10018,3,535
10018,4,505
10018,5,456
10018,6,316
10019,0,228
10019,1,269
10019,2,280
10019,3,302
10019,4,261
10019,5,242
10019,6,193
10020,0,158
10020,1,211
10020,2,255
10020,3,252
10020,4,177
10020,5,105
10020,6,78
10021,0,337
10021,1,434
10021,2,444
10021,3,395
10021,4,441
10021,5,311
10021,6,197
10022,0,189
10022,1,252
10022,2,236
10022,3,284
10022,4,208
10022,5,162
10022,6,90
10023,0,247
10023,1,298
10023,2,315
10023,3,333
10023,4,325
10023,5,272
10023,6,177
10024,0,4
10024,1,2
10024,2,4
10024,3,2
10024,4,1
10024,5,2
10024,6,2
10025,0,67
10025,1,47
10025,2,57
10025,3,62
10025,4,75
10025,5,79
10025,6,54
10026,0,36
10026,1,42
10026,2,35
10026,3,52
10026,4,50
10026,5,54
10026,6,31
10027,0,28
10027,1,27
10027,2,22
10027,3,37
10027,4,36
10027,5,35
10027,6,33
10028,0,259
10028,1,293
10028,2,299
10028,3,330
10028,4,309
10028,5,262
10028,6,179
10029,0,52
10029,1,66
10029,2,54
10029,3,75
10029,4,59
10029,5,62
10029,6,50
10030,0,28
10030,1,25
10030,2,22
10030,3,15
10030,4,25
10030,5,30
10030,6,34
10031,0,10
10031,1,16
10031,2,10
10031,3,15
10031,4,18
10031,5,18
10031,6,21
10032,0,21
10032,1,21
10032,2,25
10032,3,22
10032,4,23
10032,5,30
10032,6,22
10034,0,17
10034,1,24
10034,2,18
10034,3,20
10034,4,29
10034,5,32
10034,6,30
10035,0,25
10035,1,21
10035,2,23
10035,3,25
10035,4,41
10035,5,57
10035,6,39
10037,0,14
10037,1,25
10037,2,29
10037,3,32
10037,4,17
10037,5,31
10037,6,19
10038,0,55
10038,1,67
10038,2,62
10038,3,78
10038,4,96
10038,5,84
10038,6,49
10039,0,15
10039,1,23
10039,2,26
10039,3,17
10039,4,29
10039,5,25
10039,6,21
10044,0,126
10044,1,174
10044,2,161
10044,3,171
10044,4,212
10044,5,128
10044,6,75
10065,0,194
10065,1,249
10065,2,266
10065,3,258
10065,4,240
10065,5,211
10065,6,159
10069,0,71
10069,1,96
10069,2,106
10069,3,126
10069,4,125
10069,5,74
10069,6,53
10103,0,229
10103,1,317
10103,2,379
10103,3,372
10103,4,291
10103,5,185
10103,6,134
10110,0,328
10110,1,524
10110,2,582
10110,3,583
10110,4,397
10110,5,187
10110,6,120
10111,0,107
10111,1,156
10111,2,141
10111,3,136
10111,4,113
10111,5,46
10111,6,35
10112,0,32
10112,1,50
10112,2,47
10112,3,49
10112,4,31
10112,5,12
10112,6,10
10115,0,14
10115,1,16
10115,2,14
10115,3,21
10115,4,22
10115,5,17
10115,6,10
10119,0,179
10119,1,237
10119,2,248
10119,3,311
10119,4,241
10119,5,128
10119,6,165
10152,0,104
10152,1,143
10152,2,133
10152,3,102
10152,4,94
10152,5,28
10152,6,20
10153,0,265
10153,1,382
10153,2,443
10153,3,425
10153,4,364
10153,5,222
10153,6,163
10154,0,90
10154,1,138
10154,2,125
10154,3,129
10154,4,112
10154,5,61
10154,6,47
10162,0,110
10162,1,152
10162,2,192
10162,3,190
10162,4,140
10162,5,108
10162,6,88
10167,0,116
10167,1,210
10167,2,203
10167,3,217
10167,4,138
10167,5,44
10167,6,49
10171,0,102
10171,1,155
10171,2,139
10171,3,177
10171,4,146
10171,5,92
10171,6,54
10199,0,296
10199,1,348
10199,2,345
10199,3,372
10199,4,341
10199,5,290
10199,6,239
10271,0,102
10271,1,130
10271,2,140
10271,3,145
10271,4,154
10271,5,117
10271,6,63
10278,0,140
10278,1,186
10278,2,205
10278,3,183
10278,4,239
10278,5,180
10278,6,116
10280,0,56
10280,1,60
10280,2,48
10280,3,59
10280,4,57
10280,5,73
10280,6,49
10282,0,118
10282,1,123
10282,2,122
10282,3,135
10282,4,139
10282,5,115
10282,6,64
10301,1,1
10301,3,1
10301,6,1
10303,0,1
10303,3,1
10304,1,1
10304,3,1
10304,4,1
10304,5,1
10304,6,2
10305,0,2
10305,1,3
10305,3,1
10305,4,3
10305,5,1
10305,6,2
10308,4,1
10310,1,1
10311,3,1
10314,0,1
10314,2,1
10314,5,1
10314,6,1
10451,0,11
10451,1,8
10451,2,13
10451,3,10
10451,4,15
10451,5,14
10451,6,5
10452,0,3
10452,1,6
10452,2,4
10452,3,9
10452,4,4
10452,5,2
10452,6,10
10453,0,1
10453,1,1
10453,3,3
10453,4,2
10453,6,1
10454,0,3
10454,1,2
10454,3,6
10454,4,4
10454,5,2
10454,6,2
10455,0,2
10455,2,1
10455,3,4
10455,4,1
10455,5,3
10455,6,2
10456,0,3
10456,1,3
10456,2,6
10456,3,1
10456,5,6
10456,6,3
10457,2,3
10457,3,3
10457,4,2
10457,5,3
10457,6,3
10458,0,7
10458,1,3
10458,2,7
10458,3,8
10458,4,10
10458,5,15
10458,6,9
10459,1,2
10459,2,4
10459,3,5
10459,4,3
10459,5,1
10459,6,1
10460,0,1
10460,1,1
10460,2,3
10460,3,2
10460,4,3
10460,5,6
10460,6,5
10461,0,4
10461,1,3
10461,2,5
10461,3,2
10461,4,2
10461,5,3
10461,6,5
10462,0,1
10462,1,2
10462,2,4
10462,3,4
10462,4,7
10462,5,5
10462,6,1
10463,0,7
10463,1,7
10463,2,12
10463,3,14
10463,4,10
10463,5,14
10463,6,6
10464,1,1
10464,3,1
10464,5,2
10465,1,1
10465,2,1
10465,3,1
10465,4,4
10465,5,2
10465,6,1
10466,0,2
10466,1,1
10466,4,1
10466,5,3
10467,0,3
10467,1,5
10467,2,5
10467,3,5
10467,4,2
10467,5,6
10467,6,2
10468,0,1
10468,1,3
10468,2,11
10468,3,6
10468,4,6
10468,5,8
10468,6,3
10469,0,1
10469,1,2
10469,2,2
10469,3,3
10469,4,7
10469,5,1
10469,6,3
10470,0,1
10470,1,2
10470,2,1
10470,3,1
10470,4,1
10470,5,5
10470,6,2
10471,0,4
10471,1,5
10471,2,7
10471,3,8
10471,4,3
10471,5,3
10471,6,5
10472,3,4
10472,4,1
10472,5,2
10472,6,1
10473,0,1
10473,1,1
10473,2,3
10473,4,2
10473,5,3
10473,6,1
10474,0,1
10474,1,2
10474,2,3
10474,4,3
10474,5,2
10474,6,2
10475,1,2
10475,2,1
10475,3,3
10475,4,2
10475,5,9
10475,6,4
10502,3,1
10502,6,1
10504,1,1
10504,4,2
10504,6,1
10510,1,1
10514,6,1
10522,0,1
10522,1,2
10522,5,1
10523,2,4
10523,3,2
10523,5,3
10523,6,1
10528,2,1
10528,3,2
10528,5,1
10530,3,2
10530,5,1
10530,6,1
10532,0,3
10533,3,1
10533,5,2
10533,6,1
10538,1,2
10538,4,3
10538,5,1
10538,6,1
10543,0,2
10543,2,1
10543,4,1
10543,5,1
10543,6,1
10552,0,1
10552,1,1
10552,2,1
10552,3,1
10552,4,1
10552,6,1
10553,4,1
10553,6,2
10570,4,1
10573,1,4
10573,2,1
10573,3,3
10573,4,2
10573,5,3
10577,0,1
10577,1,1
10577,2,2
10577,5,2
10580,0,2
10580,2,2
10580,3,1
10580,4,5
10580,5,2
10580,6,4
10583,0,2
10583,1,5
10583,2,2
10583,5,1
10583,6,2
10591,1,2
10591,3,2
10591,5,1
10591,6,1
10595,3,1
10601,0,4
10601,1,3
10601,2,5
10601,3,3
10601,4,7
10601,5,5
10601,6,1
10603,0,1
10603,1,2
10603,2,2
10603,4,1
10603,6,1
10604,0,3
10604,1,3
10604,3,1
10604,4,4
10604,5,1
10605,0,2
10605,1,6
10605,2,4
10605,5,5
10605,6,1
10606,0,3
10606,1,1
10606,3,1
10606,6,1
10607,2,1
10701,1,2
10701,3,1
10701,4,1
10701,5,2
10703,0,2
10703,1,2
10703,2,1
10703,3,1
10704,1,1
10704,4,1
10704,5,4
10705,0,1
10705,1,1
10705,2,1
10705,4,1
10705,6,3
10706,5,1
10706,6,1
10707,6,1
10708,0,3
10708,1,1
10708,2,4
10708,3,2
10708,4,2
10708,5,9
10708,6,4
10709,2,1
10710,2,1
10710,3,1
10710,5,2
10710,6,1
10801,1,2
10801,2,1
10801,3,2
10801,5,2
10801,6,1
10803,1,2
10804,0,1
10804,1,1
10804,2,1
10804,3,1
10804,5,2
10805,3,1
10805,5,2
10917,1,1
10952,3,1
10960,0,1
10962,3,1
10964,1,1
10965,0,1
10968,5,1
10976,2,1
10977,4,1
10989,5,1
11001,0,3
11001,1,2
11001,2,1
11001,4,2
11001,5,2
11001,6,2
11003,2,1
11003,5,2
11003,6,2
11004,1,2
11004,2,1
11004,4,1
11004,5,2
11004,6,1
11005,1,1
11005,3,2
11005,4,2
11005,6,1
11010,2,2
11010,4,1
11020,0,1
11020,1,1
11020,3,3
11020,4,2
11021,0,2
11021,2,2
11021,3,4
11021,4,3
11021,5,1
11023,3,4
11023,4,1
11023,6,2
11024,3,1
11024,6,1
11030,0,2
11030,1,1
11030,2,2
11030,3,4
11030,5,1
11030,6,3
11040,0,2
11040,3,2
11040,4,2
11040,6,3
11042,1,2
11042,2,5
11042,3,2
11042,4,2
11042,6,2
11050,3,1
11050,4,1
11050,5,2
11050,6,1
11096,1,1
11096,3,1
11096,5,2
11101,0,32
11101,1,31
11101,2,43
11101,3,44
11101,4,31
11101,5,27
11101,6,17
11102,0,36
11102,1,33
11102,2,19
11102,3,36
11102,4,33
11102,5,51
11102,6,34
11103,0,37
11103,1,31
11103,2,30
11103,3,28
11103,4,33
11103,5,44
11103,6,37
11104,0,14
11104,1,9
11104,2,15
11104,3,19
11104,4,20
11104,5,21
11104,6,25
11105,0,14
11105,1,20
11105,2,14
11105,3,15
11105,4,23
11105,5,38
11105,6,23
11106,0,33
11106,1,22
11106,2,33
11106,3,30
11106,4,43
11106,5,50
11106,6,30
11109,0,33
11109,1,45
11109,2,34
11109,3,34
11109,4,56
11109,5,77
11109,6,55
11201,0,176
11201,1,203
11201,2,198
11201,3,207
11201,4,224
11201,5,236
11201,6,195
11203,0,12
11203,1,9
11203,2,8
11203,3,8
11203,4,9
11203,5,9
11203,6,8
11204,0,1
11204,1,8
11204,2,6
11204,3,3
11204,4,3
11204,5,3
11204,6,3
11205,0,57
11205,1,81
11205,2,73
11205,3,87
11205,4,100
11205,5,108
11205,6,82
11206,0,57
11206,1,56
11206,2,65
11206,3,68
11206,4,72
11206,5,114
11206,6,99
11207,0,6
11207,1,8
11207,2,9
11207,3,5
11207,4,6
11207,5,10
11207,6,7
11208,0,6
11208,1,4
11208,2,4
11208,3,1
11208,4,8
11208,5,6
11208,6,6
11209,0,11
11209,1,13
11209,2,14
11209,3,7
11209,4,17
11209,5,16
11209,6,19
11210,0,10
11210,1,19
11210,2,16
11210,3,16
11210,4,19
11210,5,29
11210,6,17
11211,0,254
11211,1,266
11211,2,264
11211,3,305
11211,4,385
11211,5,535
11211,6,399
11212,0,6
11212,1,7
11212,2,6
11212,3,3
11212,4,6
11212,5,6
11212,6,11
11213,0,22
11213,1,23
11213,2,22
11213,3,21
11213,4,31
11213,5,35
11213,6,32
11214,0,5
11214,1,5
11214,2,5
11214,3,4
11214,4,4
11214,5,8
11215,0,72
11215,1,105
11215,2,109
11215,3,97
11215,4,132
11215,5,175
11215,6,130
11216,0,49
11216,1,54
11216,2,60
11216,3,50
11216,4,57
11216,5,74
11216,6,69
11217,0,114
11217,1,139
11217,2,134
11217,3,163
11217,4,176
11217,5,225
11217,6,145
11218,0,25
11218,1,27
11218,2,35
11218,3,30
11218,4,36
11218,5,40
11218,6,22
11219,0,7
11219,1,8
11219,2,7
11219,3,1
11219,4,8
11219,5,7
11219,6,5
11220,0,18
11220,1,16
11220,2,19
11220,3,27
11220,4,31
11220,5,26
11220,6,30
11221,0,29
11221,1,31
11221,2,24
11221,3,26
11221,4,39
11221,5,48
11221,6,41
11222,0,148
11222,1,185
11222,2,162
11222,3,185
11222,4,215
11222,5,270
11222,6,192
11223,0,14
11223,1,8
11223,2,14
11223,3,15
11223,4,10
11223,5,14
11223,6,9
11224,0,2
11224,1,6
11224,2,4
11224,3,3
11224,4,4
11224,5,8
11224,6,5
11225,0,19
11225,1,16
11225,2,27
11225,3,24
11225,4,27
11225,5,38
11225,6,33
11226,0,28
11226,1,22
11226,2,23
11226,3,20
11226,4,22
11226,5,39
11226,6,32
11228,0,2
11228,1,3
11228,2,1
11228,3,4
11228,4,5
11228,5,6
11228,6,6
11229,0,9
11229,1,10
11229,2,6
11229,3,5
11229,4,7
11229,5,16
11229,6,9
11230,0,11
11230,1,9
11230,2,14
11230,3,11
11230,4,12
11230,5,8
11230,6,8
11231,0,91
11231,1,103
11231,2,110
11231,3,118
11231,4,123
11231,5,183
11231,6,117
11233,0,18
11233,1,11
11233,2,24
11233,3,24
11233,4,22
11233,5,39
11233,6,30
11234,0,2
11234,1,2
11234,2,1
11234,3,1
11234,5,5
11234,6,2
11235,0,4
11235,1,2
11235,2,8
11235,3,5
11235,4,6
11235,5,11
11235,6,9
11236,0,3
11236,1,4
11236,2,4
11236,3,4
11236,4,8
11236,5,7
11236,6,12
11237,0,59
11237,1,54
11237,2,50
11237,3,65
11237,4,65
11237,5,103
11237,6,98
11238,0,98
11238,1,81
11238,2,92
11238,3,97
11238,4,130
11238,5,200
11238,6,127
11239,0,1
11239,1,1
11239,2,3
11239,3,1
11239,4,1
11239,5,2
11239,6,2
11351,0,1
11351,1,3
11351,2,4
11351,3,3
11351,4,4
11351,5,2
11351,6,4
11354,0,5
11354,1,6
11354,2,7
11354,3,5
11354,4,3
11354,5,7
11354,6,5
11355,0,14
11355,1,5
11355,2,10
11355,3,7
11355,4,11
11355,5,10
11355,6,11
11356,0,2
11356,1,2
11356,4,2
11356,5,7
11356,6,1
11357,1,2
11357,2,1
11357,3,3
11357,4,2
11357,5,2
11357,6,4
11358,0,4
11358,1,3
11358,2,2
11358,3,1
11358,4,2
11358,5,5
11358,6,2
11359,3,1
11359,4,1
11360,1,2
11360,3,4
11360,4,1
11360,5,5
11360,6,1
11361,0,1
11361,1,2
11361,2,1
11361,3,3
11361,4,5
11361,5,1
11361,6,2
11362,5,2
11363,1,2
11363,2,2
11363,3,2
11363,4,3
11363,5,1
11363,6,3
11364,0,2
11364,1,2
11364,2,1
11364,3,1
11364,4,2
11364,5,3
11364,6,1
11365,0,1
11365,2,1
11365,3,3
11365,4,2
11365,5,3
11365,6,3
11366,1,1
11366,2,2
11366,3,2
11366,4,2
11366,5,3
11366,6,5
11367,0,6
11367,1,5
11367,2,3
11367,3,6
11367,4,5
11367,5,3
11367,6,3
11368,0,24
11368,1,20
11368,2,18
11368,3,28
11368,4,21
11368,5,33
11368,6,29
11369,0,4
11369,1,1
11369,2,4
11369,3,2
11369,4,4
11369,5,5
11369,6,6
11370,0,43
11370,1,41
11370,2,31
11370,3,49
11370,4,35
11370,5,16
11370,6,25
11371,0,313
11371,1,290
11371,2,300
11371,3,343
11371,4,263
11371,5,118
11371,6,295
11372,0,11
11372,1,7
11372,2,10
11372,3,14
11372,4,9
11372,5,10
11372,6,9
11373,0,14
11373,1,7
11373,2,4
11373,3,16
11373,4,12
11373,5,16
11373,6,10
11374,0,6
11374,1,4
11374,2,6
11374,3,6
11374,4,7
11374,5,13
11374,6,14
11375,0,22
11375,1,13
11375,2,14
11375,3,9
11375,4,14
11375,5,26
11375,6,17
11377,0,14
11377,1,8
11377,2,7
11377,3,6
11377,4,24
11377,5,23
11377,6,16
11378,0,6
11378,1,5
11378,2,5
11378,3,5
11378,4,8
11378,5,16
11378,6,5
11379,0,7
11379,1,2
11379,2,13
11379,3,3
11379,4,9
11379,5,8
11379,6,6
11385,0,4
11385,1,5
11385,2,4
11385,3,1
11385,4,6
11385,5,13
11385,6,6
11411,0,2
11411,1,1
11411,2,2
11411,4,2
11412,0,3
11412,1,3
11412,2,2
11412,4,1
11412,5,1
11413,0,1
11413,2,1
11413,3,3
11413,4,2
11413,5,1
11413,6,2
11414,0,1
11414,1,2
11414,3,1
11414,4,1
11414,5,2
11414,6,1
11415,0,8
11415,1,6
11415,2,11
11415,3,4
11415,4,9
11415,5,10
11415,6,9
11416,0,3
11416,1,3
11416,2,5
11416,3,7
11416,4,1
11416,5,3
11416,6,2
11417,0,3
11417,2,3
11417,3,1
11417,4,2
11417,5,2
11417,6,2
11418,0,2
11418,1,2
11418,2,1
11418,4,1
11418,5,1
11418,6,1
11419,1,3
11419,3,1
11419,4,2
11419,5,3
11419,6,4
11420,2,2
11420,4,1
11420,5,2
11420,6,4
11421,0,1
11421,1,2
11421,2,2
11421,3,3
11421,4,3
11421,5,8
11421,6,2
11422,0,394
11422,1,306
11422,2,294
11422,3,352
11422,4,287
11422,5,221
11422,6,440
11423,0,1
11423,1,1
11423,2,1
11423,3,2
11423,5,4
11423,6,4
11426,0,2
11426,1,1
11426,2,2
11426,3,2
11426,4,1
11426,5,1
11426,6,1
11427,0,1
11427,1,1
11427,2,1
11427,5,2
11427,6,3
11428,0,1
11428,1,1
11428,3,1
11428,5,2
11428,6,2
11429,1,1
11429,2,1
11429,3,1
11429,4,2
11429,5,7
11430,0,3
11430,1,2
11430,2,5
11430,3,6
11430,4,1
11430,5,4
11430,6,3
11432,0,5
11432,1,10
11432,2,5
11432,3,8
11432,4,10
11432,5,8
11432,6,5
11433,0,3
11433,1,1
11433,2,1
11433,3,3
11433,4,5
11433,5,2
11433,6,3
11434,0,3
11434,1,4
11434,2,5
11434,3,3
11434,4,1
11434,5,2
11434,6,3
11435,0,3
11435,1,4
11435,2,10
11435,3,7
11435,4,9
11435,5,4
11435,6,6
11436,0,12
11436,1,4
11436,2,4
11436,3,12
11436,4,7
11436,5,11
11436,6,8
11501,0,3
11501,1,1
11501,3,1
11501,4,1
11501,5,2
11501,6,3
11507,0,2
11507,5,1
11509,0,1
11509,2,1
11509,5,1
11509,6,1
11510,3,1
11510,4,1
11514,0,3
11514,2,2
11514,3,3
11514,4,1
11514,5,2
11514,6,1
11516,0,2
11516,2,3
11516,3,3
11516,6,2
11518,0,1
11518,1,1
11518,5,1
11520,1,1
11520,2,1
11520,4,3
11520,6,2
11530,0,2
11530,1,3
11530,2,4
11530,3,1
11530,4,2
11530,5,3
11530,6,1
11542,2,1
11542,5,1
11545,0,2
11545,3,1
11545,4,1
11545,5,2
11548,4,1
11550,1,1
11550,2,1
11550,3,1
11550,4,1
11550,6,1
11552,4,1
11553,2,1
11553,4,1
11553,5,1
11554,5,1
11554,6,1
11556,0,1
11556,1,1
11556,2,2
11556,3,1
11556,4,4
11556,5,1
11556,6,2
11557,5,1
11557,6,1
11559,0,1
11559,1,2
11559,2,1
11559,5,2
11559,6,1
11560,4,1
11561,0,1
11561,4,1
11561,5,1
11563,1,1
11563,3,1
11563,5,2
11565,2,1
11565,4,1
11565,5,2
11566,4,1
11570,0,1
11570,2,3
11570,4,1
11570,5,3
11572,0,1
11576,1,2
11576,2,2
11576,3,2
11576,4,1
11576,6,2
11577,1,1
11577,4,1
11577,5,2
11579,4,1
11580,1,1
11580,2,1
11580,5,3
11580,6,1
11581,0,1
11581,2,1
11581,3,1
11581,4,1
11581,5,1
11581,6,3
11590,0,1
11590,1,2
11590,3,3
11590,4,2
11596,2,1
11596,5,1
11596,6,1
11598,1,1
11598,3,1
11598,5,1
11691,3,1
11691,4,1
11691,6,2
11692,0,1
11692,4,2
11692,5,3
11692,6,1
11693,4,1
11693,6,1
11694,0,1
11694,5,1
11694,6,1
11697,5,2
11697,6,1
11702,0,1
11702,5,1
11706,1,1
11706,2,1
11710,0,1
11710,4,1
11713,3,1
11714,1,1
11714,2,1
11714,3,1
11715,5,1
11716,5,1
11717,0,1
11718,5,1
11720,3,1
11720,6,1
11721,4,1
11722,0,1
11722,2,1
11724,2,1
11724,5,2
11725,6,2
11729,5,2
11732,4,1
11732,5,1
11735,1,2
11735,3,1
11735,4,1
11735,5,1
11741,0,1
11741,3,1
11741,4,1
11742,4,1
11743,0,2
11743,4,1
11743,5,1
11743,6,2
11747,0,1
11747,4,2
11747,6,1
11753,1,1
11753,2,1
11753,3,1
11753,4,2
11753,5,2
11754,5,1
11755,3,2
11757,6,1
11762,0,2
11762,3,1
11762,5,1
11764,5,1
11771,0,1
11771,1,1
11771,2,1
11779,4,1
11780,5,1
11783,2,1
11783,5,2
11788,0,1
11788,2,1
11788,5,2
11790,6,1
11791,0,1
11791,3,1
