Zip,Weekday,Number of Trips
10023,1,27
10023,2,29
10023,3,35
10023,4,20
10023,5,26
10023,6,20
10024,3,1
10025,0,5
10025,1,8
10025,2,3
10025,3,7
10025,4,3
10025,5,4
10025,6,8
10026,0,3
10026,1,5
10026,2,2
10026,3,8
10026,4,8
10026,5,3
10026,6,5
10027,0,2
10027,1,4
10027,2,6
10027,3,6
10027,4,11
10027,5,5
10027,6,1
10028,0,22
10028,1,31
10028,2,22
10028,3,33
10028,4,30
10028,5,26
10028,6,21
10029,0,4
10029,1,6
10029,2,10
10029,3,3
10029,4,7
10029,5,6
10029,6,8
10030,0,2
10030,1,4
10030,2,3
10030,3,1
10030,4,1
10030,5,3
10030,6,1
10031,0,3
10031,1,1
10031,2,1
10031,3,2
10031,4,3
10031,5,2
10031,6,1
10032,0,2
10032,1,2
10032,3,4
10032,4,2
10032,5,4
10032,6,2
10034,0,3
10034,2,3
10034,3,3
10034,4,6
10034,5,5
10034,6,3
10035,1,1
10035,2,4
10035,4,4
10035,5,8
10035,6,3
10037,0,1
10037,2,1
10037,3,3
10037,4,1
10037,5,5
10037,6,3
10038,0,7
10038,1,7
10038,2,9
10038,3,5
10038,4,6
10038,5,10
10038,6,5
10039,0,1
10039,1,1
10039,2,3
10039,3,1
10039,5,1
10039,6,1
10044,0,9
10044,1,17
10044,2,18
10044,3,11
10044,4,13
10044,5,12
10044,6,9
10065,0,25
10065,1,14
10065,2,19
10065,3,25
10065,4,27
10065,5,24
10065,6,19
10069,0,7
10069,1,8
10069,2,2
10069,3,6
10069,4,6
10069,5,6
10069,6,9
10103,0,24
10103,1,29
10103,2,36
10103,3,28
10103,4,30
10103,5,10
10103,6,10
10110,0,40
10110,1,43
10110,2,55
10110,3,55
10110,4,46
10110,5,17
10110,6,12
10111,0,13
10111,1,11
10111,2,10
10111,3,18
10111,4,9
10111,5,11
10111,6,3
10112,0,1
10112,1,6
10112,2,5
10112,3,6
10112,4,1
10112,5,2
10112,6,2
10115,0,2
10115,1,1
10115,2,2
10115,4,1
10115,6,2
10119,0,28
10119,1,22
10119,2,17
10119,3,26
10119,4,24
10119,5,19
10119,6,12
10152,0,9
10152,1,11
10152,2,9
10152,3,17
10152,4,13
10152,5,4
10152,6,2
10153,0,24
10153,1,33
10153,2,38
10153,3,36
10153,4,37
10153,5,28
10153,6,14
10154,0,10
10154,1,10
10154,2,14
10154,3,26
10154,4,16
10154,5,5
10154,6,8
10162,0,10
10162,1,17
10162,2,13
10162,3,20
10162,4,15
10162,5,17
10162,6,13
10167,0,8
10167,1,18
10167,2,25
10167,3,15
10167,4,11
10167,5,6
10167,6,2
10171,0,15
10171,1,18
10171,2,14
10171,3,16
10171,4,17
10171,5,6
10171,6,9
10199,0,31
10199,1,39
10199,2,33
10199,3,53
10199,4,27
10199,5,34
10199,6,20
10271,0,8
10271,1,10
10271,2,10
10271,3,19
10271,4,12
10271,5,12
10278,0,13
10278,1,15
10278,2,23
10278,3,23
10278,4,16
10278,5,16
10278,6,9
10280,0,4
10280,1,8
10280,2,6
10280,3,7
10280,4,3
10280,5,10
10280,6,3
10282,0,14
10282,1,12
10282,2,16
10282,3,7
10282,4,12
10282,5,8
10282,6,9
10305,3,1
10305,6,1
10451,0,1
10451,1,3
10451,3,2
10451,4,1
10451,5,6
10451,6,2
10452,3,1
10452,5,2
10453,5,1
10454,0,1
10454,3,1
10455,2,1
10455,4,1
10455,6,1
10456,3,2
10458,2,2
10458,3,1
10458,6,4
10459,2,2
10459,5,1
10459,6,1
10460,4,2
10460,5,2
10461,0,1
10462,0,1
10462,2,1
10462,4,1
10462,5,2
10463,1,1
10463,4,3
10464,1,1
10465,0,1
10465,4,1
10465,5,1
10466,5,1
10467,3,1
10467,5,1
10468,1,1
10468,2,1
10468,3,1
10468,6,3
10469,0,1
10469,3,1
10469,5,2
10471,0,2
10471,1,3
10471,3,1
10471,4,1
10472,5,3
10474,4,1
10475,5,1
10523,0,1
10523,6,1
10532,0,1
10543,5,1
10543,6,1
10553,4,1
10577,1,1
10577,2,1
10580,2,1
10580,3,1
10591,4,2
10601,0,1
10601,6,1
10603,0,1
10605,2,1
10607,4,1
10803,1,2
10804,0,1
10965,4,1
11001,4,1
11001,5,1
11004,0,1
11004,1,1
11004,2,1
11004,4,3
11005,4,1
11010,5,1
11010,6,1
11020,1,1
11020,3,1
11020,5,1
11021,0,1
11023,2,1
11030,3,1
11040,2,1
11042,1,1
11042,3,1
11042,4,1
11042,5,1
11042,6,1
11050,3,1
11101,0,3
11101,1,1
11101,2,4
11101,3,5
11101,4,4
11101,5,3
11101,6,1
11102,1,1
11102,2,2
11102,4,7
11102,5,6
11102,6,5
11103,0,7
11103,1,2
11103,2,3
11103,3,2
11103,4,7
11103,5,6
11103,6,5
11104,0,2
11104,2,3
11104,3,2
11104,4,4
11104,5,2
11104,6,1
11105,0,2
11105,2,2
11105,3,2
11105,4,5
11105,5,2
11105,6,2
11106,0,1
11106,1,4
11106,2,4
11106,3,2
11106,4,5
11106,5,3
11106,6,3
11109,0,2
11109,1,2
11109,2,6
11109,3,7
11109,4,3
11109,5,9
11109,6,7
11201,0,14
11201,1,18
11201,2,20
11201,3,27
11201,4,23
11201,5,24
11201,6,14
11203,0,1
11203,2,1
11203,3,1
11203,6,1
11204,4,1
11205,0,9
11205,1,8
11205,2,7
11205,3,9
11205,4,9
11205,5,7
11205,6,6
11206,0,3
11206,1,7
11206,2,9
11206,3,3
11206,4,9
11206,5,12
11206,6,15
11207,1,2
11207,4,1
11208,3,1
11209,2,3
11209,3,2
11209,4,3
11209,5,3
11209,6,2
11210,0,3
11210,1,4
11210,2,3
11210,3,1
11210,4,1
11210,5,2
11210,6,4
11211,0,18
11211,1,27
11211,2,31
11211,3,31
11211,4,37
11211,5,39
11211,6,45
11212,0,2
11212,4,1
11212,5,1
11213,0,2
11213,1,2
11213,2,2
11213,3,6
11213,4,3
11213,5,6
11213,6,2
11214,1,1
11214,4,1
11215,0,8
11215,1,11
11215,2,5
11215,3,10
11215,4,14
11215,5,23
11215,6,13
11216,0,2
11216,1,2
11216,2,4
11216,3,5
11216,4,6
11216,5,7
11216,6,12
11217,0,16
11217,1,16
11217,2,9
11217,3,15
11217,4,10
11217,5,20
11217,6,17
11218,0,1
11218,1,5
11218,2,6
11218,3,4
11218,4,2
11218,5,3
11218,6,2
11219,2,1
11219,5,2
11220,0,1
11220,1,5
11220,2,4
11220,3,2
11220,4,9
11220,5,3
11220,6,1
11221,0,5
11221,1,3
11221,2,3
11221,3,1
11221,4,3
11221,5,5
11221,6,9
11222,0,16
11222,1,9
11222,2,16
11222,3,22
11222,4,20
11222,5,21
11222,6,19
11223,0,1
11223,1,1
11223,2,1
11223,3,2
11223,4,1
11224,2,1
11224,3,2
11224,4,1
11225,0,3
11225,1,3
11225,2,1
11225,3,2
11225,4,2
11225,5,3
11225,6,3
11226,1,1
11226,2,3
11226,3,2
11226,5,3
11226,6,3
11228,5,1
11229,3,1
11230,1,1
11230,3,1
11230,4,2
11230,5,1
11230,6,2
11231,0,10
11231,1,7
11231,2,11
11231,3,12
11231,4,20
11231,5,22
11231,6,18
11233,0,3
11233,1,1
11233,2,4
11233,3,2
11233,4,4
11233,5,2
11233,6,2
11234,5,1
11235,0,1
11235,1,1
11235,4,2
11235,5,1
11236,1,1
11236,2,1
11236,3,1
11236,6,1
11237,0,8
11237,1,6
11237,2,4
11237,3,8
11237,4,11
11237,5,13
11237,6,10
11238,0,13
11238,1,9
11238,2,6
11238,3,9
11238,4,13
11238,5,23
11238,6,21
11351,1,1
11351,5,1
11354,0,1
11354,4,1
11355,1,2
11355,4,1
11355,6,4
11356,0,2
11356,6,1
11357,4,1
11357,6,1
11361,5,1
11363,0,1
11365,4,1
11367,5,1
11367,6,1
11368,1,2
11368,2,8
11368,4,2
11368,5,5
11369,0,1
11369,1,1
11370,0,3
11370,1,2
11370,2,4
11370,3,2
11370,4,4
11370,6,4
11371,0,25
11371,1,26
11371,2,19
11371,3,46
11371,4,33
11371,5,6
11371,6,33
11372,0,1
11372,2,1
11372,3,1
11372,4,1
11372,5,2
11372,6,1
11373,1,1
11373,2,1
11373,4,4
11373,5,1
11373,6,2
11374,0,1
11374,2,3
11374,5,1
11374,6,2
11375,1,2
11375,3,1
11375,4,1
11375,6,1
11377,0,1
11377,1,4
11377,2,4
11377,3,2
11377,4,1
11377,5,3
11377,6,1
11378,1,2
11378,3,2
11378,5,1
11379,2,2
11379,4,1
11379,5,2
11379,6,2
11385,4,2
11385,6,1
11411,3,1
11411,5,1
11412,4,2
11413,6,1
11414,2,1
11414,4,1
11414,5,1
11414,6,1
11415,1,1
11415,2,2
11415,3,1
11415,6,2
11416,0,1
11416,1,1
11417,1,1
11420,6,1
11421,6,2
11422,0,37
11422,1,34
11422,2,31
11422,3,26
11422,4,28
11422,5,18
11422,6,40
11423,4,1
11426,0,1
11426,3,1
11427,5,1
11427,6,1
11428,6,1
11430,1,1
11430,3,2
11430,6,1
11432,1,2
11432,2,1
11432,3,1
11432,6,3
11433,4,1
11433,6,1
11434,1,1
11434,4,2
11434,6,1
11435,0,1
11435,6,1
11436,0,1
11436,1,1
11436,2,2
11436,4,1
11436,5,2
11501,0,1
11514,0,2
11514,5,1
11530,2,2
11530,6,1
11552,4,1
11556,3,1
11576,6,1
11581,1,1
11590,0,2
11590,5,1
11692,3,1
11694,5,2
11714,2,1
11729,5,1
11735,4,1
11746,2,1
11747,5,1
11749,1,1
11753,5,1
11771,3,1
11783,1,1
11801,4,1
