Zip,Hour,Number of Trips
10028,22,2
10028,23,4
10029,0,1
10029,4,1
10029,5,1
10029,6,2
10029,7,1
10029,8,2
10029,9,3
10029,10,5
10029,11,2
10029,12,3
10029,13,2
10029,14,2
10029,15,4
10029,16,1
10029,17,1
10029,18,2
10029,19,3
10029,21,4
10029,22,2
10029,23,2
10030,1,1
10030,3,1
10030,5,1
10030,8,4
10030,10,1
10030,12,1
10030,18,2
10030,20,1
10030,22,1
10030,23,2
10031,0,1
10031,1,1
10031,3,1
10031,4,1
10031,5,1
10031,7,1
10031,9,1
10031,10,1
10031,12,1
10031,15,2
10031,21,1
10031,23,1
10032,0,1
10032,1,2
10032,3,1
10032,8,1
10032,10,2
10032,12,1
10032,16,2
10032,18,1
10032,19,2
10032,20,1
10032,22,2
10034,1,2
10034,2,1
10034,4,2
10034,6,1
10034,7,1
10034,8,1
10034,9,2
10034,10,2
10034,12,1
10034,14,1
10034,16,1
10034,17,1
10034,19,1
10034,20,1
10034,21,1
10034,22,3
10034,23,1
10035,3,1
10035,4,1
10035,5,1
10035,7,1
10035,9,1
10035,10,3
10035,11,1
10035,13,1
10035,15,1
10035,16,2
10035,17,1
10035,18,3
10035,21,1
10035,22,1
10035,23,1
10037,0,1
10037,2,1
10037,7,1
10037,9,1
10037,10,2
10037,12,1
10037,14,1
10037,16,1
10037,19,1
10037,20,1
10037,22,2
10037,23,1
10038,0,1
10038,3,1
10038,6,1
10038,7,1
10038,8,1
10038,9,6
10038,10,1
10038,12,2
10038,15,3
10038,16,4
10038,17,5
10038,18,4
10038,19,4
10038,20,5
10038,21,6
10038,22,2
10038,23,2
10039,7,1
10039,10,1
10039,16,1
10039,21,4
10039,23,1
10044,1,1
10044,3,1
10044,4,4
10044,5,2
10044,6,5
10044,7,4
10044,8,4
10044,9,5
10044,10,6
10044,11,3
10044,12,3
10044,13,4
10044,14,7
10044,15,4
10044,16,10
10044,17,7
10044,18,5
10044,19,5
10044,20,2
10044,21,2
10044,22,3
10044,23,2
10065,0,2
10065,3,1
10065,4,2
10065,5,1
10065,6,6
10065,7,12
10065,8,7
10065,9,6
10065,10,7
10065,11,7
10065,12,5
10065,13,8
10065,14,10
10065,15,11
10065,16,11
10065,17,10
10065,18,12
10065,19,9
10065,20,11
10065,21,8
10065,22,4
10065,23,3
10069,0,1
10069,4,2
10069,5,3
10069,6,4
10069,7,2
10069,8,3
10069,11,1
10069,12,1
10069,13,3
10069,14,3
10069,15,4
10069,16,1
10069,17,7
10069,18,3
10069,19,2
10069,20,1
10069,21,1
10069,22,2
10103,0,2
10103,1,1
10103,3,1
10103,4,1
10103,5,5
10103,6,6
10103,7,7
10103,8,3
10103,9,5
10103,10,8
10103,11,10
10103,12,7
10103,13,9
10103,14,10
10103,15,14
10103,16,9
10103,17,12
10103,18,12
10103,19,17
10103,20,11
10103,21,10
10103,22,5
10103,23,2
10110,0,5
10110,1,1
10110,2,2
10110,3,1
10110,4,2
10110,7,5
10110,9,8
10110,10,9
10110,11,7
10110,12,10
10110,13,12
10110,14,14
10110,15,25
10110,16,29
10110,17,33
10110,18,23
10110,19,24
10110,20,25
10110,21,14
10110,22,16
10110,23,3
10111,0,2
10111,6,1
10111,7,1
10111,8,1
10111,9,2
10111,10,1
10111,11,2
10111,12,2
10111,13,2
10111,14,3
10111,15,8
10111,16,6
10111,17,7
10111,18,6
10111,19,17
10111,20,5
10111,21,5
10111,22,2
10111,23,2
10112,0,1
10112,12,3
10112,13,2
10112,14,1
10112,15,1
10112,16,2
10112,17,2
10112,19,4
10112,20,4
10112,21,2
10112,22,1
10115,10,1
10115,13,2
10115,15,1
10115,16,1
10115,17,1
10115,19,1
10115,23,1
10119,0,2
10119,1,4
10119,3,1
10119,5,1
10119,6,3
10119,7,3
10119,8,3
10119,9,5
10119,10,7
10119,11,8
10119,12,6
10119,13,5
10119,14,8
10119,15,9
10119,16,16
10119,17,18
10119,18,12
10119,19,15
10119,20,7
10119,21,5
10119,22,9
10119,23,1
10152,0,3
10152,1,1
10152,2,1
10152,7,1
10152,8,2
10152,10,3
10152,11,2
10152,12,4
10152,13,1
10152,14,4
10152,15,4
10152,16,5
10152,17,9
10152,18,4
10152,19,2
10152,20,8
10152,21,5
10152,22,4
10152,23,2
10153,1,2
10153,2,1
10153,3,1
10153,6,3
10153,7,4
10153,8,6
10153,9,3
10153,10,9
10153,11,6
10153,12,8
10153,13,14
10153,14,12
10153,15,17
10153,16,18
10153,17,25
10153,18,22
10153,19,22
10153,20,16
10153,21,13
10153,22,2
10153,23,6
10154,0,2
10154,3,1
10154,5,2
10154,6,2
10154,7,1
10154,8,2
10154,9,1
10154,11,1
10154,12,3
10154,13,2
10154,14,6
10154,15,4
10154,16,7
10154,17,6
10154,18,10
10154,19,13
10154,20,13
10154,21,4
10154,22,6
10154,23,3
10162,0,3
10162,4,2
10162,5,3
10162,6,16
10162,7,8
10162,8,9
10162,9,7
10162,10,7
10162,11,5
10162,12,5
10162,13,2
10162,14,5
10162,15,4
10162,16,4
10162,17,8
10162,18,1
10162,19,6
10162,20,1
10162,21,6
10162,22,2
10162,23,1
10167,0,1
10167,3,2
10167,6,1
10167,7,4
10167,8,1
10167,9,1
10167,10,1
10167,11,4
10167,13,3
10167,14,1
10167,15,5
10167,16,12
10167,17,10
10167,18,11
10167,19,14
10167,20,5
10167,21,6
10167,22,1
10167,23,2
10171,0,2
10171,1,1
10171,3,1
10171,4,2
10171,5,2
10171,6,3
10171,7,1
10171,8,4
10171,10,2
10171,11,3
10171,12,1
10171,13,5
10171,14,6
10171,15,3
10171,16,9
10171,17,11
10171,18,12
10171,19,11
10171,20,4
10171,21,9
10171,22,2
10171,23,1
10199,0,2
10199,1,1
10199,2,1
10199,3,4
10199,4,1
10199,5,2
10199,6,5
10199,7,13
10199,8,11
10199,9,8
10199,10,8
10199,11,10
10199,12,11
10199,13,13
10199,14,15
10199,15,18
10199,16,23
10199,17,24
10199,18,14
10199,19,13
10199,20,14
10199,21,16
10199,22,6
10199,23,4
10271,0,1
10271,3,2
10271,4,1
10271,5,2
10271,7,3
10271,8,1
10271,9,1
10271,10,4
10271,11,1
10271,12,1
10271,13,3
10271,14,6
10271,15,2
10271,16,6
10271,17,7
10271,18,6
10271,19,8
10271,20,8
10271,21,5
10271,22,2
10271,23,1
10278,0,1
10278,1,1
10278,3,1
10278,5,1
10278,7,2
10278,8,5
10278,10,3
10278,11,6
10278,12,8
10278,13,5
10278,14,8
10278,15,10
10278,16,6
10278,17,11
10278,18,8
10278,19,11
10278,20,11
10278,21,8
10278,22,5
10278,23,4
10280,1,1
10280,6,1
10280,7,2
10280,8,1
10280,9,4
10280,11,3
10280,12,4
10280,13,1
10280,14,5
10280,15,3
10280,16,2
10280,17,2
10280,18,5
10280,19,3
10280,20,1
10280,21,2
10280,23,1
10282,0,1
10282,2,1
10282,5,2
10282,6,2
10282,7,1
10282,8,1
10282,9,6
10282,10,2
10282,11,4
10282,12,5
10282,13,2
10282,14,8
10282,15,3
10282,16,9
10282,17,6
10282,18,4
10282,19,4
10282,20,5
10282,21,9
10282,22,1
10282,23,2
10305,13,1
10305,22,1
10451,0,1
10451,7,1
10451,10,1
10451,12,1
10451,13,1
10451,14,1
10451,15,2
10451,17,2
10451,20,2
10451,21,2
10451,22,1
10452,3,1
10452,19,1
10452,21,1
10453,16,1
10454,4,1
10454,8,1
10455,7,1
10455,13,1
10455,19,1
10456,11,1
10456,21,1
10458,3,1
10458,13,1
10458,15,1
10458,19,1
10458,22,1
10458,23,2
10459,1,1
10459,14,1
10459,15,1
10459,18,1
10460,11,1
10460,12,1
10460,15,1
10460,18,1
10461,11,1
10462,12,1
10462,15,1
10462,17,1
10462,19,2
10463,5,1
10463,6,1
10463,7,1
10463,17,1
10464,0,1
10465,4,1
10465,15,1
10465,22,1
10466,0,1
10467,5,1
10467,22,1
10468,6,1
10468,9,1
10468,11,2
10468,14,1
10468,16,1
10469,13,1
10469,14,1
10469,19,1
10469,22,1
10471,4,1
10471,5,1
10471,8,2
10471,14,1
10471,15,1
10471,18,1
10472,16,1
10472,17,1
10472,22,1
10474,19,1
10475,20,1
10523,5,1
10523,15,1
10532,17,1
10543,8,1
10543,12,1
10553,5,1
10577,18,2
10580,20,1
10580,22,1
10591,8,1
10591,9,1
10601,0,1
10601,7,1
10603,19,1
10605,17,1
10607,8,1
10803,7,1
10803,16,1
10804,15,1
10965,22,1
11001,8,1
11001,17,1
11004,5,1
11004,6,1
11004,8,1
11004,11,1
11004,14,1
11004,16,1
11005,23,1
11010,11,1
11010,19,1
11020,8,1
11020,10,1
11020,14,1
11021,15,1
11023,1,1
11030,11,1
11040,17,1
11042,11,1
11042,14,1
11042,16,1
11042,19,1
11042,22,1
11050,12,1
11101,3,1
11101,6,1
11101,7,1
11101,8,2
11101,9,3
11101,12,3
11101,15,1
11101,16,1
11101,18,2
11101,19,1
11101,20,3
11101,21,1
11101,22,1
11102,1,2
11102,5,2
11102,6,1
11102,7,2
11102,8,2
11102,9,3
11102,10,1
11102,12,1
11102,17,1
11102,18,1
11102,19,2
11102,22,1
11102,23,2
11103,1,1
11103,2,1
11103,3,2
11103,4,1
11103,5,2
11103,6,2
11103,7,4
11103,8,1
11103,10,1
11103,11,1
11103,12,1
11103,14,1
11103,15,1
11103,17,1
11103,18,2
11103,19,2
11103,20,3
11103,22,2
11103,23,3
11104,1,1
11104,6,1
11104,8,1
11104,9,1
11104,10,2
11104,12,1
11104,14,1
11104,16,1
11104,17,2
11104,18,1
11104,21,1
11104,22,1
11105,2,1
11105,4,1
11105,5,1
11105,8,1
11105,9,1
11105,10,1
11105,13,3
11105,14,1
11105,15,1
11105,16,1
11105,17,2
11105,23,1
11106,0,1
11106,1,1
11106,3,1
11106,7,1
11106,9,2
11106,10,1
11106,14,1
11106,16,1
11106,17,4
11106,18,1
11106,19,2
11106,20,1
11106,21,1
11106,22,3
11106,23,1
11109,0,1
11109,2,2
11109,4,1
11109,5,1
11109,6,1
11109,8,2
11109,9,2
11109,10,1
11109,11,3
11109,13,3
11109,15,2
11109,16,3
11109,18,1
11109,19,4
11109,20,4
11109,22,4
11109,23,1
11201,0,3
11201,1,1
11201,2,1
11201,3,2
11201,4,2
11201,5,2
11201,6,4
11201,7,6
11201,8,4
11201,9,6
11201,10,10
11201,11,7
11201,12,7
11201,13,11
11201,14,6
11201,15,7
11201,16,9
11201,17,8
11201,18,12
11201,19,4
11201,20,7
11201,21,8
11201,22,10
11201,23,3
11203,3,1
11203,5,1
11203,19,1
11203,20,1
11204,20,1
11205,0,3
11205,2,1
11205,3,2
11205,4,1
11205,5,1
11205,6,1
11205,7,5
11205,8,4
11205,10,1
11205,11,2
11205,12,4
11205,13,1
11205,14,2
11205,15,3
11205,16,4
11205,17,3
11205,18,4
11205,19,3
11205,21,5
11205,22,2
11205,23,3
11206,0,2
11206,1,1
11206,3,5
11206,4,1
11206,5,6
11206,7,2
11206,8,4
11206,10,4
11206,11,1
11206,12,1
11206,13,3
11206,14,3
11206,15,1
11206,16,2
11206,17,2
11206,18,3
11206,19,2
11206,20,4
11206,21,5
11206,22,2
11206,23,4
11207,14,1
11207,16,1
11207,22,1
11208,20,1
11209,0,1
11209,7,1
11209,8,1
11209,13,3
11209,14,1
11209,16,2
11209,17,1
11209,20,2
11209,22,1
11210,1,1
11210,4,1
11210,6,1
11210,11,1
11210,14,1
11210,16,1
11210,17,1
11210,18,1
11210,19,4
11210,20,3
11210,21,1
11210,22,2
11211,0,16
11211,1,6
11211,2,6
11211,3,3
11211,4,4
11211,5,2
11211,6,6
11211,7,12
11211,8,9
11211,9,11
11211,10,12
11211,11,8
11211,12,9
11211,13,8
11211,14,10
11211,15,10
11211,16,5
11211,17,10
11211,18,13
11211,19,8
11211,20,14
11211,21,19
11211,22,13
11211,23,14
11212,3,1
11212,9,1
11212,13,1
11212,23,1
11213,0,1
11213,2,1
11213,3,1
11213,4,1
11213,5,1
11213,6,1
11213,7,1
11213,8,2
11213,12,1
11213,13,3
11213,14,1
11213,16,1
11213,17,1
11213,18,1
11213,20,1
11213,21,3
11213,22,2
11214,15,1
11214,18,1
11215,0,4
11215,1,2
11215,2,1
11215,3,2
11215,4,2
11215,5,1
11215,6,3
11215,7,6
11215,8,3
11215,9,2
11215,10,1
11215,11,4
11215,13,3
11215,14,8
11215,15,4
11215,16,2
11215,17,8
11215,18,4
11215,19,6
11215,20,3
11215,21,8
11215,22,4
11215,23,3
11216,0,1
11216,1,1
11216,2,1
11216,3,1
11216,4,3
11216,5,1
11216,7,2
11216,10,3
11216,11,2
11216,12,4
11216,13,1
11216,14,1
11216,16,2
11216,17,1
11216,18,2
11216,19,3
11216,20,4
11216,21,2
11216,22,1
11216,23,2
11217,0,3
11217,1,2
11217,4,1
11217,5,2
11217,6,5
11217,7,5
11217,8,2
11217,9,6
11217,10,4
11217,11,2
11217,12,2
11217,13,9
11217,14,5
11217,15,8
11217,16,3
11217,17,7
11217,18,3
11217,19,6
11217,20,5
11217,21,8
11217,22,9
11217,23,6
11218,3,1
11218,5,2
11218,6,2
11218,9,3
11218,10,1
11218,13,1
11218,14,1
11218,15,1
11218,16,1
11218,17,1
11218,18,3
11218,19,2
11218,20,2
11218,22,1
11218,23,1
11219,10,2
11219,20,1
11220,0,1
11220,4,1
11220,6,4
11220,7,1
11220,8,1
11220,9,2
11220,10,2
11220,11,1
11220,13,2
11220,14,1
11220,15,2
11220,16,1
11220,17,2
11220,18,1
11220,19,1
11220,21,2
11221,0,2
11221,1,1
11221,3,1
11221,5,1
11221,6,1
11221,8,1
11221,9,2
11221,10,1
11221,11,1
11221,12,2
11221,14,1
11221,15,3
11221,17,3
11221,18,1
11221,19,5
11221,20,2
11221,21,1
11222,0,11
11222,1,3
11222,2,1
11222,3,1
11222,4,1
11222,5,5
11222,6,6
11222,7,4
11222,8,1
11222,9,6
11222,10,4
11222,11,6
11222,12,7
11222,13,6
11222,14,2
11222,15,6
11222,16,8
11222,17,6
11222,18,10
11222,19,6
11222,20,4
11222,21,7
11222,22,7
11222,23,5
11223,1,1
11223,7,1
11223,10,1
11223,15,1
11223,19,1
11223,20,1
11224,6,1
11224,16,1
11224,20,2
11225,5,1
11225,6,1
11225,8,1
11225,10,2
11225,11,3
11225,13,2
11225,14,1
11225,15,1
11225,16,1
11225,18,2
11225,19,1
11225,22,1
11226,1,1
11226,3,1
11226,4,1
11226,5,1
11226,6,2
11226,8,1
11226,12,2
11226,16,1
11226,18,1
11226,22,1
11228,12,1
11229,17,1
11230,8,1
11230,9,1
11230,12,2
11230,21,1
11230,22,2
11231,0,3
11231,5,2
11231,6,1
11231,7,6
11231,8,7
11231,9,4
11231,10,2
11231,11,5
11231,12,3
11231,13,4
11231,14,7
11231,15,4
11231,16,2
11231,17,6
11231,18,11
11231,19,10
11231,20,6
11231,21,6
11231,22,6
11231,23,5
11233,4,2
11233,5,1
11233,8,1
11233,9,1
11233,10,2
11233,11,1
11233,12,1
11233,13,1
11233,16,2
11233,17,1
11233,18,1
11233,20,1
11233,21,1
11233,22,1
11233,23,1
11234,11,1
11235,10,1
11235,17,1
11235,19,1
11235,20,1
11235,22,1
11236,7,1
11236,12,1
11236,17,1
11236,18,1
11237,0,3
11237,1,2
11237,4,3
11237,5,2
11237,6,4
11237,7,1
11237,8,3
11237,9,2
11237,10,3
11237,11,1
11237,12,1
11237,14,2
11237,16,1
11237,17,4
11237,18,2
11237,19,4
11237,20,5
11237,21,4
11237,22,7
11237,23,6
11238,0,5
11238,1,3
11238,2,1
11238,4,1
11238,5,4
11238,6,5
11238,7,5
11238,8,6
11238,9,5
11238,10,2
11238,11,3
11238,12,3
11238,13,6
11238,14,6
11238,15,3
11238,16,4
11238,17,4
11238,18,6
11238,19,1
11238,20,7
11238,21,2
11238,22,7
11238,23,5
11351,0,1
11351,23,1
11354,1,1
11354,10,1
11355,9,1
11355,10,2
11355,12,1
11355,13,1
11355,14,1
11355,16,1
11356,13,1
11356,15,1
11356,21,1
11357,14,1
11357,20,1
11361,0,1
11363,19,1
11365,12,1
11367,14,1
11367,18,1
11368,0,1
11368,13,1
11368,14,1
11368,15,1
11368,17,1
11368,19,1
11368,20,3
11368,21,2
11368,22,1
11368,23,5
11369,3,1
11369,19,1
11370,6,1
11370,7,2
11370,9,2
11370,13,1
11370,15,3
11370,17,1
11370,18,2
11370,19,1
11370,20,1
11370,21,3
11370,22,2
11371,3,1
11371,5,1
11371,6,4
11371,7,8
11371,8,5
11371,9,13
11371,10,11
11371,11,12
11371,12,10
11371,13,11
11371,14,11
11371,15,14
11371,16,11
11371,17,6
11371,18,15
11371,19,11
11371,20,13
11371,21,15
11371,22,13
11371,23,3
11372,9,1
11372,12,1
11372,16,1
11372,19,2
11372,21,2
11373,3,1
11373,9,1
11373,10,1
11373,11,1
11373,16,2
11373,17,1
11373,22,1
11373,23,1
11374,7,2
11374,12,1
11374,16,1
11374,17,1
11374,19,1
11374,23,1
11375,2,1
11375,4,1
11375,13,1
11375,16,1
11375,22,1
11377,1,1
11377,6,1
11377,7,2
11377,8,2
11377,10,1
11377,12,2
11377,14,1
11377,15,1
11377,18,4
11377,21,1
11378,2,2
11378,9,1
11378,11,1
11378,23,1
11379,9,1
11379,12,1
11379,13,1
11379,20,2
11379,21,1
11379,22,1
11385,3,1
11385,9,1
11385,18,1
11411,17,1
11411,22,1
11412,5,1
11412,21,1
11413,19,1
11414,1,1
11414,12,1
11414,19,1
11414,23,1
11415,6,1
11415,11,1
11415,14,1
11415,16,1
11415,17,1
11415,19,1
11416,11,1
11416,15,1
11417,17,1
11420,19,1
11421,10,1
11421,13,1
11422,0,6
11422,1,1
11422,4,4
11422,5,9
11422,6,8
11422,7,7
11422,8,2
11422,9,3
11422,10,2
11422,11,2
11422,12,4
11422,13,8
11422,14,24
11422,15,16
11422,16,14
11422,17,9
11422,18,13
11422,19,18
11422,20,22
11422,21,11
11422,22,20
11422,23,11
11423,21,1
11426,11,2
11427,18,1
11427,19,1
11428,11,1
11430,6,1
11430,14,1
11430,17,1
11430,21,1
11432,10,1
11432,13,2
11432,14,1
11432,18,1
11432,22,1
11432,23,1
11433,9,1
11433,19,1
11434,6,2
11434,16,1
11434,20,1
11435,4,1
11435,8,1
11436,6,1
11436,8,1
11436,12,1
11436,16,1
11436,18,1
11436,22,1
11436,23,1
11501,17,1
11514,14,1
11514,16,1
11514,19,1
11530,12,1
11530,17,1
11530,21,1
11552,11,1
11556,13,1
11576,1,1
11581,20,1
11590,8,1
11590,15,1
11590,20,1
11692,11,1
11694,18,1
11694,19,1
11714,12,1
11729,20,1
11735,13,1
11746,13,1
11747,14,1
11749,10,1
11753,12,1
11771,16,1
11783,12,1
11801,12,1
