Zip,Weekday,Number of Trips
7086,2,10
7086,3,12
7086,4,8
7086,5,16
7086,6,14
7087,0,1
7087,1,5
7087,2,7
7087,3,10
7087,4,13
7087,5,7
7087,6,6
7088,0,2
7088,1,1
7088,2,1
7088,5,1
7090,0,1
7090,1,1
7090,2,1
7090,3,3
7092,1,1
7092,2,1
7092,4,1
7093,0,5
7093,1,3
7093,2,5
7093,3,4
7093,4,10
7093,5,12
7093,6,10
7094,0,13
7094,1,13
7094,2,9
7094,3,11
7094,4,7
7094,5,10
7094,6,6
7095,4,1
7095,5,1
7102,0,15
7102,1,14
7102,2,20
7102,3,22
7102,4,15
7102,5,23
7102,6,11
7103,0,1
7103,1,1
7103,2,1
7103,3,4
7103,4,2
7103,5,2
7103,6,3
7104,0,1
7104,6,1
7105,0,2
7105,1,3
7105,4,3
7105,6,4
7106,1,1
7106,2,1
7106,3,3
7107,0,1
7107,1,2
7107,2,1
7107,4,4
7107,5,1
7108,1,1
7108,2,2
7108,3,1
7108,4,1
7109,6,1
7110,2,1
7110,3,2
7110,5,2
7110,6,1
7111,0,1
7111,1,1
7111,3,1
7112,1,1
7112,2,1
7112,3,1
7112,4,1
7112,5,2
7112,6,1
7114,0,353
7114,1,264
7114,2,248
7114,3,280
7114,4,246
7114,5,143
7114,6,288
7201,0,5
7201,1,7
7201,2,8
7201,3,7
7201,4,8
7201,5,2
7201,6,4
7202,0,3
7202,3,1
7202,4,1
7202,6,2
7203,1,1
7204,3,1
7205,1,1
7205,2,1
7206,1,2
7206,3,1
7206,4,3
7206,5,1
7206,6,1
7208,0,3
7208,1,2
7208,4,1
7208,5,2
7302,0,24
7302,1,19
7302,2,24
7302,3,18
7302,4,37
7302,5,56
7302,6,44
7304,0,6
7304,1,7
7304,2,9
7304,3,11
7304,4,11
7304,5,13
7304,6,7
7305,0,1
7305,1,1
7305,2,5
7305,3,7
7305,4,5
7305,5,2
7305,6,2
7306,0,7
7306,1,11
7306,2,8
7306,3,17
7306,4,12
7306,5,15
7306,6,8
7307,0,11
7307,1,2
7307,2,6
7307,3,3
7307,4,10
7307,5,17
7307,6,10
7310,0,67
7310,1,50
7310,2,62
7310,3,71
7310,4,95
7310,5,133
7310,6,103
7311,0,35
7311,1,37
7311,2,32
7311,3,33
7311,4,44
7311,5,57
7311,6,37
7401,3,1
7401,4,2
7407,4,1
7410,5,1
7417,5,1
7423,0,1
7424,0,1
7424,2,1
7424,3,2
7424,4,1
7424,5,2
7424,6,1
7430,2,1
7432,1,1
7432,4,1
7436,2,1
7436,5,2
7440,1,1
7440,2,1
7440,5,1
7442,2,1
7444,2,1
7446,0,1
7446,2,1
7446,3,1
7446,4,1
7450,0,2
7450,2,3
7450,3,3
7450,5,2
7452,0,1
7452,1,1
7452,5,2
7452,6,1
7458,3,1
7458,4,2
7463,4,1
7465,5,1
7470,0,1
7481,1,1
7481,2,1
7481,5,1
7495,3,1
7495,4,1
7501,1,1
7501,2,1
7501,4,1
7501,5,1
7502,0,1
7503,1,1
7506,2,1
7506,5,1
7506,6,1
7512,3,1
7512,4,1
7513,3,1
7514,2,1
7522,2,1
7524,2,1
7601,0,1
7601,1,2
7601,2,3
7601,4,2
7601,5,2
7603,1,1
7603,5,1
7604,1,2
7604,2,1
7604,3,1
7604,4,1
7604,6,1
7605,0,1
7605,1,3
7605,2,1
7605,3,3
7605,4,2
7605,5,5
7605,6,2
7606,0,1
7606,1,1
7606,2,1
7607,0,2
7607,2,1
7607,4,3
7607,6,1
7608,0,2
7608,1,2
7608,2,1
7608,3,1
7608,6,2
7621,0,1
7621,1,1
7621,2,1
7621,4,1
7621,5,1
7621,6,2
7626,1,1
7626,4,1
7626,5,1
7627,4,1
7627,5,1
7627,6,1
7628,0,1
7628,4,1
7628,6,1
7631,0,2
7631,1,5
7631,2,1
7631,3,4
7631,4,4
7631,5,1
7631,6,4
7632,0,2
7632,1,2
7632,2,4
7632,3,8
7632,4,4
7632,5,2
7632,6,1
7640,1,1
7643,1,1
7643,5,1
7643,6,1
7644,0,1
7644,4,3
7644,5,1
7645,0,1
7645,3,2
7646,0,1
7646,4,1
7646,6,2
7650,0,1
7650,2,1
7650,3,2
7650,4,3
7650,5,2
7650,6,2
7652,1,3
7652,2,2
7652,4,1
7652,5,3
7656,0,1
7656,3,1
7656,5,1
7657,3,1
7660,1,2
7660,2,1
7660,3,1
7660,4,1
7660,6,1
7661,5,1
7662,1,1
7662,2,2
7662,3,1
7662,4,1
7662,5,1
7662,6,1
7663,4,1
7666,0,1
7666,2,2
7666,3,1
7666,4,1
7666,5,2
7666,6,1
7670,0,1
7670,1,2
7670,3,1
7670,5,5
7670,6,2
7676,2,1
7676,4,2
7676,5,2
7677,2,1
7677,5,1
7701,4,4
7704,5,1
7711,5,1
7712,5,1
7716,2,1
7716,6,1
7717,0,1
7717,5,2
7717,6,2
7719,4,1
7722,5,1
7723,5,1
7723,6,1
7724,5,2
7727,2,1
7728,6,1
7730,2,1
7733,0,1
7739,5,1
7740,5,1
7740,6,2
7746,5,1
7750,4,1
7751,6,1
7755,6,1
7756,5,5
7756,6,1
7760,4,2
7760,5,1
7762,4,1
7762,5,2
7762,6,1
7764,3,1
7869,3,1
7901,0,1
7901,1,2
7901,2,5
7901,3,4
7901,4,1
7901,5,2
7901,6,1
7921,1,1
7921,4,1
7922,1,1
7924,3,1
7927,0,2
7927,1,1
7927,2,2
7927,3,2
7927,4,1
7927,5,1
7932,0,1
7932,1,1
7932,3,1
7932,4,2
7933,4,1
7936,0,1
7936,1,2
7936,3,2
7940,0,1
7940,2,2
7940,3,2
7940,4,2
7940,5,1
7950,4,1
7950,6,1
7960,0,2
7960,1,2
7960,2,2
7960,3,1
7960,5,2
7960,6,5
7974,0,1
7974,1,1
7974,4,1
7981,0,1
7981,1,1
8528,5,1
8528,6,1
8536,3,1
8536,5,1
8542,0,2
8542,1,3
8542,3,3
8542,5,1
8542,6,1
8735,5,1
8735,6,1
8742,6,1
8750,5,2
8750,6,1
8807,2,1
8807,3,1
8807,4,1
8810,0,1
8817,3,1
8817,5,1
8817,6,3
8820,0,2
8820,3,1
8830,0,1
8830,3,4
8830,4,2
8830,5,1
8830,6,4
8837,2,2
8837,3,1
8837,6,1
8840,6,1
8854,2,1
8854,3,1
8859,2,1
8859,4,1
8861,5,1
8863,1,1
8863,4,1
8863,5,1
8869,0,1
8873,1,1
8873,6,1
8879,3,1
8880,1,1
8880,2,1
8882,1,1
8901,2,1
8901,5,1
8902,0,1
8902,3,1
8902,5,1
8904,0,2
8904,1,2
8904,2,2
8904,3,2
8904,4,1
8904,5,3
8904,6,1
10001,0,1273
10001,1,1862
10001,2,2094
10001,3,2118
10001,4,1839
10001,5,1219
10001,6,886
10002,0,868
10002,1,1013
10002,2,1052
10002,3,1182
10002,4,1354
10002,5,1571
10002,6,1124
10003,0,1094
10003,1,1470
10003,2,1524
10003,3,1802
10003,4,1910
10003,5,1681
10003,6,1087
10004,0,4
10004,1,2
10004,2,3
10004,3,6
10004,4,10
10004,5,3
10004,6,7
10005,0,174
10005,1,263
10005,2,230
10005,3,311
10005,4,259
10005,5,208
10005,6,105
10006,0,167
10006,1,250
10006,2,240
10006,3,258
10006,4,230
10006,5,212
10006,6,137
10007,0,228
10007,1,322
10007,2,364
10007,3,369
10007,4,346
10007,5,340
10007,6,164
10009,0,722
10009,1,912
10009,2,847
10009,3,990
10009,4,1168
10009,5,984
10009,6,647
10011,0,1484
10011,1,2123
10011,2,2167
10011,3,2519
10011,4,2516
10011,5,2118
10011,6,1372
10012,0,1588
10012,1,2129
10012,2,2369
10012,3,2523
10012,4,2439
10012,5,2090
10012,6,1325
10013,0,603
10013,1,915
10013,2,1013
10013,3,1002
10013,4,934
10013,5,739
10013,6,500
10014,0,805
10014,1,1051
10014,2,1199
10014,3,1334
10014,4,1315
10014,5,1350
10014,6,979
10016,0,239
10016,1,274
10016,2,312
10016,3,356
10016,4,424
10016,5,387
10016,6,232
10017,0,622
10017,1,787
10017,2,815
10017,3,999
10017,4,961
10017,5,684
10017,6,465
10018,0,822
10018,1,1060
10018,2,1178
10018,3,1268
10018,4,1190
10018,5,1133
10018,6,824
10019,0,548
10019,1,675
10019,2,683
10019,3,737
10019,4,721
10019,5,704
10019,6,482
10020,0,384
10020,1,554
10020,2,628
10020,3,663
10020,4,454
10020,5,264
10020,6,187
10021,0,705
10021,1,977
10021,2,985
10021,3,998
10021,4,1011
10021,5,805
10021,6,499
10022,0,449
10022,1,701
10022,2,670
10022,3,661
10022,4,608
10022,5,389
10022,6,278
10023,0,655
10023,1,791
10023,2,798
10023,3,841
10023,4,766
10023,5,714
10023,6,470
10024,0,9
10024,1,5
10024,2,9
10024,3,8
10024,4,9
10024,5,13
10024,6,5
10025,0,145
10025,1,166
10025,2,156
10025,3,159
10025,4,175
10025,5,185
10025,6,140
10026,0,89
10026,1,86
10026,2,101
10026,3,124
10026,4,124
10026,5,153
10026,6,110
10027,0,68
10027,1,81
10027,2,64
10027,3,79
10027,4,80
10027,5,96
10027,6,73
10028,0,691
10028,1,735
10028,2,803
10028,3,892
10028,4,856
10028,5,633
10028,6,436
10029,0,129
10029,1,166
10029,2,172
10029,3,178
10029,4,173
10029,5,153
10029,6,101
10030,0,52
10030,1,47
10030,2,44
10030,3,62
10030,4,65
10030,5,76
10030,6,67
10031,0,31
10031,1,23
10031,2,27
10031,3,28
10031,4,36
10031,5,36
10031,6,48
10032,0,71
10032,1,60
10032,2,57
10032,3,62
10032,4,60
10032,5,67
10032,6,50
10034,0,50
10034,1,46
10034,2,58
10034,3,57
10034,4,67
10034,5,81
10034,6,64
10035,0,67
10035,1,65
10035,2,52
10035,3,82
10035,4,88
10035,5,103
10035,6,96
10037,0,67
10037,1,51
10037,2,38
10037,3,60
10037,4,65
10037,5,73
10037,6,68
10038,0,108
10038,1,148
10038,2,161
10038,3,208
10038,4,215
10038,5,240
10038,6,123
10039,0,52
10039,1,45
10039,2,51
10039,3,38
10039,4,55
10039,5,38
10039,6,45
10044,0,326
10044,1,417
10044,2,431
10044,3,490
10044,4,422
10044,5,330
10044,6,217
10065,0,467
10065,1,661
10065,2,594
10065,3,658
10065,4,641
10065,5,513
10065,6,359
10069,0,202
10069,1,279
10069,2,269
10069,3,242
10069,4,256
10069,5,214
10069,6,137
10103,0,601
10103,1,794
10103,2,861
10103,3,862
10103,4,729
10103,5,436
10103,6,341
10110,0,874
10110,1,1340
10110,2,1432
10110,3,1407
10110,4,1035
10110,5,479
10110,6,353
10111,0,226
10111,1,348
10111,2,339
10111,3,335
10111,4,284
10111,5,133
10111,6,77
10112,0,86
10112,1,109
10112,2,119
10112,3,124
10112,4,83
10112,5,26
10112,6,17
10115,0,39
10115,1,41
10115,2,52
10115,3,48
10115,4,54
10115,5,58
10115,6,41
10119,0,490
10119,1,602
10119,2,668
10119,3,710
10119,4,553
10119,5,314
10119,6,373
10152,0,237
10152,1,344
10152,2,335
10152,3,314
10152,4,233
10152,5,89
10152,6,49
10153,0,731
10153,1,962
10153,2,977
10153,3,933
10153,4,846
10153,5,539
10153,6,407
10154,0,230
10154,1,314
10154,2,329
10154,3,355
10154,4,331
10154,5,159
10154,6,115
10162,0,348
10162,1,385
10162,2,388
10162,3,421
10162,4,374
10162,5,326
10162,6,233
10167,0,310
10167,1,473
10167,2,485
10167,3,525
10167,4,354
10167,5,107
10167,6,91
10171,0,259
10171,1,358
10171,2,427
10171,3,425
10171,4,338
10171,5,196
10171,6,157
10199,0,714
10199,1,867
10199,2,890
10199,3,953
10199,4,965
10199,5,719
10199,6,599
10271,0,252
10271,1,332
10271,2,382
10271,3,362
10271,4,324
10271,5,287
10271,6,183
10278,0,353
10278,1,424
10278,2,458
10278,3,537
10278,4,522
10278,5,437
10278,6,325
10280,0,137
10280,1,146
10280,2,154
10280,3,146
10280,4,166
10280,5,172
10280,6,127
10282,0,261
10282,1,328
10282,2,371
10282,3,396
10282,4,360
10282,5,292
10282,6,169
10301,0,2
10301,1,1
10301,2,3
10301,3,2
10301,5,4
10301,6,2
10302,3,1
10302,4,1
10303,0,1
10303,1,2
10304,0,1
10304,1,2
10304,4,5
10304,6,2
10305,0,2
10305,1,3
10305,2,1
10305,3,3
10305,4,3
10305,5,3
10305,6,1
10306,2,1
10308,4,1
10308,6,1
10310,4,1
10310,5,2
10310,6,1
10311,1,1
10311,2,1
10311,4,2
10311,5,2
10312,4,1
10314,3,1
10314,5,2
10451,0,21
10451,1,30
10451,2,27
10451,3,26
10451,4,36
10451,5,31
10451,6,17
10452,0,14
10452,1,17
10452,2,16
10452,3,12
10452,4,10
10452,5,17
10452,6,8
10453,0,4
10453,1,8
10453,2,4
10453,3,5
10453,4,9
10453,5,2
10453,6,4
10454,0,6
10454,1,5
10454,2,4
10454,3,8
10454,4,5
10454,5,6
10454,6,8
10455,0,5
10455,1,6
10455,2,4
10455,3,3
10455,4,3
10455,5,5
10455,6,2
10456,0,6
10456,1,5
10456,2,5
10456,3,6
10456,4,9
10456,5,5
10456,6,8
10457,0,7
10457,1,7
10457,2,4
10457,3,3
10457,4,2
10457,5,6
10457,6,8
10458,0,20
10458,1,22
10458,2,12
10458,3,17
10458,4,18
10458,5,54
10458,6,28
10459,0,5
10459,1,4
10459,2,5
10459,3,5
10459,4,3
10459,5,4
10459,6,4
10460,0,7
10460,1,4
10460,2,6
10460,3,3
10460,4,5
10460,5,14
10460,6,7
10461,0,5
10461,1,12
10461,2,8
10461,3,10
10461,4,9
10461,5,4
10461,6,5
10462,0,15
10462,1,8
10462,2,10
10462,3,8
10462,4,10
10462,5,12
10462,6,7
10463,0,24
10463,1,35
10463,2,33
10463,3,31
10463,4,36
10463,5,35
10463,6,31
10464,2,1
10464,4,1
10464,5,3
10464,6,3
10465,0,1
10465,1,2
10465,2,2
10465,3,3
10465,4,4
10465,5,7
10465,6,3
10466,0,4
10466,1,4
10466,2,2
10466,3,2
10466,4,1
10466,5,3
10466,6,3
10467,0,10
10467,1,8
10467,2,8
10467,3,15
10467,4,7
10467,5,9
10467,6,8
10468,0,10
10468,1,14
10468,2,23
10468,3,17
10468,4,23
10468,5,20
10468,6,23
10469,0,6
10469,1,14
10469,2,2
10469,3,15
10469,4,6
10469,5,12
10469,6,12
10470,0,5
10470,1,2
10470,2,3
10470,3,1
10470,4,4
10470,5,4
10470,6,3
10471,0,13
10471,1,17
10471,2,16
10471,3,21
10471,4,17
10471,5,17
10471,6,10
10472,4,1
10472,5,10
10472,6,3
10473,0,7
10473,1,1
10473,2,3
10473,3,3
10473,4,5
10473,5,8
10473,6,1
10474,0,1
10474,1,3
10474,2,3
10474,3,4
10474,4,8
10474,5,9
10474,6,1
10475,0,2
10475,1,2
10475,2,6
10475,3,7
10475,4,5
10475,5,7
10475,6,7
10502,0,2
10502,1,1
10502,2,2
10502,4,3
10502,5,1
10504,2,2
10504,5,1
10504,6,1
10507,6,2
10510,1,1
10510,4,1
10514,3,1
10514,5,1
10520,1,1
10520,3,2
10522,0,1
10522,1,3
10522,4,2
10522,5,2
10522,6,2
10523,2,2
10523,3,2
10523,4,2
10528,0,2
10528,2,1
10528,3,2
10528,5,2
10528,6,1
10530,1,1
10530,3,1
10530,4,2
10530,6,1
10532,1,1
10532,3,1
10533,3,1
10533,4,2
10533,5,3
10533,6,4
10538,0,1
10538,2,4
10538,3,7
10538,4,5
10538,5,4
10538,6,4
10543,0,4
10543,1,4
10543,2,2
10543,3,2
10543,4,6
10543,5,3
10547,2,1
10549,1,1
10549,4,1
10549,5,1
10550,0,1
10550,2,3
10550,4,1
10552,0,4
10552,2,1
10552,3,1
10552,4,1
10552,5,1
10552,6,2
10553,0,3
10553,2,1
10553,3,1
10553,4,2
10553,5,3
10553,6,1
10570,5,1
10573,0,5
10573,1,2
10573,2,2
10573,3,9
10573,4,8
10573,5,3
10573,6,5
10577,0,2
10577,1,1
10577,2,6
10577,3,5
10577,4,7
10577,5,1
10577,6,2
10580,0,4
10580,1,3
10580,2,4
10580,3,8
10580,4,2
10580,5,10
10580,6,2
10583,0,1
10583,1,4
10583,2,9
10583,3,4
10583,4,3
10583,5,7
10583,6,1
10589,5,1
10591,1,3
10591,2,3
10591,4,1
10591,5,3
10591,6,4
10594,0,1
10594,4,1
10594,5,1
10595,0,1
10595,1,1
10601,0,7
10601,1,9
10601,2,7
10601,3,9
10601,4,11
10601,5,9
10601,6,6
10603,0,1
10603,3,1
10603,6,2
10604,0,5
10604,1,4
10604,2,3
10604,3,6
10604,4,3
10604,6,6
10605,0,5
10605,1,5
10605,2,10
10605,3,2
10605,4,1
10605,5,2
10605,6,5
10606,0,2
10606,2,2
10606,4,4
10607,0,1
10607,1,1
10607,3,1
10607,4,1
10701,0,4
10701,1,2
10701,3,1
10701,4,1
10701,5,2
10703,0,3
10703,1,2
10703,4,1
10703,5,1
10703,6,1
10704,0,3
10704,1,4
10704,2,5
10704,3,2
10704,4,2
10704,5,7
10704,6,2
10705,0,4
10705,1,4
10705,2,4
10705,3,2
10705,4,1
10705,5,4
10705,6,3
10706,2,1
10706,5,1
10706,6,2
10707,2,1
10707,3,2
10707,4,3
10707,5,2
10707,6,1
10708,0,5
10708,1,9
10708,2,7
10708,3,6
10708,4,3
10708,5,6
10708,6,2
10709,1,2
10709,2,1
10709,5,2
10710,1,1
10710,2,1
10710,3,1
10710,4,4
10710,5,3
10710,6,1
10801,0,1
10801,1,2
10801,2,2
10801,3,4
10801,4,3
10801,5,2
10801,6,5
10803,0,2
10803,1,1
10803,3,1
10803,4,2
10803,5,2
10803,6,1
10804,0,2
10804,1,2
10804,3,2
10804,4,7
10804,5,5
10804,6,1
10805,1,1
10805,2,1
10805,3,1
10805,4,1
10805,5,5
10805,6,1
10952,6,1
10954,5,1
10954,6,1
10956,2,1
10956,5,1
10960,2,1
10960,5,1
10960,6,2
10962,0,1
10962,3,1
10964,1,1
10965,1,1
10965,2,1
10977,3,1
10977,4,1
10983,1,1
10989,6,1
11001,0,1
11001,1,3
11001,2,2
11001,3,3
11001,4,3
11001,5,7
11001,6,2
11003,0,2
11003,1,2
11003,2,4
11003,3,3
11003,4,2
11003,5,7
11003,6,2
11004,0,3
11004,1,6
11004,2,3
11004,3,2
11004,4,3
11004,5,3
11004,6,3
11005,0,1
11005,1,1
11005,2,1
11005,3,1
11005,4,1
11010,0,1
11010,2,1
11010,3,2
11010,4,1
11010,5,4
11010,6,1
11020,0,2
11020,1,1
11020,2,1
11020,4,4
11020,5,4
11020,6,1
11021,0,3
11021,1,4
11021,2,4
11021,3,8
11021,4,1
11021,5,5
11021,6,5
11023,1,1
11023,6,3
11024,0,1
11024,3,1
11024,4,2
11024,5,1
11030,1,2
11030,2,2
11030,3,4
11030,4,4
11030,5,6
11030,6,7
11040,0,4
11040,2,2
11040,3,1
11040,4,3
11040,5,3
11040,6,4
11042,0,3
11042,1,3
11042,2,3
11042,3,3
11042,4,4
11042,5,1
11042,6,1
11050,3,1
11050,4,6
11050,5,3
11050,6,3
11096,1,1
11096,3,1
11096,4,1
11096,5,1
11096,6,1
11101,0,58
11101,1,84
11101,2,100
11101,3,91
11101,4,85
11101,5,80
11101,6,41
11102,0,49
11102,1,49
11102,2,67
11102,3,75
11102,4,82
11102,5,109
11102,6,95
11103,0,70
11103,1,67
11103,2,64
11103,3,79
11103,4,117
11103,5,145
11103,6,103
11104,0,39
11104,1,49
11104,2,39
11104,3,48
11104,4,50
11104,5,53
11104,6,53
11105,0,48
11105,1,39
11105,2,44
11105,3,39
11105,4,54
11105,5,103
11105,6,70
11106,0,55
11106,1,66
11106,2,74
11106,3,75
11106,4,83
11106,5,96
11106,6,82
11109,0,95
11109,1,107
11109,2,105
11109,3,108
11109,4,139
11109,5,210
11109,6,122
11201,0,399
11201,1,528
11201,2,533
11201,3,564
11201,4,537
11201,5,636
11201,6,467
11203,0,16
11203,1,21
11203,2,19
11203,3,14
11203,4,19
11203,5,25
11203,6,15
11204,0,3
11204,1,7
11204,2,6
11204,3,9
11204,4,7
11204,5,11
11204,6,8
11205,0,187
11205,1,214
11205,2,194
11205,3,217
11205,4,285
11205,5,261
11205,6,215
11206,0,154
11206,1,142
11206,2,146
11206,3,165
11206,4,184
11206,5,264
11206,6,273
11207,0,18
11207,1,12
11207,2,11
11207,3,9
11207,4,16
11207,5,25
11207,6,16
11208,0,10
11208,1,15
11208,2,5
11208,3,8
11208,4,8
11208,5,9
11208,6,9
11209,0,34
11209,1,34
11209,2,41
11209,3,33
11209,4,41
11209,5,51
11209,6,55
11210,0,44
11210,1,35
11210,2,46
11210,3,39
11210,4,32
11210,5,50
11210,6,54
11211,0,611
11211,1,672
11211,2,696
11211,3,811
11211,4,1028
11211,5,1258
11211,6,977
11212,0,14
11212,1,10
11212,2,16
11212,3,20
11212,4,13
11212,5,19
11212,6,26
11213,0,53
11213,1,71
11213,2,53
11213,3,74
11213,4,63
11213,5,84
11213,6,69
11214,0,6
11214,1,7
11214,2,6
11214,3,12
11214,4,10
11214,5,11
11214,6,9
11215,0,219
11215,1,253
11215,2,270
11215,3,282
11215,4,313
11215,5,412
11215,6,309
11216,0,107
11216,1,143
11216,2,121
11216,3,130
11216,4,142
11216,5,224
11216,6,185
11217,0,291
11217,1,348
11217,2,352
11217,3,393
11217,4,452
11217,5,603
11217,6,405
11218,0,63
11218,1,64
11218,2,62
11218,3,76
11218,4,93
11218,5,128
11218,6,79
11219,0,11
11219,1,13
11219,2,10
11219,3,10
11219,4,13
11219,5,11
11219,6,20
11220,0,33
11220,1,50
11220,2,47
11220,3,63
11220,4,69
11220,5,74
11220,6,85
11221,0,63
11221,1,67
11221,2,79
11221,3,78
11221,4,95
11221,5,140
11221,6,113
11222,0,356
11222,1,372
11222,2,417
11222,3,410
11222,4,489
11222,5,613
11222,6,448
11223,0,23
11223,1,26
11223,2,40
11223,3,25
11223,4,23
11223,5,26
11223,6,31
11224,0,10
11224,1,12
11224,2,8
11224,3,8
11224,4,13
11224,5,24
11224,6,21
11225,0,61
11225,1,40
11225,2,49
11225,3,63
11225,4,88
11225,5,99
11225,6,90
11226,0,48
11226,1,46
11226,2,33
11226,3,42
11226,4,61
11226,5,106
11226,6,69
11228,0,9
11228,1,6
11228,2,13
11228,3,6
11228,4,13
11228,5,11
11228,6,17
11229,0,16
11229,1,16
11229,2,15
11229,3,13
11229,4,18
11229,5,13
11229,6,27
11230,0,30
11230,1,31
11230,2,44
11230,3,30
11230,4,26
11230,5,27
11230,6,25
11231,0,209
11231,1,222
11231,2,295
11231,3,277
11231,4,372
11231,5,449
11231,6,336
11233,0,59
11233,1,47
11233,2,65
11233,3,56
11233,4,62
11233,5,92
11233,6,71
11234,0,1
11234,1,2
11234,2,5
11234,3,1
11234,4,6
11234,5,15
11234,6,7
11235,0,15
11235,1,8
11235,2,12
11235,3,12
11235,4,12
11235,5,35
11235,6,28
11236,0,15
11236,1,13
11236,2,11
11236,3,5
11236,4,22
11236,5,28
11236,6,24
11237,0,121
11237,1,133
11237,2,149
11237,3,144
11237,4,196
11237,5,272
11237,6,238
11238,0,262
11238,1,229
11238,2,252
11238,3,290
11238,4,349
11238,5,439
11238,6,361
11239,1,2
11239,2,3
11239,3,6
11239,4,4
11239,5,5
11239,6,3
11351,0,5
11351,1,6
11351,2,6
11351,3,3
11351,4,7
11351,5,10
11351,6,4
11354,0,11
11354,1,10
11354,2,5
11354,3,9
11354,4,11
11354,5,11
11354,6,15
11355,0,30
11355,1,22
11355,2,24
11355,3,23
11355,4,28
11355,5,37
11355,6,26
11356,0,3
11356,1,7
11356,2,4
11356,3,8
11356,4,5
11356,5,10
11356,6,4
11357,0,1
11357,1,3
11357,2,6
11357,3,3
11357,4,13
11357,5,7
11357,6,8
11358,0,7
11358,1,7
11358,2,3
11358,4,6
11358,5,10
11358,6,7
11359,0,1
11359,1,2
11359,2,1
11359,3,1
11359,4,1
11359,6,1
11360,0,2
11360,1,1
11360,2,3
11360,3,3
11360,4,7
11360,5,6
11360,6,7
11361,0,6
11361,1,1
11361,2,6
11361,3,6
11361,4,13
11361,5,14
11361,6,6
11362,0,1
11362,1,1
11362,3,2
11362,4,2
