Zip,Weekday,Hour,Number of Trips
7030,3,5,4
7030,3,6,1
7030,3,8,2
7030,3,9,1
7030,3,10,2
7030,3,12,1
7030,3,13,1
7030,3,14,2
7030,3,15,3
7030,3,16,3
7030,3,17,3
7030,3,18,5
7030,3,19,6
7030,3,20,3
7030,3,21,10
7030,3,22,9
7030,3,23,9
7030,4,0,6
7030,4,1,5
7030,4,2,2
7030,4,4,1
7030,4,5,1
7030,4,6,2
7030,4,7,2
7030,4,10,2
7030,4,12,2
7030,4,13,1
7030,4,14,4
7030,4,15,4
7030,4,16,4
7030,4,17,11
7030,4,18,9
7030,4,19,9
7030,4,20,8
7030,4,21,10
7030,4,22,18
7030,4,23,7
7030,5,0,9
7030,5,1,10
7030,5,2,7
7030,5,3,2
7030,5,4,2
7030,5,5,5
7030,5,6,1
7030,5,7,4
7030,5,8,6
7030,5,9,3
7030,5,10,4
7030,5,12,1
7030,5,13,3
7030,5,14,5
7030,5,15,2
7030,5,16,7
7030,5,17,8
7030,5,18,16
7030,5,19,12
7030,5,20,5
7030,5,21,11
7030,5,22,18
7030,5,23,17
7030,6,0,20
7030,6,1,19
7030,6,2,7
7030,6,3,4
7030,6,4,4
7030,6,5,1
7030,6,7,2
7030,6,8,2
7030,6,9,5
7030,6,10,9
7030,6,11,6
7030,6,12,4
7030,6,13,7
7030,6,14,5
7030,6,15,7
7030,6,16,7
7030,6,17,5
7030,6,18,6
7030,6,19,11
7030,6,20,6
7030,6,21,6
7030,6,22,1
7030,6,23,2
7031,2,0,1
7031,3,1,1
7031,4,7,1
7031,6,0,2
7031,6,5,1
7031,6,18,1
7032,2,18,1
7033,0,15,1
7033,1,14,1
7033,4,17,1
7033,5,0,1
7033,5,23,1
7035,3,21,1
7036,2,19,1
7036,4,15,1
7039,0,9,1
7039,1,23,1
7039,2,16,1
7039,2,20,1
7039,3,12,1
7039,5,7,1
7039,5,13,1
7039,5,22,1
7039,6,13,1
7040,0,7,1
7040,0,20,1
7040,0,21,1
7040,1,9,1
7040,2,2,1
7040,2,21,2
7040,3,11,1
7040,3,14,1
7040,4,6,1
7040,6,1,1
7041,1,4,1
7041,1,14,1
7041,1,19,1
7041,1,22,1
7041,2,5,1
7041,2,21,1
7041,4,22,1
7041,4,23,1
7042,1,16,1
7042,1,20,1
7042,3,6,1
7042,4,0,1
7042,4,11,1
7042,4,17,1
7042,4,22,1
7042,5,1,1
7042,5,13,1
7042,5,14,1
7042,5,17,1
7042,6,0,1
7043,0,5,1
7043,0,7,1
7043,1,18,1
7043,4,13,1
7043,4,20,1
7043,5,3,1
7043,5,15,1
7043,5,16,1
7043,5,21,1
7043,5,22,1
7043,6,11,1
7044,0,14,1
7044,2,19,1
7044,5,0,1
7044,5,13,1
7044,5,15,1
7044,5,23,1
7044,6,18,1
7045,6,2,1
7046,3,13,1
7046,4,10,1
7046,4,13,1
7047,0,14,1
7047,0,19,1
7047,1,4,1
7047,1,5,1
7047,1,9,1
7047,2,3,1
7047,2,13,1
7047,3,16,1
7047,4,2,1
7047,5,10,1
7047,5,13,1
7047,5,18,1
7047,6,9,1
7047,6,14,1
7047,6,19,1
7050,0,16,1
7050,1,22,1
7050,2,7,1
7050,3,8,1
7050,6,0,1
7050,6,1,1
7052,0,4,1
7052,0,14,1
7052,1,3,2
7052,1,10,1
7052,2,7,1
7052,2,13,1
7052,3,0,1
7052,4,0,1
7052,4,14,1
7052,4,23,1
7052,5,18,1
7052,5,21,1
7052,6,9,1
7054,0,7,1
7054,1,14,1
7055,1,2,1
7055,4,23,1
7057,3,5,1
7057,4,17,1
7057,5,16,1
7060,2,21,1
7062,0,8,1
7062,0,19,1
7065,2,9,1
7065,4,8,1
7065,5,7,1
7065,5,20,1
7065,5,22,1
7065,6,1,1
7067,0,3,1
7067,2,1,1
7068,1,17,1
7068,3,13,1
7068,3,14,1
7069,5,15,1
7069,5,21,1
7070,0,13,1
7070,0,15,1
7070,1,6,1
7070,1,11,1
7070,1,17,1
7070,2,15,1
7070,2,18,1
7070,4,19,1
7070,5,1,1
7070,5,11,1
7070,5,14,1
7070,5,16,1
7070,6,11,1
7070,6,12,2
7070,6,19,2
7071,3,12,1
7071,3,20,1
7071,4,10,1
7071,5,13,1
7072,0,6,1
7072,0,9,1
7072,0,18,1
7072,0,20,1
7072,0,21,1
7072,0,22,2
7072,1,8,1
7072,1,18,1
7072,1,22,1
7072,2,6,1
7072,2,14,1
7072,2,17,1
7072,3,0,1
7072,3,20,1
7072,3,21,1
7072,4,13,1
7072,4,14,1
7072,4,19,1
7072,4,22,1
7072,5,9,1
7072,5,11,1
7072,5,17,1
7072,5,18,1
7072,5,20,1
7072,5,22,4
7072,6,10,1
7072,6,14,2
7072,6,15,2
7072,6,16,1
7072,6,22,1
7073,1,12,1
7073,1,21,1
7073,2,20,1
7073,3,17,2
7073,4,16,1
7073,4,21,1
7073,5,18,1
7073,6,4,1
7074,0,18,1
7074,1,16,1
7074,2,16,1
7074,3,10,1
7074,3,11,1
7074,3,15,1
7074,6,10,1
7075,1,15,1
7075,2,11,1
7075,2,20,1
7075,3,10,1
7075,4,16,1
7075,5,22,1
7076,3,23,1
7077,4,23,1
7078,0,5,1
7078,0,13,1
7078,0,14,1
7078,0,23,1
7078,1,12,1
7078,1,14,1
7078,2,11,1
7078,2,16,2
7078,2,20,1
7078,2,22,1
7078,3,6,1
7078,3,7,1
7078,3,10,1
7078,3,21,2
7078,4,4,1
7078,4,9,1
7078,5,7,1
7078,5,10,1
7078,5,17,1
7078,6,10,1
7079,0,12,1
7079,2,9,1
7079,3,21,1
7079,4,7,1
7079,4,20,1
7079,5,8,1
7079,6,1,1
7079,6,11,1
7080,0,13,1
7080,2,21,1
7080,5,9,1
7080,6,17,1
7081,0,13,1
7081,2,22,1
7081,4,19,1
7081,4,22,1
7081,6,15,1
7081,6,19,1
7083,0,19,1
7083,3,19,1
7083,3,21,1
7083,5,22,1
7086,0,13,1
7086,0,23,1
7086,1,4,1
7086,1,6,1
7086,1,7,1
7086,1,16,1
7086,1,17,1
7086,1,19,1
7086,1,20,3
7086,1,22,1
7086,2,1,1
7086,2,2,1
7086,2,7,1
7086,2,14,2
7086,2,15,1
7086,2,18,2
7086,2,21,2
7086,3,6,2
7086,3,9,2
7086,3,12,1
7086,3,14,1
7086,3,16,1
7086,3,19,1
7086,3,20,1
7086,3,22,1
7086,3,23,2
7086,4,5,1
7086,4,8,2
7086,4,10,1
7086,4,16,1
7086,4,18,1
7086,4,19,1
7086,4,23,1
7086,5,1,1
7086,5,3,1
7086,5,10,1
7086,5,11,1
7086,5,12,2
7086,5,13,1
7086,5,15,2
7086,5,17,1
7086,5,19,2
7086,5,20,2
7086,5,21,1
7086,5,23,1
7086,6,0,1
7086,6,1,1
7086,6,5,1
7086,6,10,3
7086,6,11,1
7086,6,12,1
7086,6,13,1
7086,6,14,2
7086,6,15,1
7086,6,17,1
7086,6,21,1
7087,0,22,1
7087,1,2,1
7087,1,5,1
7087,1,7,1
7087,1,20,1
7087,1,23,1
7087,2,5,1
7087,2,6,1
7087,2,11,1
7087,2,15,1
7087,2,16,1
7087,2,21,2
7087,3,7,1
7087,3,9,1
7087,3,11,1
7087,3,13,2
7087,3,14,1
7087,3,15,1
7087,3,16,1
7087,3,17,1
7087,3,22,1
7087,4,5,1
7087,4,8,3
7087,4,12,1
7087,4,14,1
7087,4,17,2
7087,4,19,1
7087,4,22,2
7087,4,23,2
7087,5,8,1
7087,5,15,1
7087,5,17,1
7087,5,19,1
7087,5,20,3
7087,6,0,1
7087,6,2,1
7087,6,3,1
7087,6,11,1
7087,6,15,1
7087,6,16,1
7088,0,8,1
7088,0,11,1
7088,1,0,1
7088,2,17,1
7088,5,15,1
7090,0,7,1
7090,1,12,1
7090,2,5,1
7090,3,9,1
7090,3,12,1
7090,3,16,1
7092,1,17,1
7092,2,21,1
7092,4,23,1
7093,0,3,1
7093,0,4,1
7093,0,6,1
7093,0,11,1
7093,0,19,1
7093,1,8,1
7093,1,19,1
7093,1,21,1
7093,2,3,1
7093,2,5,1
7093,2,6,1
7093,2,10,1
7093,2,19,1
7093,3,3,1
7093,3,14,1
7093,3,16,1
7093,3,22,1
7093,4,0,3
7093,4,1,1
7093,4,14,1
7093,4,16,1
7093,4,20,2
7093,4,22,1
7093,4,23,1
7093,5,4,1
7093,5,10,1
7093,5,13,1
7093,5,14,1
7093,5,15,1
7093,5,17,1
7093,5,18,1
7093,5,19,1
7093,5,21,1
7093,5,22,2
7093,5,23,1
7093,6,0,2
7093,6,1,1
7093,6,4,1
7093,6,7,1
7093,6,14,1
7093,6,17,1
7093,6,18,1
7093,6,21,1
7093,6,23,1
7094,0,10,3
7094,0,15,1
7094,0,16,1
7094,0,17,1
7094,0,18,4
7094,0,19,1
7094,0,20,1
7094,0,21,1
7094,1,2,1
7094,1,7,1
7094,1,11,1
7094,1,12,1
7094,1,13,1
7094,1,14,1
7094,1,16,1
7094,1,17,1
7094,1,19,2
7094,1,20,1
7094,1,21,1
7094,1,22,1
7094,2,0,1
7094,2,7,1
7094,2,14,1
7094,2,15,2
7094,2,16,2
7094,2,17,1
7094,2,22,1
7094,3,4,1
7094,3,9,1
7094,3,12,2
7094,3,13,3
7094,3,14,2
7094,3,15,1
7094,3,16,1
7094,4,9,2
7094,4,10,1
7094,4,14,1
7094,4,18,2
7094,4,22,1
7094,5,0,1
7094,5,12,1
7094,5,14,1
7094,5,15,2
7094,5,18,1
7094,5,20,1
7094,5,23,3
7094,6,1,2
7094,6,6,1
7094,6,14,1
7094,6,21,1
7094,6,22,1
7095,4,13,1
7095,5,5,1
7102,0,7,3
7102,0,10,1
7102,0,12,1
7102,0,14,1
7102,0,15,2
7102,0,16,2
7102,0,19,1
7102,0,20,1
7102,0,21,2
7102,0,22,1
7102,1,6,1
7102,1,7,1
7102,1,10,1
7102,1,11,1
7102,1,13,1
7102,1,14,1
7102,1,15,1
7102,1,16,1
7102,1,18,1
7102,1,19,1
7102,1,20,3
7102,1,21,1
7102,2,6,1
7102,2,7,1
7102,2,8,2
7102,2,9,1
7102,2,10,2
7102,2,11,1
7102,2,12,2
7102,2,13,1
7102,2,14,1
7102,2,17,1
7102,2,20,3
7102,2,21,2
7102,2,22,2
7102,3,0,1
7102,3,1,1
7102,3,9,2
7102,3,10,1
7102,3,12,3
7102,3,13,3
7102,3,14,1
7102,3,15,2
7102,3,17,1
7102,3,19,1
7102,3,20,3
7102,3,21,1
7102,3,22,1
7102,3,23,1
7102,4,0,2
7102,4,10,1
7102,4,12,2
7102,4,13,1
7102,4,14,1
7102,4,15,1
7102,4,16,3
7102,4,17,2
7102,4,18,1
7102,4,19,1
7102,5,0,1
7102,5,5,1
7102,5,6,1
7102,5,12,1
7102,5,14,2
7102,5,17,4
7102,5,18,5
7102,5,19,2
7102,5,21,3
7102,5,22,3
7102,6,0,1
7102,6,2,1
7102,6,4,1
7102,6,9,2
7102,6,10,1
7102,6,11,1
7102,6,12,2
7102,6,14,1
7102,6,19,1
7103,0,14,1
7103,1,6,1
7103,2,1,1
7103,3,10,1
7103,3,15,1
7103,3,17,1
7103,3,18,1
7103,4,7,1
7103,4,18,1
7103,5,2,1
7103,5,18,1
7103,6,2,1
7103,6,4,1
7103,6,16,1
7104,0,5,1
7104,6,3,1
7105,0,7,1
7105,0,16,1
7105,1,10,1
7105,1,11,1
7105,1,22,1
7105,4,4,1
7105,4,5,1
7105,4,16,1
7105,6,2,1
7105,6,9,1
7105,6,18,1
7105,6,20,1
7106,1,8,1
7106,2,18,1
7106,3,1,1
7106,3,14,2
7107,0,0,1
7107,1,20,1
7107,1,23,1
7107,2,22,1
7107,4,1,1
7107,4,6,1
7107,4,18,1
7107,4,23,1
7107,5,20,1
7108,1,11,1
7108,2,4,1
7108,2,7,1
7108,3,1,1
7108,4,9,1
7109,6,13,1
7110,2,5,1
7110,3,1,1
7110,3,9,1
7110,5,15,1
7110,5,22,1
7110,6,19,1
7111,0,18,1
7111,1,9,1
7111,3,1,1
7112,1,16,1
7112,2,11,1
7112,3,6,1
7112,4,13,1
7112,5,11,1
7112,5,15,1
7112,6,22,1
7114,0,0,11
7114,0,1,3
7114,0,4,8
7114,0,5,11
7114,0,6,8
7114,0,7,14
7114,0,8,22
7114,0,9,12
7114,0,10,13
7114,0,11,11
7114,0,12,20
7114,0,13,12
7114,0,14,19
7114,0,15,25
7114,0,16,22
7114,0,17,13
7114,0,18,23
7114,0,19,18
7114,0,20,16
7114,0,21,24
7114,0,22,24
7114,0,23,24
7114,1,0,7
7114,1,1,2
7114,1,3,1
7114,1,4,8
7114,1,5,7
7114,1,6,9
7114,1,7,4
7114,1,8,12
7114,1,9,9
7114,1,10,10
7114,1,11,9
7114,1,12,16
7114,1,13,8
7114,1,14,11
7114,1,15,24
7114,1,16,21
7114,1,17,15
7114,1,18,16
7114,1,19,15
7114,1,20,19
7114,1,21,12
7114,1,22,15
7114,1,23,14
7114,2,0,1
7114,2,1,2
7114,2,4,3
7114,2,5,7
7114,2,6,5
7114,2,7,12
7114,2,8,12
7114,2,9,5
7114,2,10,5
7114,2,11,11
7114,2,12,10
7114,2,13,13
7114,2,14,17
7114,2,15,19
7114,2,16,22
7114,2,17,17
7114,2,18,6
7114,2,19,11
7114,2,20,22
7114,2,21,19
7114,2,22,22
7114,2,23,7
7114,3,0,4
7114,3,1,3
7114,3,2,1
7114,3,4,3
7114,3,5,5
7114,3,6,3
7114,3,7,8
7114,3,8,5
7114,3,9,12
7114,3,10,3
7114,3,11,12
7114,3,12,4
7114,3,13,14
7114,3,14,8
7114,3,15,23
7114,3,16,22
7114,3,17,13
7114,3,18,25
7114,3,19,20
7114,3,20,19
7114,3,21,24
7114,3,22,24
7114,3,23,25
7114,4,0,7
7114,4,1,1
7114,4,3,2
7114,4,4,9
7114,4,5,11
7114,4,6,6
7114,4,7,11
7114,4,8,5
7114,4,9,5
7114,4,10,5
7114,4,11,11
7114,4,12,18
7114,4,13,13
7114,4,14,13
7114,4,15,28
7114,4,16,15
7114,4,17,15
7114,4,18,16
7114,4,19,9
7114,4,20,12
7114,4,21,12
7114,4,22,9
7114,4,23,13
7114,5,0,5
7114,5,1,2
7114,5,3,1
7114,5,4,4
7114,5,5,9
7114,5,6,4
7114,5,7,5
7114,5,8,2
7114,5,9,2
7114,5,10,5
7114,5,11,5
7114,5,12,8
7114,5,13,14
7114,5,14,10
7114,5,15,12
7114,5,16,7
7114,5,17,5
7114,5,18,9
7114,5,19,10
7114,5,20,8
7114,5,21,9
7114,5,22,4
7114,5,23,3
7114,6,0,1
7114,6,4,2
7114,6,5,3
7114,6,6,1
7114,6,7,2
7114,6,8,3
7114,6,9,8
7114,6,10,11
7114,6,11,15
7114,6,12,15
7114,6,13,16
7114,6,14,14
7114,6,15,25
7114,6,16,28
7114,6,17,20
7114,6,18,21
7114,6,19,22
7114,6,20,19
7114,6,21,22
7114,6,22,25
7114,6,23,15
7201,0,8,1
7201,0,10,1
7201,0,16,1
7201,0,17,1
7201,0,19,1
7201,1,9,1
7201,1,12,1
7201,1,14,1
7201,1,16,1
7201,1,17,1
7201,1,19,2
7201,2,3,1
7201,2,5,1
7201,2,6,1
7201,2,7,1
7201,2,11,2
7201,2,17,2
7201,3,6,1
7201,3,7,1
7201,3,9,1
7201,3,11,1
7201,3,12,1
7201,3,16,1
7201,3,18,1
7201,4,0,1
7201,4,5,1
7201,4,7,1
7201,4,8,1
7201,4,16,1
7201,4,18,1
7201,4,19,1
7201,4,20,1
7201,5,14,1
7201,5,16,1
7201,6,13,1
7201,6,14,1
7201,6,17,1
7201,6,18,1
7202,0,5,1
7202,0,6,1
7202,0,8,1
7202,3,22,1
7202,4,20,1
7202,6,1,1
7202,6,8,1
7203,1,0,1
7204,3,21,1
7205,1,18,1
7205,2,10,1
7206,1,14,1
7206,1,20,1
7206,3,15,1
7206,4,15,1
7206,4,17,2
7206,5,14,1
7206,6,18,1
7208,0,17,1
7208,0,18,1
7208,0,23,1
7208,1,14,1
7208,1,19,1
7208,4,5,1
7208,5,20,1
7208,5,22,1
7302,0,0,2
7302,0,4,1
7302,0,5,2
7302,0,6,2
7302,0,7,2
7302,0,9,1
7302,0,10,2
7302,0,11,1
7302,0,12,1
7302,0,13,2
7302,0,15,2
7302,0,20,1
7302,0,21,2
7302,0,23,3
7302,1,0,1
7302,1,4,1
7302,1,8,1
7302,1,14,2
7302,1,15,2
7302,1,16,1
7302,1,17,1
7302,1,18,1
7302,1,19,3
7302,1,20,1
7302,1,21,3
7302,1,22,2
7302,2,0,2
7302,2,3,1
7302,2,5,1
7302,2,7,2
7302,2,11,1
7302,2,14,1
7302,2,15,2
7302,2,16,2
7302,2,17,1
7302,2,19,2
7302,2,20,2
7302,2,22,3
7302,2,23,4
7302,3,4,1
7302,3,5,1
7302,3,6,1
7302,3,7,4
7302,3,8,1
7302,3,10,1
7302,3,11,1
7302,3,18,1
7302,3,20,1
7302,3,21,2
7302,3,22,1
7302,3,23,3
7302,4,0,3
7302,4,1,1
7302,4,3,1
7302,4,6,2
7302,4,7,2
7302,4,8,1
7302,4,11,1
7302,4,13,1
7302,4,14,2
7302,4,15,2
7302,4,16,1
7302,4,17,1
7302,4,18,1
7302,4,19,3
7302,4,20,2
7302,4,21,4
7302,4,22,3
7302,4,23,6
7302,5,0,8
7302,5,1,5
7302,5,2,1
7302,5,3,3
7302,5,4,1
7302,5,5,1
7302,5,7,1
7302,5,9,1
7302,5,12,1
7302,5,13,1
7302,5,14,3
7302,5,15,2
7302,5,17,5
7302,5,18,8
7302,5,19,1
7302,5,20,2
7302,5,21,2
7302,5,22,5
7302,5,23,5
7302,6,0,3
7302,6,1,3
7302,6,5,1
7302,6,6,1
7302,6,7,1
7302,6,9,1
7302,6,10,1
7302,6,11,1
7302,6,12,5
7302,6,13,2
7302,6,14,5
7302,6,15,5
7302,6,16,1
7302,6,17,1
7302,6,18,3
7302,6,19,2
7302,6,21,3
7302,6,22,4
7302,6,23,1
7304,0,3,1
7304,0,4,1
7304,0,8,1
7304,0,10,1
7304,0,11,1
7304,0,17,1
7304,1,9,1
7304,1,14,1
7304,1,15,1
7304,1,17,1
7304,1,20,1
7304,1,22,2
7304,2,5,1
7304,2,7,1
7304,2,10,2
7304,2,14,2
7304,2,16,1
7304,2,17,1
7304,2,19,1
7304,3,0,1
7304,3,6,1
7304,3,7,1
7304,3,13,1
7304,3,14,1
7304,3,16,1
7304,3,17,1
7304,3,18,2
7304,3,22,1
7304,3,23,1
7304,4,1,1
7304,4,6,1
7304,4,7,1
7304,4,15,2
7304,4,17,1
7304,4,18,2
7304,4,19,1
7304,4,20,1
7304,4,22,1
7304,5,0,1
7304,5,1,2
7304,5,9,1
7304,5,10,1
7304,5,11,1
7304,5,15,1
7304,5,16,2
7304,5,17,1
7304,5,20,2
7304,5,23,1
7304,6,1,1
7304,6,14,2
7304,6,15,1
7304,6,16,2
7304,6,18,1
7305,0,6,1
7305,1,22,1
7305,2,12,1
7305,2,15,1
7305,2,17,1
7305,2,20,2
7305,3,4,1
7305,3,10,1
7305,3,16,1
7305,3,18,1
7305,3,19,1
7305,3,20,1
7305,3,22,1
7305,4,3,1
7305,4,5,1
7305,4,9,1
7305,4,16,2
7305,5,12,1
7305,5,17,1
7305,6,14,1
7305,6,20,1
7306,0,0,1
7306,0,6,2
7306,0,7,1
7306,0,10,1
7306,0,13,1
7306,0,14,1
7306,1,1,1
7306,1,5,2
7306,1,6,1
7306,1,7,1
7306,1,14,1
7306,1,16,1
7306,1,20,3
7306,1,21,1
7306,2,9,1
7306,2,10,1
7306,2,18,1
7306,2,19,1
7306,2,21,1
7306,2,22,2
7306,2,23,1
7306,3,2,1
7306,3,7,1
7306,3,10,1
7306,3,11,2
7306,3,12,1
7306,3,14,2
7306,3,16,1
7306,3,17,1
7306,3,18,3
7306,3,20,1
7306,3,21,2
7306,3,22,1
7306,4,0,1
7306,4,8,1
7306,4,10,1
7306,4,11,1
7306,4,13,1
7306,4,15,3
7306,4,17,1
7306,4,18,1
7306,4,21,1
7306,4,23,1
7306,5,2,2
7306,5,5,1
7306,5,6,1
7306,5,9,1
7306,5,10,1
7306,5,12,1
7306,5,13,1
7306,5,15,1
7306,5,17,1
7306,5,18,1
7306,5,19,2
7306,5,22,2
7306,6,4,1
7306,6,5,1
7306,6,9,1
7306,6,13,1
7306,6,15,1
7306,6,16,1
7306,6,20,1
7306,6,21,1
7307,0,4,1
7307,0,5,1
7307,0,6,2
7307,0,7,1
7307,0,9,1
7307,0,15,1
7307,0,16,2
7307,0,19,1
7307,0,22,1
7307,1,10,1
7307,1,16,1
7307,2,4,1
7307,2,12,1
7307,2,15,1
7307,2,16,1
7307,2,19,1
7307,2,22,1
7307,3,3,1
7307,3,14,1
7307,3,22,1
7307,4,6,1
7307,4,7,4
7307,4,17,1
7307,4,18,1
7307,4,19,1
7307,4,20,1
7307,4,23,1
7307,5,6,1
7307,5,8,4
7307,5,10,1
7307,5,11,1
7307,5,12,1
7307,5,13,1
7307,5,15,1
7307,5,16,2
7307,5,17,1
7307,5,18,2
7307,5,19,1
7307,5,21,1
7307,6,4,1
7307,6,6,1
7307,6,8,1
7307,6,10,1
7307,6,12,1
7307,6,13,1
7307,6,17,3
7307,6,23,1
7310,0,3,2
7310,0,4,2
7310,0,5,7
7310,0,6,4
7310,0,7,2
7310,0,8,2
7310,0,9,5
7310,0,11,5
7310,0,12,2
7310,0,13,2
7310,0,14,2
7310,0,15,3
7310,0,16,5
7310,0,17,2
7310,0,18,6
7310,0,19,2
7310,0,20,4
7310,0,21,8
7310,0,22,2
7310,1,0,3
7310,1,3,1
7310,1,5,3
7310,1,6,3
7310,1,7,3
7310,1,8,2
7310,1,9,3
7310,1,12,2
7310,1,13,2
7310,1,14,2
7310,1,16,1
7310,1,17,4
7310,1,18,6
7310,1,19,3
7310,1,20,4
7310,1,21,3
7310,1,22,5
7310,2,0,1
7310,2,3,3
7310,2,4,2
7310,2,5,2
7310,2,6,2
7310,2,7,1
7310,2,8,3
7310,2,9,2
7310,2,10,3
7310,2,11,1
7310,2,13,1
7310,2,14,1
7310,2,15,2
7310,2,16,3
7310,2,17,4
7310,2,18,3
7310,2,19,5
7310,2,20,2
7310,2,21,11
7310,2,22,8
7310,2,23,2
7310,3,0,6
7310,3,1,1
7310,3,2,1
7310,3,3,2
7310,3,4,1
7310,3,5,2
7310,3,6,2
7310,3,7,1
7310,3,8,2
7310,3,9,3
7310,3,10,3
7310,3,11,1
7310,3,13,2
7310,3,14,4
7310,3,15,4
7310,3,16,4
7310,3,17,1
7310,3,18,3
7310,3,19,2
7310,3,20,6
7310,3,21,10
7310,3,22,8
7310,3,23,2
7310,4,0,4
7310,4,1,3
7310,4,3,1
7310,4,4,2
7310,4,5,5
7310,4,6,2
7310,4,7,2
7310,4,8,6
7310,4,9,2
7310,4,10,2
7310,4,11,2
7310,4,12,5
7310,4,13,2
7310,4,14,4
7310,4,15,4
7310,4,16,4
7310,4,17,6
7310,4,18,7
7310,4,20,2
7310,4,21,9
7310,4,22,12
7310,4,23,9
7310,5,0,7
7310,5,1,11
7310,5,2,7
7310,5,3,2
7310,5,5,1
7310,5,6,1
7310,5,7,2
7310,5,8,1
7310,5,9,6
7310,5,10,7
