Zip,Hour,Number of Trips
7010,4,6
7010,5,5
7010,6,2
7010,7,1
7010,8,1
7010,9,1
7010,10,1
7010,11,3
7010,12,4
7010,13,5
7010,14,1
7010,15,4
7010,16,2
7010,17,6
7010,18,4
7010,19,3
7010,20,3
7010,21,3
7010,22,2
7010,23,2
7011,5,1
7011,13,1
7011,14,1
7012,0,1
7012,7,1
7012,9,2
7012,10,2
7012,11,1
7012,12,2
7012,13,1
7012,14,2
7012,15,1
7012,16,1
7012,17,2
7012,18,1
7012,19,6
7012,20,2
7012,21,2
7012,22,2
7012,23,2
7013,0,1
7013,1,2
7013,8,2
7013,9,1
7013,10,1
7013,16,1
7013,19,1
7013,20,1
7013,21,4
7014,0,1
7014,1,4
7014,2,3
7014,3,1
7014,6,1
7014,7,1
7014,9,2
7014,10,5
7014,11,1
7014,12,3
7014,14,3
7014,15,3
7014,17,5
7014,18,1
7014,19,3
7014,20,5
7014,21,5
7014,22,1
7014,23,1
7016,1,1
7016,2,1
7016,3,1
7016,7,2
7016,10,1
7016,11,2
7016,12,1
7016,14,1
7016,18,1
7017,7,3
7017,11,2
7017,12,1
7017,13,1
7017,16,1
7017,21,1
7017,23,2
7018,5,2
7018,7,2
7018,8,1
7018,9,2
7018,10,2
7018,13,1
7018,14,1
7018,15,1
7018,16,3
7018,17,1
7018,19,2
7018,20,1
7020,1,2
7020,2,1
7020,3,1
7020,4,1
7020,5,2
7020,6,2
7020,7,5
7020,8,3
7020,9,7
7020,10,1
7020,11,2
7020,12,3
7020,13,2
7020,14,2
7020,15,2
7020,16,2
7020,17,2
7020,18,7
7020,19,3
7020,20,1
7020,21,7
7020,22,4
7020,23,1
7021,1,1
7021,4,1
7021,11,1
7021,12,1
7021,13,2
7021,14,1
7021,16,1
7021,18,3
7021,19,1
7021,20,1
7021,21,1
7021,22,2
7021,23,3
7022,0,2
7022,1,1
7022,2,2
7022,3,1
7022,4,1
7022,5,1
7022,6,4
7022,7,1
7022,8,1
7022,9,1
7022,10,2
7022,11,1
7022,12,1
7022,13,2
7022,14,1
7022,15,2
7022,16,4
7022,17,2
7022,18,1
7022,19,2
7022,20,2
7022,21,2
7022,22,1
7022,23,4
7023,0,2
7023,2,1
7023,5,1
7023,22,1
7023,23,2
7024,0,1
7024,1,3
7024,2,2
7024,3,2
7024,4,2
7024,5,5
7024,6,7
7024,7,10
7024,8,8
7024,9,9
7024,10,7
7024,11,6
7024,12,11
7024,13,6
7024,14,9
7024,15,10
7024,16,9
7024,17,4
7024,18,6
7024,19,2
7024,20,7
7024,21,15
7024,22,6
7024,23,5
7026,0,1
7026,7,1
7026,9,1
7026,10,1
7026,13,2
7026,14,1
7026,21,2
7026,22,2
7026,23,3
7027,0,2
7027,9,2
7027,10,1
7027,15,1
7027,17,1
7027,18,1
7028,0,1
7028,2,2
7028,3,3
7028,4,2
7028,6,2
7028,11,1
7028,12,2
7028,14,1
7028,15,1
7028,16,1
7028,17,3
7028,18,3
7028,19,2
7028,20,2
7028,21,3
7028,22,3
7028,23,3
7029,0,1
7029,2,1
7029,4,1
7029,6,1
7029,7,1
7029,10,1
7029,11,2
7029,13,1
7029,14,2
7029,16,3
7029,17,1
7029,19,1
7029,20,3
7029,21,4
7029,22,2
7029,23,1
7030,0,171
7030,1,102
7030,2,43
7030,3,39
7030,4,50
7030,5,66
7030,6,80
7030,7,85
7030,8,46
7030,9,59
7030,10,63
7030,11,54
7030,12,53
7030,13,59
7030,14,68
7030,15,75
7030,16,101
7030,17,118
7030,18,153
7030,19,165
7030,20,193
7030,21,264
7030,22,263
7030,23,175
7031,0,1
7031,5,2
7031,7,1
7031,10,2
7031,11,1
7031,12,2
7031,13,1
7031,16,1
7031,18,5
7031,20,2
7032,11,4
7032,13,2
7032,14,1
7032,18,1
7032,21,1
7033,0,1
7033,1,1
7033,11,1
7033,13,1
7033,15,3
7033,19,1
7033,20,1
7033,22,2
7033,23,2
7034,16,1
7034,22,1
7035,1,1
7035,14,1
7035,16,1
7036,4,1
7036,5,1
7036,9,1
7036,11,1
7036,12,1
7036,13,1
7036,14,3
7036,21,1
7036,22,1
7039,1,1
7039,3,1
7039,4,2
7039,6,1
7039,7,1
7039,8,2
7039,9,1
7039,10,1
7039,11,1
7039,12,2
7039,13,1
7039,14,1
7039,15,2
7039,16,2
7039,17,1
7039,18,1
7039,19,1
7039,20,4
7039,21,1
7039,22,2
7039,23,1
7040,0,1
7040,2,1
7040,3,1
7040,4,2
7040,5,5
7040,6,2
7040,8,1
7040,10,1
7040,11,3
7040,13,2
7040,14,2
7040,15,1
7040,17,2
7040,18,1
7040,20,3
7040,21,3
7040,22,1
7040,23,5
7041,1,2
7041,3,1
7041,4,1
7041,5,2
7041,8,1
7041,10,2
7041,14,2
7041,15,1
7041,16,2
7041,17,1
7041,18,1
7041,20,3
7041,21,1
7041,22,2
7041,23,1
7042,0,3
7042,1,3
7042,2,2
7042,3,2
7042,4,1
7042,5,1
7042,6,1
7042,8,1
7042,9,2
7042,11,4
7042,12,1
7042,13,2
7042,14,3
7042,15,1
7042,16,6
7042,17,4
7042,19,2
7042,20,2
7042,21,2
7042,22,4
7042,23,4
7043,3,2
7043,4,2
7043,6,1
7043,7,1
7043,8,1
7043,9,1
7043,11,3
7043,12,1
7043,13,3
7043,14,2
7043,15,1
7043,16,2
7043,18,2
7043,19,2
7043,20,1
7043,21,3
7043,22,4
7043,23,1
7044,1,1
7044,4,1
7044,5,1
7044,10,1
7044,11,1
7044,14,1
7044,15,2
7044,16,3
7044,17,1
7044,21,1
7044,23,1
7046,0,1
7046,13,2
7046,14,3
7046,15,4
7046,16,2
7046,17,2
7046,21,1
7047,0,3
7047,2,1
7047,3,3
7047,4,3
7047,5,3
7047,8,2
7047,9,5
7047,10,4
7047,11,2
7047,12,2
7047,13,3
7047,14,6
7047,15,2
7047,16,4
7047,17,1
7047,18,2
7047,19,3
7047,20,6
7047,21,2
7047,22,1
7047,23,1
7050,0,3
7050,7,1
7050,8,1
7050,9,2
7050,10,2
7050,12,3
7050,14,1
7050,15,1
7050,17,2
7050,19,1
7050,20,2
7050,21,1
7050,22,1
7050,23,1
7052,0,2
7052,1,1
7052,4,1
7052,6,1
7052,7,1
7052,9,3
7052,10,1
7052,11,3
7052,12,1
7052,13,2
7052,14,4
7052,15,1
7052,16,3
7052,17,4
7052,18,4
7052,19,3
7052,21,2
7052,22,1
7052,23,4
7054,2,1
7054,5,1
7054,7,3
7054,9,1
7054,12,3
7054,13,1
7054,14,4
7054,15,1
7054,18,1
7054,19,2
7054,22,1
7055,1,1
7055,2,1
7055,3,1
7055,6,1
7055,7,1
7055,12,1
7055,13,1
7055,14,1
7055,16,2
7055,17,1
7055,19,1
7055,20,1
7055,21,2
7055,23,1
7057,5,1
7057,13,1
7057,17,1
7057,18,1
7057,19,1
7057,21,1
7057,22,1
7057,23,3
7058,0,1
7058,2,1
7058,18,1
7058,20,1
7058,23,1
7059,1,1
7059,14,1
7060,13,1
7062,0,1
7062,8,1
7062,19,1
7063,10,2
7063,22,1
7064,20,1
7065,6,2
7065,8,2
7065,9,1
7065,10,1
7065,14,1
7065,15,1
7065,16,1
7065,17,2
7065,18,1
7065,21,1
7065,22,2
7066,0,1
7066,3,2
7066,4,1
7066,5,1
7066,10,2
7066,11,1
7066,16,1
7067,1,1
7067,4,1
7067,14,1
7067,16,1
7067,19,1
7068,3,2
7068,4,1
7068,8,1
7068,9,1
7068,12,3
7068,13,1
7068,16,4
7068,17,2
7068,18,3
7068,19,2
7068,21,1
7069,5,1
7069,12,1
7069,13,1
7069,15,1
7069,21,1
7070,0,1
7070,1,1
7070,4,2
7070,6,4
7070,7,1
7070,8,1
7070,9,4
7070,10,3
7070,11,2
7070,12,4
7070,13,6
7070,14,4
7070,15,9
7070,16,6
7070,17,9
7070,18,1
7070,19,2
7070,20,4
7070,21,3
7070,22,2
7070,23,3
7071,3,3
7071,4,1
7071,7,2
7071,9,2
7071,10,1
7071,11,1
7071,12,1
7071,17,1
7071,20,1
7071,22,1
7072,0,4
7072,1,1
7072,2,2
7072,3,1
7072,4,2
7072,6,1
7072,7,4
7072,8,5
7072,9,2
7072,10,3
7072,11,8
7072,12,6
7072,13,6
7072,14,12
7072,15,16
7072,16,13
7072,17,7
7072,18,12
7072,19,3
7072,20,12
7072,21,17
7072,22,22
7072,23,9
7073,0,2
7073,4,3
7073,5,1
7073,8,1
7073,10,2
7073,12,1
7073,13,3
7073,14,3
7073,16,5
7073,20,2
7073,21,1
7073,22,3
7073,23,1
7074,4,1
7074,7,1
7074,10,3
7074,11,2
7074,12,1
7074,14,3
7074,15,2
7074,16,2
7074,17,1
7074,18,1
7074,19,3
7074,20,3
7074,23,2
7075,0,1
7075,5,1
7075,10,3
7075,12,2
7075,13,1
7075,14,1
7075,15,2
7075,16,2
7075,18,2
7075,20,3
7075,23,1
7076,6,1
7076,20,2
7077,22,1
7078,0,2
7078,1,1
7078,5,2
7078,6,1
7078,7,1
7078,8,2
7078,9,2
7078,10,4
7078,11,4
7078,12,4
7078,13,10
7078,14,4
7078,15,3
7078,16,3
7078,17,7
7078,18,1
7078,19,3
7078,20,4
7078,21,4
7078,22,2
7078,23,5
7079,0,2
7079,3,1
7079,4,3
7079,5,4
7079,6,4
7079,7,1
7079,8,1
7079,9,3
7079,10,4
7079,11,2
7079,12,2
7079,13,2
7079,14,4
7079,15,6
7079,16,3
7079,17,2
7079,18,4
7079,19,1
7079,20,6
7079,21,4
7079,22,3
7079,23,4
7080,6,1
7080,9,2
7080,12,1
7081,9,1
7081,11,1
7081,12,2
7081,13,5
7081,14,3
7081,15,2
7081,17,1
7081,18,1
7081,19,2
7081,20,1
7081,21,2
7082,14,1
7083,2,1
7083,8,1
7083,10,1
7083,11,1
7083,12,1
7083,16,1
7083,17,1
7083,19,2
7083,20,1
7083,21,1
7083,22,1
7083,23,1
7086,0,8
7086,1,3
7086,2,4
7086,3,7
7086,4,8
7086,5,5
7086,6,4
7086,7,7
7086,8,8
7086,9,8
7086,10,4
7086,11,11
7086,12,8
7086,13,12
7086,14,5
7086,15,16
7086,16,15
7086,17,13
7086,18,13
7086,19,16
7086,20,17
7086,21,26
7086,22,17
7086,23,11
7087,0,4
7087,1,4
7087,2,2
7087,3,7
7087,4,12
7087,5,8
7087,6,3
7087,7,10
7087,8,5
7087,9,7
7087,10,11
7087,11,6
7087,12,6
7087,13,6
7087,14,7
7087,15,12
7087,16,4
7087,17,13
7087,18,18
7087,19,10
7087,20,12
7087,21,7
7087,22,14
7087,23,6
7088,0,1
7088,3,1
7088,4,1
7088,5,2
7088,6,1
7088,8,1
7088,10,1
7088,12,1
7088,13,3
7088,14,3
7088,16,1
7088,19,1
7088,23,1
7090,4,1
7090,8,2
7090,9,2
7090,11,1
7090,14,1
7090,15,1
7090,16,4
7090,17,4
7090,20,1
7090,21,2
7090,23,2
7092,12,1
7092,15,1
7092,18,1
7092,20,2
7092,21,1
7092,22,1
7092,23,1
7093,0,9
7093,1,4
7093,2,3
7093,3,10
7093,4,12
7093,5,7
7093,6,1
7093,7,4
7093,8,8
7093,9,5
7093,10,5
7093,11,9
7093,12,11
7093,13,6
7093,14,4
7093,15,8
7093,16,8
7093,17,10
7093,18,18
7093,19,10
7093,20,13
7093,21,17
7093,22,12
7093,23,16
7094,0,6
7094,1,5
7094,2,3
7094,3,1
7094,4,2
7094,5,5
7094,6,8
7094,7,14
7094,8,5
7094,9,8
7094,10,14
7094,11,17
7094,12,15
7094,13,21
7094,14,13
7094,15,27
7094,16,15
7094,17,22
7094,18,20
7094,19,8
7094,20,13
7094,21,8
7094,22,10
7094,23,12
7095,1,1
7095,3,1
7095,4,2
7095,5,1
7095,8,2
7095,11,1
7095,16,2
7095,18,1
7095,23,1
7102,0,2
7102,1,4
7102,2,6
7102,3,3
7102,4,6
7102,5,6
7102,6,7
7102,7,19
7102,8,15
7102,9,13
7102,10,24
7102,11,27
7102,12,32
7102,13,17
7102,14,43
7102,15,33
7102,16,36
7102,17,37
7102,18,27
7102,19,31
7102,20,30
7102,21,26
7102,22,28
7102,23,18
7103,0,2
7103,1,1
7103,2,3
7103,3,1
7103,5,2
7103,6,1
7103,7,1
7103,8,1
7103,9,4
7103,10,3
7103,11,3
7103,12,2
7103,13,3
7103,14,5
7103,15,1
7103,16,1
7103,17,4
7103,18,5
7103,19,1
7103,20,1
7104,9,3
7104,11,2
7104,13,3
7104,14,4
7104,19,1
7104,21,2
7104,22,1
7104,23,1
7105,0,2
7105,1,1
7105,2,2
7105,3,1
7105,6,1
7105,7,1
7105,8,1
7105,10,1
7105,11,2
7105,12,2
7105,13,1
7105,14,5
7105,15,5
7105,16,2
7105,17,2
7105,18,5
7105,19,3
7105,20,5
7105,21,1
7105,22,1
7105,23,4
7106,6,2
7106,8,3
7106,10,1
7106,11,1
7106,12,1
7106,13,2
7106,16,2
7106,17,2
7106,19,2
7107,0,1
7107,3,1
7107,6,1
7107,8,2
7107,14,2
7107,17,1
7107,18,2
7107,21,2
7107,23,1
7108,3,1
7108,5,1
7108,7,1
7108,9,1
7108,10,3
7108,12,3
7108,14,1
7108,15,2
7108,16,1
7108,17,3
7108,21,2
7109,0,1
7109,11,1
7109,12,1
7109,13,1
7109,15,1
7109,17,1
7109,18,1
7109,19,1
7109,20,1
7109,21,2
7109,22,1
7109,23,1
7110,0,3
7110,1,1
7110,4,1
7110,6,1
7110,10,1
7110,12,1
7110,13,1
7110,14,3
7110,15,1
7110,16,1
7110,17,2
7110,19,4
7110,20,1
7110,21,2
7110,22,2
7110,23,1
7111,0,2
7111,1,2
7111,2,2
7111,8,2
7111,13,2
7111,14,1
7111,16,2
7111,17,2
7111,18,1
7111,19,1
7111,22,1
7111,23,2
7112,1,1
7112,6,2
7112,7,1
7112,9,1
7112,10,1
7112,11,2
7112,13,1
7112,16,1
7112,17,1
7112,18,2
7112,21,1
7112,23,1
7114,0,168
7114,1,76
7114,2,8
7114,3,11
7114,4,151
7114,5,180
7114,6,177
7114,7,188
7114,8,173
7114,9,178
7114,10,201
7114,11,293
7114,12,303
7114,13,403
7114,14,417
7114,15,630
7114,16,519
7114,17,414
7114,18,451
7114,19,439
7114,20,409
7114,21,436
7114,22,421
7114,23,379
7201,0,5
7201,3,4
7201,4,5
7201,5,4
7201,6,11
7201,7,15
7201,8,9
7201,9,5
7201,10,5
7201,11,13
7201,12,8
7201,13,7
7201,14,8
7201,15,2
7201,16,11
7201,17,5
7201,18,11
7201,19,3
7201,20,4
7201,21,5
7201,22,2
7201,23,5
7202,1,1
7202,6,1
7202,8,3
7202,9,1
7202,10,2
7202,11,1
7202,12,1
7202,13,3
7202,14,2
7202,15,3
7202,16,1
7202,17,1
7202,18,1
7202,20,1
7202,21,1
7202,22,3
7203,0,2
7203,1,1
7203,6,1
7203,9,1
7203,11,1
7203,14,1
7203,19,2
7203,21,1
7204,0,3
7204,3,1
7204,5,1
7204,9,1
7204,13,1
7204,15,1
7204,17,1
7204,19,1
7204,22,2
7205,0,1
7205,3,1
7205,6,2
7205,8,2
7205,11,1
7205,12,1
7205,13,1
7205,15,1
7205,17,1
7205,21,1
7205,23,1
7206,12,1
7206,13,5
7206,14,4
7206,15,4
7206,16,1
7206,17,3
7206,18,3
7206,19,2
7206,20,3
7208,0,3
7208,1,2
7208,2,1
7208,4,3
7208,5,1
7208,6,1
7208,8,1
7208,9,1
7208,10,1
7208,12,1
7208,13,2
7208,14,2
7208,16,1
7208,17,2
7208,20,3
7208,21,1
7208,22,1
7208,23,4
7302,0,59
7302,1,53
7302,2,24
7302,3,27
7302,4,30
7302,5,21
7302,6,18
7302,7,30
7302,8,33
7302,9,19
7302,10,22
7302,11,23
7302,12,27
7302,13,26
7302,14,38
7302,15,30
7302,16,34
7302,17,38
7302,18,43
7302,19,39
7302,20,59
7302,21,69
7302,22,90
7302,23,76
7304,0,5
7304,1,4
7304,2,4
7304,3,6
7304,4,10
7304,5,3
7304,6,7
7304,7,19
7304,8,22
7304,9,18
7304,10,12
7304,11,16
7304,12,11
7304,13,9
7304,14,21
7304,15,19
7304,16,22
7304,17,11
7304,18,10
7304,19,11
7304,20,6
7304,21,10
7304,22,8
7304,23,6
7305,0,1
7305,2,1
7305,3,3
7305,5,2
7305,7,8
7305,8,9
7305,9,4
7305,10,3
7305,11,3
7305,12,3
7305,13,7
7305,14,11
7305,15,5
7305,16,7
7305,17,5
7305,18,3
7305,20,4
7305,21,4
7305,22,3
7306,0,6
7306,1,1
7306,2,5
7306,3,6
7306,4,4
7306,5,6
7306,6,4
7306,7,8
7306,8,22
7306,9,20
7306,10,10
7306,11,24
7306,12,5
7306,13,8
7306,14,18
7306,15,22
7306,16,18
7306,17,17
7306,18,13
7306,19,11
7306,20,16
7306,21,18
7306,22,12
7306,23,11
7307,0,6
7307,1,2
7307,2,6
7307,3,3
7307,4,7
7307,5,9
7307,6,10
7307,7,18
7307,8,12
7307,9,9
7307,10,13
7307,11,9
7307,12,7
7307,13,15
7307,14,8
7307,15,18
7307,16,8
7307,17,15
7307,18,15
7307,19,10
7307,20,16
7307,21,17
7307,22,15
7307,23,14
7310,0,108
7310,1,132
7310,2,55
7310,3,42
7310,4,42
7310,5,43
7310,6,60
7310,7,85
7310,8,52
7310,9,58
7310,10,61
7310,11,73
7310,12,58
7310,13,73
7310,14,72
7310,15,87
7310,16,99
7310,17,112
7310,18,138
7310,19,113
7310,20,122
7310,21,159
7310,22,165
7310,23,123
7311,0,34
7311,1,15
7311,2,11
7311,3,27
7311,4,29
7311,5,28
7311,6,33
7311,7,39
7311,8,33
7311,9,28
7311,10,44
7311,11,46
7311,12,38
7311,13,55
7311,14,64
7311,15,70
7311,16,61
7311,17,51
7311,18,73
7311,19,71
7311,20,74
7311,21,87
7311,22,71
7311,23,58
7401,5,1
7401,6,1
7401,9,1
7401,10,1
7401,11,1
7401,14,1
7401,20,1
7401,22,1
7405,1,1
7407,0,2
7407,5,1
7407,7,1
7407,11,1
7407,13,1
7407,15,1
7410,8,1
7410,10,1
7410,14,1
7417,2,1
7417,12,1
7417,16,1
7417,17,1
7417,21,1
7417,22,1
7417,23,1
7423,0,1
7423,5,1
7423,7,1
7423,10,1
7423,11,1
7423,13,1
7423,15,1
7423,18,2
7423,19,1
7423,21,1
7423,22,1
7424,2,1
7424,3,1
7424,10,1
7424,11,1
7424,16,1
7424,17,1
7424,18,2
7424,21,3
7424,22,1
7430,1,1
7430,13,2
7430,14,1
7430,15,1
7430,18,1
7432,0,2
7432,7,1
7432,14,1
7432,15,2
7436,0,1
7436,13,1
7436,18,1
7440,13,1
7440,21,1
7442,1,1
7442,15,1
7442,18,1
7444,9,1
7444,10,1
7444,11,1
7446,0,2
7446,5,1
7446,7,1
7446,8,1
7446,14,2
7446,17,1
7446,20,3
7446,22,1
7446,23,4
7450,0,6
7450,3,1
7450,6,1
7450,9,1
7450,12,4
7450,13,1
7450,14,1
7450,15,1
7450,16,3
7450,17,1
7450,19,2
7450,20,3
7450,21,2
7450,22,2
7450,23,2
7452,1,1
7452,4,2
7452,9,1
7452,10,1
7452,13,1
7452,16,1
7452,20,1
7452,21,2
7452,22,1
7457,0,2
7457,1,1
7457,5,1
7458,1,2
7458,7,1
7458,10,2
7458,12,1
7458,13,1
7458,14,2
7458,15,1
7458,16,4
7458,20,2
7458,21,2
7458,22,2
7463,7,1
7463,11,1
7463,12,1
7463,15,1
7463,17,2
7463,20,2
7463,22,1
7470,2,2
7470,3,1
7470,5,1
7470,8,2
7470,9,1
7470,12,1
7470,13,1
7470,15,1
7470,19,1
7470,21,1
7481,1,2
7481,2,1
7481,5,2
7481,9,1
7481,13,1
7481,15,1
7481,20,1
7481,21,1
7481,22,1
7481,23,3
7495,0,1
7495,6,1
7495,7,1
7495,23,1
7501,0,1
7501,8,1
7501,10,1
7501,16,1
7501,17,1
7501,18,1
7501,21,1
7501,22,1
7501,23,2
7502,7,1
7502,15,1
7502,22,1
7502,23,1
7503,13,1
7503,15,1
7505,1,1
7505,2,1
7505,13,1
7505,23,1
7506,0,1
7506,5,1
7506,10,1
7506,20,1
7506,22,1
7508,23,1
7512,0,3
7512,4,1
7512,5,1
7512,6,1
7512,10,3
7512,11,1
7512,12,1
7512,13,1
7512,14,1
7512,15,2
7512,19,1
7512,20,2
7512,22,1
7512,23,2
7513,8,1
7513,20,1
7514,5,1
7514,14,1
7514,23,1
7524,21,1
7601,0,3
7601,1,1
7601,5,1
7601,6,1
7601,8,3
7601,9,1
7601,10,3
7601,11,5
7601,12,7
7601,13,7
7601,14,6
7601,15,2
7601,16,2
7601,17,5
7601,18,2
7601,19,2
7601,20,3
7601,21,1
7601,22,3
7601,23,2
7603,6,1
7603,10,1
7603,12,2
7603,13,1
7603,14,1
7603,15,3
7603,17,1
7603,22,2
7603,23,3
7604,0,1
7604,6,3
7604,8,2
7604,9,1
7604,10,1
7604,11,4
7604,12,2
7604,13,6
7604,15,2
7604,16,3
7604,17,2
7604,18,1
7604,19,2
7604,20,1
7604,22,1
7604,23,1
7605,0,1
7605,1,1
7605,3,1
7605,5,2
7605,6,1
7605,7,7
7605,8,2
7605,9,2
7605,10,6
7605,11,3
7605,12,3
7605,13,3
7605,14,1
7605,15,5
7605,17,4
7605,18,3
7605,19,4
7605,20,6
7605,22,1
7606,8,1
7606,10,2
7606,12,2
7606,13,2
7606,14,1
7606,16,1
7606,18,2
7606,19,1
7607,0,4
7607,1,1
7607,5,1
7607,11,1
7607,12,2
7607,14,1
7607,15,1
7607,17,1
7607,18,2
7607,20,1
7607,22,5
7608,0,1
7608,8,1
7608,10,1
7608,13,2
7608,14,4
7608,15,1
7608,16,2
7608,17,2
7608,18,2
7608,20,1
7608,21,2
7608,22,2
7608,23,2
7621,0,1
7621,3,1
7621,5,2
7621,6,2
7621,9,2
7621,10,1
7621,11,1
7621,14,1
7621,15,1
7621,17,1
7621,20,2
7621,23,2
7624,5,1
7624,6,1
7624,12,2
7624,19,1
7626,7,1
7626,10,1
7626,13,2
7626,15,1
7626,18,2
7626,20,1
7626,21,1
7626,22,2
7626,23,1
7627,0,1
7627,3,1
7627,6,1
7627,9,1
7627,10,1
7627,15,1
7627,22,1
7628,0,2
7628,5,1
7628,7,1
7628,8,1
7628,9,1
7628,13,1
7628,18,1
7630,14,1
7631,0,3
7631,1,2
7631,2,2
7631,3,1
7631,4,2
7631,5,1
7631,6,1
7631,7,6
7631,8,1
7631,9,6
7631,10,4
7631,11,6
7631,12,4
7631,13,5
7631,14,6
7631,15,4
7631,16,5
7631,17,4
7631,19,1
7631,20,4
7631,21,7
7631,22,2
7631,23,2
7632,1,1
7632,3,1
7632,4,2
7632,5,3
7632,6,1
7632,7,2
7632,8,2
7632,9,6
7632,10,10
7632,11,3
7632,12,11
7632,13,7
7632,14,8
7632,15,6
7632,16,5
7632,17,2
7632,18,1
7632,19,2
7632,20,1
7632,21,4
7632,22,2
7632,23,4
7640,0,1
7640,11,1
7640,15,1
7640,22,2
7642,1,1
7642,16,1
7642,17,1
7642,18,1
7642,21,1
7642,22,1
7642,23,3
7643,1,1
7643,3,2
7643,5,1
7643,9,2
7643,11,2
7643,12,1
7643,16,2
7643,17,1
7643,21,1
7644,0,3
7644,2,1
7644,4,1
7644,5,1
7644,6,1
7644,7,1
7644,9,1
7644,11,1
7644,13,1
7644,14,1
7644,15,2
7644,17,1
7644,19,1
7644,20,1
7644,21,1
7644,22,2
7644,23,1
7645,6,1
7645,8,1
7645,11,2
7645,12,2
7645,16,2
7645,17,1
7645,20,1
7645,21,1
7646,3,1
7646,6,1
7646,8,1
7646,9,1
7646,12,1
7646,15,1
7646,19,1
7646,21,3
7647,11,1
7647,14,1
7647,16,1
7647,18,1
7647,20,2
7647,22,2
7648,0,2
7648,2,1
7648,6,2
7648,7,1
7648,9,1
7648,10,1
7648,12,1
7648,13,1
7648,16,3
7648,17,1
7648,21,3
7648,22,1
7648,23,1
7649,0,1
7649,1,2
7649,8,1
7649,14,1
7649,15,1
7649,17,1
7649,20,1
7649,22,1
7650,1,1
7650,3,1
7650,4,2
7650,5,2
7650,7,4
7650,8,1
7650,10,2
7650,11,2
7650,12,2
7650,14,3
7650,15,4
7650,17,2
7650,21,2
7650,22,1
7650,23,2
7652,5,1
7652,7,1
7652,8,1
7652,9,2
7652,11,1
7652,13,1
7652,14,5
7652,15,6
7652,16,2
7652,17,6
7652,18,2
7652,19,2
7652,20,1
7652,22,3
7656,6,1
7656,18,1
7657,1,1
7657,5,1
7657,9,1
7657,10,1
7657,12,1
7657,14,1
7657,16,1
7657,17,1
7660,0,2
7660,2,1
7660,3,1
7660,4,1
7660,6,3
7660,7,3
7660,8,5
7660,9,2
7660,10,2
7660,11,3
7660,13,2
7660,14,4
7660,16,3
7660,17,2
7660,18,3
7660,19,3
7660,21,1
7660,22,2
7660,23,2
7661,0,2
7661,3,2
7661,5,1
7661,9,1
7661,10,1
7661,11,1
7661,14,4
7661,15,1
7661,16,1
7661,17,2
7661,18,2
7661,19,1
7661,20,1
7661,22,1
7662,3,1
7662,6,2
7662,7,1
7662,8,2
7662,10,1
7662,11,2
7662,12,1
7662,13,1
7662,14,5
7662,15,2
7662,16,3
7662,18,1
7662,19,1
7662,20,5
7662,21,1
7662,23,1
7663,6,1
7663,7,1
7663,8,1
7663,9,2
7663,11,2
7663,14,1
7663,16,2
7663,19,3
7666,3,2
7666,5,2
7666,6,1
7666,8,1
7666,9,4
7666,10,3
7666,11,2
7666,12,1
7666,13,2
7666,14,3
7666,15,3
7666,16,2
