Zip,Weekday,Number of Trips
10453,5,24
10453,6,26
10454,0,23
10454,1,18
10454,2,20
10454,3,23
10454,4,29
10454,5,32
10454,6,29
10455,0,20
10455,1,17
10455,2,11
10455,3,15
10455,4,19
10455,5,21
10455,6,20
10456,0,13
10456,1,29
10456,2,19
10456,3,22
10456,4,35
10456,5,32
10456,6,25
10457,0,15
10457,1,18
10457,2,18
10457,3,20
10457,4,6
10457,5,19
10457,6,12
10458,0,61
10458,1,75
10458,2,80
10458,3,90
10458,4,111
10458,5,173
10458,6,134
10459,0,18
10459,1,17
10459,2,16
10459,3,21
10459,4,25
10459,5,33
10459,6,25
10460,0,16
10460,1,24
10460,2,14
10460,3,15
10460,4,22
10460,5,41
10460,6,37
10461,0,26
10461,1,29
10461,2,31
10461,3,28
10461,4,26
10461,5,33
10461,6,30
10462,0,25
10462,1,47
10462,2,42
10462,3,38
10462,4,46
10462,5,56
10462,6,36
10463,0,110
10463,1,120
10463,2,130
10463,3,127
10463,4,136
10463,5,139
10463,6,100
10464,0,2
10464,1,1
10464,2,8
10464,3,1
10464,4,3
10464,5,7
10464,6,6
10465,0,16
10465,1,16
10465,2,9
10465,3,21
10465,4,19
10465,5,32
10465,6,21
10466,0,8
10466,1,14
10466,2,7
10466,3,6
10466,4,5
10466,5,11
10466,6,9
10467,0,49
10467,1,43
10467,2,48
10467,3,34
10467,4,53
10467,5,46
10467,6,29
10468,0,64
10468,1,59
10468,2,52
10468,3,63
10468,4,68
10468,5,93
10468,6,75
10469,0,24
10469,1,32
10469,2,35
10469,3,26
10469,4,35
10469,5,39
10469,6,27
10470,0,22
10470,1,20
10470,2,17
10470,3,17
10470,4,15
10470,5,28
10470,6,22
10471,0,73
10471,1,72
10471,2,70
10471,3,67
10471,4,64
10471,5,61
10471,6,44
10472,0,7
10472,1,19
10472,2,12
10472,3,7
10472,4,14
10472,5,28
10472,6,13
10473,0,17
10473,1,20
10473,2,11
10473,3,20
10473,4,19
10473,5,22
10473,6,17
10474,0,14
10474,1,10
10474,2,17
10474,3,18
10474,4,27
10474,5,22
10474,6,6
10475,0,24
10475,1,10
10475,2,14
10475,3,17
10475,4,15
10475,5,37
10475,6,21
10502,0,2
10502,1,2
10502,2,1
10502,4,1
10502,5,5
10502,6,4
10504,1,7
10504,2,3
10504,3,3
10504,4,2
10504,5,2
10504,6,4
10506,2,1
10506,5,1
10507,5,1
