Zip,Weekday,Hour,Number of Trips
7012,5,17,1
7012,5,19,1
7012,5,21,1
7012,6,12,1
7012,6,13,1
7012,6,16,1
7013,1,10,1
7013,1,21,1
7013,2,8,2
7013,3,16,1
7013,4,1,1
7013,4,9,1
7013,5,1,1
7013,5,20,1
7013,5,21,3
7013,6,0,1
7013,6,19,1
7014,0,2,1
7014,0,3,1
7014,0,6,1
7014,0,19,1
7014,0,20,2
7014,1,1,1
7014,1,10,1
7014,1,12,1
7014,1,14,1
7014,1,15,1
7014,1,18,1
7014,1,20,1
7014,1,23,1
7014,2,9,1
7014,2,10,1
7014,2,11,1
7014,2,15,1
7014,2,20,1
7014,2,21,1
7014,3,9,1
7014,3,15,1
7014,3,19,1
7014,3,21,1
7014,4,12,1
7014,4,17,3
7014,4,21,2
7014,5,0,1
7014,5,1,1
7014,5,10,3
7014,5,14,1
7014,5,17,1
7014,5,20,1
7014,5,21,1
7014,5,22,1
7014,6,1,2
7014,6,2,2
7014,6,7,1
7014,6,12,1
7014,6,14,1
7014,6,17,1
7014,6,19,1
7016,0,2,1
7016,0,11,1
7016,1,10,1
7016,1,11,1
7016,1,14,1
7016,2,3,1
7016,5,7,1
7016,5,12,1
7016,6,1,1
7016,6,7,1
7016,6,18,1
7017,0,7,2
7017,1,16,1
7017,1,21,1
7017,2,11,1
7017,2,23,1
7017,3,7,1
7017,3,11,1
7017,3,13,1
7017,4,12,1
7017,4,23,1
7018,0,5,1
7018,1,5,1
7018,1,9,1
7018,1,15,1
7018,1,16,2
7018,2,7,1
7018,2,9,1
7018,3,14,1
7018,4,8,1
7018,4,16,1
7018,4,19,1
7018,5,7,1
7018,5,17,1
7018,5,19,1
7018,6,10,2
7018,6,13,1
7018,6,20,1
7020,0,1,1
7020,0,5,1
7020,0,6,1
7020,0,9,2
7020,0,15,1
7020,0,18,3
7020,0,22,1
7020,1,5,1
7020,1,6,1
7020,1,7,1
7020,1,9,1
7020,1,12,1
7020,1,15,1
7020,1,19,2
7020,1,21,1
7020,1,22,1
7020,2,8,2
7020,2,18,1
7020,2,21,1
7020,3,1,1
7020,3,7,1
7020,3,8,1
7020,3,17,1
7020,3,18,1
7020,3,19,1
7020,4,7,1
7020,4,9,1
7020,4,14,1
7020,4,16,1
7020,4,18,1
7020,4,20,1
7020,4,22,1
7020,5,4,1
7020,5,7,1
7020,5,9,1
7020,5,11,2
7020,5,12,1
7020,5,16,1
7020,5,17,1
7020,5,18,1
7020,5,21,2
7020,5,23,1
7020,6,2,1
7020,6,3,1
7020,6,7,1
7020,6,9,2
7020,6,10,1
7020,6,12,1
7020,6,13,2
7020,6,14,1
7020,6,21,3
7020,6,22,1
7021,0,4,1
7021,0,23,1
7021,1,11,1
7021,1,16,1
7021,2,19,1
7021,3,13,1
7021,3,21,1
7021,4,12,1
7021,4,13,1
7021,4,14,1
7021,4,18,2
7021,4,20,1
7021,4,23,1
7021,5,22,2
7021,5,23,1
7021,6,1,1
7021,6,18,1
7022,0,5,1
7022,0,11,1
7022,0,15,1
7022,0,17,1
7022,0,20,1
7022,0,22,1
7022,1,6,1
7022,1,16,2
7022,2,6,2
7022,2,10,1
7022,2,15,1
7022,2,21,1
7022,2,23,1
7022,3,0,1
7022,3,1,1
7022,3,3,1
7022,3,6,1
7022,3,16,1
7022,3,19,1
7022,3,23,1
7022,4,2,1
7022,4,7,1
7022,4,8,1
7022,4,13,1
7022,4,17,1
7022,4,19,1
7022,4,21,1
7022,5,0,1
7022,5,12,1
7022,5,14,1
7022,5,18,1
7022,5,20,1
7022,5,23,1
7022,6,2,1
7022,6,4,1
7022,6,9,1
7022,6,10,1
7022,6,13,1
7022,6,16,1
7022,6,23,1
7023,2,2,1
7023,4,5,1
7023,4,23,1
7023,5,0,1
7023,5,22,1
7023,5,23,1
7023,6,0,1
7024,0,1,1
7024,0,3,1
7024,0,7,1
7024,0,8,1
7024,0,9,2
7024,0,10,1
7024,0,12,3
7024,0,13,1
7024,0,14,2
7024,0,16,3
7024,0,18,1
7024,0,21,3
7024,0,22,1
7024,0,23,1
7024,1,0,1
7024,1,1,1
7024,1,5,1
7024,1,6,1
7024,1,7,2
7024,1,9,1
7024,1,12,1
7024,1,13,1
7024,1,14,1
7024,1,17,1
7024,1,19,1
7024,1,21,2
7024,1,22,2
7024,1,23,2
7024,2,5,1
7024,2,6,2
7024,2,7,1
7024,2,11,1
7024,2,12,1
7024,2,14,1
7024,2,15,4
7024,2,16,1
7024,2,17,1
7024,2,18,1
7024,2,20,2
7024,2,21,3
7024,3,6,1
7024,3,7,1
7024,3,8,2
7024,3,9,4
7024,3,10,1
7024,3,11,2
7024,3,12,2
7024,3,13,1
7024,3,14,2
7024,3,16,2
7024,3,18,1
7024,3,20,3
7024,3,21,1
7024,3,22,1
7024,4,1,1
7024,4,6,3
7024,4,7,2
7024,4,8,1
7024,4,12,2
7024,4,13,3
7024,4,14,1
7024,4,18,1
7024,4,21,1
7024,4,23,1
7024,5,2,1
7024,5,3,1
7024,5,4,1
7024,5,5,2
7024,5,7,2
7024,5,8,1
7024,5,10,4
7024,5,11,2
7024,5,12,1
7024,5,14,1
7024,5,15,2
7024,5,16,2
7024,5,17,1
7024,5,18,2
7024,5,19,1
7024,5,21,4
7024,5,22,1
7024,6,2,1
7024,6,4,1
7024,6,5,1
7024,6,7,1
7024,6,8,3
7024,6,9,2
7024,6,10,1
7024,6,11,1
7024,6,12,1
7024,6,14,1
7024,6,15,4
7024,6,16,1
7024,6,17,1
7024,6,20,2
7024,6,21,1
7024,6,22,1
7024,6,23,1
7026,1,13,1
7026,2,10,1
7026,2,13,1
7026,2,22,1
7026,3,7,1
7026,4,14,1
7026,4,22,1
7026,4,23,2
7026,5,9,1
7026,5,21,2
7026,5,23,1
7026,6,0,1
7027,1,9,1
7027,1,10,1
7027,2,18,1
7027,4,9,1
7027,4,15,1
7027,4,17,1
7027,5,0,2
7028,0,4,1
7028,0,17,1
7028,0,19,1
7028,0,21,2
7028,1,3,1
7028,1,18,1
7028,1,21,1
7028,2,6,1
7028,2,22,2
7028,3,3,1
7028,3,4,1
7028,3,6,1
7028,3,14,1
7028,4,3,1
7028,4,12,1
7028,4,15,1
7028,4,17,1
7028,4,22,1
7028,4,23,2
7028,5,2,2
7028,5,17,1
7028,5,18,1
7028,5,19,1
7028,5,20,1
7028,6,0,1
7028,6,11,1
7028,6,12,1
7028,6,16,1
7028,6,18,1
7028,6,20,1
7028,6,23,1
7029,0,7,1
7029,1,0,1
7029,1,6,1
7029,1,14,2
7029,1,17,1
7029,1,21,1
7029,2,11,1
7029,2,16,2
7029,2,21,2
7029,3,20,2
7029,3,22,1
7029,4,4,1
7029,4,22,1
7029,5,2,1
7029,5,10,1
7029,5,11,1
7029,5,19,1
7029,5,20,1
7029,5,21,1
7029,5,23,1
7029,6,13,1
7029,6,16,1
7030,0,0,7
7030,0,1,2
7030,0,3,6
7030,0,4,11
7030,0,5,10
7030,0,6,21
7030,0,7,22
7030,0,8,9
7030,0,9,4
7030,0,10,4
7030,0,11,4
7030,0,12,5
7030,0,13,7
7030,0,14,7
7030,0,15,6
7030,0,16,9
7030,0,17,7
7030,0,18,6
7030,0,19,11
7030,0,20,20
7030,0,21,30
7030,0,22,13
7030,0,23,6
7030,1,0,4
7030,1,1,2
7030,1,2,2
7030,1,3,3
7030,1,4,2
7030,1,5,8
7030,1,6,11
7030,1,7,11
7030,1,8,8
7030,1,9,5
7030,1,10,2
7030,1,11,1
7030,1,12,3
7030,1,13,5
7030,1,14,4
7030,1,15,3
7030,1,16,5
7030,1,17,7
7030,1,18,12
7030,1,19,21
7030,1,20,33
7030,1,21,45
7030,1,22,27
7030,1,23,16
7030,2,0,9
7030,2,1,2
7030,2,3,1
7030,2,4,5
7030,2,5,11
7030,2,6,9
7030,2,7,6
7030,2,8,4
7030,2,9,2
7030,2,10,3
7030,2,11,3
7030,2,13,2
7030,2,14,5
7030,2,15,5
7030,2,16,4
7030,2,17,5
7030,2,18,18
7030,2,19,15
7030,2,20,32
7030,2,21,51
7030,2,22,25
7030,2,23,15
7030,3,0,6
7030,3,1,3
7030,3,2,3
7030,3,3,4
7030,3,4,11
7030,3,5,11
7030,3,6,15
7030,3,7,17
7030,3,8,3
7030,3,9,3
7030,3,10,1
7030,3,11,4
7030,3,12,2
7030,3,13,1
7030,3,14,5
7030,3,15,12
7030,3,16,12
7030,3,17,17
7030,3,18,13
7030,3,19,21
7030,3,20,29
7030,3,21,48
7030,3,22,44
7030,3,23,31
7030,4,0,27
7030,4,1,7
7030,4,2,3
7030,4,3,4
7030,4,4,5
7030,4,5,10
7030,4,6,13
7030,4,7,13
7030,4,8,7
7030,4,9,6
7030,4,10,5
7030,4,11,4
7030,4,12,7
7030,4,13,6
7030,4,14,12
7030,4,15,4
7030,4,16,11
7030,4,17,21
7030,4,18,24
7030,4,19,31
7030,4,20,22
7030,4,21,33
7030,4,22,57
7030,4,23,49
7030,5,0,46
7030,5,1,40
7030,5,2,16
7030,5,3,15
7030,5,4,11
7030,5,5,9
7030,5,6,8
7030,5,7,8
7030,5,8,11
7030,5,9,19
7030,5,10,19
7030,5,11,16
7030,5,12,14
7030,5,13,18
7030,5,14,14
7030,5,15,18
7030,5,16,30
7030,5,17,39
7030,5,18,55
7030,5,19,42
7030,5,20,39
7030,5,21,43
7030,5,22,83
7030,5,23,53
7030,6,0,72
7030,6,1,46
7030,6,2,19
7030,6,3,6
7030,6,4,5
7030,6,5,7
7030,6,6,3
7030,6,7,8
7030,6,8,4
7030,6,9,20
7030,6,10,29
7030,6,11,22
7030,6,12,22
7030,6,13,20
7030,6,14,21
7030,6,15,27
7030,6,16,30
7030,6,17,22
7030,6,18,25
7030,6,19,24
7030,6,20,18
7030,6,21,14
7030,6,22,14
7030,6,23,5
7031,0,12,1
7031,0,18,1
7031,2,5,1
7031,2,13,1
7031,3,5,1
7031,4,7,1
7031,5,12,1
7031,5,16,1
7031,5,18,2
7031,5,20,2
7031,6,0,1
7031,6,10,2
7031,6,11,1
7031,6,18,2
7032,0,11,1
7032,0,13,1
7032,0,14,1
7032,1,11,1
7032,1,21,1
7032,2,13,1
7032,3,11,1
7032,4,11,1
7032,5,18,1
7033,0,0,1
7033,0,1,1
7033,1,13,1
7033,1,15,1
7033,2,15,2
7033,3,11,1
7033,3,19,1
7033,3,22,1
7033,4,22,1
7033,5,20,1
7033,5,23,2
7034,0,22,1
7034,2,16,1
7035,3,16,1
7035,5,1,1
7035,6,14,1
7036,0,12,1
7036,1,4,1
7036,1,11,1
7036,1,13,1
7036,1,14,1
7036,2,9,1
7036,3,14,1
7036,4,14,1
7036,4,22,1
7036,5,5,1
7036,5,21,1
7039,0,9,1
7039,0,11,1
7039,0,19,1
7039,1,6,1
7039,1,14,1
7039,1,23,1
7039,2,8,2
7039,2,12,1
7039,2,16,1
7039,2,20,2
7039,3,4,1
7039,3,15,1
7039,3,21,1
7039,4,20,1
7039,5,1,1
7039,5,3,1
7039,5,7,1
7039,5,10,1
7039,5,12,1
7039,5,13,1
7039,5,16,1
7039,5,17,1
7039,5,18,1
7039,5,20,1
7039,5,22,2
7039,6,4,1
7039,6,15,1
7040,0,13,1
7040,0,17,1
7040,0,21,1
7040,1,3,1
7040,1,5,2
7040,1,6,2
7040,1,8,1
7040,1,14,1
7040,2,4,1
7040,2,5,1
7040,2,10,1
7040,2,11,1
7040,2,20,1
7040,3,4,1
7040,3,11,1
7040,3,17,1
7040,3,21,1
7040,3,22,1
7040,3,23,1
7040,4,15,1
7040,4,21,1
7040,4,23,3
7040,5,0,1
7040,5,2,1
7040,5,11,1
7040,5,18,1
7040,5,20,1
7040,6,5,2
7040,6,13,1
7040,6,14,1
7040,6,20,1
7040,6,23,1
7041,0,4,1
7041,0,10,1
7041,0,14,1
7041,0,16,1
7041,0,22,1
7041,1,5,1
7041,1,8,1
7041,1,14,1
7041,1,20,1
7041,1,21,1
7041,2,15,1
7041,2,20,1
7041,2,22,1
7041,3,3,1
7041,3,10,1
7041,4,18,1
7041,4,23,1
7041,5,1,1
7041,5,5,1
7041,5,17,1
7041,5,20,1
7041,6,1,1
7041,6,16,1
7042,0,5,1
7042,0,8,1
7042,0,15,1
7042,0,16,1
7042,0,17,1
7042,0,20,1
7042,0,22,1
7042,1,3,1
7042,1,16,1
7042,1,21,1
7042,1,22,1
7042,2,0,1
7042,2,9,1
7042,2,19,1
7042,2,20,1
7042,3,0,1
7042,3,4,1
7042,3,6,1
7042,3,9,1
7042,3,14,2
7042,3,21,1
7042,3,23,1
7042,4,3,1
7042,4,11,1
7042,4,12,1
7042,4,13,2
7042,4,14,1
7042,4,17,1
7042,4,19,1
7042,4,22,1
7042,4,23,2
7042,5,1,1
7042,5,2,1
7042,5,11,2
7042,5,16,3
7042,5,17,1
7042,5,22,1
7042,5,23,1
7042,6,0,1
7042,6,1,2
7042,6,2,1
7042,6,11,1
7042,6,16,1
7042,6,17,1
7043,0,11,1
7043,0,16,1
7043,1,9,1
7043,1,14,1
7043,1,18,1
7043,1,19,1
7043,2,20,1
7043,3,3,1
7043,3,7,1
7043,3,8,1
7043,3,11,1
7043,3,21,2
7043,4,3,1
7043,4,4,1
7043,4,6,1
7043,4,11,1
7043,4,14,1
7043,4,19,1
7043,4,21,1
7043,5,15,1
7043,5,16,1
7043,5,22,2
7043,5,23,1
7043,6,4,1
7043,6,12,1
7043,6,13,3
7043,6,18,1
7043,6,22,2
7044,0,11,1
7044,2,17,1
7044,3,10,1
7044,3,23,1
7044,4,5,1
7044,4,15,1
7044,5,1,1
7044,5,14,1
7044,5,15,1
7044,5,16,2
7044,6,4,1
7044,6,16,1
7044,6,21,1
7046,0,14,1
7046,1,15,2
7046,1,17,1
7046,2,13,1
7046,2,15,1
7046,2,16,1
7046,3,14,2
7046,3,15,1
7046,4,13,1
7046,4,16,1
7046,4,17,1
7046,4,21,1
7046,5,0,1
7047,0,4,2
7047,0,5,1
7047,0,12,1
7047,0,16,1
7047,0,18,1
7047,0,19,1
7047,0,21,1
7047,1,9,4
7047,1,13,1
7047,1,14,1
7047,1,16,1
7047,1,17,1
7047,2,3,1
7047,2,4,1
7047,2,5,2
7047,2,8,1
7047,2,10,1
7047,2,11,1
7047,2,23,1
7047,3,2,1
7047,3,3,1
7047,3,10,1
7047,3,14,2
7047,3,16,1
7047,3,18,1
7047,3,20,2
7047,4,3,1
7047,4,12,1
7047,4,14,2
7047,4,16,1
7047,4,19,1
7047,4,20,2
7047,5,0,1
7047,5,11,1
7047,5,13,1
7047,5,15,2
7047,5,20,1
7047,5,21,1
7047,5,22,1
7047,6,0,2
7047,6,8,1
7047,6,9,1
7047,6,10,2
7047,6,13,1
7047,6,14,1
7047,6,19,1
7047,6,20,1
7050,0,12,1
7050,0,20,1
7050,0,21,1
7050,1,23,1
7050,2,0,1
7050,2,10,1
7050,2,19,1
7050,2,20,1
7050,3,7,1
7050,3,8,1
7050,3,17,1
7050,4,0,1
7050,4,15,1
7050,4,17,1
7050,5,0,1
7050,5,9,1
7050,5,10,1
7050,5,12,1
7050,6,9,1
7050,6,12,1
7050,6,14,1
7050,6,22,1
7052,0,7,1
7052,0,9,1
7052,0,13,1
7052,0,23,1
7052,1,9,1
7052,1,10,1
7052,2,11,1
7052,2,12,1
7052,2,14,1
7052,2,17,1
7052,2,18,1
7052,3,0,1
7052,3,6,1
7052,3,11,1
7052,3,14,1
7052,3,15,1
7052,3,17,1
7052,3,18,1
7052,3,21,1
7052,4,0,1
7052,4,4,1
7052,4,9,1
7052,4,14,1
7052,4,23,1
7052,5,1,1
7052,5,11,1
7052,5,13,1
7052,5,14,1
7052,5,16,3
7052,5,17,1
7052,5,19,2
7052,5,21,1
7052,5,23,2
7052,6,17,1
7052,6,18,2
7052,6,19,1
7052,6,22,1
7054,0,5,1
7054,0,7,1
7054,0,12,1
7054,1,7,1
7054,1,9,1
7054,1,22,1
7054,2,13,1
7054,2,14,1
7054,2,15,1
7054,2,18,1
7054,3,7,1
7054,3,12,1
7054,3,14,1
7054,3,19,2
7054,4,14,1
7054,5,12,1
7054,5,14,1
7054,6,2,1
7055,0,1,1
7055,0,6,1
7055,0,17,1
7055,0,20,1
7055,1,16,1
7055,2,13,1
7055,2,21,1
7055,3,12,1
7055,3,16,1
7055,3,21,1
7055,4,7,1
7055,5,3,1
7055,5,14,1
7055,5,19,1
7055,5,23,1
7055,6,2,1
7057,0,5,1
7057,1,13,1
7057,2,19,1
7057,3,18,1
7057,3,23,1
7057,4,17,1
7057,5,21,1
7057,5,22,1
7057,5,23,2
7058,3,20,1
7058,4,23,1
7058,5,0,1
7058,6,2,1
7058,6,18,1
7059,2,14,1
7059,6,1,1
7060,3,13,1
7062,0,8,1
7062,2,19,1
7062,4,0,1
7063,2,10,1
7063,3,22,1
7063,5,10,1
7064,6,20,1
7065,1,22,1
7065,2,16,1
7065,3,8,1
7065,3,9,1
7065,3,17,1
7065,3,18,1
7065,4,8,1
7065,4,10,1
7065,5,6,1
7065,5,14,1
7065,5,21,1
7065,5,22,1
7065,6,6,1
7065,6,15,1
7065,6,17,1
7066,0,3,1
7066,2,3,1
7066,3,5,1
7066,3,16,1
7066,4,0,1
7066,4,10,1
7066,4,11,1
7066,5,4,1
7066,5,10,1
7067,2,1,1
7067,2,19,1
7067,3,14,1
7067,5,16,1
7067,6,4,1
7068,0,3,1
7068,0,12,1
7068,0,16,2
7068,0,17,1
7068,0,19,1
7068,1,4,1
7068,1,12,1
7068,1,16,1
7068,1,17,1
7068,2,8,1
7068,2,18,1
7068,3,12,1
7068,3,16,1
7068,3,18,1
7068,4,3,1
7068,4,9,1
7068,4,13,1
7068,4,21,1
7068,5,18,1
7068,5,19,1
7069,0,12,1
7069,4,5,1
7069,5,15,1
7069,5,21,1
7069,6,13,1
7070,0,4,1
7070,0,6,1
7070,0,8,1
7070,0,9,2
7070,0,11,1
7070,0,12,1
7070,0,15,2
7070,0,17,1
7070,0,21,2
7070,0,23,1
7070,1,6,2
7070,1,10,1
7070,1,12,1
7070,1,15,1
7070,1,17,2
7070,1,18,1
7070,1,19,1
7070,2,4,1
7070,2,7,1
7070,2,10,1
7070,2,13,2
7070,2,14,1
7070,2,15,3
7070,2,16,2
7070,2,21,1
7070,2,22,1
7070,3,9,2
7070,3,10,1
7070,3,11,1
7070,3,12,1
7070,3,13,1
7070,3,14,1
7070,3,15,2
7070,3,16,2
7070,3,17,1
7070,3,20,2
7070,4,13,1
7070,4,15,1
7070,4,17,2
7070,4,20,1
7070,4,22,1
7070,4,23,1
7070,5,0,1
7070,5,16,2
7070,5,17,1
7070,5,20,1
7070,5,23,1
7070,6,1,1
7070,6,6,1
7070,6,12,1
7070,6,13,2
7070,6,14,2
7070,6,17,2
7070,6,19,1
7071,0,4,1
7071,0,7,1
7071,0,12,1
7071,1,7,1
7071,2,3,2
7071,2,10,1
7071,3,9,2
7071,3,11,1
7071,4,3,1
7071,5,17,1
7071,5,20,1
7071,5,22,1
7072,0,8,1
7072,0,20,2
7072,0,21,4
7072,0,22,4
7072,0,23,2
7072,1,7,1
7072,1,8,2
7072,1,11,2
7072,1,12,1
7072,1,13,1
7072,1,14,1
7072,1,15,1
7072,1,16,3
7072,1,17,3
7072,1,18,1
7072,1,20,2
7072,1,21,2
7072,1,22,1
7072,1,23,1
7072,2,6,1
7072,2,7,2
7072,2,8,1
7072,2,15,1
7072,2,16,1
7072,2,18,2
7072,2,19,1
7072,2,20,1
7072,2,22,1
7072,3,0,1
7072,3,1,1
7072,3,10,1
7072,3,12,1
7072,3,13,2
7072,3,14,3
7072,3,15,1
7072,3,16,2
7072,3,19,1
7072,3,20,3
7072,3,21,3
7072,3,22,1
7072,4,2,1
7072,4,3,1
7072,4,7,1
7072,4,11,2
7072,4,16,1
7072,4,17,1
7072,4,18,3
7072,4,19,1
7072,4,20,2
7072,4,21,2
7072,4,22,3
7072,4,23,2
7072,5,2,1
7072,5,9,1
7072,5,10,1
7072,5,11,1
7072,5,12,1
7072,5,14,4
7072,5,15,1
7072,5,17,1
7072,5,18,6
7072,5,20,1
7072,5,21,5
7072,5,22,9
7072,5,23,4
7072,6,0,3
7072,6,4,2
7072,6,8,1
7072,6,9,1
7072,6,10,1
7072,6,11,3
7072,6,12,3
7072,6,13,3
7072,6,14,4
7072,6,15,12
7072,6,16,6
7072,6,17,2
7072,6,20,1
7072,6,21,1
7072,6,22,3
7073,0,14,2
7073,2,13,2
7073,2,16,2
7073,2,22,1
7073,3,10,2
7073,3,20,1
7073,4,0,1
7073,4,4,2
7073,4,12,1
7073,4,13,1
7073,4,16,1
7073,4,22,2
7073,4,23,1
7073,5,16,1
7073,5,20,1
7073,6,0,1
7073,6,4,1
7073,6,5,1
7073,6,8,1
7073,6,14,1
7073,6,16,1
7073,6,21,1
7074,0,7,1
7074,0,10,1
7074,0,11,1
7074,0,14,1
7074,0,18,1
7074,0,23,2
7074,1,16,1
7074,1,17,1
7074,2,10,1
7074,2,11,1
7074,2,19,2
7074,3,14,1
7074,3,16,1
7074,4,4,1
7074,4,14,1
7074,4,20,1
7074,5,15,1
7074,5,20,1
7074,6,10,1
7074,6,12,1
7074,6,15,1
7074,6,19,1
7074,6,20,1
7075,0,0,1
7075,0,10,1
7075,0,12,1
7075,0,14,1
7075,1,10,1
7075,1,15,1
7075,1,16,2
7075,1,20,1
7075,2,13,1
7075,2,15,1
7075,2,18,1
7075,2,20,1
7075,3,10,1
7075,5,5,1
7075,5,12,1
7075,5,18,1
7075,5,20,1
7075,5,23,1
7076,2,20,1
7076,3,6,1
7076,5,20,1
7077,6,22,1
7078,0,5,1
7078,0,10,2
7078,0,11,1
7078,0,12,1
7078,0,13,2
7078,0,14,1
7078,0,17,1
7078,0,19,1
7078,1,5,1
7078,1,9,1
7078,1,13,1
7078,1,14,1
7078,1,15,1
7078,1,16,1
7078,1,17,1
7078,1,19,1
7078,1,20,2
7078,1,21,1
7078,2,8,2
7078,2,11,1
7078,2,13,2
7078,2,15,1
7078,2,16,1
7078,2,17,2
7078,2,20,1
7078,2,21,1
7078,2,22,1
7078,2,23,1
7078,3,0,1
7078,3,1,1
7078,3,6,1
7078,3,10,1
7078,3,12,1
7078,3,14,1
7078,3,15,1
7078,3,17,1
7078,3,18,1
7078,3,20,1
