Zip,Weekday,Number of Trips
7090,2,1
7093,0,2
7093,1,2
7093,2,3
7093,3,3
7093,4,2
7093,5,5
7093,6,2
7094,0,2
7094,1,5
7094,2,5
7094,3,7
7094,4,4
7094,5,2
7094,6,2
7095,4,1
7102,0,5
7102,1,7
7102,2,7
7102,3,17
7102,4,5
7102,5,5
7102,6,7
7103,0,1
7103,1,1
7103,3,1
7104,2,1
7105,0,1
7105,2,2
7105,5,1
7105,6,1
7106,1,1
7106,6,1
7109,1,1
7109,3,1
7109,6,1
7110,0,1
7110,6,2
7111,5,1
7112,4,1
7114,0,135
7114,1,96
7114,2,78
7114,3,122
7114,4,94
7114,5,60
7114,6,125
7201,0,1
7201,1,2
7201,2,3
7201,4,3
7202,6,1
7205,1,1
7206,4,1
7208,3,1
7208,5,1
7208,6,1
7302,0,14
7302,1,9
7302,2,5
7302,3,11
7302,4,15
7302,5,23
7302,6,16
7304,0,5
7304,2,2
7304,3,4
7304,4,6
7304,5,3
7304,6,2
7305,2,2
7305,3,2
7305,4,2
7305,6,3
7306,0,7
7306,1,2
7306,2,2
7306,3,3
7306,4,6
7306,5,6
7306,6,7
7307,0,5
7307,1,2
7307,2,1
7307,3,3
7307,4,5
7307,5,9
7307,6,3
7310,0,29
7310,1,17
7310,2,27
7310,3,20
7310,4,33
7310,5,41
7310,6,42
7311,0,11
7311,1,16
7311,2,17
7311,3,21
7311,4,21
7311,5,24
7311,6,12
7401,0,1
7401,5,1
7407,4,1
7423,1,1
7423,6,1
7424,0,1
7424,1,1
7424,3,1
7424,5,1
7450,3,1
7450,6,1
7452,1,1
7458,1,1
7458,2,2
7463,5,1
7481,3,1
7481,4,1
7501,5,1
7503,6,1
7512,0,1
7512,2,1
7601,1,1
7601,4,1
7601,5,1
7601,6,1
7603,2,1
7603,3,2
7603,6,2
7604,1,1
7604,2,1
7604,3,1
7604,5,2
7604,6,1
7605,0,1
7605,1,1
7605,2,1
7605,3,3
7605,4,1
7607,3,1
7607,4,1
7608,3,1
7621,0,1
7624,2,1
7626,0,1
7627,0,1
7627,3,1
7628,6,1
7631,0,4
7631,2,1
7631,3,2
7631,4,2
7631,5,1
7631,6,2
7632,0,2
7632,1,1
7632,2,1
7632,3,1
7632,4,1
7632,5,2
7640,4,1
7640,5,1
7642,4,1
7645,1,1
7645,3,1
7645,5,2
7646,1,1
7649,1,1
7650,1,1
7650,2,1
7652,1,1
7652,3,1
7652,5,1
7652,6,1
7660,2,1
7660,3,1
7660,4,1
7662,1,1
7662,4,1
7662,5,1
7663,1,1
7663,2,1
7666,0,1
7670,3,1
7670,4,2
7670,5,1
7670,6,1
7676,1,1
7676,2,1
7676,4,2
7701,4,1
7701,5,1
7711,5,1
7711,6,1
7717,5,4
7717,6,1
7723,6,1
7726,3,1
7732,5,1
7739,5,1
7740,5,1
7740,6,1
7750,6,1
7751,6,1
7756,5,2
7762,5,2
7866,1,1
7876,5,1
7901,0,1
7901,2,1
7921,1,1
7922,2,1
7924,3,1
7924,5,1
7927,5,1
7928,2,1
7928,5,2
7932,2,1
7932,3,1
7936,0,1
7936,2,1
7940,1,1
7950,1,1
7960,0,1
7960,1,1
7960,2,1
7960,4,1
7960,5,2
7960,6,1
7981,0,2
8535,2,1
8536,4,2
8536,5,1
8542,4,1
8542,5,1
8550,3,1
8730,4,1
8730,5,1
8735,4,1
8742,6,1
8750,5,1
8750,6,2
8810,1,1
8810,3,1
8820,0,1
8830,0,1
8830,1,1
8830,3,3
8830,4,1
8837,0,1
8837,2,1
8837,3,1
8857,2,1
8863,4,1
8869,0,1
8869,3,1
8872,6,1
8873,5,1
8901,1,1
8901,4,1
8904,0,2
8904,5,2
10001,0,510
10001,1,747
10001,2,816
10001,3,856
10001,4,751
10001,5,461
10001,6,328
10002,0,363
10002,1,412
10002,2,416
10002,3,476
10002,4,547
10002,5,574
10002,6,502
10003,0,428
10003,1,630
10003,2,629
10003,3,735
10003,4,710
10003,5,665
10003,6,413
10004,2,1
10004,3,3
10004,4,3
10004,5,1
10004,6,3
10005,0,67
10005,1,87
10005,2,97
10005,3,134
10005,4,112
10005,5,89
10005,6,46
10006,0,60
10006,1,81
10006,2,91
10006,3,106
10006,4,78
10006,5,66
10006,6,58
10007,0,99
10007,1,108
10007,2,118
10007,3,154
10007,4,126
10007,5,115
10007,6,67
10009,0,298
10009,1,349
10009,2,303
10009,3,429
10009,4,473
10009,5,342
10009,6,279
10011,0,624
10011,1,829
10011,2,859
10011,3,1083
10011,4,979
10011,5,915
10011,6,549
10012,0,649
10012,1,879
10012,2,932
10012,3,1019
10012,4,985
10012,5,809
10012,6,539
10013,0,268
10013,1,378
10013,2,371
10013,3,405
10013,4,352
10013,5,295
10013,6,187
10014,0,325
10014,1,454
10014,2,466
10014,3,593
10014,4,528
10014,5,527
10014,6,407
10016,0,106
10016,1,99
10016,2,117
10016,3,139
10016,4,173
10016,5,149
10016,6,117
10017,0,244
10017,1,295
10017,2,339
10017,3,393
10017,4,385
10017,5,297
10017,6,193
10018,0,308
10018,1,435
10018,2,459
10018,3,509
10018,4,475
10018,5,495
10018,6,346
10019,0,222
10019,1,239
10019,2,290
10019,3,300
10019,4,294
10019,5,281
10019,6,191
10020,0,170
10020,1,220
10020,2,236
10020,3,274
10020,4,173
10020,5,103
10020,6,78
10021,0,330
10021,1,416
10021,2,419
10021,3,409
10021,4,429
10021,5,286
10021,6,217
10022,0,177
10022,1,240
10022,2,251
10022,3,283
10022,4,278
10022,5,151
10022,6,103
10023,0,243
10023,1,326
10023,2,320
10023,3,344
10023,4,350
10023,5,301
10023,6,196
10024,0,2
10024,1,3
10024,2,5
10024,3,6
10024,4,1
10024,5,2
10024,6,3
10025,0,63
10025,1,66
10025,2,64
10025,3,76
10025,4,71
10025,5,67
10025,6,62
10026,0,31
10026,1,48
10026,2,37
10026,3,37
10026,4,62
10026,5,46
10026,6,41
10027,0,30
10027,1,33
10027,2,23
10027,3,33
10027,4,45
10027,5,34
10027,6,28
10028,0,261
10028,1,264
10028,2,301
10028,3,362
10028,4,338
10028,5,250
10028,6,158
10029,0,48
10029,1,69
10029,2,93
10029,3,74
10029,4,78
10029,5,56
10029,6,47
10030,0,27
10030,1,32
10030,2,16
10030,3,32
10030,4,27
10030,5,42
10030,6,19
10031,0,6
10031,1,9
10031,2,7
10031,3,11
10031,4,16
10031,5,22
10031,6,19
10032,0,25
10032,1,23
10032,2,23
10032,3,17
10032,4,30
10032,5,42
10032,6,19
10034,0,22
10034,1,19
10034,2,21
10034,3,23
10034,4,17
10034,5,31
10034,6,25
10035,0,17
10035,1,23
10035,2,18
10035,3,24
10035,4,36
10035,5,47
10035,6,43
10037,0,20
10037,1,13
10037,2,24
10037,3,9
10037,4,31
10037,5,28
10037,6,27
10038,0,50
10038,1,79
10038,2,76
10038,3,83
10038,4,74
10038,5,87
10038,6,62
10039,0,19
10039,1,28
10039,2,22
10039,3,15
10039,4,21
10039,5,23
10039,6,17
10044,0,156
10044,1,186
10044,2,169
10044,3,175
10044,4,173
10044,5,129
10044,6,80
10065,0,212
10065,1,249
10065,2,244
10065,3,267
10065,4,293
10065,5,200
10065,6,134
10069,0,93
10069,1,105
10069,2,91
10069,3,109
10069,4,108
10069,5,86
10069,6,52
10103,0,229
10103,1,301
10103,2,328
10103,3,323
10103,4,290
10103,5,186
10103,6,127
10110,0,381
10110,1,561
10110,2,533
10110,3,579
10110,4,388
10110,5,202
10110,6,144
10111,0,84
10111,1,134
10111,2,147
10111,3,133
10111,4,116
10111,5,44
10111,6,44
10112,0,30
10112,1,50
10112,2,63
10112,3,33
10112,4,44
10112,5,16
10112,6,10
10115,0,15
10115,1,24
10115,2,18
10115,3,25
10115,4,17
10115,5,24
10115,6,15
10119,0,210
10119,1,224
10119,2,256
10119,3,292
10119,4,218
10119,5,97
10119,6,175
10152,0,101
10152,1,128
10152,2,118
10152,3,132
10152,4,90
10152,5,33
10152,6,29
10153,0,280
10153,1,379
10153,2,402
10153,3,370
10153,4,353
10153,5,236
10153,6,158
10154,0,95
10154,1,116
10154,2,142
10154,3,157
10154,4,112
10154,5,74
10154,6,46
10162,0,119
10162,1,150
10162,2,166
10162,3,187
10162,4,147
10162,5,116
10162,6,102
10167,0,121
10167,1,183
10167,2,197
10167,3,187
10167,4,149
10167,5,36
10167,6,33
10171,0,119
10171,1,147
10171,2,183
10171,3,186
10171,4,145
10171,5,90
10171,6,62
10199,0,289
10199,1,345
10199,2,348
10199,3,377
10199,4,382
10199,5,284
10199,6,219
10271,0,97
10271,1,101
10271,2,144
10271,3,182
10271,4,128
10271,5,117
10271,6,61
10278,0,138
10278,1,166
10278,2,184
10278,3,208
10278,4,226
10278,5,184
10278,6,98
10280,0,46
10280,1,53
10280,2,62
10280,3,56
10280,4,69
10280,5,59
10280,6,64
10282,0,118
10282,1,122
10282,2,145
10282,3,158
10282,4,123
10282,5,100
10282,6,75
10301,2,1
10301,3,1
10303,1,2
10303,3,1
10303,4,1
10304,1,1
10304,2,1
10304,3,1
10304,6,2
10305,0,1
10305,3,3
10305,4,4
10305,5,3
10306,4,1
10308,4,1
10314,0,1
10314,3,1
10314,5,1
10451,0,7
10451,1,12
10451,2,7
10451,3,7
10451,4,11
10451,5,8
10451,6,7
10452,0,2
10452,1,2
10452,2,6
10452,3,4
10452,4,7
10452,5,2
10452,6,3
10453,0,3
10453,1,3
10453,2,2
10453,3,3
10453,4,3
10453,6,3
10454,0,3
10454,1,4
10454,2,4
10454,3,3
10454,4,7
10454,5,5
10454,6,1
10455,0,1
10455,1,4
10455,2,3
10455,3,2
10455,4,2
10455,6,1
10456,0,3
10456,2,1
10456,3,2
10456,4,1
10456,5,3
10456,6,3
10457,1,1
10457,2,1
10457,3,2
10457,4,1
10457,5,4
10457,6,1
10458,0,7
10458,1,8
10458,2,10
10458,3,11
10458,4,12
10458,5,18
10458,6,9
10459,0,4
10459,1,2
10459,2,2
10459,3,3
10459,4,2
10459,5,4
10459,6,3
10460,0,2
10460,1,1
10460,2,4
10460,3,4
10460,4,2
10460,5,5
10461,0,1
10461,1,5
10461,2,6
10461,3,1
10461,4,5
10461,5,6
10461,6,4
10462,0,2
10462,1,4
10462,2,4
10462,3,5
10462,4,6
10462,5,5
10462,6,2
10463,0,18
10463,1,16
10463,2,8
10463,3,15
10463,4,16
10463,5,19
10463,6,15
10464,6,1
10465,0,2
10465,1,2
10465,3,1
10465,4,3
10465,5,3
10466,0,1
10466,1,1
10466,2,2
10466,3,3
10466,5,1
10466,6,1
10467,0,4
10467,1,7
10467,2,2
10467,3,6
10467,4,6
10467,5,3
10467,6,4
10468,0,3
10468,1,5
10468,2,7
10468,3,9
10468,4,5
10468,5,9
10468,6,3
10469,0,1
10469,1,3
10469,2,1
10469,3,3
10469,4,1
10469,5,4
10469,6,5
10470,0,1
10470,3,3
10470,5,4
10470,6,2
10471,0,8
10471,1,4
10471,2,5
10471,3,5
10471,4,10
10471,5,7
10471,6,9
10472,1,1
10472,2,1
10472,4,1
10472,5,2
10472,6,3
10473,0,2
10473,2,1
10473,3,1
10473,4,2
10473,5,2
10474,1,5
10474,2,2
10474,3,3
10474,4,1
10474,6,1
10475,0,1
10475,1,1
10475,2,2
10475,3,3
10475,4,4
10475,5,6
10475,6,2
10502,2,1
10510,4,1
10510,5,1
10520,1,1
10522,5,1
10523,0,1
10523,2,1
10528,3,1
10528,4,1
10528,5,3
10530,2,1
10530,6,1
10532,1,1
10533,2,1
10533,3,1
10538,1,2
10538,2,1
10538,3,2
10538,4,1
10538,5,6
10538,6,1
10543,1,1
10543,3,1
10543,4,1
10543,5,2
10543,6,1
10550,2,1
10552,0,1
10552,2,1
10552,3,2
10552,5,1
10553,1,1
10553,2,1
10570,4,1
10570,6,1
10573,1,2
10573,2,1
10573,3,1
10573,6,1
10577,1,2
10577,3,1
10577,4,2
10577,6,2
10580,0,2
10580,1,1
10580,2,2
10580,3,2
10580,4,2
10580,5,2
10580,6,1
10583,0,1
10583,1,2
10583,2,1
10583,3,1
10583,4,2
10583,5,4
10583,6,1
10591,2,3
10591,3,2
10591,4,1
10591,5,1
10594,4,1
10594,5,1
10595,1,1
10601,0,2
10601,1,2
10601,2,3
10601,3,2
10601,4,5
10601,5,8
10601,6,1
10603,1,1
10603,2,1
10603,3,1
10604,0,5
10604,2,2
10604,3,4
10604,4,2
10604,5,1
10604,6,3
10605,0,2
10605,1,1
10605,2,1
10605,3,1
10605,6,3
10606,1,1
10606,2,1
10606,4,1
10607,1,1
10607,4,1
10607,5,1
10701,5,1
10701,6,1
10703,2,1
10703,3,3
10703,5,1
10703,6,1
10704,2,1
10704,3,2
10704,4,1
10704,5,2
10705,0,1
10705,1,1
10705,2,1
10705,3,2
10705,5,1
10707,6,1
10708,0,1
10708,2,2
10708,3,1
10708,4,3
10708,5,7
10708,6,6
10709,2,1
10709,3,2
10709,5,1
10710,6,1
10801,0,2
10801,1,4
10801,2,1
10801,3,2
10801,4,2
10801,5,1
10801,6,2
10803,0,1
10803,1,2
10803,4,3
10803,5,2
10803,6,1
10804,0,1
10804,4,1
10804,5,1
10804,6,1
10805,5,2
10913,0,1
10954,4,1
10960,0,2
10962,3,1
10964,1,1
10964,3,1
10965,5,1
10968,6,1
10989,0,2
11001,0,1
11001,1,2
11001,2,1
11001,3,1
11001,4,1
11001,6,1
11003,0,2
11003,3,1
11003,5,1
11004,1,1
11004,5,1
11004,6,1
11005,2,1
11005,6,1
11010,1,1
11010,3,3
11020,1,2
11020,2,1
11020,3,1
11020,4,1
11020,6,3
11021,0,2
11021,1,1
11021,2,3
11021,4,1
11021,5,2
11021,6,1
11023,3,2
11023,5,1
11024,0,1
11030,1,2
11030,3,1
11030,4,1
11030,5,3
11030,6,3
11040,0,1
11040,1,3
11040,3,1
11040,4,2
11040,5,1
11040,6,1
11042,0,1
11042,1,4
11042,2,2
11042,3,1
11042,4,1
11042,5,1
11050,1,2
11096,3,1
11096,6,1
11101,0,17
11101,1,34
11101,2,25
11101,3,34
11101,4,38
11101,5,29
11101,6,22
11102,0,23
11102,1,19
11102,2,23
11102,3,32
11102,4,43
11102,5,39
11102,6,30
11103,0,36
11103,1,29
11103,2,31
11103,3,28
11103,4,44
11103,5,58
11103,6,48
11104,0,11
11104,1,16
11104,2,16
11104,3,15
11104,4,28
11104,5,20
11104,6,9
11105,0,12
11105,1,16
11105,2,13
11105,3,25
11105,4,24
11105,5,38
11105,6,21
11106,0,26
11106,1,27
11106,2,33
11106,3,39
11106,4,33
11106,5,53
11106,6,22
11109,0,40
11109,1,50
11109,2,54
11109,3,56
11109,4,49
11109,5,93
11109,6,56
11201,0,164
11201,1,205
11201,2,201
11201,3,206
11201,4,229
11201,5,226
11201,6,181
11203,0,3
11203,1,11
11203,2,6
11203,3,7
11203,4,9
11203,5,8
11203,6,7
11204,1,4
11204,2,1
11204,3,3
11204,4,2
11204,5,4
11204,6,2
11205,0,75
11205,1,91
11205,2,75
11205,3,88
11205,4,88
11205,5,98
11205,6,87
11206,0,54
11206,1,61
11206,2,49
11206,3,60
11206,4,92
11206,5,96
11206,6,102
11207,0,3
11207,1,3
11207,2,9
11207,3,5
11207,4,7
11207,5,8
11207,6,3
11208,0,2
11208,1,4
11208,2,3
11208,3,5
11208,4,7
11208,5,4
11208,6,6
11209,0,9
11209,1,8
11209,2,10
11209,3,16
11209,4,18
11209,5,15
11209,6,17
11210,0,9
11210,1,14
11210,2,13
11210,3,14
11210,4,23
11210,5,11
11210,6,15
11211,0,255
11211,1,272
11211,2,295
11211,3,285
11211,4,403
11211,5,543
11211,6,419
11212,0,12
11212,1,3
11212,2,7
11212,3,10
11212,4,9
11212,5,8
11212,6,5
11213,0,22
11213,1,33
11213,2,16
11213,3,29
11213,4,26
11213,5,43
11213,6,21
11214,0,5
11214,1,5
11214,2,2
11214,3,1
11214,4,4
11214,5,5
11214,6,2
11215,0,79
11215,1,114
11215,2,104
11215,3,100
11215,4,131
11215,5,171
11215,6,125
11216,0,41
11216,1,49
11216,2,49
11216,3,48
11216,4,51
11216,5,89
11216,6,67
11217,0,106
11217,1,159
11217,2,132
11217,3,157
11217,4,161
11217,5,256
11217,6,130
11218,0,13
11218,1,29
11218,2,23
11218,3,31
11218,4,37
11218,5,56
11218,6,28
11219,0,5
11219,1,7
11219,2,9
11219,3,3
11219,4,2
11219,5,3
11219,6,2
11220,0,22
11220,1,20
11220,2,13
11220,3,20
11220,4,19
11220,5,25
11220,6,34
11221,0,30
11221,1,26
11221,2,24
11221,3,30
11221,4,41
11221,5,58
11221,6,44
11222,0,122
11222,1,176
11222,2,142
11222,3,145
11222,4,210
11222,5,240
11222,6,196
11223,0,9
11223,1,13
11223,2,11
11223,3,14
11223,4,11
11223,5,13
11223,6,11
11224,0,1
11224,1,4
11224,2,2
11224,3,1
11224,4,3
11224,5,9
11224,6,5
11225,0,21
11225,1,16
11225,2,22
11225,3,17
11225,4,30
11225,5,36
11225,6,37
11226,0,16
11226,1,18
11226,2,21
11226,3,20
11226,4,22
11226,5,47
11226,6,33
11228,0,5
11228,1,2
11228,2,5
11228,3,4
11228,4,3
11228,5,11
11228,6,7
11229,0,13
11229,1,5
11229,2,6
11229,3,6
11229,4,10
11229,5,6
11229,6,10
11230,0,8
11230,1,7
11230,2,15
11230,3,11
11230,4,5
11230,5,5
11230,6,14
11231,0,105
11231,1,104
11231,2,117
11231,3,114
11231,4,151
11231,5,204
11231,6,122
11233,0,25
11233,1,23
11233,2,20
11233,3,18
11233,4,30
11233,5,35
11233,6,28
11234,0,1
11234,1,4
11234,3,3
11234,4,1
11234,5,6
11234,6,1
11235,0,6
11235,1,3
11235,2,4
11235,3,4
11235,4,7
11235,5,17
11235,6,10
11236,0,4
11236,1,1
11236,2,5
11236,3,4
11236,4,7
11236,5,10
11236,6,4
11237,0,47
11237,1,61
11237,2,55
11237,3,57
11237,4,69
11237,5,112
11237,6,115
11238,0,94
11238,1,100
11238,2,102
11238,3,85
11238,4,141
11238,5,198
11238,6,125
11239,0,1
11239,2,2
11239,3,1
11239,4,1
11239,5,1
11239,6,3
11351,0,2
11351,1,4
11351,2,1
11351,3,4
11351,5,1
11351,6,2
11354,0,5
11354,1,7
11354,2,6
11354,3,3
11354,4,1
11354,5,5
11354,6,2
11355,0,6
11355,1,8
11355,2,5
11355,3,9
11355,4,13
11355,5,9
11355,6,8
11356,0,1
11356,2,3
11356,3,1
11356,4,2
11356,5,4
11356,6,4
11357,0,2
11357,1,1
11357,2,1
11357,3,2
11357,4,2
11357,6,1
11358,0,2
11358,1,3
11358,2,1
11358,4,3
11358,5,6
11358,6,2
11359,3,2
11360,0,2
11360,1,1
11360,2,4
11360,5,3
11360,6,2
11361,0,3
11361,1,3
11361,2,3
11361,3,2
11361,4,3
11361,6,3
11362,0,1
11362,5,1
11362,6,2
11363,1,1
11363,2,1
11363,3,2
11363,5,1
11363,6,1
11364,1,1
11364,2,5
11364,3,1
11364,4,1
11364,5,1
11364,6,2
11365,0,1
11365,2,2
11365,3,1
11365,4,3
11365,5,3
11365,6,2
11366,0,2
11366,1,2
11366,2,1
11366,3,1
11366,4,2
11366,5,1
11366,6,1
11367,0,6
11367,1,4
11367,2,4
11367,3,4
11367,4,8
11367,5,6
11367,6,3
11368,0,24
11368,1,24
11368,2,29
11368,3,23
11368,4,19
11368,5,38
11368,6,23
11369,0,3
11369,1,4
11369,2,4
11369,3,5
11369,4,3
11369,5,6
11369,6,6
11370,0,42
11370,1,33
11370,2,25
11370,3,47
11370,4,31
11370,5,11
11370,6,23
11371,0,336
11371,1,293
11371,2,304
11371,3,356
11371,4,259
11371,5,122
11371,6,324
11372,0,11
11372,1,8
11372,2,3
11372,3,9
11372,4,18
11372,5,21
11372,6,15
11373,0,9
11373,1,9
11373,2,8
11373,3,7
11373,4,11
11373,5,10
11373,6,10
11374,0,10
11374,1,4
11374,2,8
11374,3,10
11374,4,11
11374,5,17
11374,6,10
11375,0,22
11375,1,14
11375,2,16
11375,3,8
11375,4,20
11375,5,16
11375,6,22
11377,0,13
11377,1,11
11377,2,15
11377,3,10
11377,4,14
11377,5,22
11377,6,13
11378,0,7
11378,1,6
11378,2,6
11378,3,2
11378,4,10
11378,5,12
11378,6,9
11379,0,2
11379,1,3
11379,2,2
11379,3,3
11379,4,8
11379,5,9
11379,6,12
11385,0,4
11385,1,7
11385,2,6
11385,3,4
11385,4,4
11385,5,7
11385,6,6
11411,0,5
11411,2,3
11411,3,2
11411,4,1
11411,5,1
11411,6,3
11412,0,4
11412,2,5
11412,4,3
11412,6,1
11413,0,1
11413,1,1
11413,2,1
11413,3,2
11413,4,2
11413,6,2
11414,0,2
11414,2,1
11414,3,2
11414,4,2
11414,5,2
11414,6,2
11415,0,9
11415,1,5
11415,2,5
11415,3,7
11415,4,10
11415,5,9
11415,6,12
11416,0,2
11416,1,2
11416,2,3
11416,3,5
11416,4,1
11416,5,4
11417,0,2
11417,1,2
11417,3,2
11417,4,2
11417,5,2
11417,6,4
11418,3,1
11418,4,1
11418,5,3
11418,6,4
11419,0,2
11419,1,1
11419,2,1
11419,3,2
11419,4,1
11419,5,1
11419,6,2
11420,1,1
11420,2,2
11420,4,2
11420,6,3
11421,0,2
11421,1,1
11421,2,1
11421,3,2
11421,4,1
11421,5,5
11421,6,4
11422,0,393
11422,1,280
11422,2,294
11422,3,316
11422,4,323
11422,5,192
11422,6,417
11423,0,2
11423,2,1
11423,4,3
11423,5,1
11423,6,3
11426,0,1
11426,3,2
11426,5,3
11426,6,2
11427,0,2
11427,5,2
11428,2,1
11428,3,1
11428,6,1
11429,0,1
11429,1,2
11429,2,1
11429,3,1
11429,5,5
11429,6,1
11430,0,1
11430,1,1
11430,2,2
11430,3,2
11430,4,4
11430,6,3
11432,0,6
11432,1,4
11432,2,5
11432,3,2
11432,4,8
11432,5,12
11432,6,10
11433,0,2
11433,1,1
11433,2,3
11433,3,3
11433,4,3
11433,5,3
11433,6,3
11434,0,3
11434,2,4
11434,3,3
11434,4,5
11434,5,3
11434,6,1
11435,0,3
11435,1,7
11435,2,2
11435,3,5
11435,4,7
11435,5,4
11435,6,7
11436,0,5
11436,1,10
11436,2,11
11436,3,12
11436,4,7
11436,5,11
11436,6,11
11501,1,1
11501,2,1
11501,4,1
11501,5,4
11501,6,2
11507,0,2
11507,1,2
11507,2,1
11507,3,1
11507,4,1
11507,5,1
11507,6,2
11509,0,1
11509,2,1
11509,5,2
11510,1,1
11514,0,2
11514,1,2
11514,2,1
11514,3,2
11514,4,2
11514,5,3
11514,6,4
11516,0,1
11516,2,2
11516,3,5
11516,4,3
11516,6,1
11518,5,2
11520,0,1
11520,1,1
11520,5,1
11520,6,1
11530,0,1
11530,2,2
11530,3,2
11530,4,4
11530,5,1
11530,6,1
11548,0,1
11548,1,1
11548,2,1
11548,5,1
11548,6,1
11550,2,1
11550,3,1
11552,2,1
11552,6,1
11553,3,1
11554,1,1
11554,3,1
11554,4,1
11556,1,2
11556,2,1
11556,3,3
11556,4,2
11556,5,2
11556,6,2
11557,2,1
11557,4,1
11557,6,2
11559,0,1
11559,3,2
11559,4,1
11559,5,4
11559,6,2
11561,2,1
11561,4,1
11561,6,1
11563,0,1
11563,3,1
11563,4,2
11563,5,2
11563,6,1
11565,5,1
11566,0,1
11566,3,1
11566,5,1
11568,1,2
11568,5,2
11570,2,1
11570,3,1
11570,4,1
11570,5,1
11570,6,2
11572,5,1
11575,5,1
11576,0,4
11576,1,5
11576,2,3
11576,3,3
11576,4,2
11576,5,1
11576,6,1
11577,1,1
11577,4,2
11577,5,3
11579,1,1
11579,6,1
11580,0,1
11580,1,1
11580,3,1
11581,0,2
11581,1,3
11581,2,1
11581,3,2
11581,4,1
11581,6,2
11590,0,1
11590,2,2
11590,3,2
11590,5,3
11596,4,1
11596,5,2
11598,6,2
11691,1,1
11691,2,1
11691,3,2
11691,6,1
11692,4,2
11692,5,2
11692,6,1
11694,6,2
11697,6,2
11701,6,1
11702,4,1
11703,4,2
11703,6,1
11706,0,1
11706,5,1
11709,6,1
11714,0,1
11714,2,1
11714,5,1
11716,1,1
11718,5,1
11724,3,1
11724,6,1
11729,0,1
11735,2,1
11735,3,1
11735,4,2
11735,6,1
11741,4,1
11743,2,1
11743,3,2
11743,4,2
11743,5,3
11743,6,1
11746,4,1
11747,0,2
11747,1,2
11747,2,1
11747,3,4
11747,4,2
11747,5,1
11751,5,1
11752,6,1
11753,0,1
11753,2,2
11753,3,1
11753,4,2
11753,5,1
11756,0,1
11756,4,1
11762,5,1
11767,1,1
11769,5,1
11779,5,1
11780,5,1
11783,0,1
11783,3,1
11788,4,1
11788,5,1
11791,0,1
11791,3,1
11791,4,1
11791,5,2
11793,1,1
11793,2,1
11793,3,1
11793,4,1
11793,5,1
11793,6,1
11795,5,2
11797,0,1
11797,2,1
11797,3,1
11797,5,2
11798,3,1
11801,0,2
11801,1,1
11801,3,1
11801,5,3
11803,0,1
11803,3,2
11803,4,2
11803,5,1
11803,6,1
11804,0,1
11804,1,1
11804,5,1
11949,5,1
11951,5,1
