Zip,Hour,Number of Trips
7114,20,46
7114,21,42
7114,22,48
7114,23,32
7201,3,1
7201,7,5
7201,9,1
7201,19,1
7201,23,1
7202,0,1
7205,17,1
7206,17,1
7208,1,1
7208,16,1
7208,17,1
7302,0,7
7302,1,5
7302,2,1
7302,3,2
7302,4,5
7302,5,4
7302,6,3
7302,7,3
7302,8,3
7302,9,3
7302,10,2
7302,11,4
7302,12,1
7302,15,3
7302,16,1
7302,17,5
7302,18,9
7302,19,4
7302,20,6
7302,21,8
7302,22,6
7302,23,8
7304,0,1
7304,2,1
7304,5,1
7304,6,1
7304,7,1
7304,8,1
7304,9,1
7304,10,2
7304,13,2
7304,14,1
7304,16,1
7304,17,1
7304,18,1
7304,20,2
7304,21,1
7304,22,2
7304,23,2
7305,0,1
7305,7,1
7305,8,2
7305,9,1
7305,11,1
7305,14,1
7305,16,1
7305,17,1
7306,2,1
7306,3,2
7306,4,2
7306,6,1
7306,7,1
7306,9,2
7306,10,2
7306,11,2
7306,13,1
7306,14,1
7306,15,2
7306,17,1
7306,18,3
7306,19,3
7306,20,3
7306,21,3
7306,22,1
7306,23,2
7307,0,2
7307,2,1
7307,3,1
7307,4,4
7307,5,1
7307,7,1
7307,8,2
7307,9,3
7307,10,1
7307,12,4
7307,13,2
7307,16,1
7307,18,1
7307,19,1
7307,20,1
7307,21,1
7307,22,1
7310,0,11
7310,1,9
7310,2,6
7310,3,4
7310,4,2
7310,5,7
7310,6,7
7310,7,11
7310,8,7
7310,9,4
7310,10,6
7310,11,7
7310,12,11
7310,13,8
7310,14,6
7310,15,10
7310,16,13
7310,17,9
7310,18,16
7310,19,5
7310,20,13
7310,21,12
7310,22,17
7310,23,8
7311,0,6
7311,1,1
7311,2,1
7311,3,4
7311,4,2
7311,5,3
7311,6,4
7311,7,1
7311,8,3
7311,9,3
7311,10,2
7311,11,2
7311,12,3
7311,13,8
7311,14,8
7311,15,5
7311,16,12
7311,17,8
7311,18,9
7311,19,8
7311,20,7
7311,21,8
7311,22,9
7311,23,5
7401,8,1
7401,9,1
7407,17,1
7423,13,1
7423,22,1
7424,0,1
7424,10,1
7424,11,1
7424,20,1
7450,0,1
7450,15,1
7452,14,1
7458,12,1
7458,13,1
7458,14,1
7463,16,1
7481,5,1
7481,22,1
7501,23,1
7503,16,1
7512,14,2
7601,0,1
7601,13,1
7601,15,1
7601,17,1
7603,8,1
7603,10,2
7603,14,1
7603,16,1
7604,7,1
7604,9,1
7604,12,2
7604,17,1
7604,23,1
7605,4,1
7605,6,1
7605,7,1
7605,10,1
7605,15,1
7605,18,1
7605,19,1
7607,1,1
7607,12,1
7608,17,1
7621,13,1
7624,9,1
7626,7,1
7627,18,1
7627,22,1
7628,13,1
7631,0,2
7631,7,1
7631,9,1
7631,10,2
7631,11,1
7631,12,1
7631,13,1
7631,15,1
7631,16,1
7631,19,1
7632,3,1
7632,7,1
7632,8,1
7632,12,1
7632,13,1
7632,16,1
7632,22,1
7632,23,1
7640,0,1
7640,10,1
7642,23,1
7645,10,1
7645,11,2
7645,23,1
7646,3,1
7649,14,1
7650,6,1
7650,7,1
7652,10,1
7652,13,1
7652,14,1
7652,21,1
7660,2,1
7660,7,1
7660,17,1
7662,8,1
7662,14,1
7662,19,1
7663,8,1
7663,11,1
7666,15,1
7670,0,1
7670,5,1
7670,10,1
7670,15,1
7670,16,1
7676,11,1
7676,22,1
7676,23,2
7701,23,2
7711,0,1
7711,21,1
7717,0,1
7717,19,2
7717,22,2
7723,19,1
7726,7,1
7732,16,1
7739,18,1
7740,1,1
7740,19,1
7750,0,1
7751,14,1
7756,21,1
7756,22,1
7762,18,1
7762,20,1
7866,10,1
7876,9,1
7901,11,1
7901,21,1
7921,18,1
7922,17,1
7924,10,1
7924,12,1
7927,21,1
7928,0,1
7928,4,1
7928,16,1
7932,13,1
7932,17,1
7936,15,1
7936,16,1
7940,23,1
7950,19,1
7960,0,1
7960,1,2
7960,2,1
7960,18,1
7960,20,1
7960,22,1
7981,15,1
7981,22,1
8535,14,1
8536,10,1
8536,12,1
8536,16,1
8542,0,1
8542,14,1
8550,22,1
8730,21,1
8730,23,1
8735,23,1
8742,0,1
8750,0,1
8750,16,1
8750,20,1
8810,13,1
8810,14,1
8820,14,1
8830,15,2
8830,18,3
8830,19,1
8837,8,1
8837,12,1
8837,17,1
8857,0,1
8863,20,1
8869,16,1
8869,17,1
8872,13,1
8873,15,1
8901,17,1
8901,19,1
8904,4,1
8904,14,1
8904,17,1
8904,18,1
10001,0,85
10001,1,62
10001,2,34
10001,3,33
10001,4,22
10001,5,45
10001,6,77
10001,7,135
10001,8,155
10001,9,136
10001,10,144
10001,11,164
10001,12,157
10001,13,189
10001,14,231
10001,15,311
10001,16,422
10001,17,479
10001,18,415
10001,19,309
10001,20,267
10001,21,239
10001,22,216
10001,23,142
10002,0,161
10002,1,130
10002,2,87
10002,3,49
10002,4,34
10002,5,63
10002,6,101
10002,7,146
10002,8,174
10002,9,123
10002,10,117
10002,11,112
10002,12,108
10002,13,114
10002,14,125
10002,15,156
10002,16,150
10002,17,159
10002,18,194
10002,19,185
10002,20,198
10002,21,187
10002,22,236
10002,23,181
10003,0,151
10003,1,80
10003,2,53
10003,3,47
10003,4,36
10003,5,74
10003,6,118
10003,7,181
10003,8,187
10003,9,139
10003,10,131
10003,11,126
10003,12,132
10003,13,142
10003,14,207
10003,15,230
10003,16,233
10003,17,266
10003,18,262
10003,19,292
10003,20,271
10003,21,313
10003,22,305
10003,23,234
10004,5,1
10004,13,1
10004,14,1
10004,15,2
10004,17,1
10004,19,2
10004,21,1
10004,22,1
10004,23,1
10005,0,8
10005,1,7
10005,2,4
10005,3,4
10005,4,10
10005,5,8
10005,6,16
10005,7,9
10005,8,23
10005,9,13
10005,10,18
10005,11,22
10005,12,16
10005,13,25
10005,14,27
10005,15,58
10005,16,60
10005,17,55
10005,18,55
10005,19,58
10005,20,39
10005,21,28
10005,22,39
10005,23,30
10006,0,16
10006,1,8
10006,2,4
10006,3,6
10006,4,4
10006,5,13
10006,6,12
10006,7,10
10006,8,17
10006,9,9
10006,10,21
10006,11,15
10006,12,27
10006,13,27
10006,14,39
10006,15,39
10006,16,48
10006,17,41
10006,18,47
10006,19,31
10006,20,35
10006,21,35
10006,22,20
10006,23,16
10007,0,14
10007,1,4
10007,2,2
10007,3,7
10007,4,6
10007,5,13
10007,6,24
10007,7,25
10007,8,29
10007,9,25
10007,10,34
10007,11,33
10007,12,37
10007,13,31
10007,14,44
10007,15,59
10007,16,52
10007,17,76
10007,18,57
10007,19,58
10007,20,46
10007,21,39
10007,22,41
10007,23,31
10009,0,82
10009,1,38
10009,2,22
10009,3,34
10009,4,35
10009,5,61
10009,6,132
10009,7,213
10009,8,253
10009,9,113
10009,10,78
10009,11,81
10009,12,87
10009,13,97
10009,14,89
10009,15,90
10009,16,96
10009,17,124
10009,18,131
10009,19,135
10009,20,131
10009,21,109
10009,22,122
10009,23,120
10011,0,146
10011,1,97
10011,2,78
10011,3,59
10011,4,77
10011,5,85
10011,6,177
10011,7,240
10011,8,226
10011,9,175
10011,10,176
10011,11,182
10011,12,178
10011,13,228
10011,14,260
10011,15,358
10011,16,418
10011,17,447
10011,18,452
10011,19,388
10011,20,332
10011,21,410
10011,22,358
10011,23,291
10012,0,142
10012,1,69
10012,2,49
10012,3,47
10012,4,41
10012,5,71
10012,6,146
10012,7,149
10012,8,196
10012,9,146
10012,10,175
10012,11,187
10012,12,197
10012,13,236
10012,14,345
10012,15,383
10012,16,476
10012,17,465
10012,18,431
10012,19,380
10012,20,429
10012,21,400
10012,22,386
10012,23,266
10013,0,49
10013,1,36
10013,2,25
10013,3,18
10013,4,19
10013,5,35
10013,6,63
10013,7,84
10013,8,87
10013,9,92
10013,10,91
10013,11,81
10013,12,74
10013,13,95
10013,14,100
10013,15,121
10013,16,128
10013,17,159
10013,18,171
10013,19,181
10013,20,156
10013,21,180
10013,22,128
10013,23,83
10014,0,156
10014,1,146
10014,2,89
10014,3,67
10014,4,34
10014,5,50
10014,6,89
10014,7,105
10014,8,102
10014,9,85
10014,10,96
10014,11,78
10014,12,93
10014,13,119
10014,14,132
10014,15,178
10014,16,155
10014,17,193
10014,18,202
10014,19,186
10014,20,227
10014,21,270
10014,22,242
10014,23,206
10016,0,18
10016,1,12
10016,2,13
10016,3,15
10016,4,11
10016,5,19
10016,6,28
10016,7,67
10016,8,63
10016,9,37
10016,10,37
10016,11,34
10016,12,27
10016,13,36
10016,14,32
10016,15,31
10016,16,42
10016,17,60
10016,18,62
10016,19,54
10016,20,57
10016,21,51
10016,22,60
10016,23,34
10017,0,28
10017,1,12
10017,2,12
10017,3,23
10017,4,15
10017,5,38
10017,6,53
10017,7,101
10017,8,79
10017,9,69
10017,10,87
10017,11,82
10017,12,85
10017,13,99
10017,14,112
10017,15,133
10017,16,172
10017,17,199
10017,18,205
10017,19,164
10017,20,125
10017,21,87
10017,22,90
10017,23,76
10018,0,80
10018,1,55
10018,2,31
10018,3,45
10018,4,48
10018,5,45
10018,6,87
10018,7,147
10018,8,119
10018,9,97
10018,10,109
10018,11,116
10018,12,102
10018,13,121
10018,14,140
10018,15,154
10018,16,191
10018,17,180
10018,18,177
10018,19,167
10018,20,202
10018,21,300
10018,22,194
10018,23,120
10019,0,20
10019,1,12
10019,2,17
10019,3,24
10019,4,14
10019,5,34
10019,6,61
10019,7,89
10019,8,106
10019,9,71
10019,10,66
10019,11,84
10019,12,63
10019,13,76
10019,14,93
10019,15,118
10019,16,139
10019,17,108
10019,18,118
10019,19,107
10019,20,128
10019,21,122
10019,22,95
10019,23,52
10020,0,25
10020,1,23
10020,2,6
10020,3,6
10020,4,6
10020,5,5
10020,6,8
10020,7,27
10020,8,26
10020,9,32
10020,10,28
10020,11,34
10020,12,42
10020,13,54
10020,14,66
10020,15,83
10020,16,113
10020,17,95
10020,18,93
10020,19,103
10020,20,140
10020,21,116
10020,22,81
10020,23,42
10021,0,11
10021,1,12
10021,2,6
10021,3,16
10021,4,26
10021,5,36
10021,6,136
10021,7,207
10021,8,150
10021,9,135
10021,10,116
10021,11,115
10021,12,119
10021,13,111
10021,14,149
10021,15,194
10021,16,195
10021,17,181
10021,18,186
10021,19,147
10021,20,90
10021,21,68
10021,22,68
10021,23,32
10022,0,25
10022,1,10
10022,2,4
10022,3,7
10022,4,10
10022,5,14
10022,6,34
10022,7,47
10022,8,41
10022,9,49
10022,10,52
10022,11,59
10022,12,63
10022,13,77
10022,14,82
10022,15,126
10022,16,152
10022,17,153
10022,18,163
10022,19,109
10022,20,75
10022,21,52
10022,22,44
10022,23,35
10023,0,22
10023,1,16
10023,2,7
10023,3,19
10023,4,35
10023,5,57
10023,6,146
10023,7,187
10023,8,155
10023,9,111
10023,10,89
10023,11,89
10023,12,69
10023,13,85
10023,14,84
10023,15,142
10023,16,143
10023,17,138
10023,18,123
10023,19,81
10023,20,83
10023,21,84
10023,22,73
10023,23,42
10024,3,1
10024,5,1
10024,6,1
10024,8,3
10024,10,3
10024,12,2
10024,13,3
10024,14,1
10024,15,1
10024,16,1
10024,17,2
10024,21,3
10025,0,10
10025,1,4
10025,2,5
10025,3,7
10025,4,9
10025,5,15
10025,6,42
10025,7,42
10025,8,26
10025,9,22
10025,10,23
10025,11,21
10025,12,25
10025,13,16
10025,14,28
10025,15,20
10025,16,20
10025,17,25
10025,18,20
10025,19,25
10025,20,20
10025,21,23
10025,22,13
10025,23,8
10026,0,8
10026,1,4
10026,3,5
10026,4,13
10026,5,13
10026,6,11
10026,7,6
10026,8,12
10026,9,16
10026,10,14
10026,11,12
10026,12,24
10026,13,9
10026,14,11
10026,15,11
10026,16,17
10026,17,20
10026,18,16
10026,19,13
10026,20,17
10026,21,18
10026,22,22
10026,23,10
10027,0,2
10027,1,2
10027,2,5
10027,3,6
10027,4,5
10027,5,5
10027,6,12
10027,7,5
10027,8,5
10027,9,7
10027,10,12
10027,11,7
10027,12,13
10027,13,16
10027,14,10
10027,15,21
10027,16,7
10027,17,14
10027,18,14
10027,19,10
10027,20,14
10027,21,14
10027,22,11
10027,23,9
10028,0,22
10028,1,6
10028,2,7
10028,3,18
10028,4,19
10028,5,37
10028,6,174
10028,7,208
10028,8,168
10028,9,88
10028,10,75
10028,11,83
10028,12,71
10028,13,86
10028,14,111
10028,15,107
10028,16,107
10028,17,122
10028,18,111
10028,19,91
10028,20,88
10028,21,58
10028,22,44
10028,23,33
10029,0,2
10029,1,6
10029,2,1
10029,3,3
10029,4,3
10029,5,9
10029,6,15
10029,7,28
10029,8,29
10029,9,16
10029,10,14
10029,11,36
10029,12,17
10029,13,23
10029,14,32
10029,15,28
10029,16,35
10029,17,35
10029,18,40
10029,19,16
10029,20,24
10029,21,22
10029,22,10
10029,23,21
10030,0,4
10030,1,10
10030,2,1
10030,3,5
10030,4,4
10030,5,10
10030,6,11
10030,7,5
10030,8,5
10030,9,10
10030,10,13
10030,11,6
10030,12,8
10030,13,5
10030,14,12
10030,15,8
10030,16,6
10030,17,12
10030,18,6
10030,19,8
10030,20,7
10030,21,7
10030,22,25
10030,23,7
10031,0,3
10031,1,1
10031,2,5
10031,4,4
10031,5,4
10031,6,4
10031,7,3
10031,8,4
10031,9,3
10031,10,4
10031,11,3
10031,12,5
10031,13,6
10031,14,3
10031,15,6
10031,16,4
10031,17,5
10031,18,2
10031,19,6
10031,20,2
10031,21,3
10031,22,6
10031,23,4
10032,0,7
10032,1,2
10032,3,4
10032,4,4
10032,5,5
10032,6,4
10032,7,6
10032,8,6
10032,9,9
10032,10,8
10032,11,10
10032,12,10
10032,13,14
10032,14,10
10032,15,6
10032,16,12
10032,17,10
10032,18,12
10032,19,12
10032,20,9
10032,21,9
10032,22,5
10032,23,5
10034,0,6
10034,1,3
10034,2,2
10034,3,11
10034,4,3
10034,5,4
10034,6,11
10034,7,6
10034,8,5
10034,9,6
10034,10,6
10034,11,2
10034,12,11
10034,13,4
10034,14,10
10034,15,5
10034,16,10
10034,17,6
10034,18,7
10034,19,7
10034,20,8
10034,21,8
10034,22,8
10034,23,9
10035,0,3
10035,2,1
10035,3,3
10035,4,4
10035,5,4
10035,6,5
10035,7,6
10035,8,3
10035,9,8
10035,10,6
10035,11,5
10035,12,11
10035,13,8
10035,14,12
10035,15,12
10035,16,17
10035,17,18
10035,18,12
10035,19,16
10035,20,12
10035,21,16
10035,22,18
10035,23,8
10037,0,7
10037,1,3
10037,2,4
10037,4,3
10037,5,1
10037,6,9
10037,7,8
10037,8,4
10037,9,6
10037,10,5
10037,11,6
10037,12,11
10037,13,12
10037,14,8
10037,15,3
10037,16,7
10037,17,9
10037,18,8
10037,19,6
10037,20,12
10037,21,7
10037,22,12
10037,23,1
10038,0,10
10038,1,8
10038,2,2
10038,3,5
10038,4,16
10038,5,13
10038,6,15
10038,7,20
10038,8,29
10038,9,21
10038,10,21
10038,11,30
10038,12,17
10038,13,15
10038,14,29
10038,15,31
10038,16,29
10038,17,39
10038,18,36
10038,19,34
10038,20,27
10038,21,30
10038,22,18
10038,23,16
10039,0,2
10039,1,3
10039,2,1
10039,3,1
10039,4,2
10039,5,2
10039,6,4
10039,7,9
10039,8,7
10039,9,4
10039,10,8
10039,11,5
10039,12,6
10039,13,9
10039,14,10
10039,15,7
10039,16,3
10039,17,2
10039,18,6
10039,19,3
10039,20,27
10039,21,14
10039,22,6
10039,23,4
10044,0,17
10044,1,3
10044,2,5
10044,3,7
10044,4,16
10044,5,18
10044,6,69
10044,7,125
10044,8,76
10044,9,65
10044,10,44
10044,11,34
10044,12,40
10044,13,43
10044,14,47
10044,15,72
10044,16,83
10044,17,59
10044,18,67
10044,19,52
10044,20,41
10044,21,39
10044,22,27
10044,23,19
10065,0,22
10065,1,10
10065,2,3
10065,3,9
10065,4,20
10065,5,21
10065,6,50
10065,7,97
10065,8,85
10065,9,67
10065,10,74
10065,11,76
10065,12,80
10065,13,66
10065,14,101
10065,15,101
10065,16,108
10065,17,132
10065,18,130
10065,19,109
10065,20,82
10065,21,67
10065,22,61
10065,23,28
10069,0,5
10069,1,5
10069,2,1
10069,3,11
10069,4,6
10069,5,25
10069,6,31
10069,7,69
10069,8,68
10069,9,24
10069,10,26
10069,11,23
10069,12,27
10069,13,14
10069,14,26
10069,15,37
10069,16,26
10069,17,51
10069,18,39
10069,19,38
10069,20,25
10069,21,31
10069,22,24
10069,23,12
10103,0,24
10103,1,18
10103,2,11
10103,3,11
10103,4,20
10103,5,14
10103,6,28
10103,7,43
10103,8,46
10103,9,70
10103,10,54
10103,11,58
10103,12,62
10103,13,83
10103,14,100
10103,15,124
10103,16,154
10103,17,176
10103,18,150
10103,19,147
10103,20,129
10103,21,133
10103,22,78
10103,23,51
10110,0,34
10110,1,19
10110,2,13
10110,3,13
10110,4,8
10110,5,13
10110,6,23
10110,7,55
10110,8,64
10110,9,57
10110,10,93
10110,11,103
10110,12,109
10110,13,135
10110,14,161
10110,15,193
10110,16,305
10110,17,294
10110,18,259
10110,19,244
10110,20,236
10110,21,166
10110,22,133
10110,23,58
10111,0,13
10111,1,5
10111,2,3
10111,3,1
10111,4,1
10111,5,3
10111,6,3
10111,7,4
10111,8,11
10111,9,13
10111,10,17
10111,11,23
10111,12,33
10111,13,29
10111,14,40
10111,15,62
10111,16,83
10111,17,66
10111,18,79
10111,19,69
10111,20,63
10111,21,42
10111,22,24
10111,23,15
10112,0,8
10112,1,1
10112,2,1
10112,3,2
10112,4,1
10112,5,2
10112,6,2
10112,8,1
10112,9,5
10112,10,6
10112,11,7
10112,12,4
10112,13,13
10112,14,15
10112,15,26
10112,16,24
10112,17,22
10112,18,19
10112,19,27
10112,20,17
10112,21,25
10112,22,11
10112,23,7
10115,0,3
10115,1,2
10115,2,1
10115,3,2
10115,4,3
10115,5,2
10115,6,4
10115,8,7
10115,9,4
10115,10,7
10115,11,9
10115,12,5
10115,13,4
10115,14,7
10115,15,14
10115,16,11
10115,17,6
10115,18,10
10115,19,8
10115,20,10
10115,21,12
10115,22,3
10115,23,4
10119,0,21
10119,1,8
10119,2,2
10119,3,4
10119,4,3
10119,5,5
10119,6,11
10119,7,38
10119,8,65
10119,9,58
10119,10,48
10119,11,62
10119,12,67
10119,13,66
10119,14,89
10119,15,135
10119,16,139
10119,17,153
10119,18,140
10119,19,92
10119,20,79
10119,21,94
10119,22,63
10119,23,30
10152,0,9
10152,1,4
10152,2,6
10152,3,5
10152,4,2
10152,5,2
10152,6,4
10152,7,5
10152,8,7
10152,9,7
10152,10,15
10152,11,18
10152,12,22
10152,13,22
10152,14,39
10152,15,57
10152,16,77
10152,17,73
10152,18,50
10152,19,70
10152,20,58
10152,21,36
10152,22,24
10152,23,19
10153,0,24
10153,1,20
10153,2,6
10153,3,10
10153,4,8
10153,5,12
10153,6,18
10153,7,35
10153,8,41
10153,9,64
10153,10,91
10153,11,69
10153,12,105
10153,13,89
10153,14,138
10153,15,198
10153,16,232
10153,17,220
10153,18,175
10153,19,181
10153,20,173
10153,21,136
10153,22,75
10153,23,58
10154,0,13
10154,1,5
10154,2,4
10154,3,3
10154,4,3
10154,5,5
10154,6,19
10154,7,23
10154,8,21
10154,9,21
10154,10,18
10154,11,32
10154,12,33
10154,13,22
10154,14,28
10154,15,47
10154,16,60
10154,17,69
10154,18,87
10154,19,65
10154,20,70
10154,21,44
10154,22,27
10154,23,23
10162,0,3
10162,1,2
10162,2,5
10162,3,13
10162,4,23
10162,5,31
10162,6,82
10162,7,89
10162,8,94
10162,9,59
10162,10,42
10162,11,46
10162,12,31
10162,13,46
10162,14,61
10162,15,61
10162,16,46
10162,17,55
10162,18,51
10162,19,35
10162,20,30
10162,21,39
10162,22,26
10162,23,17
10167,0,3
10167,1,4
10167,2,7
10167,3,3
10167,4,1
10167,5,3
10167,6,5
10167,7,7
10167,8,16
10167,9,18
10167,10,38
10167,11,29
10167,12,36
10167,13,45
10167,14,41
10167,15,62
10167,16,120
10167,17,109
10167,18,95
10167,19,89
10167,20,88
10167,21,47
10167,22,20
10167,23,20
10171,0,10
10171,1,7
10171,2,5
10171,3,10
10171,4,12
10171,5,12
10171,6,19
10171,7,28
10171,8,23
10171,9,32
10171,10,36
10171,11,35
10171,12,39
10171,13,35
10171,14,53
10171,15,60
10171,16,86
10171,17,110
10171,18,91
10171,19,72
10171,20,61
10171,21,49
10171,22,30
10171,23,17
10199,0,51
10199,1,24
10199,2,14
10199,3,22
10199,4,27
10199,5,26
10199,6,46
10199,7,65
10199,8,78
10199,9,58
10199,10,72
10199,11,80
10199,12,89
10199,13,101
10199,14,144
10199,15,157
10199,16,265
10199,17,203
10199,18,170
10199,19,146
10199,20,120
10199,21,127
10199,22,104
10199,23,55
10271,0,17
10271,1,4
10271,2,4
10271,3,5
10271,4,8
10271,5,18
10271,6,8
10271,7,19
10271,8,23
10271,9,20
10271,10,20
10271,11,30
10271,12,35
10271,13,35
10271,14,43
10271,15,63
10271,16,56
10271,17,81
10271,18,74
10271,19,65
10271,20,69
10271,21,56
10271,22,33
10271,23,44
10278,0,32
10278,1,23
10278,2,12
10278,3,10
10278,4,9
10278,5,20
10278,6,31
10278,7,36
10278,8,46
10278,9,36
10278,10,40
10278,11,51
10278,12,56
10278,13,59
10278,14,66
10278,15,63
10278,16,92
10278,17,80
10278,18,86
10278,19,91
10278,20,70
10278,21,68
10278,22,74
10278,23,53
10280,0,8
10280,1,3
10280,2,3
10280,3,3
10280,4,3
10280,5,13
10280,6,16
10280,7,15
10280,8,19
10280,9,15
10280,10,9
10280,11,15
10280,12,18
10280,13,24
10280,14,20
10280,15,34
10280,16,33
10280,17,38
10280,18,24
10280,19,22
10280,20,24
10280,21,20
10280,22,18
10280,23,12
10282,0,6
10282,1,6
10282,2,4
10282,3,4
10282,4,12
10282,5,12
10282,6,24
10282,7,25
10282,8,38
10282,9,31
10282,10,22
10282,11,23
10282,12,36
10282,13,39
10282,14,34
10282,15,57
10282,16,72
10282,17,96
10282,18,91
10282,19,74
10282,20,53
10282,21,36
10282,22,30
10282,23,16
10301,12,1
10301,14,1
10303,0,1
10303,5,1
10303,7,1
10303,20,1
10304,5,1
10304,11,1
10304,13,1
10304,14,1
10304,19,1
10305,10,1
10305,11,1
10305,12,1
10305,13,1
10305,17,2
10305,19,2
10305,22,2
10305,23,1
10306,15,1
10308,2,1
10314,11,1
10314,12,1
10314,18,1
10451,1,1
10451,2,1
10451,4,1
10451,5,3
10451,6,1
10451,7,2
10451,8,1
10451,11,1
10451,13,1
10451,14,3
10451,15,6
10451,16,2
10451,18,4
10451,19,6
10451,20,7
10451,21,9
10451,22,7
10451,23,3
10452,7,1
10452,9,1
10452,11,1
10452,12,2
10452,14,1
10452,15,5
10452,16,3
10452,18,2
10452,19,3
10452,20,3
10452,21,2
10452,22,1
10452,23,1
10453,2,2
10453,4,1
10453,6,1
10453,7,1
10453,8,1
10453,10,1
10453,11,1
10453,13,1
10453,14,2
10453,15,2
10453,16,1
10453,18,1
10453,19,1
10453,23,1
10454,0,1
10454,3,1
10454,4,1
10454,5,1
10454,9,1
10454,10,1
10454,11,2
10454,12,3
10454,13,3
10454,16,1
10454,18,2
10454,19,2
10454,20,3
10454,23,5
10455,4,1
10455,11,1
10455,14,3
10455,16,1
10455,18,1
10455,19,2
10455,20,2
10455,21,1
10455,23,1
10456,0,1
10456,7,1
10456,10,2
10456,11,1
10456,12,1
10456,13,1
10456,15,2
10456,18,1
10456,20,2
10456,21,1
10457,0,1
