Zip,Weekday,Number of Trips
7645,2,1
7645,4,2
7646,3,1
7647,2,1
7647,3,1
7647,4,1
7648,3,1
7649,2,1
7649,3,1
7650,1,1
7650,2,1
7650,4,1
7650,5,1
7652,1,2
7652,2,1
7652,3,5
7652,4,1
7656,4,1
7657,3,1
7657,4,1
7660,0,1
7660,1,2
7660,2,3
7660,3,8
7660,4,1
7660,5,3
7661,0,1
7661,2,1
7661,5,1
7662,0,1
7662,2,2
7662,5,1
7662,6,1
7663,2,1
7663,4,1
7663,5,1
7666,0,2
7666,1,2
7666,2,1
7666,3,1
7666,4,1
7666,5,1
7666,6,2
7670,1,2
7670,2,3
7670,3,1
7670,4,2
7670,5,2
7670,6,1
7676,5,1
7677,2,1
7701,5,2
7701,6,1
7703,6,1
7711,4,1
7711,6,1
7716,2,1
7716,6,1
7717,4,1
7717,5,2
7717,6,3
7719,5,1
7720,0,1
7720,4,1
7720,5,2
7720,6,1
7723,6,2
7727,3,1
7730,3,1
7730,4,1
7730,6,2
7740,5,5
7747,4,1
7750,4,1
7753,6,1
7755,6,1
7756,5,3
7760,5,1
7762,6,1
7764,3,1
7764,5,1
7801,3,1
7876,4,1
7885,4,1
7901,1,5
7901,2,3
7901,3,3
7901,4,4
7901,5,1
7901,6,1
7920,2,1
7920,3,1
7921,0,1
7921,2,1
7921,4,1
7924,4,1
7927,0,1
7927,2,1
7927,3,1
7928,1,1
7928,4,2
7931,3,1
7932,3,1
7936,0,1
7936,1,3
7936,3,1
7936,4,1
7939,2,1
7939,5,1
7940,1,1
7940,2,2
7940,4,4
7940,5,3
7940,6,1
7946,1,1
7950,0,1
7950,4,3
7960,1,1
7960,2,2
7960,3,1
7960,4,1
7960,5,5
7960,6,1
7974,3,1
7974,6,1
7976,0,1
7976,5,1
7981,1,1
7981,2,1
7981,4,1
8520,5,1
8536,5,1
8542,0,1
8542,3,1
8542,4,3
8542,5,1
8550,1,1
8730,4,1
8730,5,1
8742,5,2
8742,6,3
8750,5,2
8750,6,2
8807,1,1
8807,2,1
8807,3,1
8807,5,1
8810,3,1
8817,0,2
8820,0,1
8828,1,1
8830,1,6
8830,2,2
8830,3,2
8830,6,2
8835,2,1
8837,1,1
8837,2,3
8837,5,1
8840,2,1
8854,1,1
8854,2,1
8854,4,1
8854,5,1
8857,3,1
8859,1,1
8859,2,1
8861,2,1
8861,4,1
8863,2,1
8863,3,1
8863,6,1
8872,3,1
8872,4,1
8879,2,1
8879,5,1
8880,1,1
8880,2,1
8880,4,1
8882,4,1
8884,6,1
8901,2,1
8904,0,1
8904,1,1
8904,2,1
8904,3,2
8904,4,1
8904,5,1
8904,6,2
10001,0,1336
10001,1,1888
10001,2,1942
10001,3,2132
10001,4,1812
10001,5,1292
10001,6,810
10002,0,844
10002,1,986
10002,2,1092
10002,3,1143
10002,4,1381
10002,5,1520
10002,6,1183
10003,0,1095
10003,1,1475
10003,2,1551
10003,3,1729
10003,4,1955
10003,5,1742
10003,6,1142
10004,0,4
10004,1,4
10004,2,2
10004,3,6
10004,4,6
10004,5,5
10004,6,5
10005,0,157
10005,1,254
10005,2,240
10005,3,316
10005,4,281
10005,5,231
10005,6,128
10006,0,156
10006,1,188
10006,2,229
10006,3,244
10006,4,229
10006,5,179
10006,6,121
10007,0,210
10007,1,305
10007,2,313
10007,3,359
10007,4,363
10007,5,315
10007,6,149
10009,0,734
10009,1,783
10009,2,856
10009,3,1044
10009,4,1176
10009,5,972
10009,6,651
10011,0,1498
10011,1,2126
10011,2,2260
10011,3,2588
10011,4,2556
10011,5,2153
10011,6,1440
10012,0,1603
10012,1,2090
10012,2,2251
10012,3,2538
10012,4,2528
10012,5,2025
10012,6,1338
10013,0,645
10013,1,857
10013,2,980
10013,3,1034
10013,4,857
10013,5,693
10013,6,464
10014,0,876
10014,1,1134
10014,2,1210
10014,3,1318
10014,4,1313
10014,5,1219
10014,6,1031
10016,0,231
10016,1,274
10016,2,281
10016,3,355
10016,4,426
10016,5,384
10016,6,252
10017,0,593
10017,1,782
10017,2,801
10017,3,1016
10017,4,961
10017,5,680
10017,6,487
10018,0,812
10018,1,1052
10018,2,1186
10018,3,1195
10018,4,1177
10018,5,1180
10018,6,849
10019,0,538
10019,1,629
10019,2,699
10019,3,758
10019,4,762
10019,5,670
10019,6,432
10020,0,392
10020,1,608
10020,2,613
10020,3,619
10020,4,464
10020,5,230
10020,6,194
10021,0,839
10021,1,990
10021,2,956
10021,3,1005
10021,4,993
10021,5,771
10021,6,501
10022,0,462
10022,1,662
10022,2,660
10022,3,655
10022,4,600
10022,5,403
10022,6,261
10023,0,675
10023,1,799
10023,2,773
10023,3,818
10023,4,816
10023,5,668
10023,6,499
10024,0,7
10024,1,6
10024,2,8
10024,3,7
10024,4,11
10024,5,7
10024,6,4
10025,0,145
10025,1,193
10025,2,180
10025,3,181
10025,4,202
10025,5,166
10025,6,120
10026,0,102
10026,1,88
10026,2,91
10026,3,115
10026,4,119
10026,5,146
10026,6,105
10027,0,78
10027,1,85
10027,2,76
10027,3,78
10027,4,89
10027,5,96
10027,6,55
10028,0,653
10028,1,760
10028,2,807
10028,3,897
10028,4,818
10028,5,686
10028,6,442
10029,0,117
10029,1,154
10029,2,151
10029,3,171
10029,4,168
10029,5,166
10029,6,97
10030,0,62
10030,1,59
10030,2,61
10030,3,61
10030,4,69
10030,5,93
10030,6,74
10031,0,23
10031,1,29
10031,2,32
10031,3,25
10031,4,33
10031,5,54
10031,6,40
10032,0,65
10032,1,58
10032,2,64
10032,3,52
10032,4,75
10032,5,65
10032,6,48
10034,0,56
10034,1,45
10034,2,33
10034,3,53
10034,4,59
10034,5,80
10034,6,97
10035,0,54
10035,1,51
10035,2,46
10035,3,76
10035,4,103
10035,5,114
10035,6,101
10037,0,41
10037,1,56
10037,2,44
10037,3,56
10037,4,62
10037,5,66
10037,6,63
10038,0,147
10038,1,167
10038,2,165
10038,3,205
10038,4,186
10038,5,224
10038,6,136
10039,0,49
10039,1,51
10039,2,51
10039,3,42
10039,4,57
10039,5,55
10039,6,51
10044,0,331
10044,1,483
10044,2,418
10044,3,463
10044,4,444
10044,5,335
10044,6,204
10065,0,499
10065,1,644
10065,2,602
10065,3,672
10065,4,654
10065,5,513
10065,6,321
10069,0,225
10069,1,252
10069,2,252
10069,3,279
10069,4,268
10069,5,223
10069,6,154
10103,0,604
10103,1,748
10103,2,948
10103,3,867
10103,4,719
10103,5,380
10103,6,349
10110,0,941
10110,1,1316
10110,2,1414
10110,3,1416
10110,4,1064
10110,5,469
10110,6,335
10111,0,234
10111,1,338
10111,2,344
10111,3,383
10111,4,262
10111,5,132
10111,6,86
10112,0,78
10112,1,94
10112,2,106
10112,3,114
10112,4,90
10112,5,35
10112,6,32
10115,0,37
10115,1,36
10115,2,47
10115,3,51
10115,4,42
10115,5,47
10115,6,45
10119,0,502
10119,1,615
10119,2,640
10119,3,691
10119,4,567
10119,5,317
10119,6,427
10152,0,247
10152,1,339
10152,2,349
10152,3,348
10152,4,247
10152,5,64
10152,6,52
10153,0,736
10153,1,939
10153,2,990
10153,3,981
10153,4,876
10153,5,575
10153,6,389
10154,0,252
10154,1,319
10154,2,342
10154,3,374
10154,4,297
10154,5,162
10154,6,113
10162,0,375
10162,1,410
10162,2,403
10162,3,381
10162,4,416
10162,5,306
10162,6,232
10167,0,306
10167,1,423
10167,2,474
10167,3,526
10167,4,356
10167,5,118
10167,6,86
10171,0,288
10171,1,402
10171,2,409
10171,3,456
10171,4,353
10171,5,217
10171,6,170
10199,0,768
10199,1,849
10199,2,888
10199,3,965
10199,4,868
10199,5,675
10199,6,532
10271,0,225
10271,1,285
10271,2,341
10271,3,390
10271,4,309
10271,5,300
10271,6,190
10278,0,343
10278,1,410
10278,2,464
10278,3,478
10278,4,526
10278,5,447
10278,6,329
10280,0,127
10280,1,135
10280,2,140
10280,3,152
10280,4,162
10280,5,159
10280,6,101
10282,0,264
10282,1,339
10282,2,325
10282,3,380
10282,4,329
10282,5,286
10282,6,173
10301,1,1
10301,2,3
10301,3,1
10301,4,1
10301,5,2
10301,6,3
10302,0,1
10302,1,1
10302,4,1
10303,3,1
10303,4,1
10303,5,1
10304,0,1
10304,1,2
10304,6,2
10305,1,2
10305,2,2
10305,3,1
10305,5,1
10306,2,1
10306,4,1
10306,5,1
10306,6,1
10308,1,1
10310,3,2
10310,4,1
10310,5,2
10311,0,1
10311,1,1
10311,3,1
10311,4,1
10314,3,2
10314,5,4
10451,0,14
10451,1,34
10451,2,37
10451,3,33
10451,4,30
10451,5,28
10451,6,22
10452,0,9
10452,1,10
10452,2,17
10452,3,12
10452,4,6
10452,5,15
10452,6,13
10453,0,4
10453,1,5
10453,2,4
10453,3,3
10453,4,3
10453,5,12
10453,6,7
10454,0,4
10454,1,7
10454,2,7
10454,3,7
10454,4,8
10454,5,8
10454,6,4
10455,1,5
10455,2,2
10455,3,5
10455,4,5
10455,5,10
10455,6,4
10456,0,7
10456,1,8
10456,2,7
10456,3,6
10456,4,6
10456,5,8
10456,6,7
10457,0,4
10457,1,3
10457,2,8
10457,3,5
10457,4,8
10457,5,7
10457,6,6
10458,0,21
10458,1,24
10458,2,13
10458,3,23
10458,4,27
10458,5,41
10458,6,28
10459,1,7
10459,2,6
10459,3,3
10459,4,9
10459,5,4
10459,6,9
10460,0,3
10460,1,3
10460,2,4
10460,3,8
10460,4,7
10460,5,13
10460,6,10
10461,0,7
10461,1,8
10461,2,5
10461,3,3
10461,4,7
10461,5,7
10461,6,5
10462,0,9
10462,1,12
10462,2,9
10462,3,9
10462,4,7
10462,5,7
10462,6,9
10463,0,34
10463,1,31
10463,2,25
10463,3,30
10463,4,39
10463,5,45
10463,6,32
10464,2,1
10464,5,3
10465,0,3
10465,1,1
10465,2,4
10465,3,3
10465,4,2
10465,5,11
10465,6,8
10466,0,1
10466,1,3
10466,2,3
10466,3,5
10466,4,3
10466,5,1
10466,6,7
10467,0,8
10467,1,16
10467,2,17
10467,3,13
10467,4,4
10467,5,13
10467,6,11
10468,0,16
10468,1,22
10468,2,17
10468,3,22
10468,4,31
10468,5,19
10468,6,25
10469,0,7
10469,1,8
10469,2,10
10469,3,7
10469,4,7
10469,5,12
10469,6,8
10470,0,7
10470,1,3
10470,2,1
10470,3,6
10470,4,5
10470,5,12
10470,6,7
10471,0,19
10471,1,19
10471,2,16
10471,3,17
10471,4,17
10471,5,12
10471,6,20
10472,0,2
10472,1,1
10472,2,2
10472,3,3
10472,4,4
10472,5,3
10472,6,5
10473,0,5
10473,1,5
10473,2,3
10473,3,5
10473,4,6
10473,5,5
10473,6,4
10474,0,1
10474,1,2
10474,2,2
10474,3,4
10474,4,3
10474,5,2
10474,6,2
10475,0,3
10475,1,3
10475,2,7
10475,3,2
10475,4,6
10475,5,11
10475,6,7
10502,3,1
10502,6,1
10504,0,1
10504,1,2
10504,3,2
10504,5,2
10506,5,1
10510,3,1
10510,6,1
10520,3,1
10522,0,2
10522,1,2
10522,2,1
10522,3,1
10522,4,1
10522,5,2
10523,0,3
10523,1,4
10523,3,2
10523,4,1
10523,5,2
10523,6,1
10528,0,1
10528,1,1
10528,3,1
10528,5,3
10530,1,1
10530,2,1
10530,3,1
10530,4,1
10530,5,2
10532,2,1
10532,3,1
10533,0,2
10533,1,3
10533,2,2
10533,4,3
10533,5,1
10533,6,4
10536,3,1
10538,0,1
10538,1,2
10538,2,3
10538,3,4
10538,4,4
10538,5,6
10543,0,5
10543,1,1
10543,2,7
10543,3,3
10543,4,1
10543,5,3
10543,6,4
10550,1,1
10550,2,2
10550,3,2
10550,6,1
10552,0,2
10552,2,1
10552,3,1
10552,4,1
10552,5,4
10552,6,3
10553,0,1
10553,1,1
10553,2,1
10553,3,1
10553,4,1
10553,5,1
10553,6,1
10570,0,1
10570,2,1
10570,3,1
10573,0,4
10573,1,4
10573,2,4
10573,3,6
10573,4,3
10573,5,3
10573,6,4
10577,1,5
10577,2,5
10577,3,2
10577,4,2
10577,5,1
10577,6,2
10580,0,3
10580,1,5
10580,2,5
10580,3,4
10580,4,6
10580,5,8
10580,6,3
10583,0,5
10583,1,3
10583,2,2
10583,3,3
10583,4,3
10583,5,3
10583,6,3
10591,0,1
10591,1,3
10591,2,3
10591,3,2
10591,4,4
10591,5,3
10591,6,2
10594,6,1
10595,1,1
10601,0,7
10601,1,9
10601,2,9
10601,3,9
10601,4,19
10601,5,6
10601,6,7
10603,0,1
10603,4,3
10604,0,5
10604,1,4
10604,2,4
10604,3,3
10604,4,6
10604,5,1
10604,6,6
10605,0,6
10605,1,8
10605,2,5
10605,3,5
10605,4,2
10605,5,4
10605,6,1
10606,0,1
10606,3,1
10606,4,3
10606,6,1
10607,0,2
10607,1,1
10607,2,1
10607,3,1
10607,4,2
10607,6,1
10701,4,2
10701,5,3
10701,6,2
10703,1,4
10703,2,4
10703,3,1
10703,4,1
10703,5,5
10703,6,1
10704,0,3
10704,1,6
10704,2,1
10704,3,7
10704,4,5
10704,5,4
10704,6,3
10705,0,2
10705,1,3
10705,2,5
10705,3,8
10705,4,1
10705,5,5
10705,6,1
10706,2,1
10706,3,2
10706,5,2
10706,6,1
10707,0,2
10707,1,3
10707,2,1
10707,3,1
10707,4,2
10707,5,1
10708,0,4
10708,1,5
10708,2,6
10708,3,7
10708,4,5
10708,5,7
10708,6,2
10709,1,2
10709,2,1
10709,3,1
10710,0,1
10710,1,1
10710,3,1
10710,4,1
10710,5,4
10710,6,2
10801,1,2
10801,2,1
10801,3,2
10801,4,2
10801,5,1
10801,6,1
10803,0,2
10803,1,2
10803,2,2
10803,3,2
10803,4,1
10803,5,1
10803,6,1
10804,0,1
10804,1,1
10804,2,1
10804,3,4
10804,4,2
10804,5,2
10804,6,4
10805,1,1
10805,2,1
10805,4,6
10805,5,1
10805,6,4
10913,2,1
10956,5,2
10960,0,1
10960,6,1
10962,6,1
10964,5,1
10965,1,1
10965,5,2
10977,3,1
10977,4,1
10983,4,1
10994,4,1
10994,5,1
11001,0,1
11001,1,1
11001,2,3
11001,3,4
11001,4,3
11001,5,6
11001,6,2
11003,0,2
11003,1,2
11003,2,4
11003,3,3
11003,4,3
11003,5,10
11003,6,3
11004,0,2
11004,1,1
11004,2,3
11004,3,2
11004,4,2
11004,5,2
11004,6,1
11005,0,1
11005,1,1
11005,2,1
11005,3,1
11010,0,3
11010,1,2
11010,2,2
11010,3,2
11010,4,1
11010,5,1
11010,6,2
11020,0,5
11020,1,2
11020,2,3
11020,3,2
11020,4,1
11020,5,3
11020,6,2
11021,0,5
11021,1,5
11021,2,3
11021,3,6
11021,4,6
11021,5,7
11021,6,8
11023,0,1
11024,1,1
11024,2,1
11024,4,1
11024,5,1
11030,0,6
11030,1,4
11030,2,8
11030,3,4
11030,4,2
11030,5,6
11030,6,4
11040,0,3
11040,1,2
11040,2,4
11040,3,3
11040,4,2
11040,5,7
11040,6,6
11042,0,5
11042,1,2
11042,2,1
11042,3,2
11042,4,1
11042,5,1
11050,0,1
11050,2,2
11050,3,1
11050,4,1
11050,5,1
11050,6,1
11096,0,1
11096,2,1
11096,3,2
11096,6,2
11101,0,70
11101,1,92
11101,2,74
11101,3,91
11101,4,80
11101,5,82
11101,6,56
11102,0,50
11102,1,59
11102,2,71
11102,3,45
11102,4,102
11102,5,126
11102,6,96
11103,0,74
11103,1,85
11103,2,74
11103,3,88
11103,4,110
11103,5,152
11103,6,110
11104,0,31
11104,1,34
11104,2,41
11104,3,35
11104,4,54
11104,5,60
11104,6,54
11105,0,45
11105,1,45
11105,2,50
11105,3,47
11105,4,72
11105,5,103
11105,6,80
11106,0,64
11106,1,73
11106,2,52
11106,3,80
11106,4,90
11106,5,96
11106,6,106
11109,0,99
11109,1,109
11109,2,94
11109,3,110
11109,4,143
11109,5,213
11109,6,157
11201,0,391
11201,1,501
11201,2,482
11201,3,551
11201,4,591
11201,5,571
11201,6,451
11203,0,11
11203,1,17
11203,2,15
11203,3,18
11203,4,17
11203,5,18
11203,6,15
11204,0,7
11204,1,5
11204,2,8
11204,3,1
11204,4,11
11204,5,5
11204,6,10
11205,0,167
11205,1,219
11205,2,215
11205,3,206
11205,4,257
11205,5,272
11205,6,196
11206,0,154
11206,1,128
11206,2,156
11206,3,169
11206,4,209
11206,5,287
11206,6,213
11207,0,12
11207,1,14
11207,2,13
11207,3,11
11207,4,17
11207,5,18
11207,6,16
11208,0,11
11208,1,8
11208,2,7
11208,3,5
11208,4,17
11208,5,5
11208,6,17
11209,0,28
11209,1,33
11209,2,32
11209,3,39
11209,4,36
11209,5,42
11209,6,48
11210,0,28
11210,1,36
11210,2,35
11210,3,40
11210,4,41
11210,5,54
11210,6,37
11211,0,643
11211,1,683
11211,2,683
11211,3,753
11211,4,924
11211,5,1283
11211,6,984
11212,0,20
11212,1,11
11212,2,14
11212,3,15
11212,4,18
11212,5,26
11212,6,21
11213,0,58
11213,1,51
11213,2,49
11213,3,70
11213,4,78
11213,5,96
11213,6,102
11214,0,11
11214,1,6
11214,2,12
11214,3,9
11214,4,16
11214,5,21
11214,6,14
11215,0,228
11215,1,234
11215,2,279
11215,3,266
11215,4,329
11215,5,413
11215,6,311
11216,0,98
11216,1,120
11216,2,114
11216,3,129
11216,4,138
11216,5,230
11216,6,184
11217,0,274
11217,1,335
11217,2,353
11217,3,402
11217,4,431
11217,5,631
11217,6,412
11218,0,61
11218,1,67
11218,2,73
11218,3,79
11218,4,94
11218,5,141
11218,6,66
11219,0,15
11219,1,10
11219,2,13
11219,3,16
11219,4,17
11219,5,19
11219,6,8
11220,0,48
11220,1,47
11220,2,52
11220,3,40
11220,4,57
11220,5,82
11220,6,106
11221,0,80
11221,1,80
11221,2,72
11221,3,69
11221,4,91
11221,5,138
11221,6,123
11222,0,324
11222,1,366
11222,2,369
11222,3,426
11222,4,502
11222,5,590
11222,6,539
11223,0,26
11223,1,19
11223,2,25
11223,3,36
11223,4,30
11223,5,28
11223,6,26
11224,0,8
11224,1,6
11224,2,14
11224,3,8
11224,4,10
11224,5,37
11224,6,16
11225,0,45
11225,1,40
11225,2,49
11225,3,57
11225,4,66
11225,5,101
11225,6,81
11226,0,55
11226,1,52
11226,2,45
11226,3,42
11226,4,62
11226,5,112
11226,6,81
11228,0,10
11228,1,9
11228,2,12
11228,3,9
11228,4,11
11228,5,19
11228,6,20
11229,0,24
11229,1,15
11229,2,14
11229,3,14
11229,4,14
11229,5,25
11229,6,18
11230,0,26
11230,1,19
11230,2,24
11230,3,32
11230,4,21
11230,5,18
11230,6,21
11231,0,222
11231,1,221
11231,2,298
11231,3,326
11231,4,383
11231,5,461
11231,6,350
11233,0,49
11233,1,49
11233,2,57
11233,3,46
11233,4,65
11233,5,76
11233,6,82
11234,0,3
11234,1,3
11234,2,4
11234,3,5
11234,4,5
11234,5,16
11234,6,4
11235,0,12
11235,1,14
11235,2,12
11235,3,13
11235,4,22
11235,5,30
11235,6,26
11236,0,12
11236,1,11
11236,2,12
11236,3,15
11236,4,18
11236,5,30
11236,6,20
11237,0,125
11237,1,126
11237,2,139
11237,3,151
11237,4,199
11237,5,296
11237,6,265
11238,0,237
11238,1,250
11238,2,257
11238,3,268
11238,4,369
11238,5,456
11238,6,352
11239,0,7
11239,1,8
11239,2,2
11239,3,6
11239,4,9
11239,5,8
11239,6,4
11351,0,4
11351,1,9
11351,2,1
11351,3,6
11351,4,6
11351,5,6
11351,6,10
11354,0,9
11354,1,13
11354,2,7
11354,3,5
11354,4,10
11354,5,19
11354,6,18
11355,0,27
11355,1,23
11355,2,21
11355,3,22
11355,4,21
11355,5,40
11355,6,37
11356,0,8
11356,1,5
11356,2,8
11356,3,5
11356,4,12
11356,5,12
11356,6,7
11357,0,4
11357,1,4
11357,3,6
11357,4,6
11357,5,7
11357,6,3
11358,0,8
11358,1,3
11358,2,10
11358,3,7
11358,4,2
11358,5,7
11358,6,6
11359,0,1
11359,1,1
11359,2,1
11359,4,2
11359,5,1
11359,6,3
11360,0,1
11360,1,1
11360,2,2
11360,3,5
11360,4,4
11360,5,8
11360,6,8
11361,0,7
11361,1,6
11361,2,5
11361,3,6
11361,4,9
11361,5,10
11361,6,9
11362,0,2
11362,1,1
11362,2,1
11362,3,2
11362,5,7
11362,6,1
11363,0,2
11363,1,1
11363,2,1
11363,3,3
11363,4,4
11363,5,3
11363,6,1
11364,0,2
11364,1,4
11364,2,1
11364,3,1
11364,4,3
11364,5,5
11364,6,4
11365,0,7
11365,2,4
11365,3,6
11365,4,5
11365,5,6
11365,6,10
