Zip,Weekday,Hour,Number of Trips
7024,6,0,1
7024,6,9,2
7024,6,12,1
7024,6,15,3
7024,6,16,1
7024,6,20,1
7026,0,20,1
7026,1,6,1
7026,1,11,1
7026,2,7,1
7026,6,0,1
7026,6,9,1
7027,1,0,1
7027,4,13,1
7027,4,14,1
7027,4,22,1
7027,5,19,1
7028,1,4,1
7028,1,20,1
7028,2,5,1
7028,2,17,1
7028,3,19,1
7028,3,22,1
7028,3,23,1
7028,5,22,1
7029,1,21,1
7029,2,11,1
7029,3,20,1
7029,5,21,1
7030,0,2,1
7030,0,3,2
7030,0,4,3
7030,0,5,4
7030,0,6,1
7030,0,7,5
7030,0,9,1
7030,0,11,1
7030,0,12,2
7030,0,13,1
7030,0,14,1
7030,0,15,1
7030,0,17,2
7030,0,18,4
7030,0,19,4
7030,0,20,8
7030,0,21,4
7030,0,22,1
7030,0,23,2
7030,1,0,3
7030,1,4,3
7030,1,5,4
7030,1,7,6
7030,1,8,1
7030,1,9,1
7030,1,10,2
7030,1,12,1
7030,1,15,1
7030,1,16,1
7030,1,17,3
7030,1,18,3
7030,1,19,6
7030,1,20,10
7030,1,21,10
7030,1,22,5
7030,1,23,7
7030,2,0,2
7030,2,3,1
7030,2,5,2
7030,2,6,2
7030,2,7,1
7030,2,8,2
7030,2,10,1
7030,2,11,2
7030,2,12,1
7030,2,13,2
7030,2,15,1
7030,2,17,6
7030,2,18,5
7030,2,19,5
7030,2,20,13
7030,2,21,16
7030,2,22,4
7030,2,23,4
7030,3,0,2
7030,3,1,1
7030,3,3,3
7030,3,5,1
7030,3,6,3
7030,3,7,4
7030,3,8,1
7030,3,9,3
7030,3,10,2
7030,3,11,1
7030,3,13,1
7030,3,14,1
7030,3,15,2
7030,3,16,2
7030,3,17,1
7030,3,18,6
7030,3,19,4
7030,3,20,6
7030,3,21,13
7030,3,22,11
7030,3,23,4
7030,4,0,8
7030,4,3,1
7030,4,4,1
7030,4,5,3
7030,4,6,2
7030,4,7,4
7030,4,8,1
7030,4,9,2
7030,4,10,1
7030,4,11,1
7030,4,12,1
7030,4,13,1
7030,4,14,3
7030,4,15,1
7030,4,16,2
7030,4,17,2
7030,4,18,7
7030,4,19,10
7030,4,20,4
7030,4,21,12
7030,4,22,11
7030,4,23,20
7030,5,0,13
7030,5,1,9
7030,5,2,3
7030,5,3,1
7030,5,4,2
7030,5,5,1
7030,5,6,2
7030,5,7,2
7030,5,8,7
7030,5,9,3
7030,5,10,6
7030,5,11,3
7030,5,12,2
7030,5,13,4
7030,5,14,7
7030,5,15,5
7030,5,16,8
7030,5,17,10
7030,5,18,8
7030,5,19,4
7030,5,20,6
7030,5,21,13
7030,5,22,20
7030,5,23,16
7030,6,0,15
7030,6,1,12
7030,6,2,5
7030,6,3,2
7030,6,4,4
7030,6,5,1
7030,6,6,1
7030,6,7,4
7030,6,8,3
7030,6,9,7
7030,6,10,2
7030,6,11,10
7030,6,12,2
7030,6,13,4
7030,6,14,5
7030,6,15,7
7030,6,16,7
7030,6,17,6
7030,6,18,5
7030,6,19,4
7030,6,20,3
7030,6,21,5
7030,6,22,5
7030,6,23,1
7031,0,6,1
7031,1,0,1
7031,2,1,1
7031,2,4,1
7031,4,2,1
7031,5,18,1
7031,6,0,1
7032,0,13,1
7032,2,21,1
7032,4,17,1
7033,1,13,1
7033,1,22,1
7033,6,3,1
7035,4,22,1
7035,6,15,1
7036,1,11,1
7036,1,12,1
7036,3,10,1
7039,0,19,1
7039,1,12,1
7039,5,3,1
7039,5,13,1
7040,0,6,1
7040,0,7,1
7040,2,11,1
7040,2,21,2
7040,4,16,1
7041,0,7,1
7041,0,16,1
7041,1,8,1
7041,3,13,1
7041,3,21,1
7042,0,15,1
7042,1,6,1
7042,1,7,1
7042,1,16,1
7042,1,20,1
7042,3,3,1
7042,3,7,1
7042,4,0,1
7042,4,5,1
7042,4,23,1
7042,5,0,1
7042,5,22,1
7042,6,0,2
7042,6,1,3
7042,6,16,1
7043,1,15,1
7043,3,3,1
7043,3,5,1
7043,3,15,2
7043,3,19,1
7043,4,20,1
7043,4,21,1
7044,2,20,1
7044,6,17,1
7046,0,12,1
7046,3,14,1
7047,0,9,1
7047,0,23,1
7047,2,3,1
7047,2,10,1
7047,4,16,1
7047,4,22,1
7047,5,5,1
7047,5,18,1
7047,6,20,1
7050,0,5,1
7050,1,14,3
7050,1,17,1
7050,1,23,1
7050,2,0,1
7050,3,17,1
7050,4,8,1
7050,4,15,1
7052,0,9,1
7052,1,21,1
7052,2,7,1
7052,2,21,1
7052,3,12,1
7052,4,14,1
7052,4,19,1
7052,5,1,1
7052,5,13,1
7052,5,16,1
7052,5,19,1
7052,5,23,1
7052,6,1,1
7052,6,11,1
7054,0,8,1
7054,0,17,1
7054,1,12,1
7054,2,7,1
7054,2,14,2
7054,3,11,1
7054,6,10,1
7055,0,1,1
7055,3,16,1
7055,4,15,1
7057,3,1,1
7057,5,9,1
7057,5,18,1
7057,6,12,1
7062,2,19,1
7063,0,11,1
7063,6,18,1
7065,1,0,1
7065,3,23,1
7065,5,19,1
7066,4,10,1
7066,5,15,1
7067,5,16,1
7067,6,4,1
7068,3,13,1
7068,4,14,1
7070,0,9,1
7070,0,12,1
7070,0,15,1
7070,0,17,1
7070,1,6,1
7070,1,14,1
7070,2,7,1
7070,2,13,1
7070,2,14,2
7070,3,9,1
7070,3,16,1
7070,3,20,1
7070,4,9,1
7070,4,14,1
7070,5,0,1
7070,5,17,1
7070,6,1,1
7070,6,14,1
7071,1,17,1
7072,0,0,1
7072,0,15,1
7072,0,21,1
7072,0,22,3
7072,1,0,1
7072,1,9,1
7072,1,16,2
7072,1,22,2
7072,2,13,1
7072,2,20,1
7072,3,1,1
7072,3,12,1
7072,3,13,1
7072,3,14,1
7072,3,18,1
7072,3,22,1
7072,4,8,1
7072,4,13,1
7072,4,14,1
7072,4,18,1
7072,4,20,1
7072,4,21,1
7072,4,23,2
7072,5,0,1
7072,5,15,1
7072,5,16,1
7072,5,19,1
7072,5,22,2
7072,6,0,1
7072,6,3,1
7072,6,10,1
7072,6,14,1
7072,6,15,4
7072,6,20,1
7072,6,21,1
7073,0,11,1
7073,0,18,1
7073,1,17,1
7073,2,4,1
7073,2,22,1
7073,3,5,1
7073,4,15,1
7073,5,0,1
7073,5,1,1
7073,5,11,1
7073,5,16,2
7073,5,18,1
7073,5,23,1
7073,6,4,1
7073,6,5,1
7074,0,18,1
7074,1,15,1
7074,3,20,1
7074,4,22,1
7074,6,3,1
7074,6,17,1
7075,0,18,1
7075,1,20,1
7075,3,8,1
7075,3,22,1
7075,4,0,1
7075,5,20,1
7075,5,21,1
7076,0,7,1
7078,0,5,1
7078,0,20,1
7078,1,14,1
7078,1,16,1
7078,1,22,1
7078,2,9,1
7078,2,13,1
7078,2,16,1
7078,2,17,1
7078,2,20,1
7078,3,21,1
7078,4,6,1
7078,4,13,1
7078,4,16,1
7078,5,11,1
7078,5,13,1
7078,5,19,1
7078,6,23,1
7079,0,3,1
7079,1,20,1
7079,1,23,1
7079,2,3,1
7079,2,21,1
7079,3,9,1
7079,3,13,1
7079,5,19,1
7079,5,20,1
7079,6,1,1
7079,6,6,1
7079,6,11,1
7079,6,14,1
7079,6,15,1
7080,3,7,1
7080,6,19,1
7081,0,6,1
7081,1,14,1
7081,1,15,1
7081,2,15,1
7081,3,12,1
7081,4,8,1
7081,6,0,1
7083,3,21,1
7083,5,1,1
7086,0,6,1
7086,0,8,1
7086,0,14,1
7086,0,21,1
7086,1,8,1
7086,1,11,1
7086,1,19,1
7086,1,20,1
7086,2,6,1
7086,2,7,1
7086,2,14,1
7086,2,16,3
7086,2,18,1
7086,2,19,1
7086,2,20,1
7086,2,21,2
7086,3,1,1
7086,3,13,2
7086,3,14,1
7086,3,17,1
7086,3,20,1
7086,3,21,4
7086,3,22,1
7086,4,0,1
7086,4,8,1
7086,4,9,1
7086,4,11,1
7086,4,12,1
7086,4,16,1
7086,4,18,1
7086,4,19,1
7086,4,20,1
7086,4,22,1
7086,4,23,1
7086,5,0,1
7086,5,1,1
7086,5,9,2
7086,5,11,1
7086,5,12,1
7086,5,13,1
7086,5,16,1
7086,5,17,3
7086,5,18,1
7086,5,20,1
7086,5,21,4
7086,5,22,1
7086,6,4,1
7086,6,9,1
7086,6,11,1
7086,6,17,2
7086,6,18,1
7086,6,21,1
7087,0,3,1
7087,0,4,1
7087,0,10,1
7087,0,19,1
7087,1,4,1
7087,1,15,1
7087,1,16,1
7087,1,18,1
7087,1,19,1
7087,2,4,1
7087,2,6,1
7087,2,14,1
7087,3,2,1
7087,3,7,1
7087,3,10,1
7087,3,19,2
7087,3,22,1
7087,4,9,1
7087,4,13,1
7087,4,22,3
7087,4,23,1
7087,5,2,2
7087,5,6,1
7087,5,9,1
7087,5,14,1
7087,5,15,1
7087,5,17,5
7087,5,18,2
7087,5,19,1
7087,5,20,3
7087,5,23,1
7087,6,0,1
7087,6,1,1
7087,6,5,1
7087,6,7,1
7087,6,13,1
7087,6,15,2
7087,6,18,3
7087,6,21,1
7088,0,8,1
7088,0,12,1
7088,0,15,1
7088,0,21,1
7088,1,5,1
7088,1,7,1
7088,5,21,1
7090,0,7,1
7090,3,12,1
7090,3,16,1
7090,4,15,1
7090,5,4,1
7090,6,7,1
7093,0,3,1
7093,0,9,1
7093,0,12,1
7093,0,15,1
7093,0,21,1
7093,0,23,1
7093,1,5,1
7093,1,6,1
7093,1,16,1
7093,1,21,1
7093,2,3,2
7093,2,12,1
7093,2,19,1
7093,2,20,2
7093,2,23,1
7093,3,23,1
7093,4,2,1
7093,4,8,2
7093,4,16,1
7093,4,18,1
7093,4,21,1
7093,4,23,2
7093,5,3,1
7093,5,6,1
7093,5,14,1
7093,5,18,1
7093,5,19,1
7093,5,23,2
7093,6,2,1
7093,6,7,1
7093,6,8,1
7093,6,9,1
7093,6,10,1
7093,6,11,2
7093,6,14,2
7093,6,23,1
7094,0,6,1
7094,0,10,1
7094,0,17,2
7094,0,18,2
7094,0,19,1
7094,0,22,1
7094,1,0,1
7094,1,6,1
7094,1,10,2
7094,1,12,1
7094,1,13,1
7094,1,15,1
7094,1,16,1
7094,1,18,1
7094,1,19,1
7094,1,20,2
7094,2,0,1
7094,2,5,1
7094,2,11,1
7094,2,12,2
7094,2,15,1
7094,2,16,3
7094,2,17,1
7094,2,20,1
7094,2,22,1
7094,3,12,1
7094,3,13,1
7094,3,14,2
7094,3,16,2
7094,3,17,1
7094,4,0,1
7094,4,1,1
7094,4,5,1
7094,4,8,1
7094,4,9,1
7094,4,11,1
7094,4,12,1
7094,4,13,1
7094,4,14,4
7094,4,16,1
7094,4,20,1
7094,5,8,1
7094,5,12,1
7094,5,15,1
7094,5,17,2
7094,5,20,1
7094,5,23,1
7094,6,1,1
7094,6,6,1
7094,6,7,1
7094,6,8,1
7094,6,15,1
7094,6,17,1
7094,6,18,1
7094,6,21,2
7102,0,6,1
7102,0,7,1
7102,0,8,2
7102,0,14,1
7102,0,16,2
7102,0,20,1
7102,0,21,1
7102,1,1,1
7102,1,7,1
7102,1,8,2
7102,1,11,1
7102,1,14,2
7102,1,15,1
7102,1,16,1
7102,1,19,1
7102,1,20,3
7102,1,21,4
7102,1,22,1
7102,2,3,1
7102,2,7,1
7102,2,8,2
7102,2,9,2
7102,2,10,1
7102,2,12,1
7102,2,13,1
7102,2,16,3
7102,2,17,1
7102,2,18,4
7102,2,19,2
7102,2,20,5
7102,2,21,1
7102,2,22,1
7102,2,23,1
7102,3,1,1
7102,3,3,2
7102,3,6,1
7102,3,7,2
7102,3,10,1
7102,3,12,1
7102,3,13,4
7102,3,14,1
7102,3,15,3
7102,3,16,1
7102,3,17,4
7102,3,18,1
7102,3,20,3
7102,3,23,1
7102,4,0,1
7102,4,6,1
7102,4,9,1
7102,4,10,1
7102,4,11,2
7102,4,13,2
7102,4,14,2
7102,4,16,1
7102,4,17,2
7102,4,20,2
7102,4,21,1
7102,4,23,1
7102,5,0,1
7102,5,1,1
7102,5,4,1
7102,5,5,1
7102,5,11,1
7102,5,14,2
7102,5,17,1
7102,5,18,1
7102,5,19,2
7102,5,21,3
7102,5,23,1
7102,6,1,1
7102,6,2,1
7102,6,3,1
7102,6,13,2
7102,6,16,2
7102,6,20,1
7102,6,22,2
7103,1,7,1
7103,2,12,1
7103,4,20,1
7103,6,5,1
7103,6,17,1
7103,6,21,1
7104,0,18,1
7104,2,13,1
7104,2,16,1
7104,3,15,1
7104,5,22,1
7104,6,23,1
7105,0,14,1
7105,0,18,1
7105,1,5,1
7105,1,10,1
7105,1,18,1
7105,2,7,1
7105,2,23,1
7105,3,16,1
7105,3,19,1
7105,3,21,1
7105,4,21,1
7105,5,1,1
7105,5,14,1
7105,6,1,1
7105,6,9,1
7106,2,14,1
7106,2,19,1
7106,4,16,1
7107,3,5,1
7107,3,9,1
7108,1,5,1
7109,4,22,2
7109,5,23,1
7109,6,13,1
7110,1,6,1
7110,3,11,1
7110,5,7,1
7110,5,10,1
7110,5,23,1
7110,6,19,1
7111,0,7,1
7111,4,16,1
7112,1,6,1
7112,2,0,1
7112,4,17,1
7112,4,19,1
7112,5,4,1
7112,6,4,1
7112,6,19,1
7114,0,0,10
7114,0,1,2
7114,0,2,1
7114,0,3,2
7114,0,4,8
7114,0,5,12
7114,0,6,11
7114,0,7,4
7114,0,8,13
7114,0,9,8
7114,0,10,9
7114,0,11,15
7114,0,12,13
7114,0,13,17
7114,0,14,22
7114,0,15,27
7114,0,16,13
7114,0,17,8
7114,0,18,9
7114,0,19,18
7114,0,20,13
7114,0,21,23
7114,0,22,15
7114,0,23,20
7114,1,0,8
7114,1,1,1
7114,1,3,2
7114,1,4,10
7114,1,5,7
7114,1,6,8
7114,1,7,7
7114,1,8,5
7114,1,9,7
7114,1,10,15
7114,1,11,10
7114,1,12,7
7114,1,13,10
7114,1,14,15
7114,1,15,16
7114,1,16,22
7114,1,17,14
7114,1,18,10
7114,1,19,13
7114,1,20,12
7114,1,21,14
7114,1,22,14
7114,1,23,10
7114,2,0,2
7114,2,1,4
7114,2,4,8
7114,2,5,3
7114,2,6,4
7114,2,7,10
7114,2,8,5
7114,2,9,8
7114,2,10,13
7114,2,11,6
7114,2,12,13
7114,2,13,9
7114,2,14,19
7114,2,15,20
7114,2,16,18
7114,2,17,13
7114,2,18,14
7114,2,19,11
7114,2,20,15
7114,2,21,13
7114,2,22,12
7114,2,23,11
7114,3,0,7
7114,3,1,4
7114,3,2,1
7114,3,4,7
7114,3,5,3
7114,3,6,4
7114,3,7,7
7114,3,8,5
7114,3,9,13
7114,3,10,6
7114,3,11,7
7114,3,12,12
7114,3,13,16
7114,3,14,24
7114,3,15,38
7114,3,16,16
7114,3,17,12
7114,3,18,16
7114,3,19,22
7114,3,20,17
7114,3,21,22
7114,3,22,16
7114,3,23,22
7114,4,0,8
7114,4,1,9
7114,4,3,1
7114,4,4,5
7114,4,5,9
7114,4,6,8
7114,4,7,6
7114,4,8,9
7114,4,9,1
7114,4,10,1
7114,4,11,10
7114,4,12,20
7114,4,13,19
7114,4,14,10
7114,4,15,17
7114,4,16,23
7114,4,17,16
7114,4,18,19
7114,4,19,13
7114,4,20,13
7114,4,21,9
7114,4,22,10
7114,4,23,9
7114,5,0,3
7114,5,1,1
7114,5,4,2
7114,5,5,4
7114,5,6,5
7114,5,7,4
7114,5,8,5
7114,5,9,2
7114,5,10,4
7114,5,11,6
7114,5,12,12
7114,5,13,7
7114,5,14,15
7114,5,15,16
7114,5,16,8
7114,5,17,6
7114,5,18,5
7114,5,19,13
7114,5,20,8
7114,5,21,10
7114,5,22,5
7114,5,23,5
7114,6,4,2
7114,6,7,4
7114,6,8,2
7114,6,9,5
7114,6,10,9
7114,6,11,13
7114,6,12,20
7114,6,13,23
7114,6,14,23
7114,6,15,24
7114,6,16,19
7114,6,17,18
7114,6,18,19
7114,6,19,29
7114,6,20,18
7114,6,21,29
7114,6,22,20
7114,6,23,11
7201,0,4,1
7201,0,5,1
7201,0,8,1
7201,0,10,1
7201,0,13,1
7201,1,6,1
7201,1,7,1
7201,1,14,1
7201,1,16,2
7201,1,18,1
7201,1,22,1
7201,2,7,1
7201,2,8,1
7201,2,11,1
7201,2,12,1
7201,2,14,1
7201,3,7,1
7201,4,1,1
7201,4,16,1
7201,4,21,1
7201,6,2,1
7201,6,5,1
7201,6,8,1
7201,6,11,1
7202,6,0,1
7202,6,8,1
7204,0,3,1
7204,6,17,1
7205,5,21,1
7206,0,17,1
7206,2,13,1
7206,2,22,1
7206,5,10,1
7206,5,19,1
7206,6,15,1
7206,6,18,2
7206,6,22,1
7208,0,0,1
7208,0,14,1
7208,0,15,1
7208,0,16,2
7208,1,18,1
7208,3,8,1
7208,3,16,1
7208,4,4,1
7208,4,5,1
7208,5,12,1
7302,0,0,1
7302,0,4,3
7302,0,5,1
7302,0,6,3
7302,0,7,4
7302,0,12,1
7302,0,13,1
7302,0,15,1
7302,0,16,1
7302,0,19,1
7302,0,20,3
7302,0,21,2
7302,1,0,1
7302,1,1,2
7302,1,5,1
7302,1,6,1
7302,1,8,2
7302,1,10,2
7302,1,14,1
7302,1,15,2
7302,1,16,3
7302,1,17,2
7302,1,18,2
7302,1,20,1
7302,1,21,2
7302,1,22,3
7302,1,23,1
7302,2,0,1
7302,2,3,1
7302,2,4,2
7302,2,7,2
7302,2,8,1
7302,2,9,1
7302,2,11,1
7302,2,14,1
7302,2,15,2
7302,2,16,2
7302,2,17,4
7302,2,20,3
7302,2,22,1
7302,3,2,1
7302,3,3,1
7302,3,5,3
7302,3,6,1
7302,3,7,2
7302,3,8,2
7302,3,9,1
7302,3,10,3
7302,3,12,1
7302,3,14,2
7302,3,15,1
7302,3,16,1
7302,3,17,2
7302,3,18,3
7302,3,19,1
7302,3,20,1
7302,3,21,5
7302,3,22,4
7302,3,23,3
7302,4,0,3
7302,4,1,2
7302,4,2,1
7302,4,4,1
7302,4,6,3
7302,4,7,2
7302,4,8,1
7302,4,9,1
7302,4,10,1
7302,4,11,1
7302,4,12,2
7302,4,13,1
7302,4,14,4
7302,4,16,4
7302,4,17,1
7302,4,18,3
7302,4,21,2
7302,4,22,5
7302,4,23,2
7302,5,0,5
7302,5,1,4
7302,5,2,1
7302,5,3,1
7302,5,4,1
7302,5,8,1
7302,5,9,1
7302,5,11,4
7302,5,12,1
7302,5,14,1
7302,5,16,2
7302,5,17,3
7302,5,18,1
7302,5,19,5
7302,5,20,2
7302,5,21,5
7302,5,22,8
7302,5,23,6
7302,6,0,2
7302,6,1,1
7302,6,2,1
7302,6,3,1
7302,6,4,1
7302,6,5,1
7302,6,6,1
7302,6,7,1
7302,6,9,1
7302,6,10,1
7302,6,12,3
7302,6,13,5
7302,6,14,2
7302,6,15,3
7302,6,16,6
7302,6,18,1
7302,6,19,2
7302,6,21,3
7302,6,22,1
7302,6,23,1
7304,0,4,2
7304,0,6,2
7304,0,7,2
7304,0,8,1
7304,0,15,1
7304,0,16,1
7304,0,21,1
7304,0,22,1
7304,1,4,1
7304,1,12,1
7304,1,15,1
7304,1,22,1
7304,2,3,1
7304,2,7,1
7304,2,9,2
7304,2,12,2
7304,2,14,2
7304,2,15,1
7304,2,16,1
7304,3,0,2
7304,3,6,1
7304,3,7,1
7304,3,8,1
7304,3,9,2
7304,3,10,2
7304,3,11,1
7304,3,12,1
7304,3,13,2
7304,3,17,1
7304,3,20,1
7304,3,22,2
7304,3,23,1
7304,4,6,1
7304,4,13,1
7304,4,14,1
7304,4,18,3
7304,4,21,1
7304,5,0,1
7304,5,8,3
7304,5,11,1
7304,5,12,2
7304,5,13,1
7304,5,14,2
7304,5,17,1
7304,6,4,1
7304,6,12,2
7304,6,13,2
7304,6,15,1
7304,6,16,1
7304,6,17,1
7304,6,18,1
7305,0,3,1
7305,0,14,2
7305,0,17,1
7305,1,13,1
7305,2,14,1
7305,2,15,2
7305,2,16,1
7305,2,21,1
7305,3,8,1
7305,3,14,1
7305,4,8,1
7305,4,9,1
7305,4,14,1
7305,4,16,1
7305,5,10,1
7305,5,12,1
7305,5,13,1
7305,5,15,1
7305,5,17,1
7305,5,22,1
7305,6,14,1
7305,6,16,1
7305,6,20,1
7306,0,2,1
7306,0,3,2
7306,0,5,1
7306,0,6,2
7306,0,7,1
7306,0,8,1
7306,0,11,1
7306,0,12,2
7306,0,13,1
7306,0,14,1
7306,0,16,1
7306,0,21,1
7306,1,0,1
7306,1,9,2
7306,1,11,1
7306,1,13,2
7306,1,14,1
7306,1,16,1
7306,1,20,1
7306,1,23,2
7306,2,3,1
7306,2,8,1
7306,2,9,1
7306,2,17,1
7306,2,18,1
7306,2,19,1
7306,2,20,1
7306,3,12,1
7306,3,19,1
7306,3,20,1
7306,4,6,1
7306,4,11,1
7306,4,13,1
7306,4,15,1
7306,4,17,1
7306,4,18,1
7306,4,22,1
7306,5,0,2
7306,5,2,2
7306,5,4,1
7306,5,6,1
7306,5,8,1
7306,5,12,1
7306,5,13,1
7306,5,15,2
7306,5,17,1
7306,5,18,2
7306,5,20,1
7306,5,22,1
7306,5,23,1
7306,6,11,1
7306,6,14,1
7306,6,15,3
7306,6,17,1
7306,6,18,2
7306,6,19,1
7306,6,21,1
7307,0,7,1
7307,0,8,1
7307,0,13,1
7307,0,15,1
7307,0,19,1
7307,0,20,1
7307,0,23,2
7307,1,6,1
7307,1,8,1
7307,1,12,1
7307,2,4,1
7307,2,5,1
7307,2,14,1
7307,2,22,1
7307,3,8,1
7307,3,14,1
7307,3,17,1
7307,3,20,1
7307,3,21,1
7307,3,23,1
7307,4,0,1
7307,4,7,1
7307,4,14,1
7307,4,17,2
7307,4,18,1
7307,4,21,2
7307,5,6,1
7307,5,8,1
7307,5,11,1
7307,5,16,1
7307,5,19,1
7307,6,0,1
7307,6,1,2
7307,6,3,1
7307,6,11,2
7307,6,14,1
7307,6,16,2
7307,6,17,1
7307,6,18,2
7310,0,0,1
7310,0,3,2
7310,0,4,1
7310,0,5,3
7310,0,6,5
7310,0,7,4
7310,0,8,1
7310,0,10,2
7310,0,11,3
7310,0,14,1
7310,0,15,4
7310,0,17,2
7310,0,18,3
7310,0,19,5
7310,0,20,6
7310,0,21,4
7310,0,22,4
7310,1,0,3
7310,1,1,1
7310,1,4,1
7310,1,5,1
7310,1,6,4
7310,1,7,3
7310,1,8,1
7310,1,9,1
7310,1,12,1
7310,1,13,2
7310,1,14,1
7310,1,16,1
7310,1,17,2
7310,1,18,1
7310,1,19,6
7310,1,20,6
7310,1,21,5
7310,1,22,3
7310,1,23,1
7310,2,0,2
7310,2,1,1
7310,2,2,1
7310,2,3,1
7310,2,6,2
7310,2,7,3
7310,2,9,1
7310,2,10,1
7310,2,11,1
7310,2,12,2
7310,2,13,4
7310,2,16,4
7310,2,17,4
7310,2,19,4
7310,2,20,2
7310,2,21,5
7310,2,22,8
7310,2,23,1
7310,3,0,2
7310,3,2,1
7310,3,3,2
7310,3,4,3
7310,3,6,6
7310,3,7,5
7310,3,8,1
7310,3,9,1
7310,3,11,1
7310,3,12,3
7310,3,13,2
7310,3,14,1
7310,3,15,3
7310,3,16,5
7310,3,17,1
7310,3,18,8
7310,3,19,1
7310,3,20,4
7310,3,21,8
7310,3,22,7
7310,3,23,5
7310,4,0,5
7310,4,1,3
7310,4,2,4
7310,4,6,4
7310,4,7,2
7310,4,8,3
7310,4,10,1
7310,4,11,1
7310,4,12,1
7310,4,13,2
7310,4,14,3
7310,4,15,7
7310,4,16,4
7310,4,17,7
7310,4,18,5
7310,4,19,3
7310,4,20,7
7310,4,21,4
7310,4,22,6
7310,4,23,4
7310,5,0,12
7310,5,1,11
7310,5,2,3
7310,5,3,4
7310,5,4,1
7310,5,6,2
7310,5,7,2
7310,5,8,3
7310,5,9,3
7310,5,10,7
7310,5,11,4
7310,5,12,6
7310,5,13,6
7310,5,14,5
7310,5,15,1
7310,5,16,6
7310,5,17,8
7310,5,18,6
7310,5,19,6
7310,5,20,9
7310,5,21,7
7310,5,22,10
7310,5,23,7
7310,6,0,11
7310,6,1,13
7310,6,2,6
7310,6,3,3
7310,6,4,5
7310,6,5,2
7310,6,6,3
7310,6,7,2
7310,6,8,1
7310,6,9,3
7310,6,10,3
7310,6,11,5
7310,6,12,3
7310,6,13,1
7310,6,14,4
7310,6,15,5
7310,6,16,7
7310,6,17,8
7310,6,18,9
7310,6,19,4
7310,6,20,8
7310,6,21,4
7310,6,22,3
7311,0,0,1
7311,0,2,1
7311,0,4,1
