Zip,Hour,Number of Trips
7030,17,30
7030,18,38
7030,19,37
7030,20,50
7030,21,73
7030,22,57
7030,23,54
7031,0,2
7031,1,1
7031,2,1
7031,4,1
7031,6,1
7031,18,1
7032,13,1
7032,17,1
7032,21,1
7033,3,1
7033,13,1
7033,22,1
7035,15,1
7035,22,1
7036,10,1
7036,11,1
7036,12,1
7039,3,1
7039,12,1
7039,13,1
7039,19,1
7040,6,1
7040,7,1
7040,11,1
7040,16,1
7040,21,2
7041,7,1
7041,8,1
7041,13,1
7041,16,1
7041,21,1
7042,0,4
7042,1,3
7042,3,1
7042,5,1
7042,6,1
7042,7,2
7042,15,1
7042,16,2
7042,20,1
7042,22,1
7042,23,1
7043,3,1
7043,5,1
7043,15,3
7043,19,1
7043,20,1
7043,21,1
7044,17,1
7044,20,1
7046,12,1
7046,14,1
7047,3,1
7047,5,1
7047,9,1
7047,10,1
7047,16,1
7047,18,1
7047,20,1
7047,22,1
7047,23,1
7050,0,1
7050,5,1
7050,8,1
7050,14,3
7050,15,1
7050,17,2
7050,23,1
7052,1,2
7052,7,1
7052,9,1
7052,11,1
7052,12,1
7052,13,1
7052,14,1
7052,16,1
7052,19,2
7052,21,2
7052,23,1
7054,7,1
7054,8,1
7054,10,1
7054,11,1
7054,12,1
7054,14,2
7054,17,1
7055,1,1
7055,15,1
7055,16,1
7057,1,1
7057,9,1
7057,12,1
7057,18,1
7062,19,1
7063,11,1
7063,18,1
7065,0,1
7065,19,1
7065,23,1
7066,10,1
7066,15,1
7067,4,1
7067,16,1
7068,13,1
7068,14,1
7070,0,1
7070,1,1
7070,6,1
7070,7,1
7070,9,3
7070,12,1
7070,13,1
7070,14,5
7070,15,1
7070,16,1
7070,17,2
7070,20,1
7071,17,1
7072,0,4
7072,1,1
7072,3,1
7072,8,1
7072,9,1
7072,10,1
7072,12,1
7072,13,3
7072,14,3
7072,15,6
7072,16,3
7072,18,2
7072,19,1
7072,20,3
7072,21,3
7072,22,8
7072,23,2
7073,0,1
7073,1,1
7073,4,2
7073,5,2
7073,11,2
7073,15,1
7073,16,2
7073,17,1
7073,18,2
7073,22,1
7073,23,1
7074,3,1
7074,15,1
7074,17,1
7074,18,1
7074,20,1
7074,22,1
7075,0,1
7075,8,1
7075,18,1
7075,20,2
7075,21,1
7075,22,1
7076,7,1
7078,5,1
7078,6,1
7078,9,1
7078,11,1
7078,13,3
7078,14,1
7078,16,3
7078,17,1
7078,19,1
7078,20,2
7078,21,1
7078,22,1
7078,23,1
7079,1,1
7079,3,2
7079,6,1
7079,9,1
7079,11,1
7079,13,1
7079,14,1
7079,15,1
7079,19,1
7079,20,2
7079,21,1
7079,23,1
7080,7,1
7080,19,1
7081,0,1
7081,6,1
7081,8,1
7081,12,1
7081,14,1
7081,15,2
7083,1,1
7083,21,1
7086,0,2
7086,1,2
7086,4,1
7086,6,2
7086,7,1
7086,8,3
7086,9,4
7086,11,4
7086,12,2
7086,13,3
7086,14,3
7086,16,5
7086,17,6
7086,18,4
7086,19,3
7086,20,5
7086,21,12
7086,22,3
7086,23,1
7087,0,1
7087,1,1
7087,2,3
7087,3,1
7087,4,3
7087,5,1
7087,6,2
7087,7,2
7087,9,2
7087,10,2
7087,13,2
7087,14,2
7087,15,4
7087,16,1
7087,17,5
7087,18,6
7087,19,5
7087,20,3
7087,21,1
7087,22,4
7087,23,2
7088,5,1
7088,7,1
7088,8,1
7088,12,1
7088,15,1
7088,21,2
7090,4,1
7090,7,2
7090,12,1
7090,15,1
7090,16,1
7093,2,2
7093,3,4
7093,5,1
7093,6,2
7093,7,1
7093,8,3
7093,9,2
7093,10,1
7093,11,2
7093,12,2
7093,14,3
7093,15,1
7093,16,2
7093,18,2
7093,19,2
7093,20,2
7093,21,3
7093,23,8
7094,0,3
7094,1,2
7094,5,2
7094,6,3
7094,7,1
7094,8,3
7094,9,1
7094,10,3
7094,11,2
7094,12,6
7094,13,3
7094,14,6
7094,15,4
7094,16,7
7094,17,7
7094,18,4
7094,19,2
7094,20,5
7094,21,2
7094,22,2
7094,23,1
7102,0,2
7102,1,4
7102,2,1
7102,3,4
7102,4,1
7102,5,1
7102,6,3
7102,7,5
7102,8,6
7102,9,3
7102,10,3
7102,11,4
7102,12,2
7102,13,9
7102,14,8
7102,15,4
7102,16,10
7102,17,8
7102,18,6
7102,19,5
7102,20,15
7102,21,10
7102,22,4
7102,23,4
7103,5,1
7103,7,1
7103,12,1
7103,17,1
7103,20,1
7103,21,1
7104,13,1
7104,15,1
7104,16,1
7104,18,1
7104,22,1
7104,23,1
7105,1,2
7105,5,1
7105,7,1
7105,9,1
7105,10,1
7105,14,2
7105,16,1
7105,18,2
7105,19,1
7105,21,2
7105,23,1
7106,14,1
7106,16,1
7106,19,1
7107,5,1
7107,9,1
7108,5,1
7109,13,1
7109,22,2
7109,23,1
7110,6,1
7110,7,1
7110,10,1
7110,11,1
7110,19,1
7110,23,1
7111,7,1
7111,16,1
7112,0,1
7112,4,2
7112,6,1
7112,17,1
7112,19,2
7114,0,38
7114,1,21
7114,2,2
7114,3,5
7114,4,42
7114,5,38
7114,6,40
7114,7,42
7114,8,44
7114,9,44
7114,10,57
7114,11,67
7114,12,97
7114,13,101
7114,14,128
7114,15,158
7114,16,119
7114,17,87
7114,18,92
7114,19,119
7114,20,96
7114,21,120
7114,22,92
7114,23,88
7201,1,1
7201,2,1
7201,4,1
7201,5,2
7201,6,1
7201,7,3
7201,8,3
7201,10,1
7201,11,2
7201,12,1
7201,13,1
7201,14,2
7201,16,3
7201,18,1
7201,21,1
7201,22,1
7202,0,1
7202,8,1
7204,3,1
7204,17,1
7205,21,1
7206,10,1
7206,13,1
7206,15,1
7206,17,1
7206,18,2
7206,19,1
7206,22,2
7208,0,1
7208,4,1
7208,5,1
7208,8,1
7208,12,1
7208,14,1
7208,15,1
7208,16,3
7208,18,1
7302,0,13
7302,1,9
7302,2,4
7302,3,4
7302,4,8
7302,5,6
7302,6,9
7302,7,11
7302,8,7
7302,9,5
7302,10,7
7302,11,6
7302,12,8
7302,13,7
7302,14,11
7302,15,9
7302,16,19
7302,17,12
7302,18,10
7302,19,9
7302,20,10
7302,21,19
7302,22,22
7302,23,13
7304,0,3
7304,3,1
7304,4,4
7304,6,4
7304,7,4
7304,8,5
7304,9,4
7304,10,2
7304,11,2
7304,12,8
7304,13,6
7304,14,5
7304,15,4
7304,16,3
7304,17,3
7304,18,4
7304,20,1
7304,21,2
7304,22,4
7304,23,1
7305,3,1
7305,8,2
7305,9,1
7305,10,1
7305,12,1
7305,13,2
7305,14,6
7305,15,3
7305,16,3
7305,17,2
7305,20,1
7305,21,1
7305,22,1
7306,0,3
7306,2,3
7306,3,3
7306,4,1
7306,5,1
7306,6,4
7306,7,1
7306,8,3
7306,9,3
7306,11,4
7306,12,4
7306,13,5
7306,14,3
7306,15,6
7306,16,2
7306,17,4
7306,18,6
7306,19,3
7306,20,4
7306,21,2
7306,22,2
7306,23,3
7307,0,2
7307,1,2
7307,3,1
7307,4,1
7307,5,1
7307,6,2
7307,7,2
7307,8,4
7307,11,3
7307,12,1
7307,13,1
7307,14,4
7307,15,1
7307,16,3
7307,17,4
7307,18,3
7307,19,2
7307,20,2
7307,21,3
7307,22,1
7307,23,3
7310,0,36
7310,1,29
7310,2,15
7310,3,12
7310,4,11
7310,5,6
7310,6,26
7310,7,21
7310,8,10
7310,9,9
7310,10,14
7310,11,15
7310,12,16
7310,13,17
7310,14,15
7310,15,20
7310,16,27
7310,17,32
7310,18,32
7310,19,29
7310,20,42
7310,21,37
7310,22,41
7310,23,18
7311,0,14
7311,1,3
7311,2,2
7311,3,2
7311,4,8
7311,5,9
7311,6,16
7311,7,17
7311,8,8
7311,9,4
7311,10,15
7311,11,9
7311,12,18
7311,13,11
7311,14,13
7311,15,16
7311,16,14
7311,17,17
7311,18,27
7311,19,22
7311,20,23
7311,21,28
7311,22,23
7311,23,13
7401,4,1
7401,12,1
7407,16,1
7410,0,1
7417,12,1
7417,20,2
7420,23,1
7423,8,1
7423,14,1
7424,10,1
7424,21,1
7424,22,1
7430,1,1
7432,13,1
7432,14,1
7432,19,1
7436,16,1
7436,17,1
7436,18,1
7440,17,1
7442,0,1
7444,7,1
7444,11,1
7446,20,1
7446,23,2
7450,5,1
7450,10,1
7450,11,1
7450,12,1
7450,13,1
7450,14,1
7450,15,1
7450,16,2
7450,19,1
7458,10,1
7458,11,1
7458,12,1
7458,13,3
7458,16,1
7458,22,1
7458,23,1
7463,12,1
7463,20,1
7470,11,1
7470,18,1
7481,17,1
7481,19,1
7481,22,1
7495,7,1
7495,13,1
7501,16,1
7503,6,1
7504,5,1
7504,20,1
7504,22,1
7504,23,1
7506,22,1
7508,0,1
7508,10,1
7508,23,1
7512,1,1
7512,9,1
7512,10,1
7512,23,1
7513,0,1
7513,8,2
7514,13,1
7514,21,1
7522,15,1
7524,4,1
7601,1,1
7601,6,1
7601,11,1
7601,12,1
7601,13,1
7601,15,2
7601,17,2
7601,19,1
7603,8,1
7603,11,1
7603,13,1
7604,0,1
7604,9,1
7604,11,1
7604,13,1
7604,15,1
7605,0,2
7605,3,2
7605,6,2
7605,7,2
7605,9,1
7605,12,1
7605,17,1
7605,20,1
7605,22,1
7606,10,1
7606,12,1
7606,14,1
7607,20,1
7607,21,1
7608,8,1
7608,9,1
7608,12,2
7608,15,2
7621,11,1
7621,13,1
7621,14,1
7626,12,1
7626,15,1
7626,16,1
7626,21,1
7627,13,1
7627,21,1
7628,16,1
7631,0,1
7631,1,1
7631,6,1
7631,7,2
7631,9,2
7631,10,1
7631,11,2
7631,12,1
7631,13,2
7631,14,2
7631,15,2
7631,17,2
7631,18,1
7631,19,3
7632,1,1
7632,3,1
7632,6,2
7632,7,1
7632,8,1
7632,9,1
7632,12,1
7632,13,1
7632,14,1
7632,15,3
7632,16,1
7632,17,2
7632,22,1
7641,11,1
7642,1,1
7643,10,1
7643,11,1
7643,16,2
7643,21,1
7644,8,1
7644,14,1
7644,20,2
7644,21,2
7645,5,1
7645,15,1
7645,16,1
7646,15,1
7647,5,1
7647,12,1
7647,20,1
7648,13,1
7649,8,1
7649,17,1
7650,0,1
7650,18,1
7650,19,1
7650,21,1
7652,4,1
7652,15,2
7652,16,2
7652,17,1
7652,18,1
7652,21,1
7652,22,1
7656,12,1
7657,13,1
7657,20,1
7660,4,2
7660,6,1
7660,7,1
7660,10,1
7660,11,2
7660,13,3
7660,15,1
7660,16,2
7660,18,1
7660,21,1
7660,22,2
7660,23,1
7661,0,1
7661,3,1
7661,11,1
7662,3,1
7662,15,1
7662,17,1
7662,18,1
7662,20,1
7663,9,1
7663,17,1
7663,21,1
7666,4,1
7666,6,1
7666,9,2
7666,10,1
7666,11,1
7666,13,1
7666,15,1
7666,23,2
7670,5,1
7670,7,1
7670,8,1
7670,9,1
7670,11,2
7670,18,1
7670,19,1
7670,20,1
7670,21,2
7676,22,1
7677,13,1
7701,10,1
7701,21,1
7701,23,1
7703,17,1
7711,18,2
7716,15,1
7716,21,1
7717,1,2
7717,19,1
7717,20,1
7717,21,1
7717,22,1
7719,11,1
7720,1,1
7720,19,2
7720,21,1
7720,22,1
7723,19,2
7727,17,1
7730,6,1
7730,13,1
7730,17,1
7730,22,1
7740,0,1
7740,16,1
7740,19,1
7740,20,2
7747,0,1
7750,16,1
7753,17,1
7755,16,1
7756,1,1
7756,19,1
7756,21,1
7760,23,1
7762,14,1
7764,0,1
7764,15,1
7801,12,1
7876,22,1
7885,22,1
7901,0,1
7901,3,1
7901,5,1
7901,9,1
7901,10,1
7901,11,1
7901,13,1
7901,15,2
7901,16,1
7901,20,1
7901,21,1
7901,22,4
7901,23,1
7920,7,1
7920,10,1
7921,13,1
7921,16,1
7921,17,1
7924,14,1
7927,8,2
7927,10,1
7928,6,1
7928,18,1
7928,23,1
7931,19,1
7932,20,1
7936,9,1
7936,13,1
7936,14,1
7936,15,1
7936,17,2
7939,10,1
7939,23,1
7940,1,1
7940,11,1
7940,13,1
7940,14,1
7940,16,2
7940,18,1
7940,20,1
7940,21,1
7940,22,1
7940,23,1
7946,9,1
7950,15,1
7950,16,1
7950,21,1
7950,23,1
7960,0,3
7960,1,1
7960,2,1
7960,5,1
7960,14,1
7960,15,1
7960,19,1
7960,20,1
7960,22,1
7974,9,1
7974,13,1
7976,16,1
7976,17,1
7981,16,1
7981,21,1
7981,23,1
8520,14,1
8536,16,1
8542,1,1
8542,13,1
8542,15,1
8542,16,1
8542,19,1
8542,23,1
8550,9,1
8730,22,1
8730,23,1
8742,0,1
8742,18,1
8742,20,1
8742,21,1
8742,23,1
8750,0,2
8750,19,1
8750,20,1
8807,9,1
8807,10,1
8807,18,1
8807,20,1
8810,13,1
8817,8,1
8817,22,1
8820,6,1
8828,14,1
8830,8,1
8830,10,1
8830,13,1
8830,14,2
8830,16,2
8830,17,3
8830,19,1
8830,21,1
8835,19,1
8837,1,1
8837,8,1
8837,12,1
8837,13,1
8837,14,1
8840,2,1
8854,14,1
8854,15,2
8854,18,1
8857,22,1
8859,11,1
8859,15,1
8861,17,1
8861,21,1
8863,10,2
8863,16,1
8872,4,1
8872,11,1
8879,9,1
8879,18,1
8880,8,1
8880,12,1
8880,21,1
8882,16,1
8884,1,1
8901,11,1
8904,0,1
8904,4,1
8904,13,2
8904,14,1
8904,17,1
8904,21,1
8904,22,1
8904,23,1
10001,0,253
10001,1,129
10001,2,77
10001,3,95
10001,4,79
10001,5,113
10001,6,181
10001,7,293
10001,8,329
10001,9,329
10001,10,407
10001,11,420
10001,12,451
10001,13,534
10001,14,554
10001,15,750
10001,16,1022
10001,17,1154
10001,18,1070
10001,19,758
10001,20,695
10001,21,626
10001,22,528
10001,23,365
10002,0,372
10002,1,298
10002,2,222
10002,3,159
10002,4,95
10002,5,161
10002,6,271
10002,7,357
10002,8,426
10002,9,319
10002,10,262
10002,11,255
10002,12,277
10002,13,268
10002,14,330
10002,15,351
10002,16,372
10002,17,386
10002,18,403
10002,19,529
10002,20,484
10002,21,541
10002,22,538
10002,23,473
10003,0,371
10003,1,205
10003,2,132
10003,3,120
10003,4,116
10003,5,156
10003,6,330
10003,7,457
10003,8,445
10003,9,314
10003,10,313
10003,11,321
10003,12,386
10003,13,432
10003,14,533
10003,15,574
10003,16,589
10003,17,691
10003,18,668
10003,19,644
10003,20,682
10003,21,834
10003,22,798
10003,23,578
10004,7,1
10004,10,1
10004,11,2
10004,12,3
10004,13,1
10004,14,1
10004,15,1
10004,16,6
10004,17,2
10004,18,2
10004,21,7
10004,22,3
10004,23,2
10005,0,21
10005,1,10
10005,2,9
10005,3,12
10005,4,21
10005,5,21
10005,6,28
10005,7,38
10005,8,36
10005,9,46
10005,10,49
10005,11,57
10005,12,62
10005,13,62
10005,14,84
10005,15,145
10005,16,189
10005,17,147
10005,18,120
10005,19,145
10005,20,76
10005,21,87
10005,22,77
10005,23,65
10006,0,18
10006,1,13
10006,2,10
10006,3,11
10006,4,16
10006,5,17
10006,6,25
10006,7,23
10006,8,31
10006,9,33
10006,10,54
10006,11,50
10006,12,50
10006,13,64
10006,14,78
10006,15,115
10006,16,140
10006,17,125
10006,18,114
10006,19,103
10006,20,93
10006,21,73
10006,22,59
10006,23,31
10007,0,45
10007,1,24
10007,2,12
10007,3,32
10007,4,27
10007,5,32
10007,6,61
10007,7,56
10007,8,61
10007,9,75
10007,10,57
10007,11,79
10007,12,71
10007,13,110
10007,14,117
10007,15,136
10007,16,147
10007,17,150
10007,18,170
10007,19,137
10007,20,112
10007,21,118
10007,22,111
10007,23,74
10009,0,201
10009,1,110
10009,2,90
10009,3,73
10009,4,84
10009,5,178
10009,6,363
10009,7,514
10009,8,595
10009,9,313
10009,10,226
10009,11,221
10009,12,187
10009,13,182
10009,14,185
10009,15,260
10009,16,276
10009,17,308
10009,18,321
10009,19,345
10009,20,338
10009,21,276
10009,22,312
10009,23,258
10011,0,365
10011,1,295
10011,2,192
10011,3,172
10011,4,169
10011,5,226
10011,6,419
10011,7,687
10011,8,587
10011,9,431
10011,10,410
10011,11,428
10011,12,485
10011,13,566
10011,14,707
10011,15,896
10011,16,1018
10011,17,1072
10011,18,1067
10011,19,883
10011,20,910
10011,21,984
10011,22,957
10011,23,695
10012,0,379
10012,1,215
10012,2,136
10012,3,110
10012,4,116
10012,5,185
10012,6,341
10012,7,444
10012,8,434
10012,9,382
10012,10,428
10012,11,454
10012,12,501
10012,13,663
10012,14,696
10012,15,958
10012,16,1016
10012,17,1188
10012,18,1057
10012,19,1020
10012,20,997
10012,21,1022
10012,22,952
10012,23,679
10013,0,130
10013,1,86
10013,2,34
10013,3,45
10013,4,52
10013,5,63
10013,6,126
10013,7,204
10013,8,212
10013,9,197
10013,10,195
10013,11,196
10013,12,175
10013,13,241
10013,14,259
10013,15,287
10013,16,349
10013,17,470
10013,18,469
10013,19,393
10013,20,380
10013,21,413
10013,22,355
10013,23,199
10014,0,379
10014,1,350
10014,2,238
10014,3,165
10014,4,76
10014,5,144
10014,6,262
10014,7,266
10014,8,253
10014,9,211
10014,10,220
10014,11,252
10014,12,205
10014,13,283
10014,14,328
10014,15,375
10014,16,413
10014,17,486
10014,18,456
10014,19,499
10014,20,567
10014,21,638
10014,22,574
10014,23,461
10016,0,29
10016,1,26
10016,2,14
10016,3,26
10016,4,39
10016,5,47
10016,6,84
10016,7,135
10016,8,171
10016,9,82
10016,10,86
10016,11,61
10016,12,57
10016,13,87
10016,14,101
10016,15,109
10016,16,123
10016,17,143
10016,18,145
10016,19,134
10016,20,146
10016,21,142
10016,22,128
10016,23,88
10017,0,71
10017,1,50
10017,2,24
10017,3,57
10017,4,56
10017,5,96
10017,6,118
10017,7,265
10017,8,245
10017,9,170
10017,10,189
10017,11,200
10017,12,228
10017,13,217
10017,14,258
10017,15,333
10017,16,417
10017,17,481
10017,18,474
10017,19,421
10017,20,307
10017,21,245
10017,22,237
10017,23,161
10018,0,198
10018,1,145
10018,2,86
10018,3,101
10018,4,103
10018,5,112
10018,6,172
10018,7,353
10018,8,340
10018,9,219
10018,10,230
10018,11,271
10018,12,269
10018,13,279
10018,14,328
10018,15,389
10018,16,417
10018,17,464
10018,18,447
10018,19,465
10018,20,517
10018,21,684
10018,22,532
10018,23,330
10019,0,71
10019,1,41
10019,2,25
10019,3,43
10019,4,64
10019,5,77
10019,6,138
10019,7,227
10019,8,249
10019,9,193
10019,10,180
10019,11,168
10019,12,189
10019,13,192
10019,14,217
10019,15,244
10019,16,330
10019,17,283
10019,18,310
10019,19,284
10019,20,265
10019,21,308
10019,22,248
10019,23,142
10020,0,73
10020,1,31
10020,2,19
10020,3,17
10020,4,19
10020,5,22
10020,6,28
10020,7,48
10020,8,57
10020,9,74
10020,10,96
10020,11,106
10020,12,86
10020,13,112
10020,14,150
10020,15,222
10020,16,266
10020,17,250
10020,18,241
10020,19,238
10020,20,300
10020,21,329
10020,22,223
10020,23,113
10021,0,43
10021,1,25
10021,2,16
10021,3,41
10021,4,48
10021,5,97
10021,6,328
10021,7,431
10021,8,386
10021,9,261
10021,10,261
10021,11,282
10021,12,275
10021,13,298
10021,14,334
10021,15,460
10021,16,475
10021,17,472
10021,18,488
10021,19,323
10021,20,262
10021,21,210
10021,22,148
10021,23,91
10022,0,41
10022,1,25
10022,2,20
10022,3,20
10022,4,28
10022,5,34
10022,6,89
10022,7,129
10022,8,134
10022,9,128
10022,10,120
10022,11,155
10022,12,146
10022,13,191
10022,14,228
10022,15,324
10022,16,354
10022,17,382
10022,18,331
10022,19,282
10022,20,209
10022,21,146
10022,22,115
10022,23,72
10023,0,47
10023,1,26
10023,2,21
10023,3,52
10023,4,75
10023,5,142
10023,6,338
10023,7,420
10023,8,389
10023,9,282
10023,10,206
10023,11,182
10023,12,190
10023,13,232
10023,14,258
10023,15,307
10023,16,347
10023,17,300
10023,18,287
10023,19,227
10023,20,243
10023,21,193
10023,22,197
10023,23,87
10024,0,1
10024,2,2
10024,3,2
10024,5,1
10024,6,2
10024,7,2
10024,8,3
10024,10,4
10024,11,2
10024,12,1
10024,13,4
10024,14,1
10024,15,1
10024,16,3
10024,17,2
10024,18,4
10024,19,8
10024,20,5
10024,22,1
10024,23,1
10025,0,19
10025,1,8
10025,2,8
10025,3,19
10025,4,24
10025,5,49
10025,6,89
10025,7,84
10025,8,93
10025,9,62
10025,10,48
10025,11,49
10025,12,47
10025,13,52
10025,14,56
10025,15,50
10025,16,63
10025,17,72
10025,18,70
10025,19,53
10025,20,53
10025,21,44
10025,22,52
10025,23,23
10026,0,20
10026,1,10
10026,2,5
10026,3,27
10026,4,23
10026,5,13
10026,6,32
10026,7,32
10026,8,30
10026,9,36
10026,10,33
10026,11,22
10026,12,29
10026,13,26
10026,14,38
10026,15,37
10026,16,33
10026,17,47
10026,18,40
10026,19,41
10026,20,51
10026,21,49
10026,22,48
10026,23,44
10027,0,8
10027,1,7
10027,2,8
10027,3,12
10027,4,15
10027,5,17
10027,6,15
10027,7,17
10027,8,14
10027,9,27
10027,10,25
10027,11,29
10027,12,15
10027,13,25
10027,14,34
10027,15,35
10027,16,30
10027,17,34
10027,18,40
10027,19,36
10027,20,34
10027,21,32
10027,22,25
10027,23,23
10028,0,51
10028,1,33
10028,2,23
10028,3,30
10028,4,57
10028,5,139
10028,6,388
10028,7,520
10028,8,452
10028,9,242
10028,10,211
10028,11,195
10028,12,175
10028,13,238
10028,14,253
10028,15,301
10028,16,300
10028,17,307
10028,18,309
10028,19,254
10028,20,201
10028,21,179
10028,22,128
10028,23,77
10029,0,11
10029,1,7
10029,2,7
10029,3,8
10029,4,21
10029,5,28
10029,6,39
10029,7,48
10029,8,38
10029,9,47
10029,10,49
10029,11,48
10029,12,48
10029,13,55
10029,14,70
10029,15,72
10029,16,79
10029,17,64
10029,18,64
10029,19,56
10029,20,56
10029,21,49
10029,22,36
10029,23,24
10030,0,17
10030,1,14
10030,2,6
10030,3,17
10030,4,7
10030,5,22
10030,6,24
10030,7,16
10030,8,15
10030,9,15
10030,10,31
10030,11,26
10030,12,28
10030,13,20
10030,14,16
10030,15,18
10030,16,21
10030,17,36
10030,18,25
10030,19,19
10030,20,17
10030,21,28
10030,22,25
10030,23,16
10031,0,10
10031,1,3
10031,2,5
10031,3,3
10031,4,8
10031,5,10
10031,6,8
10031,7,6
10031,8,11
10031,9,17
10031,10,16
10031,11,11
10031,12,11
10031,13,7
10031,14,13
10031,15,9
10031,16,9
10031,17,11
10031,18,10
10031,19,11
10031,20,9
10031,21,12
10031,22,13
10031,23,13
10032,0,9
10032,1,8
10032,2,2
10032,3,11
10032,4,12
10032,5,14
10032,6,9
10032,7,15
10032,8,18
10032,9,29
10032,10,17
10032,11,20
10032,12,18
10032,13,16
10032,14,22
10032,15,27
10032,16,29
10032,17,26
10032,18,22
10032,19,26
10032,20,22
10032,21,24
10032,22,18
10032,23,13
10034,0,15
10034,1,9
10034,2,10
10034,3,19
10034,4,11
10034,5,13
10034,6,10
10034,7,15
10034,8,13
10034,9,15
10034,10,14
10034,11,20
10034,12,21
10034,13,21
10034,14,18
10034,15,22
10034,16,22
10034,17,21
10034,18,25
10034,19,14
10034,20,19
10034,21,25
10034,22,28
10034,23,23
10035,0,10
10035,1,3
10035,2,5
10035,3,6
10035,4,7
10035,5,5
10035,6,11
10035,7,15
10035,8,12
10035,9,20
10035,10,22
10035,11,24
10035,12,27
10035,13,36
10035,14,37
10035,15,33
10035,16,45
10035,17,42
10035,18,28
10035,19,18
10035,20,31
10035,21,42
10035,22,50
10035,23,16
10037,0,11
10037,1,11
10037,2,7
10037,3,3
10037,4,9
10037,5,10
10037,6,20
10037,7,20
10037,8,15
10037,9,16
10037,10,15
10037,11,13
10037,12,16
10037,13,19
10037,14,26
10037,15,15
10037,16,22
10037,17,17
10037,18,11
10037,19,16
10037,20,28
10037,21,23
10037,22,18
10037,23,27
10038,0,31
10038,1,18
10038,2,10
10038,3,18
10038,4,26
10038,5,28
10038,6,43
10038,7,44
10038,8,50
10038,9,51
10038,10,56
10038,11,53
10038,12,42
10038,13,46
10038,14,58
10038,15,46
10038,16,77
10038,17,86
10038,18,84
10038,19,82
10038,20,88
10038,21,64
10038,22,60
10038,23,69
10039,0,6
10039,1,7
10039,2,2
10039,3,7
10039,4,2
10039,5,8
10039,6,12
10039,7,16
10039,8,12
10039,9,15
10039,10,16
10039,11,11
10039,12,12
10039,13,11
10039,14,14
10039,15,13
10039,16,14
10039,17,19
10039,18,15
10039,19,22
10039,20,51
10039,21,39
10039,22,16
10039,23,16
10044,0,31
10044,1,16
10044,2,17
10044,3,19
10044,4,34
10044,5,69
10044,6,163
10044,7,310
10044,8,211
10044,9,126
10044,10,108
10044,11,120
10044,12,104
10044,13,120
10044,14,136
10044,15,196
10044,16,164
10044,17,146
10044,18,173
10044,19,145
10044,20,95
10044,21,71
10044,22,68
10044,23,36
10065,0,37
10065,1,26
10065,2,12
10065,3,27
10065,4,31
10065,5,68
10065,6,149
10065,7,207
10065,8,186
10065,9,179
10065,10,196
10065,11,188
10065,12,193
10065,13,189
10065,14,255
10065,15,273
10065,16,267
10065,17,313
10065,18,291
10065,19,218
10065,20,210
10065,21,179
10065,22,125
10065,23,86
