Zip,Weekday,Hour,Number of Trips
7031,4,11,1
7031,5,12,1
7031,5,18,2
7031,5,19,1
7031,5,21,1
7031,5,23,1
7031,6,10,1
7031,6,11,1
7031,6,19,1
7032,0,15,1
7032,1,11,1
7032,1,14,1
7032,1,22,1
7032,2,18,1
7032,3,11,1
7032,3,13,1
7032,3,20,1
7032,4,10,1
7032,4,11,1
7032,6,12,1
7033,0,1,1
7033,2,18,1
7033,3,9,1
7033,3,15,1
7033,4,14,1
7033,4,22,1
7033,5,0,1
7033,5,22,1
7033,5,23,1
7033,6,2,1
7034,1,0,1
7034,2,16,1
7035,0,6,1
7035,3,16,1
7035,3,21,1
7035,4,22,1
7035,5,1,1
7036,0,16,1
7036,1,9,1
7036,1,14,1
7036,3,14,1
7036,4,15,1
7036,5,5,1
7036,6,18,1
7039,0,12,1
7039,0,19,2
7039,0,22,1
7039,0,23,1
7039,1,21,2
7039,1,23,1
7039,2,16,1
7039,2,18,1
7039,2,22,1
7039,3,14,1
7039,3,15,1
7039,3,16,2
7039,3,21,1
7039,3,22,1
7039,4,7,1
7039,4,17,2
7039,4,19,2
7039,5,0,1
7039,5,1,1
7039,5,3,1
7039,5,10,1
7039,5,13,1
7039,5,16,1
7039,5,17,1
7039,5,18,2
7039,5,21,1
7039,5,22,1
7039,6,9,1
7040,0,3,1
7040,0,4,1
7040,0,6,2
7040,0,7,1
7040,0,13,2
7040,0,17,1
7040,0,21,1
7040,0,23,1
7040,1,3,1
7040,1,6,2
7040,1,14,1
7040,1,22,1
7040,2,3,1
7040,2,5,1
7040,2,11,2
7040,2,19,1
7040,2,22,1
7040,2,23,1
7040,3,14,1
7040,3,17,1
7040,3,19,1
7040,3,20,1
7040,4,0,1
7040,4,3,1
7040,4,9,1
7040,5,11,1
7040,5,18,1
7040,5,22,1
7040,6,5,2
7040,6,13,1
7040,6,23,1
7041,0,10,1
7041,0,18,1
7041,0,23,1
7041,1,14,1
7041,1,22,1
7041,2,20,1
7041,2,21,1
7041,3,10,1
7041,3,18,1
7041,3,20,1
7041,3,21,1
7041,4,18,1
7041,4,19,1
7041,4,21,1
7041,5,12,1
7041,5,20,1
7041,6,5,1
7042,0,3,1
7042,0,10,1
7042,0,15,1
7042,0,17,1
7042,0,20,1
7042,1,3,1
7042,1,7,1
7042,2,11,1
7042,2,16,1
7042,3,0,1
7042,3,1,1
7042,3,4,1
7042,3,6,1
7042,3,7,1
7042,3,20,1
7042,3,21,1
7042,3,22,1
7042,3,23,2
7042,4,0,2
7042,4,17,1
7042,4,19,1
7042,4,22,3
7042,4,23,1
7042,5,0,1
7042,5,1,1
7042,5,16,1
7042,5,17,2
7042,5,18,1
7042,5,19,1
7042,5,20,1
7042,5,22,1
7042,5,23,1
7042,6,0,2
7042,6,1,1
7043,0,4,1
7043,0,20,1
7043,0,22,1
7043,1,4,1
7043,1,10,1
7043,1,11,1
7043,1,13,1
7043,1,18,1
7043,1,20,1
7043,3,3,1
7043,3,5,2
7043,3,22,1
7043,3,23,1
7043,4,4,1
7043,4,8,1
7043,4,17,1
7043,4,19,1
7043,4,21,1
7043,5,6,1
7043,5,13,1
7043,5,15,2
7043,5,16,1
7043,5,19,1
7043,5,20,2
7043,5,22,1
7043,5,23,1
7043,6,1,2
7043,6,2,1
7043,6,6,1
7043,6,9,1
7043,6,11,1
7043,6,13,2
7043,6,17,1
7043,6,21,1
7043,6,22,2
7044,0,8,1
7044,0,14,1
7044,0,15,1
7044,1,23,1
7044,2,14,1
7044,3,10,1
7044,3,12,1
7044,4,15,1
7044,4,20,1
7044,4,22,1
7044,5,14,1
7044,5,15,2
7044,5,22,1
7044,5,23,1
7044,6,15,1
7044,6,16,1
7045,3,7,1
7045,4,6,1
7045,5,19,1
7045,5,21,1
7046,0,12,1
7046,0,14,1
7046,0,19,2
7046,1,15,1
7046,2,7,1
7046,2,15,2
7046,2,18,2
7046,3,13,1
7046,3,14,1
7046,4,10,1
7046,5,0,1
7046,5,11,1
7046,5,20,1
7046,6,0,1
7047,0,1,1
7047,0,4,1
7047,0,9,1
7047,0,10,1
7047,0,13,1
7047,0,19,1
7047,0,21,1
7047,0,23,1
7047,1,1,1
7047,1,5,1
7047,1,9,1
7047,1,15,2
7047,1,16,1
7047,1,21,2
7047,2,3,1
7047,2,4,1
7047,2,8,1
7047,2,20,1
7047,3,2,2
7047,3,8,1
7047,3,16,2
7047,3,17,1
7047,3,23,1
7047,4,5,1
7047,4,6,1
7047,4,9,2
7047,4,10,1
7047,4,12,1
7047,4,14,2
7047,4,19,1
7047,4,20,1
7047,4,21,1
7047,5,0,1
7047,5,1,1
7047,5,3,1
7047,5,11,1
7047,5,16,1
7047,5,17,1
7047,5,18,1
7047,6,2,1
7047,6,6,1
7047,6,9,1
7047,6,10,3
7047,6,11,1
7047,6,12,1
7047,6,14,1
7047,6,15,1
7047,6,19,2
7047,6,21,1
7050,0,12,1
7050,0,20,1
7050,0,23,1
7050,1,3,1
7050,1,6,1
7050,1,14,1
7050,1,17,1
7050,1,23,1
7050,2,7,1
7050,2,23,1
7050,3,7,1
7050,3,16,1
7050,3,23,1
7050,4,23,1
7050,5,0,1
7050,5,11,1
7050,5,12,1
7050,5,21,1
7050,6,10,1
7050,6,14,1
7052,0,7,1
7052,0,12,1
7052,0,17,1
7052,0,23,1
7052,1,0,1
7052,1,3,1
7052,1,12,1
7052,1,20,1
7052,2,3,1
7052,2,5,2
7052,2,7,1
7052,2,12,2
7052,2,17,2
7052,2,18,2
7052,3,9,1
7052,3,10,1
7052,3,14,1
7052,4,4,1
7052,4,9,1
7052,4,12,1
7052,4,13,1
7052,4,15,1
7052,4,16,1
7052,4,17,1
7052,4,19,1
7052,4,23,1
7052,5,0,1
7052,5,8,1
7052,5,10,1
7052,5,11,1
7052,5,12,1
7052,5,14,1
7052,5,15,2
7052,5,16,2
7052,5,18,1
7052,5,20,1
7052,5,21,1
7052,6,11,1
7052,6,17,1
7052,6,18,1
7054,0,5,1
7054,0,17,1
7054,1,7,1
7054,1,22,1
7054,2,8,1
7054,2,13,1
7054,2,14,1
7054,3,5,1
7054,3,11,1
7054,3,13,1
7054,3,18,1
7054,3,19,1
7054,5,2,1
7054,5,12,1
7054,5,21,1
7054,5,22,1
7054,6,2,1
7054,6,15,1
7055,0,1,1
7055,0,6,1
7055,0,7,1
7055,0,10,1
7055,1,2,1
7055,4,15,1
7055,5,19,1
7057,0,5,1
7057,0,7,1
7057,2,10,1
7057,2,19,1
7057,4,17,1
7057,5,4,1
7057,5,18,1
7057,5,23,1
7057,6,0,1
7058,0,19,1
7058,0,23,1
7058,1,14,1
7058,2,22,1
7058,4,23,1
7058,5,0,1
7058,6,18,1
7059,0,8,1
7059,1,15,1
7059,2,16,1
7060,2,21,1
7060,3,13,1
7062,1,3,1
7062,1,22,1
7062,2,11,1
7063,0,11,1
7063,6,18,1
7064,6,20,1
7065,0,10,1
7065,0,19,1
7065,2,16,1
7065,3,8,1
7065,3,9,1
7065,3,14,1
7065,3,23,1
7065,5,14,1
7065,5,19,1
7065,6,20,1
7066,1,17,1
7066,2,11,1
7066,3,6,1
7066,4,21,1
7066,5,0,1
7067,0,3,1
7067,1,22,1
7067,3,14,1
7067,5,18,1
7067,6,5,1
7068,0,16,2
7068,0,19,1
7068,1,17,2
7068,2,8,1
7068,2,18,1
7068,3,4,1
7068,4,9,1
7068,4,21,1
7068,6,14,1
7068,6,19,1
7069,4,13,1
7069,5,13,1
7069,5,21,1
7070,0,3,1
7070,0,12,1
7070,0,13,1
7070,0,15,1
7070,0,17,1
7070,0,18,1
7070,0,19,1
7070,0,21,1
7070,0,23,3
7070,1,6,1
7070,1,7,1
7070,1,11,1
7070,1,13,1
7070,1,14,1
7070,1,16,1
7070,1,19,1
7070,1,21,1
7070,2,1,1
7070,2,9,1
7070,2,10,1
7070,2,14,1
7070,2,15,3
7070,2,16,1
7070,3,7,1
7070,3,9,1
7070,3,10,1
7070,3,12,1
7070,3,14,1
7070,3,16,1
7070,3,17,1
7070,3,20,1
7070,4,10,1
7070,4,15,1
7070,4,19,2
7070,4,22,1
7070,4,23,2
7070,5,8,2
7070,5,13,1
7070,5,16,1
7070,5,17,2
7070,5,18,1
7070,5,19,1
7070,5,20,1
7070,6,0,1
7070,6,9,1
7070,6,11,1
7070,6,12,1
7070,6,19,1
7070,6,20,1
7070,6,21,1
7071,0,12,2
7071,1,17,1
7071,2,7,1
7071,2,10,1
7071,3,10,1
7071,3,20,1
7071,5,17,1
7071,5,20,1
7071,6,16,1
7072,0,0,1
7072,0,6,1
7072,0,9,1
7072,0,10,1
7072,0,12,2
7072,0,17,1
7072,0,18,1
7072,0,20,2
7072,0,22,8
7072,0,23,2
7072,1,8,1
7072,1,9,1
7072,1,12,3
7072,1,16,4
7072,1,17,1
7072,1,20,2
7072,1,21,2
7072,1,22,1
7072,2,0,1
7072,2,8,2
7072,2,13,1
7072,2,15,3
7072,2,16,3
7072,2,17,1
7072,2,18,3
7072,2,19,1
7072,2,20,1
7072,2,22,2
7072,3,0,1
7072,3,1,2
7072,3,13,2
7072,3,14,1
7072,3,16,1
7072,3,17,1
7072,3,18,1
7072,3,19,1
7072,3,20,7
7072,3,21,3
7072,3,22,3
7072,4,6,1
7072,4,7,1
7072,4,8,1
7072,4,9,1
7072,4,10,1
7072,4,11,1
7072,4,12,1
7072,4,13,1
7072,4,14,2
7072,4,16,1
7072,4,18,1
7072,4,19,1
7072,4,20,1
7072,4,21,2
7072,4,22,4
7072,4,23,1
7072,5,9,1
7072,5,12,1
7072,5,16,1
7072,5,17,2
7072,5,18,3
7072,5,19,4
7072,5,20,1
7072,5,21,6
7072,5,22,13
7072,5,23,9
7072,6,0,2
7072,6,1,2
7072,6,9,2
7072,6,11,2
7072,6,12,1
7072,6,13,2
7072,6,14,1
7072,6,15,11
7072,6,16,3
7072,6,17,1
7072,6,18,1
7072,6,19,1
7072,6,20,1
7072,6,21,3
7072,6,22,6
7072,6,23,1
7073,0,11,1
7073,0,14,1
7073,0,18,3
7073,0,19,1
7073,1,2,1
7073,1,20,1
7073,2,3,1
7073,2,5,1
7073,2,14,1
7073,2,16,1
7073,2,20,1
7073,2,23,1
7073,3,3,2
7073,3,5,1
7073,3,8,1
7073,3,17,1
7073,4,5,1
7073,4,15,1
7073,4,16,2
7073,4,17,1
7073,4,19,1
7073,4,22,1
7073,4,23,1
7073,5,1,1
7073,5,8,1
7073,5,11,1
7073,5,14,2
7073,5,15,1
7073,5,16,2
7073,5,17,2
7073,5,18,1
7073,5,21,1
7073,6,0,1
7073,6,4,1
7073,6,5,1
7073,6,9,1
7073,6,10,1
7073,6,12,1
7073,6,14,1
7073,6,15,1
7073,6,16,1
7073,6,23,2
7074,0,10,1
7074,0,11,1
7074,0,12,1
7074,0,14,1
7074,0,15,1
7074,0,17,1
7074,1,13,1
7074,2,9,1
7074,2,13,1
7074,2,16,1
7074,2,18,1
7074,2,21,1
7074,3,10,1
7074,3,11,1
7074,3,16,1
7074,3,20,1
7074,4,10,2
7074,4,20,1
7074,6,5,1
7074,6,12,1
7074,6,16,2
7075,0,0,1
7075,0,3,1
7075,0,19,1
7075,1,6,1
7075,2,7,1
7075,2,11,1
7075,2,15,1
7075,2,20,2
7075,3,12,1
7075,3,18,2
7075,4,16,1
7075,5,5,1
7075,5,12,1
7075,5,19,1
7075,5,22,1
7075,5,23,2
7075,6,9,1
7076,0,7,1
7076,5,1,1
7076,5,20,1
7077,5,1,1
7078,0,7,1
7078,0,13,1
7078,0,14,1
7078,0,16,2
7078,0,17,2
7078,0,19,2
7078,0,20,1
7078,1,8,1
7078,1,10,1
7078,1,13,1
7078,1,14,2
7078,1,16,2
7078,1,17,2
7078,1,18,1
7078,1,19,1
7078,1,21,1
7078,2,7,1
7078,2,14,1
7078,2,15,2
7078,2,17,2
7078,2,20,1
7078,2,21,2
7078,2,22,1
7078,3,6,1
7078,3,7,1
7078,3,13,1
7078,3,14,1
7078,3,17,1
7078,3,20,2
7078,3,21,2
7078,3,23,1
7078,4,0,2
7078,4,6,1
7078,4,9,1
7078,4,12,1
7078,4,13,2
7078,4,14,1
7078,4,19,1
7078,4,20,1
7078,4,22,1
7078,5,7,1
7078,5,9,1
7078,5,11,1
7078,5,12,1
7078,5,17,2
7078,5,18,1
7078,5,21,1
7078,5,23,1
7078,6,8,1
7078,6,10,2
7078,6,14,1
7078,6,17,1
7078,6,19,1
7079,0,11,1
7079,0,15,1
7079,0,21,2
7079,1,15,2
7079,1,16,1
7079,1,19,1
7079,1,20,1
7079,1,22,1
7079,2,3,1
7079,2,9,2
7079,2,10,1
7079,2,15,2
7079,2,21,3
7079,2,23,2
7079,3,0,1
7079,3,4,2
7079,3,8,1
7079,3,9,1
7079,3,10,1
7079,3,13,2
7079,3,18,1
7079,3,22,1
7079,3,23,1
7079,4,0,1
