Zip,Hour,Number of Trips
7031,10,2
7031,11,2
7031,12,1
7031,16,1
7031,18,2
7031,19,2
7031,21,1
7031,22,1
7031,23,1
7032,10,1
7032,11,3
7032,12,1
7032,13,1
7032,14,1
7032,15,1
7032,18,1
7032,20,1
7032,22,1
7033,0,1
7033,1,1
7033,2,1
7033,9,1
7033,14,1
7033,15,1
7033,18,1
7033,22,2
7033,23,1
7034,0,1
7034,16,1
7035,1,1
7035,6,1
7035,16,1
7035,21,1
7035,22,1
7036,5,1
7036,9,1
7036,14,2
7036,15,1
7036,16,1
7036,18,1
7039,0,1
7039,1,1
7039,3,1
7039,7,1
7039,9,1
7039,10,1
7039,12,1
7039,13,1
7039,14,1
7039,15,1
7039,16,4
7039,17,3
7039,18,3
7039,19,4
7039,21,4
7039,22,4
7039,23,2
7040,0,1
7040,3,4
7040,4,1
7040,5,3
7040,6,4
7040,7,1
7040,9,1
7040,11,3
7040,13,3
7040,14,2
7040,17,2
7040,18,1
7040,19,2
7040,20,1
7040,21,1
7040,22,3
7040,23,3
7041,5,1
7041,10,2
7041,12,1
7041,14,1
7041,18,3
7041,19,1
7041,20,3
7041,21,3
7041,22,1
7041,23,1
7042,0,6
7042,1,3
7042,3,2
7042,4,1
7042,6,1
7042,7,2
7042,10,1
7042,11,1
7042,15,1
7042,16,2
7042,17,4
7042,18,1
7042,19,2
7042,20,3
7042,21,1
7042,22,5
7042,23,4
7043,1,2
7043,2,1
7043,3,1
7043,4,3
7043,5,2
7043,6,2
7043,8,1
7043,9,1
7043,10,1
7043,11,2
7043,13,4
7043,15,2
7043,16,1
7043,17,2
7043,18,1
7043,19,2
7043,20,4
7043,21,2
7043,22,5
7043,23,2
7044,8,1
7044,10,1
7044,12,1
7044,14,3
7044,15,5
7044,16,1
7044,20,1
7044,22,2
7044,23,2
7045,6,1
7045,7,1
7045,19,1
7045,21,1
7046,0,2
7046,7,1
7046,10,1
7046,11,1
7046,12,1
7046,13,1
7046,14,2
7046,15,3
7046,18,2
7046,19,2
7046,20,1
7047,0,1
7047,1,3
7047,2,3
7047,3,2
7047,4,2
7047,5,2
7047,6,2
7047,8,2
7047,9,5
7047,10,5
7047,11,2
7047,12,2
7047,13,1
7047,14,3
7047,15,3
7047,16,4
7047,17,2
7047,18,1
7047,19,4
7047,20,2
7047,21,5
7047,23,2
7050,0,1
7050,3,1
7050,6,1
7050,7,2
7050,10,1
7050,11,1
7050,12,2
7050,14,2
7050,16,1
7050,17,1
7050,20,1
7050,21,1
7050,23,5
7052,0,2
7052,3,2
7052,4,1
7052,5,2
7052,7,2
7052,8,1
7052,9,2
7052,10,2
7052,11,2
7052,12,6
7052,13,1
7052,14,2
7052,15,3
7052,16,3
7052,17,5
7052,18,4
7052,19,1
7052,20,2
7052,21,1
7052,23,2
7054,2,2
7054,5,2
7054,7,1
7054,8,1
7054,11,1
7054,12,1
7054,13,2
7054,14,1
7054,15,1
7054,17,1
7054,18,1
7054,19,1
7054,21,1
7054,22,2
7055,1,1
7055,2,1
7055,6,1
7055,7,1
7055,10,1
7055,15,1
7055,19,1
7057,0,1
7057,4,1
7057,5,1
7057,7,1
7057,10,1
7057,17,1
7057,18,1
7057,19,1
7057,23,1
7058,0,1
7058,14,1
7058,18,1
7058,19,1
7058,22,1
7058,23,2
7059,8,1
7059,15,1
7059,16,1
7060,13,1
7060,21,1
7062,3,1
7062,11,1
7062,22,1
7063,11,1
7063,18,1
7064,20,1
7065,8,1
7065,9,1
7065,10,1
7065,14,2
7065,16,1
7065,19,2
7065,20,1
7065,23,1
7066,0,1
7066,6,1
7066,11,1
7066,17,1
7066,21,1
7067,3,1
7067,5,1
7067,14,1
7067,18,1
7067,22,1
7068,4,1
7068,8,1
7068,9,1
7068,14,1
7068,16,2
7068,17,2
7068,18,1
7068,19,2
7068,21,1
7069,13,2
7069,21,1
7070,0,1
7070,1,1
7070,3,1
7070,6,1
7070,7,2
7070,8,2
7070,9,3
7070,10,3
7070,11,2
7070,12,3
7070,13,3
7070,14,3
7070,15,5
7070,16,4
7070,17,4
7070,18,2
7070,19,6
7070,20,3
7070,21,3
7070,22,1
7070,23,5
7071,7,1
7071,10,2
7071,12,2
7071,16,1
7071,17,2
7071,20,2
7072,0,5
7072,1,4
7072,6,2
7072,7,1
7072,8,4
7072,9,6
7072,10,2
7072,11,3
7072,12,8
7072,13,6
7072,14,4
7072,15,14
7072,16,13
7072,17,7
7072,18,10
7072,19,8
7072,20,15
7072,21,16
7072,22,37
7072,23,13
7073,0,1
7073,1,1
7073,2,1
7073,3,3
7073,4,1
7073,5,4
7073,8,2
7073,9,1
7073,10,1
7073,11,2
7073,12,1
7073,14,5
7073,15,3
7073,16,6
7073,17,4
7073,18,4
7073,19,2
7073,20,2
7073,21,1
7073,22,1
7073,23,4
7074,5,1
7074,9,1
7074,10,4
7074,11,2
7074,12,2
7074,13,2
7074,14,1
7074,15,1
7074,16,4
7074,17,1
7074,18,1
7074,20,2
7074,21,1
7075,0,1
7075,3,1
7075,5,1
7075,6,1
7075,7,1
7075,9,1
7075,11,1
7075,12,2
7075,15,1
7075,16,1
7075,18,2
7075,19,2
7075,20,2
7075,22,1
7075,23,2
7076,1,1
7076,7,1
7076,20,1
7077,1,1
7078,0,2
7078,6,2
7078,7,4
7078,8,2
7078,9,2
7078,10,3
7078,11,1
7078,12,2
7078,13,5
7078,14,7
7078,15,2
7078,16,4
7078,17,10
7078,18,2
7078,19,5
7078,20,5
7078,21,6
7078,22,2
7078,23,2
7079,0,2
7079,3,1
7079,4,3
7079,5,2
7079,7,2
7079,8,1
7079,9,4
7079,10,4
7079,11,3
7079,12,2
7079,13,5
7079,15,6
7079,16,1
7079,17,1
7079,18,3
7079,19,2
7079,20,5
7079,21,5
7079,22,6
7079,23,3
7080,8,1
7080,9,1
7080,10,1
7080,12,1
7080,14,1
7080,15,2
7080,18,1
7080,21,1
7081,3,1
7081,5,1
7081,6,1
7081,7,1
7081,9,1
7081,11,2
7081,12,3
7081,13,1
7081,14,2
7081,15,3
7081,16,2
7081,17,1
7081,18,2
7081,20,1
7081,21,4
7081,22,1
7083,0,2
7083,1,1
7083,2,1
7083,7,1
7083,11,1
7083,12,1
7083,13,1
7083,14,1
7083,15,3
7083,16,1
7083,17,1
7083,20,1
7083,21,1
7083,22,2
7086,0,9
7086,1,8
7086,2,7
7086,3,4
7086,4,7
7086,5,6
7086,6,7
7086,7,6
7086,8,8
7086,9,12
7086,10,8
7086,11,13
7086,12,10
7086,13,6
7086,14,12
7086,15,10
7086,16,12
7086,17,14
7086,18,12
7086,19,17
7086,20,17
7086,21,14
7086,22,14
7086,23,11
7087,0,5
7087,1,4
7087,2,2
7087,3,4
7087,4,6
7087,5,10
7087,6,4
7087,7,10
7087,8,8
7087,9,13
7087,10,11
7087,11,4
7087,12,10
7087,13,8
7087,14,8
7087,15,11
7087,16,6
7087,17,16
7087,18,12
7087,19,11
7087,20,12
7087,21,9
7087,22,14
7087,23,7
7088,0,1
7088,4,1
7088,5,1
7088,10,1
7088,13,2
7088,16,1
7088,18,1
7088,21,1
7088,23,3
7090,4,2
7090,6,1
7090,7,2
7090,8,1
7090,11,1
7090,14,1
7090,15,2
7090,16,3
7090,17,2
7090,18,2
7090,20,1
7090,21,1
7090,22,2
7090,23,1
7092,4,1
7092,15,1
7092,17,1
7092,20,1
7092,21,1
7092,22,1
7092,23,1
7093,0,7
7093,1,3
7093,2,5
7093,3,10
7093,4,13
7093,5,6
7093,6,8
7093,7,6
7093,8,7
7093,9,7
7093,10,4
7093,11,4
7093,12,13
7093,13,9
7093,14,8
7093,15,7
7093,16,11
7093,17,4
7093,18,12
7093,19,17
7093,20,14
7093,21,14
7093,22,9
7093,23,16
7094,0,9
7094,1,4
7094,3,3
7094,4,5
7094,5,7
7094,6,8
7094,7,13
7094,8,5
7094,9,8
7094,10,16
7094,11,19
7094,12,22
7094,13,24
7094,14,22
7094,15,26
7094,16,15
7094,17,22
7094,18,16
7094,19,5
7094,20,14
7094,21,9
7094,22,8
7094,23,9
7095,1,1
7095,3,1
7095,4,1
7095,7,1
7095,11,1
7095,14,1
7095,15,2
7095,16,1
7095,18,1
7095,19,1
7102,0,15
7102,1,7
7102,2,6
7102,3,3
7102,4,4
7102,5,4
7102,6,10
7102,7,25
7102,8,19
7102,9,10
7102,10,18
7102,11,27
7102,12,31
7102,13,30
7102,14,24
7102,15,42
7102,16,27
7102,17,43
7102,18,37
7102,19,27
7102,20,24
7102,21,32
7102,22,33
7102,23,20
7103,1,1
7103,5,2
7103,7,3
7103,8,2
7103,10,2
7103,11,6
7103,12,4
7103,13,2
7103,14,5
7103,15,1
7103,17,1
7103,18,4
7103,19,3
7103,20,3
7103,21,2
7104,0,1
7104,1,1
7104,2,1
7104,7,1
7104,8,2
7104,10,1
7104,12,1
7104,13,2
7104,14,1
7104,16,1
7104,17,1
7104,18,1
7104,19,1
7104,20,1
7104,21,1
7104,22,2
7104,23,2
7105,0,1
7105,1,2
7105,2,1
7105,4,1
7105,5,1
7105,6,3
7105,7,3
7105,8,1
7105,9,4
7105,11,1
7105,12,3
7105,13,3
7105,14,3
7105,15,5
7105,16,5
7105,17,1
7105,18,6
7105,19,2
7105,20,4
7105,21,3
7105,22,1
7105,23,2
7106,5,1
7106,6,2
7106,8,1
7106,10,2
7106,11,1
7106,13,2
7106,14,1
7106,15,3
7106,16,1
7106,17,1
7106,19,1
7106,22,1
7107,0,3
7107,11,1
7107,12,1
7107,14,1
7107,15,1
7107,19,1
7107,20,1
7107,21,2
7107,23,1
7108,0,2
7108,5,1
7108,7,1
7108,8,2
7108,9,2
7108,10,2
7108,11,1
7108,12,2
7108,14,1
7108,16,2
7108,17,2
7108,19,1
7108,20,1
7108,23,1
7109,2,1
7109,5,1
7109,12,1
7109,13,1
7109,14,1
7109,17,1
7109,21,1
7109,22,1
7109,23,1
7110,0,3
7110,1,1
7110,2,1
7110,5,1
7110,7,2
7110,9,1
7110,10,4
7110,11,2
7110,13,1
7110,14,1
7110,15,4
7110,16,1
7110,17,1
7110,18,1
7110,19,3
7110,20,2
7110,21,2
7110,22,1
7110,23,3
7111,0,1
7111,1,3
7111,2,1
7111,7,1
7111,13,2
7111,14,1
7111,15,1
7111,17,1
7111,18,1
7111,19,2
7111,20,1
7111,22,1
7111,23,2
7112,1,1
7112,7,1
7112,8,1
7112,9,1
7112,11,1
7112,12,2
7112,13,3
7112,14,3
7112,15,1
7112,16,2
7112,17,1
7112,18,1
7112,22,1
7112,23,1
7114,0,180
7114,1,71
7114,2,8
7114,3,17
7114,4,187
7114,5,190
7114,6,182
7114,7,193
7114,8,177
7114,9,176
7114,10,233
7114,11,291
7114,12,333
7114,13,435
7114,14,421
7114,15,651
7114,16,475
7114,17,416
7114,18,416
7114,19,439
7114,20,438
7114,21,411
7114,22,503
7114,23,353
7201,1,1
7201,3,1
7201,4,1
7201,5,3
7201,6,8
7201,7,14
7201,8,8
7201,9,7
7201,10,4
7201,11,10
7201,12,10
7201,13,6
7201,14,7
7201,15,5
7201,16,10
7201,17,8
7201,18,6
7201,19,5
7201,20,3
7201,21,3
7201,22,4
7201,23,4
7202,0,1
7202,1,2
7202,5,3
7202,6,1
7202,7,1
7202,8,2
7202,9,1
7202,10,1
7202,11,1
7202,12,1
7202,13,1
7202,14,2
7202,15,5
7202,16,2
7202,17,1
7202,18,1
7202,20,1
7202,21,3
7202,22,3
7203,0,1
7203,3,1
7203,6,1
7203,8,1
7204,0,2
7204,3,2
7204,5,1
7204,9,1
7204,10,1
7204,13,1
7204,21,1
7204,22,1
7205,3,1
7205,4,1
7205,5,1
7205,6,1
7205,8,1
7205,9,1
7205,10,1
7205,11,2
7205,14,1
7205,15,3
7205,17,2
7205,18,1
7206,11,1
7206,13,4
7206,14,1
7206,15,5
7206,16,4
7206,17,5
7206,18,5
7206,19,1
7206,20,1
7206,22,1
7208,0,2
7208,1,2
7208,2,1
7208,4,4
7208,8,2
7208,9,1
7208,12,1
7208,13,1
7208,15,4
7208,16,3
7208,17,2
7208,18,2
7208,20,2
7208,21,1
7208,23,2
7302,0,55
7302,1,45
7302,2,15
7302,3,27
7302,4,20
7302,5,18
7302,6,21
7302,7,36
7302,8,32
7302,9,24
7302,10,19
7302,11,20
7302,12,17
7302,13,24
7302,14,43
7302,15,34
7302,16,45
7302,17,41
7302,18,51
7302,19,40
7302,20,61
7302,21,82
7302,22,97
7302,23,62
7304,0,7
7304,1,1
7304,2,4
7304,3,5
7304,4,11
7304,5,11
7304,6,11
7304,7,18
7304,8,11
7304,9,12
7304,10,8
7304,11,11
7304,12,17
7304,13,17
7304,14,18
7304,15,11
7304,16,13
7304,17,14
7304,18,10
7304,19,9
7304,20,14
7304,21,15
7304,22,15
7304,23,5
7305,0,3
7305,1,1
7305,2,1
7305,3,1
7305,4,4
7305,5,1
7305,6,3
7305,7,2
7305,8,3
7305,9,4
7305,10,7
7305,11,5
7305,12,5
7305,13,3
7305,14,10
7305,15,12
7305,16,4
7305,17,4
7305,18,4
7305,19,1
7305,20,2
7305,21,3
7305,23,1
7306,0,9
7306,1,2
7306,2,5
7306,3,6
7306,4,10
7306,5,10
7306,6,9
7306,7,12
7306,8,15
7306,9,18
7306,10,12
7306,11,15
7306,12,16
7306,13,15
7306,14,15
7306,15,14
7306,16,18
7306,17,21
7306,18,15
7306,19,18
7306,20,12
7306,21,16
7306,22,13
7306,23,16
7307,0,7
7307,1,3
7307,3,3
7307,4,9
7307,5,11
7307,6,9
7307,7,15
7307,8,14
7307,9,7
7307,10,12
7307,11,9
7307,12,14
7307,13,5
7307,14,12
7307,15,9
7307,16,6
7307,17,11
7307,18,20
7307,19,13
7307,20,13
7307,21,13
7307,22,13
7307,23,23
7310,0,134
7310,1,128
7310,2,50
7310,3,56
7310,4,42
7310,5,50
7310,6,52
7310,7,86
7310,8,61
7310,9,48
7310,10,75
7310,11,67
7310,12,72
7310,13,72
7310,14,85
7310,15,81
7310,16,122
7310,17,110
7310,18,129
7310,19,109
7310,20,136
7310,21,184
7310,22,153
7310,23,123
7311,0,36
7311,1,10
7311,2,11
7311,3,24
7311,4,25
7311,5,23
7311,6,25
7311,7,44
7311,8,35
7311,9,26
7311,10,46
7311,11,53
7311,12,45
7311,13,48
7311,14,71
7311,15,77
7311,16,75
7311,17,74
7311,18,76
7311,19,69
7311,20,78
7311,21,84
7311,22,84
7311,23,49
7401,3,1
7401,4,2
7401,5,1
7401,6,1
7401,11,1
7401,13,2
7401,16,1
7401,19,1
7405,1,1
7407,7,1
7407,9,1
7407,15,1
7410,4,1
7410,5,1
7410,15,1
7417,4,1
7417,5,1
7417,9,1
7417,13,1
7417,14,1
7417,15,1
7417,17,1
7417,18,1
7417,20,2
7417,23,3
7423,0,1
7423,3,1
7423,5,2
7423,8,1
7423,11,1
7423,12,1
7423,16,1
7423,17,2
7423,18,2
7423,19,1
7423,21,1
7424,0,2
7424,3,1
7424,8,1
7424,16,1
7424,17,1
7424,18,1
7424,19,1
7424,20,1
7424,21,1
7424,22,4
7424,23,2
7430,15,1
7430,16,1
7432,6,1
7432,7,1
7432,11,1
7432,13,1
7432,15,1
7432,18,1
7436,0,1
7436,10,1
7436,16,1
7440,13,1
7440,14,1
7440,17,1
7442,0,1
7442,1,2
7442,5,1
7442,15,1
7444,0,1
7444,8,1
7444,9,1
7444,10,1
7444,16,2
7444,21,2
7446,0,1
7446,5,1
7446,9,2
7446,12,1
7446,13,1
7446,20,2
7446,22,1
7446,23,4
7450,0,4
7450,2,1
7450,7,1
7450,8,1
7450,12,2
7450,14,1
7450,15,2
7450,16,4
7450,17,2
7450,19,1
7450,20,3
7450,21,1
7450,22,3
7450,23,2
7452,0,1
7452,1,1
7452,2,1
7452,5,1
7452,6,1
7452,9,2
7452,15,1
7452,16,1
7452,17,3
7452,21,2
7452,22,1
7457,0,3
7457,1,4
7457,2,1
7457,5,1
7458,3,1
7458,7,1
7458,10,2
7458,12,2
7458,13,5
7458,14,1
7458,15,1
7458,16,1
7458,18,1
7458,20,1
7458,22,1
7463,10,1
7463,11,1
7463,12,1
7463,15,1
7463,20,1
7463,23,1
7470,2,2
7470,5,1
7470,6,1
7470,8,1
7470,11,2
7470,12,1
7470,13,2
7470,14,1
7470,16,1
7470,18,1
7470,19,1
7470,20,1
7470,21,2
7470,22,3
7481,2,1
7481,5,1
7481,10,1
7481,13,1
7481,19,1
7481,20,1
7481,21,3
7481,22,1
7481,23,2
7495,4,1
7495,8,1
7495,10,1
7495,11,1
7495,12,1
7495,21,1
7495,23,1
7501,6,1
7501,8,1
7501,9,1
7501,10,1
7501,12,1
7501,14,1
7501,16,1
7501,21,1
7501,23,1
7502,7,2
7502,13,1
7502,23,1
7503,4,1
7503,9,2
7503,12,1
7503,17,1
7504,23,1
7505,8,1
7505,13,1
7506,5,1
7506,6,1
7506,14,1
7506,15,1
7506,16,1
7506,20,1
7506,22,2
7512,0,1
7512,2,2
7512,5,1
7512,7,1
7512,11,2
7512,12,2
7512,13,2
7512,14,2
7512,15,2
7512,16,1
7512,19,1
7512,22,3
7512,23,3
7513,8,1
7513,21,1
7514,15,1
7514,16,1
7514,18,1
7514,23,1
7522,14,1
7524,21,1
7524,23,2
7601,1,1
7601,8,1
7601,9,2
7601,10,3
7601,12,4
7601,13,3
7601,14,5
7601,15,2
7601,16,4
7601,17,4
7601,18,2
7601,19,3
7601,20,2
7601,21,1
7601,22,3
7601,23,2
7603,3,1
7603,6,1
7603,7,1
7603,8,2
7603,10,1
7603,11,1
7603,12,3
7603,13,1
7603,14,1
7603,15,4
7603,16,1
7603,18,1
7603,19,1
7603,20,2
7603,22,1
7603,23,1
7604,6,3
7604,8,1
7604,10,2
7604,11,3
7604,12,2
7604,13,6
7604,14,2
7604,16,2
7604,17,2
7604,18,4
7604,20,2
7604,21,3
7604,23,1
7605,0,2
7605,3,2
7605,4,1
7605,5,1
7605,6,4
7605,7,6
7605,8,1
7605,9,3
7605,10,3
7605,11,4
7605,12,3
7605,13,1
7605,14,1
7605,15,1
7605,17,3
7605,18,1
7605,19,2
7605,20,5
7605,21,2
7605,22,1
7605,23,1
7606,10,1
7606,11,1
7606,12,1
7606,13,1
7606,14,1
7606,16,1
7607,0,1
7607,1,1
7607,9,1
7607,12,1
7607,13,1
7607,14,2
7607,15,1
7607,18,2
7607,21,1
7607,23,1
7608,8,2
7608,9,1
7608,10,3
7608,11,3
7608,12,3
7608,13,3
7608,14,2
7608,15,2
7608,16,2
7608,17,3
7608,18,1
7608,19,1
7608,23,1
7621,10,2
7621,11,1
7621,14,1
7621,15,1
7621,17,1
7621,20,1
7621,21,2
7621,23,2
7624,1,1
7624,5,1
7624,20,1
7626,1,1
7626,3,1
7626,4,1
7626,5,1
7626,6,1
7626,7,1
7626,9,2
7626,10,2
7626,11,1
7626,12,1
7626,15,1
7626,18,3
7626,20,2
7626,21,1
7626,22,3
7626,23,1
7627,0,2
7627,1,1
7627,4,1
7627,5,1
7627,6,1
7627,8,2
7627,17,1
7627,18,1
7627,19,1
7627,22,1
7628,7,1
7628,12,1
7628,15,1
7630,14,1
7630,20,1
7631,0,3
7631,1,3
7631,3,2
7631,4,2
7631,5,5
7631,6,5
7631,7,6
7631,8,2
7631,9,4
7631,10,3
7631,11,3
7631,12,7
7631,13,4
7631,14,3
7631,15,3
7631,17,7
7631,18,2
7631,19,6
7631,20,4
7631,21,6
7631,22,3
7631,23,2
7632,0,1
7632,1,1
7632,3,1
7632,4,2
7632,6,3
7632,7,2
7632,8,2
7632,9,3
7632,10,5
7632,11,2
7632,12,3
7632,13,9
7632,14,8
7632,15,5
7632,16,3
7632,17,5
7632,18,2
7632,19,2
7632,20,1
7632,21,2
7632,23,2
7640,0,1
7640,16,1
7640,23,1
7641,11,1
7642,0,1
7642,1,1
7642,8,1
7642,10,1
7642,14,1
7642,23,2
7643,3,1
7643,6,1
7643,8,2
7643,9,3
7643,11,2
7643,16,1
7643,17,1
7644,1,1
7644,2,1
7644,4,1
7644,8,1
7644,9,3
7644,10,1
7644,11,1
7644,12,1
7644,13,1
7644,15,1
7644,16,3
7644,17,2
7644,18,2
7644,19,1
7644,20,1
7644,21,2
7644,23,1
7645,5,1
7645,11,2
7645,12,2
7645,13,1
7645,16,1
7645,20,1
7645,23,1
7646,7,2
7646,8,1
7646,9,1
7646,12,1
7646,17,1
7647,3,1
7647,4,1
7647,13,2
7647,14,1
7647,18,1
7647,20,1
7647,22,1
7648,0,1
7648,7,1
7648,8,1
7648,9,1
7648,17,1
7648,19,1
7648,21,1
7648,22,2
7649,5,2
7649,6,1
7649,7,1
7649,9,1
7649,10,1
7649,12,1
7649,14,3
7649,15,1
7649,17,2
7649,22,1
7650,0,1
7650,3,2
7650,4,3
7650,5,2
7650,6,1
7650,7,1
7650,9,1
7650,10,2
7650,11,1
7650,12,2
7650,13,4
7650,14,2
7650,15,1
7650,16,1
7650,17,2
7650,18,2
7650,19,2
7650,21,1
7650,22,2
7652,6,1
7652,8,2
7652,9,1
7652,10,2
7652,11,4
7652,12,2
7652,13,5
7652,15,3
7652,16,3
7652,18,2
7652,19,3
7652,20,5
7652,21,1
7652,22,1
7652,23,1
7656,6,1
7656,9,1
7656,12,1
7656,19,1
7656,22,1
7657,5,1
7657,7,1
7657,10,1
7657,22,1
7660,0,1
7660,6,2
7660,7,5
7660,8,3
7660,9,5
7660,10,2
7660,11,4
7660,12,2
7660,13,5
7660,14,1
7660,15,4
7660,16,4
7660,17,4
7660,18,3
7660,19,3
7660,20,1
7660,21,1
7660,22,4
7660,23,1
7661,0,2
7661,3,1
7661,5,1
7661,8,1
7661,10,2
7661,11,1
7661,13,2
7661,15,1
7661,17,1
7661,19,2
7661,22,1
7661,23,1
7662,0,1
7662,6,2
7662,7,1
7662,8,1
7662,9,1
7662,10,1
7662,11,1
7662,12,5
7662,13,4
7662,14,1
7662,15,1
7662,16,2
7662,17,1
7662,18,4
7662,19,1
7662,20,5
7662,21,2
7662,22,1
7663,6,3
7663,8,2
7663,9,1
7663,13,1
7663,14,1
7663,15,1
7663,16,1
7663,17,1
7663,18,1
7663,19,2
7663,21,2
7666,0,1
7666,3,2
7666,4,1
7666,5,2
