Zip,Weekday,Number of Trips
7073,4,8
7073,5,12
7073,6,11
7074,0,6
7074,1,1
7074,2,5
7074,3,4
7074,4,3
7074,6,4
7075,0,3
7075,1,1
7075,2,5
7075,3,3
7075,4,1
7075,5,6
7075,6,1
7076,0,1
7076,5,2
7077,5,1
7078,0,10
7078,1,12
7078,2,10
7078,3,10
7078,4,11
7078,5,9
7078,6,6
7079,0,4
7079,1,6
7079,2,11
7079,3,11
7079,4,10
7079,5,10
7079,6,9
7080,0,2
7080,1,3
7080,2,1
7080,4,2
7080,5,1
7081,0,2
7081,1,6
7081,2,8
7081,3,4
7081,4,3
7081,5,4
7083,0,3
7083,1,1
7083,2,3
7083,3,3
7083,4,2
7083,5,4
7083,6,2
7086,0,27
7086,1,34
7086,2,27
7086,3,30
7086,4,33
7086,5,48
7086,6,45
7087,0,17
7087,1,18
7087,2,19
7087,3,36
7087,4,43
7087,5,36
7087,6,36
7088,0,2
7088,1,1
7088,3,5
7088,4,2
7088,5,2
7090,1,6
7090,2,2
7090,3,4
7090,4,4
7090,5,4
7090,6,2
7092,0,1
7092,1,2
7092,2,2
7092,4,1
7092,6,1
7093,0,27
7093,1,20
7093,2,22
7093,3,25
7093,4,39
7093,5,46
7093,6,35
7094,0,36
7094,1,48
7094,2,32
7094,3,56
7094,4,50
7094,5,37
7094,6,30
7095,0,3
7095,1,1
7095,3,1
7095,4,2
7095,5,1
7095,6,3
7102,0,63
7102,1,64
7102,2,77
7102,3,120
7102,4,63
7102,5,64
7102,6,67
7103,0,7
7103,1,4
7103,2,6
7103,3,4
7103,4,5
7103,5,8
7103,6,7
7104,1,2
7104,2,3
7104,3,2
7104,4,4
7104,5,6
7104,6,4
7105,0,8
7105,1,6
7105,2,7
7105,3,4
7105,4,8
7105,5,16
7105,6,7
7106,0,1
7106,1,3
7106,2,1
7106,3,4
7106,4,3
7106,6,5
7107,0,1
7107,1,2
7107,2,2
7107,3,1
7107,4,3
7107,5,2
7107,6,1
7108,0,1
7108,1,6
7108,2,1
7108,3,3
7108,4,4
7108,5,2
7108,6,4
7109,2,2
7109,3,2
7109,4,1
7109,5,3
7109,6,1
7110,0,4
7110,1,3
7110,3,6
7110,4,5
7110,5,8
7110,6,9
7111,0,5
7111,2,1
7111,3,3
7111,4,4
7111,5,4
7111,6,1
7112,0,4
7112,1,4
7112,2,2
7112,3,1
7112,4,5
7112,5,1
7112,6,3
7114,0,1253
7114,1,983
7114,2,966
7114,3,1194
7114,4,1044
7114,5,558
7114,6,1198
7201,0,19
7201,1,21
7201,2,30
7201,3,18
7201,4,14
7201,5,14
7201,6,12
7202,0,5
7202,1,2
7202,2,6
7202,3,5
7202,4,3
7202,5,5
7202,6,7
7203,2,1
7203,4,1
7203,5,1
7203,6,1
7204,0,3
7204,3,2
7204,4,1
7204,5,2
7204,6,2
7205,0,1
7205,1,3
7205,2,1
7205,3,1
7205,4,3
7205,5,3
7205,6,4
7206,0,4
7206,1,2
7206,2,2
7206,3,2
7206,4,6
7206,5,4
7206,6,8
7208,0,6
7208,1,3
7208,2,5
7208,3,3
7208,4,6
7208,5,4
7208,6,3
7302,0,91
7302,1,75
7302,2,89
7302,3,119
7302,4,151
7302,5,255
7302,6,149
7304,0,32
7304,1,23
7304,2,34
7304,3,37
7304,4,50
7304,5,50
7304,6,42
7305,0,12
7305,1,6
7305,2,18
7305,3,12
7305,4,12
7305,5,14
7305,6,10
7306,0,37
7306,1,49
7306,2,40
7306,3,52
7306,4,42
7306,5,41
7306,6,51
7307,0,29
7307,1,19
7307,2,26
7307,3,29
7307,4,34
7307,5,60
7307,6,54
7310,0,244
7310,1,226
7310,2,223
7310,3,300
7310,4,350
7310,5,496
7310,6,386
7311,0,139
7311,1,172
7311,2,143
7311,3,176
7311,4,189
7311,5,219
7311,6,150
7401,0,2
7401,1,1
7401,4,4
7401,5,1
7401,6,2
7405,5,1
7407,0,1
7407,1,1
7407,4,1
7410,1,1
7410,3,1
7410,4,1
7417,0,1
7417,1,1
7417,2,1
7417,3,2
7417,4,6
7417,5,2
7423,0,3
7423,1,1
7423,2,2
7423,3,3
7423,5,3
7423,6,2
7424,0,1
7424,1,1
7424,3,3
7424,4,3
7424,5,5
7424,6,3
7430,1,1
7430,2,1
7432,1,2
7432,2,1
7432,4,1
7432,5,1
7432,6,1
7436,2,1
7436,4,1
7436,6,1
7440,1,1
7440,4,1
7440,6,1
7442,0,2
7442,1,1
7442,5,1
7442,6,1
7444,1,2
7444,2,2
7444,3,2
7444,5,2
7446,0,3
7446,1,1
7446,2,2
7446,3,3
7446,4,3
7446,5,1
7450,0,2
7450,1,3
7450,2,4
7450,3,4
7450,4,5
7450,5,5
7450,6,5
7452,0,2
7452,2,1
7452,3,1
7452,4,3
7452,5,4
7452,6,4
7457,1,1
7457,5,3
7457,6,5
7458,0,1
7458,1,5
7458,2,4
7458,3,2
7458,4,1
7458,5,2
7458,6,2
7463,1,2
7463,3,2
7463,4,1
7463,5,1
7470,0,1
7470,1,2
7470,2,2
7470,3,5
7470,4,1
7470,5,3
7470,6,6
7481,1,2
7481,3,2
7481,4,1
7481,5,5
7481,6,2
7495,3,2
7495,4,2
7495,5,2
7495,6,1
7501,0,1
7501,3,1
7501,4,4
7501,5,3
7502,0,1
7502,2,1
7502,4,2
7503,0,1
7503,1,2
7503,4,1
7503,6,1
7504,4,1
7505,3,1
7505,5,1
7506,0,1
7506,1,1
7506,3,1
7506,4,1
7506,5,3
7506,6,1
7512,0,3
7512,1,1
7512,2,2
7512,3,5
7512,4,5
7512,5,6
7512,6,1
7513,0,1
7513,3,1
7514,1,1
7514,4,1
7514,5,1
7514,6,1
7522,3,1
7524,0,1
7524,2,1
7524,5,1
7601,0,5
7601,1,3
7601,2,6
7601,3,8
7601,4,8
7601,5,7
7601,6,5
7603,0,2
7603,1,4
7603,2,3
7603,3,6
7603,4,2
7603,5,4
7603,6,2
7604,0,9
7604,1,6
7604,2,7
7604,3,3
7604,4,1
7604,5,6
7604,6,1
7605,0,3
7605,1,5
7605,2,6
7605,3,11
7605,4,7
7605,5,9
7605,6,7
7606,1,2
7606,2,1
7606,3,1
7606,4,1
7606,6,1
7607,1,2
7607,2,2
7607,3,3
7607,4,1
7607,5,1
7607,6,3
7608,0,4
7608,1,9
7608,2,3
7608,3,2
7608,5,5
7608,6,4
7621,0,1
7621,1,1
7621,2,3
7621,3,1
7621,4,1
7621,5,3
7621,6,1
7624,1,1
7624,3,1
7624,4,1
7626,0,2
7626,1,2
7626,2,2
7626,3,5
7626,4,4
7626,5,4
7626,6,4
7627,0,1
7627,1,1
7627,2,1
7627,3,2
7627,4,2
7627,5,2
7627,6,3
7628,2,1
7628,6,2
7630,3,1
7630,4,1
7631,0,21
7631,1,13
7631,2,9
7631,3,14
7631,4,7
7631,5,13
7631,6,8
7632,0,8
7632,1,12
7632,2,7
7632,3,14
7632,4,13
7632,5,5
7632,6,5
7640,5,1
7640,6,2
7641,2,1
7642,0,1
7642,2,2
7642,4,1
7642,5,2
7642,6,1
7643,0,2
7643,1,1
7643,4,2
7643,5,2
7643,6,4
7644,0,2
7644,1,1
7644,2,3
7644,3,3
7644,4,5
7644,5,5
7644,6,5
7645,3,2
7645,4,3
7645,5,3
7645,6,1
7646,0,4
7646,1,1
7646,6,1
7647,2,2
7647,3,3
7647,5,1
7647,6,2
7648,2,2
7648,3,1
7648,4,2
7648,5,2
7648,6,2
7649,0,5
7649,1,3
7649,2,1
7649,3,2
7649,4,2
7649,6,1
7650,0,6
7650,1,5
7650,2,7
7650,3,5
7650,4,4
7650,5,5
7650,6,1
7652,0,2
7652,1,6
7652,2,7
7652,3,11
7652,4,5
7652,5,3
7652,6,2
7656,2,1
7656,3,1
7656,4,2
7656,5,1
7657,1,1
7657,3,2
7657,4,1
7660,0,4
7660,1,7
7660,2,10
7660,3,17
7660,4,9
7660,5,4
7660,6,4
7661,0,2
7661,1,3
7661,2,2
7661,3,2
7661,4,3
7661,5,3
7661,6,1
7662,0,4
7662,1,7
7662,2,5
7662,3,5
7662,4,6
7662,5,5
7662,6,3
7663,0,2
7663,1,2
7663,2,3
7663,3,1
7663,4,2
7663,5,3
7663,6,3
7666,0,5
7666,1,5
7666,2,2
7666,3,5
7666,4,5
7666,5,1
7666,6,6
7670,0,5
7670,1,7
7670,2,5
7670,3,6
7670,4,8
7670,5,8
7670,6,9
7675,1,1
7675,2,1
7675,3,1
7675,5,1
7675,6,3
7676,1,1
7676,2,2
7676,3,2
7676,4,7
7676,5,5
7676,6,1
7677,1,1
7677,2,3
7677,3,1
7677,4,2
7677,5,3
7701,3,1
7701,4,5
7701,5,4
7701,6,2
7703,4,1
7703,5,1
7703,6,1
7704,4,1
7704,5,1
7704,6,2
7711,4,4
7711,5,1
7711,6,5
7712,6,1
7716,4,2
7717,0,1
7717,1,1
7717,2,1
7717,4,5
7717,5,19
7717,6,8
7719,5,2
7720,2,1
7720,3,1
7720,4,3
7720,5,2
7720,6,2
7721,0,2
7721,3,1
7722,5,2
7723,2,1
7723,6,1
7724,4,2
7724,5,3
7726,5,1
7728,6,1
7730,4,1
7730,5,1
7731,5,1
7732,0,1
7732,5,2
7732,6,1
7733,0,1
7733,1,1
7733,5,1
7733,6,2
7734,3,1
7735,4,1
7737,0,1
7738,1,1
7738,4,1
7740,0,1
7740,1,1
7740,4,3
7740,5,3
7740,6,4
7746,5,2
7746,6,1
7747,3,1
7747,4,1
7748,4,1
7748,5,2
7750,4,4
7750,5,4
7751,4,1
7751,6,2
7753,2,1
7753,5,3
7755,5,1
7756,0,1
7756,4,4
7756,5,13
7756,6,5
7757,5,1
7760,5,3
7760,6,1
7762,4,1
7762,5,14
7762,6,5
7764,4,1
7764,6,1
7801,3,2
7801,5,1
7834,0,1
7834,1,1
7834,3,2
7834,4,2
7834,5,1
7834,6,1
7869,5,1
7876,4,1
7901,0,6
7901,1,10
7901,2,11
7901,3,19
7901,4,7
7901,5,7
7901,6,1
7920,2,1
7920,3,1
7920,4,1
7921,0,1
7921,3,1
7921,5,1
7921,6,2
7922,0,2
7922,1,1
7922,2,1
7922,3,3
7922,5,2
7924,4,1
7924,5,2
7924,6,3
7927,0,2
7927,1,5
7927,2,9
7927,3,3
7927,4,5
7927,5,3
7927,6,2
7928,0,2
7928,1,3
7928,2,2
7928,3,2
7928,4,3
7928,5,2
7928,6,3
7931,6,1
7932,0,3
7932,1,1
7932,2,3
7932,3,3
7932,4,5
7932,5,3
7933,3,1
7933,4,1
7936,0,4
7936,1,6
7936,2,5
7936,3,7
7936,4,2
7936,5,1
7939,0,1
7939,1,1
7939,2,2
7939,3,1
7939,4,1
7939,5,2
7940,0,7
7940,1,4
7940,2,9
7940,3,8
7940,4,5
7940,5,5
7940,6,4
7945,3,1
7945,6,1
7950,0,4
7950,1,5
7950,3,2
7950,4,2
7950,6,3
7960,0,1
7960,1,7
7960,2,5
7960,3,3
7960,4,8
7960,5,14
7960,6,4
7974,0,3
7974,1,2
7974,2,3
7974,4,2
7974,6,1
7976,1,4
7976,3,2
7976,4,2
7980,1,1
7980,6,1
7981,0,2
7981,1,2
7981,2,2
7981,3,1
7981,5,1
7981,6,1
8050,5,1
8502,0,1
8520,5,1
8528,1,1
8528,3,1
8528,5,1
8528,6,1
8530,2,1
8536,1,1
8536,2,3
8536,3,1
8536,4,3
8536,6,2
8542,0,3
8542,1,2
8542,2,6
8542,3,1
8542,4,6
8542,5,12
8542,6,3
8550,2,1
8550,4,2
8550,6,1
8553,3,2
8553,6,1
8691,0,1
8722,0,1
8724,5,1
8730,0,1
8730,4,2
8730,5,2
8730,6,1
8734,5,1
8735,4,1
8735,5,3
8735,6,1
8736,0,1
8736,5,1
8738,5,1
8742,4,1
8742,5,5
8742,6,3
8750,2,1
8750,4,3
8750,5,11
8750,6,4
8751,6,1
8805,0,1
8805,2,1
8807,0,2
8807,2,4
8807,5,1
8807,6,1
8810,1,1
8810,2,1
8810,3,1
8812,0,1
8812,2,1
8816,1,1
8816,2,1
8816,3,1
8816,5,1
8816,6,1
8817,0,1
8817,1,2
8817,2,2
8817,3,2
8817,4,2
8817,5,1
8820,0,1
8820,1,2
8820,3,3
8820,4,1
8820,6,1
8830,0,6
8830,1,7
8830,2,10
8830,3,10
8830,4,5
8830,5,3
8830,6,4
8832,4,2
8835,3,1
8837,0,2
8837,2,6
8837,3,2
8837,4,3
8837,5,2
8840,0,2
8840,2,1
8840,3,1
8840,4,1
8840,6,3
8846,0,2
8846,1,1
8846,3,1
8846,4,1
8850,2,2
8850,3,1
8850,6,1
8852,5,2
8854,0,8
8854,1,2
8854,2,1
8854,4,2
8854,5,1
8854,6,1
8857,2,2
8857,5,1
8859,6,1
8861,3,1
8861,4,1
8861,5,2
8861,6,1
8863,0,1
8863,1,1
8863,3,1
8863,4,3
8863,5,1
8863,6,1
8869,0,2
8869,2,2
8869,3,1
8869,4,1
8869,6,1
8872,3,2
8873,3,1
8873,5,1
8876,1,1
8876,3,1
8879,1,1
8879,2,1
8879,3,1
8879,5,4
8879,6,1
8880,0,2
8880,1,2
8880,2,3
8880,4,2
8882,2,1
8882,5,1
8882,6,1
8889,2,1
8901,0,1
8901,1,1
8901,2,1
8901,3,2
8901,5,1
8901,6,1
8902,1,1
8902,3,3
8902,4,1
8902,6,1
8904,0,4
8904,1,4
8904,2,5
8904,3,2
8904,4,11
8904,5,10
8904,6,2
10001,0,5285
10001,1,7539
10001,2,7994
10001,3,8455
10001,4,7431
10001,5,4753
10001,6,3484
10002,0,3368
10002,1,3932
10002,2,4382
10002,3,4793
10002,4,5534
10002,5,6113
10002,6,4751
10003,0,4429
10003,1,5910
10003,2,6281
10003,3,7219
10003,4,7597
10003,5,6721
10003,6,4388
10004,0,10
10004,1,9
10004,2,9
10004,3,24
10004,4,24
10004,5,24
10004,6,23
10005,0,684
10005,1,975
10005,2,994
10005,3,1193
10005,4,1090
10005,5,872
10005,6,468
10006,0,621
10006,1,869
10006,2,917
10006,3,972
10006,4,897
10006,5,734
10006,6,430
10007,0,927
10007,1,1255
10007,2,1297
10007,3,1453
10007,4,1415
10007,5,1220
10007,6,669
10009,0,2787
10009,1,3150
10009,2,3390
10009,3,3762
10009,4,4722
10009,5,3965
10009,6,2661
10011,0,6042
10011,1,8359
10011,2,8952
10011,3,10519
10011,4,10133
10011,5,8570
10011,6,5698
10012,0,6259
10012,1,8788
10012,2,9134
10012,3,10142
10012,4,9952
10012,5,8259
10012,6,5250
10013,0,2600
10013,1,3564
10013,2,3876
10013,3,4068
10013,4,3641
10013,5,2812
10013,6,1957
10014,0,3248
10014,1,4577
10014,2,4864
10014,3,5510
10014,4,5061
10014,5,5128
10014,6,3970
10016,0,1002
10016,1,1154
10016,2,1213
10016,3,1373
10016,4,1708
10016,5,1535
10016,6,987
10017,0,2435
10017,1,3116
10017,2,3310
10017,3,3866
10017,4,3882
10017,5,2707
10017,6,1855
10018,0,3223
10018,1,4150
10018,2,4697
10018,3,5031
10018,4,4945
10018,5,4530
10018,6,3283
10019,0,2258
10019,1,2541
10019,2,2705
10019,3,2886
10019,4,2986
10019,5,2630
10019,6,1811
10020,0,1538
10020,1,2224
10020,2,2451
10020,3,2450
10020,4,1915
10020,5,1010
10020,6,700
10021,0,3157
10021,1,4056
10021,2,4088
10021,3,4214
10021,4,4138
10021,5,3236
10021,6,1865
10022,0,1795
10022,1,2648
10022,2,2639
10022,3,2687
10022,4,2475
10022,5,1475
10022,6,1024
10023,0,2557
10023,1,3020
10023,2,3134
10023,3,3266
10023,4,3180
10023,5,2800
10023,6,1951
10024,0,23
10024,1,25
10024,2,28
10024,3,29
10024,4,29
10024,5,33
10024,6,20
10025,0,621
10025,1,700
10025,2,664
10025,3,727
10025,4,740
10025,5,689
10025,6,530
10026,0,357
10026,1,354
10026,2,379
10026,3,478
10026,4,499
10026,5,624
10026,6,445
10027,0,285
10027,1,305
10027,2,310
10027,3,329
10027,4,362
10027,5,365
10027,6,294
10028,0,2540
10028,1,3159
10028,2,3238
10028,3,3303
10028,4,3365
10028,5,2549
10028,6,1693
10029,0,544
10029,1,624
10029,2,698
10029,3,719
10029,4,714
10029,5,607
10029,6,447
10030,0,202
10030,1,241
10030,2,229
10030,3,245
10030,4,280
10030,5,296
10030,6,271
10031,0,131
10031,1,112
10031,2,112
10031,3,123
10031,4,140
10031,5,210
10031,6,164
10032,0,235
10032,1,267
10032,2,232
10032,3,248
10032,4,278
10032,5,290
10032,6,225
10034,0,195
10034,1,200
10034,2,181
10034,3,221
10034,4,228
10034,5,319
10034,6,313
10035,0,211
10035,1,204
10035,2,192
10035,3,295
10035,4,422
10035,5,444
10035,6,369
10037,0,216
10037,1,209
10037,2,188
10037,3,211
10037,4,242
10037,5,287
10037,6,249
10038,0,523
10038,1,653
10038,2,675
10038,3,786
10038,4,873
10038,5,806
10038,6,540
10039,0,174
10039,1,211
10039,2,216
10039,3,174
10039,4,211
10039,5,227
10039,6,191
10044,0,1325
10044,1,1709
10044,2,1657
10044,3,1803
10044,4,1808
10044,5,1316
10044,6,828
10065,0,2020
10065,1,2484
10065,2,2450
10065,3,2646
10065,4,2591
10065,5,2118
10065,6,1369
10069,0,846
10069,1,965
10069,2,1011
10069,3,1019
10069,4,1098
10069,5,855
10069,6,598
10103,0,2278
10103,1,3186
10103,2,3519
10103,3,3585
10103,4,2722
10103,5,1837
10103,6,1354
10110,0,3474
10110,1,5196
10110,2,5575
10110,3,5783
10110,4,4151
10110,5,1911
10110,6,1385
10111,0,921
10111,1,1353
10111,2,1391
10111,3,1470
10111,4,1073
10111,5,471
10111,6,307
10112,0,313
10112,1,423
10112,2,468
10112,3,503
10112,4,345
10112,5,117
10112,6,106
10115,0,168
10115,1,172
10115,2,183
10115,3,209
10115,4,210
10115,5,228
10115,6,144
10119,0,1897
10119,1,2348
10119,2,2579
10119,3,2809
10119,4,2302
10119,5,1252
10119,6,1578
10152,0,872
10152,1,1294
10152,2,1342
10152,3,1353
10152,4,934
10152,5,251
10152,6,198
10153,0,2887
10153,1,3874
10153,2,3986
10153,3,3965
10153,4,3404
10153,5,2201
10153,6,1537
10154,0,890
10154,1,1240
10154,2,1385
10154,3,1473
10154,4,1275
10154,5,709
10154,6,440
10162,0,1338
10162,1,1590
10162,2,1640
10162,3,1675
10162,4,1594
10162,5,1217
10162,6,930
10167,0,1317
10167,1,1832
10167,2,2036
10167,3,2118
10167,4,1410
10167,5,468
10167,6,366
10171,0,1082
10171,1,1588
10171,2,1616
10171,3,1731
10171,4,1436
10171,5,829
10171,6,669
10199,0,2893
10199,1,3576
10199,2,3586
10199,3,3757
10199,4,3594
10199,5,2725
10199,6,2241
10271,0,979
10271,1,1284
10271,2,1318
10271,3,1508
10271,4,1395
10271,5,1157
10271,6,704
10278,0,1358
10278,1,1793
10278,2,1938
10278,3,1943
10278,4,2152
10278,5,1864
10278,6,1293
10280,0,447
10280,1,555
10280,2,553
10280,3,635
10280,4,705
10280,5,708
10280,6,437
10282,0,1058
10282,1,1261
10282,2,1451
10282,3,1498
10282,4,1382
10282,5,1181
10282,6,713
10301,0,1
10301,1,2
10301,2,6
10301,3,11
10301,4,6
10301,5,8
10301,6,4
10302,0,2
10302,1,3
10302,3,3
10302,4,2
10302,5,2
10303,0,1
10303,1,5
10303,2,2
10303,3,4
10303,4,5
10303,5,1
10304,0,3
10304,1,1
10304,2,5
10304,3,4
10304,4,4
10304,5,5
10304,6,7
10305,0,11
10305,1,10
10305,2,8
10305,3,13
10305,4,10
10305,5,12
10305,6,5
10306,1,1
10306,3,2
10306,4,3
10307,5,1
10308,1,1
10308,4,1
10308,5,1
10310,0,1
10310,1,2
10310,3,1
10310,4,4
10310,5,5
10310,6,1
10311,0,1
10311,1,1
10311,2,2
10311,4,4
10311,5,1
10312,4,1
10314,2,1
10314,3,3
10314,5,3
10314,6,4
10451,0,95
10451,1,91
10451,2,133
10451,3,117
10451,4,118
10451,5,116
10451,6,81
10452,0,45
10452,1,48
10452,2,58
10452,3,40
10452,4,41
10452,5,49
10452,6,48
10453,0,34
10453,1,21
10453,2,11
10453,3,18
10453,4,23
10453,5,23
10453,6,24
10454,0,25
10454,1,17
10454,2,18
10454,3,30
10454,4,43
10454,5,31
10454,6,34
10455,0,15
10455,1,17
10455,2,17
10455,3,23
10455,4,26
10455,5,21
10455,6,22
10456,0,19
10456,1,29
10456,2,26
10456,3,24
10456,4,33
10456,5,24
10456,6,31
10457,0,19
10457,1,20
10457,2,12
10457,3,14
10457,4,13
10457,5,18
10457,6,23
10458,0,66
10458,1,73
10458,2,80
10458,3,85
10458,4,106
10458,5,194
10458,6,115
10459,0,26
10459,1,14
10459,2,26
10459,3,15
10459,4,23
10459,5,32
10459,6,21
10460,0,13
10460,1,19
10460,2,21
10460,3,19
10460,4,21
10460,5,36
10460,6,41
10461,0,32
10461,1,32
10461,2,33
10461,3,32
10461,4,37
10461,5,34
10461,6,30
10462,0,40
10462,1,36
10462,2,31
10462,3,39
10462,4,50
10462,5,52
10462,6,30
10463,0,127
10463,1,125
10463,2,117
10463,3,136
10463,4,138
10463,5,132
10463,6,116
10464,0,3
10464,1,3
10464,2,4
10464,3,2
10464,4,2
10464,5,8
10464,6,8
10465,0,11
10465,1,14
10465,2,15
10465,3,18
10465,4,17
10465,5,39
10465,6,15
10466,0,13
10466,1,9
10466,2,15
10466,3,7
10466,4,8
10466,5,15
10466,6,18
10467,0,41
10467,1,49
10467,2,35
10467,3,32
10467,4,52
10467,5,46
10467,6,33
10468,0,57
10468,1,71
10468,2,75
10468,3,62
10468,4,66
10468,5,86
10468,6,79
10469,0,26
10469,1,30
10469,2,33
10469,3,41
10469,4,25
10469,5,33
10469,6,41
10470,0,13
10470,1,17
10470,2,16
10470,3,14
10470,4,14
10470,5,37
10470,6,19
10471,0,67
10471,1,78
10471,2,80
10471,3,80
10471,4,66
10471,5,72
10471,6,40
10472,0,10
10472,1,18
10472,2,8
10472,3,8
10472,4,15
10472,5,37
10472,6,18
10473,0,14
10473,1,21
10473,2,10
10473,3,20
10473,4,19
10473,5,16
10473,6,16
10474,0,10
10474,1,15
10474,2,9
10474,3,14
10474,4,19
10474,5,12
10474,6,5
10475,0,16
10475,1,19
10475,2,9
10475,3,25
10475,4,17
10475,5,42
10475,6,21
10502,0,5
10502,1,3
10502,2,4
10502,3,1
10502,4,8
10502,5,3
