Zip,Weekday,Number of Trips
7047,4,3
7047,5,5
7047,6,3
7050,0,1
7050,1,3
7050,5,2
7052,1,2
7052,2,2
7052,3,1
7052,4,1
7052,5,1
7054,3,1
7055,0,1
7055,4,1
7055,6,1
7057,4,1
7057,5,1
7057,6,1
7062,4,1
7065,5,1
7066,2,1
7066,3,1
7066,4,1
7066,5,1
7067,2,1
7068,0,1
7068,1,1
7068,2,2
7068,3,1
7068,6,1
7069,5,1
7070,0,3
7070,3,1
7070,4,4
7070,5,4
7070,6,3
7071,0,1
7071,1,2
7072,0,7
7072,1,1
7072,2,2
7072,3,4
7072,4,4
7072,5,3
7072,6,7
7073,0,1
7073,1,1
7073,2,3
7073,3,3
7073,4,1
7073,5,1
7074,1,1
7074,2,1
7074,3,2
7074,5,1
7074,6,1
7075,3,1
7075,4,1
7075,5,1
7076,5,1
7077,1,1
7078,0,2
7078,1,7
7078,2,3
7078,3,4
7078,4,2
7078,5,2
7078,6,1
7079,0,1
7079,1,2
7079,2,4
7079,3,2
7079,4,1
7079,5,4
7079,6,1
7080,0,1
7080,3,1
7080,4,1
7081,2,1
7081,5,2
7083,0,2
7083,1,1
7083,5,4
7086,0,4
7086,1,7
7086,2,3
7086,3,6
7086,4,6
7086,5,14
7086,6,10
7087,0,5
7087,1,1
7087,2,4
7087,3,9
7087,4,8
7087,5,8
7087,6,11
7088,1,2
7088,3,1
7088,4,1
7088,5,1
7088,6,1
7090,1,2
7090,3,1
7090,4,1
7090,5,1
7092,1,1
7092,3,1
7093,0,5
7093,1,7
7093,2,5
7093,3,7
7093,4,4
7093,5,16
7093,6,18
7094,0,11
7094,1,12
7094,2,6
7094,3,7
7094,4,7
7094,5,15
7094,6,15
7095,1,1
7095,4,1
7102,0,17
7102,1,15
7102,2,21
7102,3,15
7102,4,18
7102,5,8
7102,6,17
7103,0,2
7103,1,4
7103,2,1
7103,3,2
7103,4,2
7104,0,1
7104,1,1
7104,2,1
7104,5,1
7105,0,4
7105,1,1
7105,2,4
7105,3,2
7105,4,3
7105,5,3
7105,6,2
7106,1,2
7106,3,1
7106,4,1
7106,6,1
7107,1,1
7107,2,1
7108,0,1
7108,1,3
7108,2,2
7108,4,1
7108,6,1
7109,4,1
7109,5,1
7109,6,3
7110,0,2
7110,1,3
7110,4,1
7110,5,2
7110,6,3
7111,1,1
7111,2,1
7111,5,1
7111,6,1
7112,0,1
7112,2,1
7112,3,1
7112,4,1
7112,5,2
7114,0,289
7114,1,228
7114,2,219
7114,3,269
7114,4,256
7114,5,138
7114,6,300
7201,0,5
7201,1,7
7201,2,4
7201,3,4
7201,4,7
7201,5,1
7201,6,3
7202,0,1
7202,3,1
7202,5,1
7202,6,2
7203,3,1
7203,4,1
7203,5,1
7204,0,1
7204,5,1
7205,0,1
7205,1,1
7205,4,1
7206,2,1
7206,3,1
7206,4,2
7206,6,1
7208,1,2
7208,2,1
7208,3,1
7208,4,3
7208,6,1
7302,0,29
7302,1,25
7302,2,22
7302,3,34
7302,4,45
7302,5,52
7302,6,41
7304,0,8
7304,1,12
7304,2,7
7304,3,7
7304,4,5
7304,5,24
7304,6,11
7305,0,1
7305,1,4
7305,2,3
7305,3,6
7305,4,5
7305,5,3
7306,0,5
7306,1,13
7306,2,9
7306,3,8
7306,4,11
7306,5,13
7306,6,11
7307,0,4
7307,1,9
7307,2,10
7307,3,3
7307,4,8
7307,5,14
7307,6,13
7310,0,59
7310,1,59
7310,2,57
7310,3,67
7310,4,76
7310,5,128
7310,6,100
7311,0,36
7311,1,49
7311,2,49
7311,3,44
7311,4,43
7311,5,50
7311,6,38
7401,0,1
7401,1,1
7401,3,1
7401,4,2
7407,5,1
7410,1,2
7417,0,1
7417,5,3
7423,0,1
7423,1,2
7424,1,2
7424,4,2
7436,2,1
7436,5,1
7440,1,1
7446,1,1
7446,4,1
7450,0,1
7450,1,2
7450,2,1
7450,3,1
7450,5,2
7450,6,1
7452,0,1
7452,2,1
7452,5,1
7457,5,1
7458,1,1
7458,2,1
7458,3,1
7458,4,1
7458,6,1
7463,3,1
7463,6,1
7470,2,1
7470,3,1
7470,4,3
7470,5,3
7470,6,3
7481,1,1
7481,5,1
7481,6,1
7495,0,1
7495,1,1
7501,3,1
7502,5,1
7506,2,1
7506,3,1
7506,6,1
7508,4,1
7508,6,1
7512,1,1
7512,3,2
7513,4,1
7522,3,1
7601,0,3
7601,1,1
7601,2,2
7601,3,4
7601,4,3
7601,5,3
7601,6,1
7603,0,1
7603,1,2
7603,2,1
7603,4,4
7603,5,3
7603,6,1
7604,0,7
7604,1,1
7604,2,3
7604,6,1
7605,1,1
7605,2,1
7605,3,1
7605,4,2
7605,6,6
7606,0,1
7606,2,1
7606,5,1
7606,6,1
7607,2,1
7607,3,1
7607,4,3
7607,5,3
7607,6,2
7608,1,2
7608,3,1
7608,4,1
7608,5,1
7608,6,1
7621,0,2
7621,1,1
7621,2,1
7621,4,1
7621,6,1
7624,6,1
7626,2,2
7626,3,2
7626,4,1
7626,5,1
7627,2,2
7627,4,2
7627,5,1
7627,6,2
7628,5,1
7631,0,3
7631,1,6
7631,2,2
7631,3,6
7631,4,4
7631,5,3
7631,6,2
7632,0,2
7632,1,3
7632,2,4
7632,3,2
7632,4,6
7632,5,5
7632,6,2
7640,4,1
7642,1,1
7643,4,1
7643,5,2
7643,6,2
7644,1,1
7644,4,1
7644,6,1
7645,0,1
7645,2,1
7645,3,1
7645,6,1
7647,0,1
7648,4,1
7649,0,1
7649,1,1
7650,0,2
7650,1,2
7650,2,2
7650,3,2
7650,4,1
7650,5,1
7650,6,3
7652,0,1
7652,1,1
7652,2,2
7652,3,1
7652,4,1
7652,5,1
7657,3,1
7657,4,1
7660,0,2
7660,1,1
7660,2,1
7660,3,4
7660,4,2
7660,5,3
7661,3,2
7661,6,1
7662,0,1
7662,1,2
7662,2,3
7662,5,2
7663,0,1
7663,1,4
7663,2,2
7663,3,1
7663,4,1
7666,1,1
7666,3,1
7666,4,1
7666,5,2
7666,6,1
7670,0,3
7670,1,3
7670,2,2
7670,3,2
7670,4,1
7670,5,3
7670,6,2
7676,1,1
7676,4,1
7676,5,2
7677,5,2
7701,5,2
7704,5,1
7717,0,2
7717,4,2
7717,5,4
7717,6,4
7721,0,1
7724,4,1
7731,4,1
7733,4,1
7739,6,1
7740,5,1
7746,3,1
7747,4,1
7748,5,1
7750,5,2
7753,4,1
7755,5,1
7756,0,2
7757,4,1
7760,4,1
7760,5,1
7760,6,1
7762,5,2
7764,3,1
7764,6,1
7803,2,1
7834,5,1
7901,0,4
7901,1,2
7901,2,4
7901,3,3
7901,4,1
7901,5,2
7901,6,1
7920,3,1
7921,1,2
7922,1,2
7922,5,1
7924,0,1
7927,1,1
7927,2,1
7927,3,1
7927,6,1
7928,1,1
7928,3,2
7928,5,2
7928,6,2
7932,2,1
7932,3,1
7932,4,2
7936,1,2
7936,3,2
7936,5,1
7940,0,1
7940,1,2
7940,2,3
7940,3,1
7940,4,3
7950,0,2
7960,1,2
7960,2,3
7960,3,2
7960,5,6
7960,6,3
7974,1,1
7974,2,1
7976,3,1
7980,1,2
7981,3,1
8540,5,1
8542,0,1
8542,2,2
8542,3,1
8542,4,2
8542,5,4
8550,2,1
8730,4,1
8730,6,1
8734,5,1
8735,5,1
8738,5,1
8750,4,1
8750,6,1
8751,6,1
8755,6,1
8807,2,1
8807,3,1
8817,0,1
8817,2,1
8817,3,2
8817,4,1
8817,5,1
8830,0,1
8830,1,1
8830,2,1
8830,3,4
8830,4,2
8830,5,2
8837,1,2
8837,3,2
8840,0,2
8850,2,1
8850,6,1
8854,1,1
8854,2,1
8854,4,1
8854,6,1
8857,5,1
8859,0,1
8863,2,1
8863,3,2
8863,5,1
8869,3,1
8872,3,1
8879,4,2
8880,0,1
8880,2,1
8882,2,1
8901,4,1
8904,0,3
8904,1,1
8904,2,4
8904,3,1
8904,5,3
8904,6,1
10001,0,1292
10001,1,1785
10001,2,2018
10001,3,2091
10001,4,1870
10001,5,1221
10001,6,872
10002,0,872
10002,1,1033
10002,2,1048
10002,3,1224
10002,4,1449
10002,5,1530
10002,6,1118
10003,0,1158
10003,1,1486
10003,2,1572
10003,3,1825
10003,4,1925
10003,5,1706
10003,6,994
10004,1,3
10004,2,3
10004,3,9
10004,4,4
10004,5,7
10004,6,2
10005,0,163
10005,1,239
10005,2,237
10005,3,292
10005,4,273
10005,5,211
10005,6,115
10006,0,166
10006,1,224
10006,2,240
10006,3,233
10006,4,240
10006,5,179
10006,6,106
10007,0,251
10007,1,307
10007,2,313
10007,3,341
10007,4,353
10007,5,280
10007,6,169
10009,0,726
10009,1,797
10009,2,869
10009,3,962
10009,4,1197
10009,5,981
10009,6,651
10011,0,1494
10011,1,2097
10011,2,2276
10011,3,2571
10011,4,2606
10011,5,2134
10011,6,1351
10012,0,1536
10012,1,2271
10012,2,2361
10012,3,2563
10012,4,2422
10012,5,2017
10012,6,1330
10013,0,622
10013,1,858
10013,2,943
10013,3,1030
10013,4,904
10013,5,687
10013,6,506
10014,0,855
10014,1,1111
10014,2,1244
10014,3,1395
10014,4,1273
10014,5,1262
10014,6,1017
10016,0,260
10016,1,243
10016,2,308
10016,3,355
10016,4,452
10016,5,381
10016,6,241
10017,0,590
10017,1,793
10017,2,821
10017,3,988
10017,4,900
10017,5,646
10017,6,435
10018,0,830
10018,1,1035
10018,2,1192
10018,3,1287
10018,4,1196
10018,5,1125
10018,6,834
10019,0,546
10019,1,656
10019,2,696
10019,3,760
10019,4,762
10019,5,695
10019,6,472
10020,0,387
10020,1,573
10020,2,600
10020,3,585
10020,4,530
10020,5,233
10020,6,171
10021,0,769
10021,1,966
10021,2,1043
10021,3,1023
10021,4,1016
10021,5,811
10021,6,473
10022,0,441
10022,1,630
10022,2,648
10022,3,652
10022,4,555
10022,5,371
10022,6,274
10023,0,648
10023,1,773
10023,2,788
10023,3,805
10023,4,806
10023,5,660
10023,6,473
10024,0,4
10024,1,6
10024,2,11
10024,3,5
10024,4,8
10024,5,10
10024,6,1
10025,0,163
10025,1,177
10025,2,152
10025,3,171
10025,4,189
10025,5,164
10025,6,149
10026,0,90
10026,1,90
10026,2,84
10026,3,117
10026,4,118
10026,5,136
10026,6,114
10027,0,81
10027,1,84
10027,2,76
10027,3,79
10027,4,84
10027,5,91
10027,6,72
10028,0,620
10028,1,754
10028,2,823
10028,3,818
10028,4,829
10028,5,639
10028,6,438
10029,0,142
10029,1,187
10029,2,197
10029,3,176
10029,4,189
10029,5,149
10029,6,95
10030,0,46
10030,1,65
10030,2,44
10030,3,58
10030,4,66
10030,5,87
10030,6,78
10031,0,32
10031,1,26
10031,2,32
10031,3,36
10031,4,32
10031,5,54
10031,6,41
10032,0,54
10032,1,68
10032,2,42
10032,3,63
10032,4,78
10032,5,73
10032,6,62
10034,0,49
10034,1,56
10034,2,46
10034,3,45
10034,4,56
10034,5,76
10034,6,76
10035,0,61
10035,1,63
10035,2,56
10035,3,83
10035,4,107
10035,5,113
10035,6,93
10037,0,56
10037,1,48
10037,2,59
10037,3,59
10037,4,68
10037,5,86
10037,6,56
10038,0,127
10038,1,180
10038,2,188
10038,3,204
10038,4,220
10038,5,198
10038,6,149
10039,0,35
10039,1,60
10039,2,53
10039,3,44
10039,4,62
10039,5,53
10039,6,49
10044,0,372
10044,1,475
10044,2,446
10044,3,446
10044,4,448
10044,5,332
10044,6,214
10065,0,462
10065,1,616
10065,2,614
10065,3,628
10065,4,648
10065,5,551
10065,6,351
10069,0,221
10069,1,252
10069,2,258
10069,3,256
10069,4,268
10069,5,217
10069,6,150
10103,0,563
10103,1,863
10103,2,884
10103,3,874
10103,4,715
10103,5,414
10103,6,316
10110,0,869
10110,1,1321
10110,2,1370
10110,3,1572
10110,4,1063
10110,5,501
10110,6,361
10111,0,267
10111,1,337
10111,2,360
10111,3,351
10111,4,293
10111,5,114
10111,6,82
10112,0,78
10112,1,101
10112,2,113
10112,3,123
10112,4,82
10112,5,31
10112,6,17
10115,0,40
10115,1,46
10115,2,46
10115,3,52
10115,4,72
10115,5,59
10115,6,36
10119,0,488
10119,1,583
10119,2,665
10119,3,735
10119,4,593
10119,5,298
10119,6,378
10152,0,228
10152,1,304
10152,2,324
10152,3,345
10152,4,237
10152,5,55
10152,6,59
10153,0,702
10153,1,1001
10153,2,1040
10153,3,950
10153,4,888
10153,5,574
10153,6,345
10154,0,241
10154,1,292
10154,2,339
10154,3,340
10154,4,328
10154,5,154
10154,6,118
10162,0,344
10162,1,412
10162,2,426
10162,3,430
10162,4,416
10162,5,314
10162,6,219
10167,0,345
10167,1,450
10167,2,475
10167,3,516
10167,4,367
10167,5,112
10167,6,89
10171,0,273
10171,1,372
10171,2,433
10171,3,441
10171,4,367
10171,5,219
10171,6,139
10199,0,720
10199,1,889
10199,2,897
10199,3,943
10199,4,854
10199,5,715
10199,6,562
10271,0,229
10271,1,311
10271,2,351
10271,3,377
10271,4,360
10271,5,298
10271,6,188
10278,0,388
10278,1,439
10278,2,455
10278,3,491
10278,4,561
10278,5,466
10278,6,327
10280,0,105
10280,1,146
10280,2,159
10280,3,186
10280,4,171
10280,5,169
10280,6,118
10282,0,265
10282,1,316
10282,2,361
10282,3,352
10282,4,337
10282,5,286
10282,6,177
10301,1,1
10301,2,1
10301,3,3
10301,5,2
10301,6,3
10302,3,2
10303,0,1
10303,4,4
10303,5,1
10304,1,1
10304,2,2
10304,4,1
10304,5,2
10304,6,3
10305,0,3
10305,1,6
10305,3,3
10305,4,2
10305,5,5
10305,6,3
10306,5,1
10310,0,1
10310,5,1
10310,6,2
10311,0,1
10311,1,1
10312,4,1
10314,3,1
10314,6,1
10451,0,26
10451,1,23
10451,2,32
10451,3,22
10451,4,40
10451,5,34
10451,6,21
10452,0,10
10452,1,10
10452,2,15
10452,3,15
10452,4,12
10452,5,15
10452,6,10
10453,0,8
10453,1,7
10453,2,4
10453,3,6
10453,4,11
10453,5,5
10453,6,5
10454,0,4
10454,1,6
10454,2,10
10454,3,8
10454,4,6
10454,5,4
10454,6,5
10455,0,5
10455,1,2
10455,2,3
10455,3,3
10455,4,3
10455,5,8
10455,6,5
10456,0,3
10456,1,8
10456,2,3
10456,3,5
10456,4,7
10456,5,10
10456,6,8
10457,0,7
10457,1,6
10457,2,9
10457,3,8
10457,4,2
10457,5,8
10457,6,5
10458,0,16
10458,1,10
10458,2,17
10458,3,16
10458,4,24
10458,5,50
10458,6,30
10459,0,4
10459,1,6
10459,2,6
10459,3,6
10459,4,5
10459,5,6
10459,6,4
10460,0,2
10460,1,6
10460,2,9
10460,3,5
10460,4,4
10460,5,10
10460,6,8
10461,0,3
10461,1,8
10461,2,7
10461,3,8
10461,4,7
10461,5,4
10461,6,8
10462,0,11
10462,1,9
10462,2,6
10462,3,13
10462,4,15
10462,5,10
10462,6,11
10463,0,23
10463,1,36
10463,2,41
10463,3,33
10463,4,27
10463,5,34
10463,6,34
10464,2,3
10464,4,2
10464,5,4
10464,6,4
10465,0,2
10465,1,5
10465,2,2
10465,3,6
10465,4,3
10465,5,9
10465,6,10
10466,0,3
10466,1,5
10466,2,4
10466,3,2
10466,4,5
10466,5,3
10466,6,2
10467,0,13
10467,1,12
10467,2,12
10467,3,6
10467,4,8
10467,5,15
10467,6,7
10468,0,9
10468,1,17
10468,2,13
10468,3,14
10468,4,19
10468,5,19
10468,6,22
10469,0,4
10469,1,7
10469,2,12
10469,3,6
10469,4,10
10469,5,10
10469,6,9
10470,0,4
10470,1,5
10470,2,5
10470,3,4
10470,4,3
10470,5,7
10470,6,5
10471,0,16
10471,1,17
10471,2,16
10471,3,21
10471,4,20
10471,5,9
10471,6,12
10472,0,1
10472,1,4
10472,2,6
10472,3,1
10472,4,9
10472,5,3
10472,6,4
10473,0,4
10473,1,7
10473,2,3
10473,3,7
10473,4,11
10473,5,5
10473,6,3
10474,0,2
10474,1,1
10474,2,7
10474,3,4
10474,4,5
10474,5,2
10475,0,4
10475,1,3
10475,2,2
10475,3,2
10475,4,8
10475,5,4
10475,6,8
10502,0,1
10502,1,1
10502,2,1
10502,3,1
10502,4,3
10502,5,1
10502,6,2
10504,0,1
10504,2,1
10506,4,1
10510,1,1
10510,2,1
10510,4,2
10510,5,1
10514,2,1
10514,6,2
10520,4,1
10522,0,1
10522,1,2
10522,3,1
10522,6,1
10523,0,5
10523,1,1
10523,2,3
10523,3,1
10523,4,1
10523,5,2
10523,6,4
10524,0,1
10528,1,2
10528,2,3
10528,3,3
10528,5,1
10528,6,4
10530,1,1
10530,2,1
10530,4,2
10532,1,1
10532,2,1
10532,4,2
10533,0,2
10533,1,1
10533,2,1
10533,3,1
10533,5,3
10533,6,2
10536,2,1
10538,0,1
10538,1,1
10538,2,1
10538,3,7
10538,4,1
10538,5,5
10538,6,3
10543,0,3
10543,1,1
10543,2,3
10543,3,3
10543,4,3
10543,5,6
10543,6,3
10549,1,2
10550,0,2
10550,1,1
10550,2,1
10550,3,1
10550,5,1
10550,6,2
10552,0,2
10552,1,1
10552,3,3
10552,4,3
10552,6,2
10553,0,1
10553,1,1
10553,2,1
10553,3,1
10562,2,1
10570,3,1
10573,0,1
10573,1,4
10573,2,2
10573,3,2
10573,4,9
10573,5,2
10573,6,4
10577,0,2
10577,1,4
10577,2,6
10577,3,7
10577,4,5
10577,5,1
10577,6,2
10580,0,6
10580,1,4
10580,2,5
10580,3,7
10580,4,2
10580,5,6
10580,6,4
10583,0,3
10583,1,1
10583,2,5
10583,3,5
10583,4,6
10583,5,2
10583,6,1
10591,0,1
10591,1,4
10591,2,2
10591,3,1
10591,4,5
10591,5,6
10591,6,2
10601,0,2
10601,1,13
10601,2,8
10601,3,10
10601,4,11
10601,5,4
10601,6,7
10603,0,1
10603,3,1
10603,4,2
10603,6,2
10604,0,7
10604,1,9
10604,2,6
10604,3,5
10604,4,4
10604,5,1
10604,6,3
10605,0,6
10605,1,5
10605,2,4
10605,3,3
10605,4,3
10605,5,2
10605,6,6
10606,0,2
10606,2,1
10606,3,1
10606,4,1
10606,6,2
10607,5,1
10701,0,1
10701,2,2
10701,4,2
10701,5,1
10703,0,3
10703,1,1
10703,2,2
10703,3,2
10703,5,2
10703,6,1
10704,1,3
10704,2,5
10704,3,4
10704,4,5
10704,5,8
10704,6,3
10705,0,1
10705,1,4
10705,2,4
10705,3,3
10705,4,4
10705,5,2
10705,6,3
10706,1,1
10706,4,1
10706,5,2
10706,6,1
10707,0,1
10707,3,4
10707,5,1
10707,6,2
10708,0,6
10708,1,4
10708,2,10
10708,3,3
10708,4,3
10708,5,7
10708,6,4
10709,1,1
10709,2,1
10709,4,1
10709,5,1
10709,6,2
10710,0,3
10710,1,2
10710,2,1
10710,3,1
10710,5,4
10710,6,1
10801,0,1
10801,1,4
10801,2,4
10801,3,3
10801,4,2
10801,5,3
10801,6,4
10803,0,1
10803,2,2
10803,3,2
10803,4,3
10803,5,1
10803,6,1
10804,0,3
10804,1,1
10804,2,2
10804,3,1
10804,4,4
10804,5,4
10804,6,3
10805,1,2
10805,3,1
10805,4,1
10805,5,1
10805,6,4
10901,1,1
10920,4,1
10954,4,1
10954,5,1
10960,5,1
10960,6,1
10964,1,1
10964,3,1
10965,2,1
10968,1,1
10968,5,2
10977,4,1
10983,0,1
10994,1,1
10994,6,1
11001,0,2
11001,1,1
11001,2,1
11001,3,3
11001,4,7
11001,5,7
11001,6,2
11003,0,4
11003,2,1
11003,4,1
11003,5,6
11003,6,2
11004,0,2
11004,1,3
11004,2,3
11004,4,6
11004,5,1
11004,6,1
11005,0,1
11005,1,1
11005,3,1
11005,4,1
11005,5,1
11005,6,2
11010,2,3
11010,3,1
11010,4,1
11010,5,3
11010,6,3
11020,0,4
11020,1,2
11020,2,6
11020,3,3
11020,4,2
11020,5,5
11020,6,3
11021,0,5
11021,1,3
11021,2,3
11021,3,5
11021,4,5
11021,5,2
11021,6,8
11023,0,2
11023,1,1
11023,3,1
11023,4,2
11023,5,2
11023,6,1
11024,4,1
11024,5,1
11030,0,2
11030,1,1
11030,2,7
11030,3,6
11030,4,3
11030,5,3
11030,6,2
11040,0,2
11040,1,3
11040,2,1
11040,3,3
11040,4,4
11040,5,4
11040,6,5
11042,0,2
11042,1,2
11042,2,3
11042,3,4
11042,4,7
11042,5,1
11042,6,1
11050,0,2
11050,1,2
11050,2,1
11050,3,1
11050,5,2
11050,6,2
11096,0,2
11096,2,3
11096,3,2
11096,6,1
11101,0,74
11101,1,86
11101,2,71
11101,3,86
11101,4,90
11101,5,60
11101,6,60
11102,0,60
11102,1,49
11102,2,62
11102,3,72
11102,4,95
11102,5,112
11102,6,89
11103,0,79
11103,1,69
11103,2,69
11103,3,79
11103,4,94
11103,5,123
11103,6,107
11104,0,26
11104,1,33
11104,2,40
11104,3,40
11104,4,49
11104,5,47
11104,6,48
11105,0,45
11105,1,31
11105,2,38
11105,3,49
11105,4,62
11105,5,104
11105,6,59
11106,0,50
11106,1,77
11106,2,57
11106,3,68
11106,4,80
11106,5,106
11106,6,83
11109,0,102
11109,1,107
11109,2,98
11109,3,122
11109,4,148
11109,5,198
11109,6,149
11201,0,408
11201,1,490
11201,2,520
11201,3,523
11201,4,602
11201,5,569
11201,6,449
11203,0,18
11203,1,15
11203,2,13
11203,3,20
11203,4,19
11203,5,28
11203,6,20
11204,0,4
11204,1,7
11204,2,6
11204,3,10
11204,4,8
11204,5,12
11204,6,9
11205,0,182
11205,1,202
11205,2,200
11205,3,221
11205,4,275
11205,5,279
11205,6,221
11206,0,125
11206,1,144
11206,2,146
11206,3,165
11206,4,182
11206,5,314
11206,6,235
11207,0,18
11207,1,16
11207,2,14
11207,3,14
11207,4,16
11207,5,16
11207,6,22
11208,0,6
11208,1,4
11208,2,11
11208,3,10
11208,4,7
11208,5,20
11208,6,11
11209,0,29
11209,1,36
11209,2,38
11209,3,28
11209,4,44
11209,5,53
11209,6,32
11210,0,35
11210,1,35
11210,2,42
11210,3,42
11210,4,51
11210,5,46
11210,6,33
11211,0,660
11211,1,655
11211,2,645
11211,3,753
11211,4,965
11211,5,1258
11211,6,946
11212,0,8
11212,1,16
11212,2,12
11212,3,17
11212,4,16
11212,5,21
11212,6,15
11213,0,53
11213,1,67
11213,2,59
11213,3,66
11213,4,85
11213,5,76
11213,6,76
11214,0,10
11214,1,7
11214,2,9
11214,3,9
11214,4,15
11214,5,12
11214,6,13
11215,0,239
11215,1,267
11215,2,287
11215,3,287
11215,4,308
11215,5,382
11215,6,293
11216,0,94
11216,1,120
11216,2,129
11216,3,114
11216,4,154
11216,5,217
11216,6,151
11217,0,312
11217,1,366
11217,2,370
11217,3,404
11217,4,441
11217,5,556
11217,6,405
11218,0,70
11218,1,55
11218,2,68
11218,3,96
11218,4,100
11218,5,124
11218,6,81
11219,0,9
11219,1,16
11219,2,9
11219,3,14
11219,4,15
11219,5,17
11219,6,15
11220,0,56
11220,1,37
11220,2,41
11220,3,42
11220,4,57
11220,5,64
11220,6,85
11221,0,52
11221,1,83
11221,2,95
11221,3,93
11221,4,82
11221,5,145
11221,6,132
11222,0,332
11222,1,369
11222,2,374
11222,3,411
11222,4,512
11222,5,636
11222,6,455
11223,0,33
11223,1,29
11223,2,33
11223,3,25
11223,4,26
11223,5,30
11223,6,33
11224,0,10
11224,1,9
11224,2,7
11224,3,8
11224,4,9
11224,5,23
11224,6,19
11225,0,45
11225,1,47
11225,2,47
11225,3,47
11225,4,60
11225,5,115
11225,6,74
11226,0,56
11226,1,55
11226,2,51
11226,3,50
11226,4,59
11226,5,107
11226,6,69
11228,0,8
11228,1,10
11228,2,7
11228,3,10
11228,4,11
11228,5,13
11228,6,12
11229,0,22
11229,1,18
11229,2,18
11229,3,15
11229,4,16
11229,5,21
11229,6,21
11230,0,22
11230,1,19
11230,2,42
11230,3,32
11230,4,18
11230,5,21
11230,6,25
11231,0,211
11231,1,287
11231,2,269
11231,3,322
11231,4,349
11231,5,445
11231,6,349
11233,0,52
11233,1,51
11233,2,51
11233,3,52
11233,4,54
11233,5,98
11233,6,74
11234,0,1
11234,1,3
11234,2,1
11234,3,4
11234,4,6
11234,5,10
11234,6,6
11235,0,17
11235,1,10
11235,2,12
11235,3,17
11235,4,23
11235,5,28
11235,6,20
11236,0,12
11236,1,10
11236,2,13
11236,3,12
11236,4,19
11236,5,36
11236,6,20
11237,0,113
11237,1,144
11237,2,136
11237,3,139
11237,4,191
11237,5,299
11237,6,248
11238,0,222
11238,1,250
11238,2,263
11238,3,289
11238,4,306
11238,5,460
11238,6,343
11239,0,6
11239,1,6
11239,2,5
11239,3,4
11239,4,6
11239,5,6
11239,6,5
11351,0,2
11351,1,7
11351,2,6
11351,3,9
11351,4,6
11351,5,7
11351,6,13
11354,0,9
11354,1,7
11354,2,8
11354,3,8
11354,4,7
11354,5,21
11354,6,19
11355,0,24
11355,1,25
11355,2,22
11355,3,25
11355,4,30
11355,5,34
11355,6,40
11356,0,3
11356,1,5
11356,2,6
11356,3,5
11356,4,7
11356,5,9
11356,6,9
11357,0,5
11357,1,7
11357,2,3
11357,3,8
11357,4,5
11357,5,7
11357,6,5
11358,0,7
11358,1,2
11358,2,4
11358,3,3
11358,4,8
11358,5,12
11358,6,8
11359,1,1
11359,2,2
11359,3,1
11360,0,4
11360,1,3
11360,2,2
11360,3,7
11360,4,5
11360,5,3
11360,6,3
11361,0,4
11361,1,2
11361,2,4
11361,3,2
11361,4,6
11361,5,10
11361,6,6
11362,0,3
11362,3,1
11362,4,3
11362,5,5
11362,6,3
11363,0,1
11363,1,3
11363,2,2
11363,3,3
11363,4,2
11363,5,4
11363,6,4
