Zip,Hour,Number of Trips
10002,14,323
10002,15,373
10002,16,375
10002,17,453
10002,18,468
10002,19,477
10002,20,521
10002,21,531
10002,22,538
10002,23,462
10003,0,348
10003,1,197
10003,2,121
10003,3,132
10003,4,123
10003,5,146
10003,6,315
10003,7,484
10003,8,464
10003,9,318
10003,10,305
10003,11,311
10003,12,385
10003,13,426
10003,14,477
10003,15,597
10003,16,603
10003,17,666
10003,18,730
10003,19,686
10003,20,679
10003,21,801
10003,22,800
10003,23,552
10004,4,1
10004,11,1
10004,12,2
10004,15,4
10004,17,1
10004,18,1
10004,19,2
10004,20,2
10004,21,9
10004,22,4
10004,23,1
10005,0,24
10005,1,14
10005,2,12
10005,3,15
10005,4,15
10005,5,18
10005,6,26
10005,7,32
10005,8,34
10005,9,28
10005,10,39
10005,11,67
10005,12,58
10005,13,52
10005,14,91
10005,15,151
10005,16,161
10005,17,162
10005,18,121
10005,19,125
10005,20,88
10005,21,86
10005,22,68
10005,23,43
10006,0,27
10006,1,15
10006,2,11
10006,3,12
10006,4,16
10006,5,22
10006,6,25
10006,7,31
10006,8,28
10006,9,40
10006,10,44
10006,11,55
10006,12,54
10006,13,73
10006,14,84
10006,15,110
10006,16,108
10006,17,137
10006,18,118
10006,19,98
10006,20,103
10006,21,75
10006,22,70
10006,23,32
10007,0,43
10007,1,30
10007,2,9
10007,3,20
10007,4,27
10007,5,36
10007,6,65
10007,7,64
10007,8,53
10007,9,57
10007,10,52
10007,11,82
10007,12,84
10007,13,95
10007,14,114
10007,15,120
10007,16,142
10007,17,187
10007,18,169
10007,19,141
10007,20,120
10007,21,107
10007,22,115
10007,23,82
10009,0,173
10009,1,102
10009,2,76
10009,3,77
10009,4,81
10009,5,153
10009,6,356
10009,7,548
10009,8,597
10009,9,316
10009,10,190
10009,11,211
10009,12,178
10009,13,186
10009,14,238
10009,15,241
10009,16,271
10009,17,313
10009,18,332
10009,19,355
10009,20,302
10009,21,308
10009,22,319
10009,23,260
10011,0,409
10011,1,280
10011,2,181
10011,3,194
10011,4,170
10011,5,243
10011,6,432
10011,7,621
10011,8,549
10011,9,403
10011,10,440
10011,11,427
10011,12,463
10011,13,585
10011,14,697
10011,15,863
10011,16,989
10011,17,1060
10011,18,1068
10011,19,937
10011,20,867
10011,21,983
10011,22,969
10011,23,699
10012,0,358
10012,1,220
10012,2,118
10012,3,109
10012,4,105
10012,5,186
10012,6,311
10012,7,429
10012,8,431
10012,9,361
10012,10,417
10012,11,456
10012,12,513
10012,13,612
10012,14,789
10012,15,956
10012,16,1084
10012,17,1146
10012,18,1093
10012,19,984
10012,20,973
10012,21,1116
10012,22,1000
10012,23,733
10013,0,125
10013,1,73
10013,2,41
10013,3,45
10013,4,57
10013,5,60
10013,6,146
10013,7,191
10013,8,222
10013,9,212
10013,10,195
10013,11,178
10013,12,215
10013,13,215
10013,14,282
10013,15,297
10013,16,384
10013,17,426
10013,18,433
10013,19,388
10013,20,383
10013,21,413
10013,22,348
10013,23,221
10014,0,379
10014,1,340
10014,2,261
10014,3,176
10014,4,91
10014,5,139
10014,6,247
10014,7,308
10014,8,248
10014,9,189
10014,10,188
10014,11,219
10014,12,241
10014,13,267
10014,14,340
10014,15,382
10014,16,448
10014,17,488
10014,18,504
10014,19,474
10014,20,545
10014,21,638
10014,22,607
10014,23,438
10016,0,36
10016,1,22
10016,2,18
10016,3,31
10016,4,37
10016,5,58
10016,6,86
10016,7,165
10016,8,156
10016,9,84
10016,10,68
10016,11,64
10016,12,65
10016,13,86
10016,14,105
10016,15,145
10016,16,102
10016,17,130
10016,18,136
10016,19,145
10016,20,144
10016,21,120
10016,22,151
10016,23,86
10017,0,71
10017,1,46
10017,2,44
10017,3,45
10017,4,58
10017,5,94
10017,6,142
10017,7,269
10017,8,240
10017,9,196
10017,10,170
10017,11,224
10017,12,180
10017,13,249
10017,14,273
10017,15,342
10017,16,400
10017,17,448
10017,18,457
10017,19,365
10017,20,271
10017,21,249
10017,22,196
10017,23,144
10018,0,196
10018,1,132
10018,2,102
10018,3,115
10018,4,106
10018,5,92
10018,6,201
10018,7,359
10018,8,365
10018,9,291
10018,10,275
10018,11,251
10018,12,244
10018,13,255
10018,14,272
10018,15,378
10018,16,430
10018,17,488
10018,18,483
10018,19,428
10018,20,548
10018,21,694
10018,22,495
10018,23,299
10019,0,94
10019,1,39
10019,2,36
10019,3,46
10019,4,62
10019,5,94
10019,6,143
10019,7,214
10019,8,239
10019,9,215
10019,10,182
10019,11,198
10019,12,170
10019,13,201
10019,14,226
10019,15,274
10019,16,302
10019,17,273
10019,18,334
10019,19,267
10019,20,255
10019,21,308
10019,22,259
10019,23,156
10020,0,57
10020,1,37
10020,2,23
10020,3,17
10020,4,19
10020,5,20
10020,6,37
10020,7,54
10020,8,55
10020,9,87
10020,10,94
10020,11,98
10020,12,119
10020,13,127
10020,14,156
10020,15,210
10020,16,254
10020,17,257
10020,18,209
10020,19,222
10020,20,312
10020,21,304
10020,22,209
10020,23,102
10021,0,38
10021,1,24
10021,2,11
10021,3,37
10021,4,46
10021,5,106
10021,6,305
10021,7,462
10021,8,395
10021,9,297
10021,10,267
10021,11,272
10021,12,312
10021,13,318
10021,14,371
10021,15,464
10021,16,467
10021,17,462
10021,18,454
10021,19,332
10021,20,227
10021,21,208
10021,22,141
10021,23,85
10022,0,33
10022,1,20
10022,2,12
10022,3,22
10022,4,24
10022,5,39
10022,6,90
10022,7,98
10022,8,132
10022,9,96
10022,10,130
10022,11,160
10022,12,151
10022,13,184
10022,14,235
10022,15,298
10022,16,316
10022,17,340
10022,18,363
10022,19,288
10022,20,202
10022,21,157
10022,22,106
10022,23,75
10023,0,65
10023,1,42
10023,2,20
10023,3,40
10023,4,84
10023,5,136
10023,6,320
10023,7,460
10023,8,395
10023,9,249
10023,10,213
10023,11,189
10023,12,164
10023,13,225
10023,14,220
10023,15,290
10023,16,335
10023,17,283
10023,18,303
10023,19,228
10023,20,208
10023,21,210
10023,22,191
10023,23,83
10024,0,2
10024,1,1
10024,5,3
10024,6,1
10024,7,3
10024,8,1
10024,9,1
10024,10,1
10024,11,1
10024,12,2
10024,13,6
10024,14,4
10024,16,2
10024,17,4
10024,18,4
10024,19,2
10024,20,1
10024,21,5
10024,23,1
10025,0,20
10025,1,12
10025,2,8
10025,3,13
10025,4,20
10025,5,52
10025,6,80
10025,7,107
10025,8,86
10025,9,66
10025,10,53
10025,11,41
10025,12,39
10025,13,46
10025,14,46
10025,15,51
10025,16,67
10025,17,69
10025,18,63
10025,19,54
10025,20,59
10025,21,54
10025,22,37
10025,23,22
10026,0,24
10026,1,9
10026,2,8
10026,3,18
10026,4,22
10026,5,23
10026,6,31
10026,7,40
10026,8,30
10026,9,41
10026,10,30
10026,11,31
10026,12,35
10026,13,38
10026,14,32
10026,15,34
10026,16,32
10026,17,30
10026,18,39
10026,19,41
10026,20,36
10026,21,50
10026,22,43
10026,23,32
10027,0,9
10027,1,9
10027,2,10
10027,3,8
10027,4,13
10027,5,13
10027,6,19
10027,7,18
10027,8,32
10027,9,24
10027,10,20
10027,11,18
10027,12,36
10027,13,32
10027,14,30
10027,15,32
10027,16,28
10027,17,22
10027,18,45
10027,19,31
10027,20,42
10027,21,29
10027,22,29
10027,23,18
10028,0,60
10028,1,35
10028,2,17
10028,3,42
10028,4,68
10028,5,122
10028,6,367
10028,7,528
10028,8,454
10028,9,277
10028,10,180
10028,11,185
10028,12,157
10028,13,210
10028,14,226
10028,15,301
10028,16,286
10028,17,308
10028,18,281
10028,19,225
10028,20,167
10028,21,181
10028,22,154
10028,23,90
10029,0,13
10029,1,10
10029,2,4
10029,3,17
10029,4,21
10029,5,32
10029,6,47
10029,7,49
10029,8,55
10029,9,57
10029,10,56
10029,11,53
10029,12,50
10029,13,63
10029,14,68
10029,15,65
10029,16,96
10029,17,78
10029,18,72
10029,19,49
10029,20,49
10029,21,62
10029,22,41
10029,23,28
10030,0,9
10030,1,13
10030,2,7
10030,3,14
10030,4,8
10030,5,22
10030,6,13
10030,7,18
10030,8,19
10030,9,23
10030,10,22
10030,11,23
10030,12,25
10030,13,13
10030,14,13
10030,15,15
10030,16,22
10030,17,33
10030,18,16
10030,19,27
10030,20,23
10030,21,23
10030,22,23
10030,23,20
10031,0,11
10031,1,6
10031,2,4
10031,3,5
10031,4,4
10031,5,4
10031,6,8
10031,7,15
10031,8,18
10031,9,12
10031,10,7
10031,11,10
10031,12,11
10031,13,11
10031,14,5
10031,15,14
10031,16,12
10031,17,13
10031,18,14
10031,19,14
10031,20,15
10031,21,18
10031,22,11
10031,23,11
10032,0,16
10032,1,8
10032,2,6
10032,3,6
10032,4,10
10032,5,18
10032,6,17
10032,7,20
10032,8,20
10032,9,25
10032,10,28
10032,11,20
10032,12,18
10032,13,29
10032,14,19
10032,15,23
10032,16,20
10032,17,24
10032,18,16
10032,19,24
10032,20,23
10032,21,18
10032,22,16
10032,23,16
10034,0,9
10034,1,11
10034,2,3
10034,3,14
10034,4,9
10034,5,14
10034,6,11
10034,7,19
10034,8,16
10034,9,14
10034,10,18
10034,11,21
10034,12,20
10034,13,19
10034,14,28
10034,15,17
10034,16,22
10034,17,19
10034,18,9
10034,19,19
10034,20,34
10034,21,20
10034,22,14
10034,23,24
10035,0,10
10035,1,6
10035,2,3
10035,3,9
10035,4,8
10035,5,15
10035,6,14
10035,7,28
10035,8,17
10035,9,20
10035,10,23
10035,11,23
10035,12,20
10035,13,28
10035,14,29
10035,15,28
10035,16,41
10035,17,42
10035,18,33
10035,19,49
10035,20,38
10035,21,36
10035,22,44
10035,23,12
10037,0,15
10037,1,12
10037,2,8
10037,3,7
10037,4,13
10037,5,1
10037,6,16
10037,7,20
10037,8,16
10037,9,6
10037,10,19
10037,11,25
10037,12,21
10037,13,24
10037,14,21
10037,15,17
10037,16,24
10037,17,13
10037,18,27
10037,19,24
10037,20,34
10037,21,25
10037,22,25
10037,23,19
10038,0,17
10038,1,21
10038,2,13
10038,3,14
10038,4,45
10038,5,35
10038,6,48
10038,7,45
10038,8,48
10038,9,51
10038,10,46
10038,11,49
10038,12,43
10038,13,51
10038,14,59
10038,15,68
10038,16,74
10038,17,79
10038,18,93
10038,19,87
10038,20,86
10038,21,74
10038,22,80
10038,23,40
10039,0,10
10039,1,6
10039,2,8
10039,3,4
10039,4,5
10039,5,10
10039,6,6
10039,7,9
10039,8,10
10039,9,12
10039,10,10
10039,11,10
10039,12,13
10039,13,15
10039,14,21
10039,15,15
10039,16,13
10039,17,15
10039,18,11
10039,19,17
10039,20,52
10039,21,39
10039,22,29
10039,23,16
10044,0,29
10044,1,9
10044,2,11
10044,3,19
10044,4,32
10044,5,62
10044,6,178
10044,7,275
10044,8,247
10044,9,154
10044,10,138
10044,11,115
10044,12,89
10044,13,106
10044,14,142
10044,15,185
10044,16,188
10044,17,178
10044,18,165
10044,19,128
10044,20,118
10044,21,70
10044,22,58
10044,23,37
10065,0,38
10065,1,19
10065,2,16
10065,3,35
10065,4,27
10065,5,59
10065,6,147
10065,7,209
10065,8,180
10065,9,168
10065,10,173
10065,11,187
10065,12,192
10065,13,195
10065,14,228
10065,15,261
10065,16,277
10065,17,318
10065,18,307
10065,19,258
10065,20,214
10065,21,155
10065,22,124
10065,23,83
10069,0,15
