Zip,Weekday,Number of Trips
7631,4,5
7631,5,4
7631,6,8
7632,0,5
7632,1,8
7632,2,7
7632,3,3
7632,4,4
7632,5,1
7632,6,3
7640,4,2
7640,6,2
7641,6,1
7642,4,2
7642,5,1
7643,0,3
7643,1,1
7643,6,2
7644,1,1
7644,2,1
7644,3,2
7644,4,1
7644,5,1
7644,6,2
7645,1,2
7645,2,1
7645,3,1
7645,4,2
7645,5,3
7645,6,1
7646,2,1
7646,4,1
7647,0,1
7647,3,1
7647,4,1
7647,5,1
7648,0,1
7648,1,2
7648,2,3
7648,3,1
7648,5,2
7649,1,1
7649,3,1
7649,4,1
7649,5,1
7649,6,1
7650,0,1
7650,1,2
7650,2,4
7650,3,2
7650,4,1
7650,5,1
7650,6,3
7652,0,1
7652,1,1
7652,2,2
7652,3,5
7652,5,2
7652,6,2
7656,3,1
7656,5,1
7657,3,2
7657,4,1
7657,5,1
7657,6,1
7660,0,2
7660,1,5
7660,2,7
7660,3,4
7660,4,4
7660,6,3
7661,0,1
7661,2,2
7661,3,2
7661,4,1
7661,5,4
7662,0,1
7662,1,3
7662,2,4
7662,3,4
7662,5,2
7662,6,2
7663,2,2
7663,3,1
7663,5,1
7663,6,3
7666,0,3
7666,1,4
7666,2,1
7666,3,1
7666,4,2
7666,6,1
7670,0,1
7670,1,4
7670,2,5
7670,3,3
7670,4,2
7670,5,2
7670,6,6
7676,2,4
7676,3,1
7676,4,3
7676,5,5
7676,6,1
7677,0,1
7677,1,1
7701,4,2
7701,5,7
7701,6,2
7702,5,1
7702,6,1
7704,5,1
7704,6,1
7711,3,1
7711,4,1
7711,6,1
7712,4,1
7712,6,1
7716,4,1
7717,0,1
7717,5,11
7717,6,11
7719,4,1
7719,5,3
7720,5,1
7720,6,1
7721,2,1
7723,6,1
7724,4,1
7724,5,1
7727,2,1
7730,2,1
7731,5,1
7733,1,3
7733,4,1
7733,6,2
7739,5,1
7740,4,1
7740,5,1
7747,1,1
7747,3,1
7750,5,2
7753,5,2
7756,0,2
7756,3,1
7756,4,1
7756,5,5
7756,6,3
7757,5,2
7760,2,1
7760,4,1
7760,5,1
7760,6,1
7762,5,7
7764,4,2
7764,6,1
7801,3,1
7834,0,1
7834,3,1
7866,1,1
7866,3,1
7901,0,4
7901,1,4
7901,2,7
7901,3,7
7901,4,5
7901,5,3
7921,0,1
7921,1,2
7921,3,1
7921,4,2
7921,6,1
7922,1,1
7922,3,2
7922,4,1
7924,0,1
7924,4,1
7924,5,2
7927,0,2
7927,1,5
7927,2,5
7927,3,2
7927,4,1
7927,5,2
7927,6,2
7928,1,2
7928,2,3
7928,3,2
7928,4,2
7928,5,1
7928,6,1
7932,2,1
7932,3,4
7932,5,1
7933,3,1
7933,4,1
7935,1,1
7936,0,1
7936,1,4
7936,2,2
7936,3,2
7936,4,2
7936,5,2
7939,0,1
7939,1,2
7940,1,1
7940,2,4
7940,4,1
7940,5,1
7940,6,5
7945,1,1
7950,0,3
7950,1,1
7950,2,1
7950,3,3
7950,4,1
7950,5,1
7960,0,4
7960,1,4
7960,2,5
7960,4,2
7960,5,4
7960,6,6
7974,1,1
7974,4,1
7976,1,2
7976,3,1
7980,5,1
7981,1,3
7981,2,3
7981,4,1
7981,5,1
8008,5,1
8520,1,1
8528,0,1
8528,6,2
8535,2,1
8536,0,1
8536,1,1
8536,2,1
8536,3,2
8536,4,2
8536,5,1
8540,3,1
8542,0,1
8542,2,1
8542,3,1
8542,4,2
8542,5,4
8550,1,1
8550,4,1
8550,6,2
8691,0,1
8730,4,1
8730,5,2
8735,5,1
8735,6,1
8738,5,3
8742,5,1
8742,6,1
8750,0,1
8750,3,1
8750,4,3
8750,5,1
8750,6,2
8751,6,2
8752,5,1
8807,2,2
8807,6,1
8810,0,1
8817,0,1
8817,2,1
8817,3,1
8817,5,2
8817,6,3
8820,0,1
8820,4,1
8824,0,1
8824,6,1
8830,0,1
8830,1,1
8830,2,1
8830,3,7
8830,4,1
8830,5,1
8837,2,2
8837,3,1
8837,4,1
8837,5,1
8840,0,1
8840,2,3
8840,3,1
8840,6,1
8846,1,1
8846,2,1
8846,4,2
8850,1,1
8854,0,1
8854,1,1
8854,2,1
8854,3,1
8854,4,1
8854,5,3
8857,3,1
8859,2,1
8861,2,1
8861,4,1
8863,0,1
8863,2,1
8863,3,3
8863,4,1
8869,0,3
8869,3,1
8872,5,1
8873,3,1
8873,4,1
8873,5,1
8876,3,1
8879,1,1
8879,3,1
8879,5,2
8880,1,1
8880,2,1
8880,4,1
8880,5,1
8882,6,1
8889,3,1
8901,0,1
8901,2,2
8901,4,1
8902,0,1
8902,4,1
8902,6,2
8904,0,1
8904,1,2
8904,2,3
8904,3,2
8904,4,2
8904,5,9
8904,6,2
10001,0,2675
10001,1,3702
10001,2,3998
10001,3,4295
10001,4,3696
10001,5,2363
10001,6,1732
10002,0,1606
10002,1,2061
10002,2,2096
10002,3,2380
10002,4,2869
10002,5,3018
10002,6,2315
10003,0,2255
10003,1,2935
10003,2,3143
10003,3,3625
10003,4,3865
10003,5,3376
10003,6,2183
10004,0,5
10004,1,6
10004,2,1
10004,3,12
10004,4,15
10004,5,14
10004,6,7
10005,0,348
10005,1,461
10005,2,500
10005,3,582
10005,4,523
10005,5,456
10005,6,245
10006,0,312
10006,1,407
10006,2,440
10006,3,451
10006,4,478
10006,5,360
10006,6,224
10007,0,474
10007,1,620
10007,2,636
10007,3,721
10007,4,700
10007,5,609
10007,6,345
10009,0,1408
10009,1,1662
10009,2,1714
10009,3,1928
10009,4,2379
10009,5,1945
10009,6,1355
10011,0,3054
10011,1,4144
10011,2,4372
10011,3,5128
10011,4,4966
10011,5,4198
10011,6,2798
10012,0,3181
10012,1,4352
10012,2,4565
10012,3,5121
10012,4,4925
10012,5,4275
10012,6,2620
10013,0,1276
10013,1,1756
10013,2,1973
10013,3,2000
10013,4,1757
10013,5,1441
10013,6,1019
10014,0,1656
10014,1,2318
10014,2,2457
10014,3,2727
10014,4,2556
10014,5,2604
10014,6,1964
10016,0,477
10016,1,556
10016,2,573
10016,3,702
10016,4,848
10016,5,784
10016,6,499
10017,0,1250
10017,1,1587
10017,2,1639
10017,3,1963
10017,4,1903
10017,5,1436
10017,6,955
10018,0,1637
10018,1,2082
10018,2,2363
10018,3,2531
10018,4,2408
10018,5,2271
10018,6,1699
10019,0,1083
10019,1,1338
10019,2,1348
10019,3,1465
10019,4,1479
10019,5,1352
10019,6,950
10020,0,762
10020,1,1169
10020,2,1224
10020,3,1188
10020,4,959
10020,5,497
10020,6,336
10021,0,1569
10021,1,2049
10021,2,2079
10021,3,2040
10021,4,2005
10021,5,1565
10021,6,995
10022,0,888
10022,1,1289
10022,2,1272
10022,3,1352
10022,4,1192
10022,5,769
10022,6,512
10023,0,1290
10023,1,1541
10023,2,1621
10023,3,1640
10023,4,1589
10023,5,1386
10023,6,968
10024,0,11
10024,1,13
10024,2,20
10024,3,13
10024,4,20
10024,5,9
10024,6,12
10025,0,307
10025,1,320
10025,2,336
10025,3,338
10025,4,336
10025,5,346
10025,6,306
10026,0,206
10026,1,190
10026,2,186
10026,3,223
10026,4,247
10026,5,295
10026,6,237
10027,0,144
10027,1,151
10027,2,148
10027,3,161
10027,4,180
10027,5,200
10027,6,139
10028,0,1300
10028,1,1611
10028,2,1632
10028,3,1594
10028,4,1692
10028,5,1305
10028,6,885
10029,0,291
10029,1,327
10029,2,339
10029,3,367
10029,4,398
10029,5,300
10029,6,232
10030,0,100
10030,1,114
10030,2,107
10030,3,124
10030,4,162
10030,5,150
10030,6,117
10031,0,53
10031,1,60
10031,2,62
10031,3,63
10031,4,74
10031,5,94
10031,6,82
10032,0,123
10032,1,122
10032,2,125
10032,3,119
10032,4,152
10032,5,141
10032,6,101
10034,0,109
10034,1,95
10034,2,84
10034,3,105
10034,4,115
10034,5,152
10034,6,143
10035,0,104
10035,1,115
10035,2,106
10035,3,127
10035,4,194
10035,5,205
10035,6,172
10037,0,90
10037,1,106
10037,2,116
10037,3,108
10037,4,118
10037,5,142
10037,6,118
10038,0,249
10038,1,304
10038,2,357
10038,3,373
10038,4,449
10038,5,427
10038,6,269
10039,0,85
10039,1,97
10039,2,113
10039,3,90
10039,4,118
10039,5,112
10039,6,103
10044,0,644
10044,1,856
10044,2,849
10044,3,943
10044,4,944
10044,5,662
10044,6,401
10065,0,910
10065,1,1241
10065,2,1274
10065,3,1301
10065,4,1311
10065,5,1032
10065,6,652
10069,0,415
10069,1,467
10069,2,527
10069,3,515
10069,4,532
10069,5,450
10069,6,296
10103,0,1182
10103,1,1584
10103,2,1675
10103,3,1703
10103,4,1406
10103,5,911
10103,6,684
10110,0,1786
10110,1,2500
10110,2,2800
10110,3,2901
10110,4,2171
10110,5,961
10110,6,672
10111,0,456
10111,1,647
10111,2,703
10111,3,726
10111,4,544
10111,5,232
10111,6,178
10112,0,158
10112,1,222
10112,2,245
10112,3,235
10112,4,177
10112,5,59
10112,6,56
10115,0,79
10115,1,78
10115,2,81
10115,3,101
10115,4,119
10115,5,101
10115,6,59
10119,0,937
10119,1,1175
10119,2,1259
10119,3,1360
10119,4,1200
10119,5,621
10119,6,821
10152,0,420
10152,1,633
10152,2,675
10152,3,670
10152,4,491
10152,5,131
10152,6,118
10153,0,1397
10153,1,1910
10153,2,2035
10153,3,1973
10153,4,1713
10153,5,1165
10153,6,751
10154,0,461
10154,1,654
10154,2,648
10154,3,769
10154,4,653
10154,5,370
10154,6,220
10162,0,661
10162,1,809
10162,2,858
10162,3,871
10162,4,823
10162,5,656
10162,6,459
10167,0,667
10167,1,855
10167,2,992
10167,3,1011
10167,4,729
10167,5,223
10167,6,159
10171,0,551
10171,1,779
10171,2,843
10171,3,881
10171,4,752
10171,5,426
10171,6,326
10199,0,1495
10199,1,1749
10199,2,1778
10199,3,1915
10199,4,1802
10199,5,1434
10199,6,1188
10271,0,490
10271,1,650
10271,2,712
10271,3,780
10271,4,694
10271,5,609
10271,6,314
10278,0,700
10278,1,902
10278,2,927
10278,3,1013
10278,4,1038
10278,5,932
10278,6,655
10280,0,219
10280,1,275
10280,2,294
10280,3,324
10280,4,350
10280,5,307
10280,6,249
10282,0,503
10282,1,626
10282,2,719
10282,3,710
10282,4,729
10282,5,557
10282,6,364
10301,0,5
10301,1,3
10301,2,3
10301,3,5
10301,5,2
10301,6,2
10302,1,3
10302,3,2
10303,0,1
10303,1,1
10303,2,2
10303,3,2
10303,4,4
10303,5,1
10303,6,1
10304,0,2
10304,1,5
10304,2,3
10304,3,2
10304,5,3
10304,6,2
10305,0,7
10305,1,5
10305,2,6
10305,3,5
10305,4,3
10305,5,8
10305,6,5
10306,0,1
10306,1,1
10306,3,1
10306,4,1
10306,6,1
10307,5,1
10310,1,1
10310,2,1
10310,3,1
10310,4,4
10310,5,3
10311,2,1
10311,3,3
10311,4,1
10312,6,1
10314,3,1
10314,5,2
10314,6,2
10451,0,49
10451,1,59
10451,2,61
10451,3,55
10451,4,76
10451,5,47
10451,6,38
10452,0,27
10452,1,19
10452,2,33
10452,3,24
10452,4,24
10452,5,25
10452,6,19
10453,0,13
10453,1,12
10453,2,13
10453,3,14
10453,4,11
10453,5,14
10453,6,15
10454,0,11
10454,1,10
10454,2,12
10454,3,12
10454,4,14
10454,5,12
10454,6,14
10455,0,14
10455,1,9
10455,2,11
10455,3,11
10455,4,10
10455,5,9
10455,6,7
10456,0,15
10456,1,9
10456,2,13
10456,3,5
10456,4,16
10456,5,17
10456,6,11
10457,0,8
10457,1,11
10457,2,9
10457,3,10
10457,4,6
10457,5,9
10457,6,5
10458,0,24
10458,1,39
10458,2,32
10458,3,50
10458,4,51
10458,5,94
10458,6,64
10459,0,14
10459,1,7
10459,2,10
10459,3,5
10459,4,13
10459,5,17
10459,6,12
10460,0,6
10460,1,9
10460,2,13
10460,3,11
10460,4,11
10460,5,12
10460,6,14
10461,0,14
10461,1,22
10461,2,24
10461,3,17
10461,4,17
10461,5,20
10461,6,11
10462,0,15
10462,1,25
10462,2,23
10462,3,17
10462,4,22
10462,5,25
10462,6,15
10463,0,58
10463,1,66
10463,2,65
10463,3,61
10463,4,66
10463,5,70
10463,6,54
10464,0,6
10464,1,2
10464,2,3
10464,3,2
10464,4,1
10464,5,3
10464,6,4
10465,0,7
10465,1,11
10465,2,9
10465,3,6
10465,4,8
10465,5,19
10465,6,13
10466,0,3
10466,1,9
10466,2,5
10466,3,2
10466,4,2
10466,5,12
10466,6,3
10467,0,19
10467,1,21
10467,2,25
10467,3,22
10467,4,14
10467,5,24
10467,6,20
10468,0,32
10468,1,26
10468,2,26
10468,3,25
10468,4,35
10468,5,54
10468,6,48
10469,0,15
10469,1,13
10469,2,16
10469,3,17
10469,4,17
10469,5,19
10469,6,20
10470,0,8
10470,1,6
10470,2,8
10470,3,5
10470,4,10
10470,5,15
10470,6,13
10471,0,32
10471,1,48
10471,2,38
10471,3,31
10471,4,27
10471,5,33
10471,6,20
10472,0,10
10472,1,13
10472,2,8
10472,3,9
10472,4,8
10472,5,17
10472,6,4
10473,0,8
10473,1,5
10473,2,6
10473,3,12
10473,4,9
10473,5,9
10473,6,12
10474,0,9
10474,1,12
10474,2,5
10474,3,5
10474,4,11
10474,5,10
10474,6,2
10475,0,12
10475,1,3
10475,2,7
10475,3,8
10475,4,8
10475,5,15
10475,6,11
10502,0,2
10502,1,1
10502,2,1
10502,3,1
10502,4,2
10502,5,2
10502,6,1
10504,0,2
10504,1,1
10504,2,2
10504,3,3
10504,4,1
10504,6,1
10506,2,1
10506,4,1
10506,6,1
10507,2,1
10507,6,1
10510,1,2
10510,4,1
10510,5,2
10514,0,1
10514,2,1
10514,4,1
10514,6,1
10520,4,2
10522,0,2
10522,1,6
10522,2,2
10522,3,1
10522,4,2
10522,5,3
10523,1,2
10523,2,4
10523,3,1
10523,4,4
10523,5,5
10523,6,6
10528,0,3
10528,1,1
10528,2,5
10528,3,6
10528,4,6
10528,5,2
10528,6,4
10530,1,2
10530,2,1
10530,3,1
10530,4,1
10530,6,1
10532,0,1
10532,1,2
10532,2,1
10532,3,1
10532,4,2
10532,6,2
10533,1,4
10533,2,3
10533,3,2
10533,4,3
10533,5,4
10533,6,5
10538,0,4
10538,1,11
10538,2,3
10538,3,7
10538,4,5
10538,5,10
10538,6,4
10543,0,8
10543,1,4
10543,2,4
10543,3,3
10543,4,9
10543,5,14
10543,6,8
10549,1,2
10549,2,1
10549,4,3
10549,5,4
10550,0,2
10550,1,3
10550,2,1
10550,3,3
10550,5,1
10550,6,2
10552,0,4
10552,1,3
10552,2,1
10552,3,2
10552,4,5
10552,5,4
10552,6,2
10553,0,1
10553,1,1
10553,2,2
10553,3,2
10553,5,3
10553,6,1
10562,6,1
10573,0,4
10573,1,4
10573,2,9
10573,3,6
10573,4,4
10573,5,5
10573,6,6
10577,0,7
10577,1,8
10577,2,9
10577,3,13
10577,4,10
10577,5,4
10577,6,5
10580,0,5
10580,1,7
10580,2,8
10580,3,9
10580,4,16
10580,5,14
10580,6,14
10583,0,6
10583,1,5
10583,2,8
10583,3,9
10583,4,8
10583,5,7
10583,6,9
10591,0,4
10591,1,8
10591,2,4
10591,3,3
10591,4,3
10591,5,9
10591,6,7
10594,2,1
10594,3,1
10594,4,1
10594,5,2
10595,0,1
10595,1,1
10595,4,3
10601,0,19
10601,1,15
10601,2,20
10601,3,16
10601,4,19
10601,5,19
10601,6,8
10603,0,2
10603,2,2
10603,3,5
10603,4,4
10603,5,3
10603,6,4
10604,0,9
10604,1,7
10604,2,8
10604,3,11
10604,4,7
10604,5,4
10604,6,7
10605,0,5
10605,1,6
10605,2,13
10605,3,8
10605,4,10
10605,5,2
10605,6,3
10606,0,1
10606,1,3
10606,2,2
10606,3,2
10606,4,1
10606,5,6
10606,6,3
10607,0,3
10607,3,4
10607,5,3
10607,6,1
10701,1,3
10701,2,1
10701,3,2
10701,4,2
10701,5,4
10701,6,3
10703,0,2
10703,1,3
10703,2,3
10703,3,2
10703,4,1
10703,5,4
10703,6,4
10704,0,4
10704,1,6
10704,2,1
10704,3,8
10704,4,4
10704,5,4
10704,6,5
10705,0,4
10705,1,13
10705,2,4
10705,3,13
10705,4,8
10705,5,10
10705,6,4
10706,0,3
10706,1,2
10706,4,2
10706,5,1
10706,6,1
10707,0,3
10707,1,1
10707,2,2
10707,4,4
10707,5,3
10707,6,3
10708,0,10
10708,1,9
10708,2,12
10708,3,15
10708,4,13
10708,5,17
10708,6,14
10709,1,2
10709,2,4
10709,5,2
10709,6,1
10710,3,1
10710,4,4
10710,5,5
10710,6,6
10801,0,6
10801,1,2
10801,2,8
10801,3,7
10801,4,10
10801,5,4
10801,6,4
10803,0,3
10803,1,2
10803,2,4
10803,3,9
10803,4,4
10803,5,3
10804,0,9
10804,1,8
10804,2,2
10804,3,3
10804,4,5
10804,5,3
10804,6,2
10805,0,1
10805,1,3
10805,3,3
10805,4,6
10805,5,6
10805,6,8
10913,2,1
10920,4,2
10923,3,1
10927,6,1
10952,3,1
10954,0,1
10954,1,1
10954,4,1
10956,2,1
10956,5,1
10960,6,1
10962,3,1
10964,1,1
10964,4,1
10964,5,2
10965,1,1
10965,2,1
10965,4,1
10965,5,1
10968,0,1
10968,5,1
10968,6,3
10970,1,1
10983,5,2
10989,0,1
10994,5,1
11001,0,4
11001,1,4
11001,2,3
11001,3,7
11001,4,7
11001,5,16
11001,6,7
11003,0,7
11003,1,2
11003,2,5
11003,3,1
11003,4,3
11003,5,14
11003,6,7
11004,0,8
11004,1,2
11004,2,3
11004,3,4
11004,4,4
11004,5,3
11004,6,4
11005,0,2
11005,1,3
11005,2,2
11005,3,2
11005,4,4
11005,5,1
11005,6,3
11010,0,4
11010,1,4
11010,2,5
11010,3,2
11010,4,8
11010,5,8
11010,6,5
11020,0,2
11020,1,6
11020,2,8
11020,3,7
11020,4,11
11020,5,4
11020,6,4
11021,0,6
11021,1,7
11021,2,13
11021,3,8
11021,4,10
11021,5,9
11021,6,10
11023,0,1
11023,1,4
11023,3,4
11023,4,1
11023,5,2
11023,6,3
11024,0,1
11024,2,2
11024,5,5
11030,0,7
11030,1,6
11030,2,6
11030,3,5
11030,4,4
11030,5,8
11030,6,8
11040,0,8
11040,1,8
11040,2,5
11040,3,6
11040,4,3
11040,5,10
11040,6,7
11042,0,4
11042,1,8
11042,2,10
11042,3,3
11042,4,4
11042,5,1
11042,6,6
11050,0,2
