Zip,Hour,Number of Trips
7040,19,1
7040,21,2
7040,22,2
7040,23,1
7041,5,1
7041,6,1
7041,9,1
7041,11,1
7041,12,1
7041,13,1
7041,14,1
7041,18,1
7041,19,1
7041,21,2
7041,22,2
7042,0,1
7042,2,1
7042,3,1
7042,6,1
7042,9,1
7042,10,1
7042,12,1
7042,14,2
7042,15,2
7042,16,3
7042,17,2
7042,19,2
7042,20,1
7042,21,1
7042,22,6
7042,23,1
7043,5,1
7043,6,1
7043,7,2
7043,13,1
7043,14,1
7043,15,1
7043,21,2
7043,22,2
7044,1,1
7044,4,1
7044,6,1
7044,7,1
7044,10,1
7044,15,4
7044,16,2
7044,17,1
7044,18,2
7044,20,1
7044,21,2
7046,13,1
7046,15,3
7046,16,1
7047,0,2
7047,1,1
7047,2,1
7047,4,1
7047,5,1
7047,6,1
7047,7,1
7047,8,2
7047,9,3
7047,10,1
7047,11,1
7047,12,1
7047,14,1
7047,15,3
7047,18,3
7047,19,2
7047,20,1
7047,22,2
7047,23,3
7050,0,1
7050,10,1
7050,12,1
7050,15,1
7050,20,1
7050,22,1
7052,0,1
7052,3,2
7052,7,2
7052,8,1
7052,9,2
7052,11,1
7052,12,1
7052,14,1
7052,15,1
7052,16,2
7052,17,2
7052,18,2
7052,20,2
7052,23,2
7054,2,1
7054,5,1
7054,7,3
7054,10,1
7054,13,1
7054,14,2
7055,2,1
7055,15,1
7055,16,1
7057,0,1
7057,4,1
7057,9,1
7057,16,1
7057,18,1
7057,23,1
7058,2,1
7058,16,1
7058,20,1
7059,1,1
7059,13,1
7059,14,1
7062,0,1
7062,11,1
7063,11,1
7065,15,1
7065,19,1
7065,22,2
7066,3,1
7066,10,1
7066,11,2
7066,15,1
7066,20,1
7066,22,1
7067,6,1
7067,22,1
7068,4,1
7068,5,1
7068,9,1
7068,14,1
7068,18,1
7068,21,1
7069,23,1
7070,1,1
7070,6,2
7070,8,1
7070,9,3
7070,10,2
7070,11,2
7070,12,1
7070,14,1
7070,15,5
7070,16,1
7070,18,2
7070,20,3
7070,21,2
7070,23,2
7071,3,1
7071,9,1
7071,11,1
7071,12,2
7071,17,2
7071,18,1
7072,0,3
7072,1,1
7072,3,1
7072,7,3
7072,8,4
7072,9,1
7072,10,1
7072,11,2
7072,12,2
7072,13,2
7072,14,9
7072,15,7
7072,16,5
7072,17,3
7072,18,6
7072,19,2
7072,20,5
7072,21,13
7072,22,18
7072,23,6
7073,1,1
7073,3,1
7073,5,2
7073,10,1
7073,12,1
7073,13,2
7073,14,4
7073,15,1
7073,16,1
7073,17,2
7073,18,2
7073,21,1
7073,23,1
7074,4,1
7074,10,2
7074,11,1
7074,14,1
7074,15,2
7074,16,1
7074,17,1
7074,19,1
7074,20,1
7074,22,1
7075,12,1
7075,18,1
7075,19,1
7075,20,1
7077,12,1
7078,0,1
7078,5,1
7078,6,2
7078,7,1
7078,8,1
7078,10,2
7078,11,1
7078,12,1
7078,13,4
7078,14,3
7078,15,2
7078,16,3
7078,17,2
7078,18,2
7078,19,2
7078,20,2
7078,21,4
7078,22,2
7078,23,1
7079,3,1
7079,5,2
7079,7,1
7079,8,1
7079,9,1
7079,11,1
7079,12,3
7079,13,5
7079,17,1
7079,18,2
7079,19,2
7079,20,3
7079,21,5
7079,22,2
7079,23,4
7080,11,1
7080,14,1
7081,3,1
7081,8,1
7081,9,1
7081,13,2
7081,14,1
7081,15,1
7081,18,1
7081,20,1
7083,1,1
7083,4,1
7083,12,1
7083,17,1
7083,19,1
7083,21,1
7083,22,1
7086,0,7
7086,1,4
7086,2,5
7086,3,1
7086,4,6
7086,5,2
7086,6,3
7086,7,6
7086,8,4
7086,9,7
7086,10,5
7086,11,7
7086,12,4
7086,13,3
7086,14,3
7086,15,3
7086,16,5
7086,17,8
7086,18,9
7086,19,8
7086,20,12
7086,21,8
7086,22,5
7086,23,2
7087,0,2
7087,2,4
7087,3,3
7087,4,4
7087,5,5
7087,6,3
7087,7,1
7087,8,4
7087,9,4
7087,10,7
7087,11,2
7087,12,2
7087,13,3
7087,14,2
7087,15,2
7087,16,6
7087,17,9
7087,18,6
7087,19,8
7087,20,6
7087,21,4
7087,22,1
7087,23,3
7088,5,1
7088,6,1
7088,12,1
7088,14,2
7088,21,1
7088,23,1
7090,2,1
7090,5,1
7090,12,1
7090,14,1
7090,15,1
7090,18,1
7090,19,1
7092,7,1
7092,12,1
7093,0,4
7093,1,5
7093,2,2
7093,3,4
7093,4,5
7093,5,2
7093,6,2
7093,7,2
7093,8,1
7093,9,4
7093,10,4
7093,11,2
7093,12,2
7093,13,7
7093,14,6
7093,15,3
7093,16,3
7093,17,4
7093,18,5
7093,19,7
7093,20,4
7093,21,5
7093,22,3
7093,23,7
7094,0,7
7094,2,1
7094,3,1
7094,4,1
7094,5,4
7094,6,4
7094,7,2
7094,8,4
7094,9,4
7094,10,10
7094,11,11
7094,12,8
7094,13,8
7094,14,8
7094,15,16
7094,16,5
7094,17,17
7094,18,9
7094,19,3
7094,20,4
7094,21,2
7094,22,6
7094,23,8
7095,7,1
7095,11,1
7095,13,1
7095,19,1
7102,0,5
7102,1,5
7102,2,1
7102,3,1
7102,4,2
7102,5,2
7102,6,3
7102,7,8
7102,8,10
7102,9,6
7102,10,10
7102,11,6
7102,12,11
7102,13,11
7102,14,12
7102,15,17
7102,16,11
7102,17,27
7102,18,13
7102,19,12
7102,20,19
7102,21,20
7102,22,21
7102,23,8
7103,3,1
7103,5,1
7103,6,2
7103,7,2
7103,9,1
7103,10,2
7103,11,1
7103,13,1
7103,16,2
7103,18,1
7103,21,2
7103,22,1
7104,2,1
7104,7,1
7104,11,1
7104,12,1
7104,17,1
7104,20,1
7104,21,1
7104,22,1
7105,0,2
7105,1,1
7105,2,2
7105,3,1
7105,5,1
7105,7,1
7105,12,3
7105,15,2
7105,16,1
7105,17,2
7105,18,3
7105,19,2
7105,20,1
7105,21,4
7105,22,3
7105,23,3
7106,8,2
7106,12,1
7106,13,2
7106,14,1
7106,15,1
7106,16,1
7106,19,1
7106,21,2
7107,10,1
7107,18,1
7107,22,1
7107,23,1
7108,3,1
7108,5,1
7108,9,2
7108,10,2
7108,14,1
7108,15,2
7108,17,1
7108,18,1
7108,22,1
7109,0,1
7109,2,1
7109,3,1
7109,5,1
7109,10,1
7109,15,1
7109,18,1
7109,22,2
7110,1,1
7110,7,3
7110,10,1
7110,11,1
7110,12,1
7110,13,1
7110,16,1
7110,17,1
7110,18,1
7110,19,2
7110,23,1
7111,0,1
7111,2,1
7111,3,1
7111,14,2
7111,17,2
7111,19,1
7111,21,2
7112,0,1
7112,4,1
7112,6,1
7112,8,1
7112,9,1
7112,13,1
7112,14,1
7112,15,2
7112,19,2
7114,0,76
7114,1,29
7114,2,5
7114,3,13
7114,4,75
7114,5,84
7114,6,97
7114,7,97
7114,8,98
7114,9,76
7114,10,114
7114,11,148
7114,12,152
7114,13,208
7114,14,208
7114,15,299
7114,16,237
7114,17,214
7114,18,211
7114,19,229
7114,20,213
7114,21,204
7114,22,213
7114,23,183
7201,0,1
7201,2,1
7201,3,3
7201,4,2
7201,5,1
7201,6,4
7201,7,5
7201,8,4
7201,9,5
7201,10,3
7201,11,8
7201,12,2
7201,13,1
7201,14,3
7201,15,1
7201,16,6
7201,17,5
7201,18,2
7201,19,3
7201,21,1
7201,22,1
7201,23,1
7202,5,1
7202,10,1
7202,12,1
7202,15,1
7202,18,1
7202,19,1
7203,8,1
7203,11,1
7203,14,1
7203,17,1
7203,22,1
7204,3,1
7204,21,1
7204,22,1
7205,5,1
7205,13,1
7205,14,1
7205,15,2
7205,16,1
7205,17,1
7205,23,1
7206,13,1
7206,14,2
7206,15,3
7206,17,2
7206,18,5
7206,19,1
7206,20,1
7206,21,1
7208,0,1
7208,1,2
7208,5,1
7208,7,1
7208,12,2
7208,13,1
7208,14,5
7208,15,3
7208,16,2
7208,17,1
7208,19,1
7208,21,2
7208,22,1
7302,0,32
7302,1,24
7302,2,7
7302,3,10
7302,4,6
7302,5,10
7302,6,10
7302,7,18
7302,8,16
7302,9,13
7302,10,12
7302,11,12
7302,12,18
7302,13,11
7302,14,15
7302,15,15
7302,16,13
7302,17,13
7302,18,28
7302,19,19
7302,20,30
7302,21,40
7302,22,43
7302,23,38
7304,0,4
7304,1,2
7304,2,1
7304,3,4
7304,4,5
7304,5,1
7304,6,5
7304,7,12
7304,8,8
7304,9,6
7304,10,4
7304,11,8
7304,12,9
7304,13,12
7304,14,6
7304,15,7
7304,16,8
7304,17,5
7304,18,8
7304,19,5
7304,20,4
7304,21,4
7304,22,2
7304,23,6
7305,0,1
7305,3,1
7305,6,1
7305,7,4
7305,8,2
7305,9,2
7305,10,1
7305,11,2
7305,12,1
7305,13,2
7305,14,2
7305,15,1
7305,16,2
7305,17,3
7305,18,2
7305,20,1
7305,21,1
7306,0,2
7306,1,2
7306,2,3
7306,3,2
7306,4,4
7306,5,9
7306,6,4
7306,7,3
7306,8,4
7306,9,6
7306,10,11
7306,11,10
7306,12,5
7306,13,9
7306,14,8
7306,15,15
7306,16,7
7306,17,12
7306,18,7
7306,19,9
7306,20,8
7306,21,9
7306,22,6
7306,23,2
7307,0,6
7307,1,3
7307,3,3
7307,4,3
7307,5,2
7307,6,4
7307,7,5
7307,8,11
7307,9,5
7307,10,8
7307,11,3
7307,12,3
7307,13,5
7307,14,6
7307,15,3
7307,16,7
7307,17,5
7307,18,6
7307,19,6
7307,20,6
7307,21,9
7307,22,9
7307,23,7
7310,0,70
7310,1,82
7310,2,14
7310,3,27
7310,4,19
7310,5,20
7310,6,17
7310,7,30
7310,8,37
7310,9,30
7310,10,31
7310,11,38
7310,12,31
7310,13,34
7310,14,44
7310,15,43
7310,16,52
7310,17,76
7310,18,73
7310,19,48
7310,20,66
7310,21,87
7310,22,91
7310,23,64
7311,0,17
7311,1,6
7311,2,5
7311,3,21
7311,4,9
7311,5,18
7311,6,18
7311,7,25
7311,8,20
7311,9,17
7311,10,19
7311,11,25
7311,12,15
7311,13,24
7311,14,34
7311,15,33
7311,16,28
7311,17,28
7311,18,41
7311,19,34
7311,20,34
7311,21,37
7311,22,38
7311,23,25
7401,1,1
7401,3,1
7401,9,1
7401,12,1
7401,18,1
7401,22,1
7407,15,1
7410,10,1
7410,17,1
7417,14,1
7417,15,1
7417,17,2
7417,23,2
7423,0,1
7423,3,1
7423,4,1
7423,22,1
7424,0,1
7424,8,1
7424,10,2
7424,13,1
7424,14,2
7424,18,1
7424,21,1
7424,23,1
7430,1,1
7432,0,1
7432,7,1
7432,12,1
7442,2,1
7442,23,1
7444,9,1
7444,13,1
7446,0,2
7446,7,1
7446,8,1
7446,9,1
7446,10,1
7446,14,1
7446,18,1
7446,21,1
7446,22,2
7446,23,1
7450,0,1
7450,1,1
7450,11,2
7450,13,1
7450,14,1
7450,15,1
7450,16,1
7450,17,1
7450,19,2
7450,20,3
7450,21,2
7450,22,1
7450,23,1
7452,15,1
7452,16,1
7457,0,1
7458,7,1
7458,9,1
7458,10,1
7458,11,1
7458,12,1
7458,13,1
7458,14,1
7458,16,2
7458,20,2
7458,21,2
7458,22,1
7458,23,2
7463,0,1
7463,16,2
7470,2,1
7470,8,1
7470,17,1
7470,19,1
7470,20,1
7470,21,2
7470,22,1
7481,1,1
7481,10,1
7481,15,2
7481,17,1
7481,19,1
7481,20,1
7481,22,1
7495,5,1
7495,10,1
7495,11,1
7495,13,1
7501,9,1
7501,13,1
7501,17,1
7501,23,1
7502,13,1
7503,9,1
7506,2,1
7506,3,1
7506,14,1
7506,22,1
7512,8,1
7512,10,2
7512,21,1
7512,22,1
7512,23,1
7513,3,1
7513,4,1
7514,18,1
7514,21,1
7524,7,1
7524,21,1
7524,22,1
7524,23,1
7601,1,1
7601,5,1
7601,6,2
7601,8,1
7601,9,1
7601,11,4
7601,12,3
7601,15,1
7601,17,2
7601,22,1
7603,2,1
7603,10,1
7603,14,1
7603,17,1
7603,23,1
7604,9,2
7604,10,3
7604,11,2
7604,12,1
7604,13,2
7604,17,2
7604,18,4
7604,19,1
7604,20,1
7604,21,1
7604,22,1
7604,23,1
7605,7,2
7605,8,1
7605,11,1
7605,14,3
7605,17,3
7605,18,1
7605,20,3
7606,4,1
7606,9,1
7606,13,2
7606,22,1
7607,5,1
7607,13,1
7607,14,1
7607,15,1
7607,18,2
7607,21,1
7607,22,3
7608,0,1
7608,9,2
7608,12,1
7608,13,2
7608,14,3
7608,16,2
7608,17,3
7608,18,2
7608,21,1
7621,6,2
7621,7,1
7621,15,1
7621,21,1
7624,9,2
7626,5,1
7626,6,1
7626,7,1
7626,9,1
7626,11,1
7626,14,1
7626,15,1
7626,18,1
7626,22,2
7626,23,1
7627,0,1
7627,4,1
7627,17,1
7627,18,1
7627,21,1
7628,3,1
7628,9,1
7628,17,1
7631,3,1
7631,5,2
7631,7,3
7631,9,2
7631,10,3
7631,11,6
7631,12,4
7631,13,2
7631,14,1
7631,15,5
7631,16,1
7631,17,3
7631,18,2
7631,19,1
7631,20,3
7631,21,2
7631,22,1
7631,23,1
7632,3,1
7632,9,4
7632,10,6
7632,11,2
7632,12,3
7632,13,3
7632,14,3
7632,15,1
7632,16,3
7632,17,2
7632,20,1
7632,21,1
7632,23,1
7640,3,1
7640,11,1
7640,23,2
7641,11,1
7642,18,1
7642,21,1
7642,22,1
7643,2,1
7643,6,2
7643,7,1
7643,9,1
7643,16,1
7644,0,1
7644,13,2
7644,15,1
7644,16,2
7644,22,1
7644,23,1
7645,5,1
7645,10,1
7645,11,1
7645,12,1
7645,13,2
7645,15,1
7645,22,1
7645,23,2
7646,18,2
7647,13,1
7647,18,1
7647,23,2
7648,6,1
7648,7,1
7648,13,1
7648,14,1
7648,16,1
7648,19,2
7648,21,1
7648,22,1
7649,5,1
7649,12,1
7649,14,1
7649,17,1
7649,20,1
7650,0,2
7650,4,1
7650,11,2
7650,12,1
7650,13,1
7650,15,1
7650,16,1
7650,19,4
7650,20,1
7652,10,2
7652,11,1
7652,13,1
7652,14,1
7652,15,2
7652,16,1
7652,18,1
7652,19,2
7652,20,1
7652,22,1
7656,12,1
7656,20,1
7657,7,1
7657,10,1
7657,11,1
7657,19,1
7657,20,1
7660,1,1
7660,4,1
7660,6,1
7660,7,3
7660,9,1
7660,10,4
7660,11,2
7660,13,2
7660,15,1
7660,16,2
7660,17,3
7660,18,1
7660,19,2
7660,20,1
7661,0,1
7661,3,1
7661,7,1
7661,10,1
7661,13,1
7661,16,1
7661,17,2
7661,18,1
7661,23,1
7662,6,2
7662,11,1
7662,12,2
7662,14,2
7662,15,1
7662,17,2
7662,18,1
7662,19,1
7662,20,4
7663,3,1
7663,5,1
7663,6,1
7663,7,1
7663,12,1
7663,14,1
7663,18,1
7666,0,1
7666,3,1
7666,4,2
7666,5,1
7666,9,1
7666,13,2
7666,15,2
7666,22,1
7666,23,1
7670,3,1
7670,7,2
7670,8,1
7670,10,1
7670,12,1
7670,13,2
7670,14,2
7670,16,3
7670,17,3
7670,18,1
7670,19,1
7670,20,2
7670,21,1
7670,22,1
7670,23,1
7676,7,2
7676,12,2
7676,13,1
7676,16,1
7676,17,1
7676,19,1
7676,22,2
7676,23,4
7677,11,1
7677,14,1
7701,0,1
7701,11,1
7701,16,1
7701,17,2
7701,18,1
7701,19,1
7701,22,1
7701,23,3
7702,17,1
7702,20,1
7704,2,1
7704,20,1
7711,0,1
7711,19,1
7711,22,1
7712,0,1
7712,20,1
7716,13,1
7717,0,7
7717,1,2
7717,13,1
7717,17,1
7717,18,3
7717,19,3
7717,20,1
7717,21,2
7717,22,3
7719,11,2
7719,20,1
7719,22,1
7720,19,1
7720,22,1
7721,11,1
7723,19,1
7724,15,1
7724,20,1
7727,16,1
7730,23,1
7731,20,1
7733,16,1
7733,20,1
7733,21,2
7733,22,1
7733,23,1
7739,14,1
7740,12,1
7740,21,1
7747,17,1
7747,21,1
7750,21,1
7750,23,1
7753,20,2
7756,0,4
7756,19,1
7756,20,2
7756,21,1
7756,22,1
7756,23,3
7757,21,2
7760,2,1
7760,3,1
7760,21,2
7762,17,1
7762,18,2
7762,21,2
7762,22,1
7762,23,1
7764,16,1
7764,17,1
7764,22,1
7801,12,1
7834,8,1
7834,19,1
7866,10,1
7866,16,1
7901,6,1
7901,7,2
7901,8,2
7901,9,1
7901,13,2
7901,15,1
7901,17,1
7901,18,4
7901,19,3
7901,20,5
7901,21,4
7901,22,2
7901,23,2
7921,7,1
7921,10,1
7921,13,1
7921,16,2
7921,17,1
7921,20,1
7922,5,1
7922,6,1
7922,13,1
7922,14,1
7924,8,1
7924,18,1
7924,19,1
7924,21,1
7927,5,1
7927,6,3
7927,7,1
7927,8,3
7927,9,2
7927,11,1
7927,12,1
7927,14,1
7927,15,1
7927,16,1
7927,17,2
7927,19,1
7927,22,1
7928,2,1
7928,3,1
7928,4,1
7928,6,3
7928,11,1
7928,20,2
7928,21,1
7928,22,1
7932,13,1
7932,14,1
7932,15,1
7932,16,1
7932,18,2
7933,21,2
7935,6,1
7936,6,1
7936,8,1
7936,15,2
7936,16,1
7936,17,3
7936,18,2
7936,22,3
7939,9,1
7939,12,1
7939,20,1
7940,0,3
7940,1,1
7940,13,2
7940,16,3
7940,19,2
7940,20,1
7945,16,1
7950,7,2
7950,13,1
7950,16,1
7950,19,1
7950,20,1
7950,21,2
7950,23,2
7960,0,6
7960,2,2
7960,6,1
7960,7,1
7960,8,1
7960,11,1
7960,12,1
7960,16,1
7960,17,2
7960,18,1
7960,21,4
7960,22,2
7960,23,2
7974,17,1
7974,20,1
7976,10,1
7976,14,1
7976,16,1
7980,11,1
7981,7,1
7981,8,1
7981,13,1
7981,15,3
7981,19,1
7981,23,1
8008,13,1
8520,12,1
8528,10,1
8528,11,2
8535,14,1
8536,6,1
8536,10,1
8536,12,1
8536,14,2
8536,17,1
8536,18,1
8536,22,1
8540,17,1
8542,1,2
8542,2,1
8542,15,1
8542,18,1
8542,19,1
8542,21,2
8542,23,1
8550,9,1
8550,13,1
8550,14,1
8550,20,1
8691,18,1
8730,20,3
8735,20,1
8735,21,1
8738,19,2
8738,21,1
8742,0,1
8742,18,1
8750,0,2
8750,18,2
8750,21,1
8750,22,2
8750,23,1
8751,0,1
8751,1,1
8752,22,1
8807,12,1
8807,13,1
8807,14,1
8810,14,1
8817,2,2
8817,6,1
8817,8,1
8817,11,1
8817,13,1
8817,14,1
8817,17,1
8820,13,1
8820,19,1
8824,8,1
8824,9,1
8830,7,1
8830,8,1
8830,10,1
8830,13,1
8830,14,1
8830,15,2
8830,16,1
8830,17,2
8830,18,2
8837,9,1
8837,10,1
8837,11,2
8837,16,1
8840,3,1
8840,4,1
8840,5,1
8840,17,1
8840,18,1
8840,20,1
8846,8,3
8846,15,1
8850,0,1
8854,5,1
8854,10,1
8854,12,1
8854,14,1
8854,15,1
8854,17,2
8854,18,1
8857,22,1
8859,15,1
8861,15,1
8861,21,1
8863,10,1
8863,15,3
8863,19,1
8863,22,1
8869,14,1
8869,16,3
8872,16,1
8873,11,1
8873,15,1
8873,18,1
8876,8,1
8879,0,1
8879,11,1
8879,18,1
8879,19,1
8880,6,1
8880,8,1
8880,12,1
8880,19,1
8882,11,1
8889,10,1
8901,6,1
8901,14,1
8901,15,1
8901,16,1
8902,9,1
8902,13,1
8902,15,1
8902,16,1
8904,0,1
8904,5,1
8904,7,1
8904,8,1
8904,12,2
8904,13,1
8904,14,3
8904,15,2
8904,16,1
8904,17,1
8904,18,2
8904,20,1
8904,21,1
8904,22,1
8904,23,2
10001,0,483
10001,1,272
10001,2,163
10001,3,169
10001,4,148
10001,5,227
10001,6,391
10001,7,564
10001,8,674
10001,9,697
10001,10,778
10001,11,823
10001,12,850
10001,13,966
10001,14,1176
10001,15,1596
10001,16,2060
10001,17,2401
10001,18,2031
10001,19,1542
10001,20,1375
10001,21,1215
10001,22,1114
10001,23,746
10002,0,736
10002,1,646
10002,2,442
10002,3,254
10002,4,214
10002,5,327
10002,6,526
10002,7,699
10002,8,829
10002,9,597
10002,10,531
10002,11,505
10002,12,522
10002,13,610
10002,14,653
10002,15,721
10002,16,730
10002,17,830
10002,18,889
10002,19,937
10002,20,1012
10002,21,1127
10002,22,1075
10002,23,933
10003,0,720
10003,1,415
10003,2,256
10003,3,245
10003,4,252
10003,5,319
10003,6,652
10003,7,883
10003,8,905
10003,9,640
10003,10,613
10003,11,685
10003,12,731
10003,13,845
10003,14,973
10003,15,1117
10003,16,1189
10003,17,1402
10003,18,1371
10003,19,1322
10003,20,1466
10003,21,1610
10003,22,1576
10003,23,1195
10004,0,1
10004,9,1
10004,10,1
10004,11,1
10004,12,5
10004,13,2
10004,14,4
10004,15,4
10004,16,4
10004,17,4
10004,18,2
10004,19,1
10004,20,7
10004,21,8
10004,22,9
10004,23,6
10005,0,54
10005,1,22
10005,2,22
10005,3,25
10005,4,32
10005,5,33
10005,6,60
10005,7,61
10005,8,76
10005,9,68
10005,10,80
10005,11,104
10005,12,99
10005,13,151
10005,14,200
10005,15,324
10005,16,339
10005,17,255
10005,18,248
10005,19,258
10005,20,197
10005,21,151
10005,22,160
10005,23,96
10006,0,32
10006,1,30
10006,2,14
10006,3,20
10006,4,35
10006,5,44
10006,6,65
10006,7,66
10006,8,66
10006,9,83
10006,10,90
10006,11,111
10006,12,118
10006,13,136
10006,14,138
10006,15,200
10006,16,222
10006,17,228
10006,18,216
10006,19,225
10006,20,178
10006,21,164
10006,22,101
10006,23,90
10007,0,83
10007,1,55
10007,2,33
10007,3,42
10007,4,51
10007,5,55
10007,6,116
10007,7,131
10007,8,135
10007,9,126
10007,10,161
10007,11,138
10007,12,154
10007,13,198
10007,14,227
10007,15,272
10007,16,301
10007,17,332
10007,18,357
10007,19,315
10007,20,230
10007,21,222
10007,22,218
10007,23,153
10009,0,403
10009,1,232
10009,2,195
10009,3,160
10009,4,152
10009,5,363
10009,6,770
10009,7,1138
10009,8,1155
10009,9,559
10009,10,443
10009,11,393
10009,12,409
10009,13,409
10009,14,411
10009,15,463
10009,16,555
10009,17,591
10009,18,672
10009,19,630
10009,20,566
10009,21,564
10009,22,607
10009,23,551
10011,0,761
10011,1,521
10011,2,365
10011,3,309
10011,4,334
10011,5,459
10011,6,881
10011,7,1253
10011,8,1025
10011,9,859
10011,10,824
10011,11,890
10011,12,926
10011,13,1136
10011,14,1326
10011,15,1674
10011,16,2026
10011,17,2129
10011,18,2096
10011,19,1911
10011,20,1795
10011,21,2012
10011,22,1840
10011,23,1308
10012,0,757
10012,1,445
10012,2,240
10012,3,243
10012,4,235
10012,5,313
10012,6,657
10012,7,792
10012,8,911
10012,9,748
10012,10,866
10012,11,901
10012,12,1008
10012,13,1277
10012,14,1567
10012,15,1954
10012,16,2119
10012,17,2294
10012,18,2118
10012,19,2014
10012,20,2002
10012,21,2170
10012,22,1984
10012,23,1424
10013,0,268
10013,1,141
10013,2,88
10013,3,93
10013,4,98
10013,5,128
10013,6,278
10013,7,414
10013,8,456
10013,9,395
10013,10,351
10013,11,425
10013,12,414
10013,13,444
10013,14,519
10013,15,589
10013,16,740
10013,17,902
10013,18,875
10013,19,815
10013,20,828
10013,21,872
10013,22,658
10013,23,431
10014,0,721
10014,1,606
10014,2,483
10014,3,371
10014,4,146
10014,5,262
10014,6,473
10014,7,549
10014,8,509
10014,9,448
10014,10,436
10014,11,442
10014,12,448
10014,13,621
