Zip,Weekday,Number of Trips
11030,0,4
11030,1,6
11030,2,6
11030,3,4
11030,4,7
11030,5,11
11030,6,13
11040,0,6
11040,1,7
11040,2,7
11040,3,5
11040,4,11
11040,5,8
11040,6,4
11042,0,7
11042,1,8
11042,2,10
11042,3,9
11042,4,9
11042,5,2
11042,6,2
11050,0,2
11050,1,3
11050,2,4
11050,3,3
11050,4,3
11050,5,8
11050,6,5
11096,0,3
11096,1,2
11096,2,1
11096,3,3
11096,5,1
11096,6,2
11101,0,136
11101,1,162
11101,2,203
11101,3,206
11101,4,172
11101,5,142
11101,6,110
11102,0,109
11102,1,111
11102,2,98
11102,3,126
11102,4,176
11102,5,251
11102,6,156
11103,0,135
11103,1,126
11103,2,150
11103,3,147
11103,4,234
11103,5,303
11103,6,234
11104,0,74
11104,1,73
11104,2,81
11104,3,75
11104,4,108
11104,5,131
11104,6,94
11105,0,106
11105,1,75
11105,2,75
11105,3,107
11105,4,123
11105,5,151
11105,6,152
11106,0,111
11106,1,121
11106,2,119
11106,3,148
11106,4,173
11106,5,211
11106,6,165
11109,0,186
11109,1,219
11109,2,209
11109,3,220
11109,4,274
11109,5,470
11109,6,277
11201,0,801
11201,1,950
11201,2,1087
11201,3,1071
11201,4,1116
11201,5,1114
11201,6,926
11203,0,29
11203,1,31
11203,2,38
11203,3,31
11203,4,45
11203,5,54
11203,6,34
11204,0,10
11204,1,14
11204,2,10
11204,3,17
11204,4,16
11204,5,18
11204,6,12
11205,0,368
11205,1,451
11205,2,422
11205,3,476
11205,4,494
11205,5,594
11205,6,460
11206,0,267
11206,1,286
11206,2,306
11206,3,300
11206,4,419
11206,5,609
11206,6,481
11207,0,27
11207,1,29
11207,2,29
11207,3,25
11207,4,45
11207,5,39
11207,6,35
11208,0,17
11208,1,15
11208,2,19
11208,3,12
11208,4,30
11208,5,20
11208,6,25
11209,0,58
11209,1,63
11209,2,71
11209,3,55
11209,4,98
11209,5,117
11209,6,81
11210,0,79
11210,1,86
11210,2,80
11210,3,68
11210,4,67
11210,5,110
11210,6,86
11211,0,1305
11211,1,1379
11211,2,1451
11211,3,1498
11211,4,1919
11211,5,2661
11211,6,2000
11212,0,31
11212,1,25
11212,2,33
11212,3,30
11212,4,30
11212,5,57
11212,6,29
11213,0,106
11213,1,137
11213,2,131
11213,3,150
11213,4,127
11213,5,204
11213,6,161
11214,0,23
11214,1,9
11214,2,16
11214,3,15
11214,4,22
11214,5,23
11214,6,25
11215,0,456
11215,1,491
11215,2,507
11215,3,561
11215,4,603
11215,5,835
11215,6,594
11216,0,220
11216,1,247
11216,2,241
11216,3,240
11216,4,319
11216,5,439
11216,6,347
11217,0,620
11217,1,695
11217,2,738
11217,3,783
11217,4,956
11217,5,1145
11217,6,783
11218,0,123
11218,1,144
11218,2,147
11218,3,144
11218,4,185
11218,5,230
11218,6,171
11219,0,16
11219,1,20
11219,2,27
11219,3,21
11219,4,22
11219,5,19
11219,6,32
11220,0,78
11220,1,105
11220,2,89
11220,3,111
11220,4,108
11220,5,164
11220,6,171
11221,0,162
11221,1,148
11221,2,175
11221,3,172
11221,4,193
11221,5,260
11221,6,227
11222,0,688
11222,1,787
11222,2,768
11222,3,816
11222,4,1003
11222,5,1288
11222,6,939
11223,0,55
11223,1,61
11223,2,59
11223,3,68
11223,4,47
11223,5,62
11223,6,46
11224,0,17
11224,1,15
11224,2,32
11224,3,21
11224,4,25
11224,5,52
11224,6,33
11225,0,84
11225,1,100
11225,2,111
11225,3,108
11225,4,137
11225,5,194
11225,6,149
11226,0,105
11226,1,94
11226,2,86
11226,3,102
11226,4,113
11226,5,204
11226,6,176
11228,0,17
11228,1,25
11228,2,10
11228,3,19
11228,4,26
11228,5,38
11228,6,29
11229,0,31
11229,1,39
11229,2,37
11229,3,37
11229,4,33
11229,5,40
11229,6,38
11230,0,49
11230,1,39
11230,2,83
11230,3,55
11230,4,42
11230,5,37
11230,6,33
11231,0,456
11231,1,489
11231,2,553
11231,3,627
11231,4,730
11231,5,949
11231,6,647
11233,0,90
11233,1,97
11233,2,112
11233,3,90
11233,4,124
11233,5,175
11233,6,142
11234,0,11
11234,1,6
11234,2,8
11234,3,9
11234,4,14
11234,5,28
11234,6,15
11235,0,18
11235,1,19
11235,2,22
11235,3,31
11235,4,32
11235,5,53
11235,6,51
11236,0,32
11236,1,30
11236,2,34
11236,3,34
11236,4,28
11236,5,55
11236,6,40
11237,0,252
11237,1,304
11237,2,288
11237,3,286
11237,4,403
11237,5,526
11237,6,507
11238,0,445
11238,1,464
11238,2,504
11238,3,572
11238,4,683
11238,5,950
11238,6,661
11239,0,7
11239,1,8
11239,2,9
11239,3,7
11239,4,11
11239,5,9
11239,6,9
11351,0,8
11351,1,7
11351,2,6
11351,3,12
11351,4,13
11351,5,14
11351,6,9
11354,0,18
11354,1,15
11354,2,21
11354,3,19
11354,4,23
11354,5,27
11354,6,23
11355,0,52
11355,1,35
11355,2,46
11355,3,51
11355,4,48
11355,5,86
11355,6,71
11356,0,11
11356,1,13
11356,2,9
11356,3,9
11356,4,12
11356,5,13
11356,6,18
11357,0,9
11357,1,11
11357,2,12
11357,3,11
11357,4,14
11357,5,15
11357,6,17
11358,0,4
11358,1,10
11358,2,9
11358,3,9
11358,4,18
11358,5,14
11358,6,10
11359,0,2
11359,1,1
11359,2,2
11359,3,1
11359,4,1
11359,5,1
11359,6,2
11360,0,5
11360,1,5
11360,2,4
11360,3,7
11360,4,15
11360,5,11
11360,6,9
11361,0,14
11361,1,8
11361,2,7
11361,3,12
11361,4,15
11361,5,15
11361,6,15
11362,0,3
11362,1,3
11362,2,1
11362,3,1
11362,4,1
11362,5,2
11362,6,5
11363,0,6
11363,1,5
11363,2,4
11363,3,5
11363,4,8
11363,5,7
11363,6,16
11364,0,11
11364,1,4
11364,2,3
11364,3,3
11364,4,16
11364,5,7
11364,6,4
11365,0,10
11365,1,7
11365,2,6
11365,3,7
11365,4,16
11365,5,18
11365,6,18
11366,0,5
11366,1,8
11366,2,13
11366,3,17
11366,4,11
11366,5,12
11366,6,10
11367,0,32
11367,1,18
11367,2,16
11367,3,17
11367,4,23
11367,5,30
11367,6,23
11368,0,102
11368,1,120
11368,2,124
11368,3,112
11368,4,105
11368,5,170
11368,6,127
11369,0,11
11369,1,14
11369,2,10
11369,3,15
11369,4,20
11369,5,22
11369,6,24
11370,0,205
11370,1,177
11370,2,180
11370,3,253
11370,4,133
11370,5,49
11370,6,123
11371,0,1646
11371,1,1351
11371,2,1419
11371,3,1767
11371,4,1311
11371,5,570
11371,6,1561
11372,0,50
11372,1,42
11372,2,39
11372,3,46
11372,4,51
11372,5,83
11372,6,72
11373,0,47
11373,1,36
11373,2,47
11373,3,54
11373,4,51
11373,5,74
11373,6,50
11374,0,37
11374,1,44
11374,2,42
11374,3,37
11374,4,34
11374,5,58
11374,6,47
11375,0,63
11375,1,72
11375,2,52
11375,3,76
11375,4,79
11375,5,117
11375,6,82
11377,0,55
11377,1,58
11377,2,52
11377,3,70
11377,4,86
11377,5,111
11377,6,98
11378,0,31
11378,1,39
11378,2,32
11378,3,27
11378,4,40
11378,5,62
11378,6,42
11379,0,31
11379,1,20
11379,2,24
11379,3,24
11379,4,31
11379,5,44
11379,6,42
11385,0,28
11385,1,15
11385,2,17
11385,3,26
11385,4,26
11385,5,48
11385,6,28
11411,0,8
11411,1,5
11411,2,7
11411,3,3
11411,4,6
11411,5,7
11411,6,10
11412,0,6
11412,1,6
11412,2,3
11412,3,6
11412,4,8
11412,5,7
11412,6,6
11413,0,9
11413,1,4
11413,2,7
11413,3,11
11413,4,11
11413,5,6
11413,6,5
11414,0,1
11414,1,3
11414,2,6
11414,3,7
11414,4,9
11414,5,17
11414,6,12
11415,0,33
11415,1,30
11415,2,44
11415,3,45
11415,4,48
11415,5,50
11415,6,46
11416,0,19
11416,1,10
11416,2,14
11416,3,16
11416,4,21
11416,5,16
11416,6,15
11417,0,11
11417,1,6
11417,2,9
11417,3,8
11417,4,9
11417,5,17
11417,6,13
11418,0,2
11418,1,8
11418,2,11
11418,3,7
11418,4,9
11418,5,13
11418,6,6
11419,0,10
11419,1,6
11419,2,10
11419,3,10
11419,4,7
11419,5,7
11419,6,9
11420,0,4
11420,1,5
11420,2,9
11420,3,7
11420,4,12
11420,5,7
11420,6,11
11421,0,13
11421,1,8
11421,2,13
11421,3,9
11421,4,13
11421,5,22
11421,6,11
11422,0,2146
11422,1,1528
11422,2,1520
11422,3,1663
11422,4,1505
11422,5,1030
11422,6,2202
11423,0,4
11423,1,5
11423,2,6
11423,3,9
11423,4,9
11423,5,12
11423,6,8
11426,0,5
11426,1,2
11426,2,1
11426,3,7
11426,4,4
11426,5,11
11426,6,5
11427,0,8
11427,1,8
11427,2,4
11427,3,6
11427,4,9
11427,5,10
11427,6,5
11428,0,5
11428,1,3
11428,2,3
11428,3,2
11428,4,1
11428,5,14
11428,6,4
11429,0,7
11429,1,7
11429,2,4
11429,3,3
11429,4,2
11429,5,15
11429,6,4
11430,0,9
11430,1,9
11430,2,10
11430,3,9
11430,4,8
11430,5,14
11430,6,22
11432,0,19
11432,1,37
11432,2,25
11432,3,19
11432,4,36
11432,5,39
11432,6,38
11433,0,13
11433,1,9
11433,2,11
11433,3,11
11433,4,9
11433,5,15
11433,6,11
11434,0,15
11434,1,9
11434,2,15
11434,3,17
11434,4,15
11434,5,23
11434,6,13
11435,0,29
11435,1,38
11435,2,23
11435,3,25
11435,4,26
11435,5,41
11435,6,25
11436,0,34
11436,1,36
11436,2,45
11436,3,48
11436,4,36
11436,5,42
11436,6,60
11501,0,7
11501,1,5
11501,2,2
11501,3,1
11501,4,8
11501,5,2
11501,6,4
11507,0,4
11507,2,2
11507,4,1
11507,5,2
11507,6,2
11509,0,5
11509,1,4
11509,2,1
11509,3,1
11509,4,1
11509,5,8
11509,6,10
11510,0,1
11510,1,1
11510,2,3
11510,3,1
11510,4,3
11510,5,2
11514,0,5
11514,1,9
11514,2,11
11514,3,7
11514,4,16
11514,5,16
11514,6,10
11516,0,5
11516,1,2
11516,2,12
11516,3,13
11516,4,2
11516,5,1
11516,6,8
11518,0,1
11518,4,1
11518,5,1
11518,6,1
11520,0,4
11520,1,1
11520,2,5
11520,3,2
11520,4,4
11520,5,8
11520,6,1
11530,0,8
11530,1,7
11530,2,10
11530,3,12
11530,4,13
11530,5,15
11530,6,11
11542,0,1
11542,1,1
11542,2,2
11542,3,1
11542,4,2
11542,5,2
11542,6,1
11545,0,1
11545,1,1
11545,2,2
11545,3,2
11545,4,3
11545,5,3
11545,6,1
11548,0,2
11548,1,3
11548,2,3
11548,3,1
11548,4,2
11548,5,4
11548,6,2
11550,0,1
11550,1,2
11550,2,1
11550,4,3
11550,5,3
11550,6,1
11552,0,4
11552,1,1
11552,2,3
11552,3,2
11552,4,3
11552,5,1
11553,1,1
11553,2,2
11553,3,1
11553,4,1
11554,0,1
11554,2,1
11554,3,1
11554,5,8
11554,6,3
11556,0,5
11556,1,4
11556,2,7
11556,3,9
11556,4,11
11556,5,11
11556,6,8
11557,0,2
11557,1,1
11557,2,2
11557,3,1
11557,4,1
11557,5,1
11557,6,4
11558,4,1
11558,5,2
11558,6,1
11559,0,1
11559,1,2
11559,2,3
11559,3,2
11559,4,1
11559,5,7
11559,6,7
11560,1,1
11560,3,1
11560,4,2
11560,5,2
11560,6,1
11561,0,4
11561,2,1
11561,3,3
11561,4,4
11561,5,7
11561,6,11
11563,0,2
11563,1,1
11563,2,1
11563,3,2
11563,4,5
11563,5,3
11563,6,3
11565,0,1
11565,2,1
11565,3,2
11565,4,1
11565,5,2
11565,6,2
11566,0,2
11566,1,2
11566,4,2
11566,5,5
11568,2,3
11568,3,2
11568,4,3
11568,5,1
11568,6,2
11570,0,4
11570,1,2
11570,2,1
11570,3,4
11570,4,8
11570,5,7
11570,6,5
11572,0,1
11572,1,1
11572,2,1
11572,4,2
11572,5,1
11575,0,1
11575,2,3
11575,4,1
11575,5,4
11576,0,4
11576,1,4
11576,2,6
11576,3,5
11576,4,11
11576,5,8
11576,6,12
11577,0,3
11577,1,1
11577,2,3
11577,3,3
11577,4,5
11577,5,1
11577,6,6
11579,0,1
11579,1,2
11579,3,1
11579,6,1
11580,0,2
11580,1,2
11580,2,3
11580,3,2
11580,4,7
11580,5,5
11580,6,4
11581,0,4
11581,1,9
11581,2,7
11581,3,6
11581,4,7
11581,5,3
11581,6,5
11590,0,5
11590,1,3
11590,2,2
11590,3,4
11590,4,2
11590,5,6
11590,6,1
11596,0,1
11596,1,1
11596,2,4
11596,4,6
11596,5,4
11596,6,3
11598,0,1
11598,1,4
11598,2,1
11598,3,2
11598,4,3
11598,5,1
11598,6,7
11691,0,2
11691,1,6
11691,2,4
11691,3,7
11691,5,2
11691,6,4
11692,1,1
11692,2,1
11692,3,3
11692,4,2
11692,5,10
11692,6,3
11693,3,1
11693,6,2
11694,0,1
11694,1,1
11694,2,2
11694,4,1
11694,5,4
11694,6,4
11697,2,2
11697,4,1
11697,5,5
11701,0,2
11701,3,1
11701,4,2
11702,2,2
11702,5,2
11702,6,1
11703,4,1
11703,6,1
11704,4,1
11704,5,1
11704,6,1
11705,5,2
11705,6,1
11706,1,1
11706,2,1
11706,3,2
11706,4,1
11706,5,4
11706,6,1
11709,5,1
11710,0,1
11710,3,1
11710,4,2
11710,5,7
11710,6,2
11713,4,3
11713,5,1
11714,0,4
11714,1,1
11714,2,1
11714,3,5
11714,4,2
11714,5,1
11714,6,1
11715,5,2
11715,6,1
11716,1,2
11716,2,2
11716,3,1
11716,4,3
11717,1,1
11717,3,1
11717,5,2
11718,4,1
11718,5,1
11720,6,1
11721,5,1
11722,4,1
11722,6,1
11724,4,1
11724,5,4
11724,6,2
11725,3,2
11725,4,2
11725,5,1
11726,3,1
11726,5,1
11726,6,1
11729,1,1
11729,2,2
11729,3,1
11729,4,2
11729,5,2
11731,2,2
11731,3,1
11731,5,1
11732,1,1
11732,3,1
11732,4,1
11732,5,3
11735,0,1
11735,2,5
11735,3,2
11735,4,4
11735,5,4
11735,6,2
11738,0,1
11741,0,2
11741,1,1
11741,3,2
11741,4,2
11741,5,1
11741,6,2
11742,3,1
11742,4,1
11742,5,1
11743,1,3
11743,2,1
11743,3,1
11743,4,4
11743,5,9
11743,6,2
11746,0,1
11746,3,1
11746,4,1
11746,5,1
11746,6,1
11747,0,3
11747,1,6
11747,2,3
11747,3,6
11747,4,5
11747,5,7
11747,6,2
11749,0,1
11749,1,3
11749,2,2
11749,3,2
11749,5,1
11751,4,1
11751,5,1
11752,1,1
11752,5,1
11753,0,8
11753,1,5
11753,2,3
11753,3,8
11753,4,12
11753,5,12
11753,6,6
11754,4,1
11755,1,1
11756,1,1
11756,2,2
11756,3,1
11756,5,1
11756,6,4
11757,1,1
11757,6,2
11758,1,2
11758,3,2
11758,5,4
11758,6,1
11762,4,3
11762,5,2
11762,6,1
11767,4,2
11769,0,1
11771,5,1
11777,3,1
11777,4,1
11777,6,1
11779,2,1
11779,3,1
11779,4,1
11779,5,1
11780,4,2
11782,4,1
11783,4,1
11783,5,2
11783,6,1
11787,0,1
11787,3,1
11787,5,2
11788,0,1
11788,1,1
11788,3,2
11788,4,2
11788,5,1
11790,2,1
11790,5,2
11791,0,3
11791,1,2
11791,2,1
11791,3,5
11791,4,7
11791,5,7
11791,6,1
11793,2,1
11793,3,3
11793,4,4
11793,5,2
11793,6,2
11795,3,1
11795,5,1
11796,4,2
11796,5,2
11796,6,1
11797,0,5
11797,2,1
11797,3,4
11797,4,5
11797,5,5
11797,6,8
11798,0,1
11798,1,1
11798,2,1
11798,3,1
11798,4,1
11798,5,1
11801,0,8
11801,1,2
11801,2,5
11801,3,9
11801,4,14
11801,5,13
11801,6,2
11803,0,4
11803,1,2
11803,2,5
11803,3,4
11803,4,6
11803,5,4
11803,6,2
11804,2,1
11804,3,3
11804,4,3
11804,5,5
11804,6,1
11933,3,1
11934,4,1
11934,5,1
11949,0,1
11950,4,1
11951,5,1
11953,0,1
11967,3,2
11976,2,1
11980,4,1
