Zip,Weekday,Hour,Number of Trips
7030,2,21,27
7030,2,22,17
7030,2,23,6
7030,3,0,8
7030,3,1,4
7030,3,2,1
7030,3,3,3
7030,3,4,5
7030,3,5,7
7030,3,6,8
7030,3,7,4
7030,3,8,2
7030,3,9,2
7030,3,10,2
7030,3,12,2
7030,3,15,4
7030,3,16,8
7030,3,17,4
7030,3,18,8
7030,3,19,10
7030,3,20,15
7030,3,21,23
7030,3,22,22
7030,3,23,11
7030,4,0,14
7030,4,1,3
7030,4,2,1
7030,4,3,2
7030,4,5,4
7030,4,6,6
7030,4,7,2
7030,4,8,3
7030,4,9,2
7030,4,10,3
7030,4,11,2
7030,4,12,2
7030,4,13,4
7030,4,14,8
7030,4,15,2
7030,4,16,5
7030,4,17,13
7030,4,18,12
7030,4,19,13
7030,4,20,12
7030,4,21,21
7030,4,22,32
7030,4,23,32
7030,5,0,14
7030,5,1,20
7030,5,2,9
7030,5,3,5
7030,5,4,3
7030,5,5,6
7030,5,6,2
7030,5,7,6
7030,5,8,10
7030,5,9,8
7030,5,10,12
7030,5,11,11
7030,5,12,7
7030,5,13,6
7030,5,14,8
7030,5,15,9
7030,5,16,11
7030,5,17,22
7030,5,18,19
7030,5,19,24
7030,5,20,14
7030,5,21,23
7030,5,22,33
7030,5,23,38
7030,6,0,24
7030,6,1,25
7030,6,2,13
7030,6,3,2
7030,6,4,3
7030,6,5,2
7030,6,6,6
7030,6,7,1
7030,6,8,7
7030,6,9,5
7030,6,10,9
7030,6,11,7
7030,6,12,10
7030,6,13,8
7030,6,14,8
7030,6,15,12
7030,6,16,20
7030,6,17,16
7030,6,18,20
7030,6,19,11
7030,6,20,6
7030,6,21,12
7030,6,22,5
7030,6,23,5
7031,2,0,1
7031,2,5,1
7031,2,16,1
7031,5,16,1
7031,5,21,2
7031,6,0,1
7031,6,10,1
7032,0,11,1
7032,2,13,1
7032,4,17,1
7033,0,0,1
7033,1,22,1
7033,3,11,1
7033,3,16,1
7033,3,23,1
7033,4,14,1
7033,4,16,1
7033,5,23,1
7036,0,14,1
7036,0,16,1
7036,1,2,1
7036,1,14,1
7039,0,9,1
7039,0,16,1
7039,0,18,1
7039,2,20,1
7039,2,21,1
7039,2,22,1
7039,3,13,1
7039,3,15,2
7039,4,15,1
7039,4,17,2
7039,4,19,2
7039,4,20,1
7039,5,7,1
7039,5,19,1
7039,6,4,1
7039,6,18,1
7040,0,7,1
7040,0,11,1
7040,0,15,1
7040,0,18,1
7040,0,20,1
7040,1,5,1
7040,1,9,1
7040,1,11,1
7040,1,14,2
7040,3,6,1
7040,3,22,1
7040,4,4,1
7040,4,10,1
7040,5,1,1
7040,5,9,1
7041,0,14,1
7041,0,16,1
7041,1,14,1
7041,2,5,1
7041,3,5,1
7041,3,21,1
7041,4,12,1
7041,4,17,1
7041,4,19,1
7041,5,20,1
7042,0,5,1
7042,0,16,1
7042,0,19,1
7042,1,21,1
7042,2,7,1
7042,2,9,1
7042,2,15,1
7042,3,4,1
7042,3,6,1
7042,3,7,1
7042,4,3,1
7042,4,8,1
7042,4,21,1
7042,5,0,1
7042,5,2,2
7042,5,6,1
7042,5,13,1
7042,5,16,1
7042,5,17,1
7042,5,19,1
7042,5,21,1
7042,5,23,5
7042,6,0,1
7042,6,23,1
7043,0,11,1
7043,0,19,1
7043,1,13,1
7043,1,16,1
7043,2,10,1
7043,3,3,1
7043,3,14,1
7043,3,22,1
7043,4,5,1
7043,5,3,1
7043,5,6,1
7043,5,13,1
7043,5,15,1
7043,5,21,2
7043,5,22,1
7043,6,2,1
7043,6,4,1
7043,6,9,1
7043,6,10,2
7043,6,22,1
7044,1,6,1
7044,1,21,1
7044,1,23,1
7044,2,17,1
7044,4,14,1
7044,5,15,1
7044,5,16,1
7044,5,18,1
7044,6,4,1
7045,4,6,1
7045,5,19,1
7045,6,20,1
7046,0,14,1
7046,0,19,1
7046,1,14,1
7046,3,10,1
7046,3,15,1
7046,4,16,2
7047,0,4,1
7047,0,19,1
7047,1,9,1
7047,1,17,1
7047,1,21,1
7047,2,7,1
7047,3,2,1
7047,3,7,1
7047,3,8,1
7047,3,9,1
7047,3,16,1
7047,3,20,1
7047,4,14,1
7047,4,16,1
7047,4,22,1
7047,4,23,1
7047,5,11,1
7047,5,18,2
7047,5,20,1
7047,6,2,1
7047,6,10,1
7047,6,13,1
7047,6,15,1
7047,6,21,1
7050,1,6,1
7050,1,14,2
7050,1,22,1
7050,2,11,1
7050,2,12,1
7050,3,0,1
7050,3,17,1
7050,4,8,1
7050,4,17,1
7050,6,8,1
7050,6,14,1
7050,6,15,1
7052,0,13,1
7052,2,9,1
7052,2,11,1
7052,3,12,1
7052,4,0,1
7052,4,4,1
7052,4,10,1
7052,4,18,1
7052,5,7,1
7052,5,11,1
7052,5,12,1
7052,5,13,1
7052,5,15,2
7052,5,18,1
7052,5,19,1
7052,5,21,1
7052,5,23,3
7052,6,19,1
7054,0,8,1
7054,1,17,1
7054,1,19,1
7054,2,14,2
7054,3,7,1
7054,5,8,1
7054,6,10,1
7055,1,2,1
7055,1,14,1
7055,1,16,1
7055,3,16,1
7055,4,7,1
7055,4,15,1
7055,5,23,1
7057,0,5,1
7057,3,18,1
7057,5,14,1
7058,1,23,1
7058,3,20,1
7058,6,18,1
7060,2,21,1
7063,2,10,1
7063,5,10,1
7065,0,10,1
7065,0,15,1
7065,1,13,1
7065,2,2,1
7065,3,17,1
7065,3,23,1
7065,5,2,1
7065,6,1,1
7065,6,15,1
7065,6,20,1
7066,0,3,1
7066,2,3,1
7066,2,11,1
7066,2,16,1
7066,5,17,1
7067,0,7,1
7067,5,16,1
7067,6,4,1
7068,0,3,1
7068,0,16,1
7068,1,16,2
7068,1,21,1
7068,2,8,1
7068,3,4,1
7068,3,14,1
7068,4,21,1
7069,0,12,1
7069,3,17,1
7069,5,13,1
7070,0,2,1
7070,0,12,1
7070,0,13,1
7070,0,14,1
7070,0,15,1
7070,1,6,1
7070,1,9,1
7070,1,11,1
7070,2,1,1
7070,2,2,1
7070,2,10,1
7070,2,13,2
7070,2,14,1
7070,2,15,1
7070,2,20,1
7070,2,21,1
7070,3,6,1
7070,3,9,1
7070,3,13,1
7070,3,14,1
7070,3,20,2
7070,4,11,1
7070,4,13,1
7070,4,16,1
7070,4,19,1
7070,4,23,1
7070,5,11,1
7070,5,18,1
7070,5,23,2
7070,6,6,1
7070,6,14,1
7070,6,17,1
7070,6,21,1
7071,1,17,1
7071,2,10,1
7072,0,6,1
7072,0,13,1
7072,0,20,1
7072,0,21,2
7072,0,22,3
7072,0,23,3
7072,1,9,1
7072,1,12,1
7072,1,15,1
7072,1,19,1
7072,1,22,2
7072,1,23,1
7072,2,9,2
7072,2,10,1
7072,2,11,2
7072,2,13,1
7072,2,14,1
7072,2,17,1
7072,2,19,1
7072,3,1,1
7072,3,13,1
7072,3,14,1
7072,3,19,1
7072,3,21,1
7072,4,6,1
7072,4,7,1
7072,4,9,1
7072,4,11,1
7072,4,12,2
7072,4,13,1
7072,4,14,2
7072,4,16,1
7072,4,21,3
7072,4,22,1
7072,4,23,1
7072,5,0,1
7072,5,11,1
7072,5,12,2
7072,5,14,1
7072,5,15,3
7072,5,16,1
7072,5,17,2
7072,5,18,3
7072,5,20,1
7072,5,21,6
7072,5,22,3
7072,5,23,4
7072,6,0,1
7072,6,9,2
7072,6,14,1
7072,6,15,3
7072,6,16,2
7072,6,17,1
7072,6,21,1
7072,6,22,4
7073,1,2,1
7073,3,17,2
7073,4,12,1
7073,4,16,1
7073,4,17,1
7073,4,23,1
7073,5,0,1
7073,5,12,1
7073,5,14,1
7073,6,0,1
7073,6,2,1
7073,6,9,1
7073,6,10,1
7073,6,11,1
7073,6,13,1
7073,6,15,1
7073,6,17,1
7074,0,7,1
7074,0,21,1
7074,1,13,1
7074,1,16,1
7074,2,11,1
7074,3,14,1
7074,3,16,2
7074,4,20,1
7074,4,21,1
7074,6,16,1
7075,3,14,1
7075,3,18,1
7075,5,18,1
7075,5,23,1
7075,6,0,1
7076,3,6,1
7078,0,4,1
7078,0,6,1
7078,0,13,2
7078,0,16,1
7078,0,19,1
7078,1,10,1
7078,1,14,1
7078,1,15,1
7078,1,17,1
7078,1,19,1
7078,1,21,1
7078,2,8,1
7078,2,11,1
7078,2,14,1
7078,2,17,2
7078,2,20,1
7078,2,21,1
7078,2,22,2
7078,3,12,2
7078,3,17,2
7078,3,18,1
7078,3,19,2
7078,3,21,1
7078,3,23,1
7078,4,4,1
7078,4,12,1
7078,4,14,2
7078,4,20,2
7078,4,22,1
7078,4,23,1
7078,5,9,1
7078,5,15,1
7078,5,16,1
7078,5,17,1
7078,5,18,1
7078,5,21,1
7078,5,22,1
7078,6,10,1
7078,6,12,3
7078,6,17,1
7079,0,3,1
7079,0,16,1
7079,0,17,1
7079,1,13,1
7079,1,16,1
7079,1,23,1
7079,2,20,1
7079,3,2,2
7079,3,7,1
7079,3,15,1
7079,3,20,1
7079,4,3,1
7079,4,20,1
7079,5,15,1
7079,5,16,1
7079,5,20,1
7079,5,21,1
7079,5,22,1
7079,6,13,1
7079,6,14,1
7079,6,21,1
7079,6,22,1
7080,2,6,1
7080,4,8,1
7080,4,15,1
7081,0,11,1
7081,0,12,1
7081,0,19,1
7081,2,16,1
7081,2,21,1
7081,3,13,1
7081,3,20,1
7081,4,14,2
7081,5,13,2
7081,5,15,1
7081,5,18,1
7081,6,19,1
7083,2,11,1
7083,3,20,1
7083,4,3,1
7083,4,14,1
7083,5,2,1
7083,5,12,1
7086,0,2,1
7086,0,3,1
7086,0,4,2
7086,0,5,1
7086,0,6,1
7086,0,7,1
7086,0,8,1
7086,0,11,1
7086,0,13,1
7086,0,15,1
7086,0,16,2
7086,0,18,2
7086,0,20,1
7086,0,21,1
7086,0,23,1
7086,1,1,1
7086,1,2,1
7086,1,4,1
7086,1,6,1
7086,1,8,1
7086,1,9,1
7086,1,13,1
7086,1,16,2
7086,1,17,2
7086,1,19,1
7086,1,21,1
7086,2,2,3
7086,2,11,1
7086,2,15,1
7086,2,18,2
7086,2,20,2
7086,2,21,1
7086,2,22,2
7086,3,0,1
7086,3,1,1
7086,3,12,1
7086,3,20,1
7086,3,22,2
7086,3,23,2
7086,4,0,2
7086,4,2,1
7086,4,3,1
7086,4,5,1
7086,4,11,1
7086,4,12,1
7086,4,13,1
7086,4,17,3
7086,4,18,1
7086,4,20,1
7086,4,21,1
7086,5,0,1
7086,5,1,1
7086,5,4,1
7086,5,7,1
7086,5,8,1
7086,5,9,1
7086,5,11,3
7086,5,12,2
7086,5,13,1
7086,5,15,1
7086,5,16,3
7086,5,17,1
7086,5,19,1
7086,5,20,2
7086,5,21,3
7086,5,22,1
7086,5,23,1
7086,6,0,1
7086,6,3,2
7086,6,9,1
7086,6,10,2
7086,6,11,2
7086,6,12,4
7086,6,14,1
7086,6,15,2
7086,6,17,1
7086,6,19,2
7086,6,20,1
7086,6,21,2
7086,6,22,1
7087,0,4,1
7087,0,8,1
7087,0,10,1
7087,0,13,1
7087,0,15,1
7087,0,16,1
7087,0,17,2
7087,0,18,2
7087,0,19,1
7087,1,0,1
7087,1,12,1
7087,1,13,1
7087,1,15,1
7087,1,17,1
7087,1,19,2
7087,1,23,1
7087,2,0,1
7087,2,5,2
7087,2,7,1
7087,2,9,1
7087,2,10,1
7087,2,17,2
7087,2,19,1
7087,2,21,1
7087,2,22,3
7087,3,3,1
7087,3,4,2
7087,3,7,1
7087,3,14,1
7087,3,15,2
7087,3,17,3
7087,3,18,1
7087,3,20,1
7087,4,3,2
7087,4,4,1
7087,4,5,1
7087,4,7,1
7087,4,9,3
7087,4,11,1
7087,4,14,1
7087,4,17,2
7087,4,18,1
7087,4,21,1
7087,4,22,3
7087,4,23,2
7087,5,5,1
7087,5,6,1
7087,5,8,1
7087,5,9,1
7087,5,12,1
7087,5,13,1
7087,5,14,1
7087,5,15,1
7087,5,16,1
7087,5,17,2
7087,5,18,1
7087,5,19,4
7087,5,20,2
7087,5,21,2
7087,5,22,1
7087,5,23,2
7087,6,0,2
7087,6,1,2
7087,6,2,1
7087,6,4,1
7087,6,8,1
7087,6,10,1
7087,6,11,1
7087,6,12,1
7087,6,15,2
7087,6,18,1
7087,6,19,1
7087,6,20,2
7088,0,8,1
7088,0,15,1
7088,1,5,1
7088,2,12,1
7088,4,0,1
7088,4,17,1
7088,4,18,1
7088,5,9,1
7088,5,15,1
7088,6,16,1
7090,0,17,1
7090,2,17,1
7090,3,6,1
7090,3,22,2
7090,4,11,1
7090,5,16,1
7090,6,19,1
7092,1,20,1
7092,3,22,1
7092,6,11,1
7093,0,0,2
7093,0,3,1
7093,0,4,2
7093,0,5,1
7093,0,6,1
7093,0,7,3
7093,0,12,2
7093,0,14,1
7093,0,16,1
7093,0,19,1
7093,0,20,1
7093,0,21,1
7093,0,22,1
7093,1,6,1
7093,1,9,1
7093,1,10,1
7093,1,13,1
7093,1,16,2
7093,1,19,1
7093,1,21,1
7093,1,23,2
7093,2,1,1
7093,2,3,1
7093,2,8,1
7093,2,10,1
7093,2,14,1
7093,2,16,1
7093,2,17,2
7093,2,18,2
7093,2,21,1
7093,3,3,2
7093,3,5,1
7093,3,6,1
7093,3,7,1
7093,3,8,1
7093,3,13,1
7093,3,14,1
7093,3,16,3
7093,3,17,1
7093,3,20,4
7093,3,21,2
7093,3,22,2
7093,3,23,2
7093,4,1,1
7093,4,3,3
7093,4,7,1
7093,4,15,1
7093,4,17,1
7093,4,18,1
7093,4,22,2
7093,4,23,1
7093,5,0,1
7093,5,1,1
7093,5,2,2
7093,5,3,1
7093,5,5,1
7093,5,6,1
7093,5,8,1
7093,5,12,1
7093,5,13,1
7093,5,16,1
7093,5,17,1
7093,5,18,4
7093,5,19,1
7093,5,20,1
7093,5,21,2
7093,5,22,1
7093,5,23,2
7093,6,0,2
7093,6,1,1
7093,6,2,1
7093,6,3,2
7093,6,6,2
7093,6,8,1
7093,6,12,1
7093,6,13,1
7093,6,17,2
7093,6,18,3
7093,6,21,1
7093,6,23,1
7094,0,0,1
7094,0,4,1
7094,0,5,1
7094,0,6,1
7094,0,9,1
7094,0,12,4
7094,0,13,1
7094,0,14,2
7094,0,16,1
7094,0,18,5
7094,0,20,2
7094,0,22,1
7094,0,23,1
7094,1,0,2
7094,1,6,3
7094,1,10,1
7094,1,13,1
7094,1,14,3
7094,1,16,2
7094,1,17,1
7094,1,18,2
7094,1,19,1
7094,1,20,1
7094,1,22,1
7094,2,5,2
7094,2,10,1
7094,2,12,2
7094,2,14,2
7094,2,15,2
7094,2,16,4
7094,2,18,1
7094,2,20,1
7094,2,21,1
7094,2,22,1
7094,2,23,1
7094,3,2,1
7094,3,3,1
7094,3,6,1
7094,3,7,1
7094,3,10,3
7094,3,11,1
7094,3,14,4
7094,3,15,1
7094,3,16,1
7094,3,17,2
7094,3,18,1
7094,3,19,2
7094,3,20,1
7094,3,21,1
7094,3,22,2
7094,4,0,1
7094,4,6,2
7094,4,7,1
7094,4,8,1
7094,4,9,1
7094,4,10,2
7094,4,11,1
7094,4,12,3
7094,4,13,4
7094,4,14,3
7094,4,16,1
7094,4,17,2
7094,4,18,1
7094,4,20,1
7094,5,1,1
7094,5,3,1
7094,5,8,1
7094,5,9,1
7094,5,12,1
7094,5,13,2
7094,5,14,1
7094,5,18,1
7094,5,20,1
7094,5,21,1
7094,5,22,2
7094,5,23,2
7094,6,5,1
7094,6,6,1
7094,6,8,1
7094,6,12,1
7094,6,13,1
7094,6,14,1
7094,6,15,3
7094,6,16,1
7094,6,18,1
7094,6,22,3
7095,1,3,1
7095,3,9,1
7102,0,5,2
7102,0,6,3
7102,0,7,4
7102,0,8,1
7102,0,9,2
7102,0,10,1
7102,0,11,1
7102,0,12,2
7102,0,13,2
7102,0,15,3
7102,0,16,2
7102,0,17,1
7102,0,18,4
7102,0,20,2
7102,0,21,2
7102,1,0,1
7102,1,6,3
7102,1,7,6
7102,1,9,1
7102,1,10,2
7102,1,11,3
7102,1,12,2
7102,1,13,3
7102,1,14,3
7102,1,15,1
7102,1,17,1
7102,1,18,1
7102,1,19,3
7102,1,20,3
7102,1,22,4
7102,2,0,1
7102,2,6,1
7102,2,7,3
7102,2,8,5
7102,2,9,2
7102,2,10,4
7102,2,11,2
7102,2,12,1
7102,2,13,1
7102,2,15,3
7102,2,16,2
7102,2,17,2
7102,2,18,1
7102,2,19,1
7102,2,20,4
7102,2,21,1
7102,2,22,2
7102,2,23,2
7102,3,3,1
7102,3,4,2
7102,3,7,1
7102,3,8,1
7102,3,9,2
7102,3,10,2
7102,3,12,3
7102,3,13,2
7102,3,14,3
7102,3,15,8
7102,3,16,2
7102,3,17,1
7102,3,18,2
7102,3,19,2
7102,3,20,3
7102,3,21,2
7102,3,22,1
7102,3,23,1
7102,4,0,1
7102,4,4,1
7102,4,8,1
7102,4,9,1
7102,4,10,2
7102,4,11,1
7102,4,12,1
7102,4,13,2
7102,4,14,3
7102,4,15,2
7102,4,16,4
7102,4,17,4
7102,4,18,1
7102,4,19,1
7102,4,22,1
7102,4,23,2
7102,5,0,2
7102,5,1,1
7102,5,9,1
7102,5,11,2
7102,5,12,1
7102,5,14,2
7102,5,15,4
7102,5,17,2
7102,5,19,3
7102,5,20,2
7102,5,21,1
7102,5,22,3
7102,5,23,4
7102,6,0,1
7102,6,1,1
7102,6,2,1
7102,6,8,1
7102,6,10,3
7102,6,12,1
7102,6,14,1
7102,6,15,2
7102,6,16,4
7102,6,17,2
7102,6,18,2
7102,6,19,1
7102,6,20,2
7102,6,21,1
7102,6,22,7
7102,6,23,2
7103,0,10,1
7103,0,15,1
7103,1,6,3
7103,1,14,1
7103,1,15,1
7103,2,1,1
7103,2,11,1
7103,2,13,1
7103,3,10,1
7103,3,13,1
7103,3,14,1
7103,3,15,1
7103,3,17,1
7103,3,22,1
7103,4,7,1
7103,4,20,1
7103,4,22,1
7103,5,7,1
7103,6,2,1
7103,6,10,1
7104,0,9,1
7104,0,14,1
7104,0,22,1
7104,1,14,1
7104,2,13,1
7104,2,19,1
7104,3,15,1
7104,5,8,1
7104,6,3,1
7104,6,14,1
7105,0,3,1
7105,0,11,1
7105,0,21,1
7105,1,6,1
7105,1,8,1
7105,1,13,1
7105,1,14,1
7105,1,22,1
7105,2,5,1
7105,3,4,2
7105,3,6,1
7105,3,9,1
7105,3,17,1
7105,4,8,1
7105,4,9,1
7105,4,15,1
7105,4,22,2
7105,5,9,1
7105,5,20,2
7105,6,1,1
7105,6,4,1
7105,6,10,1
7105,6,16,1
7105,6,17,1
7106,0,8,1
7106,0,13,2
7106,1,13,1
7106,2,19,1
7106,2,20,1
7106,3,10,1
7106,4,11,1
7106,4,16,1
7106,5,9,1
7106,6,12,1
7106,6,16,1
7107,1,13,1
7107,3,0,1
7107,3,3,1
7107,3,5,1
7107,4,18,1
7108,1,11,1
7108,1,15,1
7108,1,16,1
7108,2,16,1
7108,3,4,1
7108,3,10,1
7108,3,16,1
7108,4,15,1
7108,5,15,1
7109,0,5,1
7109,5,0,1
7109,5,22,1
7110,1,10,1
7110,1,15,1
7110,1,17,1
7110,3,1,1
7110,3,11,1
7110,4,22,1
7110,4,23,1
7110,5,7,2
7110,5,10,2
7110,5,19,1
7110,5,21,1
7110,6,2,1
7110,6,7,1
7110,6,16,2
7110,6,21,1
7111,0,20,1
7111,1,21,1
7111,2,17,1
7111,3,4,1
7111,4,17,2
7111,5,22,1
7112,0,13,1
7112,1,9,1
7112,2,6,1
7112,2,7,1
7112,3,2,1
7112,4,3,1
7112,5,4,1
7112,6,12,1
7114,0,0,14
