Zip,Weekday,Number of Trips
7071,5,1
7072,0,9
7072,1,10
7072,2,9
7072,3,8
7072,4,11
7072,5,14
7072,6,27
7073,0,2
7073,1,1
7073,2,5
7073,3,1
7073,4,5
7073,5,4
7073,6,3
7074,0,5
7074,1,2
7074,2,2
7074,3,2
7074,4,2
7074,5,2
7075,0,3
7075,1,2
7075,2,1
7075,3,2
7075,5,1
7075,6,1
7076,5,1
7078,0,2
7078,1,6
7078,2,10
7078,3,6
7078,4,5
7078,5,5
7078,6,3
7079,0,4
7079,1,5
7079,2,4
7079,3,2
7079,4,2
7079,5,6
7079,6,3
7080,5,1
7081,0,1
7081,2,2
7081,3,3
7081,4,1
7083,2,1
7083,3,1
7083,5,4
7083,6,1
7086,0,15
7086,1,12
7086,2,12
7086,3,15
7086,4,25
7086,5,20
7086,6,30
7087,0,9
7087,1,12
7087,2,9
7087,3,17
7087,4,22
7087,5,25
7087,6,13
7088,0,1
7088,2,1
7088,3,2
7088,5,1
7090,0,1
7090,1,1
7090,2,1
7090,3,2
7090,4,2
7090,5,3
7090,6,1
7093,0,14
7093,1,9
7093,2,5
7093,3,11
7093,4,19
7093,5,22
7093,6,17
7094,0,22
7094,1,20
7094,2,20
7094,3,26
7094,4,16
7094,5,22
7094,6,22
7095,0,2
7095,2,2
7095,3,1
7102,0,26
7102,1,27
7102,2,46
7102,3,49
7102,4,33
7102,5,27
7102,6,27
7103,0,3
7103,1,1
7103,2,5
7103,3,4
7103,4,3
7103,5,1
7103,6,5
7104,0,1
7104,1,1
7104,5,5
7104,6,1
7105,0,7
7105,2,7
7105,3,4
7105,4,4
7105,5,8
7105,6,5
7106,0,3
7106,1,1
7106,2,2
7106,4,3
7106,5,2
7106,6,1
7107,4,1
7108,0,2
7108,1,2
7108,2,1
7108,4,3
7108,6,1
7109,1,2
7109,3,1
7109,4,1
7109,5,2
7109,6,2
7110,0,1
7110,1,2
7110,3,1
7110,4,2
7110,5,3
7110,6,2
7111,0,2
7111,1,1
7111,2,1
7111,3,3
7111,4,2
7111,5,1
7112,1,2
7112,3,1
7112,4,2
7112,5,2
7112,6,1
7114,0,667
7114,1,493
7114,2,437
7114,3,557
7114,4,519
7114,5,279
7114,6,584
7201,0,10
7201,1,15
7201,2,19
7201,3,14
7201,4,9
7201,5,9
7201,6,8
7202,0,2
7202,1,1
7202,2,2
7202,3,2
7202,5,3
7202,6,3
7203,0,1
7203,1,1
7203,2,1
7203,5,1
7204,5,2
7205,1,2
7205,2,1
7205,3,1
7205,4,4
7205,6,1
7206,0,1
7206,1,5
7206,2,3
7206,4,3
7206,5,2
7206,6,4
7208,0,2
7208,1,1
7208,2,2
7208,3,3
7208,4,1
7208,5,3
7208,6,1
7302,0,45
7302,1,39
7302,2,41
7302,3,60
7302,4,66
7302,5,102
7302,6,68
7304,0,14
7304,1,18
7304,2,19
7304,3,22
7304,4,29
7304,5,25
7304,6,22
7305,0,4
7305,1,2
7305,2,5
7305,3,6
7305,4,10
7305,5,13
7305,6,5
7306,0,20
7306,1,22
7306,2,16
7306,3,27
7306,4,25
7306,5,17
7306,6,29
7307,0,12
7307,1,9
7307,2,14
7307,3,12
7307,4,15
7307,5,31
7307,6,22
7310,0,103
7310,1,113
7310,2,108
7310,3,149
7310,4,175
7310,5,213
7310,6,200
7311,0,74
7311,1,88
7311,2,88
7311,3,76
7311,4,99
7311,5,88
7311,6,64
7401,1,1
7401,2,1
7401,3,1
7407,2,2
7407,5,1
7410,4,2
7417,0,1
7417,3,3
7417,4,1
7417,5,3
7417,6,2
7423,0,1
7423,1,1
7423,2,2
7423,3,1
7423,5,2
7423,6,1
7424,1,1
7424,3,1
7424,4,2
7430,4,1
7430,5,1
7432,1,1
7432,5,2
7436,5,1
7436,6,1
7440,6,1
7442,0,1
7442,1,1
7444,3,1
7444,5,1
7446,0,3
7446,2,2
7446,4,2
7446,5,2
7450,0,3
7450,1,2
7450,2,2
7450,4,3
7450,5,4
7450,6,1
7452,0,1
7452,1,2
7452,2,1
7452,3,1
7452,4,1
7452,5,3
7457,6,1
7458,0,1
7458,1,2
7458,2,1
7458,3,4
7458,4,1
7458,5,2
7458,6,1
7463,4,3
7463,5,4
7470,0,1
7470,2,1
7470,3,3
7470,4,1
7470,5,1
7470,6,3
7481,3,1
7481,5,3
7495,1,1
7495,2,1
7495,4,2
7501,5,3
7502,4,1
7502,5,1
7503,2,1
7503,3,1
7504,4,1
7505,0,1
7506,4,2
7506,5,1
7508,4,1
7512,0,1
7512,4,2
7512,5,2
7513,0,1
7513,3,1
7514,2,1
7514,3,1
7514,5,1
7514,6,1
7522,2,1
7524,0,1
7524,2,2
7524,3,1
7524,6,2
7601,0,2
7601,1,1
7601,2,6
7601,3,3
7601,4,3
7601,5,6
7601,6,1
7603,1,2
7603,2,2
7603,3,1
7603,4,1
7603,5,2
7603,6,3
7604,0,2
7604,1,4
7604,2,3
7604,3,1
7604,4,3
7604,5,4
7604,6,1
7605,0,2
7605,1,6
7605,2,5
7605,3,3
7605,4,4
7605,5,3
7605,6,3
7606,1,5
7606,5,1
7607,0,2
7607,1,3
7607,2,2
7607,3,3
7607,4,4
7607,6,1
7608,0,1
7608,1,3
7608,3,2
7608,5,2
7621,0,1
7621,2,2
7621,4,1
7621,5,1
7621,6,1
7624,2,1
7626,0,1
7626,1,2
7626,2,1
7626,4,3
7626,5,2
7627,3,2
7628,0,2
7628,2,2
7628,3,1
7628,6,2
7631,0,7
7631,1,8
7631,2,7
7631,3,8
7631,4,6
7631,5,10
7631,6,4
7632,0,5
7632,1,7
7632,2,5
7632,3,8
7632,4,2
7632,5,3
7632,6,4
7640,4,1
7640,5,1
7640,6,3
7642,0,1
7642,2,1
7642,6,1
7643,4,2
7643,5,1
7643,6,2
7644,1,1
7644,3,1
7644,4,3
7644,5,1
7644,6,1
7645,1,1
7645,2,1
7645,3,1
7645,5,1
7645,6,1
7646,4,1
7647,1,1
7647,2,1
7647,3,1
7647,6,1
7648,0,3
7648,1,1
7648,5,3
7649,2,1
7649,3,2
7650,1,1
7650,2,4
7650,3,1
7650,4,1
7650,5,2
7650,6,1
7652,0,3
7652,1,2
7652,2,3
7652,3,1
7652,5,2
7652,6,3
7656,5,1
7656,6,1
7657,3,1
7657,4,2
7657,6,1
7660,0,3
7660,1,3
7660,2,7
7660,3,8
7660,4,3
7660,5,2
7661,0,1
7661,2,2
7661,5,2
7662,0,1
7662,1,1
7662,2,2
7662,4,1
7662,5,1
7662,6,1
7663,0,1
7663,1,2
7663,2,2
7663,5,1
7666,0,3
7666,1,4
7666,3,4
7666,4,1
7666,5,4
7666,6,4
7670,0,7
7670,1,2
7670,2,5
7670,3,1
7670,4,3
7670,5,6
7670,6,4
7675,5,1
7676,0,1
7676,1,1
7676,2,1
7676,3,2
7676,4,1
7676,5,2
7677,2,1
7677,5,2
7701,5,2
7701,6,1
7702,5,1
7704,5,1
7704,6,1
7711,5,2
7711,6,1
7712,6,1
7716,3,1
7716,4,1
7717,4,5
7717,5,18
7717,6,6
7719,5,1
7720,3,1
7720,4,2
7720,6,1
7722,4,1
7723,6,1
7724,4,1
7724,5,1
7728,6,1
7730,0,1
7733,0,3
7733,4,1
7733,6,1
7734,3,1
7739,5,2
7740,4,1
7740,5,1
7740,6,1
7746,5,2
7747,5,1
7748,2,1
7748,4,1
7750,0,1
7750,5,1
7751,6,1
7753,5,2
7755,4,1
7756,0,2
7756,5,5
7756,6,2
7760,0,1
7760,2,1
7760,3,1
7760,4,1
7760,5,1
7762,4,2
7762,5,6
7801,5,1
7834,4,1
7834,6,1
7901,0,4
7901,1,7
7901,3,7
7901,4,6
7901,5,2
7901,6,1
7920,3,1
7920,4,1
7921,1,1
7922,0,2
7922,1,1
7922,2,3
7922,3,1
7924,1,1
7924,4,1
7927,0,2
7927,1,4
7927,2,2
7927,3,3
7927,4,1
7927,5,2
7928,3,3
7928,5,1
7928,6,1
7932,0,1
7932,1,2
7932,2,4
7932,3,1
7932,5,1
7932,6,1
7933,5,1
7936,0,3
7936,1,6
7936,2,2
7936,3,3
7936,5,1
7940,0,3
7940,1,1
7940,2,4
7940,3,5
7940,4,4
7940,5,1
7940,6,3
7945,0,1
7950,3,1
7950,4,1
7950,6,2
7960,1,3
7960,2,4
7960,3,4
7960,4,2
7960,5,8
7960,6,4
7974,0,3
7974,1,3
7974,2,1
7974,3,1
7974,6,1
7976,2,1
7976,3,1
7981,0,2
7981,1,1
7981,2,2
8520,5,1
8520,6,1
8536,4,1
8536,5,1
8542,0,2
8542,1,1
8542,2,4
8542,3,4
8542,4,2
8542,5,6
8542,6,2
8550,1,1
8550,2,1
8730,4,3
8730,5,1
8730,6,1
8735,5,1
8735,6,1
8736,0,1
8738,5,1
8742,4,2
8742,5,2
8750,0,1
8750,4,2
8750,5,4
8750,6,1
8805,5,1
8807,0,1
8807,3,1
8807,5,1
8810,0,1
8810,3,1
8816,3,1
8817,3,1
8817,4,2
8817,5,2
8817,6,2
8820,0,1
8820,2,2
8820,6,1
8822,0,1
8824,0,1
8830,0,2
8830,1,6
8830,2,4
8830,3,5
8830,4,2
8830,5,1
8837,1,1
8837,2,1
8837,3,1
8837,4,1
8837,6,1
8840,0,1
8840,2,1
8850,4,1
8852,2,1
8854,0,2
8854,1,3
8854,2,2
8854,3,2
8854,6,1
8857,2,1
8859,3,1
8859,5,1
8859,6,1
8861,3,1
8863,3,1
8863,4,2
8863,5,2
8869,0,2
8869,2,2
8869,6,1
8879,5,1
8880,0,2
8880,1,1
8880,2,3
8880,4,1
8882,2,1
8882,6,1
8901,2,3
8901,4,1
8901,6,1
8902,0,1
8902,1,1
8902,3,1
8904,1,2
8904,2,2
8904,4,3
8904,5,6
8904,6,2
10001,0,2626
10001,1,3716
10001,2,4000
10001,3,4226
10001,4,3615
10001,5,2393
10001,6,1730
10002,0,1735
10002,1,1988
10002,2,2145
10002,3,2360
10002,4,2809
10002,5,2971
10002,6,2334
10003,0,2291
10003,1,2888
10003,2,3054
10003,3,3546
10003,4,3751
10003,5,3456
10003,6,2153
10004,0,4
10004,1,7
10004,2,6
10004,3,10
10004,4,11
10004,5,11
10004,6,8
10005,0,366
10005,1,493
10005,2,515
10005,3,600
10005,4,558
10005,5,432
10005,6,245
10006,0,298
10006,1,395
10006,2,448
10006,3,483
10006,4,476
10006,5,363
10006,6,241
10007,0,482
10007,1,655
10007,2,669
10007,3,782
10007,4,743
10007,5,589
10007,6,338
10009,0,1477
10009,1,1639
10009,2,1751
10009,3,1906
10009,4,2378
10009,5,2000
10009,6,1324
10011,0,3088
10011,1,4202
10011,2,4617
10011,3,5076
10011,4,5029
10011,5,4312
10011,6,2772
10012,0,3178
10012,1,4316
10012,2,4572
10012,3,5047
10012,4,5004
10012,5,4161
10012,6,2631
10013,0,1288
10013,1,1762
10013,2,1932
10013,3,1930
10013,4,1856
10013,5,1480
10013,6,974
10014,0,1689
10014,1,2194
10014,2,2337
10014,3,2620
10014,4,2567
10014,5,2682
10014,6,1955
10016,0,505
10016,1,560
10016,2,609
10016,3,717
10016,4,885
10016,5,758
10016,6,513
10017,0,1258
10017,1,1646
10017,2,1556
10017,3,1948
10017,4,1957
10017,5,1365
10017,6,940
10018,0,1631
10018,1,2052
10018,2,2326
10018,3,2443
10018,4,2500
10018,5,2332
10018,6,1702
10019,0,1114
10019,1,1334
10019,2,1397
10019,3,1485
10019,4,1475
10019,5,1383
10019,6,877
10020,0,771
10020,1,1198
10020,2,1222
10020,3,1241
10020,4,947
10020,5,503
10020,6,379
10021,0,1574
10021,1,1982
10021,2,2014
10021,3,2068
10021,4,2145
10021,5,1571
10021,6,1010
10022,0,911
10022,1,1211
10022,2,1337
10022,3,1365
10022,4,1214
10022,5,740
10022,6,552
10023,0,1247
10023,1,1549
10023,2,1572
10023,3,1721
10023,4,1571
10023,5,1380
10023,6,952
10024,0,12
10024,1,10
10024,2,20
10024,3,19
10024,4,21
10024,5,21
10024,6,10
10025,0,262
10025,1,311
10025,2,325
10025,3,350
10025,4,393
10025,5,354
10025,6,274
10026,0,177
10026,1,179
10026,2,204
10026,3,228
10026,4,256
10026,5,279
10026,6,216
10027,0,135
10027,1,139
10027,2,151
10027,3,150
10027,4,194
10027,5,159
10027,6,146
10028,0,1281
10028,1,1509
10028,2,1571
10028,3,1632
10028,4,1687
10028,5,1264
10028,6,877
10029,0,281
10029,1,351
10029,2,317
10029,3,359
10029,4,368
10029,5,331
10029,6,231
10030,0,103
10030,1,121
10030,2,104
10030,3,137
10030,4,133
10030,5,156
10030,6,107
10031,0,51
10031,1,67
10031,2,70
10031,3,54
10031,4,77
10031,5,99
10031,6,66
10032,0,137
10032,1,137
10032,2,107
10032,3,121
10032,4,136
10032,5,138
10032,6,113
10034,0,87
10034,1,103
10034,2,102
10034,3,106
10034,4,127
10034,5,158
10034,6,142
10035,0,105
10035,1,120
10035,2,111
10035,3,154
10035,4,210
10035,5,250
10035,6,180
10037,0,91
10037,1,105
10037,2,105
10037,3,110
10037,4,132
10037,5,168
10037,6,112
10038,0,256
10038,1,353
10038,2,342
10038,3,400
10038,4,411
10038,5,423
10038,6,244
10039,0,87
10039,1,119
10039,2,120
10039,3,86
10039,4,120
10039,5,105
10039,6,109
10044,0,664
10044,1,871
10044,2,864
10044,3,936
10044,4,961
10044,5,665
10044,6,410
10065,0,965
10065,1,1220
10065,2,1289
10065,3,1244
10065,4,1300
10065,5,1035
10065,6,671
10069,0,422
10069,1,495
10069,2,507
10069,3,526
10069,4,544
10069,5,394
10069,6,291
10103,0,1134
10103,1,1569
10103,2,1717
10103,3,1778
10103,4,1420
10103,5,890
10103,6,622
10110,0,1749
10110,1,2543
10110,2,2839
10110,3,2807
10110,4,2104
10110,5,911
10110,6,662
10111,0,471
10111,1,688
10111,2,690
10111,3,744
10111,4,561
10111,5,279
10111,6,164
10112,0,150
10112,1,203
10112,2,235
10112,3,216
10112,4,160
10112,5,52
10112,6,47
10115,0,84
10115,1,82
10115,2,75
10115,3,105
10115,4,93
10115,5,103
10115,6,101
10119,0,926
10119,1,1233
10119,2,1242
10119,3,1400
10119,4,1155
10119,5,652
10119,6,767
10152,0,420
10152,1,665
10152,2,690
10152,3,638
10152,4,467
10152,5,122
10152,6,82
10153,0,1462
10153,1,1956
10153,2,2040
10153,3,1948
10153,4,1709
10153,5,1138
10153,6,717
10154,0,416
10154,1,627
10154,2,662
10154,3,783
10154,4,642
10154,5,359
10154,6,221
10162,0,682
10162,1,823
10162,2,803
10162,3,863
10162,4,826
10162,5,607
10162,6,473
10167,0,639
10167,1,907
10167,2,986
10167,3,1036
10167,4,755
10167,5,223
10167,6,172
10171,0,574
10171,1,738
10171,2,768
10171,3,911
10171,4,726
10171,5,418
10171,6,341
10199,0,1457
10199,1,1834
10199,2,1770
10199,3,1870
10199,4,1789
10199,5,1448
10199,6,1165
10271,0,508
10271,1,633
10271,2,618
10271,3,737
10271,4,726
10271,5,570
10271,6,353
10278,0,721
10278,1,894
10278,2,972
10278,3,1087
10278,4,1050
10278,5,903
10278,6,603
10280,0,230
10280,1,295
10280,2,284
10280,3,330
10280,4,351
10280,5,323
10280,6,203
10282,0,516
10282,1,626
10282,2,731
10282,3,695
10282,4,703
10282,5,516
10282,6,357
10301,0,2
10301,1,2
10301,2,3
10301,3,1
10301,4,1
10301,5,6
10301,6,3
10302,1,1
10302,3,1
10302,5,1
10302,6,1
10303,0,1
10303,1,3
10303,2,2
10303,3,1
10303,4,3
10303,5,1
10304,1,5
10304,2,1
10304,3,1
10304,4,3
10304,5,3
10304,6,3
10305,0,4
10305,1,4
10305,2,8
10305,3,8
10305,4,4
10305,5,5
10305,6,2
10306,1,1
10306,3,1
10306,4,2
10306,5,2
10306,6,1
10310,0,1
10310,4,1
10310,5,1
10310,6,2
10311,5,1
10312,1,1
10312,5,1
10314,0,1
10314,2,1
10314,3,2
10314,5,2
10314,6,1
10451,0,33
10451,1,42
10451,2,53
10451,3,56
10451,4,67
10451,5,54
10451,6,37
10452,0,18
10452,1,23
10452,2,25
10452,3,21
10452,4,21
10452,5,23
10452,6,20
10453,0,12
10453,1,7
10453,2,11
10453,3,8
10453,4,11
10453,5,10
10453,6,9
10454,0,15
10454,1,11
10454,2,10
10454,3,13
10454,4,21
10454,5,11
10454,6,11
10455,0,11
10455,1,1
10455,2,15
10455,3,9
10455,4,11
10455,5,6
10455,6,6
10456,0,14
10456,1,16
10456,2,14
10456,3,14
10456,4,21
10456,5,13
10456,6,17
10457,0,5
10457,1,8
10457,2,13
10457,3,10
10457,4,8
10457,5,10
10457,6,6
10458,0,26
10458,1,28
10458,2,44
10458,3,40
10458,4,42
10458,5,101
10458,6,67
10459,0,9
10459,1,8
10459,2,5
10459,3,11
10459,4,14
10459,5,17
10459,6,11
10460,0,10
10460,1,8
10460,2,10
10460,3,7
10460,4,10
10460,5,21
10460,6,12
10461,0,13
10461,1,12
10461,2,8
10461,3,16
10461,4,20
10461,5,16
10461,6,13
10462,0,9
10462,1,20
10462,2,13
10462,3,16
10462,4,25
10462,5,17
10462,6,23
10463,0,51
10463,1,61
10463,2,53
10463,3,70
10463,4,79
10463,5,75
10463,6,51
10464,1,1
10464,2,3
10464,4,2
10464,5,4
10464,6,4
10465,0,6
10465,1,7
10465,2,8
10465,3,4
10465,4,6
10465,5,18
10465,6,15
10466,0,5
10466,1,10
10466,2,4
10466,3,5
10466,4,2
10466,5,6
10466,6,5
10467,0,16
10467,1,25
10467,2,19
10467,3,16
10467,4,17
10467,5,15
10467,6,18
10468,0,32
10468,1,29
10468,2,26
10468,3,28
10468,4,41
10468,5,59
10468,6,46
10469,0,13
10469,1,13
10469,2,17
10469,3,9
10469,4,14
10469,5,19
10469,6,25
10470,0,10
10470,1,5
10470,2,6
10470,3,6
10470,4,9
10470,5,11
10470,6,8
10471,0,35
10471,1,37
10471,2,28
10471,3,46
10471,4,26
10471,5,39
10471,6,32
10472,0,14
10472,1,10
10472,2,9
10472,3,5
10472,4,7
10472,5,8
10472,6,5
10473,0,8
10473,1,7
10473,2,6
10473,3,9
10473,4,10
10473,5,13
10473,6,6
10474,0,4
10474,1,13
10474,2,7
10474,3,4
10474,4,9
10474,5,10
10474,6,3
10475,0,10
10475,1,10
10475,2,13
10475,3,12
10475,4,6
10475,5,23
10475,6,14
10502,0,1
10502,1,2
10502,2,3
10502,3,1
10502,4,2
10502,5,2
10504,0,1
10504,1,3
10504,3,1
10504,5,1
10507,4,1
10510,0,1
10510,1,1
10510,4,1
10510,5,2
10514,2,1
10514,6,1
10520,1,1
10520,4,1
10522,0,1
10522,1,2
10522,2,2
10522,3,1
10522,4,4
10522,5,5
10522,6,2
10523,0,5
10523,1,1
10523,2,5
10523,3,3
10523,5,3
10523,6,5
10528,0,3
10528,1,2
10528,2,6
10528,3,6
10528,4,4
10528,5,7
10528,6,1
10530,1,1
10530,2,2
10530,3,1
10530,5,4
10530,6,1
10532,0,2
10532,1,1
10532,2,2
10532,3,2
10532,4,2
10533,0,3
10533,1,2
10533,2,2
10533,3,4
10533,4,5
10533,5,4
10533,6,2
10538,0,6
10538,1,5
10538,2,9
10538,3,7
10538,4,3
10538,5,12
10538,6,6
10543,0,7
10543,1,5
10543,2,5
10543,3,8
10543,4,9
10543,5,9
10543,6,2
10546,6,1
10549,0,1
10549,4,1
10550,0,4
10550,1,1
10550,2,5
10550,3,1
10550,6,2
10552,1,2
10552,2,2
10552,3,3
10552,4,3
10552,5,3
10552,6,1
10553,0,2
10553,1,4
10553,2,1
10553,3,3
10553,4,1
10553,5,3
10562,4,1
10567,6,1
10570,0,1
10570,2,1
10570,5,2
10570,6,2
10573,0,3
10573,1,7
10573,2,8
10573,3,13
10573,4,6
10573,5,8
10573,6,8
10577,0,6
10577,1,11
10577,2,10
10577,3,11
10577,4,6
10577,5,2
10577,6,4
10580,0,9
10580,1,12
10580,2,11
10580,3,14
10580,4,13
10580,5,21
10580,6,12
10583,0,4
10583,1,8
10583,2,6
10583,3,6
10583,4,6
10583,5,9
10583,6,2
10591,0,5
10591,1,6
10591,2,4
10591,3,6
10591,4,6
10591,5,7
10591,6,2
10594,5,2
10595,0,1
10595,2,2
10595,3,2
10595,4,1
10601,0,15
10601,1,25
10601,2,23
10601,3,18
10601,4,27
10601,5,20
10601,6,14
10603,1,1
10603,2,1
10603,3,2
10603,4,4
10603,5,1
10603,6,2
10604,0,9
10604,1,7
10604,2,10
10604,3,11
10604,4,9
10604,5,2
10604,6,10
10605,0,4
10605,1,7
10605,2,7
10605,3,10
10605,4,4
10605,5,4
10605,6,7
10606,0,3
10606,1,3
10606,2,3
10606,3,5
10606,5,2
10606,6,1
10607,0,4
10607,1,1
10607,2,3
10607,3,2
10607,4,1
10607,5,1
10607,6,1
10701,0,1
10701,1,1
10701,2,1
10701,3,1
10701,4,3
10701,5,4
10701,6,3
10703,0,3
10703,1,2
10703,2,5
10703,3,6
10703,4,3
10703,5,6
10703,6,5
10704,0,2
10704,1,5
10704,2,3
10704,3,2
10704,4,4
10704,5,7
10704,6,4
10705,0,5
10705,1,8
10705,2,5
10705,3,6
10705,4,5
10705,5,8
10705,6,1
10706,0,2
10706,1,2
10706,3,2
10706,4,1
10707,0,2
10707,1,2
10707,2,3
10707,3,2
10707,4,5
10707,5,4
10708,0,7
10708,1,7
10708,2,10
10708,3,11
10708,4,11
10708,5,22
10708,6,10
10709,1,3
10709,2,1
10709,3,3
10709,5,2
10709,6,1
10710,1,1
10710,2,2
10710,3,2
10710,4,1
10710,5,5
10710,6,4
10801,0,2
10801,1,2
10801,2,5
10801,3,7
10801,4,5
10801,5,13
10801,6,9
10803,0,9
10803,1,5
10803,2,5
10803,3,1
10803,4,2
10803,5,2
10803,6,2
10804,0,5
10804,1,3
10804,2,2
10804,3,10
10804,4,4
10804,5,8
10804,6,3
10805,1,1
10805,2,1
10805,3,2
10805,4,5
10805,5,12
10805,6,7
10913,2,1
10954,0,1
10954,4,1
10954,5,1
10956,6,1
10960,0,1
10960,2,1
10960,3,1
10960,5,2
10962,1,3
10962,3,1
10962,5,1
10962,6,1
10964,2,1
10964,5,1
10964,6,1
10965,5,3
10968,0,1
10968,6,1
10970,6,1
10976,2,1
10976,4,1
10977,3,1
10977,4,1
10977,5,1
10989,3,1
10994,0,1
10994,5,2
11001,0,4
11001,1,9
11001,2,5
11001,3,16
11001,4,8
11001,5,15
11001,6,5
11003,0,8
11003,1,7
11003,2,4
11003,3,5
11003,4,9
11003,5,13
11003,6,7
11004,0,7
11004,1,6
11004,2,5
11004,3,8
11004,4,5
11004,5,4
11004,6,5
11005,0,2
11005,1,3
11005,2,2
11005,3,1
11005,4,5
11005,5,1
11010,0,5
11010,1,2
11010,2,6
11010,3,4
11010,4,6
11010,5,6
11010,6,7
11020,0,3
11020,1,6
11020,2,6
11020,3,6
11020,4,11
11020,5,9
11020,6,7
11021,0,5
11021,1,12
11021,2,9
11021,3,9
11021,4,7
11021,5,7
11021,6,5
11023,0,1
11023,1,2
11023,2,1
11023,4,1
11023,5,1
11023,6,5
11024,1,2
11024,3,2
11024,4,2
11024,5,4
11024,6,1
11030,0,1
11030,1,3
11030,2,10
11030,3,9
11030,4,7
11030,5,11
11030,6,5
11040,0,5
11040,1,8
11040,2,5
11040,3,4
11040,4,4
11040,5,7
11040,6,5
11042,0,7
11042,1,12
11042,2,3
11042,3,14
11042,4,9
11042,5,3
11042,6,3
11050,0,3
11050,1,1
11050,2,7
11050,3,4
11050,4,6
11050,5,3
11050,6,3
11096,0,1
11096,1,4
11096,2,2
11096,3,2
11096,4,3
11096,5,3
11096,6,3
11101,0,140
11101,1,156
11101,2,180
11101,3,182
11101,4,181
11101,5,119
11101,6,101
11102,0,114
11102,1,125
11102,2,128
11102,3,134
11102,4,192
11102,5,267
11102,6,185
11103,0,153
11103,1,140
11103,2,139
11103,3,181
11103,4,198
11103,5,291
11103,6,227
11104,0,69
11104,1,89
11104,2,81
11104,3,77
11104,4,84
11104,5,123
11104,6,84
