Zip,Hour,Number of Trips
10002,8,805
10002,9,617
10002,10,546
10002,11,532
10002,12,563
10002,13,614
10002,14,641
10002,15,701
10002,16,739
10002,17,843
10002,18,916
10002,19,940
10002,20,1008
10002,21,1083
10002,22,1028
10002,23,868
10003,0,697
10003,1,420
10003,2,230
10003,3,236
10003,4,215
10003,5,325
10003,6,650
10003,7,917
10003,8,889
10003,9,636
10003,10,588
10003,11,666
10003,12,699
10003,13,791
10003,14,1025
10003,15,1161
10003,16,1189
10003,17,1327
10003,18,1342
10003,19,1372
10003,20,1448
10003,21,1562
10003,22,1534
10003,23,1220
10004,0,1
10004,4,1
10004,5,3
10004,6,2
10004,7,1
10004,9,1
10004,11,4
10004,12,3
10004,13,1
10004,14,4
10004,15,3
10004,16,1
10004,17,3
10004,18,2
10004,19,4
10004,20,5
10004,21,7
10004,22,4
10004,23,7
10005,0,43
10005,1,29
10005,2,27
10005,3,21
10005,4,41
10005,5,30
10005,6,57
10005,7,75
10005,8,81
10005,9,67
10005,10,104
10005,11,119
10005,12,112
10005,13,152
10005,14,191
10005,15,290
10005,16,349
10005,17,278
10005,18,237
10005,19,272
10005,20,214
10005,21,174
10005,22,140
10005,23,106
10006,0,48
10006,1,24
10006,2,14
10006,3,24
10006,4,22
10006,5,39
10006,6,57
10006,7,63
10006,8,66
10006,9,63
10006,10,93
10006,11,111
10006,12,115
10006,13,136
10006,14,186
10006,15,182
10006,16,220
10006,17,211
10006,18,252
10006,19,200
10006,20,192
10006,21,171
10006,22,138
10006,23,77
10007,0,88
10007,1,48
10007,2,29
10007,3,41
10007,4,57
10007,5,81
10007,6,110
10007,7,152
10007,8,129
10007,9,124
10007,10,155
10007,11,148
10007,12,157
10007,13,207
10007,14,226
10007,15,267
10007,16,297
10007,17,350
10007,18,348
10007,19,325
10007,20,282
10007,21,230
10007,22,241
10007,23,166
10009,0,393
10009,1,229
10009,2,176
10009,3,174
10009,4,181
10009,5,292
10009,6,722
10009,7,1121
10009,8,1140
10009,9,598
10009,10,439
10009,11,390
10009,12,391
10009,13,409
10009,14,426
10009,15,522
10009,16,567
10009,17,637
10009,18,680
10009,19,638
10009,20,596
10009,21,563
10009,22,643
10009,23,548
10011,0,800
10011,1,575
10011,2,386
10011,3,332
10011,4,318
10011,5,431
10011,6,867
10011,7,1229
10011,8,1189
10011,9,841
10011,10,838
10011,11,940
10011,12,967
10011,13,1138
10011,14,1374
10011,15,1700
10011,16,2008
10011,17,2183
10011,18,2063
10011,19,1851
10011,20,1785
10011,21,1987
10011,22,1890
10011,23,1404
