Zip,Weekday,Number of Trips
10012,1,39029
10012,2,41855
10012,3,46170
10012,4,44696
10012,5,37402
10012,6,23815
10013,0,11614
10013,1,16128
10013,2,17411
10013,3,18332
10013,4,16276
10013,5,12926
10013,6,8769
10014,0,15142
10014,1,20624
10014,2,22080
10014,3,24536
10014,4,23413
10014,5,23447
10014,6,17933
10016,0,4633
10016,1,4916
10016,2,5444
10016,3,6271
10016,4,7717
10016,5,7065
10016,6,4555
10017,0,11026
10017,1,14304
10017,2,14992
10017,3,17565
10017,4,17563
10017,5,12366
10017,6,8414
10018,0,15012
10018,1,19326
10018,2,21201
10018,3,22708
10018,4,21848
10018,5,20840
10018,6,15151
10019,0,10046
10019,1,11821
10019,2,12533
10019,3,13235
10019,4,13445
10019,5,12220
10019,6,8313
10020,0,7034
10020,1,10579
10020,2,10973
10020,3,11266
10020,4,8646
10020,5,4559
10020,6,3219
10021,0,14163
10021,1,18316
10021,2,18644
10021,3,18736
10021,4,19028
10021,5,14457
10021,6,8974
10022,0,8253
10022,1,11606
10022,2,11982
10022,3,12124
10022,4,11058
10022,5,6800
10022,6,4558
10023,0,11689
10023,1,13883
10023,2,14374
10023,3,14975
10023,4,14548
10023,5,12638
10023,6,8705
10024,0,100
10024,1,126
10024,2,131
10024,3,130
10024,4,154
10024,5,146
10024,6,105
10025,0,2770
10025,1,2943
10025,2,2976
10025,3,3199
10025,4,3479
10025,5,3184
10025,6,2476
10026,0,1712
10026,1,1704
10026,2,1780
10026,3,2036
10026,4,2204
10026,5,2611
10026,6,2032
10027,0,1293
10027,1,1420
10027,2,1356
10027,3,1453
10027,4,1658
10027,5,1724
10027,6,1319
10028,0,11734
10028,1,14252
10028,2,14475
10028,3,15000
10028,4,15185
10028,5,11702
10028,6,7845
10029,0,2514
10029,1,3005
10029,2,3114
10029,3,3219
10029,4,3324
10029,5,2865
10029,6,2037
10030,0,959
10030,1,1006
10030,2,958
10030,3,1066
10030,4,1259
10030,5,1475
10030,6,1233
10031,0,548
10031,1,531
10031,2,524
10031,3,576
10031,4,648
10031,5,906
10031,6,732
10032,0,1081
10032,1,1162
10032,2,1016
10032,3,1105
10032,4,1271
10032,5,1315
10032,6,1029
10034,0,887
10034,1,860
10034,2,832
10034,3,958
10034,4,1033
10034,5,1424
10034,6,1377
10035,0,973
10035,1,965
10035,2,932
10035,3,1325
10035,4,1788
10035,5,2107
10035,6,1694
10037,0,889
10037,1,960
10037,2,972
10037,3,1036
10037,4,1125
10037,5,1334
10037,6,1093
10038,0,2359
10038,1,2966
10038,2,3163
10038,3,3534
10038,4,3949
10038,5,3744
10038,6,2418
10039,0,750
10039,1,998
10039,2,1000
10039,3,850
10039,4,972
10039,5,975
10039,6,850
10044,0,6215
10044,1,7864
10044,2,7754
10044,3,8357
10044,4,8281
10044,5,6010
10044,6,3809
10065,0,8740
10065,1,11149
10065,2,11333
10065,3,11777
10065,4,11821
10065,5,9658
10065,6,6131
10069,0,3840
10069,1,4482
10069,2,4575
10069,3,4742
10069,4,4825
10069,5,3928
10069,6,2698
10103,0,10519
10103,1,14369
10103,2,15831
10103,3,16398
10103,4,12907
10103,5,8163
10103,6,6129
10110,0,16053
10110,1,23366
10110,2,25301
10110,3,26078
10110,4,19157
10110,5,8633
10110,6,6249
10111,0,4296
10111,1,6242
10111,2,6430
10111,3,6627
10111,4,4915
10111,5,2305
10111,6,1484
10112,0,1449
10112,1,1973
10112,2,2093
10112,3,2173
10112,4,1469
10112,5,541
10112,6,437
10115,0,734
10115,1,753
10115,2,739
10115,3,929
10115,4,956
10115,5,995
10115,6,704
10119,0,8718
10119,1,10819
10119,2,11689
10119,3,12730
10119,4,10363
10119,5,5723
10119,6,6995
10152,0,4024
10152,1,5828
10152,2,6017
10152,3,5989
10152,4,4371
10152,5,1169
10152,6,903
10153,0,12934
10153,1,17463
10153,2,18369
10153,3,17999
10153,4,15629
10153,5,10105
10153,6,6816
10154,0,4073
10154,1,5862
10154,2,6172
10154,3,6754
10154,4,5830
10154,5,3187
10154,6,2134
10162,0,6076
10162,1,7316
10162,2,7332
10162,3,7586
10162,4,7303
10162,5,5517
10162,6,4088
10167,0,5800
10167,1,8256
10167,2,8941
10167,3,9564
10167,4,6696
10167,5,2038
10167,6,1551
10171,0,4983
10171,1,6951
10171,2,7308
10171,3,7947
10171,4,6618
10171,5,3785
10171,6,2868
10199,0,13239
10199,1,16186
10199,2,16164
10199,3,17246
10199,4,16110
10199,5,12794
10199,6,10502
10271,0,4337
10271,1,5741
10271,2,6128
10271,3,6645
10271,4,6412
10271,5,5267
10271,6,3129
10278,0,6327
10278,1,8068
10278,2,8541
10278,3,9064
10278,4,9655
10278,5,8176
10278,6,5666
10280,0,2148
10280,1,2590
10280,2,2658
10280,3,2875
10280,4,3160
10280,5,3142
10280,6,2039
10282,0,4781
10282,1,5879
10282,2,6357
10282,3,6650
10282,4,6087
10282,5,4956
10282,6,3234
10301,0,14
10301,1,17
10301,2,23
10301,3,30
10301,4,20
10301,5,37
10301,6,27
10302,0,4
10302,1,9
10302,2,6
10302,3,9
10302,4,9
10302,5,7
10302,6,5
10303,0,13
10303,1,18
10303,2,11
10303,3,16
10303,4,23
10303,5,5
10303,6,2
10304,0,21
10304,1,26
10304,2,20
10304,3,19
10304,4,26
10304,5,33
10304,6,31
10305,0,44
10305,1,48
10305,2,38
10305,3,52
10305,4,42
10305,5,53
10305,6,40
10306,0,2
10306,1,6
10306,2,1
10306,3,9
10306,4,10
10306,5,9
10306,6,6
10307,5,1
10308,0,1
10308,1,2
10308,4,4
10308,5,1
10308,6,2
10309,0,1
10309,4,3
10309,5,1
10309,6,1
10310,0,6
10310,1,7
10310,2,2
10310,3,5
10310,4,16
10310,5,21
10310,6,8
10311,0,6
10311,1,7
10311,2,6
10311,3,6
10311,4,8
10311,5,7
10311,6,3
10312,0,3
10312,1,1
10312,3,2
10312,4,5
10312,5,4
10312,6,3
10314,0,10
10314,1,3
10314,2,3
10314,3,12
10314,4,5
10314,5,18
10314,6,12
10451,0,352
10451,1,467
10451,2,572
10451,3,522
10451,4,542
10451,5,521
10451,6,419
10452,0,194
10452,1,223
10452,2,255
10452,3,205
10452,4,214
10452,5,248
10452,6,187
10453,0,97
10453,1,92
10453,2,86
10453,3,92
10453,4,100
10453,5,106
10453,6,100
10454,0,110
10454,1,105
10454,2,104
10454,3,121
10454,4,134
10454,5,128
10454,6,130
10455,0,71
10455,1,66
10455,2,77
10455,3,86
10455,4,104
10455,5,87
10455,6,80
10456,0,123
10456,1,120
10456,2,105
10456,3,109
10456,4,137
10456,5,157
10456,6,126
10457,0,75
10457,1,83
10457,2,86
10457,3,85
10457,4,72
10457,5,92
10457,6,73
10458,0,307
10458,1,340
10458,2,347
10458,3,371
10458,4,457
10458,5,826
10458,6,518
10459,0,80
10459,1,74
10459,2,91
10459,3,83
10459,4,100
10459,5,133
10459,6,100
10460,0,74
10460,1,93
10460,2,97
10460,3,101
10460,4,96
10460,5,183
10460,6,143
10461,0,119
10461,1,125
10461,2,150
10461,3,130
10461,4,142
10461,5,162
10461,6,124
10462,0,143
10462,1,179
10462,2,170
10462,3,166
10462,4,202
10462,5,225
10462,6,167
10463,0,537
10463,1,543
10463,2,542
10463,3,547
10463,4,634
10463,5,604
10463,6,502
10464,0,14
10464,1,10
10464,2,29
10464,3,10
10464,4,19
10464,5,43
10464,6,34
10465,0,57
10465,1,64
10465,2,57
10465,3,82
10465,4,80
10465,5,157
10465,6,109
10466,0,42
10466,1,61
10466,2,46
10466,3,46
10466,4,48
10466,5,61
10466,6,56
10467,0,172
10467,1,191
10467,2,177
10467,3,178
10467,4,195
10467,5,209
10467,6,144
10468,0,283
10468,1,280
10468,2,288
10468,3,302
10468,4,328
10468,5,424
10468,6,357
10469,0,104
10469,1,138
10469,2,147
10469,3,143
10469,4,140
10469,5,178
10469,6,151
10470,0,82
10470,1,70
10470,2,68
10470,3,66
10470,4,83
10470,5,139
10470,6,81
10471,0,312
10471,1,349
10471,2,323
10471,3,355
10471,4,330
10471,5,266
10471,6,193
10472,0,53
10472,1,83
10472,2,66
10472,3,62
10472,4,76
10472,5,115
10472,6,69
10473,0,75
10473,1,80
10473,2,64
10473,3,92
10473,4,95
10473,5,101
10473,6,63
10474,0,41
10474,1,64
10474,2,66
10474,3,68
10474,4,81
10474,5,71
10474,6,22
10475,0,62
10475,1,60
10475,2,56
10475,3,80
10475,4,93
10475,5,171
10475,6,115
10502,0,17
10502,1,9
10502,2,16
10502,3,6
10502,4,23
10502,5,21
10502,6,17
10504,0,5
10504,1,18
10504,2,11
10504,3,14
10504,4,11
10504,5,13
10504,6,10
10505,1,1
10506,2,3
10506,3,2
10506,4,3
10506,5,3
10506,6,1
10507,0,1
10507,1,1
10507,2,3
10507,3,1
10507,4,2
10507,5,4
10507,6,3
10510,0,12
10510,1,12
10510,2,2
10510,3,6
10510,4,13
10510,5,12
10510,6,7
10514,0,2
10514,1,1
10514,2,7
10514,3,4
10514,4,2
10514,5,4
10514,6,7
10518,6,1
10520,0,1
10520,1,4
10520,2,1
10520,3,3
10520,4,6
10520,5,1
10520,6,3
10522,0,12
10522,1,24
10522,2,15
10522,3,14
10522,4,19
10522,5,27
10522,6,14
10523,0,23
10523,1,20
10523,2,29
10523,3,35
10523,4,18
10523,5,27
10523,6,26
10524,0,1
10526,4,1
10528,0,18
10528,1,35
10528,2,32
10528,3,33
10528,4,31
10528,5,47
10528,6,30
10530,0,8
10530,1,17
10530,2,7
10530,3,10
10530,4,20
10530,5,16
10530,6,9
10532,0,9
10532,1,21
10532,2,12
10532,3,14
10532,4,14
10532,5,5
10532,6,6
10533,0,15
10533,1,20
10533,2,22
10533,3,23
10533,4,27
10533,5,38
10533,6,29
10535,1,1
10536,0,1
10536,1,2
10536,2,1
10536,3,1
10538,0,43
10538,1,50
10538,2,52
10538,3,66
10538,4,63
10538,5,85
10538,6,51
10543,0,46
10543,1,37
10543,2,54
10543,3,61
10543,4,71
10543,5,85
10543,6,49
10546,0,1
10546,1,3
10546,2,1
10546,5,1
10546,6,1
10547,2,1
10549,0,1
10549,1,5
10549,2,4
10549,3,2
10549,4,4
10549,5,6
10550,0,15
10550,1,13
10550,2,20
10550,3,14
10550,4,14
10550,5,15
10550,6,18
10552,0,29
10552,1,23
10552,2,17
10552,3,32
10552,4,34
10552,5,48
10552,6,33
10553,0,24
10553,1,23
10553,2,19
10553,3,23
10553,4,17
10553,5,37
10553,6,17
10562,2,1
10562,3,1
10562,4,1
10562,6,2
10566,1,1
10566,6,1
10567,6,1
10570,0,3
10570,1,4
10570,2,3
10570,3,3
10570,4,3
10570,5,6
10570,6,6
10573,0,42
10573,1,56
10573,2,78
10573,3,69
10573,4,68
10573,5,73
10573,6,59
10576,1,2
10576,2,1
10577,0,49
10577,1,80
10577,2,77
10577,3,82
10577,4,72
10577,5,34
10577,6,30
10578,2,1
10578,3,3
10580,0,61
10580,1,71
10580,2,91
10580,3,96
10580,4,121
10580,5,147
10580,6,96
10583,0,50
10583,1,70
10583,2,56
10583,3,68
10583,4,72
10583,5,77
10583,6,60
10589,4,1
10589,5,2
10589,6,2
10591,0,32
10591,1,37
10591,2,35
10591,3,45
10591,4,49
10591,5,56
10591,6,38
10594,0,5
10594,1,4
10594,2,2
10594,3,3
10594,4,5
10594,5,7
10594,6,2
10595,0,9
10595,1,12
10595,2,6
10595,3,12
10595,4,4
10595,5,1
10601,0,135
10601,1,161
10601,2,181
10601,3,167
10601,4,214
10601,5,141
10601,6,104
10603,0,17
10603,1,15
10603,2,9
10603,3,23
10603,4,24
10603,5,14
10603,6,15
10604,0,106
10604,1,78
10604,2,77
10604,3,85
10604,4,73
10604,5,31
10604,6,93
10605,0,68
10605,1,81
10605,2,91
10605,3,94
10605,4,52
10605,5,57
10605,6,51
10606,0,22
10606,1,15
10606,2,24
10606,3,19
10606,4,17
10606,5,24
10606,6,17
10607,0,14
10607,1,13
10607,2,11
10607,3,19
10607,4,24
10607,5,14
10607,6,10
10701,0,13
10701,1,21
10701,2,15
10701,3,17
10701,4,26
10701,5,38
10701,6,17
10703,0,25
10703,1,35
10703,2,37
10703,3,30
10703,4,29
10703,5,33
10703,6,23
10704,0,39
10704,1,48
10704,2,50
10704,3,69
10704,4,59
10704,5,81
10704,6,43
10705,0,54
10705,1,65
10705,2,69
10705,3,65
10705,4,76
10705,5,70
10705,6,50
10706,0,9
10706,1,12
10706,2,4
10706,3,9
10706,4,8
10706,5,16
10706,6,13
10707,0,15
10707,1,17
10707,2,11
10707,3,24
10707,4,24
10707,5,23
10707,6,15
10708,0,84
10708,1,90
10708,2,98
10708,3,103
10708,4,111
10708,5,140
10708,6,84
10709,0,5
10709,1,21
10709,2,10
10709,3,15
10709,4,6
10709,5,22
10709,6,17
10710,0,20
10710,1,17
10710,2,14
10710,3,20
10710,4,20
10710,5,50
10710,6,42
10801,0,39
10801,1,35
10801,2,41
10801,3,67
10801,4,60
10801,5,64
10801,6,63
10803,0,29
10803,1,30
10803,2,24
10803,3,32
10803,4,29
10803,5,32
10803,6,22
10804,0,48
10804,1,32
10804,2,24
10804,3,36
10804,4,44
10804,5,52
10804,6,31
10805,0,6
10805,1,24
10805,2,13
10805,3,27
10805,4,50
10805,5,67
10805,6,46
10901,1,1
10913,0,2
10913,1,1
10913,2,4
10913,3,3
10913,4,2
10913,5,1
10913,6,1
10917,0,1
10917,1,2
10917,6,2
10920,1,1
10920,2,3
10920,3,2
10920,4,3
10923,3,1
10923,4,2
10923,5,2
10926,1,1
10926,6,1
10927,0,1
10927,6,1
10950,4,1
10952,3,2
10952,6,3
10954,0,2
10954,1,1
10954,2,3
10954,3,2
10954,4,5
10954,5,6
10954,6,3
10956,0,2
10956,1,1
10956,2,3
10956,3,1
10956,5,6
10956,6,3
10960,0,5
10960,1,2
10960,2,4
10960,3,7
10960,4,7
10960,5,12
10960,6,12
10962,0,4
10962,1,6
10962,2,1
10962,3,5
10962,4,2
10962,5,3
10962,6,4
10964,0,2
10964,1,11
10964,2,7
10964,3,7
10964,4,8
10964,5,10
10964,6,3
10965,0,1
10965,1,8
10965,2,5
10965,3,2
10965,4,6
10965,5,8
10965,6,5
10968,0,2
10968,1,1
10968,2,3
10968,4,2
10968,5,9
10968,6,7
10970,1,1
10970,4,1
10970,6,1
10976,2,2
10976,3,1
10976,4,2
10976,5,1
10977,0,1
10977,1,1
10977,2,2
10977,3,2
10977,4,6
10977,5,2
10977,6,3
10983,0,1
10983,1,2
10983,2,1
10983,3,1
10983,4,3
10983,5,4
10983,6,2
10984,3,1
10984,5,2
10984,6,1
10986,5,1
10986,6,1
10987,5,1
10989,0,4
10989,3,1
10989,4,1
10989,5,5
10989,6,2
10994,0,1
10994,1,1
10994,2,1
10994,3,2
10994,4,4
10994,5,7
10994,6,4
11001,0,34
11001,1,32
11001,2,42
11001,3,51
11001,4,66
11001,5,122
11001,6,66
11003,0,44
11003,1,37
11003,2,48
11003,3,41
11003,4,47
11003,5,121
11003,6,46
11004,0,57
11004,1,38
11004,2,34
11004,3,43
11004,4,53
11004,5,49
11004,6,40
11005,0,28
11005,1,21
11005,2,19
11005,3,17
11005,4,26
11005,5,18
11005,6,19
11010,0,32
11010,1,22
11010,2,34
11010,3,22
11010,4,44
11010,5,59
11010,6,45
11020,0,36
11020,1,59
11020,2,43
11020,3,64
11020,4,87
11020,5,54
11020,6,56
11021,0,76
11021,1,67
11021,2,74
11021,3,100
11021,4,83
11021,5,86
11021,6,76
11023,0,16
11023,1,15
11023,2,10
11023,3,16
11023,4,17
11023,5,20
11023,6,26
11024,0,7
11024,1,4
11024,2,6
11024,3,14
11024,4,10
11024,5,34
11024,6,11
11030,0,47
11030,1,51
11030,2,71
11030,3,79
11030,4,61
11030,5,94
11030,6,76
11040,0,49
11040,1,47
11040,2,56
11040,3,43
11040,4,73
11040,5,84
11040,6,52
11042,0,51
11042,1,95
11042,2,86
11042,3,79
11042,4,64
11042,5,27
11042,6,27
11050,0,14
11050,1,17
11050,2,25
11050,3,34
11050,4,50
11050,5,48
11050,6,29
11096,0,14
11096,1,21
11096,2,22
11096,3,24
11096,4,12
11096,5,15
11096,6,26
11101,0,1289
11101,1,1473
11101,2,1539
11101,3,1609
11101,4,1537
11101,5,1263
11101,6,956
11102,0,1054
11102,1,984
11102,2,1064
11102,3,1221
11102,4,1603
11102,5,2186
11102,6,1708
11103,0,1342
11103,1,1242
11103,2,1324
11103,3,1399
11103,4,1932
11103,5,2584
11103,6,2075
11104,0,654
11104,1,709
11104,2,670
11104,3,695
11104,4,874
11104,5,1067
11104,6,857
11105,0,833
11105,1,681
11105,2,706
11105,3,847
11105,4,1135
11105,5,1809
11105,6,1192
11106,0,1057
11106,1,1153
11106,2,1219
11106,3,1409
11106,4,1546
11106,5,1924
11106,6,1537
11109,0,1765
11109,1,1837
11109,2,1809
11109,3,2127
11109,4,2693
11109,5,4094
11109,6,2549
11201,0,7292
11201,1,8846
11201,2,9049
11201,3,9961
11201,4,10545
11201,5,10652
11201,6,8163
11203,0,314
11203,1,303
11203,2,314
11203,3,294
11203,4,360
11203,5,441
11203,6,371
11204,0,114
11204,1,132
11204,2,122
11204,3,135
11204,4,149
11204,5,179
11204,6,140
11205,0,3388
11205,1,3870
11205,2,3818
11205,3,4161
11205,4,4752
11205,5,5099
11205,6,3888
11206,0,2536
11206,1,2655
11206,2,2738
11206,3,2862
11206,4,3667
11206,5,5056
11206,6,4162
11207,0,221
11207,1,247
11207,2,245
11207,3,240
11207,4,308
11207,5,360
11207,6,316
11208,0,137
11208,1,153
11208,2,139
11208,3,155
11208,4,202
11208,5,231
11208,6,198
11209,0,505
11209,1,567
11209,2,594
11209,3,571
11209,4,774
11209,5,997
11209,6,727
11210,0,687
11210,1,722
11210,2,683
11210,3,751
11210,4,741
11210,5,894
11210,6,842
11211,0,11489
11211,1,12384
11211,2,12708
11211,3,14015
11211,4,17703
11211,5,23519
11211,6,17928
11212,0,301
11212,1,273
11212,2,286
11212,3,333
11212,4,325
11212,5,409
11212,6,336
11213,0,1036
11213,1,1158
11213,2,1126
11213,3,1263
11213,4,1367
11213,5,1738
11213,6,1506
11214,0,157
11214,1,143
11214,2,142
11214,3,161
11214,4,186
11214,5,205
11214,6,176
11215,0,4089
11215,1,4665
11215,2,4730
11215,3,4889
11215,4,5643
11215,5,7545
11215,6,5314
11216,0,2003
11216,1,2123
11216,2,2166
11216,3,2172
11216,4,2787
11216,5,3971
11216,6,3171
11217,0,5427
11217,1,6351
11217,2,6410
11217,3,7221
11217,4,8480
11217,5,10644
11217,6,7336
11218,0,1144
11218,1,1225
11218,2,1280
11218,3,1297
11218,4,1551
11218,5,2075
11218,6,1500
11219,0,222
11219,1,236
11219,2,245
11219,3,256
11219,4,237
11219,5,237
11219,6,252
11220,0,812
11220,1,887
11220,2,830
11220,3,894
11220,4,1094
11220,5,1248
11220,6,1463
11221,0,1343
11221,1,1343
11221,2,1332
11221,3,1372
11221,4,1809
11221,5,2668
11221,6,2084
11222,0,6070
11222,1,6749
11222,2,6961
11222,3,7611
11222,4,9225
11222,5,11743
11222,6,8641
11223,0,495
11223,1,523
11223,2,527
11223,3,574
11223,4,481
11223,5,494
11223,6,508
11224,0,146
11224,1,154
11224,2,171
11224,3,196
11224,4,227
11224,5,505
11224,6,307
11225,0,895
11225,1,892
11225,2,907
11225,3,976
11225,4,1296
11225,5,1949
11225,6,1503
11226,0,839
11226,1,900
11226,2,850
11226,3,905
11226,4,1095
11226,5,1754
11226,6,1326
11228,0,141
11228,1,129
11228,2,129
11228,3,134
11228,4,198
11228,5,286
11228,6,226
11229,0,310
11229,1,288
11229,2,337
11229,3,304
11229,4,307
11229,5,427
11229,6,395
11230,0,457
11230,1,488
11230,2,578
11230,3,548
11230,4,401
11230,5,325
11230,6,465
11231,0,4192
11231,1,4572
11231,2,4984
11231,3,5419
11231,4,6519
11231,5,8528
11231,6,5942
11233,0,891
11233,1,931
11233,2,924
11233,3,939
11233,4,1092
11233,5,1600
11233,6,1310
11234,0,58
11234,1,51
11234,2,44
11234,3,64
11234,4,89
11234,5,212
11234,6,109
11235,0,198
11235,1,213
11235,2,231
11235,3,221
11235,4,294
11235,5,455
11235,6,428
11236,0,257
11236,1,242
11236,2,247
11236,3,257
11236,4,313
11236,5,445
11236,6,358
11237,0,2440
11237,1,2570
11237,2,2531
11237,3,2564
11237,4,3553
11237,5,5021
11237,6,4687
11238,0,4079
11238,1,4282
11238,2,4672
11238,3,5087
11238,4,6243
11238,5,8612
11238,6,6173
11239,0,69
11239,1,69
11239,2,87
11239,3,86
11239,4,94
11239,5,95
11239,6,77
11351,0,88
11351,1,97
11351,2,90
11351,3,87
11351,4,121
11351,5,145
11351,6,138
11354,0,182
11354,1,176
11354,2,177
11354,3,165
11354,4,210
11354,5,292
11354,6,211
11355,0,446
11355,1,368
11355,2,380
11355,3,400
11355,4,467
11355,5,634
11355,6,614
11356,0,98
11356,1,113
11356,2,93
11356,3,90
11356,4,155
11356,5,177
11356,6,135
11357,0,83
11357,1,88
11357,2,80
11357,3,103
11357,4,110
11357,5,148
11357,6,125
11358,0,90
11358,1,85
11358,2,85
11358,3,71
11358,4,136
11358,5,174
11358,6,129
11359,0,7
11359,1,8
11359,2,11
11359,3,21
11359,4,19
11359,5,19
11359,6,20
11360,0,49
11360,1,48
11360,2,65
11360,3,72
11360,4,85
11360,5,125
11360,6,77
11361,0,100
11361,1,85
11361,2,85
11361,3,112
11361,4,149
11361,5,211
11361,6,135
11362,0,24
11362,1,18
11362,2,13
11362,3,18
11362,4,14
11362,5,43
11362,6,30
11363,0,35
11363,1,49
11363,2,37
11363,3,50
11363,4,45
11363,5,72
11363,6,64
11364,0,59
11364,1,34
11364,2,46
11364,3,38
11364,4,54
11364,5,78
11364,6,57
11365,0,70
11365,1,68
11365,2,67
11365,3,89
11365,4,119
11365,5,137
11365,6,113
11366,0,96
11366,1,103
11366,2,107
11366,3,96
11366,4,115
11366,5,125
11366,6,138
11367,0,192
11367,1,188
11367,2,181
11367,3,170
11367,4,197
11367,5,214
11367,6,190
11368,0,852
11368,1,1103
11368,2,1159
11368,3,1125
11368,4,884
11368,5,1521
11368,6,1076
11369,0,132
11369,1,140
11369,2,135
11369,3,147
11369,4,181
11369,5,219
11369,6,196
11370,0,1678
11370,1,1532
11370,2,1572
11370,3,2298
11370,4,1191
11370,5,501
11370,6,1247
11371,0,15187
11371,1,12689
11371,2,12681
11371,3,16426
11371,4,11973
11371,5,5095
11371,6,14427
11372,0,434
11372,1,405
11372,2,382
11372,3,442
11372,4,532
11372,5,753
11372,6,583
11373,0,423
11373,1,383
11373,2,415
11373,3,438
11373,4,499
11373,5,693
11373,6,550
11374,0,352
11374,1,317
11374,2,330
11374,3,304
11374,4,441
11374,5,637
11374,6,446
11375,0,622
11375,1,666
11375,2,570
11375,3,590
11375,4,783
11375,5,1050
11375,6,721
11377,0,526
11377,1,495
11377,2,514
11377,3,646
11377,4,748
11377,5,994
11377,6,786
11378,0,286
11378,1,297
11378,2,280
11378,3,271
11378,4,408
11378,5,422
11378,6,350
11379,0,214
11379,1,215
11379,2,223
11379,3,250
11379,4,313
11379,5,444
11379,6,299
11385,0,180
11385,1,207
11385,2,179
11385,3,224
11385,4,283
11385,5,404
11385,6,316
11411,0,72
11411,1,60
11411,2,51
11411,3,47
11411,4,61
11411,5,89
11411,6,77
11412,0,60
11412,1,66
11412,2,50
11412,3,61
11412,4,70
11412,5,86
11412,6,63
11413,0,73
11413,1,58
11413,2,49
11413,3,80
11413,4,96
11413,5,83
11413,6,67
11414,0,55
11414,1,56
11414,2,62
11414,3,74
11414,4,100
11414,5,126
11414,6,90
11415,0,325
11415,1,309
11415,2,306
11415,3,300
11415,4,378
11415,5,442
11415,6,405
11416,0,132
11416,1,110
11416,2,113
11416,3,113
11416,4,156
11416,5,173
11416,6,133
11417,0,73
11417,1,62
11417,2,76
11417,3,89
11417,4,92
11417,5,152
11417,6,129
11418,0,45
11418,1,60
11418,2,56
11418,3,56
11418,4,72
11418,5,98
11418,6,67
11419,0,78
11419,1,61
11419,2,68
11419,3,63
11419,4,92
11419,5,100
11419,6,104
11420,0,59
11420,1,60
11420,2,60
11420,3,59
11420,4,86
11420,5,86
11420,6,99
11421,0,110
11421,1,102
11421,2,88
11421,3,83
11421,4,147
11421,5,211
11421,6,180
11422,0,19070
11422,1,13618
11422,2,13721
11422,3,14769
11422,4,13900
11422,5,9428
11422,6,19582
11423,0,60
11423,1,48
11423,2,56
11423,3,54
11423,4,79
11423,5,90
11423,6,68
11426,0,44
11426,1,27
11426,2,22
11426,3,43
11426,4,47
11426,5,61
11426,6,37
11427,0,53
11427,1,51
11427,2,49
11427,3,48
11427,4,53
11427,5,57
11427,6,56
11428,0,40
11428,1,35
11428,2,41
11428,3,35
11428,4,39
11428,5,86
11428,6,53
11429,0,34
11429,1,34
11429,2,37
11429,3,33
11429,4,54
11429,5,136
11429,6,38
11430,0,114
11430,1,97
11430,2,109
11430,3,105
11430,4,114
11430,5,113
11430,6,139
11432,0,212
11432,1,275
11432,2,239
11432,3,231
11432,4,385
11432,5,383
11432,6,324
11433,0,101
11433,1,100
11433,2,85
11433,3,94
11433,4,107
11433,5,117
11433,6,99
11434,0,124
11434,1,120
11434,2,134
11434,3,154
11434,4,149
11434,5,145
11434,6,130
11435,0,244
11435,1,254
11435,2,227
11435,3,249
11435,4,271
11435,5,332
11435,6,365
11436,0,334
11436,1,332
11436,2,393
11436,3,404
11436,4,377
11436,5,356
11436,6,468
11501,0,38
11501,1,48
11501,2,26
11501,3,48
11501,4,63
11501,5,61
11501,6,46
11507,0,32
11507,1,17
11507,2,15
11507,3,17
11507,4,25
11507,5,39
11507,6,23
11509,0,32
11509,1,19
11509,2,26
11509,3,26
11509,4,29
11509,5,73
11509,6,43
11510,0,12
11510,1,15
11510,2,18
11510,3,19
11510,4,20
11510,5,19
11510,6,6
11514,0,98
11514,1,91
11514,2,114
11514,3,100
11514,4,144
11514,5,155
11514,6,88
11516,0,46
11516,1,37
11516,2,68
11516,3,78
11516,4,24
11516,5,25
11516,6,65
11518,0,6
11518,1,2
11518,2,3
11518,3,3
11518,4,6
11518,5,10
11518,6,3
11520,0,29
11520,1,20
11520,2,28
11520,3,33
11520,4,53
11520,5,46
11520,6,33
11530,0,77
11530,1,84
11530,2,108
11530,3,108
11530,4,137
11530,5,121
11530,6,78
11542,0,9
11542,1,9
11542,2,14
11542,3,8
11542,4,12
11542,5,17
11542,6,16
11545,0,9
11545,1,7
11545,2,7
11545,3,11
11545,4,19
11545,5,34
11545,6,20
11548,0,21
11548,1,18
11548,2,21
11548,3,28
11548,4,34
11548,5,51
11548,6,24
11550,0,21
11550,1,13
11550,2,20
11550,3,22
11550,4,19
11550,5,17
11550,6,20
11552,0,18
11552,1,16
11552,2,21
11552,3,14
11552,4,20
11552,5,17
11552,6,20
11553,0,15
11553,1,12
11553,2,9
11553,3,6
11553,4,13
11553,5,17
11553,6,10
11554,0,21
11554,1,11
11554,2,11
11554,3,10
11554,4,13
11554,5,38
11554,6,21
11556,0,52
11556,1,71
11556,2,84
11556,3,103
11556,4,101
11556,5,103
11556,6,68
11557,0,20
11557,1,10
11557,2,9
11557,3,11
11557,4,12
11557,5,23
11557,6,23
11558,0,1
11558,1,1
11558,3,1
11558,4,5
11558,5,6
11558,6,6
11559,0,26
11559,1,19
11559,2,22
11559,3,39
11559,4,16
11559,5,57
11559,6,63
11560,0,4
11560,1,8
11560,2,5
11560,3,7
11560,4,22
11560,5,23
11560,6,10
11561,0,18
11561,1,7
11561,2,10
11561,3,24
11561,4,33
11561,5,68
11561,6,45
11563,0,22
11563,1,28
11563,2,17
11563,3,28
11563,4,35
11563,5,46
