Zip,Hour,Number of Trips
10580,15,1
10580,21,1
10603,10,1
11001,16,1
11101,10,1
11101,16,1
11101,20,1
11102,6,1
11102,20,1
11103,1,1
11104,13,1
11104,17,1
11105,5,1
11105,7,1
11105,15,1
11106,1,1
11106,9,1
11106,11,1
11106,15,1
11109,15,1
11201,1,1
11201,3,1
11201,9,1
11201,10,1
11201,14,2
11201,17,2
11201,19,1
11201,22,2
11205,5,1
11205,8,1
11205,12,1
11205,18,1
11205,20,2
11205,22,1
11206,9,1
11206,18,1
11206,20,2
11209,17,1
11210,13,1
11211,0,1
11211,1,1
11211,3,1
11211,4,3
11211,5,1
11211,6,1
11211,7,1
11211,9,4
11211,10,2
11211,11,3
11211,12,4
11211,14,2
11211,15,2
11211,16,2
11211,17,1
11211,18,4
11211,19,1
11211,21,2
11211,23,1
11213,14,1
11213,16,1
11215,3,1
11215,5,1
11215,8,1
11215,9,1
11215,16,1
11215,17,2
11215,18,1
11215,20,2
11215,21,1
11215,22,1
11216,16,1
11216,19,1
11217,2,1
11217,6,1
11217,8,3
11217,12,2
11217,13,1
11217,16,1
11217,18,1
11217,21,2
11217,22,1
11218,16,1
11219,13,1
11220,8,1
11220,15,1
11221,11,2
11222,4,2
11222,6,1
11222,7,1
11222,8,1
11222,13,1
11222,14,1
11222,17,1
11222,20,2
11222,22,1
11222,23,3
11224,17,1
11224,18,1
11225,16,2
11225,17,1
11226,17,1
11226,21,1
11230,8,1
11230,14,1
11231,5,1
11231,7,1
11231,9,1
11231,13,1
11231,15,1
11231,16,2
11231,18,2
11231,19,2
11231,20,1
11231,23,1
11233,5,1
11235,11,1
11235,21,1
11237,0,1
11237,13,1
11237,18,1
11237,21,1
11237,23,1
11238,8,1
11238,12,1
11238,15,1
11238,16,1
11238,21,1
11238,22,1
11238,23,1
11351,18,1
11367,5,1
11369,21,1
11370,17,1
11371,8,1
11371,12,3
11371,13,1
11371,14,2
11371,15,1
11371,16,4
11371,17,1
11371,18,3
11371,20,1
11371,21,1
11371,22,1
11372,3,1
11372,4,1
11372,15,1
11373,22,1
11377,5,1
11378,17,1
11385,20,1
11385,21,1
11413,18,1
11422,4,2
11422,5,1
11422,11,1
11422,14,4
11422,15,2
11422,16,1
11422,17,3
11422,18,1
11422,20,2
11422,21,1
11422,23,3
11434,5,1
11514,15,1
11566,5,1
11572,19,1
11801,17,1
