Zip,Weekday,Hour,Expected Trips,Expected Trips (Est)
6450,6,1,0,0.5720265507698059
6450,6,2,0,0.5211288332939148
6450,6,3,0,0.4702267646789551
6450,6,4,0,0.41933563351631165
6450,6,5,0,0.36843353509902954
6450,6,6,0,0.3175358474254608
6450,6,7,0,0.2666381299495697
6450,6,8,0,0.2157360315322876
6450,6,9,0,0.16484051942825317
6450,6,10,0,0.11394280195236206
6450,6,11,0,0.06304290890693665
6450,6,12,0,0.012143009342253208
6450,6,13,0,0.0
6450,6,14,0,0.0
6450,6,15,0,0.0
6450,6,16,0,0.0
6450,6,17,0,0.0
6450,6,18,0,0.0
6450,6,19,0,0.0
6450,6,20,0,0.0
6450,6,21,0,0.0
6450,6,22,0,0.0
6450,6,23,0,0.0
6511,0,0,0,0.0
6511,0,1,0,0.0
6511,0,2,0,0.0
6511,0,3,0,0.0
6511,0,4,0,0.0
6511,0,5,0,0.0
6511,0,6,0,0.0
6511,0,7,0,0.0
6511,0,8,0,0.0
6511,0,9,0,0.0
6511,0,10,0,0.0
6511,0,11,0,0.0
6511,0,12,0,0.0
6511,0,13,0,0.0
6511,0,14,0,0.0
6511,0,15,0,0.0
6511,0,16,0,0.0
6511,0,17,0,0.0
6511,0,18,0,0.0
6511,0,19,0,0.0
6511,0,20,0,0.0
6511,0,21,0,0.0
6511,0,22,0,0.0
6511,0,23,0,0.0
6511,1,0,0,0.6928932666778564
6511,1,1,0,0.6994396448135376
6511,1,2,0,0.7033595442771912
6511,1,3,0,0.6524618864059448
6511,1,4,0,0.6015663743019104
6511,1,5,0,0.5506642460823059
6511,1,6,0,0.4997665584087372
6511,1,7,0,0.44887322187423706
6511,1,8,0,0.39796894788742065
6511,1,9,0,0.34707123041152954
6511,1,10,0,0.2961735427379608
6511,1,11,0,0.2452758252620697
6511,1,12,0,0.19437812268733978
6511,1,13,0,0.14348040521144867
6511,1,14,0,0.09258488565683365
6511,1,15,0,0.04168718308210373
6511,1,16,0,0.0
6511,1,17,0,0.0
6511,1,18,0,0.0
6511,1,19,0,0.0
6511,1,20,0,0.0
6511,1,21,0,0.0
6511,1,22,0,0.0
6511,1,23,0,0.0
6511,2,0,0,0.7697134017944336
6511,2,1,0,0.7188112735748291
6511,2,2,0,0.6679114103317261
6511,2,3,0,0.617013692855835
6511,2,4,0,0.5661181807518005
6511,2,5,0,0.5152182579040527
6511,2,6,0,0.4643183648586273
6511,2,7,0,0.4134206473827362
6511,2,8,0,0.3625207543373108
6511,2,9,0,0.31162744760513306
6511,2,10,0,0.26072973012924194
6511,2,11,0,0.20982983708381653
6511,2,12,0,0.15893211960792542
6511,2,13,0,0.1080322191119194
6511,2,14,0,0.057134512811899185
6511,2,15,0,0.006238998379558325
6511,2,16,0,0.0
6511,2,17,0,0.0
6511,2,18,0,0.0
6511,2,19,0,0.0
6511,2,20,0,0.0
6511,2,21,0,0.0
6511,2,22,0,0.0
6511,2,23,0,0.0
6511,3,0,0,0.734263002872467
6511,3,1,0,0.6833674907684326
6511,3,2,0,0.6324675679206848
6511,3,3,0,0.5815655589103699
6511,3,4,0,0.5306699872016907
6511,3,5,0,0.47977447509765625
6511,3,6,0,0.42887675762176514
6511,3,7,0,0.3779768645763397
6511,3,8,0,0.3270769715309143
6511,3,9,0,0.2761792540550232
6511,3,10,0,0.22528155148029327
6511,3,11,0,0.17438164353370667
6511,3,12,0,0.12348612397909164
6511,3,13,0,0.07258622348308563
6511,3,14,0,0.021690715104341507
6511,3,15,0,0.0
6511,3,16,0,0.0
6511,3,17,0,0.0
6511,3,18,0,0.0
6511,3,19,0,0.0
6511,3,20,0,0.0
6511,3,21,0,0.0
6511,3,22,0,0.0
6511,3,23,0,0.0
6511,4,0,0,0.6988214254379272
6511,4,1,0,0.6479215025901794
6511,4,2,0,0.5970238447189331
6511,4,3,0,0.5461260676383972
6511,4,4,0,0.4952261745929718
6511,4,5,0,0.4443262815475464
6511,4,6,0,0.39342638850212097
6511,4,7,0,0.34253087639808655
6511,4,8,0,0.29162877798080444
6511,4,9,0,0.24073545634746552
6511,4,10,0,0.1898355633020401
6511,4,11,0,0.1389356553554535
6511,4,12,0,0.08804013580083847
6511,4,13,0,0.03714023903012276
6511,4,14,0,0.0
6511,4,15,0,0.0
6511,4,16,0,0.0
6511,4,17,0,0.0
6511,4,18,0,0.0
6511,4,19,0,0.0
6511,4,20,0,0.0
6511,4,21,0,0.0
6511,4,22,0,0.0
6511,4,23,0,0.0
6511,5,0,0,0.6633753776550293
6511,5,1,0,0.6124733686447144
6511,5,2,0,0.5615733861923218
6511,5,3,0,0.5106778740882874
6511,5,4,0,0.45977580547332764
6511,5,5,0,0.4088802933692932
6511,5,6,0,0.3579804003238678
6511,5,7,0,0.3070848882198334
6511,5,8,0,0.25618278980255127
6511,5,9,0,0.20528508722782135
6511,5,10,0,0.15439395606517792
6511,5,11,0,0.10349185019731522
6511,5,12,0,0.0525941476225853
6511,5,13,0,0.0016942471265792847
6511,5,14,0,0.0
6511,5,15,0,0.0
6511,5,16,0,0.0
6511,5,17,0,0.0
6511,5,18,0,0.0
6511,5,19,0,0.0
6511,5,20,0,0.0
6511,5,21,0,0.0
6511,5,22,0,0.0
6511,5,23,0,0.0
6511,6,0,0,0.6776958703994751
6511,6,1,0,0.5770273804664612
6511,6,2,0,0.526131808757782
6511,6,3,0,0.47523409128189087
6511,6,4,0,0.42433640360832214
6511,6,5,0,0.37343430519104004
6511,6,6,0,0.3225344121456146
6511,6,7,0,0.2716389000415802
6511,6,8,0,0.2207368016242981
6511,6,9,0,0.16984127461910248
6511,6,10,0,0.11894356459379196
6511,6,11,0,0.06804586201906204
6511,6,12,0,0.01714596338570118
6511,6,13,0,0.0
6511,6,14,0,0.0
6511,6,15,0,0.0
6511,6,16,0,0.0
6511,6,17,0,0.0
6511,6,18,0,0.0
6511,6,19,0,0.0
6511,6,20,0,0.0
6511,6,21,0,0.0
6511,6,22,0,0.0
6511,6,23,0,0.0
6514,0,0,0,0.0
6514,0,1,0,0.0
6514,0,2,0,0.0
6514,0,3,0,0.0
6514,0,4,0,0.0
6514,0,5,0,0.0
6514,0,6,0,0.0
6514,0,7,0,0.0
6514,0,8,0,0.0
6514,0,9,0,0.0
6514,0,10,0,0.0
6514,0,11,0,0.0
6514,0,12,0,0.0
6514,0,13,0,0.0
6514,0,14,0,0.0
6514,0,15,0,0.0
6514,0,16,0,0.0
6514,0,17,0,0.0
6514,0,18,0,0.0
6514,0,19,0,0.0
6514,0,20,0,0.0
6514,0,21,0,0.0
6514,0,22,0,0.0
6514,0,23,0,0.0
6514,1,0,0,0.6894381046295166
6514,1,1,0,0.6959822773933411
6514,1,2,0,0.7025330662727356
6514,1,3,0,0.652703046798706
6514,1,4,0,0.601811945438385
6514,1,5,0,0.5509098172187805
6514,1,6,0,0.5000143051147461
6514,1,7,0,0.449112206697464
6514,1,8,0,0.3982122838497162
6514,1,9,0,0.34731677174568176
6514,1,10,0,0.29642346501350403
6514,1,11,0,0.24552136659622192
6514,1,12,0,0.1946258544921875
6514,1,13,0,0.1437237560749054
6514,1,14,0,0.09282823652029037
6514,1,15,0,0.041930533945560455
6514,1,16,0,0.0
6514,1,17,0,0.0
6514,1,18,0,0.0
6514,1,19,0,0.0
6514,1,20,0,0.0
6514,1,21,0,0.0
6514,1,22,0,0.0
6514,1,23,0,0.0
6514,2,0,0,0.7699545621871948
6514,2,1,0,0.7190590500831604
6514,2,2,0,0.6681591272354126
6514,2,3,0,0.6172592043876648
6514,2,4,0,0.5663615465164185
6514,2,5,0,0.5154638290405273
6514,2,6,0,0.46456611156463623
6514,2,7,0,0.4136705994606018
6514,2,8,0,0.362766295671463
6514,2,9,0,0.3118707835674286
6514,2,10,0,0.26097309589385986
6514,2,11,0,0.21007318794727325
6514,2,12,0,0.15917766094207764
6514,2,13,0,0.10827776044607162
6514,2,14,0,0.057380057871341705
6514,2,15,0,0.006484542042016983
6514,2,16,0,0.0
6514,2,17,0,0.0
6514,2,18,0,0.0
6514,2,19,0,0.0
6514,2,20,0,0.0
6514,2,21,0,0.0
6514,2,22,0,0.0
6514,2,23,0,0.0
6514,3,0,0,0.7345107197761536
6514,3,1,0,0.6836108565330505
6514,3,2,0,0.6327131390571594
6514,3,3,0,0.5818154811859131
6514,3,4,0,0.5309177041053772
6514,3,5,0,0.4800178110599518
6514,3,6,0,0.42911791801452637
6514,3,7,0,0.37822240591049194
6514,3,8,0,0.32732251286506653
6514,3,9,0,0.2764247953891754
6514,3,10,0,0.2255270928144455
6514,3,11,0,0.1746271848678589
6514,3,12,0,0.12372947484254837
6514,3,13,0,0.07282957434654236
6514,3,14,0,0.021938450634479523
6514,3,15,0,0.0
6514,3,16,0,0.0
6514,3,17,0,0.0
6514,3,18,0,0.0
6514,3,19,0,0.0
6514,3,20,0,0.0
6514,3,21,0,0.0
6514,3,22,0,0.0
6514,3,23,0,0.0
6514,4,0,0,0.6990625858306885
6514,4,1,0,0.6481648683547974
6514,4,2,0,0.5972650051116943
6514,4,3,0,0.5463694334030151
6514,4,4,0,0.495471715927124
6514,4,5,0,0.4445718228816986
6514,4,6,0,0.3936719298362732
6514,4,7,0,0.3427742123603821
6514,4,8,0,0.29187652468681335
6514,4,9,0,0.24097880721092224
6514,4,10,0,0.19008329510688782
6514,4,11,0,0.1391833871603012
6514,4,12,0,0.08828567713499069
6514,4,13,0,0.03738578408956528
6514,4,14,0,0.0
6514,4,15,0,0.0
6514,4,16,0,0.0
6514,4,17,0,0.0
6514,4,18,0,0.0
6514,4,19,0,0.0
6514,4,20,0,0.0
6514,4,21,0,0.0
6514,4,22,0,0.0
6514,4,23,0,0.0
6514,5,0,0,0.6665608882904053
6514,5,1,0,0.6127188801765442
6514,5,2,0,0.5618189573287964
6514,5,3,0,0.5109212398529053
6514,5,4,0,0.46002572774887085
6514,5,5,0,0.40912145376205444
6514,5,6,0,0.35822594165802
6514,5,7,0,0.3073304295539856
6514,5,8,0,0.2564305365085602
6514,5,9,0,0.20553281903266907
6514,5,10,0,0.15463511645793915
6514,5,11,0,0.10373301059007645
6514,5,12,0,0.05283968895673752
6514,5,13,0,0.0019354061223566532
6514,5,14,0,0.0
6514,5,15,0,0.0
6514,5,16,0,0.0
6514,5,17,0,0.0
6514,5,18,0,0.0
6514,5,19,0,0.0
6514,5,20,0,0.0
6514,5,21,0,0.0
6514,5,22,0,0.0
6514,5,23,0,0.0
6514,6,0,0,0.6822274923324585
6514,6,1,0,0.5772750973701477
6514,6,2,0,0.5263729691505432
6514,6,3,0,0.4754796326160431
6514,6,4,0,0.4245797395706177
6514,6,5,0,0.37367984652519226
6514,6,6,0,0.32277995347976685
6514,6,7,0,0.27188223600387573
6514,6,8,0,0.22098234295845032
6514,6,9,0,0.1700868308544159
6514,6,10,0,0.11918910592794418
6514,6,11,0,0.06829140335321426
6514,6,12,0,0.017393698915839195
6514,6,13,0,0.0
6514,6,14,0,0.0
6514,6,15,0,0.0
6514,6,16,0,0.0
6514,6,17,0,0.0
6514,6,18,0,0.0
6514,6,19,0,0.0
6514,6,20,0,0.0
6514,6,21,0,0.0
6514,6,22,0,0.0
6514,6,23,0,0.0
6605,0,0,0,0.0
6605,0,1,0,0.0
6605,0,2,0,0.0
6605,0,3,0,0.0
6605,0,4,0,0.0
6605,0,5,0,0.0
6605,0,6,0,0.0
6605,0,7,0,0.0
6605,0,8,0,0.0
6605,0,9,0,0.0
6605,0,10,0,0.0
6605,0,11,0,0.0
6605,0,12,0,0.0
6605,0,13,0,0.0
6605,0,14,0,0.0
6605,0,15,0,0.0
6605,0,16,0,0.0
6605,0,17,0,0.0
6605,0,18,0,0.0
6605,0,19,0,0.0
6605,0,20,0,0.0
6605,0,21,0,0.0
6605,0,22,0,0.0
6605,0,23,0,0.0
6605,1,0,0,0.5845887660980225
6605,1,1,0,0.5911373496055603
6605,1,2,0,0.5976815223693848
6605,1,3,0,0.6042301058769226
6605,1,4,0,0.6092703342437744
6605,1,5,0,0.5583725571632385
6605,1,6,0,0.5074726939201355
6605,1,7,0,0.4565793573856354
6605,1,8,0,0.4056728780269623
6605,1,9,0,0.35477954149246216
6605,1,10,0,0.30387964844703674
6605,1,11,0,0.25297975540161133
6605,1,12,0,0.2020842432975769
6605,1,13,0,0.1511865258216858
6605,1,14,0,0.10028881579637527
6605,1,15,0,0.049391116946935654
6605,1,16,0,0.0
6605,1,17,0,0.0
6605,1,18,0,0.0
6605,1,19,0,0.0
6605,1,20,0,0.0
6605,1,21,0,0.0
6605,1,22,0,0.0
6605,1,23,0,0.0
6605,2,0,0,0.7774195075035095
6605,2,1,0,0.7265174388885498
6605,2,2,0,0.675617516040802
6605,2,3,0,0.6247242093086243
6605,2,4,0,0.5738220810890198
6605,2,5,0,0.5229244232177734
6605,2,6,0,0.47202667593955994
6605,2,7,0,0.4211289882659912
6605,2,8,0,0.3702246844768524
6605,2,9,0,0.319329172372818
6605,2,10,0,0.26843366026878357
6605,2,11,0,0.21753595769405365
6605,2,12,0,0.16663606464862823
6605,2,13,0,0.11573614925146103
6605,2,14,0,0.0648406371474266
6605,2,15,0,0.013945125043392181
6605,2,16,0,0.0
6605,2,17,0,0.0
6605,2,18,0,0.0
6605,2,19,0,0.0
6605,2,20,0,0.0
6605,2,21,0,0.0
6605,2,22,0,0.0
6605,2,23,0,0.0
6605,3,0,0,0.7726182341575623
6605,3,1,0,0.6910714507102966
6605,3,2,0,0.6401715278625488
6605,3,3,0,0.5892760753631592
6605,3,4,0,0.5383760929107666
6605,3,5,0,0.4874761998653412
6605,3,6,0,0.43658068776130676
6605,3,7,0,0.38568517565727234
6605,3,8,0,0.33478090167045593
6605,3,9,0,0.2838831841945648
6605,3,10,0,0.2329854816198349
6605,3,11,0,0.18209215998649597
6605,3,12,0,0.13119225203990936
6605,3,13,0,0.08029016107320786
6605,3,14,0,0.029392456635832787
6605,3,15,0,0.0
6605,3,16,0,0.0
6605,3,17,0,0.0
6605,3,18,0,0.0
6605,3,19,0,0.0
6605,3,20,0,0.0
6605,3,21,0,0.0
6605,3,22,0,0.0
6605,3,23,0,0.0
6605,4,0,0,0.7882815003395081
6605,4,1,0,0.6556276082992554
6605,4,2,0,0.6047277450561523
6605,4,3,0,0.5538322329521179
6605,4,4,0,0.5029323101043701
6605,4,5,0,0.4520324170589447
6605,4,6,0,0.4011325240135193
6605,4,7,0,0.35023918747901917
6605,4,8,0,0.29933708906173706
6605,4,9,0,0.24843938648700714
6605,4,10,0,0.19754168391227722
6605,4,11,0,0.14663958549499512
6605,4,12,0,0.0957440659403801
6605,4,13,0,0.04484636336565018
6605,4,14,0,0.0
6605,4,15,0,0.0
6605,4,16,0,0.0
6605,4,17,0,0.0
6605,4,18,0,0.0
6605,4,19,0,0.0
6605,4,20,0,0.0
6605,4,21,0,0.0
6605,4,22,0,0.0
6605,4,23,0,0.0
6605,5,0,0,0.8039382100105286
6605,5,1,0,0.6201805472373962
6605,5,2,0,0.5692773461341858
6605,5,3,0,0.5183818340301514
6605,5,4,0,0.46748632192611694
6605,5,5,0,0.41658642888069153
6605,5,6,0,0.3656843304634094
6605,5,7,0,0.3147866129875183
6605,5,8,0,0.2638911008834839
6605,5,9,0,0.21299120783805847
6605,5,10,0,0.16209569573402405
6605,5,11,0,0.11119578033685684
6605,5,12,0,0.06030027195811272
6605,5,13,0,0.009400374256074429
6605,5,14,0,0.0
6605,5,15,0,0.0
6605,5,16,0,0.0
6605,5,17,0,0.0
6605,5,18,0,0.0
6605,5,19,0,0.0
6605,5,20,0,0.0
6605,5,21,0,0.0
6605,5,22,0,0.0
6605,5,23,0,0.0
6605,6,0,0,0.8195981979370117
6605,6,1,0,0.5847312808036804
6605,6,2,0,0.5338379144668579
6605,6,3,0,0.4829380214214325
6605,6,4,0,0.43204033374786377
6605,6,5,0,0.38113823533058167
6605,6,6,0,0.33024492859840393
6605,6,7,0,0.2793428301811218
6605,6,8,0,0.2284451127052307
6605,6,9,0,0.1775474101305008
6605,6,10,0,0.12664750218391418
6605,6,11,0,0.07574979215860367
6605,6,12,0,0.02485208958387375
6605,6,13,0,0.0
6605,6,14,0,0.0
6605,6,15,0,0.0
6605,6,16,0,0.0
6605,6,17,0,0.0
6605,6,18,0,0.0
6605,6,19,0,0.0
6605,6,20,0,0.0
6605,6,21,0,0.0
6605,6,22,0,0.0
6605,6,23,0,0.0
6606,0,0,0,0.0
6606,0,1,0,0.0
6606,0,2,0,0.0
6606,0,3,0,0.0
6606,0,4,0,0.0
6606,0,5,0,0.0
6606,0,6,0,0.0
6606,0,7,0,0.0
6606,0,8,0,0.0
6606,0,9,0,0.0
6606,0,10,0,0.0
6606,0,11,0,0.0
6606,0,12,0,0.0
6606,0,13,0,0.0
6606,0,14,0,0.0
6606,0,15,0,0.0
6606,0,16,0,0.0
6606,0,17,0,0.0
6606,0,18,0,0.0
6606,0,19,0,0.0
6606,0,20,0,0.0
6606,0,21,0,0.0
6606,0,22,0,0.0
6606,0,23,0,0.0
6606,1,0,0,0.5834334492683411
6606,1,1,0,0.5899819731712341
6606,1,2,0,0.5965261459350586
6606,1,3,0,0.6030791401863098
6606,1,4,0,0.6093514561653137
6606,1,5,0,0.5584558844566345
6606,1,6,0,0.5075538158416748
6606,1,7,0,0.456658273935318
6606,1,8,0,0.4057539999485016
6606,1,9,0,0.35486066341400146
6606,1,10,0,0.30396077036857605
6606,1,11,0,0.25306305289268494
6606,1,12,0,0.2021653652191162
6606,1,13,0,0.1512676477432251
6606,1,14,0,0.10036774724721909
6606,1,15,0,0.04947442561388016
6606,1,16,0,0.0
6606,1,17,0,0.0
6606,1,18,0,0.0
6606,1,19,0,0.0
6606,1,20,0,0.0
6606,1,21,0,0.0
6606,1,22,0,0.0
6606,1,23,0,0.0
6606,2,0,0,0.7774984240531921
