Zip,Weekday,Hour,Number of Trips
6605,4,23,0
6605,5,0,29
6605,5,1,20
6605,5,2,11
6605,5,3,2
6605,5,4,0
6605,5,5,1
6605,5,6,4
6605,5,7,7
6605,5,8,10
6605,5,9,2
6605,5,10,0
6605,5,11,0
6605,5,12,0
6605,5,13,0
6605,5,14,0
6605,5,15,0
6605,5,16,0
6605,5,17,0
6605,5,18,0
6605,5,19,0
6605,5,20,0
6605,5,21,0
6605,5,22,0
6605,5,23,0
6605,6,0,41
6605,6,1,35
6605,6,2,26
6605,6,3,17
6605,6,4,8
6605,6,5,2
6605,6,6,5
6605,6,7,8
6605,6,8,8
6605,6,9,3
6605,6,10,3
6605,6,11,4
6605,6,12,4
6605,6,13,4
6605,6,14,4
6605,6,15,4
6605,6,16,4
6605,6,17,4
6605,6,18,4
6605,6,19,4
6605,6,20,4
6605,6,21,3
6605,6,22,2
6605,6,23,1
6807,0,0,0
6807,0,1,0
6807,0,2,0
6807,0,3,0
6807,0,4,0
6807,0,5,0
6807,0,6,0
6807,0,7,0
6807,0,8,0
6807,0,9,0
6807,0,10,0
6807,0,11,0
6807,0,12,0
6807,0,13,0
6807,0,14,0
6807,0,15,0
6807,0,16,0
6807,0,17,0
6807,0,18,0
6807,0,19,0
6807,0,20,0
6807,0,21,0
6807,0,22,0
6807,0,23,0
6807,1,0,0
6807,1,1,0
6807,1,2,0
6807,1,3,0
6807,1,4,0
6807,1,5,0
6807,1,6,0
6807,1,7,0
6807,1,8,0
6807,1,9,2
6807,1,10,2
6807,1,11,0
6807,1,12,0
6807,1,13,0
6807,1,14,0
6807,1,15,0
6807,1,16,0
6807,1,17,0
6807,1,18,0
6807,1,19,0
6807,1,20,0
6807,1,21,0
6807,1,22,0
6807,1,23,0
6807,2,0,0
6807,2,1,0
6807,2,2,0
6807,2,3,0
6807,2,4,0
6807,2,5,0
6807,2,6,5
6807,2,7,8
6807,2,8,11
6807,2,9,14
6807,2,10,9
6807,2,11,2
6807,2,12,0
6807,2,13,0
6807,2,14,0
6807,2,15,0
6807,2,16,0
6807,2,17,0
6807,2,18,0
6807,2,19,0
6807,2,20,0
6807,2,21,0
6807,2,22,0
6807,2,23,0
6807,3,0,0
6807,3,1,0
6807,3,2,0
6807,3,3,0
6807,3,4,0
6807,3,5,2
6807,3,6,5
6807,3,7,8
6807,3,8,11
6807,3,9,14
6807,3,10,7
6807,3,11,0
6807,3,12,0
6807,3,13,0
6807,3,14,0
6807,3,15,0
6807,3,16,0
6807,3,17,0
6807,3,18,0
6807,3,19,0
6807,3,20,0
6807,3,21,0
6807,3,22,0
6807,3,23,0
6807,4,0,14
6807,4,1,5
6807,4,2,0
6807,4,3,0
6807,4,4,0
6807,4,5,3
6807,4,6,6
6807,4,7,9
6807,4,8,12
6807,4,9,13
6807,4,10,5
6807,4,11,0
6807,4,12,0
6807,4,13,0
6807,4,14,0
6807,4,15,0
6807,4,16,0
6807,4,17,0
6807,4,18,0
6807,4,19,0
6807,4,20,0
6807,4,21,0
6807,4,22,0
6807,4,23,0
6807,5,0,29
6807,5,1,21
6807,5,2,12
6807,5,3,3
6807,5,4,0
6807,5,5,3
6807,5,6,6
6807,5,7,9
6807,5,8,12
6807,5,9,11
6807,5,10,3
6807,5,11,0
6807,5,12,0
6807,5,13,0
6807,5,14,0
6807,5,15,0
6807,5,16,0
6807,5,17,0
6807,5,18,0
6807,5,19,0
6807,5,20,0
6807,5,21,0
6807,5,22,0
6807,5,23,0
6807,6,0,32
6807,6,1,26
6807,6,2,20
6807,6,3,15
6807,6,4,9
6807,6,5,3
6807,6,6,6
6807,6,7,10
6807,6,8,13
6807,6,9,9
6807,6,10,3
6807,6,11,4
6807,6,12,4
6807,6,13,4
6807,6,14,4
6807,6,15,4
6807,6,16,4
6807,6,17,4
6807,6,18,3
6807,6,19,2
6807,6,20,1
6807,6,21,0
6807,6,22,0
6807,6,23,0
6820,0,0,0
6820,0,1,0
6820,0,2,0
6820,0,3,0
6820,0,4,0
6820,0,5,0
6820,0,6,0
6820,0,7,0
6820,0,8,0
6820,0,9,0
6820,0,10,0
6820,0,11,0
6820,0,12,0
6820,0,13,0
6820,0,14,0
6820,0,15,0
6820,0,16,0
6820,0,17,0
6820,0,18,0
6820,0,19,0
6820,0,20,0
6820,0,21,0
6820,0,22,0
6820,0,23,0
6820,1,0,0
6820,1,1,0
6820,1,2,0
6820,1,3,0
6820,1,4,0
6820,1,5,0
6820,1,6,0
6820,1,7,0
6820,1,8,0
6820,1,9,2
6820,1,10,2
6820,1,11,0
6820,1,12,0
6820,1,13,0
6820,1,14,0
6820,1,15,0
6820,1,16,0
6820,1,17,0
6820,1,18,0
6820,1,19,0
6820,1,20,0
6820,1,21,0
6820,1,22,0
6820,1,23,0
6820,2,0,0
6820,2,1,0
6820,2,2,0
6820,2,3,0
6820,2,4,0
6820,2,5,0
6820,2,6,5
6820,2,7,8
6820,2,8,11
6820,2,9,14
6820,2,10,10
6820,2,11,2
6820,2,12,0
6820,2,13,0
6820,2,14,0
6820,2,15,0
6820,2,16,0
6820,2,17,0
6820,2,18,0
6820,2,19,0
6820,2,20,0
6820,2,21,0
6820,2,22,0
6820,2,23,0
6820,3,0,0
6820,3,1,0
6820,3,2,0
6820,3,3,0
6820,3,4,0
6820,3,5,2
6820,3,6,5
6820,3,7,8
6820,3,8,11
6820,3,9,15
6820,3,10,8
6820,3,11,0
6820,3,12,0
6820,3,13,0
6820,3,14,0
6820,3,15,0
6820,3,16,0
6820,3,17,0
6820,3,18,0
6820,3,19,0
6820,3,20,0
6820,3,21,0
6820,3,22,0
6820,3,23,0
6820,4,0,14
6820,4,1,6
6820,4,2,0
6820,4,3,0
6820,4,4,0
6820,4,5,3
6820,4,6,6
6820,4,7,9
6820,4,8,12
6820,4,9,14
6820,4,10,6
6820,4,11,0
6820,4,12,0
6820,4,13,0
6820,4,14,0
6820,4,15,0
6820,4,16,0
6820,4,17,0
6820,4,18,0
6820,4,19,0
6820,4,20,0
6820,4,21,0
6820,4,22,0
6820,4,23,0
6820,5,0,29
6820,5,1,21
6820,5,2,12
6820,5,3,3
6820,5,4,0
6820,5,5,3
6820,5,6,6
6820,5,7,9
6820,5,8,12
6820,5,9,12
6820,5,10,4
6820,5,11,0
6820,5,12,0
6820,5,13,0
6820,5,14,0
6820,5,15,0
6820,5,16,0
6820,5,17,0
6820,5,18,0
6820,5,19,0
6820,5,20,0
6820,5,21,0
6820,5,22,0
6820,5,23,0
6820,6,0,31
6820,6,1,25
6820,6,2,20
6820,6,3,14
6820,6,4,8
6820,6,5,4
6820,6,6,7
6820,6,7,10
6820,6,8,13
6820,6,9,10
6820,6,10,3
6820,6,11,4
6820,6,12,4
6820,6,13,4
6820,6,14,4
6820,6,15,4
6820,6,16,4
6820,6,17,4
6820,6,18,3
6820,6,19,2
6820,6,20,1
6820,6,21,0
6820,6,22,0
6820,6,23,0
6824,0,0,0
6824,0,1,0
6824,0,2,0
6824,0,3,0
6824,0,4,0
6824,0,5,0
6824,0,6,0
6824,0,7,0
6824,0,8,0
6824,0,9,0
6824,0,10,0
6824,0,11,0
6824,0,12,0
6824,0,13,0
6824,0,14,0
6824,0,15,0
6824,0,16,0
6824,0,17,0
6824,0,18,0
6824,0,19,0
6824,0,20,0
6824,0,21,0
6824,0,22,0
6824,0,23,0
6824,1,0,0
6824,1,1,0
6824,1,2,0
6824,1,3,0
6824,1,4,0
6824,1,5,0
6824,1,6,0
6824,1,7,0
6824,1,8,0
6824,1,9,2
6824,1,10,3
6824,1,11,0
6824,1,12,0
6824,1,13,0
6824,1,14,0
6824,1,15,0
6824,1,16,0
6824,1,17,0
6824,1,18,0
6824,1,19,0
6824,1,20,0
6824,1,21,0
6824,1,22,0
6824,1,23,0
6824,2,0,0
6824,2,1,0
6824,2,2,0
6824,2,3,0
6824,2,4,0
6824,2,5,0
6824,2,6,5
6824,2,7,8
6824,2,8,11
6824,2,9,14
6824,2,10,10
6824,2,11,2
6824,2,12,0
6824,2,13,0
6824,2,14,0
6824,2,15,0
6824,2,16,0
6824,2,17,0
6824,2,18,0
6824,2,19,0
6824,2,20,0
6824,2,21,0
6824,2,22,0
6824,2,23,0
6824,3,0,0
6824,3,1,0
6824,3,2,0
6824,3,3,0
6824,3,4,0
6824,3,5,2
6824,3,6,5
6824,3,7,8
6824,3,8,11
6824,3,9,15
6824,3,10,8
6824,3,11,0
6824,3,12,0
6824,3,13,0
6824,3,14,0
6824,3,15,0
6824,3,16,0
6824,3,17,0
6824,3,18,0
6824,3,19,0
6824,3,20,0
6824,3,21,0
6824,3,22,0
6824,3,23,0
6824,4,0,14
6824,4,1,6
6824,4,2,0
6824,4,3,0
6824,4,4,0
6824,4,5,3
6824,4,6,6
6824,4,7,9
6824,4,8,12
6824,4,9,14
6824,4,10,6
6824,4,11,0
6824,4,12,0
6824,4,13,0
6824,4,14,0
6824,4,15,0
6824,4,16,0
6824,4,17,0
6824,4,18,0
6824,4,19,0
6824,4,20,0
6824,4,21,0
6824,4,22,0
6824,4,23,0
6824,5,0,29
6824,5,1,21
6824,5,2,12
6824,5,3,3
6824,5,4,0
6824,5,5,3
6824,5,6,6
6824,5,7,9
6824,5,8,12
6824,5,9,12
6824,5,10,4
6824,5,11,0
6824,5,12,0
6824,5,13,0
6824,5,14,0
6824,5,15,0
6824,5,16,0
6824,5,17,0
6824,5,18,0
6824,5,19,0
6824,5,20,0
6824,5,21,0
6824,5,22,0
6824,5,23,0
6824,6,0,31
6824,6,1,25
6824,6,2,20
6824,6,3,14
6824,6,4,8
6824,6,5,4
6824,6,6,7
6824,6,7,10
6824,6,8,13
6824,6,9,10
6824,6,10,3
6824,6,11,4
6824,6,12,4
6824,6,13,4
6824,6,14,4
6824,6,15,4
6824,6,16,4
6824,6,17,4
6824,6,18,3
6824,6,19,2
6824,6,20,1
6824,6,21,0
6824,6,22,0
6824,6,23,0
6825,0,0,0
6825,0,1,0
6825,0,2,0
6825,0,3,0
6825,0,4,0
6825,0,5,0
6825,0,6,0
6825,0,7,0
6825,0,8,0
6825,0,9,0
6825,0,10,0
6825,0,11,0
6825,0,12,0
6825,0,13,0
6825,0,14,0
6825,0,15,0
6825,0,16,0
6825,0,17,0
6825,0,18,0
6825,0,19,0
6825,0,20,0
6825,0,21,0
6825,0,22,0
6825,0,23,0
6825,1,0,0
6825,1,1,0
6825,1,2,0
6825,1,3,0
6825,1,4,0
6825,1,5,0
6825,1,6,0
6825,1,7,0
6825,1,8,0
6825,1,9,2
6825,1,10,3
6825,1,11,0
6825,1,12,0
6825,1,13,0
6825,1,14,0
6825,1,15,0
6825,1,16,0
6825,1,17,0
6825,1,18,0
6825,1,19,0
6825,1,20,0
6825,1,21,0
6825,1,22,0
6825,1,23,0
6825,2,0,0
6825,2,1,0
6825,2,2,0
6825,2,3,0
6825,2,4,0
6825,2,5,0
6825,2,6,5
6825,2,7,8
6825,2,8,11
6825,2,9,14
6825,2,10,10
6825,2,11,2
6825,2,12,0
6825,2,13,0
6825,2,14,0
6825,2,15,0
6825,2,16,0
6825,2,17,0
6825,2,18,0
6825,2,19,0
6825,2,20,0
6825,2,21,0
6825,2,22,0
6825,2,23,0
6825,3,0,0
6825,3,1,0
6825,3,2,0
6825,3,3,0
6825,3,4,0
6825,3,5,2
6825,3,6,5
6825,3,7,8
6825,3,8,12
6825,3,9,15
6825,3,10,8
6825,3,11,0
6825,3,12,0
6825,3,13,0
6825,3,14,0
6825,3,15,0
6825,3,16,0
6825,3,17,0
6825,3,18,0
6825,3,19,0
6825,3,20,0
6825,3,21,0
6825,3,22,0
6825,3,23,0
6825,4,0,14
6825,4,1,6
6825,4,2,0
6825,4,3,0
6825,4,4,0
6825,4,5,3
6825,4,6,6
6825,4,7,9
6825,4,8,12
6825,4,9,14
6825,4,10,6
6825,4,11,0
6825,4,12,0
6825,4,13,0
6825,4,14,0
6825,4,15,0
6825,4,16,0
6825,4,17,0
6825,4,18,0
6825,4,19,0
6825,4,20,0
6825,4,21,0
6825,4,22,0
6825,4,23,0
6825,5,0,29
6825,5,1,21
6825,5,2,12
6825,5,3,3
6825,5,4,0
6825,5,5,3
6825,5,6,6
6825,5,7,9
6825,5,8,12
6825,5,9,12
6825,5,10,4
6825,5,11,0
6825,5,12,0
6825,5,13,0
6825,5,14,0
6825,5,15,0
6825,5,16,0
6825,5,17,0
6825,5,18,0
6825,5,19,0
6825,5,20,0
6825,5,21,0
6825,5,22,0
6825,5,23,0
6825,6,0,31
6825,6,1,25
6825,6,2,20
6825,6,3,14
6825,6,4,8
6825,6,5,4
6825,6,6,7
6825,6,7,10
6825,6,8,13
6825,6,9,10
6825,6,10,3
6825,6,11,4
6825,6,12,4
6825,6,13,4
6825,6,14,4
6825,6,15,4
6825,6,16,4
6825,6,17,4
6825,6,18,3
6825,6,19,2
6825,6,20,1
6825,6,21,0
6825,6,22,0
6825,6,23,0
6830,0,0,0
6830,0,1,0
6830,0,2,0
6830,0,3,0
6830,0,4,0
6830,0,5,0
6830,0,6,0
6830,0,7,0
6830,0,8,0
6830,0,9,0
6830,0,10,0
6830,0,11,0
6830,0,12,0
6830,0,13,0
6830,0,14,0
6830,0,15,0
6830,0,16,0
6830,0,17,0
6830,0,18,0
6830,0,19,0
6830,0,20,0
6830,0,21,0
6830,0,22,0
6830,0,23,0
6830,1,0,0
6830,1,1,0
6830,1,2,0
6830,1,3,0
6830,1,4,0
6830,1,5,0
6830,1,6,0
6830,1,7,0
6830,1,8,0
6830,1,9,2
6830,1,10,3
6830,1,11,0
