Zip,Weekday,Number of Trips
7094,3,4
7094,4,5
7094,5,4
7095,1,1
7102,0,10
7102,1,7
7102,2,7
7102,3,8
7102,4,3
7102,5,6
7102,6,8
7103,0,1
7103,2,2
7103,3,3
7103,4,1
7104,3,2
7104,5,1
7105,0,1
7105,1,1
7105,2,1
7105,4,1
7105,6,1
7107,4,1
7108,1,1
7109,5,1
7110,4,1
7111,0,1
7112,3,3
7112,5,1
7114,0,112
7114,1,102
7114,2,97
7114,3,110
7114,4,93
7114,5,57
7114,6,151
7201,0,3
7201,1,2
7201,2,3
7201,3,2
7201,4,1
7201,5,1
7204,2,1
7205,1,1
7206,0,1
7208,0,1
7208,4,2
7208,5,2
7302,0,8
7302,1,17
7302,2,6
7302,3,17
7302,4,15
7302,5,18
7302,6,17
7304,0,8
7304,1,4
7304,2,2
7304,3,1
7304,4,4
7304,5,4
7304,6,4
7305,0,1
7305,1,3
7305,2,4
7305,3,3
7305,4,1
7305,5,4
7305,6,2
7306,0,3
7306,1,3
7306,2,4
7306,3,5
7306,4,7
7306,5,5
7306,6,6
7307,0,2
7307,1,3
7307,2,4
7307,3,3
7307,4,1
7307,5,4
7307,6,8
7310,0,21
7310,1,21
7310,2,20
7310,3,23
7310,4,36
7310,5,52
7310,6,36
7311,0,20
7311,1,9
7311,2,18
7311,3,25
7311,4,13
7311,5,19
7311,6,17
7417,2,1
7417,5,1
7424,2,1
7424,3,1
7430,0,1
7442,2,1
7444,5,1
7446,4,1
7446,5,1
7450,3,1
7452,0,1
7481,3,1
7481,5,1
7508,6,1
7512,0,1
7512,1,1
7512,5,1
7513,2,1
7522,2,1
7601,0,1
7601,1,2
7601,2,2
7601,4,1
7601,5,1
7603,0,1
7603,2,1
7605,1,1
7605,2,2
7605,5,1
7605,6,2
7606,5,1
7607,3,1
7607,5,1
7608,0,1
7608,1,2
7608,2,1
7621,0,1
7621,2,1
7626,5,1
7626,6,1
7627,6,1
7628,2,1
7631,1,1
7631,2,1
7631,3,4
7631,4,1
7631,5,2
7632,0,4
7632,1,3
7632,3,1
7632,4,1
7632,6,2
7640,6,1
7642,1,1
7643,0,1
7643,6,1
7644,0,1
7644,2,1
7644,3,1
7644,5,1
7644,6,1
7646,5,1
7646,6,1
7648,5,1
7649,1,1
7650,6,2
7652,0,1
7652,1,1
7652,3,1
7652,4,1
7652,6,1
7656,0,1
7660,2,1
7660,3,2
7661,6,1
7662,0,1
7662,1,1
7662,4,1
7662,5,2
7666,2,1
7666,5,1
7670,0,1
7670,3,2
7676,3,1
7676,5,1
7701,5,1
7704,1,1
7711,4,1
7711,5,1
7717,0,1
7717,2,1
7717,5,1
7720,6,1
7722,2,1
7739,6,1
7740,5,1
7751,3,1
7753,5,1
7756,4,2
7756,5,1
7760,2,1
7762,4,1
7762,5,1
7764,5,1
7821,5,1
7901,1,1
7901,3,1
7901,6,2
7921,4,1
7927,4,1
7927,5,1
7927,6,1
7928,5,1
7928,6,1
7932,2,1
7932,3,2
7932,5,1
7936,4,1
7940,1,1
7940,3,1
7940,5,2
7940,6,1
7950,0,1
7950,2,1
7950,3,1
7960,1,1
7960,2,1
7960,3,1
7960,4,1
7960,5,2
7960,6,2
7974,5,1
7976,1,2
7976,3,1
7981,2,1
8536,1,1
8536,5,1
8542,2,1
8542,5,1
8730,5,1
8736,1,1
8736,5,1
8750,6,1
8807,3,1
8816,1,1
8820,3,1
8820,4,1
8830,0,1
8830,2,1
8830,6,1
8837,2,2
8837,4,1
8846,4,1
8854,0,1
8854,3,1
8854,5,1
8869,2,2
8880,3,1
8880,6,1
8901,3,1
8901,4,1
8904,3,2
8904,5,3
10001,0,519
10001,1,711
10001,2,784
10001,3,864
10001,4,715
10001,5,484
10001,6,345
10002,0,338
10002,1,409
10002,2,397
10002,3,503
10002,4,534
10002,5,651
10002,6,491
10003,0,432
10003,1,607
10003,2,640
10003,3,764
10003,4,759
10003,5,704
10003,6,446
10004,1,2
10004,2,2
10004,3,4
10004,4,2
10004,5,1
10004,6,1
10005,0,86
10005,1,95
10005,2,107
10005,3,119
10005,4,101
10005,5,86
10005,6,53
10006,0,68
10006,1,84
10006,2,91
10006,3,85
10006,4,102
10006,5,64
10006,6,47
10007,0,83
10007,1,131
10007,2,111
10007,3,157
10007,4,121
10007,5,128
10007,6,71
10009,0,277
10009,1,324
10009,2,353
10009,3,387
10009,4,449
10009,5,378
10009,6,266
10011,0,669
10011,1,825
10011,2,916
10011,3,975
10011,4,982
10011,5,873
10011,6,551
10012,0,640
10012,1,900
10012,2,896
10012,3,1024
10012,4,953
10012,5,866
10012,6,551
10013,0,260
10013,1,344
10013,2,350
10013,3,431
10013,4,359
10013,5,283
10013,6,195
10014,0,311
10014,1,440
10014,2,504
10014,3,557
10014,4,489
10014,5,512
10014,6,377
10016,0,105
10016,1,105
10016,2,135
10016,3,145
10016,4,176
10016,5,170
10016,6,97
10017,0,206
10017,1,339
10017,2,360
10017,3,362
10017,4,375
10017,5,281
10017,6,188
10018,0,340
10018,1,454
10018,2,489
10018,3,476
10018,4,471
10018,5,465
10018,6,305
10019,0,218
10019,1,241
10019,2,281
10019,3,274
10019,4,324
10019,5,270
10019,6,189
10020,0,152
10020,1,215
10020,2,221
10020,3,238
10020,4,184
10020,5,102
10020,6,53
10021,0,305
10021,1,393
10021,2,418
10021,3,401
10021,4,437
10021,5,302
10021,6,198
10022,0,184
10022,1,270
10022,2,252
10022,3,283
10022,4,222
10022,5,154
10022,6,92
10023,0,263
10023,1,292
10023,2,320
10023,3,302
10023,4,318
10023,5,281
10023,6,214
10024,0,1
10024,2,3
10024,3,3
10024,4,3
10024,5,4
10024,6,3
10025,0,65
10025,1,68
10025,2,66
10025,3,66
10025,4,70
10025,5,62
10025,6,58
10026,0,33
10026,1,33
10026,2,31
10026,3,50
10026,4,45
10026,5,73
10026,6,64
10027,0,24
10027,1,27
10027,2,27
10027,3,31
10027,4,42
10027,5,43
10027,6,15
10028,0,260
10028,1,288
10028,2,335
10028,3,351
10028,4,355
10028,5,249
10028,6,185
10029,0,63
10029,1,75
10029,2,60
10029,3,85
10029,4,77
10029,5,60
10029,6,50
10030,0,18
10030,1,27
10030,2,23
10030,3,20
10030,4,28
10030,5,30
10030,6,20
10031,0,11
10031,1,13
10031,2,11
10031,3,11
10031,4,14
10031,5,16
10031,6,18
10032,0,23
10032,1,35
10032,2,28
10032,3,21
10032,4,29
10032,5,36
10032,6,16
10034,0,16
10034,1,15
10034,2,20
10034,3,23
10034,4,20
10034,5,26
10034,6,42
10035,0,14
10035,1,19
10035,2,20
10035,3,33
10035,4,37
10035,5,38
10035,6,30
10037,0,17
10037,1,18
10037,2,21
10037,3,26
10037,4,24
10037,5,23
10037,6,30
10038,0,48
10038,1,73
10038,2,58
10038,3,78
10038,4,96
10038,5,79
10038,6,51
10039,0,17
10039,1,22
10039,2,27
10039,3,16
10039,4,26
10039,5,15
10039,6,21
10044,0,148
10044,1,168
10044,2,179
10044,3,190
10044,4,200
10044,5,125
10044,6,83
10065,0,212
10065,1,259
10065,2,260
10065,3,260
10065,4,253
10065,5,208
10065,6,119
10069,0,76
10069,1,85
10069,2,106
10069,3,98
10069,4,103
10069,5,95
10069,6,58
10103,0,234
10103,1,310
10103,2,347
10103,3,355
10103,4,288
10103,5,189
10103,6,126
10110,0,376
10110,1,517
10110,2,542
10110,3,588
10110,4,468
10110,5,179
10110,6,142
10111,0,84
10111,1,143
10111,2,137
10111,3,154
10111,4,116
10111,5,58
10111,6,23
10112,0,36
10112,1,44
10112,2,61
10112,3,52
10112,4,28
10112,5,8
10112,6,10
10115,0,14
10115,1,14
10115,2,12
10115,3,19
10115,4,21
10115,5,19
10115,6,14
10119,0,173
10119,1,219
10119,2,283
10119,3,253
10119,4,227
10119,5,105
10119,6,163
10152,0,93
10152,1,130
10152,2,103
10152,3,140
10152,4,94
10152,5,26
10152,6,24
10153,0,310
10153,1,369
10153,2,401
10153,3,387
10153,4,346
10153,5,217
10153,6,133
10154,0,89
10154,1,125
10154,2,151
10154,3,164
10154,4,119
10154,5,67
10154,6,47
10162,0,136
10162,1,159
10162,2,142
10162,3,151
10162,4,145
10162,5,110
10162,6,88
10167,0,144
10167,1,180
10167,2,198
10167,3,212
10167,4,156
10167,5,48
10167,6,38
10171,0,118
10171,1,149
10171,2,164
10171,3,164
10171,4,169
10171,5,77
10171,6,81
10199,0,292
10199,1,360
10199,2,331
10199,3,372
10199,4,372
10199,5,244
10199,6,232
10271,0,95
10271,1,121
10271,2,124
10271,3,157
10271,4,150
10271,5,124
10271,6,88
10278,0,133
10278,1,161
10278,2,190
10278,3,205
10278,4,220
10278,5,176
10278,6,134
10280,0,56
10280,1,73
10280,2,70
10280,3,73
10280,4,80
10280,5,56
10280,6,48
10282,0,121
10282,1,144
10282,2,145
10282,3,156
10282,4,151
10282,5,120
10282,6,64
10301,0,1
10301,1,1
10301,5,1
10302,2,1
10302,5,1
10303,1,3
10303,4,1
10304,0,3
10304,2,2
10304,6,1
10305,0,2
10305,3,1
10305,4,1
10305,5,2
10305,6,1
10306,3,1
10306,5,1
10310,1,1
10310,6,1
10311,5,1
10314,1,1
10451,0,9
10451,1,10
10451,2,15
10451,3,12
10451,4,10
10451,5,9
10451,6,8
10452,0,3
10452,2,8
10452,3,3
10452,4,4
10452,5,5
10452,6,4
10453,0,4
10453,1,1
10453,2,3
10453,3,1
10453,4,4
10453,5,2
10453,6,6
10454,0,2
10454,1,2
10454,2,1
10454,3,1
10454,4,5
10454,5,4
10454,6,4
10455,1,3
10455,2,2
10455,3,3
10455,5,3
10455,6,1
10456,0,1
10456,1,4
10456,2,4
10456,4,5
10456,5,4
10457,0,6
10457,1,2
10457,2,4
10457,3,1
10457,4,3
10457,5,1
10457,6,3
10458,0,7
10458,1,9
10458,2,10
10458,3,11
10458,4,16
10458,5,18
10458,6,12
10459,1,2
10459,3,1
10459,4,1
10459,5,3
10459,6,5
10460,0,3
10460,1,3
10460,2,3
10460,3,6
10460,4,2
10460,5,3
10460,6,1
10461,0,3
10461,1,2
10461,2,1
10461,3,8
10461,4,6
10461,5,3
10461,6,2
10462,0,1
10462,1,7
10462,2,9
10462,3,2
10462,4,3
10462,5,9
10462,6,6
10463,0,13
10463,1,16
10463,2,7
10463,3,16
10463,4,11
10463,5,14
10463,6,13
10464,3,1
10464,5,1
10464,6,2
10465,0,2
10465,1,2
10465,2,1
10465,3,2
10465,4,1
10465,5,4
10465,6,2
10466,3,1
10466,4,2
10466,5,3
10466,6,1
10467,0,2
10467,1,1
10467,2,3
10467,3,2
10467,4,4
10467,5,4
10467,6,5
10468,0,13
10468,1,5
10468,2,8
10468,3,7
10468,4,10
10468,5,15
10468,6,9
10469,0,1
10469,1,7
10469,2,6
10469,3,3
10469,5,11
10469,6,4
10470,0,3
10470,2,3
10470,3,5
10470,4,3
10470,5,4
10470,6,4
10471,0,8
10471,1,6
10471,2,11
10471,3,5
10471,4,5
10471,5,9
10471,6,6
10472,0,1
10472,1,7
10472,2,2
10472,3,2
10472,4,1
10472,5,3
10472,6,1
10473,1,1
10473,2,3
10473,4,1
10473,5,1
10474,0,1
10474,1,1
10474,2,2
10474,3,3
10474,4,3
10474,5,1
10474,6,1
10475,1,1
10475,2,3
10475,4,1
10475,5,6
10475,6,4
10502,4,2
10502,5,2
10504,1,1
10504,2,1
10504,3,1
10504,5,1
10504,6,2
10507,2,1
10507,5,1
10510,1,1
10510,4,1
10510,5,1
10522,0,1
10522,1,2
10522,5,1
10523,0,1
10523,1,1
10523,2,1
10523,4,1
10523,5,1
10528,0,1
10528,1,1
10528,4,2
10528,5,2
10530,1,1
10530,4,1
10530,5,2
10532,3,1
10532,5,1
10532,6,1
10533,1,2
10533,2,1
10533,6,2
10538,0,4
10538,2,1
10538,3,2
10538,5,4
10543,1,2
10543,2,1
10543,3,1
10543,4,3
10543,5,2
10550,5,1
10552,2,1
10552,3,1
10553,1,1
10553,5,2
10553,6,1
10570,1,1
10573,0,1
10573,1,3
10573,2,1
10573,3,1
10573,4,3
10573,5,1
10573,6,5
10576,1,1
10577,0,1
10577,1,1
10577,2,1
10577,3,1
10577,4,2
10580,1,1
10580,2,2
10580,4,4
10580,5,1
10580,6,3
10583,0,2
10583,1,2
10583,3,1
10583,4,2
10583,5,3
10589,6,1
10591,0,1
10591,1,2
10591,3,2
10591,4,3
10591,5,4
10595,2,1
10601,0,1
10601,1,3
10601,2,2
10601,3,4
10601,4,4
10601,5,3
10601,6,1
10603,4,1
10603,6,2
10604,0,2
10604,1,2
10604,2,1
10604,4,3
10604,5,1
10604,6,3
10605,0,3
10605,1,3
10605,4,1
10605,6,2
10606,0,1
10606,2,2
10606,4,2
10606,6,1
10607,0,1
10607,3,1
10607,5,1
10701,2,1
10701,6,1
10703,0,3
10703,3,1
10704,2,1
10704,3,2
10704,4,2
10704,5,3
10705,0,1
10705,2,1
10705,4,1
10705,5,1
10705,6,1
10706,3,1
10706,4,1
10708,0,3
10708,1,1
10708,2,1
10708,3,3
10708,4,1
10708,5,3
10708,6,2
10709,2,1
10709,3,1
10710,5,1
10801,0,1
10801,1,3
10801,2,1
10801,4,3
10801,5,2
10801,6,1
10803,0,1
10803,1,1
10803,3,1
10804,2,2
10805,3,1
10805,6,1
10913,1,1
10954,4,1
10968,6,1
10977,2,1
11001,4,2
11001,5,2
11001,6,1
11003,1,1
11003,3,1
11003,4,1
11003,6,3
11004,0,2
11004,1,1
11004,2,2
11004,3,1
11004,4,1
11004,5,3
11005,2,1
11005,4,1
11005,6,2
11010,0,1
11010,2,1
11010,5,2
11010,6,1
11020,0,2
11020,2,2
11020,3,6
11021,1,1
11021,2,3
11021,3,2
11021,4,2
11021,5,3
11021,6,2
11023,1,1
11023,6,3
11024,5,1
11030,0,1
11030,1,2
11030,4,2
11030,5,3
11030,6,2
11040,0,2
11040,1,2
11040,3,1
11040,4,2
11040,5,2
11040,6,1
11042,0,1
11042,1,3
11042,2,1
11042,4,3
11042,5,1
11042,6,1
11050,0,2
11050,4,2
11096,0,1
11096,3,1
11101,0,26
11101,1,24
11101,2,36
11101,3,34
11101,4,33
11101,5,31
11101,6,21
11102,0,15
11102,1,17
11102,2,22
11102,3,26
11102,4,34
11102,5,51
11102,6,34
11103,0,34
11103,1,32
11103,2,37
11103,3,37
11103,4,38
11103,5,63
11103,6,45
11104,0,18
11104,1,17
11104,2,16
11104,3,12
11104,4,18
11104,5,15
11104,6,24
11105,0,17
11105,1,15
11105,2,12
11105,3,25
11105,4,38
11105,5,42
11105,6,32
11106,0,21
11106,1,22
11106,2,27
11106,3,36
11106,4,25
11106,5,38
11106,6,31
11109,0,41
11109,1,37
11109,2,53
11109,3,49
11109,4,53
11109,5,77
11109,6,62
11201,0,136
11201,1,172
11201,2,196
11201,3,216
11201,4,239
11201,5,272
11201,6,194
11203,0,8
11203,1,8
11203,2,8
11203,3,6
11203,4,3
11203,5,7
11203,6,8
11204,1,3
11204,2,6
11204,3,4
11204,4,2
11204,5,5
11204,6,3
11205,0,75
11205,1,96
11205,2,80
11205,3,100
11205,4,106
11205,5,110
11205,6,95
11206,0,45
11206,1,56
11206,2,61
11206,3,70
11206,4,83
11206,5,100
11206,6,75
11207,0,5
11207,1,9
11207,2,6
11207,3,5
11207,4,5
11207,5,8
11207,6,7
11208,0,3
11208,1,5
11208,2,3
11208,3,2
11208,4,3
11208,5,9
11208,6,9
11209,0,5
11209,1,17
11209,2,18
11209,3,10
11209,4,17
11209,5,29
11209,6,12
11210,0,12
11210,1,13
11210,2,12
11210,3,18
11210,4,18
11210,5,17
11210,6,22
11211,0,277
11211,1,286
11211,2,300
11211,3,311
11211,4,377
11211,5,497
11211,6,375
11212,0,9
11212,1,8
11212,2,7
11212,3,8
11212,4,8
11212,5,6
11212,6,6
11213,0,21
11213,1,24
11213,2,28
11213,3,27
11213,4,29
11213,5,46
11213,6,34
11214,0,5
11214,1,2
11214,2,5
11214,3,3
11214,4,3
11214,5,5
11214,6,8
11215,0,102
11215,1,106
11215,2,103
11215,3,116
11215,4,122
11215,5,174
11215,6,107
11216,0,38
11216,1,46
11216,2,42
11216,3,46
11216,4,66
11216,5,95
11216,6,73
11217,0,99
11217,1,139
11217,2,117
11217,3,170
11217,4,205
11217,5,215
11217,6,202
11218,0,25
11218,1,26
11218,2,24
11218,3,24
11218,4,36
11218,5,52
11218,6,42
11219,0,9
11219,1,8
11219,2,5
11219,3,6
11219,4,3
11219,5,6
11219,6,8
11220,0,13
11220,1,19
11220,2,14
11220,3,13
11220,4,27
11220,5,26
11220,6,28
11221,0,32
11221,1,28
11221,2,25
11221,3,35
11221,4,37
11221,5,55
11221,6,35
11222,0,133
11222,1,152
11222,2,155
11222,3,163
11222,4,188
11222,5,240
11222,6,183
11223,0,15
11223,1,11
11223,2,17
11223,3,15
11223,4,9
11223,5,11
11223,6,12
11224,0,6
11224,1,2
11224,2,5
11224,3,3
11224,4,6
11224,5,9
11224,6,5
11225,0,23
11225,1,22
11225,2,11
11225,3,15
11225,4,28
11225,5,38
11225,6,35
11226,0,23
11226,1,18
11226,2,22
11226,3,24
11226,4,24
11226,5,39
11226,6,32
11228,0,3
11228,1,1
11228,2,3
11228,3,1
11228,4,4
11228,5,2
11228,6,2
11229,0,7
11229,1,7
11229,2,12
11229,3,13
11229,4,8
11229,5,6
11229,6,9
11230,0,11
11230,1,9
11230,2,13
11230,3,12
11230,4,6
11230,5,8
11230,6,11
11231,0,93
11231,1,91
11231,2,110
11231,3,116
11231,4,161
11231,5,170
11231,6,128
11233,0,19
11233,1,30
11233,2,19
11233,3,20
11233,4,20
11233,5,51
11233,6,24
11234,0,2
11234,1,1
11234,2,2
11234,3,1
11234,4,1
11234,5,6
11234,6,2
11235,0,3
11235,1,5
11235,2,6
11235,3,8
11235,4,9
11235,5,7
11235,6,3
11236,0,6
11236,1,5
11236,2,3
11236,3,7
11236,4,5
11236,5,9
11236,6,6
11237,0,50
11237,1,55
11237,2,68
11237,3,51
11237,4,86
11237,5,95
11237,6,93
11238,0,82
11238,1,87
11238,2,116
11238,3,104
11238,4,158
11238,5,192
11238,6,143
11239,1,1
11239,2,2
11239,3,2
11239,4,6
11239,5,3
11239,6,4
11351,1,4
11351,2,1
11351,3,2
11351,4,3
11351,5,1
11351,6,3
11354,0,6
11354,1,3
11354,2,1
11354,3,5
11354,4,5
11354,5,7
11354,6,3
11355,0,7
11355,1,5
11355,2,7
11355,3,9
11355,4,10
11355,5,20
11355,6,12
11356,0,2
11356,2,3
11356,3,1
11356,4,1
11356,5,3
11356,6,3
11357,0,1
11357,1,1
11357,2,1
11357,4,3
11357,5,2
11357,6,1
11358,0,2
11358,1,2
11358,2,1
11358,3,1
11358,4,4
11358,5,4
11358,6,3
11359,1,1
11359,4,1
11360,2,5
11360,3,1
11360,4,1
11361,0,1
11361,1,1
11361,2,3
11361,3,2
11361,4,3
11361,5,4
11361,6,2
11362,0,1
11362,5,1
11363,5,1
11363,6,2
11364,0,1
11364,1,2
11364,2,1
11364,4,1
11364,5,3
11364,6,1
11365,0,1
11365,1,1
11365,2,1
11365,3,2
11365,4,3
11365,5,2
11365,6,4
11366,0,3
11366,1,3
11366,2,5
11366,3,1
11366,4,3
11366,5,5
11366,6,2
11367,0,7
11367,1,3
11367,2,4
11367,3,6
11367,4,4
11367,5,4
11367,6,4
11368,0,29
11368,1,24
11368,2,22
11368,3,20
11368,4,30
11368,5,37
11368,6,25
11369,0,6
11369,1,6
11369,2,2
11369,3,6
11369,4,3
11369,5,6
11369,6,6
11370,0,41
11370,1,29
11370,2,37
11370,3,51
11370,4,27
11370,5,10
11370,6,24
11371,0,328
11371,1,278
11371,2,249
11371,3,369
11371,4,266
11371,5,135
11371,6,336
11372,0,7
11372,1,9
11372,2,9
11372,3,11
11372,4,14
11372,5,20
11372,6,13
11373,0,9
11373,1,10
11373,2,8
11373,3,10
11373,4,11
11373,5,15
11373,6,5
11374,0,9
11374,1,11
11374,2,10
11374,3,4
11374,4,3
11374,5,16
11374,6,8
11375,0,17
11375,1,21
11375,2,16
11375,3,12
11375,4,13
11375,5,14
11375,6,16
11377,0,13
11377,1,10
11377,2,8
11377,3,12
11377,4,14
11377,5,37
11377,6,15
11378,0,7
11378,1,10
11378,2,2
11378,3,3
11378,4,13
11378,5,5
11378,6,5
11379,0,5
11379,1,2
11379,2,6
11379,3,2
11379,4,10
11379,5,9
11379,6,6
11385,0,2
11385,1,3
11385,2,4
11385,3,5
11385,4,7
11385,5,7
11385,6,7
11411,0,2
11411,1,3
11411,2,1
11411,3,1
11411,4,1
11412,1,3
11412,4,3
11412,5,1
11412,6,1
11413,0,2
11413,1,2
11413,2,3
11413,4,2
11413,5,3
11413,6,3
11414,1,2
11414,2,2
11414,3,2
11414,4,3
11414,5,2
11414,6,3
11415,0,7
11415,1,7
11415,2,6
11415,3,5
11415,4,4
11415,5,12
11415,6,6
11416,0,1
11416,1,1
11416,2,2
11416,3,2
11416,4,4
11416,5,1
11416,6,2
11417,1,1
11417,2,1
11417,3,1
11417,5,4
11418,0,2
11418,2,3
11418,3,1
11418,5,2
11418,6,7
11419,0,3
11419,1,1
11419,2,2
11419,3,1
11419,4,1
11419,6,3
11420,1,1
11420,2,3
11420,3,2
11420,4,3
11420,5,2
11420,6,1
11421,0,3
11421,2,2
11421,3,1
11421,4,3
11421,5,4
11421,6,4
11422,0,429
11422,1,292
11422,2,309
11422,3,312
11422,4,285
11422,5,218
11422,6,425
11423,0,1
11423,2,3
11423,3,1
11423,4,1
11423,5,1
11423,6,2
11426,0,2
11426,3,2
11426,4,3
11426,5,2
11426,6,1
11427,0,1
11427,1,1
11427,2,2
11427,3,1
11427,4,4
11427,5,2
11428,0,2
11428,1,2
11428,2,3
11428,6,1
11429,0,2
11429,2,1
11429,3,1
11429,4,2
11429,5,1
11429,6,2
11430,0,1
11430,2,3
11430,3,3
11430,4,3
11430,5,2
11430,6,2
11432,0,6
11432,1,7
11432,2,8
11432,3,5
11432,4,2
11432,5,6
11432,6,4
11433,0,3
11433,1,1
11433,2,1
11433,5,1
11433,6,2
11434,0,6
11434,1,4
11434,2,2
11434,3,4
11434,4,2
11434,5,2
11434,6,4
11435,0,6
11435,1,5
11435,2,5
11435,3,6
11435,4,7
11435,5,4
11435,6,10
11436,0,10
11436,1,7
11436,2,6
11436,3,7
11436,4,8
11436,5,13
11436,6,11
11501,0,2
11501,2,1
11501,3,1
11501,4,1
11501,5,2
11507,0,1
11507,3,1
11507,4,1
11507,5,1
11507,6,1
11509,3,2
11509,4,1
11509,5,2
11510,5,1
11514,0,5
11514,1,1
11514,2,1
11514,3,3
11514,4,2
11514,5,4
11514,6,1
11516,0,2
11516,1,2
11516,3,4
11516,6,2
11520,2,2
11520,4,2
11520,5,2
11530,0,3
11530,1,1
11530,2,6
11530,3,3
11530,4,2
11530,5,1
11530,6,4
11542,3,1
11542,4,1
11545,1,1
11545,6,1
11548,1,1
11548,2,1
11548,3,2
11548,4,2
11550,0,1
11550,1,1
11550,3,2
11550,4,1
11552,0,1
11552,1,3
11553,1,1
11553,5,1
11554,1,1
11556,1,5
11556,2,1
11556,3,2
11556,5,1
11556,6,1
11557,6,1
11559,0,2
11559,2,3
11559,3,3
11559,6,1
11560,0,1
11560,5,1
11561,3,1
11561,4,1
11561,6,1
11563,0,2
11563,4,1
11563,5,2
11563,6,1
11565,5,1
11566,5,1
11568,1,1
11570,2,2
11570,3,1
11570,6,1
11572,2,1
11572,5,1
11575,3,1
11575,4,1
11576,0,1
11576,1,1
11576,2,2
11576,3,1
11576,4,3
11576,5,1
11576,6,2
11577,5,2
11577,6,3
11580,2,1
11580,4,1
11580,5,3
11580,6,1
11581,0,3
11581,1,3
11581,2,1
11581,3,3
11581,4,1
11581,5,1
11581,6,1
11596,0,1
11598,2,1
11691,1,2
11691,2,1
11691,3,1
11692,0,1
11692,5,6
11692,6,2
11694,0,1
11694,5,2
11694,6,1
11697,0,1
11697,4,1
11703,4,1
11705,6,1
11709,5,1
11710,6,1
11714,2,2
11714,3,1
11714,4,1
11714,5,1
11715,1,1
11715,5,1
11716,2,1
11716,3,1
11716,5,2
11717,3,1
11717,5,1
11718,2,1
11718,4,1
11720,5,1
11721,4,1
11725,0,2
11726,6,1
11729,5,1
11731,5,1
11735,2,1
11735,3,1
11735,5,2
11741,4,1
11741,5,1
11743,3,1
11743,5,2
11746,3,1
11746,6,1
11747,0,1
11747,1,3
11747,2,1
11747,3,1
11747,4,2
11751,4,1
11753,1,2
11753,2,2
11753,3,1
11753,4,3
11753,5,2
11756,3,1
11758,3,1
11763,6,1
11766,5,1
11777,4,1
11780,4,1
11780,5,1
11783,6,1
11790,1,1
11790,6,1
11791,0,3
11791,1,1
11791,2,1
11791,3,2
11791,4,2
11793,3,1
11796,6,1
11797,3,2
11797,5,3
11798,5,1
11801,1,1
11801,2,3
11801,3,1
11801,4,1
11801,5,1
11803,0,1
11803,1,1
11803,2,1
11803,4,3
11803,6,2
11804,0,1
11804,5,1
11933,5,1
