Zip,Weekday,Hour,Number of Trips
7030,3,17,1
7030,3,18,1
7030,3,19,3
7030,3,20,2
7030,3,21,5
7030,3,22,1
7030,3,23,3
7030,4,0,1
7030,4,3,1
7030,4,4,3
7030,4,6,1
7030,4,8,1
7030,4,12,1
7030,4,13,1
7030,4,15,2
7030,4,18,2
7030,4,19,1
7030,4,20,5
7030,4,21,2
7030,4,22,5
7030,4,23,3
7030,5,0,6
7030,5,1,6
7030,5,2,2
7030,5,3,1
7030,5,4,2
7030,5,8,1
7030,5,9,3
7030,5,10,2
7030,5,11,2
7030,5,12,2
7030,5,14,2
7030,5,15,1
7030,5,16,3
7030,5,17,2
7030,5,18,5
7030,5,19,4
7030,5,21,6
7030,5,22,9
7030,5,23,9
7030,6,0,7
7030,6,1,4
7030,6,2,6
7030,6,3,1
7030,6,6,1
7030,6,8,1
7030,6,10,2
7030,6,11,2
7030,6,12,2
7030,6,13,2
7030,6,14,3
7030,6,15,1
7030,6,16,3
7030,6,17,2
7030,6,18,4
7030,6,20,3
7030,6,21,1
7030,6,22,2
7031,5,16,1
7031,6,11,1
7032,0,21,1
7033,4,16,1
7033,4,22,1
7033,5,20,1
7036,3,10,1
7036,5,18,1
7039,5,18,1
7040,0,3,1
7040,2,20,1
7040,2,22,1
7040,4,0,1
7040,5,21,1
7041,2,15,1
7041,2,21,1
7041,3,13,1
7042,2,21,1
7042,5,0,1
7042,6,2,1
7043,0,17,1
7043,3,5,1
7043,4,8,1
7043,5,15,1
7044,4,19,1
7045,4,15,1
7046,0,19,1
7046,2,15,1
7046,2,18,1
7047,0,8,1
7047,0,14,2
7047,3,15,1
7047,4,5,1
7047,5,11,1
7047,5,18,1
7047,6,20,1
7050,4,15,1
7052,2,12,1
7052,2,17,1
7052,3,12,1
7054,1,19,1
7054,2,7,1
7054,2,17,1
7054,3,14,1
7057,3,4,1
7057,5,9,1
7058,6,18,1
7059,3,13,1
7065,3,14,1
7065,3,23,1
7066,0,14,1
7067,0,3,1
7067,6,5,1
7068,3,12,1
7068,4,13,1
7068,6,7,1
7068,6,19,1
7069,5,7,1
7070,0,13,1
7070,0,17,1
7070,1,6,1
7070,4,10,1
7070,5,19,1
7070,6,1,1
7070,6,12,1
7070,6,19,1
7072,0,17,2
7072,0,21,1
7072,0,22,3
7072,1,14,1
7072,1,16,1
7072,1,19,1
7072,1,21,1
7072,2,8,1
7072,3,13,1
7072,3,21,1
7072,4,22,1
7072,5,23,3
7072,6,3,1
7072,6,14,1
7072,6,22,2
7073,0,18,1
7073,1,2,1
7073,4,12,1
7073,4,19,1
7073,5,17,1
7073,5,18,1
7075,3,19,1
7075,5,18,1
7075,6,17,1
7078,0,13,1
7078,0,16,1
7078,2,12,1
7078,2,20,1
7078,2,22,1
7078,4,13,1
7078,4,22,1
7078,4,23,1
7078,5,1,1
7079,0,21,1
7079,1,5,1
7079,2,23,1
7079,3,13,2
7079,3,22,1
7079,4,6,1
7079,5,5,2
7081,0,6,1
7081,1,14,1
7083,4,7,1
7086,0,6,1
7086,1,2,1
7086,1,22,1
7086,2,7,1
7086,2,16,1
7086,2,20,1
7086,3,4,1
7086,4,6,1
7086,4,20,2
7086,5,9,1
7086,5,18,1
7086,5,23,1
7086,6,8,1
7086,6,18,1
7086,6,22,1
7087,1,15,2
7087,1,19,1
7087,2,9,1
7087,2,17,1
7087,3,7,1
7087,3,19,1
7087,3,20,1
7087,4,12,1
7087,4,16,1
7087,4,23,1
7087,5,13,1
7087,5,15,1
7087,5,17,1
7087,5,18,1
7087,5,19,1
7087,5,21,1
7087,6,8,1
7088,3,15,1
7093,0,6,1
7093,0,8,1
7093,1,3,1
7093,1,9,1
7093,1,21,1
7093,2,12,2
7093,2,13,1
7093,2,20,1
7093,3,13,1
7093,4,0,2
7093,4,2,1
7093,4,9,1
7093,4,20,1
7093,5,1,1
7093,5,16,1
7093,5,19,2
7093,5,22,1
7093,6,2,1
7093,6,3,1
7093,6,12,1
7093,6,18,1
7094,0,6,1
7094,0,13,1
7094,0,14,2
7094,0,17,1
7094,0,18,1
7094,0,20,1
7094,0,21,2
7094,1,16,1
7094,1,17,1
7094,1,22,1
7094,2,15,1
7094,3,0,1
7094,3,6,1
7094,3,12,1
7094,3,14,1
7094,4,5,1
7094,4,7,1
7094,4,9,2
7094,4,14,1
7094,5,0,1
7094,5,1,1
7094,5,10,1
7094,5,22,1
7095,1,13,1
7102,0,0,1
7102,0,7,2
7102,0,13,1
7102,0,18,1
7102,0,19,1
7102,0,20,2
7102,0,22,1
7102,0,23,1
7102,1,8,1
7102,1,10,1
7102,1,12,1
7102,1,14,1
7102,1,19,1
7102,1,20,1
7102,1,21,1
7102,2,7,1
7102,2,10,1
7102,2,11,1
7102,2,16,1
7102,2,17,1
7102,2,20,1
7102,2,22,1
7102,3,3,1
7102,3,9,1
7102,3,11,1
7102,3,15,1
7102,3,17,2
7102,3,19,2
7102,4,7,1
7102,4,15,1
7102,4,16,1
7102,5,6,1
7102,5,13,1
7102,5,15,1
7102,5,16,2
7102,5,23,1
7102,6,2,1
7102,6,12,1
7102,6,14,1
7102,6,15,1
7102,6,16,1
7102,6,19,1
7102,6,21,1
7102,6,22,1
7103,0,15,1
7103,2,8,1
7103,2,14,1
7103,3,9,1
7103,3,14,1
7103,3,17,1
7103,4,8,1
7104,3,15,1
7104,3,21,1
7104,5,19,1
7105,0,16,1
7105,1,19,1
7105,2,21,1
7105,4,4,1
7105,6,1,1
7107,4,6,1
7108,1,5,1
7109,5,22,1
7110,4,22,1
7111,0,13,1
7112,3,2,1
7112,3,8,1
7112,3,17,1
7112,5,22,1
7114,0,0,4
7114,0,4,6
7114,0,5,4
7114,0,6,7
7114,0,7,3
7114,0,8,6
7114,0,9,3
7114,0,10,3
7114,0,11,4
7114,0,12,3
7114,0,13,12
7114,0,14,5
7114,0,15,4
7114,0,16,9
7114,0,17,5
7114,0,18,3
7114,0,19,4
7114,0,20,8
7114,0,21,9
7114,0,22,7
7114,0,23,3
7114,1,3,1
7114,1,4,2
7114,1,5,3
7114,1,6,4
7114,1,7,1
7114,1,8,4
7114,1,9,3
7114,1,10,2
7114,1,11,3
7114,1,12,3
7114,1,13,5
7114,1,14,8
7114,1,15,8
7114,1,16,6
7114,1,17,7
7114,1,18,8
7114,1,19,12
7114,1,20,3
7114,1,21,8
7114,1,22,6
7114,1,23,5
7114,2,0,5
7114,2,1,2
7114,2,3,1
7114,2,4,1
7114,2,5,2
7114,2,6,2
7114,2,7,4
7114,2,8,7
7114,2,9,5
7114,2,11,3
7114,2,12,5
7114,2,13,6
7114,2,14,8
7114,2,15,3
7114,2,16,10
7114,2,17,1
7114,2,18,5
7114,2,19,6
7114,2,20,5
7114,2,21,7
7114,2,22,5
7114,2,23,4
7114,3,0,3
7114,3,1,1
7114,3,3,1
7114,3,4,4
7114,3,5,1
7114,3,7,2
7114,3,8,2
7114,3,9,7
7114,3,10,4
7114,3,11,3
7114,3,12,2
7114,3,13,6
7114,3,14,7
7114,3,15,7
7114,3,16,7
7114,3,17,11
7114,3,18,5
7114,3,19,5
7114,3,20,8
7114,3,21,7
7114,3,22,9
7114,3,23,8
7114,4,0,4
7114,4,4,2
7114,4,5,3
7114,4,6,2
7114,4,7,2
7114,4,8,5
7114,4,9,4
7114,4,11,2
7114,4,12,8
7114,4,13,8
7114,4,14,8
7114,4,15,6
7114,4,16,9
7114,4,17,9
7114,4,18,3
7114,4,19,3
7114,4,20,5
7114,4,21,1
7114,4,22,5
7114,4,23,4
7114,5,0,3
7114,5,3,1
7114,5,4,3
7114,5,5,2
7114,5,6,2
7114,5,7,5
7114,5,8,3
7114,5,9,1
7114,5,10,2
7114,5,11,2
7114,5,12,3
7114,5,13,1
7114,5,14,2
7114,5,15,3
7114,5,16,8
7114,5,17,2
7114,5,18,1
7114,5,19,1
7114,5,20,2
7114,5,21,8
7114,5,22,1
7114,5,23,1
7114,6,4,1
7114,6,5,2
7114,6,6,2
7114,6,7,2
7114,6,8,1
7114,6,9,3
7114,6,10,1
7114,6,11,3
7114,6,12,11
7114,6,13,9
7114,6,14,8
7114,6,15,21
7114,6,16,7
7114,6,17,8
7114,6,18,17
7114,6,19,15
7114,6,20,8
7114,6,21,12
7114,6,22,14
7114,6,23,6
7201,0,1,1
7201,0,17,1
7201,0,23,1
7201,1,6,1
7201,1,13,1
7201,2,10,1
7201,2,13,1
7201,2,14,1
7201,3,8,1
7201,3,16,1
7201,4,22,1
7201,5,11,1
7204,2,4,1
7205,1,13,1
7206,0,14,1
7208,0,0,1
7208,4,6,1
7208,4,22,1
7208,5,10,1
7208,5,23,1
7302,0,3,1
7302,0,5,1
7302,0,8,1
7302,0,10,1
7302,0,12,1
7302,0,14,1
7302,0,17,1
7302,0,22,1
7302,1,1,1
7302,1,4,1
7302,1,7,1
7302,1,8,1
7302,1,9,1
7302,1,13,1
7302,1,14,1
7302,1,15,1
7302,1,16,2
7302,1,17,1
7302,1,18,1
7302,1,19,1
7302,1,20,3
7302,1,23,1
7302,2,2,1
7302,2,4,1
7302,2,6,1
7302,2,17,1
7302,2,21,1
7302,2,22,1
7302,3,0,1
7302,3,5,1
7302,3,7,3
7302,3,9,1
7302,3,13,1
7302,3,17,2
7302,3,18,1
7302,3,20,1
7302,3,22,3
7302,3,23,3
7302,4,0,1
7302,4,1,1
7302,4,12,1
7302,4,13,1
7302,4,15,2
7302,4,17,1
7302,4,18,1
7302,4,21,1
7302,4,22,4
7302,4,23,2
7302,5,0,3
7302,5,1,2
7302,5,4,1
7302,5,10,1
7302,5,12,2
7302,5,14,1
7302,5,15,1
7302,5,16,2
7302,5,18,2
7302,5,19,1
7302,5,21,1
7302,5,22,1
7302,6,0,1
7302,6,1,4
7302,6,2,1
7302,6,4,1
7302,6,11,1
7302,6,12,2
7302,6,14,1
7302,6,15,1
7302,6,16,3
7302,6,20,1
7302,6,22,1
7304,0,1,1
7304,0,4,1
7304,0,6,1
7304,0,7,1
7304,0,12,1
7304,0,16,1
7304,0,19,1
7304,0,23,1
7304,1,4,1
7304,1,11,1
7304,1,13,1
7304,1,17,1
7304,2,7,1
7304,2,20,1
7304,3,21,1
7304,4,13,1
7304,4,14,1
7304,4,16,1
7304,4,20,1
7304,5,8,1
7304,5,11,1
7304,5,17,1
7304,5,19,1
7304,6,2,1
7304,6,5,1
7304,6,7,1
7304,6,11,1
7305,0,17,1
7305,1,4,1
7305,1,10,1
7305,1,13,1
7305,2,10,1
7305,2,14,1
7305,2,15,1
7305,2,18,1
7305,3,11,1
7305,3,19,1
7305,3,22,1
7305,4,9,1
7305,5,5,1
7305,5,15,2
7305,5,16,1
7305,6,10,1
7305,6,14,1
7306,0,15,1
7306,0,16,1
7306,0,18,1
7306,1,18,1
7306,1,20,1
7306,1,22,1
7306,2,2,1
7306,2,7,1
7306,2,21,1
7306,2,22,1
7306,3,0,1
7306,3,10,1
7306,3,16,1
7306,3,17,1
7306,3,21,1
7306,4,7,1
7306,4,14,2
7306,4,15,1
7306,4,16,1
7306,4,22,1
7306,4,23,1
7306,5,0,1
7306,5,14,1
7306,5,18,1
7306,5,19,1
7306,5,20,1
7306,6,6,1
7306,6,11,1
7306,6,12,1
7306,6,15,1
7306,6,19,1
7306,6,20,1
7307,0,3,1
7307,0,7,1
7307,1,2,1
7307,1,5,1
7307,1,11,1
7307,2,10,1
7307,2,19,1
7307,2,21,1
7307,2,23,1
7307,3,17,1
7307,3,23,2
7307,4,17,1
7307,5,0,2
7307,5,16,1
7307,5,20,1
7307,6,0,2
7307,6,4,1
7307,6,8,1
7307,6,11,1
7307,6,12,1
7307,6,14,1
7307,6,15,1
7310,0,3,1
7310,0,5,1
7310,0,6,1
7310,0,7,1
7310,0,8,1
7310,0,12,1
7310,0,13,1
7310,0,14,2
7310,0,15,2
7310,0,16,1
7310,0,17,1
7310,0,18,2
7310,0,20,2
7310,0,21,4
7310,1,3,1
7310,1,6,1
7310,1,7,2
7310,1,9,1
7310,1,10,1
7310,1,11,1
7310,1,14,1
7310,1,16,1
7310,1,17,1
7310,1,18,4
7310,1,19,2
7310,1,20,4
7310,1,22,1
7310,2,7,1
7310,2,9,1
7310,2,11,2
7310,2,14,1
7310,2,15,1
7310,2,16,2
7310,2,17,1
7310,2,18,1
7310,2,19,2
7310,2,20,4
7310,2,21,1
7310,2,22,2
7310,2,23,1
7310,3,1,1
7310,3,5,1
7310,3,7,2
7310,3,8,1
7310,3,13,2
7310,3,14,1
7310,3,15,1
7310,3,16,1
7310,3,17,3
7310,3,18,2
7310,3,20,2
7310,3,21,1
7310,3,22,4
7310,3,23,1
7310,4,0,4
7310,4,4,1
7310,4,7,3
7310,4,9,1
7310,4,11,1
7310,4,12,1
7310,4,13,2
7310,4,15,1
7310,4,16,3
7310,4,17,4
7310,4,18,3
7310,4,21,1
7310,4,22,5
7310,4,23,6
7310,5,0,3
7310,5,1,4
7310,5,2,5
7310,5,4,1
7310,5,5,1
7310,5,7,3
7310,5,8,1
7310,5,11,2
7310,5,12,2
7310,5,13,3
7310,5,15,2
7310,5,16,2
7310,5,17,2
7310,5,18,3
7310,5,19,2
7310,5,20,3
7310,5,21,6
7310,5,22,5
7310,5,23,2
7310,6,0,4
7310,6,1,3
7310,6,2,4
7310,6,3,1
7310,6,5,1
7310,6,8,1
7310,6,10,1
7310,6,11,1
7310,6,12,2
7310,6,13,2
7310,6,14,1
7310,6,15,1
7310,6,16,3
7310,6,17,1
7310,6,18,3
7310,6,19,3
7310,6,20,2
7310,6,22,1
7310,6,23,1
7311,0,4,2
7311,0,5,1
7311,0,6,1
7311,0,8,1
7311,0,9,1
7311,0,11,1
7311,0,13,1
7311,0,15,1
7311,0,16,1
7311,0,17,1
7311,0,18,1
7311,0,20,3
7311,0,21,3
7311,0,23,2
7311,1,8,1
7311,1,12,2
7311,1,14,1
7311,1,15,1
7311,1,16,1
7311,1,18,1
7311,1,19,1
7311,1,22,1
7311,2,1,1
7311,2,3,2
7311,2,6,1
7311,2,10,1
7311,2,11,1
7311,2,13,1
7311,2,14,1
7311,2,16,1
7311,2,17,3
7311,2,18,2
7311,2,20,1
7311,2,21,1
7311,2,23,2
7311,3,1,1
7311,3,3,1
7311,3,4,1
7311,3,6,3
7311,3,9,1
7311,3,11,1
7311,3,12,1
7311,3,14,1
7311,3,15,2
7311,3,16,2
7311,3,17,1
7311,3,18,1
7311,3,19,1
7311,3,20,2
7311,3,21,2
7311,3,22,1
7311,3,23,3
7311,4,7,3
7311,4,12,1
7311,4,16,2
7311,4,17,1
7311,4,18,1
7311,4,19,3
7311,4,20,1
7311,4,21,1
7311,5,0,2
7311,5,1,1
7311,5,4,2
7311,5,11,1
7311,5,13,1
7311,5,14,1
7311,5,17,2
7311,5,19,2
7311,5,20,3
7311,5,21,1
7311,5,22,2
7311,5,23,1
7311,6,1,2
7311,6,2,1
7311,6,12,3
7311,6,14,1
7311,6,16,2
7311,6,17,2
7311,6,18,1
7311,6,20,2
7311,6,21,1
7311,6,22,1
7311,6,23,1
7417,2,20,1
7417,5,13,1
7424,2,16,1
7424,3,11,1
7430,0,13,1
7442,2,14,1
7444,5,21,1
7446,4,0,1
7446,5,1,1
7450,3,15,1
7452,0,3,1
7481,3,19,1
7481,5,2,1
7508,6,14,1
7512,0,6,1
7512,1,9,1
7512,5,20,1
7513,2,18,1
7522,2,19,1
7601,0,12,1
7601,1,12,2
7601,2,8,1
7601,2,19,1
7601,4,6,1
7601,5,12,1
7603,0,15,1
7603,2,15,1
7605,1,5,1
7605,2,5,1
7605,2,6,1
7605,5,9,1
7605,6,4,1
7605,6,12,1
7606,5,10,1
7607,3,22,1
7607,5,5,1
7608,0,16,1
7608,1,14,1
7608,1,20,1
7608,2,19,1
7621,0,11,1
7621,2,21,1
7626,5,23,1
7626,6,1,1
7627,6,17,1
7628,2,7,1
7631,1,11,1
7631,2,7,1
7631,3,7,1
7631,3,11,1
7631,3,13,1
7631,3,22,1
7631,4,23,1
7631,5,19,2
7632,0,8,1
7632,0,9,1
7632,0,10,1
7632,0,14,1
7632,1,10,1
7632,1,13,1
7632,1,20,1
7632,3,8,1
7632,4,15,1
7632,6,15,1
7632,6,23,1
7640,6,11,1
7642,1,19,1
7643,0,6,1
7643,6,15,1
7644,0,13,1
7644,2,19,1
7644,3,15,1
7644,5,13,1
7644,6,12,1
7646,5,9,1
7646,6,7,1
7648,5,21,1
7649,1,12,1
7650,6,4,1
7650,6,23,1
7652,0,13,1
7652,1,16,1
7652,3,16,1
7652,4,20,1
7652,6,14,1
7656,0,16,1
7660,2,16,1
7660,3,9,1
7660,3,22,1
7661,6,1,1
7662,0,15,1
7662,1,11,1
7662,4,19,1
7662,5,14,1
7662,5,17,1
7666,2,15,1
7666,5,23,1
7670,0,11,1
7670,3,3,1
7670,3,21,1
7676,3,19,1
7676,5,12,1
7701,5,0,1
7704,1,22,1
7711,4,23,1
7711,5,23,1
7717,0,11,1
7717,2,16,1
7717,5,0,1
7720,6,20,1
7722,2,22,1
7739,6,1,1
7740,5,20,1
7751,3,2,1
7753,5,20,1
7756,4,20,1
7756,4,22,1
7756,5,0,1
7760,2,20,1
7762,4,23,1
7762,5,19,1
7764,5,22,1
7821,5,20,1
7901,1,13,1
7901,3,20,1
7901,6,1,1
7901,6,21,1
7921,4,14,1
7927,4,9,1
7927,5,11,1
7927,6,11,1
7928,5,23,1
7928,6,15,1
7932,2,17,1
7932,3,16,1
7932,3,20,1
7932,5,20,1
7936,4,22,1
7940,1,7,1
7940,3,21,1
7940,5,13,1
7940,5,21,1
7940,6,20,1
7950,0,15,1
7950,2,16,1
7950,3,13,1
7960,1,22,1
7960,2,15,1
7960,3,22,1
7960,4,0,1
7960,5,0,2
7960,6,0,1
7960,6,14,1
7974,5,23,1
7976,1,16,2
7976,3,15,1
7981,2,18,1
8536,1,7,1
8536,5,16,1
8542,2,21,1
8542,5,2,1
8730,5,18,1
8736,1,13,1
8736,5,17,1
8750,6,0,1
8807,3,11,1
8816,1,4,1
8820,3,6,1
8820,4,19,1
8830,0,21,1
8830,2,6,1
8830,6,21,1
8837,2,11,1
8837,2,12,1
8837,4,19,1
8846,4,15,1
8854,0,13,1
8854,3,16,1
8854,5,19,1
8869,2,7,1
8869,2,16,1
8880,3,14,1
8880,6,23,1
8901,3,11,1
8901,4,12,1
8904,3,7,1
8904,3,22,1
8904,5,1,1
8904,5,9,1
8904,5,14,1
10001,0,0,7
10001,0,1,5
10001,0,3,6
10001,0,4,7
10001,0,5,10
10001,0,6,19
10001,0,7,13
10001,0,8,19
10001,0,9,22
10001,0,10,17
10001,0,11,23
10001,0,12,18
10001,0,13,18
10001,0,14,20
10001,0,15,33
10001,0,16,64
10001,0,17,63
10001,0,18,35
10001,0,19,40
10001,0,20,31
10001,0,21,21
10001,0,22,20
10001,0,23,8
10001,1,0,6
10001,1,1,1
10001,1,3,1
10001,1,4,2
10001,1,5,10
10001,1,6,11
10001,1,7,22
10001,1,8,33
10001,1,9,18
10001,1,10,32
10001,1,11,17
10001,1,12,34
10001,1,13,28
10001,1,14,39
10001,1,15,49
10001,1,16,67
10001,1,17,97
10001,1,18,77
10001,1,19,43
10001,1,20,31
10001,1,21,48
10001,1,22,30
10001,1,23,15
10001,2,0,8
10001,2,1,6
10001,2,2,3
10001,2,3,3
10001,2,4,2
10001,2,5,11
10001,2,6,12
10001,2,7,24
10001,2,8,16
10001,2,9,27
10001,2,10,24
10001,2,11,31
10001,2,12,34
10001,2,13,37
10001,2,14,36
10001,2,15,68
10001,2,16,80
10001,2,17,81
10001,2,18,90
10001,2,19,56
10001,2,20,56
10001,2,21,42
10001,2,22,26
10001,2,23,11
10001,3,0,8
10001,3,1,3
10001,3,2,4
10001,3,3,5
10001,3,4,3
10001,3,5,6
10001,3,6,11
10001,3,7,23
10001,3,8,26
10001,3,9,28
10001,3,10,37
10001,3,11,19
10001,3,12,38
10001,3,13,43
10001,3,14,43
10001,3,15,59
10001,3,16,72
10001,3,17,82
10001,3,18,93
10001,3,19,70
10001,3,20,61
10001,3,21,53
10001,3,22,45
10001,3,23,32
10001,4,0,12
10001,4,1,10
10001,4,2,4
10001,4,3,3
10001,4,4,10
10001,4,5,7
10001,4,6,10
10001,4,7,12
10001,4,8,22
10001,4,9,24
10001,4,10,21
10001,4,11,25
10001,4,12,27
10001,4,13,36
10001,4,14,44
10001,4,15,38
10001,4,16,73
10001,4,17,54
10001,4,18,73
10001,4,19,50
10001,4,20,48
10001,4,21,29
10001,4,22,52
10001,4,23,31
10001,5,0,23
10001,5,1,20
10001,5,2,11
10001,5,3,6
10001,5,4,4
10001,5,5,2
10001,5,6,4
10001,5,7,2
10001,5,8,9
10001,5,9,11
10001,5,10,13
10001,5,11,13
10001,5,12,18
10001,5,13,23
10001,5,14,14
10001,5,15,34
10001,5,16,46
10001,5,17,43
10001,5,18,49
10001,5,19,24
10001,5,20,25
10001,5,21,21
10001,5,22,36
10001,5,23,33
10001,6,0,31
10001,6,1,19
10001,6,2,13
10001,6,3,9
10001,6,5,4
10001,6,6,5
10001,6,7,1
10001,6,8,10
10001,6,9,15
10001,6,10,9
10001,6,11,16
10001,6,12,14
10001,6,13,16
10001,6,14,11
10001,6,15,13
10001,6,16,28
10001,6,17,27
10001,6,18,31
10001,6,19,18
10001,6,20,16
10001,6,21,19
10001,6,22,14
10001,6,23,6
10002,0,0,6
10002,0,1,4
10002,0,2,3
10002,0,3,6
10002,0,4,6
10002,0,5,16
10002,0,6,11
10002,0,7,28
10002,0,8,21
10002,0,9,17
10002,0,10,13
10002,0,11,15
10002,0,12,15
10002,0,13,14
10002,0,14,13
10002,0,15,11
10002,0,16,19
10002,0,17,22
10002,0,18,16
10002,0,19,20
10002,0,20,21
10002,0,21,22
10002,0,22,11
10002,0,23,8
10002,1,0,2
10002,1,1,4
10002,1,2,3
10002,1,3,3
10002,1,4,3
10002,1,5,10
10002,1,6,21
10002,1,7,30
10002,1,8,34
10002,1,9,15
10002,1,10,14
10002,1,11,11
10002,1,12,18
10002,1,13,12
10002,1,14,16
10002,1,15,19
10002,1,16,21
10002,1,17,16
10002,1,18,29
10002,1,19,36
10002,1,20,25
10002,1,21,34
10002,1,22,14
10002,1,23,19
10002,2,0,9
10002,2,1,6
10002,2,2,3
10002,2,3,3
10002,2,4,4
10002,2,5,10
10002,2,6,13
10002,2,7,23
10002,2,8,22
10002,2,9,16
10002,2,10,13
10002,2,11,15
10002,2,12,8
10002,2,13,19
10002,2,14,23
10002,2,15,13
10002,2,16,19
10002,2,17,14
10002,2,18,27
10002,2,19,29
10002,2,20,32
10002,2,21,30
10002,2,22,30
10002,2,23,16
10002,3,0,14
10002,3,1,5
10002,3,2,2
10002,3,3,4
10002,3,4,6
10002,3,5,9
10002,3,6,22
10002,3,7,26
10002,3,8,41
10002,3,9,27
10002,3,10,17
10002,3,11,17
10002,3,12,13
10002,3,13,15
10002,3,14,19
10002,3,15,19
10002,3,16,16
10002,3,17,29
10002,3,18,33
10002,3,19,29
10002,3,20,30
10002,3,21,43
10002,3,22,39
10002,3,23,28
10002,4,0,21
10002,4,1,12
10002,4,2,7
10002,4,3,8
10002,4,4,8
10002,4,5,8
10002,4,6,22
10002,4,7,17
10002,4,8,22
10002,4,9,18
10002,4,10,15
10002,4,11,11
10002,4,12,17
10002,4,13,16
10002,4,14,20
10002,4,15,27
10002,4,16,15
10002,4,17,39
10002,4,18,32
10002,4,19,40
10002,4,20,31
10002,4,21,35
10002,4,22,42
10002,4,23,51
10002,5,0,59
10002,5,1,51
10002,5,2,37
10002,5,3,15
10002,5,4,5
10002,5,5,6
10002,5,6,6
10002,5,7,9
10002,5,8,10
10002,5,9,13
10002,5,10,14
10002,5,11,20
10002,5,12,17
10002,5,13,23
10002,5,14,25
10002,5,15,31
10002,5,16,36
10002,5,17,37
10002,5,18,30
10002,5,19,35
10002,5,20,34
10002,5,21,35
10002,5,22,49
10002,5,23,54
10002,6,0,77
10002,6,1,65
10002,6,2,37
10002,6,3,12
10002,6,4,8
10002,6,5,5
10002,6,6,7
10002,6,7,8
10002,6,8,7
10002,6,9,10
10002,6,10,16
10002,6,11,15
10002,6,12,27
10002,6,13,17
10002,6,14,25
10002,6,15,28
10002,6,16,17
10002,6,17,21
10002,6,18,18
10002,6,19,13
10002,6,20,12
10002,6,21,16
10002,6,22,16
10002,6,23,14
10003,0,0,9
10003,0,1,4
10003,0,2,2
10003,0,3,2
10003,0,4,14
10003,0,5,5
10003,0,6,27
10003,0,7,23
10003,0,8,27
10003,0,9,7
10003,0,10,12
10003,0,11,12
10003,0,12,14
10003,0,13,23
10003,0,14,18
10003,0,15,20
10003,0,16,26
10003,0,17,29
10003,0,18,37
10003,0,19,27
10003,0,20,33
10003,0,21,31
10003,0,22,23
10003,0,23,7
10003,1,0,9
10003,1,1,3
10003,1,3,2
10003,1,4,11
10003,1,5,12
10003,1,6,28
10003,1,7,35
10003,1,8,34
10003,1,9,15
10003,1,10,12
10003,1,11,20
10003,1,12,17
10003,1,13,26
10003,1,14,34
10003,1,15,34
10003,1,16,37
10003,1,17,50
10003,1,18,48
10003,1,19,40
10003,1,20,44
10003,1,21,45
10003,1,22,34
