Zip,Hour,Number of Trips
7304,2,1
7304,4,2
7304,5,1
7304,6,1
7304,7,3
7304,8,1
7304,11,3
7304,12,1
7304,13,2
7304,14,1
7304,16,2
7304,17,2
7304,19,2
7304,20,2
7304,21,1
7304,23,1
7305,4,1
7305,5,1
7305,9,1
7305,10,3
7305,11,1
7305,13,1
7305,14,2
7305,15,3
7305,16,1
7305,17,1
7305,18,1
7305,19,1
7305,22,1
7306,0,2
7306,2,1
7306,6,1
7306,7,2
7306,10,1
7306,11,1
7306,12,1
7306,14,3
7306,15,3
7306,16,3
7306,17,1
7306,18,3
7306,19,2
7306,20,3
7306,21,2
7306,22,3
7306,23,1
7307,0,4
7307,2,1
7307,3,1
7307,4,1
7307,5,1
7307,7,1
7307,8,1
7307,10,1
7307,11,2
7307,12,1
7307,14,1
7307,15,1
7307,16,1
7307,17,2
7307,19,1
7307,20,1
7307,21,1
7307,23,3
7310,0,11
7310,1,8
7310,2,9
7310,3,3
7310,4,2
7310,5,4
7310,6,2
7310,7,12
7310,8,4
7310,9,3
7310,10,2
7310,11,7
7310,12,6
7310,13,10
7310,14,6
7310,15,8
7310,16,13
7310,17,13
7310,18,18
7310,19,9
7310,20,17
7310,21,13
7310,22,18
7310,23,11
7311,0,2
7311,1,5
7311,2,1
7311,3,3
7311,4,5
7311,5,1
7311,6,5
7311,7,3
7311,8,2
7311,9,2
7311,10,1
7311,11,4
7311,12,7
7311,13,3
7311,14,5
7311,15,4
7311,16,9
7311,17,10
7311,18,7
7311,19,7
7311,20,12
7311,21,9
7311,22,5
7311,23,9
7417,13,1
7417,20,1
7424,11,1
7424,16,1
7430,13,1
7442,14,1
7444,21,1
7446,0,1
7446,1,1
7450,15,1
7452,3,1
7481,2,1
7481,19,1
7508,14,1
7512,6,1
7512,9,1
7512,20,1
7513,18,1
7522,19,1
7601,6,1
7601,8,1
7601,12,4
7601,19,1
7603,15,2
7605,4,1
7605,5,2
7605,6,1
7605,9,1
7605,12,1
7606,10,1
7607,5,1
7607,22,1
7608,14,1
7608,16,1
7608,19,1
7608,20,1
7621,11,1
7621,21,1
7626,1,1
7626,23,1
7627,17,1
7628,7,1
7631,7,2
7631,11,2
7631,13,1
7631,19,2
7631,22,1
7631,23,1
7632,8,2
7632,9,1
7632,10,2
7632,13,1
7632,14,1
7632,15,2
7632,20,1
7632,23,1
7640,11,1
7642,19,1
7643,6,1
7643,15,1
7644,12,1
7644,13,2
7644,15,1
7644,19,1
7646,7,1
7646,9,1
7648,21,1
7649,12,1
7650,4,1
7650,23,1
7652,13,1
7652,14,1
7652,16,2
7652,20,1
7656,16,1
7660,9,1
7660,16,1
7660,22,1
7661,1,1
7662,11,1
7662,14,1
7662,15,1
7662,17,1
7662,19,1
7666,15,1
7666,23,1
7670,3,1
7670,11,1
7670,21,1
7676,12,1
7676,19,1
7701,0,1
7704,22,1
7711,23,2
7717,0,1
7717,11,1
7717,16,1
7720,20,1
7722,22,1
7739,1,1
7740,20,1
7751,2,1
7753,20,1
7756,0,1
7756,20,1
7756,22,1
7760,20,1
7762,19,1
7762,23,1
7764,22,1
7821,20,1
7901,1,1
7901,13,1
7901,20,1
7901,21,1
7921,14,1
7927,9,1
7927,11,2
7928,15,1
7928,23,1
7932,16,1
7932,17,1
7932,20,2
7936,22,1
7940,7,1
7940,13,1
7940,20,1
7940,21,2
7950,13,1
7950,15,1
7950,16,1
7960,0,4
7960,14,1
7960,15,1
7960,22,2
7974,23,1
7976,15,1
7976,16,2
7981,18,1
8536,7,1
8536,16,1
8542,2,1
8542,21,1
8730,18,1
8736,13,1
8736,17,1
8750,0,1
8807,11,1
8816,4,1
8820,6,1
8820,19,1
8830,6,1
8830,21,2
8837,11,1
8837,12,1
8837,19,1
8846,15,1
8854,13,1
8854,16,1
8854,19,1
8869,7,1
8869,16,1
8880,14,1
8880,23,1
8901,11,1
8901,12,1
8904,1,1
8904,7,1
8904,9,1
8904,14,1
8904,22,1
10001,0,95
10001,1,64
10001,2,35
10001,3,33
10001,4,28
10001,5,50
10001,6,72
10001,7,97
10001,8,135
10001,9,145
10001,10,153
10001,11,144
10001,12,183
10001,13,201
10001,14,207
10001,15,294
10001,16,430
10001,17,447
10001,18,448
10001,19,301
10001,20,268
10001,21,233
10001,22,223
10001,23,136
10002,0,188
10002,1,147
10002,2,92
10002,3,51
10002,4,40
10002,5,64
10002,6,102
10002,7,141
10002,8,157
10002,9,116
10002,10,102
10002,11,104
10002,12,115
10002,13,116
10002,14,141
10002,15,148
10002,16,143
10002,17,178
10002,18,185
10002,19,202
10002,20,185
10002,21,215
10002,22,201
10002,23,190
10003,0,145
10003,1,66
10003,2,55
10003,3,45
10003,4,61
10003,5,72
10003,6,147
10003,7,190
10003,8,204
10003,9,104
10003,10,126
10003,11,133
10003,12,129
10003,13,167
10003,14,206
10003,15,217
10003,16,242
10003,17,281
10003,18,327
10003,19,248
10003,20,294
10003,21,328
10003,22,319
10003,23,246
10004,0,1
10004,1,1
10004,11,1
10004,12,1
10004,13,2
10004,15,1
10004,18,1
10004,19,1
10004,20,1
10004,21,1
10004,23,1
10005,0,6
10005,1,3
10005,2,4
10005,3,6
10005,4,7
10005,5,12
10005,6,14
10005,7,12
10005,8,15
10005,9,7
10005,10,19
10005,11,23
10005,12,24
10005,13,25
10005,14,31
10005,15,66
10005,16,66
10005,17,64
10005,18,56
10005,19,64
10005,20,47
10005,21,39
10005,22,28
10005,23,9
10006,0,11
10006,1,4
10006,2,6
10006,3,5
10006,4,4
10006,5,11
10006,6,8
10006,7,13
10006,8,12
10006,9,16
10006,10,25
10006,11,26
10006,12,20
10006,13,25
10006,14,35
10006,15,52
10006,16,39
10006,17,46
10006,18,50
10006,19,34
10006,20,25
10006,21,29
10006,22,25
10006,23,20
10007,0,20
10007,1,10
10007,2,5
10007,3,7
10007,4,11
10007,5,13
10007,6,24
10007,7,30
10007,8,21
10007,9,25
10007,10,29
10007,11,32
10007,12,36
10007,13,37
10007,14,35
10007,15,54
10007,16,43
10007,17,61
10007,18,69
10007,19,60
10007,20,73
10007,21,43
10007,22,39
10007,23,25
10009,0,92
10009,1,54
10009,2,20
10009,3,29
10009,4,40
10009,5,60
10009,6,158
10009,7,233
10009,8,244
10009,9,106
10009,10,72
10009,11,68
10009,12,78
10009,13,94
10009,14,94
10009,15,94
10009,16,92
10009,17,128
10009,18,117
10009,19,111
10009,20,108
10009,21,124
10009,22,114
10009,23,104
10011,0,155
10011,1,111
10011,2,78
10011,3,71
10011,4,59
10011,5,77
10011,6,173
10011,7,265
10011,8,229
10011,9,154
10011,10,155
10011,11,197
10011,12,213
10011,13,228
10011,14,283
10011,15,357
10011,16,407
10011,17,400
10011,18,365
10011,19,390
10011,20,368
10011,21,413
10011,22,378
10011,23,265
10012,0,153
10012,1,93
10012,2,54
10012,3,56
10012,4,65
10012,5,72
10012,6,141
10012,7,149
10012,8,147
10012,9,153
10012,10,189
10012,11,198
10012,12,212
10012,13,233
10012,14,298
10012,15,365
10012,16,404
10012,17,464
10012,18,424
10012,19,419
10012,20,418
10012,21,462
10012,22,385
10012,23,276
10013,0,54
10013,1,23
10013,2,21
10013,3,19
10013,4,19
10013,5,25
10013,6,37
10013,7,72
10013,8,72
10013,9,73
10013,10,78
10013,11,67
10013,12,91
10013,13,89
10013,14,108
10013,15,113
10013,16,164
10013,17,160
10013,18,191
10013,19,165
10013,20,167
10013,21,180
10013,22,138
10013,23,96
10014,0,120
10014,1,116
10014,2,93
10014,3,68
10014,4,41
10014,5,49
10014,6,86
10014,7,112
10014,8,109
10014,9,66
10014,10,80
10014,11,82
10014,12,101
10014,13,124
10014,14,139
10014,15,150
10014,16,169
10014,17,193
10014,18,178
10014,19,213
10014,20,213
10014,21,245
10014,22,247
10014,23,196
10016,0,13
10016,1,15
10016,2,7
10016,3,11
10016,4,12
10016,5,26
10016,6,36
10016,7,72
10016,8,65
10016,9,35
10016,10,33
10016,11,24
10016,12,33
10016,13,30
10016,14,50
10016,15,53
10016,16,38
10016,17,61
10016,18,69
10016,19,50
10016,20,48
10016,21,58
10016,22,59
10016,23,35
10017,0,38
10017,1,24
10017,2,7
10017,3,18
10017,4,20
10017,5,30
10017,6,48
10017,7,118
10017,8,107
10017,9,74
10017,10,81
10017,11,77
10017,12,83
10017,13,91
10017,14,121
10017,15,135
10017,16,147
10017,17,184
10017,18,184
10017,19,164
10017,20,134
10017,21,95
10017,22,82
10017,23,49
10018,0,83
10018,1,44
10018,2,43
10018,3,35
10018,4,31
10018,5,48
10018,6,84
10018,7,156
10018,8,127
10018,9,103
10018,10,97
10018,11,100
10018,12,101
10018,13,123
10018,14,140
10018,15,147
10018,16,170
10018,17,173
10018,18,170
10018,19,180
10018,20,241
10018,21,283
10018,22,197
10018,23,124
10019,0,27
10019,1,10
10019,2,18
10019,3,18
10019,4,25
10019,5,26
10019,6,56
10019,7,85
10019,8,114
10019,9,77
10019,10,65
10019,11,61
10019,12,70
10019,13,87
10019,14,84
10019,15,134
10019,16,125
10019,17,122
10019,18,112
10019,19,104
10019,20,114
10019,21,107
10019,22,105
10019,23,51
10020,0,26
10020,1,14
10020,2,10
10020,3,8
10020,4,6
10020,5,17
10020,6,12
10020,7,13
10020,8,27
10020,9,31
10020,10,35
10020,11,26
10020,12,32
10020,13,44
10020,14,56
10020,15,79
10020,16,85
10020,17,113
10020,18,91
10020,19,97
10020,20,98
10020,21,102
10020,22,90
10020,23,53
10021,0,18
10021,1,8
10021,2,7
10021,3,8
10021,4,18
10021,5,44
10021,6,131
10021,7,170
10021,8,156
10021,9,114
10021,10,119
10021,11,106
10021,12,118
10021,13,116
10021,14,137
10021,15,184
10021,16,184
10021,17,206
10021,18,208
10021,19,137
10021,20,90
10021,21,86
10021,22,60
10021,23,29
10022,0,16
10022,1,11
10022,2,5
10022,3,4
10022,4,7
10022,5,16
10022,6,42
10022,7,47
10022,8,43
10022,9,47
10022,10,60
10022,11,57
10022,12,63
10022,13,69
10022,14,82
10022,15,127
10022,16,135
10022,17,150
10022,18,132
10022,19,112
10022,20,86
10022,21,74
10022,22,50
10022,23,22
10023,0,18
10023,1,15
10023,2,9
10023,3,20
10023,4,30
10023,5,57
10023,6,127
10023,7,182
10023,8,144
10023,9,118
10023,10,78
10023,11,76
10023,12,86
10023,13,98
10023,14,81
10023,15,130
10023,16,119
10023,17,128
10023,18,127
10023,19,79
10023,20,88
10023,21,79
10023,22,62
10023,23,39
10024,3,1
10024,5,3
10024,6,1
10024,10,1
10024,12,1
10024,13,2
10024,14,1
10024,15,2
10024,16,1
10024,17,1
10024,19,1
10024,21,1
10024,22,1
10025,0,7
10025,1,5
10025,2,1
10025,3,5
10025,4,6
10025,5,16
10025,6,25
10025,7,43
10025,8,33
10025,9,20
10025,10,17
10025,11,26
10025,12,15
10025,13,26
10025,14,19
10025,15,20
10025,16,18
10025,17,38
10025,18,34
10025,19,22
10025,20,19
10025,21,11
10025,22,22
10025,23,7
10026,0,13
10026,1,7
10026,2,4
10026,3,8
10026,4,10
10026,5,7
10026,6,7
10026,7,17
10026,8,12
10026,9,12
10026,10,11
10026,11,14
10026,12,15
10026,13,16
10026,14,18
10026,15,12
10026,16,15
10026,17,19
10026,18,22
10026,19,16
10026,20,23
10026,21,15
10026,22,16
10026,23,20
10027,0,8
10027,1,6
10027,2,5
10027,3,5
10027,4,2
10027,5,4
10027,6,6
10027,7,5
10027,8,3
10027,9,5
10027,10,6
10027,11,10
10027,12,10
10027,13,13
10027,14,10
10027,15,10
10027,16,19
10027,17,9
10027,18,12
10027,19,7
10027,20,15
10027,21,16
10027,22,14
10027,23,9
10028,0,19
10028,1,13
10028,2,18
10028,3,13
10028,4,29
10028,5,52
10028,6,156
10028,7,181
10028,8,152
10028,9,108
10028,10,105
10028,11,80
10028,12,81
10028,13,74
10028,14,119
10028,15,131
10028,16,123
10028,17,116
10028,18,125
10028,19,82
10028,20,77
10028,21,80
10028,22,57
10028,23,32
10029,0,7
10029,1,7
10029,2,2
10029,3,9
10029,4,9
10029,5,12
10029,6,16
10029,7,23
10029,8,16
10029,9,22
10029,10,23
10029,11,27
10029,12,20
10029,13,31
10029,14,35
10029,15,20
10029,16,31
10029,17,30
10029,18,31
10029,19,33
10029,20,21
10029,21,27
10029,22,9
10029,23,9
10030,0,3
10030,1,7
10030,2,1
10030,3,4
10030,4,7
10030,5,6
10030,6,6
10030,7,4
10030,8,6
10030,9,7
10030,10,7
10030,11,4
10030,12,11
10030,13,6
10030,14,4
10030,15,5
10030,16,8
10030,17,9
10030,18,7
10030,19,8
10030,20,12
10030,21,13
10030,22,8
10030,23,13
10031,0,4
10031,1,3
10031,2,3
10031,3,1
10031,4,3
10031,5,4
10031,6,5
10031,7,5
10031,8,5
10031,9,3
10031,10,5
10031,11,2
10031,12,3
10031,13,2
10031,14,3
10031,15,3
10031,16,6
10031,17,3
10031,18,11
10031,19,3
10031,20,6
10031,21,3
10031,22,4
10031,23,4
10032,0,6
10032,1,1
10032,2,3
10032,3,5
10032,4,4
10032,5,2
10032,6,6
10032,7,11
10032,8,5
10032,9,11
10032,10,9
10032,11,12
10032,12,8
10032,13,6
10032,14,12
10032,15,6
10032,16,13
10032,17,20
10032,18,8
10032,19,3
10032,20,10
10032,21,13
10032,22,8
10032,23,6
10034,0,3
10034,1,5
10034,2,1
10034,3,6
10034,4,9
10034,5,8
10034,6,11
10034,7,5
10034,8,8
10034,9,11
10034,10,4
10034,11,7
10034,12,3
10034,13,6
10034,14,8
10034,15,6
10034,16,9
10034,17,7
10034,18,7
10034,19,9
10034,20,1
10034,21,12
10034,22,10
10034,23,6
10035,0,4
10035,1,1
10035,2,1
10035,3,3
10035,4,1
10035,5,2
10035,6,6
10035,7,7
10035,8,9
10035,9,5
10035,10,8
10035,11,4
10035,12,10
10035,13,7
10035,15,11
10035,16,13
10035,17,19
10035,18,12
10035,19,16
10035,20,9
10035,21,18
10035,22,13
10035,23,12
10037,0,6
10037,1,7
10037,2,4
10037,3,3
10037,4,7
10037,5,5
10037,6,5
10037,7,1
10037,8,5
10037,9,6
10037,10,6
10037,11,7
10037,12,7
10037,13,6
10037,14,5
10037,15,5
10037,16,9
10037,17,7
10037,18,8
10037,19,8
10037,20,10
10037,21,11
10037,22,13
10037,23,8
10038,0,6
10038,1,4
10038,2,5
10038,3,11
10038,4,15
10038,5,15
10038,6,6
10038,7,11
10038,8,22
10038,9,31
10038,10,12
10038,11,10
10038,12,15
10038,13,15
10038,14,24
10038,15,30
10038,16,33
10038,17,34
10038,18,38
10038,19,38
10038,20,33
10038,21,29
10038,22,28
10038,23,18
10039,0,3
10039,1,2
10039,2,1
10039,3,1
10039,4,1
10039,5,5
10039,6,5
10039,7,4
10039,8,1
10039,9,4
10039,10,2
10039,11,5
10039,12,2
10039,13,6
10039,14,8
10039,15,8
10039,16,8
10039,17,6
10039,18,6
10039,19,6
10039,20,26
10039,21,25
10039,22,3
10039,23,6
10044,0,8
10044,1,6
10044,2,4
10044,3,6
10044,4,15
10044,5,20
10044,6,71
10044,7,114
10044,8,102
10044,9,52
10044,10,48
10044,11,58
10044,12,51
10044,13,40
10044,14,50
10044,15,72
10044,16,78
10044,17,70
10044,18,75
10044,19,45
10044,20,45
10044,21,29
10044,22,19
10044,23,15
10065,0,19
10065,1,13
10065,2,12
10065,3,11
10065,4,20
10065,5,30
10065,6,54
10065,7,89
10065,8,71
10065,9,73
10065,10,63
10065,11,62
10065,12,67
10065,13,76
10065,14,102
10065,15,116
10065,16,104
10065,17,106
10065,18,145
10065,19,112
10065,20,81
10065,21,53
10065,22,62
10065,23,30
10069,0,4
10069,1,3
10069,2,1
10069,3,9
10069,4,13
10069,5,13
10069,6,36
10069,7,81
10069,8,50
10069,9,36
10069,10,19
10069,11,36
10069,12,21
10069,13,24
10069,14,22
10069,15,27
10069,16,33
10069,17,32
10069,18,61
10069,19,32
10069,20,24
10069,21,26
10069,22,13
10069,23,5
10103,0,42
10103,1,20
10103,2,8
10103,3,17
10103,4,14
10103,5,27
10103,6,33
10103,7,39
10103,8,49
10103,9,56
10103,10,69
10103,11,69
10103,12,87
10103,13,106
10103,14,78
10103,15,134
10103,16,162
10103,17,154
10103,18,140
10103,19,148
10103,20,133
10103,21,130
10103,22,82
10103,23,52
10110,0,31
10110,1,26
10110,2,18
10110,3,13
10110,4,8
10110,5,12
10110,6,20
10110,7,41
10110,8,70
10110,9,75
10110,10,89
10110,11,103
10110,12,107
10110,13,125
10110,14,140
10110,15,222
10110,16,279
10110,17,313
10110,18,260
10110,19,242
10110,20,214
10110,21,206
10110,22,116
10110,23,82
10111,0,4
10111,1,3
10111,2,2
10111,3,4
10111,4,1
10111,5,2
10111,6,10
10111,7,7
10111,8,13
10111,9,15
10111,10,16
10111,11,21
10111,12,37
10111,13,22
10111,14,40
10111,15,64
10111,16,78
10111,17,81
10111,18,73
10111,19,80
10111,20,72
10111,21,43
10111,22,19
10111,23,8
10112,0,6
10112,1,2
10112,3,2
10112,4,1
10112,6,3
10112,7,1
10112,8,3
10112,9,4
10112,10,4
10112,11,13
10112,12,7
10112,13,8
10112,14,14
10112,15,16
10112,16,28
10112,17,32
10112,18,24
10112,19,14
10112,20,15
10112,21,22
10112,22,15
10112,23,5
10115,0,1
10115,3,2
10115,4,5
10115,6,2
10115,7,2
10115,8,3
10115,9,2
10115,10,2
10115,11,3
10115,12,5
10115,13,7
10115,14,5
10115,15,16
10115,16,7
10115,17,8
10115,18,3
10115,19,10
10115,20,11
10115,21,8
10115,22,5
10115,23,6
10119,0,25
10119,1,14
10119,2,4
10119,3,5
10119,4,5
10119,5,6
10119,6,9
10119,7,34
10119,8,39
10119,9,54
10119,10,55
10119,11,65
10119,12,54
10119,13,65
10119,14,73
10119,15,128
10119,16,139
10119,17,166
10119,18,138
10119,19,77
10119,20,80
10119,21,87
10119,22,64
10119,23,37
10152,0,14
10152,1,11
10152,2,4
10152,3,6
10152,4,1
10152,5,2
10152,6,6
10152,7,4
10152,8,2
10152,9,4
10152,10,18
10152,11,15
10152,12,15
10152,13,26
10152,14,36
10152,15,40
10152,16,58
10152,17,95
10152,18,68
10152,19,64
10152,20,62
10152,21,34
10152,22,12
10152,23,13
10153,0,29
10153,1,18
10153,2,9
10153,3,9
10153,4,6
10153,5,19
10153,6,26
10153,7,36
10153,8,44
10153,9,59
10153,10,62
10153,11,64
10153,12,92
10153,13,123
10153,14,128
10153,15,191
10153,16,214
10153,17,241
10153,18,210
10153,19,184
10153,20,145
10153,21,111
10153,22,99
10153,23,44
10154,0,6
10154,1,8
10154,2,2
10154,3,6
10154,4,7
10154,5,9
10154,6,10
10154,7,23
10154,8,22
10154,9,18
10154,10,20
10154,11,27
10154,12,37
10154,13,30
10154,14,42
10154,15,50
10154,16,88
10154,17,69
10154,18,66
10154,19,69
10154,20,63
10154,21,46
10154,22,22
10154,23,22
10162,0,9
10162,1,8
10162,2,7
10162,3,12
10162,4,11
10162,5,29
10162,6,82
10162,7,99
10162,8,91
10162,9,54
10162,10,38
10162,11,38
10162,12,40
10162,13,41
10162,14,48
10162,15,46
10162,16,54
10162,17,47
10162,18,53
10162,19,31
10162,20,24
10162,21,29
10162,22,24
10162,23,16
10167,0,7
10167,1,5
10167,2,6
10167,3,2
10167,4,1
10167,5,3
10167,6,5
10167,7,9
10167,8,10
10167,9,16
10167,10,37
10167,11,33
10167,12,33
10167,13,45
10167,14,59
10167,15,83
10167,16,112
10167,17,113
10167,18,96
10167,19,97
10167,20,98
10167,21,56
10167,22,30
10167,23,20
10171,0,11
10171,1,5
10171,2,2
10171,3,3
10171,4,8
10171,5,17
10171,6,26
10171,7,19
10171,8,34
10171,9,30
10171,10,40
10171,11,37
10171,12,30
10171,13,33
10171,14,57
10171,15,52
10171,16,86
10171,17,113
10171,18,85
10171,19,86
10171,20,70
10171,21,34
10171,22,31
10171,23,13
10199,0,37
10199,1,24
10199,2,23
10199,3,24
10199,4,18
10199,5,20
10199,6,50
10199,7,71
10199,8,75
10199,9,62
10199,10,64
10199,11,97
10199,12,86
10199,13,122
10199,14,117
10199,15,175
10199,16,229
10199,17,227
10199,18,154
10199,19,134
10199,20,121
10199,21,118
10199,22,94
10199,23,61
10271,0,20
10271,1,7
10271,2,5
10271,3,9
10271,4,5
10271,5,17
10271,6,11
10271,7,15
10271,8,19
10271,9,21
10271,10,31
10271,11,23
10271,12,53
10271,13,43
10271,14,42
10271,15,62
10271,16,72
10271,17,67
10271,18,60
10271,19,71
10271,20,75
10271,21,50
10271,22,52
10271,23,29
10278,0,30
10278,1,19
10278,2,15
10278,3,20
10278,4,16
10278,5,19
10278,6,43
10278,7,37
10278,8,44
10278,9,40
10278,10,60
10278,11,49
10278,12,56
10278,13,54
10278,14,66
10278,15,78
10278,16,68
10278,17,85
10278,18,108
10278,19,86
10278,20,70
10278,21,68
10278,22,52
10278,23,36
10280,0,7
10280,1,5
10280,3,9
10280,4,11
10280,5,6
10280,6,14
10280,7,21
10280,8,14
10280,9,21
10280,10,18
10280,11,22
10280,12,22
10280,13,24
10280,14,20
10280,15,32
10280,16,37
10280,17,37
10280,18,39
10280,19,34
10280,20,26
10280,21,14
10280,22,14
10280,23,9
10282,0,13
10282,1,3
10282,2,1
10282,3,6
10282,4,10
10282,5,14
10282,6,27
10282,7,26
10282,8,27
10282,9,31
10282,10,23
10282,11,32
10282,12,44
10282,13,43
10282,14,48
10282,15,58
10282,16,79
10282,17,89
10282,18,101
10282,19,76
10282,20,55
10282,21,38
10282,22,37
10282,23,20
10301,3,1
10301,9,1
10301,13,1
10302,10,1
10302,14,1
10303,6,2
10303,7,1
10303,20,1
10304,2,1
10304,5,1
10304,8,1
10304,12,1
10304,16,1
10304,18,1
10305,6,1
10305,12,1
10305,14,1
10305,16,1
10305,22,2
10305,23,1
10306,13,1
10306,15,1
10310,11,1
10310,13,1
10311,6,1
10314,7,1
10451,4,1
10451,5,1
10451,6,2
10451,7,4
10451,9,2
10451,10,1
10451,11,1
10451,12,3
10451,13,3
10451,14,2
10451,15,5
10451,16,4
10451,17,6
10451,18,4
10451,19,1
10451,20,12
10451,21,10
10451,22,8
10451,23,3
10452,1,1
10452,2,1
10452,4,1
10452,6,1
10452,7,3
10452,8,1
10452,9,1
10452,11,1
10452,14,3
10452,15,3
10452,18,1
10452,19,1
10452,20,2
10452,21,6
10452,22,1
10453,0,1
10453,2,1
10453,3,1
10453,4,1
10453,5,1
10453,6,1
10453,8,1
10453,10,2
10453,11,1
